value_loss,total_timesteps,nupdates,avg reward,fps,explained_variance,policy_entropy
0.03995256498456001,232000,2900,1.2196649014949799,1554,0.7724361270666122,1.7856734991073608
0.01595226489007473,240000,3000,0.3824699750170112,1557,0.5837374329566956,1.7849290370941162
0.10314224660396576,248000,3100,1.115757024101913,1558,0.5257132351398468,1.783569097518921
0.039432063698768616,256000,3200,1.508491376042366,1557,0.6813966035842896,1.7789204120635986
0.01028493046760559,264000,3300,0.4073406683281064,1560,0.6443214118480682,1.787736177444458
0.06437952816486359,272000,3400,0.8760510176420212,1559,0.6067505776882172,1.7858619689941406
0.07520750910043716,280000,3500,0.8487124213948846,1561,0.5546771287918091,1.7861318588256836
0.019028369337320328,288000,3600,0.9960979036986828,1561,0.8372365236282349,1.7800483703613281
0.08702661097049713,296000,3700,1.1059893883764744,1559,0.5198014080524445,1.7768096923828125
0.010184364393353462,304000,3800,0.6026169655844569,1563,0.8066825121641159,1.7795966863632202
0.09293593466281891,312000,3900,2.543192796036601,1566,0.8716035932302475,1.5720043182373047
0.025510316714644432,320000,4000,0.7882674003019929,1571,0.7468588054180145,1.7554572820663452
0.05153650790452957,328000,4100,1.3159931227564812,1571,0.8125007897615433,1.6930469274520874
0.10618188232183456,336000,4200,0.8967232787283137,1574,0.5780910551548004,1.649593710899353
0.0633540004491806,344000,4300,0.7750954803079366,1574,0.28873008489608765,1.7191829681396484
0.04649413377046585,352000,4400,0.7942409936338664,1577,0.5792884528636932,1.6906312704086304
0.03363258019089699,360000,4500,1.7273223839700222,1582,0.7736664414405823,1.69533371925354
0.0066766380332410336,368000,4600,0.10004519805079326,1583,0.8261193633079529,1.7065722942352295
0.902711033821106,376000,4700,4.207307755947113,1585,0.6067700386047363,1.1585853099822998
0.029444942250847816,384000,4800,0.3916840860620141,1585,0.49161815643310547,1.7315127849578857
0.05031929165124893,392000,4900,2.8377362832427027,1584,0.8142486065626144,1.4285154342651367
0.21581880748271942,400000,5000,3.0849822238087654,1584,0.7484170794487,1.548555612564087
0.12874051928520203,408000,5100,0.9813076915219426,1585,0.5802417993545532,1.6778513193130493
0.015491182915866375,416000,5200,0.5587881606770679,1587,0.8973592966794968,1.7346904277801514
0.12489081919193268,424000,5300,1.7397834666073322,1588,0.6884494721889496,1.688868761062622
0.039156246930360794,432000,5400,1.8053049094974996,1587,0.9250540286302567,1.6490055322647095
0.27444058656692505,440000,5500,2.0210591927170753,1589,0.5702178478240967,1.4972305297851562
0.11760231107473373,448000,5600,0.4584305747412145,1590,0.377247154712677,1.5342782735824585
0.02150573395192623,456000,5700,1.2854260262101889,1591,0.9494814164936543,1.579957365989685
0.19692206382751465,464000,5800,1.7156160831451417,1590,0.5062758922576904,1.5590345859527588
0.059323202818632126,472000,5900,0.9820995050016791,1590,0.7909021973609924,1.6683756113052368
0.08868256956338882,480000,6000,1.295423549413681,1591,0.7043687105178833,1.6664702892303467
0.028349941596388817,488000,6100,1.6500081850215793,1593,0.9637951962649822,1.55535089969635
0.04510407894849777,496000,6200,1.6042469527572394,1593,0.8407033383846283,1.6383002996444702
0.07752187550067902,504000,6300,1.9349729992449283,1594,0.8915026634931564,1.5675283670425415
0.03559623286128044,512000,6400,1.3463833168148995,1594,0.8947150707244873,1.6333320140838623
0.04647728055715561,520000,6500,0.8831061982084065,1595,0.788060188293457,1.6354156732559204
0.05510233715176582,528000,6600,2.0273421838879586,1595,0.9356270283460617,1.3976799249649048
0.04483763128519058,536000,6700,0.9955772711080499,1594,0.8386628478765488,1.537244439125061
0.05640320107340813,544000,6800,1.7133163277059793,1594,0.8937040343880653,1.505962610244751
0.033871840685606,552000,6900,1.132327151671052,1593,0.8920444026589394,1.559057354927063
0.04154130443930626,560000,7000,0.5836826999671757,1592,0.6938726305961609,1.0210257768630981
0.0181877501308918,568000,7100,0.9524182844907045,1591,0.9020215421915054,1.0264204740524292
0.028368080034852028,576000,7200,2.7288854718208313,1591,0.9577469192445278,0.9705764055252075
0.016246851533651352,584000,7300,1.1603475715150124,1591,0.9464122653007507,1.350391149520874
0.03869696706533432,592000,7400,1.0117255376651884,1592,0.8662858009338379,1.2714756727218628
0.01786046475172043,600000,7500,1.6617557110264898,1594,0.9702317658811808,1.291884183883667
0.027789968997240067,608000,7600,1.576562198251486,1594,0.9678882993757725,1.4005931615829468
0.005756163503974676,616000,7700,0.6229179538786411,1594,0.9571551717817783,1.5885915756225586
0.0543578639626503,624000,7800,2.3517470501363276,1594,0.9199016243219376,1.4603345394134521
0.08660648763179779,632000,7900,1.8535306185483933,1594,0.869266152381897,1.4814950227737427
0.11320660263299942,640000,8000,1.3389120079576968,1594,0.7323527634143829,1.3651158809661865
0.05275186896324158,648000,8100,1.512636895198375,1596,0.9143614545464516,1.279117226600647
0.026941198855638504,656000,8200,1.8028087355196476,1596,0.9058023244142532,1.3980650901794434
0.03473527356982231,664000,8300,2.3707634270191194,1595,0.967955157160759,1.3262816667556763
0.18203683197498322,672000,8400,1.3348433332517744,1596,0.5087849795818329,1.3410769701004028
0.05522135645151138,680000,8500,2.0457858776673676,1596,0.9292184337973595,0.9565067291259766
0.0882461816072464,688000,8600,1.937086294591427,1596,0.8568307012319565,1.1890878677368164
0.055131059139966965,696000,8700,1.9897422634065152,1598,0.9313896596431732,1.1710246801376343
0.02724078670144081,704000,8800,1.7471529426868073,1598,0.9535093568265438,0.7843454480171204
0.024846725165843964,712000,8900,0.5350524997338653,1597,0.9243441224098206,0.6524301171302795
0.0891650915145874,720000,9000,3.546435958147049,1598,0.8527286946773529,0.0022317508701235056
0.04686854034662247,728000,9100,3.1401088520884515,1599,0.9258474111557007,3.515690885115552e-14
0.18154537677764893,736000,9200,12.926195549964905,1599,0.8234788626432419,0.0
0.09173132479190826,744000,9300,0.22504472248256208,1599,0.8190392553806305,0.0
0.05555505305528641,752000,9400,2.8671761080622673,1599,0.9285779967904091,0.0
0.34246546030044556,760000,9500,3.292312356829643,1598,0.7210169732570648,0.0
0.09421190619468689,768000,9600,-10.742512881755829,1599,0.8948157206177711,0.0
0.9268004298210144,776000,9700,5.56756808757782,1598,0.6328381299972534,0.0
0.051644496619701385,784000,9800,1.9410289473831654,1598,0.9340848848223686,0.0
1.1107152700424194,792000,9900,-3.732346197962761,1600,0.19115561246871948,0.0
0.3708961606025696,800000,10000,-18.45566568374634,1601,0.7546137869358063,0.0
0.030906230211257935,808000,10100,-3.4456538431346417,1602,0.9469440802931786,0.0
0.2929837703704834,816000,10200,1.8094547547399997,1601,0.6483059525489807,0.0
0.3952862620353699,824000,10300,-1.9885107466951013,1601,0.27532780170440674,0.0
0.7518742084503174,832000,10400,-1.6809064777567984,1602,0.274898886680603,0.0
0.12082858383655548,840000,10500,11.39576622247696,1602,0.8482479006052017,0.0
0.46439772844314575,848000,10600,-5.849594825506211,1603,0.5306790769100189,0.0
1.0364702939987183,856000,10700,-3.3959992319345473,1603,0.2772669196128845,0.0
0.0356471948325634,864000,10800,-1.2578100631013513,1602,0.9340826869010925,1.0629127317934568e-36
0.996963620185852,872000,10900,-2.6448039485141637,1603,0.4205678701400757,0.0
33.97190475463867,880000,11000,-28.859123086929323,1604,-0.052420735359191895,0.0
3.742588520050049,888000,11100,-38.200925540924075,1604,-0.6942249536514282,0.0
0.3018474280834198,896000,11200,4.554827854037285,1604,0.8896465301513672,0.0
23.33980369567871,904000,11300,51.37782096862793,1605,-0.17789053916931152,0.0
37.89796447753906,912000,11400,38.62817025184631,1606,-0.16640663146972656,0.0
22.836040496826172,920000,11500,31.47373249530792,1606,-0.056175827980041504,0.0
0.07210329174995422,928000,11600,4.679068207740784,1606,0.9639073237776756,0.0
0.9887003898620605,936000,11700,43.65339922904968,1607,0.7483049929141998,0.0
6.400999546051025,944000,11800,10.263782614469529,1608,0.34044045209884644,0.0
60.59806442260742,952000,11900,46.15902333259582,1608,0.09161102771759033,0.0
110.69584655761719,960000,12000,51.17966003417969,1610,-0.1267186403274536,0.0
0.3471958041191101,968000,12100,21.36315882205963,1611,0.8439310789108276,0.0
0.36411961913108826,976000,12200,26.344680309295654,1611,0.881109707057476,0.0
20.552135467529297,984000,12300,23.529418849945067,1612,0.07022637128829956,0.0
88.553466796875,992000,12400,41.113740041852,1613,-0.20157217979431152,0.0
0.6104317903518677,1000000,12500,6.1606430351734165,1614,0.8303634375333786,0.0
121.08837890625,1008000,12600,83.3846755027771,1614,-0.2761960029602051,0.0
5.545627593994141,1016000,12700,-93.9468071937561,1615,0.7740094065666199,0.0
0.20272120833396912,1024000,12800,1.2481030555441976,1614,0.8304125666618347,0.0
9.336776733398438,1032000,12900,33.040828227996826,1615,-0.06270933151245117,0.0
60.13286590576172,1040000,13000,49.18579778671265,1615,-0.1750720739364624,0.0
1.8723013401031494,1048000,13100,9.354482465982437,1616,-0.012071371078491211,0.0
0.5246931314468384,1056000,13200,24.70576810836792,1617,0.6408129632472992,0.0
0.5196316838264465,1064000,13300,33.59556765556336,1617,0.842449352145195,0.0
24.881744384765625,1072000,13400,-28.439222431182863,1617,0.022558212280273438,0.0
5.394649505615234,1080000,13500,-55.07083606719971,1618,-0.6437702178955078,0.0
12.436409950256348,1088000,13600,-29.311728501319884,1619,0.1262056827545166,0.0
51.00316619873047,1096000,13700,35.07486653327942,1618,-0.10510170459747314,0.0
21.02422523498535,1104000,13800,35.53509469032288,1619,-0.1625131368637085,0.0
34.58306884765625,1112000,13900,-45.105374050140384,1620,-0.09021806716918945,0.0
5.043773651123047,1120000,14000,9.39344612956047,1620,0.21553021669387817,1.1115701028607293e-29
0.1873985230922699,1128000,14100,2.120147541537881,1619,0.9249500781297684,2.7096115573499446e-08
14.973666191101074,1136000,14200,-24.622151160240172,1620,-0.0749121904373169,0.0
0.35479000210762024,1144000,14300,-22.317271447181703,1620,0.8464398086071014,0.0
158.84988403320312,1152000,14400,72.05589447021484,1620,-0.0157778263092041,0.0
7.27469539642334,1160000,14500,-57.16628127098083,1621,-1.072556734085083,0.0
66.80455017089844,1168000,14600,-32.099514675140384,1622,-0.14705514907836914,0.0
0.19642944633960724,1176000,14700,-6.834041678905487,1622,0.8389660567045212,0.0
4.05413293838501,1184000,14800,-79.43540649414062,1622,0.823066458106041,0.0
205.58056640625,1192000,14900,-82.01769695281982,1623,-0.013162612915039062,0.0
1.3724088668823242,1200000,15000,49.42560887336731,1624,0.4848805069923401,0.0
3.9299495220184326,1208000,15100,80.37273035049438,1625,0.6281300187110901,0.0
18.63551902770996,1216000,15200,-25.1723272562027,1624,-0.2616236209869385,0.0
0.9547079801559448,1224000,15300,39.31907000541687,1624,0.7361361980438232,0.0
178.48077392578125,1232000,15400,-46.047035932540894,1623,-0.1384444236755371,0.0
110.33248138427734,1240000,15500,67.01836814880372,1625,-0.13240957260131836,0.0
0.05320189148187637,1248000,15600,0.3420526054542279,1625,0.8943658620119095,0.0
60.618385314941406,1256000,15700,39.29801077842713,1626,-0.006674766540527344,0.0
2.3148717880249023,1264000,15800,8.926562523841858,1625,0.156491219997406,0.0
0.08577698469161987,1272000,15900,5.408331024646759,1624,0.8595155328512192,0.0
2.2010507583618164,1280000,16000,16.52997132539749,1625,-3.529123306274414,0.0
3.5472397804260254,1288000,16100,-8.360747373104095,1624,-0.007745981216430664,0.0
21.207698822021484,1296000,16200,-23.406286454200746,1624,0.018300771713256836,0.0
0.5583422183990479,1304000,16300,-9.799229180812835,1625,0.5054210126399994,8.153648443734494e-26
0.6427567005157471,1312000,16400,-20.518751764297484,1624,0.06927120685577393,0.0
0.3671080470085144,1320000,16500,15.090630841255187,1624,0.1214020848274231,0.0
3.4706339836120605,1328000,16600,79.61746864318847,1623,0.3578832149505615,0.0
8.002556800842285,1336000,16700,-10.294498085975647,1623,0.11034953594207764,0.0
0.12745636701583862,1344000,16800,-2.007113418728113,1623,0.6903375685214996,0.0
1.5347182750701904,1352000,16900,-49.307296943664554,1623,0.82152159512043,0.0
1.4155702590942383,1360000,17000,47.58429760932923,1624,0.7157390713691711,0.0
15.90028190612793,1368000,17100,-15.98140481710434,1624,-0.04141032695770264,0.0
1.036510944366455,1376000,17200,-30.004652357101442,1624,0.37512171268463135,0.0
57.07646560668945,1384000,17300,25.665692234039305,1625,0.020936250686645508,0.0
6.550797939300537,1392000,17400,13.850534546375275,1625,0.18359941244125366,0.0
107.3265609741211,1400000,17500,-51.232169008255006,1625,-0.019776225090026855,0.0
26.818456649780273,1408000,17600,-30.701238012313844,1625,-0.26079416275024414,0.0
135.10475158691406,1416000,17700,-40.85406136512756,1624,-0.10092973709106445,0.0
26.388797760009766,1424000,17800,29.22535934448242,1624,0.21669375896453857,0.0
0.7481333017349243,1432000,17900,33.51409497261047,1624,0.8340111672878265,0.0
228.91250610351562,1440000,18000,-95.48348588943482,1623,-0.1584404706954956,0.0
109.9285888671875,1448000,18100,-60.019656372070315,1622,-0.018450021743774414,0.0
2.940748453140259,1456000,18200,47.819302034378055,1622,-1.444239616394043,0.0
6.275094509124756,1464000,18300,-110.34045648574829,1622,0.7000861465930939,0.0
180.23379516601562,1472000,18400,60.98894186019898,1621,-0.04605662822723389,0.0
34.304317474365234,1480000,18500,-19.529468607902526,1621,-0.17594552040100098,0.0
349.8216552734375,1488000,18600,102.66896590664983,1621,-0.14436137676239014,0.0
101.18429565429688,1496000,18700,-62.174780416488645,1621,-0.20897161960601807,0.0
1.8471635580062866,1504000,18800,59.891320896148684,1622,0.6416976153850555,0.0
64.34947967529297,1512000,18900,26.331718111038207,1622,-0.23214411735534668,0.0
477.90472412109375,1520000,19000,98.97432918548584,1622,-0.05998659133911133,0.0
289.2469482421875,1528000,19100,-68.83853960037231,1623,-0.11475861072540283,0.0
6.800566673278809,1536000,19200,65.8467420578003,1623,-0.7764655351638794,0.0
0.9695795178413391,1544000,19300,-43.3919596195221,1623,0.7988704144954681,0.0
885.7694091796875,1552000,19400,238.6919651031494,1623,-0.09862446784973145,0.0
563.2197875976562,1560000,19500,-135.54200439453126,1623,-0.023700237274169922,0.0
0.12477799504995346,1568000,19600,10.504280579090118,1624,0.93037960678339,0.0
1804.883056640625,1576000,19700,-128.8333794593811,1624,-0.19038724899291992,0.0
57.37773513793945,1584000,19800,49.801160192489625,1624,-0.04122018814086914,0.0
50.042823791503906,1592000,19900,-57.44179782867432,1624,-0.027484536170959473,0.0
1.8374402523040771,1600000,20000,-7.324363267421722,1625,0.43002575635910034,0.0
254.65673828125,1608000,20100,-169.68411273956298,1625,-0.19321489334106445,0.0
0.5371719598770142,1616000,20200,6.688027557730675,1625,0.5409771800041199,0.0
30.571727752685547,1624000,20300,-230.54065017700196,1626,0.5130322575569153,0.0
1379.96923828125,1632000,20400,-108.5270492553711,1625,-0.09490323066711426,0.0
12.697179794311523,1640000,20500,-149.19050254821778,1625,0.48974359035491943,0.0
53.97066116333008,1648000,20600,73.1102445602417,1625,-0.36513543128967285,0.0
10.400724411010742,1656000,20700,-102.68327474594116,1625,-0.5050617456436157,0.0
1332.08935546875,1664000,20800,139.96717376708983,1625,-0.03468585014343262,0.0
136.41258239746094,1672000,20900,46.1462619304657,1625,-0.0984259843826294,0.0
19.249099731445312,1680000,21000,35.027404928207396,1625,-0.050444841384887695,0.0
159.9754180908203,1688000,21100,68.78518419265747,1625,-0.1146460771560669,0.0
3.297917127609253,1696000,21200,77.18941831588745,1625,0.7626581490039825,0.0
56.86061477661133,1704000,21300,-61.69657754898071,1626,-0.01742565631866455,0.0
15.192733764648438,1712000,21400,81.46725101470948,1626,-2.4468255043029785,0.0
2218.23974609375,1720000,21500,-178.39099407196045,1626,-0.07630622386932373,0.0
287.2777099609375,1728000,21600,-62.89991393089294,1626,-0.11209964752197266,0.0
6.766714572906494,1736000,21700,-20.808609914779662,1626,0.05339103937149048,0.0
152.16793823242188,1744000,21800,-68.16039428710937,1626,-0.09543359279632568,0.0
0.9354538917541504,1752000,21900,-37.90290141105652,1626,0.8644356429576874,0.0
828.7620239257812,1760000,22000,-161.45664196014405,1626,-0.06411290168762207,0.0
62.859886169433594,1768000,22100,85.94726457595826,1627,-0.15664732456207275,0.0
55.547401428222656,1776000,22200,184.37250385284423,1627,-2.5219709873199463,0.0
2.4410319328308105,1784000,22300,61.92135243415832,1627,0.6128077805042267,0.0
58.40221405029297,1792000,22400,-30.443146347999573,1627,-0.09607303142547607,0.0
339.2362365722656,1800000,22500,67.92761430740356,1627,-0.06618988513946533,0.0
215.9640655517578,1808000,22600,88.12871074676514,1627,-0.054053306579589844,0.0
92.75169372558594,1816000,22700,30.319523572921753,1627,-0.22609210014343262,0.0
0.22575578093528748,1824000,22800,-12.799195194244385,1627,0.788013756275177,0.0
0.787324070930481,1832000,22900,38.118522262573244,1627,0.6667391955852509,0.0
72.6810531616211,1840000,23000,-41.66051440238952,1628,0.015623509883880615,0.0
30.009140014648438,1848000,23100,51.81864223480225,1627,-18.424211502075195,0.0
0.10896924883127213,1856000,23200,0.06935503017157316,1627,0.6268990933895111,0.0
0.2888064384460449,1864000,23300,26.14312505722046,1627,0.7121629416942596,0.0
21.66147232055664,1872000,23400,-42.756367683410645,1627,-48.76780700683594,0.0
15.729463577270508,1880000,23500,9.570419788360596,1628,-18.390052795410156,0.0
26.122486114501953,1888000,23600,13.986250412464141,1628,-14.495479583740234,0.0
48.764583587646484,1896000,23700,14.213266551494598,1628,-5.673042297363281,0.0
8.567092895507812,1904000,23800,4.338664719462395,1628,-30.470806121826172,0.0
0.19946588575839996,1912000,23900,5.190678530931473,1627,-0.039136648178100586,0.0
118.14091491699219,1920000,24000,-3.1194933623075487,1627,-317.9386901855469,0.0
1.591422200202942,1928000,24100,2.0422149375081062,1627,-5.0310959815979,0.0
200.65878295898438,1936000,24200,-2.85358607172966,1626,-1797.30224609375,0.0
15.847468376159668,1944000,24300,2.714023071527481,1626,-40.04121017456055,0.0
111.27305603027344,1952000,24400,6.360643619298935,1626,-2.334419012069702,0.0
0.02651265263557434,1960000,24500,2.6758901834487916,1626,0.6477100551128387,5.237701922521233e-36
0.8184181451797485,1968000,24600,1.3290587365627289,1626,-11.928040504455566,0.0
0.05061524361371994,1976000,24700,0.9607584580779076,1626,0.5647880434989929,0.0
17.651535034179688,1984000,24800,6.904684859514236,1626,-2.6033971309661865,0.0
0.8216468691825867,1992000,24900,-3.0269035667181017,1626,-3.914065361022949,0.0
1.6638071537017822,2000000,25000,-3.734169363975525,1626,-5.299788951873779,0.0
0.14581775665283203,2008000,25100,-2.6905527979135515,1626,0.22272104024887085,0.0
2.7766425609588623,2016000,25200,7.026170343160629,1627,-0.4161447286605835,0.0
0.008627398870885372,2024000,25300,-2.6515763729810713,1627,0.7845194786787033,0.0
1.5757286548614502,2032000,25400,-0.6293805175228044,1627,-12.476024627685547,0.0
0.6934894323348999,2040000,25500,3.3562353551387787,1627,-1.5566070079803467,0.0
0.5874199867248535,2048000,25600,3.3696187764406202,1626,-0.14841818809509277,0.0
0.028760740533471107,2056000,25700,-0.04138949469197541,1627,0.5832403004169464,0.0
0.07058563083410263,2064000,25800,1.8334506571292877,1627,-0.04388296604156494,0.0
0.06935442239046097,2072000,25900,6.0946617186069485,1627,-0.022789597511291504,0.0
0.030693460255861282,2080000,26000,-1.8726150296628474,1628,0.7401299774646759,0.0
0.0391756072640419,2088000,26100,-0.1639210323803127,1628,0.703971654176712,0.0
0.04617326706647873,2096000,26200,8.990498614311218,1628,0.7672216445207596,0.0
0.9605814218521118,2104000,26300,-6.249445229768753,1628,0.09962910413742065,0.0
42.03742599487305,2112000,26400,-19.150724983215333,1627,-0.2908831834793091,0.0
0.4589759409427643,2120000,26500,28.841245102882386,1627,0.6568628549575806,0.0
2.3377537727355957,2128000,26600,-7.5917550265789036,1626,-0.13316893577575684,0.0
3.4785397052764893,2136000,26700,-19.222511649131775,1627,-10.446800231933594,0.0
0.8468743562698364,2144000,26800,-5.78586391210556,1627,-0.536223292350769,0.0
0.5313528776168823,2152000,26900,-6.1676551640033725,1627,-0.8056873083114624,0.0
0.009278818964958191,2160000,27000,0.2751217117125634,1627,0.8285768330097198,0.0
0.08167245984077454,2168000,27100,1.4002716004848481,1626,0.4952794909477234,0.0
0.1668703854084015,2176000,27200,2.473484469950199,1626,0.1222841739654541,0.0
0.15428265929222107,2184000,27300,2.349075359106064,1626,0.2553049921989441,0.0
0.03547004982829094,2192000,27400,1.1517188094556332,1626,0.43408912420272827,7.338481514545218e-35
0.03829517215490341,2200000,27500,0.8992331579327584,1626,0.6629295945167542,0.0
0.026479819789528847,2208000,27600,-1.1595901243388653,1626,0.7125956416130066,0.0
0.1042565107345581,2216000,27700,1.9455781683325768,1627,0.44589412212371826,0.0
0.01880119927227497,2224000,27800,1.0879437930881977,1627,0.7663736343383789,2.336631560357966e-23
0.09071986377239227,2232000,27900,0.7636870192363858,1627,0.7471041083335876,0.0
0.027629634365439415,2240000,28000,3.289267674088478,1628,0.7155351638793945,0.0
5.010465145111084,2248000,28100,8.494584244489669,1628,-0.0019788742065429688,0.0
0.06804598867893219,2256000,28200,-3.8067222058773043,1628,0.8104221373796463,0.0
0.2266206294298172,2264000,28300,2.5790896266698837,1628,0.5202209949493408,0.0
0.08854403346776962,2272000,28400,-0.7654225665144623,1628,0.2528132200241089,0.0
0.006548756267875433,2280000,28500,0.636392343044281,1628,0.9162699654698372,0.0
4.365575313568115,2288000,28600,10.347995245456696,1628,-0.08447742462158203,0.0
0.3038252294063568,2296000,28700,-8.828032886981964,1627,-0.09745323657989502,0.0
0.29075783491134644,2304000,28800,-2.3480009749531745,1627,-0.1381748914718628,0.0
3.4927303791046143,2312000,28900,6.296595200896263,1627,-0.9092673063278198,0.0
0.05772065371274948,2320000,29000,0.3530947105959058,1627,0.7266511917114258,0.0
0.4611246585845947,2328000,29100,-3.999290722608566,1627,-0.0703282356262207,0.0
0.04766293242573738,2336000,29200,1.2012922033667564,1626,0.8088670074939728,0.0
0.4146408438682556,2344000,29300,-5.346071153879166,1626,0.11496442556381226,0.0
0.16387644410133362,2352000,29400,-4.367942740023136,1626,0.8388963639736176,0.0
1.8356510400772095,2360000,29500,-8.899382519721986,1627,-0.8629938364028931,0.0
7.464313507080078,2368000,29600,20.42865459918976,1627,-1.5649850368499756,0.0
1.724143624305725,2376000,29700,4.572351649403572,1627,0.0031096339225769043,0.0
0.11337153613567352,2384000,29800,14.070276260375977,1627,0.8508826494216919,0.0
10.934941291809082,2392000,29900,12.881868201494218,1627,0.09583503007888794,0.0
0.13919025659561157,2400000,30000,17.37820174694061,1627,0.8180519938468933,0.0
2.432988166809082,2408000,30100,-6.847862424235791,1626,0.117839515209198,0.0
17.15853500366211,2416000,30200,-19.02805268764496,1626,-0.19134533405303955,0.0
11.162938117980957,2424000,30300,19.863369524478912,1626,0.1974812150001526,0.0
0.1614050567150116,2432000,30400,-10.549613958597183,1627,0.9351244568824768,0.0
0.13561421632766724,2440000,30500,2.426263375580311,1626,0.7409842610359192,0.0
5.53895378112793,2448000,30600,13.788848489522934,1627,0.16070401668548584,0.0
0.05497506260871887,2456000,30700,-0.5976598335895688,1627,0.6266696155071259,0.0
0.0073195262812078,2464000,30800,0.9572269089519978,1627,0.9098628610372543,0.0
0.09079647064208984,2472000,30900,6.195321136713028,1628,0.20991027355194092,0.0
0.039975784718990326,2480000,31000,2.8641851365566255,1628,0.6947739720344543,0.0
0.007415251340717077,2488000,31100,1.7628178238868712,1628,0.962097804993391,0.0
0.02094256691634655,2496000,31200,4.562650054693222,1628,0.953708603978157,0.0
0.7688652873039246,2504000,31300,13.516111660003663,1628,-1.7852418422698975,0.0
6.091569900512695,2512000,31400,-10.584599792957306,1628,-0.27755701541900635,0.0
2.4152843952178955,2520000,31500,-5.346404880285263,1629,0.19214367866516113,0.0
1.2393995523452759,2528000,31600,-3.4158668518066406,1629,-0.03683662414550781,0.0
0.05038226768374443,2536000,31700,-5.976910096406937,1629,0.958953008055687,0.0
0.291858971118927,2544000,31800,-4.348555552959442,1629,0.7201025784015656,0.0
1.275238275527954,2552000,31900,-7.9366535484790806,1629,-0.1537240743637085,0.0
0.8709796071052551,2560000,32000,-3.537635809183121,1629,0.03934323787689209,0.0
0.02472648210823536,2568000,32100,1.1216121658682823,1629,0.937066949903965,0.0
0.09165138006210327,2576000,32200,11.432556104660033,1629,0.874642550945282,0.0
3.9612247943878174,2584000,32300,28.720671582221986,1629,-7.451312065124512,0.0
2.143432140350342,2592000,32400,10.874138134717942,1629,0.5702195167541504,0.0
6.766231536865234,2600000,32500,37.876526832580566,1629,-10.276302337646484,0.0
110.25651550292969,2608000,32600,-45.2604621887207,1629,-0.9386781454086304,0.0
9.131117820739746,2616000,32700,-20.8427072763443,1629,-0.4138004779815674,0.0
15.25146198272705,2624000,32800,21.781478619575502,1629,-0.9753392934799194,0.0
7.360665798187256,2632000,32900,19.541450786590577,1629,-1.0625224113464355,0.0
0.05468170717358589,2640000,33000,5.764262330532074,1629,0.9690603036433458,0.0
1.8279809951782227,2648000,33100,34.954964828491214,1629,-1.1614892482757568,0.0
0.7443861961364746,2656000,33200,-36.63532402515411,1629,0.9678007215261459,0.0
33.19892120361328,2664000,33300,38.061145067214966,1629,0.09632253646850586,0.0
