#{"t_start": 1519588052.6051996, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,175,4.903544
0.0,127,6.972189
0.0,127,9.05012
1.0,175,12.009089
2.0,202,15.503996
4.0,301,20.632526
2.0,186,23.712872
2.0,200,27.140199
0.0,129,29.2346
0.0,127,31.263008
0.0,127,33.281382
2.0,217,37.00736
1.0,175,39.934621
0.0,125,41.987373
1.0,175,44.922346
2.0,201,48.303335
2.0,225,52.093966
4.0,299,57.234029
2.0,226,61.103325
1.0,173,64.013081
1.0,155,66.645289
0.0,129,68.703242
0.0,127,70.728759
2.0,204,74.12547
1.0,172,76.964297
0.0,127,79.062733
1.0,155,81.642222
1.0,155,84.13632
0.0,127,86.192949
0.0,127,88.27809
3.0,250,92.612757
0.0,127,94.586283
3.0,249,98.732061
3.0,250,102.975304
0.0,125,105.042566
0.0,127,107.031554
4.0,302,112.088358
10.0,450,119.904011
0.0,129,121.977372
6.0,392,128.817697
2.0,222,132.542505
2.0,202,136.025384
10.0,444,143.7743
2.0,201,147.040971
3.0,275,151.751644
1.0,153,154.253309
1.0,178,157.260088
0.0,127,159.351315
1.0,155,161.902404
0.0,129,164.045392
1.0,169,166.850019
1.0,178,169.778727
0.0,129,171.894912
1.0,157,174.429716
1.0,173,177.33494
3.0,270,181.896746
0.0,125,183.868781
0.0,127,185.933241
1.0,174,188.853671
2.0,183,191.969287
3.0,272,196.647486
4.0,301,201.918753
0.0,127,203.933752
3.0,253,208.206874
3.0,251,212.424125
2.0,202,215.815491
2.0,200,219.29844
0.0,129,221.366484
2.0,202,224.735226
7.0,328,230.380654
1.0,176,233.396333
1.0,154,235.958652
1.0,172,238.798988
4.0,297,243.898371
1.0,157,246.504415
3.0,250,250.836936
1.0,173,253.688415
0.0,127,255.767132
4.0,270,260.456334
0.0,129,262.583994
3.0,234,266.518756
0.0,127,268.508779
0.0,129,270.588298
0.0,129,272.678614
1.0,172,275.549232
0.0,127,277.609489
2.0,200,281.009436
2.0,223,284.734279
2.0,187,287.844707
3.0,274,292.543978
0.0,127,294.647146
2.0,187,297.754762
0.0,125,299.808528
0.0,129,301.880675
0.0,129,303.929099
5.0,374,310.310406
0.0,129,312.39487
0.0,129,314.425138
0.0,129,316.54035
0.0,125,318.53912
0.0,127,320.612229
0.0,129,322.677196
2.0,200,326.073893
1.0,173,328.809179
0.0,127,330.852624
2.0,202,334.135192
2.0,204,337.593267
2.0,200,341.011516
3.0,248,345.226325
7.0,410,352.209617
10.0,451,359.907405
1.0,175,362.775522
0.0,127,364.799605
3.0,234,368.775516
4.0,319,374.141558
0.0,125,376.057617
0.0,127,378.135654
2.0,198,381.388072
3.0,252,385.680014
1.0,155,388.271076
0.0,127,390.297981
0.0,127,392.3687
4.0,303,397.589164
1.0,177,400.586372
2.0,198,403.916878
2.0,201,407.246735
0.0,129,409.259831
0.0,127,411.288592
1.0,175,414.230501
2.0,220,417.905333
2.0,201,421.301305
3.0,267,425.868183
0.0,129,427.991367
0.0,127,430.072331
0.0,127,432.110606
2.0,220,435.791923
1.0,173,438.672023
0.0,129,440.734439
0.0,127,442.761718
1.0,175,445.663843
2.0,202,448.990515
3.0,257,453.386614
2.0,192,456.574713
4.0,300,461.644296
5.0,344,467.565256
0.0,127,469.636807
0.0,125,471.634602
0.0,129,473.712226
0.0,129,475.848906
0.0,129,477.860497
0.0,125,479.828049
2.0,202,483.214907
1.0,174,486.069021
0.0,129,488.157784
6.0,376,494.545859
1.0,172,497.359525
2.0,227,501.170073
3.0,248,505.362461
0.0,127,507.41644
1.0,172,510.1397
2.0,202,513.420832
3.0,230,517.218909
0.0,127,519.299685
0.0,127,521.28027
1.0,158,523.828979
4.0,295,528.695141
3.0,252,532.907974
0.0,129,534.954774
4.0,294,539.919878
1.0,173,542.744295
0.0,129,544.863991
2.0,198,548.119131
1.0,157,550.669703
1.0,153,553.134949
1.0,159,555.744352
0.0,127,557.774361
1.0,155,560.233013
0.0,127,562.2506
1.0,177,565.146497
0.0,127,567.151998
0.0,127,569.123736
0.0,127,571.225856
5.0,350,577.116582
0.0,127,579.207053
1.0,155,581.67812
0.0,125,583.65681
2.0,198,586.945189
0.0,127,588.906128
0.0,127,590.946616
0.0,127,592.961986
3.0,276,597.565612
0.0,127,599.658473
2.0,202,602.92073
0.0,127,604.979701
2.0,223,608.674038
4.0,297,613.653767
3.0,252,617.811994
4.0,322,623.462215
3.0,248,627.623801
6.0,379,634.135622
2.0,202,637.498516
2.0,205,640.881907
0.0,127,642.938062
0.0,127,644.964397
3.0,246,649.100344
0.0,127,651.086022
3.0,248,655.151455
0.0,129,657.188452
0.0,129,659.229331
10.0,433,666.617388
2.0,200,669.854769
3.0,250,673.979573
0.0,129,676.004338
5.0,348,681.954251
4.0,297,686.904203
5.0,312,692.194808
0.0,127,694.186964
2.0,202,697.48939
0.0,127,699.512119
5.0,350,705.37457
4.0,300,710.32993
0.0,129,712.392803
0.0,129,714.430339
2.0,202,717.786209
0.0,127,719.815549
2.0,202,723.111118
0.0,129,725.139741
0.0,127,727.09443
0.0,127,729.071318
0.0,129,731.101804
0.0,129,733.099872
0.0,129,735.096046
0.0,127,737.090939
0.0,127,739.118703
0.0,125,741.022878
0.0,129,743.032842
1.0,176,745.845663
0.0,125,747.815873
2.0,202,751.165972
0.0,125,753.114254
1.0,175,755.92483
0.0,127,757.976271
0.0,127,759.983627
2.0,202,763.375341
2.0,202,766.644896
1.0,177,769.459632
4.0,299,774.427181
3.0,230,778.233796
2.0,202,781.66098
0.0,129,783.701835
0.0,129,785.745539
2.0,202,788.970327
2.0,202,792.225562
2.0,202,795.583601
