explained_variance,avg reward,fps,nupdates,policy_entropy,value_loss,total_timesteps
0.9670960083603859,9.815905649773777,1889,58100,0.17721804976463318,4.417224884033203,4648000
0.9274525865912437,5.814651902765036,1889,58200,0.381718248128891,3.757582902908325,4656000
0.997341575101018,70.25489498153328,1889,58300,0.0836322158575058,17.341005325317383,4664000
0.9785437192767859,43.93372131437063,1889,58400,6.311300637662498e-08,86.41947174072266,4672000
0.8424498289823532,-99.13693926613777,1889,58500,0.08027447760105133,2403.16357421875,4680000
0.9837205745279789,109.90439983159304,1888,58600,0.08017873018980026,189.33447265625,4688000
0.9741737991571426,39.654710040614006,1888,58700,7.235533121274784e-05,79.00983428955078,4696000
0.9690632000565529,13.887115248292684,1888,58800,0.1100582629442215,2.7599637508392334,4704000
0.6575512886047363,-100.30753345377744,1888,58900,0.08035965263843536,5924.82568359375,4712000
0.9718180168420076,-22.84594072458276,1888,59000,0.12955814599990845,22.542579650878906,4720000
0.9388553276658058,4.0040975864976645,1888,59100,0.25332674384117126,0.7987385988235474,4728000
0.9895696379244328,37.31809410303831,1888,59200,0.19899317622184753,24.012977600097656,4736000
0.3696761131286621,-6.275001100217923,1888,59300,0.11132223904132843,69.47865295410156,4744000
0.9765438344329596,-37.01114195622504,1888,59400,0.15404419600963593,67.64759826660156,4752000
0.7988263219594955,185.29942155182363,1888,59500,0.026490306481719017,11704.0654296875,4760000
0.9012478217482567,-29.794467852637172,1888,59600,0.062475014477968216,98.62028503417969,4768000
0.9612245745956898,-32.03796073496342,1888,59700,0.0,33.01066970825195,4776000
0.7956742644309998,443.54878739416597,1888,59800,3.912379538314201e-16,38697.13671875,4784000
0.9935822756960988,-8.280516600236297,1888,59900,0.00021030553034506738,0.8605252504348755,4792000
0.996995510533452,32.11938953250647,1888,60000,2.2717877655020063e-13,8.245109558105469,4800000
0.9894361300393939,-170.01833540983498,1888,60100,0.0,515.7714233398438,4808000
0.958073228597641,82.17364664077759,1887,60200,0.0,270.50042724609375,4816000
0.9822886865586042,238.05435642898084,1888,60300,0.0,783.8601684570312,4824000
0.5203596949577332,3.833859168738127,1887,60400,0.0,9.510213851928711,4832000
0.9374484866857529,71.48329712748527,1887,60500,0.0,305.3348388671875,4840000
0.9986682998714969,10.40170662868768,1887,60600,1.6635496691112805e-14,0.7090778946876526,4848000
0.2055262327194214,0.9771631913201417,1888,60700,0.0,7.370946407318115,4856000
0.6498857736587524,8.254055207967758,1888,60800,0.0,26.500080108642578,4864000
0.9762561600655317,-28.27890017735772,1887,60900,0.0,16.528202056884766,4872000
0.9674072116613388,71.72893988937139,1888,61000,0.0,91.33245086669922,4880000
0.6580407321453094,-8.469025740679353,1888,61100,0.0,38.80516052246094,4888000
0.7892499417066574,-36.11482511162758,1888,61200,0.0,291.8226318359375,4896000
0.08296573162078857,19.873396570235492,1888,61300,9.338387201057371e-33,912.8445434570312,4904000
0.9873559605330229,24.698159100115298,1888,61400,0.0,7.717041015625,4912000
0.8838838785886765,33.30026178956032,1888,61500,0.0,76.94319915771484,4920000
0.974341893568635,36.5090207695961,1888,61600,0.0,19.96080207824707,4928000
0.9872708236798644,-9.095647728443145,1888,61700,0.0,2.3752353191375732,4936000
0.9824377316981554,-130.4389911234379,1888,61800,0.0,467.50897216796875,4944000
0.5671917796134949,-22.952618969976903,1888,61900,0.0,286.5734558105469,4952000
0.6443074345588684,-40.82849870175123,1888,62000,0.0,358.6214294433594,4960000
0.6333168148994446,-47.18667199909687,1888,62100,0.0,360.35565185546875,4968000
0.9843631256371737,109.58018643856049,1888,62200,0.0,42.92265319824219,4976000
0.988316647708416,-44.20489192008972,1888,62300,0.0,9.2722749710083,4984000
0.995920134242624,93.4334367275238,1888,62400,0.0,19.196456909179688,4992000
0.9957465962506831,-12.623091567796655,1888,62500,0.0,0.8221416473388672,5000000
0.9932459718547761,128.81589610576629,1888,62600,0.0,41.640663146972656,5008000
0.7950605601072311,56.618765485286715,1888,62700,0.0,214.669677734375,5016000
0.6612416803836823,-77.27815307378769,1888,62800,0.0,733.5325927734375,5024000
0.9906883696094155,-26.891398280858994,1888,62900,0.0,2.620047092437744,5032000
0.9948765276931226,-14.776049537211657,1888,63000,0.0,0.8669158816337585,5040000
0.9943775064311922,-23.51129121109843,1889,63100,0.0,2.3922817707061768,5048000
0.9982333488296717,-71.66099370121955,1889,63200,0.0,4.9295196533203125,5056000
0.6425481140613556,-62.604073959589,1889,63300,0.0,565.6280517578125,5064000
0.754273071885109,91.02516710758209,1889,63400,0.0,494.29754638671875,5072000
0.996372144902125,-86.15159227252006,1889,63500,0.0,13.7059326171875,5080000
0.9949902733787894,4.039994977740571,1889,63600,0.0,0.06542935222387314,5088000
0.9965261179022491,-74.08690950870513,1889,63700,0.0,8.674571990966797,5096000
0.8781600296497345,8.666636814177036,1889,63800,0.0,4.801336288452148,5104000
0.9948654528707266,-26.29433375597,1889,63900,0.0,1.6663198471069336,5112000
0.713287889957428,-96.39783391356468,1889,64000,0.0,411.96539306640625,5120000
0.7733292728662491,43.31111824512482,1889,64100,0.0,145.3067169189453,5128000
0.9960361602716148,-143.9332057237625,1889,64200,0.0,33.64582824707031,5136000
0.8346603065729141,15.188898080587387,1889,64300,0.0,19.637264251708984,5144000
0.7994090169668198,86.7401901125908,1889,64400,0.0,698.4984130859375,5152000
0.9959019585512578,-21.50116069316864,1889,64500,0.0,0.9682537317276001,5160000
0.9923366997390985,33.97795447707176,1889,64600,0.0,3.12212872505188,5168000
0.9026377350091934,-49.53087201714516,1889,64700,0.0,88.7039566040039,5176000
0.996059084776789,-134.4248898744583,1889,64800,0.0,21.543581008911133,5184000
0.9931536223739386,-61.064334732294085,1889,64900,0.0,7.360732078552246,5192000
0.6181650757789612,8.62161630988121,1889,65000,0.0,13.070173263549805,5200000
0.9912734366953373,185.45951075553893,1889,65100,0.0,78.54537200927734,5208000
0.848775714635849,107.51122040748596,1889,65200,0.0,481.582275390625,5216000
0.8451677411794662,-69.67774536013603,1889,65300,0.0,257.1876525878906,5224000
0.9665566384792328,115.07182663679123,1889,65400,0.0,162.5555419921875,5232000
0.9962246380746365,42.995212376117706,1889,65500,0.0,2.3367202281951904,5240000
0.8340323716402054,138.68849692344665,1889,65600,0.0,1350.4752197265625,5248000
0.7923915088176727,-63.21817960143089,1889,65700,0.0,157.83279418945312,5256000
0.998354958021082,64.50314118862153,1889,65800,0.0,3.6120216846466064,5264000
0.995060000102967,-72.56347051858901,1889,65900,0.0,15.603971481323242,5272000
0.9685746245086193,-26.928371810168027,1889,66000,0.0,23.590320587158203,5280000
0.9915550835430622,23.70964917242527,1889,66100,0.0,1.3658522367477417,5288000
0.49852079153060913,19.02702941894531,1889,66200,0.0,95.89735412597656,5296000
0.9051298871636391,-109.63279560804366,1889,66300,0.0,258.9623718261719,5304000
0.7811001688241959,-37.97806259021163,1890,66400,0.0,176.7670135498047,5312000
0.9979437063448131,-42.63681539855897,1890,66500,0.0,3.1372196674346924,5320000
0.9979599132202566,33.46147623062134,1890,66600,0.0,2.2271270751953125,5328000
0.990648846141994,61.09505885243416,1890,66700,0.0,14.63817310333252,5336000
0.6644809544086456,11.328697216510772,1890,66800,0.0,24.25556755065918,5344000
0.9918603459373116,-12.790889074094594,1890,66900,0.0,0.4032163619995117,5352000
0.9731209855526686,47.86914599239826,1890,67000,0.0,20.616342544555664,5360000
0.9978298733476549,25.41935478746891,1890,67100,0.0,1.1194114685058594,5368000
0.9934704340994358,21.202579690515996,1889,67200,0.0,2.3916993141174316,5376000
0.9748645182698965,-34.3034936234355,1890,67300,0.0,19.012317657470703,5384000
0.9918234189972281,48.91715041399002,1890,67400,0.0,8.83360481262207,5392000
0.9947346113622189,38.54964727014303,1890,67500,0.0,2.4160263538360596,5400000
0.8789866343140602,-35.71170663759112,1890,67600,0.0,117.014404296875,5408000
0.5715470016002655,-12.054241640307009,1889,67700,3.2975131189362515e-19,78.3379135131836,5416000
0.7876072376966476,50.26081146001816,1889,67800,0.0,311.9036865234375,5424000
0.9959625052288175,-11.238187378644943,1889,67900,0.0,0.4424009323120117,5432000
0.9903033338487148,22.166686467826366,1889,68000,2.2692652554648445e-38,1.9138418436050415,5440000
0.9947720440104604,-14.304986023530365,1890,68100,0.0,0.34892621636390686,5448000
0.9952488173730671,46.5160645455122,1890,68200,0.0,5.335983753204346,5456000
0.9939042441546917,39.50109725743532,1890,68300,0.0,5.5922136306762695,5464000
0.9013199508190155,-11.68928150087595,1890,68400,0.0,9.548172950744629,5472000
0.9971929155290127,-22.424905699118973,1890,68500,0.0,1.022112488746643,5480000
0.9954501921311021,-5.923818343877793,1890,68600,0.0,0.08140057325363159,5488000
0.8728640824556351,72.25999006032944,1890,68700,0.0,246.9931182861328,5496000
0.9905075579881668,-46.35966728366911,1890,68800,0.0,11.969381332397461,5504000
0.9947876306250691,-73.86055961549282,1890,68900,0.0,22.942171096801758,5512000
0.9474819265305996,-41.28323965296149,1890,69000,0.0,36.905517578125,5520000
0.6224686503410339,75.96183204650879,1890,69100,0.0,733.4249877929688,5528000
0.93947634100914,136.7825818657875,1890,69200,0.0,402.62579345703125,5536000
0.7884383946657181,-128.3259341955185,1890,69300,0.0,1595.365234375,5544000
0.9976634483318776,-56.82253922224045,1890,69400,0.0,5.48629093170166,5552000
0.9979512901045382,121.25627648830414,1890,69500,0.0,17.53203582763672,5560000
0.8359393626451492,-209.17681686878205,1890,69600,0.0,3174.243896484375,5568000
0.9972769238520414,-19.940449907071887,1890,69700,0.0,0.5466872453689575,5576000
0.9956223089247942,182.78056235313414,1890,69800,0.0,84.14085388183594,5584000
0.9678730554878712,-75.60578938722611,1890,69900,0.0,56.82805252075195,5592000
0.9709254074841738,-154.31675686836243,1890,70000,0.0,212.4086151123047,5600000
0.7638736367225647,29.39286662340164,1891,70100,0.0,100.99998474121094,5608000
0.9943967070430517,-76.7787795752287,1891,70200,0.0,15.78687572479248,5616000
0.9950585453771055,-70.2145078510046,1891,70300,0.0,10.417192459106445,5624000
0.7377793490886688,62.36167121529579,1891,70400,0.0,460.16998291015625,5632000
0.9981367714935914,-50.37640059292316,1891,70500,0.0,2.466850519180298,5640000
0.9975618459284306,-77.67910061180592,1891,70600,0.0,9.153570175170898,5648000
0.9558521248400211,70.00095808506012,1891,70700,0.0,89.41950988769531,5656000
0.9935207650996745,-14.896471546683461,1891,70800,0.0,1.0659438371658325,5664000
0.9977175178937614,59.50301598906517,1891,70900,0.0,6.194779396057129,5672000
0.9599578827619553,-167.60752446651458,1891,71000,0.0,298.16241455078125,5680000
0.9981445037992671,-107.32184340953827,1891,71100,0.0,13.13237190246582,5688000
0.9334082677960396,105.55687069296837,1891,71200,0.0,248.1885986328125,5696000
0.7876017242670059,-80.77924010753631,1891,71300,0.0,1116.90771484375,5704000
0.9646935127675533,137.59839358329774,1891,71400,0.0,234.2860870361328,5712000
0.42199796438217163,-76.16406001448631,1891,71500,0.0,2862.96875,5720000
0.9668566100299358,-110.31927436590195,1891,71600,0.0,141.5718536376953,5728000
0.8973494246602058,33.974454909563065,1891,71700,0.0,39.51789093017578,5736000
0.987548166885972,119.47199386954307,1891,71800,0.0,56.95433807373047,5744000
0.8410563468933105,-83.80908570047468,1891,71900,0.0,663.0799560546875,5752000
0.9908981090411544,-120.92294616624713,1891,72000,0.0,61.3458366394043,5760000
0.9843729548156261,28.34966635107994,1892,72100,0.0,6.336581230163574,5768000
0.651063859462738,-58.23022194243968,1892,72200,0.0,499.2923889160156,5776000
0.6209266185760498,-74.13991151675582,1892,72300,0.0,1374.9708251953125,5784000
0.7436909675598145,-55.6505957968533,1892,72400,0.0,644.5498657226562,5792000
0.9946451233699918,-3.1473233834374694,1891,72500,0.0,0.08819050341844559,5800000
0.9949541129171848,69.59475715607405,1891,72600,0.0,13.500277519226074,5808000
0.8862231224775314,93.08127149343491,1891,72700,0.0,443.97845458984375,5816000
0.9940784350037575,-22.380804153054488,1891,72800,0.0,1.916394591331482,5824000
0.9318983182311058,-82.42141526341439,1891,72900,0.0,254.49514770507812,5832000
0.9954852033406496,-133.76086069047452,1891,73000,0.0,56.99849319458008,5840000
0.9910822957754135,-57.749038577824834,1891,73100,0.0,16.10765838623047,5848000
