avg reward,policy_entropy,epsilonValue,nupdates,value_loss,total_timesteps,explained_variance,fps
1.1321051008999348,1.7382053136825562,0.0007272674851696304,33900,0.005276053212583065,2712000,0.9877124847844243,1906
1.476481914240867,1.7395706176757812,0.0007272674851696304,34000,0.016124624758958817,2720000,0.964531384408474,1906
1.2466603837907315,1.7294704914093018,0.0007272674851696304,34100,0.12269922345876694,2728000,0.757056936621666,1906
1.1453994311392308,1.7263368368148804,0.0007272674851696304,34200,0.30704745650291443,2736000,0.19222015142440796,1906
0.7669637163169682,1.7474437952041626,0.0007272674851696304,34300,0.016669731587171555,2744000,0.8970636054873466,1906
1.1401001894846559,1.697352409362793,0.0007272674851696304,34400,0.060320962220430374,2752000,0.8451395332813263,1907
1.2137058486230672,1.6833645105361938,0.0007272674851696304,34500,0.012659313157200813,2760000,0.974351255223155,1907
1.3733355596661567,1.666595220565796,0.0007272674851696304,34600,0.00503728911280632,2768000,0.9906615782529116,1907
1.1121963668614625,1.7048946619033813,0.0007272674851696304,34700,0.032687027007341385,2776000,0.9225720092654228,1907
1.2507132221013308,1.7173534631729126,0.0007272674851696304,34800,0.02710687555372715,2784000,0.9315719306468964,1907
1.4161964604631065,1.4852681159973145,0.0007272674851696304,34900,0.01245552022010088,2792000,0.9745727367699146,1907
1.7884999580914154,1.6237255334854126,0.0007272674851696304,35000,0.025073468685150146,2800000,0.9735572692006826,1907
1.6762010165955872,1.5466959476470947,0.0007272674851696304,35100,0.013018238358199596,2808000,0.9849383123219013,1907
1.380860735848546,1.6334590911865234,0.0007272674851696304,35200,0.02213953249156475,2816000,0.9501158744096756,1907
1.3487600546330214,1.67910635471344,0.0007272674851696304,35300,0.027282461524009705,2824000,0.9411363713443279,1908
0.8849428814020939,1.6704952716827393,0.0007272674851696304,35400,0.007643832825124264,2832000,0.9815309979021549,1908
1.1745245941914617,1.6814022064208984,0.0007272674851696304,35500,0.026239370927214622,2840000,0.9377605468034744,1908
0.7096599763259291,1.6536693572998047,0.0007272674851696304,35600,0.01895160600543022,2848000,0.9130051955580711,1908
1.1814880814403295,1.6639888286590576,0.0007272674851696304,35700,0.014300803653895855,2856000,0.9601312540471554,1908
1.1244052949361503,1.6802774667739868,0.0007272674851696304,35800,0.016563277691602707,2864000,0.9408084489405155,1908
1.853728936612606,1.6144740581512451,0.0007272674851696304,35900,0.02067606896162033,2872000,0.9655584469437599,1908
1.1809008117765187,1.6536285877227783,0.0007272674851696304,36000,0.0252258088439703,2880000,0.8924445435404778,1908
1.7417801700532436,1.5870174169540405,0.0007272674851696304,36100,0.015153857879340649,2888000,0.9747814685106277,1908
1.322782590612769,1.6419365406036377,0.0007272674851696304,36200,0.015859432518482208,2896000,0.9447313025593758,1908
1.097290371451527,1.582666039466858,0.0007272674851696304,36300,0.008053174242377281,2904000,0.975834384560585,1908
1.588846545573324,1.5282710790634155,0.0007272674851696304,36400,0.012901373207569122,2912000,0.9718329701572657,1908
1.3081247337162494,1.540397047996521,0.0007272674851696304,36500,0.005255574826151133,2920000,0.9873862024396658,1909
1.1389141937717795,1.5901249647140503,0.0007272674851696304,36600,0.0074561587534844875,2928000,0.9871160285547376,1909
1.0198335537221284,1.5802726745605469,0.0007272674851696304,36700,0.01373699028044939,2936000,0.9737411458045244,1909
2.079089598916471,1.5152273178100586,0.0007272674851696304,36800,0.015258317813277245,2944000,0.9813426323235035,1909
1.9192995801568031,1.5591586828231812,0.0007272674851696304,36900,0.02923712506890297,2952000,0.9417380914092064,1909
1.5399217560887337,1.556687831878662,0.0007272674851696304,37000,0.03241856023669243,2960000,0.8933959826827049,1909
1.2220914714969695,1.5799363851547241,0.0007272674851696304,37100,0.003706536488607526,2968000,0.9893853850662708,1909
1.1463134230230936,1.54049551486969,0.0007272674851696304,37200,0.011358142830431461,2976000,0.973373468965292,1909
1.0361358616501093,1.5827831029891968,0.0007272674851696304,37300,0.032654933631420135,2984000,0.8904471844434738,1909
1.625575693816063,1.5254770517349243,0.0007272674851696304,37400,0.011639480479061604,2992000,0.9808343555778265,1910
2.0327147871255873,1.5217869281768799,0.0007272674851696304,37500,0.008987115696072578,3000000,0.9867908488959074,1910
1.6311573654413223,1.5020225048065186,0.0007272674851696304,37600,0.005302841775119305,3008000,0.9865524601191282,1910
0.9154817843576893,1.6159889698028564,0.0007272674851696304,37700,0.001805677660740912,3016000,0.9936282383278012,1910
1.332112301699817,1.5751920938491821,0.0007272674851696304,37800,0.007364483084529638,3024000,0.986910367384553,1910
1.0769546575844289,1.5431430339813232,0.0007272674851696304,37900,0.013570149429142475,3032000,0.9741916228085756,1910
1.7284276563674212,1.5013306140899658,0.0007272674851696304,38000,0.0040565477684140205,3040000,0.9929495542310178,1910
1.5678100978955627,1.5050653219223022,0.0007272674851696304,38100,0.02387457713484764,3048000,0.9487746320664883,1910
1.4900842832867056,1.5203443765640259,0.0007272674851696304,38200,0.017816241830587387,3056000,0.9685150496661663,1911
1.0492612247355282,1.5967042446136475,0.0007272674851696304,38300,0.0034266351722180843,3064000,0.9838344883173704,1910
1.3705001709982754,1.5974454879760742,0.0007272674851696304,38400,0.014977703802287579,3072000,0.9696219991892576,1910
1.2886198504827917,1.560057282447815,0.0007272674851696304,38500,0.022934788838028908,3080000,0.9645846970379353,1910
1.642968625575304,1.5707852840423584,0.0007272674851696304,38600,0.01978558674454689,3088000,0.937443345785141,1910
1.1829974472755567,1.5959060192108154,0.0007272674851696304,38700,0.005469787400215864,3096000,0.9914082707837224,1910
1.3745042855385692,1.5874197483062744,0.0007272674851696304,38800,0.016663335263729095,3104000,0.9550293274223804,1910
0.949373789690435,1.6321964263916016,0.0007272674851696304,38900,0.005743508227169514,3112000,0.9652805961668491,1910
1.3671245800331235,1.5286600589752197,0.0007272674851696304,39000,0.006475199945271015,3120000,0.9924094071611762,1911
1.63685262799263,1.5569549798965454,0.0007272674851696304,39100,0.008419222198426723,3128000,0.9728729482740164,1910
1.237985410541296,1.5636866092681885,0.0007272674851696304,39200,0.012247974053025246,3136000,0.9607415683567524,1911
1.10793390263716,0.9799972772598267,0.0007272674851696304,39300,0.0064165121875703335,3144000,0.986726738512516,1911
1.6822854248806833,1.4863862991333008,0.0007272674851696304,39400,0.01206858642399311,3152000,0.9793428331613541,1911
1.3847046034410595,1.5800210237503052,0.0007272674851696304,39500,0.024652821943163872,3160000,0.8882207497954369,1911
