epsilonValue,total_timesteps,value_loss,avg reward,explained_variance,policy_entropy,nupdates,fps
47.636744460035096,288000,0.026626940816640854,1.2552044212818145,0.8908171504735947,1.6682459115982056,3600,1838
46.18220958392545,296000,0.006964575499296188,0.8329119836911559,0.9607530795037746,1.645751714706421,3700,1839
44.7276747078158,304000,0.025756824761629105,1.2075279578566551,0.8787051290273666,1.3872383832931519,3800,1840
43.27313983170615,312000,0.011309261433780193,1.2056367840617894,0.981752460822463,1.603811264038086,3900,1842
41.818604955596506,320000,0.018183033913373947,1.339530107192695,0.9381558373570442,1.4462116956710815,4000,1844
40.36407007948686,328000,0.01928040012717247,0.6458854140713811,0.9549428597092628,1.3066059350967407,4100,1845
38.90953520337721,336000,0.044538725167512894,1.0010604033945127,0.9235901385545731,1.349179983139038,4200,1845
37.45500032726756,344000,0.0322023406624794,1.6512963239103555,0.922124519944191,1.3387229442596436,4300,1846
36.000465451157915,352000,0.028205379843711853,1.9282021604478359,0.9378756172955036,0.2416299283504486,4400,1849
34.54593057504827,360000,0.028251180425286293,1.091622105287388,0.9201547354459763,0.435717910528183,4500,1851
33.09139569893862,368000,0.04026723653078079,1.196580204879865,0.8944226279854774,0.4598531723022461,4600,1853
31.636860822828883,376000,0.03665062412619591,0.9815049912780524,0.9328372702002525,3.135646603480424e-11,4700,1851
30.18232594671888,384000,0.015173208899796009,0.9299351661931723,0.9466435648500919,6.560231802232863e-10,4800,1852
28.727791070608877,392000,0.04158414900302887,0.6258946045301854,0.9103247225284576,1.9219037028506136e-07,4900,1852
27.273256194498874,400000,0.03775458782911301,1.4631312819197775,0.8922531232237816,0.005387898534536362,5000,1854
25.81872131838887,408000,0.010097290389239788,1.7445664949715138,0.9912912007421255,3.1396339181810617e-06,5100,1855
24.364186442278868,416000,0.019192088395357132,1.9405130244791509,0.9427066706120968,0.31527259945869446,5200,1856
22.909651566168865,424000,0.024472057819366455,1.0639278847724198,0.9216787293553352,1.0407209396362305,5300,1857
21.455116690058862,432000,0.0071902284398674965,1.1148251824080944,0.961843091994524,1.195948839187622,5400,1859
20.00058181394886,440000,0.008798763155937195,0.7740992256440222,0.973242899402976,0.9034296870231628,5500,1859
18.546046937838856,448000,0.04370773211121559,1.4882194690406323,0.930570438504219,1.2754971981048584,5600,1859
17.091512061728853,456000,0.015777628868818283,1.5062124390155076,0.9682386331260204,1.2308835983276367,5700,1860
15.63697718561885,464000,0.01314990222454071,1.5142390292137862,0.9684093743562698,1.2732305526733398,5800,1861
14.182442309508847,472000,0.007560472935438156,0.9805312497541309,0.9792710263282061,1.1422193050384521,5900,1862
12.727907433398844,480000,0.016500700265169144,1.3366678716614842,0.9610576368868351,1.281328558921814,6000,1863
11.273372557288841,488000,0.013760095462203026,1.5697275112383067,0.9748801905661821,1.1542295217514038,6100,1865
9.818837681178838,496000,0.029907530173659325,1.9522610913962126,0.9577392563223839,0.8896573781967163,6200,1866
8.364302805068835,504000,0.07917248457670212,0.6010630801320076,0.9204787090420723,0.40389496088027954,6300,1867
6.909767928958832,512000,0.008466632105410099,1.725991553068161,0.98411900177598,0.570551872253418,6400,1866
5.455233052848829,520000,0.027597596868872643,0.9930761613883078,0.9341702982783318,0.9187648892402649,6500,1866
4.000698176738826,528000,0.04732909053564072,1.5529315443709493,0.9166868329048157,0.5870418548583984,6600,1867
2.546163300628823,536000,0.024258021265268326,4.570725990831852,0.9800364021211863,0.05662195011973381,6700,1865
1.0916284245188201,544000,0.049741026014089584,1.7786519959568978,0.9572144225239754,0.0112867821007967,6800,1864
0.0007272674363255627,552000,0.02366827428340912,0.955150131136179,0.9322701767086983,0.5709527730941772,6900,1864
0.0007272674363255627,560000,0.012112274765968323,1.101724052161444,0.9495723247528076,1.0891603231430054,7000,1863
0.0007272674363255627,568000,0.01014308724552393,0.3592508881120011,0.9639395177364349,1.2542498111724854,7100,1863
0.0007272674363255627,576000,0.022754352539777756,1.2999044820666312,0.9560554474592209,1.3242160081863403,7200,1865
0.0007272674363255627,584000,0.02762659266591072,0.9003114468650892,0.9447912015020847,1.3287315368652344,7300,1866
0.0007272674363255627,592000,0.024168843403458595,1.5793271429021842,0.968917366117239,1.3284902572631836,7400,1867
0.0007272674363255627,600000,0.012812407687306404,1.1668832629919053,0.9594848938286304,1.3315675258636475,7500,1869
0.0007272674363255627,608000,0.0065527684055268764,1.4109534729272126,0.9812648873776197,1.3715758323669434,7600,1870
0.0007272674363255627,616000,0.033088576048612595,1.377581303473562,0.9542975798249245,1.2394827604293823,7700,1870
0.0007272674363255627,624000,0.019353246316313744,1.3491360823856666,0.9410111419856548,1.3356257677078247,7800,1870
0.0007272674363255627,632000,0.0023331777192652225,0.8757386311888695,0.9937202325090766,1.3492510318756104,7900,1869
0.0007272674363255627,640000,0.019774222746491432,1.1437793285644147,0.9405708760023117,1.372953176498413,8000,1870
0.0007272674363255627,648000,0.02142331562936306,1.437811641395092,0.9425115920603275,1.3589019775390625,8100,1871
0.0007272674363255627,656000,0.0028721806593239307,1.2906824606936425,0.9940296192653477,1.3366873264312744,8200,1873
0.0007272674363255627,664000,0.010082880966365337,2.236318400129676,0.9860630696639419,1.3166725635528564,8300,1873
0.0007272674363255627,672000,0.015865787863731384,1.9445357232820242,0.9843706469982862,1.3074185848236084,8400,1874
0.0007272674363255627,680000,0.022939499467611313,1.2423907657735982,0.9627326317131519,1.3883711099624634,8500,1874
0.0007272674363255627,688000,0.015606437809765339,0.8335723457857966,0.8077970296144485,1.3964372873306274,8600,1874
0.0007272674363255627,696000,0.00729013979434967,1.8147321792319417,0.9897281397134066,1.378395915031433,8700,1875
0.0007272674363255627,704000,0.029460009187459946,1.4039059080183507,0.9153996109962463,1.3713657855987549,8800,1876
0.0007272674363255627,712000,0.01408416498452425,1.203688988275826,0.9745114799588919,1.3405048847198486,8900,1877
0.0007272674363255627,720000,0.0022758543491363525,1.176571055362001,0.9958840636536479,1.388139247894287,9000,1878
0.0007272674363255627,728000,0.006775896064937115,2.137760405987501,0.995466866530478,1.3497002124786377,9100,1877
0.0007272674363255627,736000,0.024988936260342598,1.2812533012533094,0.9566231183707714,1.3790817260742188,9200,1878
0.0007272674363255627,744000,0.0026308938395231962,1.1241719944635407,0.9938221951015294,1.3995939493179321,9300,1879
0.0007272674363255627,752000,0.006447845604270697,1.2538872726378032,0.9771241061389446,1.3894762992858887,9400,1880
0.0007272674363255627,760000,0.012089794501662254,1.3428409827174619,0.981167621910572,1.4083502292633057,9500,1880
0.0007272674363255627,768000,0.016912655904889107,1.5033749660942703,0.9805354606360197,1.394400954246521,9600,1881
0.0007272674363255627,776000,0.009269523434340954,1.2414943832322023,0.977991009131074,1.4084064960479736,9700,1883
0.0007272674363255627,784000,0.01354159228503704,1.5370598036795855,0.9830388091504574,1.4609153270721436,9800,1884
0.0007272674363255627,792000,0.002430957742035389,0.9800967294955626,0.9941523722372949,1.4644235372543335,9900,1884
0.0007272674363255627,800000,0.0017432101303711534,1.037154862936586,0.9951375587843359,1.4590221643447876,10000,1884
0.0007272674363255627,808000,0.015645204111933708,1.5828688281588257,0.9802564941346645,1.4955476522445679,10100,1885
0.0007272674363255627,816000,0.017942044883966446,1.9889367939904332,0.9743401296436787,1.399385690689087,10200,1886
0.0007272674363255627,824000,0.009922368451952934,1.2480411879718303,0.9426374733448029,1.4345989227294922,10300,1887
0.0007272674363255627,832000,0.006662861444056034,1.9509854421019555,0.9915842218324542,1.3836992979049683,10400,1887
0.0007272674363255627,840000,0.008303039707243443,0.8629901121370495,0.9454520307481289,1.4486310482025146,10500,1888
0.0007272674363255627,848000,0.006152239628136158,1.1908411585725844,0.9817161709070206,1.4491323232650757,10600,1888
0.0007272674363255627,856000,0.00877530686557293,1.4686522123403847,0.9857542812824249,1.4659651517868042,10700,1889
0.0007272674363255627,864000,0.002407659310847521,1.476906259392854,0.9968889688607305,1.4260129928588867,10800,1890
0.0007272674363255627,872000,0.01119852252304554,1.7006315311416984,0.9860183140262961,1.395106315612793,10900,1891
0.0007272674363255627,880000,0.009823128581047058,1.9332838207483292,0.9678097739815712,1.412365198135376,11000,1891
0.0007272674363255627,888000,0.005213227588683367,1.5605193764902652,0.9908337825909257,1.4314779043197632,11100,1891
0.0007272674363255627,896000,0.010782917961478233,1.2946540406905114,0.9797453451901674,1.4147088527679443,11200,1892
0.0007272674363255627,904000,0.004469423554837704,1.1697185643017292,0.9917196417227387,1.475838541984558,11300,1893
0.0007272674363255627,912000,0.012454523704946041,1.7223061787430196,0.9839144330471754,1.450768232345581,11400,1893
0.0007272674363255627,920000,0.006369101814925671,1.5725047202780842,0.9799284748733044,1.3866419792175293,11500,1894
0.0007272674363255627,928000,0.014681234955787659,1.502916793897748,0.9232150912284851,1.4360454082489014,11600,1895
0.0007272674363255627,936000,0.004253178834915161,1.2367732279468329,0.9919213959947228,1.4341986179351807,11700,1895
0.0007272674363255627,944000,0.0048745619133114815,0.8744779753964395,0.9830804951488972,1.465362548828125,11800,1895
0.0007272674363255627,952000,0.016046911478042603,1.1056936456181574,0.9491674788296223,1.4409010410308838,11900,1895
0.0007272674363255627,960000,0.008001811802387238,1.496393297612667,0.9848361518234015,1.4280531406402588,12000,1896
0.0007272674363255627,968000,0.013681265525519848,1.4655016290023923,0.9778455924242735,1.3650903701782227,12100,1897
0.0007272674363255627,976000,0.0324951596558094,1.1010298819746822,0.9478139877319336,1.4527900218963623,12200,1898
0.0007272674363255627,984000,0.008644371293485165,2.427588879317045,0.990506156347692,1.3386415243148804,12300,1899
0.0007272674363255627,992000,0.00424196757376194,1.2133095137774945,0.9838711377233267,1.477710485458374,12400,1899
0.0007272674363255627,1000000,0.005819704849272966,1.1857227636035532,0.990337273105979,1.451661229133606,12500,1900
0.0007272674363255627,1008000,0.02698439732193947,1.2952711186371744,0.9326027110219002,1.5261622667312622,12600,1901
0.0007272674363255627,1016000,0.007111124694347382,2.059612201154232,0.9875365179032087,1.4071800708770752,12700,1901
0.0007272674363255627,1024000,0.002742225769907236,1.3430715997936205,0.9951459872536361,1.446626901626587,12800,1902
0.0007272674363255627,1032000,0.00946033000946045,1.0434463418554514,0.9742043763399124,1.4809900522232056,12900,1902
0.0007272674363255627,1040000,0.005969890393316746,0.8507148052565754,0.9862207723781466,1.4759571552276611,13000,1903
0.0007272674363255627,1048000,0.004116496536880732,0.9465314544271678,0.9878759197890759,1.5072150230407715,13100,1904
0.0007272674363255627,1056000,0.011239084415137768,1.48594158757478,0.980116618797183,1.48185133934021,13200,1904
0.0007272674363255627,1064000,0.006587095558643341,1.585200916044414,0.9870674544945359,1.4705663919448853,13300,1905
0.0007272674363255627,1072000,0.011756307445466518,1.5047261277213693,0.9742680955678225,1.445068359375,13400,1906
0.0007272674363255627,1080000,0.012964954599738121,1.5236069794278593,0.974146019667387,1.4375786781311035,13500,1906
0.0007272674363255627,1088000,0.021248292177915573,1.0895001249853522,0.9491820819675922,1.4910237789154053,13600,1907
0.0007272674363255627,1096000,0.006306554190814495,1.3386662832461298,0.9902289090678096,1.4773141145706177,13700,1907
0.0007272674363255627,1104000,0.0076705277897417545,1.3739827409386636,0.9635770693421364,1.465562105178833,13800,1908
0.0007272674363255627,1112000,0.009805327281355858,1.8884061713237315,0.979906601831317,1.4208608865737915,13900,1909
0.0007272674363255627,1120000,0.00614966731518507,1.666011519730091,0.9859157325699925,1.3755531311035156,14000,1909
0.0007272674363255627,1128000,0.0028173704631626606,0.8655357175506652,0.986483396962285,1.500906229019165,14100,1910
0.0007272674363255627,1136000,0.006495471112430096,1.546170774125494,0.9912748485803604,1.402231216430664,14200,1910
0.0007272674363255627,1144000,0.0027219769544899464,1.3333730657584966,0.9951238883659244,1.3978111743927002,14300,1910
0.0007272674363255627,1152000,0.023799577727913857,1.3246536455582827,0.9383029825985432,1.441823959350586,14400,1911
0.0007272674363255627,1160000,0.002865420188754797,1.67779301693663,0.9965804705861956,1.4620797634124756,14500,1911
0.0007272674363255627,1168000,0.020461950451135635,1.4752244268078356,0.9538341946899891,1.416213035583496,14600,1912
0.0007272674363255627,1176000,0.009236748330295086,1.7392894327640533,0.9781725313514471,1.412442922592163,14700,1912
0.0007272674363255627,1184000,0.011513806879520416,1.1024173077195882,0.9525025188922882,1.4273029565811157,14800,1912
0.0007272674363255627,1192000,0.0013408239465206861,1.2823085106909275,0.9968661819584668,1.4310486316680908,14900,1912
0.0007272674363255627,1200000,0.004948552697896957,1.3489536237320863,0.993173386901617,1.5050181150436401,15000,1912
0.0007272674363255627,1208000,0.004043509718030691,1.1084126975387334,0.9889739118516445,1.4512593746185303,15100,1912
0.0007272674363255627,1216000,0.007946193218231201,1.3283997818507487,0.9824280068278313,1.4422824382781982,15200,1912
0.0007272674363255627,1224000,0.00498711783438921,1.0921997639350594,0.9854486891999841,1.487095832824707,15300,1911
0.0007272674363255627,1232000,0.006691833026707172,1.3074428610503674,0.9876926830038428,1.4573228359222412,15400,1912
0.0007272674363255627,1240000,0.01535662543028593,1.0530525774229318,0.9781416840851307,1.5114312171936035,15500,1913
0.0007272674363255627,1248000,0.0032452966552227736,1.5864965916611253,0.9960283334366977,1.4675724506378174,15600,1913
0.0007272674363255627,1256000,0.005615367088466883,1.450100599974394,0.9904866702854633,1.4278686046600342,15700,1913
0.0007272674363255627,1264000,0.018683413043618202,1.549659897154197,0.9792137313634157,1.470994234085083,15800,1914
0.0007272674363255627,1272000,0.004356243181973696,1.404904641932808,0.9941237610764802,1.4339256286621094,15900,1914
0.0007272674363255627,1280000,0.022086653858423233,0.9662825222127139,0.9145797044038773,1.522031545639038,16000,1914
0.0007272674363255627,1288000,0.004211293067783117,1.5552427254617214,0.9918849291279912,1.4402555227279663,16100,1914
0.0007272674363255627,1296000,0.0070172762498259544,1.2835629474371673,0.9737724792212248,1.4781185388565063,16200,1914
0.0007272674363255627,1304000,0.0035315919667482376,1.3445008763112127,0.9922398063354194,1.4393117427825928,16300,1914
0.0007272674363255627,1312000,0.00744341965764761,0.5687905743718147,0.9765909910202026,1.486055612564087,16400,1915
0.0007272674363255627,1320000,0.01478169858455658,1.727721450291574,0.9774915371090174,1.4657554626464844,16500,1915
0.0007272674363255627,1328000,0.008735651150345802,1.5564981507137419,0.9794996734708548,1.3983169794082642,16600,1915
0.0007272674363255627,1336000,0.006286672316491604,1.2854115372989328,0.9905952317640185,1.4335777759552002,16700,1915
0.0007272674363255627,1344000,0.004673418588936329,1.1594134844839572,0.9848722340539098,1.427674651145935,16800,1914
0.0007272674363255627,1352000,0.010982961393892765,1.2770402635913343,0.9813379868865013,1.4784529209136963,16900,1914
0.0007272674363255627,1360000,0.007565872278064489,1.4284841746091843,0.9902937589213252,1.468706727027893,17000,1913
0.0007272674363255627,1368000,0.002988688414916396,1.4709381703287363,0.9886589078232646,1.4717680215835571,17100,1913
0.0007272674363255627,1376000,0.015395164489746094,1.8463629931211472,0.9798919912427664,1.4241011142730713,17200,1912
0.0007272674363255627,1384000,0.013212671503424644,1.1639043176081032,0.951846145093441,1.4560129642486572,17300,1912
0.0007272674363255627,1392000,0.001486299093812704,1.1282793355407192,0.9966516827698797,1.5033440589904785,17400,1912
0.0007272674363255627,1400000,0.024034351110458374,1.136063189804554,0.931805431842804,1.52521812915802,17500,1912
0.0007272674363255627,1408000,0.019440263509750366,1.2958116820082068,0.9395264238119125,1.4997886419296265,17600,1913
0.0007272674363255627,1416000,0.006340620573610067,1.3542876832187176,0.9877298325300217,1.453934907913208,17700,1913
0.0007272674363255627,1424000,0.013106979429721832,1.3324569899588823,0.9743976481258869,1.4415724277496338,17800,1913
0.0007272674363255627,1432000,0.005759952124208212,1.434703803632874,0.9839902967214584,1.4323650598526,17900,1913
0.0007272674363255627,1440000,0.003784200642257929,1.3390432762680575,0.9931779578328133,1.4831746816635132,18000,1914
0.0007272674363255627,1448000,0.004275687504559755,1.5573103715265462,0.991266755387187,1.4373316764831543,18100,1914
0.0007272674363255627,1456000,0.010548473335802555,1.4188402578700334,0.9741664323955774,1.4519611597061157,18200,1914
0.0007272674363255627,1464000,0.004665940068662167,1.2621256032958628,0.9930873834528029,1.485053300857544,18300,1915
0.0007272674363255627,1472000,0.0038783098571002483,1.2370173414587042,0.9917932776734233,1.4311498403549194,18400,1915
0.0007272674363255627,1480000,0.005208504386246204,1.1422672892920673,0.9922458790242672,1.5246567726135254,18500,1916
0.0007272674363255627,1488000,0.0012635996099561453,1.1016160866012796,0.9971675341948867,1.48211669921875,18600,1915
0.0007272674363255627,1496000,0.014260940253734589,0.8830204491969198,0.9739980679005384,1.5239686965942383,18700,1915
0.0007272674363255627,1504000,0.0036286362446844578,1.8105306843295694,0.9936363236047328,1.4433854818344116,18800,1915
0.0007272674363255627,1512000,0.0029359280597418547,1.7380708690732718,0.9958269549533725,1.450448751449585,18900,1915
0.0007272674363255627,1520000,0.0047715031541883945,1.2369107261416503,0.9892531270161271,1.4783529043197632,19000,1916
0.0007272674363255627,1528000,0.0032775949221104383,1.1134927376173436,0.9901933986693621,1.4870153665542603,19100,1916
0.0007272674363255627,1536000,0.007328592240810394,1.4197098586242647,0.9846431985497475,1.4742611646652222,19200,1916
0.0007272674363255627,1544000,0.005092925857752562,1.2884754286147655,0.985352048650384,1.4710071086883545,19300,1916
0.0007272674363255627,1552000,0.004821444861590862,1.2963022151496262,0.9828962963074446,1.4892792701721191,19400,1916
0.0007272674363255627,1560000,0.005460795946419239,1.1362327687907965,0.9867492411285639,1.5000016689300537,19500,1917
0.0007272674363255627,1568000,0.004156165756285191,1.0230896171182393,0.9913787208497524,1.5499842166900635,19600,1917
0.0007272674363255627,1576000,0.006852724589407444,1.3254280667752028,0.97727345302701,1.4948225021362305,19700,1917
0.0007272674363255627,1584000,0.0034147563856095076,0.7849167783744633,0.9903944153338671,1.5746161937713623,19800,1918
0.0007272674363255627,1592000,0.005421418696641922,1.6283644368872046,0.9911537868902087,1.4842453002929688,19900,1918
0.0007272674363255627,1600000,0.007919511757791042,0.9365323827601969,0.9684432670474052,1.532889485359192,20000,1918
0.0007272674363255627,1608000,0.005712099373340607,1.1012692565098405,0.9768037796020508,1.443368911743164,20100,1918
0.0007272674363255627,1616000,0.0026351509150117636,0.7997530502732844,0.9953597588464618,1.4798128604888916,20200,1919
0.0007272674363255627,1624000,0.004289594944566488,1.1803872603457422,0.9884323244914412,1.585524320602417,20300,1918
0.0007272674363255627,1632000,0.004151080269366503,1.5967467023059725,0.9958317698910832,1.500243902206421,20400,1919
0.0007272674363255627,1640000,0.0032782319467514753,0.8174622915452346,0.987484760582447,1.581549048423767,20500,1919
0.0007272674363255627,1648000,0.003459567204117775,1.487039694748819,0.9920904105529189,1.4946397542953491,20600,1918
0.0007272674363255627,1656000,0.005983686540275812,1.5209970129653811,0.9826883152127266,1.4602527618408203,20700,1919
0.0007272674363255627,1664000,0.006888014730066061,1.6346062866970896,0.986035511828959,1.479522943496704,20800,1919
0.0007272674363255627,1672000,0.007697773166000843,1.2669717469485478,0.979417696595192,1.5903406143188477,20900,1919
0.0007272674363255627,1680000,0.004634057637304068,1.7707351117394865,0.9948182660154998,1.4912551641464233,21000,1919
0.0007272674363255627,1688000,0.0044515738263726234,1.786592761799693,0.990584529004991,1.4546327590942383,21100,1919
0.0007272674363255627,1696000,0.017398329451680183,1.4862644119188189,0.969029625877738,1.5123906135559082,21200,1919
0.0007272674363255627,1704000,0.007322213612496853,1.2404269399354235,0.9869464784860611,1.5728269815444946,21300,1919
0.0007272674363255627,1712000,0.014858737587928772,1.4214208631776273,0.9737832527607679,1.538633108139038,21400,1919
0.0007272674363255627,1720000,0.023559655994176865,1.1671302899718285,0.9646412618458271,1.5241047143936157,21500,1919
0.0007272674363255627,1728000,0.029307112097740173,1.3667218849062919,0.9299478530883789,1.5734014511108398,21600,1919
0.0007272674363255627,1736000,0.026918208226561546,1.7501670684665442,0.9547708407044411,1.5001842975616455,21700,1920
0.0007272674363255627,1744000,0.021657133474946022,1.308900917333085,0.9597312584519386,1.547398328781128,21800,1920
0.0007272674363255627,1752000,0.004621236585080624,1.8768997229635715,0.9897639127448201,1.4763400554656982,21900,1920
0.0007272674363255627,1760000,0.0023556570522487164,0.596416209891322,0.9804015904664993,1.6593246459960938,22000,1920
0.0007272674363255627,1768000,0.025569405406713486,2.084155808854848,0.9754700101912022,1.5307337045669556,22100,1920
0.0007272674363255627,1776000,0.02299453690648079,1.1162744509987532,0.9281143248081207,1.5933632850646973,22200,1920
0.0007272674363255627,1784000,0.004227221943438053,1.826759534329176,0.9944352181628346,1.5052680969238281,22300,1921
0.0007272674363255627,1792000,0.009662092663347721,1.3201595980674028,0.9792190939188004,1.6075592041015625,22400,1921
0.0007272674363255627,1800000,0.011681931093335152,1.313884478341788,0.9841491263359785,1.5690233707427979,22500,1921
0.0007272674363255627,1808000,0.004136178642511368,1.3002204194664955,0.9874045150354505,1.6040544509887695,22600,1922
0.0007272674363255627,1816000,0.007860811427235603,1.2397378182038665,0.9838970713317394,1.5911954641342163,22700,1922
0.0007272674363255627,1824000,0.0045512160286307335,1.703258028998971,0.9911220418289304,1.4955852031707764,22800,1921
0.0007272674363255627,1832000,0.018905607983469963,0.8250082733109594,0.8891133815050125,1.7295175790786743,22900,1921
0.0007272674363255627,1840000,0.007907455787062645,1.6500487287063152,0.9913313649594784,1.5702016353607178,23000,1922
0.0007272674363255627,1848000,0.007066987454891205,0.9528323939535767,0.9745989982038736,1.631469964981079,23100,1922
0.0007272674363255627,1856000,0.013092437759041786,1.487117235083133,0.9752693418413401,1.634320855140686,23200,1922
0.0007272674363255627,1864000,0.02639882266521454,1.1815361618995666,0.9158951193094254,1.5839588642120361,23300,1922
0.0007272674363255627,1872000,0.008549423888325691,0.9583055146038533,0.9825116768479347,1.6276319026947021,23400,1922
0.0007272674363255627,1880000,0.020226288586854935,2.0197461277246473,0.9710593074560165,1.5037198066711426,23500,1922
0.0007272674363255627,1888000,0.011844789609313011,1.3158549351384863,0.9826199375092983,1.5763520002365112,23600,1922
0.0007272674363255627,1896000,0.029372775927186012,1.5176503110677004,0.9421641938388348,1.6506919860839844,23700,1922
0.0007272674363255627,1904000,0.011070845648646355,1.3662697801366448,0.9784572329372168,1.6235504150390625,23800,1923
0.0007272674363255627,1912000,0.021622203290462494,1.7487613753415645,0.9763881824910641,1.5466363430023193,23900,1923
0.0007272674363255627,1920000,0.012681695632636547,1.724829562753439,0.9725828785449266,1.6350984573364258,24000,1923
0.0007272674363255627,1928000,0.008306337520480156,1.3060289906337856,0.981307253241539,1.6762253046035767,24100,1923
0.0007272674363255627,1936000,0.008067576214671135,1.1914509419351815,0.9731320571154356,1.7117671966552734,24200,1924
0.0007272674363255627,1944000,0.010914276354014874,1.1038622301071883,0.9634819068014622,1.7378352880477905,24300,1924
0.0007272674363255627,1952000,0.014991238713264465,1.8472383652348072,0.9818073883652687,1.5735613107681274,24400,1924
0.0007272674363255627,1960000,0.00682818004861474,1.664886349067092,0.9790046773850918,1.6496315002441406,24500,1923
0.0007272674363255627,1968000,0.024348895996809006,1.4152383776381612,0.9458554536104202,1.6375585794448853,24600,1923
0.0007272674363255627,1976000,0.023850921541452408,1.6598285686224699,0.971649494022131,1.526953101158142,24700,1923
0.0007272674363255627,1984000,0.01056453213095665,1.1494317635893823,0.9652165845036507,1.687467336654663,24800,1923
0.0007272674363255627,1992000,0.013726189732551575,1.1605504079023377,0.9788097534328699,1.5931247472763062,24900,1924
0.0007272674363255627,2000000,0.006652361713349819,1.6245309934020042,0.9923752578906715,1.614879846572876,25000,1924
0.0007272674363255627,2008000,0.03022696077823639,1.2451203079894184,0.9173533916473389,1.7195932865142822,25100,1925
0.0007272674363255627,2016000,0.016741584986448288,1.3910223104525357,0.9804443269968033,1.6537179946899414,25200,1925
0.0007272674363255627,2024000,0.0019139196956530213,1.2436558942426927,0.9965507697779685,1.6509687900543213,25300,1926
0.0007272674363255627,2032000,0.00753741106018424,1.474702787026763,0.9850012743845582,1.6803295612335205,25400,1926
