#{"t_start": 1525907919.5771077, "env_id": "MsPacmanNoFrameskip-v0"}
r,l,t
220.0,451,17.611685
230.0,526,21.824912
210.0,461,25.411081
240.0,432,28.988619
160.0,389,32.092951
160.0,384,35.075089
80.0,377,38.026407
220.0,449,41.615064
170.0,487,45.429377
300.0,543,49.841107
120.0,295,52.173952
220.0,519,56.170276
280.0,459,59.713266
200.0,421,62.895359
150.0,430,66.288048
290.0,651,71.358782
310.0,470,75.11071
580.0,674,80.370636
760.0,750,86.577589
330.0,564,91.01998
400.0,594,95.695025
530.0,644,100.843251
1410.0,1040,108.913671
480.0,693,114.166609
710.0,740,119.995333
480.0,490,123.87468
390.0,427,127.11931
590.0,602,132.174967
1020.0,680,137.474816
360.0,559,141.781585
580.0,579,146.244017
250.0,394,149.466819
240.0,478,153.293929
230.0,372,156.277118
380.0,533,160.417652
410.0,488,164.17457
490.0,655,169.297942
350.0,662,174.412413
360.0,488,178.19227
620.0,741,183.983419
220.0,307,186.351783
560.0,616,191.236645
1370.0,1014,199.122501
250.0,675,204.284662
590.0,604,208.846549
420.0,585,213.316344
370.0,493,217.188947
540.0,508,221.221831
480.0,820,227.737739
670.0,764,233.795423
380.0,455,237.297338
870.0,847,243.889955
490.0,485,247.793931
730.0,851,254.374015
410.0,498,258.396511
500.0,495,262.244752
880.0,763,268.224827
340.0,573,272.873429
180.0,310,275.26974
190.0,308,277.847664
210.0,605,282.570849
300.0,374,285.510544
210.0,471,289.276713
210.0,470,292.969567
210.0,469,296.603081
210.0,474,300.419358
210.0,473,304.245851
210.0,474,308.374925
210.0,470,312.089241
210.0,472,315.904388
210.0,474,319.646853
210.0,471,323.338789
210.0,472,326.993749
210.0,470,330.759603
210.0,468,334.445088
210.0,470,338.129244
210.0,474,341.868411
210.0,469,345.680974
210.0,474,349.530307
210.0,467,353.314423
210.0,468,356.960547
210.0,468,360.670382
360.0,516,364.744546
210.0,469,368.52478
210.0,474,372.22616
240.0,430,375.556446
440.0,576,380.049139
280.0,710,385.472674
620.0,599,390.092021
700.0,668,395.299615
420.0,390,398.275025
680.0,682,403.719715
380.0,374,406.587692
540.0,623,411.461401
890.0,726,417.12841
180.0,423,420.352754
960.0,766,426.189653
800.0,656,431.350359
1030.0,814,437.516876
500.0,554,441.744049
480.0,518,445.748407
510.0,718,451.15088
740.0,531,455.268073
1360.0,1069,463.644668
670.0,635,468.566869
330.0,392,471.745606
1310.0,778,477.80533
840.0,742,483.592769
680.0,711,489.173092
1180.0,1067,497.463777
710.0,987,505.156811
1150.0,760,510.869615
670.0,519,514.791751
360.0,513,518.683396
470.0,910,525.550231
440.0,790,531.686062
860.0,848,538.059865
470.0,705,543.543012
500.0,548,547.699416
1040.0,476,551.272583
1110.0,831,557.812561
400.0,445,561.332027
1380.0,905,568.222286
1510.0,924,575.405105
810.0,592,580.050958
860.0,552,584.208786
650.0,610,588.959466
870.0,654,594.060974
590.0,632,599.036972
1210.0,658,604.268936
590.0,692,609.720231
950.0,845,616.461762
640.0,557,620.894565
430.0,666,625.97795
410.0,562,630.329241
680.0,512,634.219874
250.0,402,637.376068
380.0,529,641.293171
680.0,632,646.157663
470.0,475,649.796753
1100.0,731,655.415175
460.0,673,660.546585
1570.0,996,668.239261
870.0,898,675.285652
1130.0,872,681.990279
1780.0,914,688.954479
570.0,539,693.139508
310.0,346,695.81534
520.0,470,699.471653
720.0,626,704.325713
730.0,580,708.910597
520.0,481,712.547648
1140.0,856,719.258619
1120.0,818,725.529221
1300.0,1100,734.288385
1150.0,596,738.856937
1480.0,1027,746.838112
