epsilonValue,value_loss,learning rate,policy_entropy,fps,explained_variance,total_timesteps,nupdates,avg reward
0.0007272674363255627,0.013690529391169548,0.001,1.787390112876892,1959,0.7138032913208008,600000,7500,-1.7154781445860863
0.0007272674363255627,0.005101297050714493,0.001,1.7868883609771729,1961,0.9085922390222549,608000,7600,-1.743319895863533
0.0007272674363255627,0.0157180018723011,0.001,1.7850284576416016,1963,0.9126664847135544,616000,7700,-1.9328063376247884
0.0007272674363255627,0.005263925530016422,0.001,1.7831369638442993,1964,0.9250476956367493,624000,7800,-1.932575671374798
0.0007272674363255627,0.01697748899459839,0.001,1.7867100238800049,1963,0.8393348008394241,632000,7900,-1.7934890665113925
0.0007272674363255627,0.007658122573047876,0.001,1.7803313732147217,1962,0.8762021362781525,640000,8000,-2.3169620126485824
0.0007272674363255627,0.005163961555808783,0.001,1.7793359756469727,1959,0.8654565364122391,648000,8100,-2.0863216310739516
0.0007272674363255627,0.007307273335754871,0.001,1.7844219207763672,1958,0.8777541220188141,656000,8200,-1.332358080893755
0.0007272674363255627,0.008768531493842602,0.001,1.783217191696167,1956,0.9378899447619915,664000,8300,-1.9066662974655628
0.0007272674363255627,0.009562702849507332,0.001,1.7813256978988647,1955,0.8783440515398979,672000,8400,-1.8493162631988525
0.0007272674363255627,0.012754361145198345,0.001,1.7800213098526,1954,0.7815463989973068,680000,8500,-2.0231095641851424
0.0007272674363255627,0.016657505184412003,0.001,1.7804473638534546,1953,0.8465701639652252,688000,8600,-1.9798980459570885
0.0007272674363255627,0.01048676110804081,0.001,1.7847850322723389,1952,0.837523803114891,696000,8700,-1.4359892770648002
0.0007272674363255627,0.006760059855878353,0.001,1.7840582132339478,1951,0.8474447280168533,704000,8800,-2.0365848526358605
0.0007272674363255627,0.010861925780773163,0.001,1.7807416915893555,1950,0.8048228025436401,712000,8900,-2.2581379070878027
0.0007272674363255627,0.019326280802488327,0.001,1.7777459621429443,1949,0.7695198059082031,720000,9000,-2.277667838335037
0.0007272674363255627,0.004354578908532858,0.001,1.7820707559585571,1949,0.9272590130567551,728000,9100,-1.6151282235980033
0.0007272674363255627,0.011491471901535988,0.001,1.7810500860214233,1948,0.8048844039440155,736000,9200,-2.090928930044174
0.0007272674363255627,0.013064543716609478,0.001,1.7832000255584717,1948,0.8028254210948944,744000,9300,-1.7744893945753575
0.0007272674363255627,0.007860759273171425,0.001,1.7810916900634766,1948,0.9159892052412033,752000,9400,-1.9076693288981914
0.0007272674363255627,0.007907532155513763,0.001,1.7815687656402588,1948,0.912936806678772,760000,9500,-2.1166667982935907
0.0007272674363255627,0.003272564383223653,0.001,1.7836745977401733,1947,0.9726558681577444,768000,9600,-1.6658651694655418
0.0007272674363255627,0.007163903675973415,0.001,1.7810910940170288,1946,0.8215750604867935,776000,9700,-2.3872379437088966
0.0007272674363255627,0.012204637750983238,0.001,1.7868072986602783,1946,0.8135998845100403,784000,9800,-1.6721634030342103
0.0007272674363255627,0.009596951305866241,0.001,1.7874091863632202,1945,0.8499170243740082,792000,9900,-2.3089441999793054
0.0007272674363255627,0.005274482071399689,0.001,1.7870960235595703,1944,0.9140050783753395,800000,10000,-2.0711760714650156
0.0007272674363255627,0.0065569630824029446,0.001,1.7880070209503174,1943,0.903432808816433,808000,10100,-1.636125086992979
0.0007272674363255627,0.009245568886399269,0.001,1.787853479385376,1943,0.9378207549452782,816000,10200,-1.5609145794063806
0.0007272674363255627,0.014592975378036499,0.001,1.7869465351104736,1942,0.7749669700860977,824000,10300,-2.2555272817611693
0.0007272674363255627,0.02397439256310463,0.001,1.787700891494751,1942,0.8113242387771606,832000,10400,-1.8316049098968505
0.0007272674363255627,0.0082292091101408,0.001,1.788926124572754,1942,0.8984753862023354,840000,10500,-1.5772078350186347
0.0007272674363255627,0.008300337940454483,0.001,1.7895128726959229,1942,0.9400076493620872,848000,10600,-1.9445541851222514
0.0007272674363255627,0.0050759995356202126,0.001,1.788368821144104,1942,0.978178545832634,856000,10700,-1.7304272942245007
0.0007272674363255627,0.0027158590964972973,0.001,1.7879455089569092,1942,0.9895854666829109,864000,10800,-2.335124450922012
0.0007272674363255627,0.007984327152371407,0.001,1.7856906652450562,1941,0.946220226585865,872000,10900,-1.8922299847006798
0.0007272674363255627,0.006732775829732418,0.001,1.7828056812286377,1941,0.8779037520289421,880000,11000,-1.753313708305359
0.0007272674363255627,0.011963902041316032,0.001,1.7843955755233765,1941,0.9302495643496513,888000,11100,-1.8239184029400348
0.0007272674363255627,0.0071573443710803986,0.001,1.782306432723999,1941,0.9054362699389458,896000,11200,-2.137888877093792
0.0007272674363255627,0.006891096942126751,0.001,1.7830511331558228,1941,0.9435304887592793,904000,11300,-1.8507635176181794
0.0007272674363255627,0.005184705834835768,0.001,1.7788375616073608,1940,0.93670704215765,912000,11400,-2.0216917514801027
0.0007272674363255627,0.0064690979197621346,0.001,1.7773205041885376,1940,0.9482096992433071,920000,11500,-2.291685400903225
0.0007272674363255627,0.00655987486243248,0.001,1.7840986251831055,1939,0.919588066637516,928000,11600,-2.1629712477326395
0.0007272674363255627,0.02203148417174816,0.001,1.786675214767456,1939,0.7547709196805954,936000,11700,-2.1871214151382445
0.0007272674363255627,0.036250628530979156,0.001,1.7872741222381592,1938,0.7248382270336151,944000,11800,-2.1225099503993987
0.0007272674363255627,0.020322304219007492,0.001,1.7830051183700562,1938,0.6330499947071075,952000,11900,-2.032358464598656
0.0007272674363255627,0.0032112684566527605,0.001,1.7854362726211548,1938,0.923972025513649,960000,12000,-2.350466123223305
0.0007272674363255627,0.0045314147137105465,0.001,1.7856813669204712,1939,0.9043390303850174,968000,12100,-1.7976504415273666
0.0007272674363255627,0.009323468431830406,0.001,1.7855802774429321,1940,0.8741173446178436,976000,12200,-1.7937976948916912
0.0007272674363255627,0.006170760840177536,0.001,1.7811092138290405,1940,0.9247023016214371,984000,12300,-2.456460577249527
0.0007272674363255627,0.020294027402997017,0.001,1.7823289632797241,1940,0.7987439781427383,992000,12400,-2.09649353325367
0.0007272674363255627,0.007676792796701193,0.001,1.78157639503479,1940,0.8945601582527161,1000000,12500,-2.0129026040434836
0.0007272674363255627,0.006385385990142822,0.001,1.7773349285125732,1940,0.9432638920843601,1008000,12600,-2.26528814136982
0.0007272674363255627,0.00833176914602518,0.001,1.7811416387557983,1940,0.896152950823307,1016000,12700,-1.7180271856486797
0.0007272674363255627,0.007794584147632122,0.001,1.781198263168335,1940,0.935798391699791,1024000,12800,-1.4898497432470321
0.0007272674363255627,0.007200990803539753,0.001,1.779057502746582,1940,0.8867648616433144,1032000,12900,-1.771250718832016
0.0007272674363255627,0.003873459529131651,0.001,1.781542181968689,1941,0.9812575411051512,1040000,13000,-1.845797424763441
0.0007272674363255627,0.01490336935967207,0.001,1.7756025791168213,1941,0.9056936651468277,1048000,13100,-2.0147872060537337
0.0007272674363255627,0.013267827220261097,0.001,1.7799659967422485,1941,0.7882855534553528,1056000,13200,-1.7670681685209275
0.0007272674363255627,0.006438895128667355,0.001,1.780490517616272,1940,0.9116051495075226,1064000,13300,-1.794156152009964
0.0007272674363255627,0.01079405378550291,0.001,1.7826579809188843,1941,0.8528297245502472,1072000,13400,-1.9336025819182396
0.0007272674363255627,0.011105629615485668,0.001,1.7850233316421509,1940,0.7991262376308441,1080000,13500,-1.9562337756156922
0.0007272674363255627,0.014862756244838238,0.001,1.7871248722076416,1940,0.8374253809452057,1088000,13600,-2.071635666489601
0.0007272674363255627,0.005812616087496281,0.001,1.784546136856079,1940,0.9747330341488123,1096000,13700,-2.1233430661261083
0.0007272674363255627,0.00482976296916604,0.001,1.7792766094207764,1939,0.9604864306747913,1104000,13800,-2.216899548470974
0.0007272674363255627,0.003804428968578577,0.001,1.7800709009170532,1939,0.9604060240089893,1112000,13900,-2.3950617238879204
0.0007272674363255627,0.013691112399101257,0.001,1.7827367782592773,1938,0.747554361820221,1120000,14000,-2.1876807391643522
0.0007272674363255627,0.0285501629114151,0.001,1.7852230072021484,1938,0.7694031149148941,1128000,14100,-1.3909184254705906
0.0007272674363255627,0.0026153712533414364,0.001,1.7842981815338135,1938,0.9872400900349021,1136000,14200,-1.5949746718630196
0.0007272674363255627,0.01024705357849598,0.001,1.782881498336792,1938,0.9498219080269337,1144000,14300,-2.0037893623113634
0.0007272674363255627,0.014783834107220173,0.001,1.7786117792129517,1937,0.7620270550251007,1152000,14400,-1.9770088478922845
0.0007272674363255627,0.00838247686624527,0.001,1.7747852802276611,1937,0.876667246222496,1160000,14500,-1.845758567750454
0.0007272674363255627,0.029330143705010414,0.001,1.778792142868042,1938,0.7631540894508362,1168000,14600,-1.9919601939618587
0.0007272674363255627,0.0056413160637021065,0.001,1.7815930843353271,1937,0.9198290333151817,1176000,14700,-2.0090322628617288
0.0007272674363255627,0.00633012130856514,0.001,1.7838058471679688,1938,0.9463349394500256,1184000,14800,-2.5317124634981156
0.0007272674363255627,0.011847073212265968,0.001,1.7874034643173218,1939,0.8496754914522171,1192000,14900,-2.03462962731719
0.0007272674363255627,0.014520751312375069,0.001,1.784623384475708,1939,0.8602674007415771,1200000,15000,-2.0733802251517774
0.0007272674363255627,0.006128787994384766,0.001,1.7892872095108032,1938,0.9588829949498177,1208000,15100,-2.004670291393995
0.0007272674363255627,0.01384213101118803,0.001,1.787767767906189,1938,0.8553124666213989,1216000,15200,-2.146273876726627
0.0007272674363255627,0.00798089150339365,0.001,1.7845792770385742,1938,0.8950591310858727,1224000,15300,-1.9932543218135834
0.0007272674363255627,0.012692232616245747,0.001,1.785395860671997,1937,0.9446981698274612,1232000,15400,-2.0749770008027553
0.0007272674363255627,0.00583142414689064,0.001,1.7877181768417358,1937,0.9241107851266861,1240000,15500,-1.9500245869159698
0.0007272674363255627,0.006642783991992474,0.001,1.7869758605957031,1937,0.886052705347538,1248000,15600,-1.8176315665245055
0.0007272674363255627,0.021626759320497513,0.001,1.7826169729232788,1936,0.6806188225746155,1256000,15700,-2.189079186320305
0.0007272674363255627,0.006941577885299921,0.001,1.7874168157577515,1936,0.9495816677808762,1264000,15800,-2.122632469981909
0.0007272674363255627,0.007022097706794739,0.001,1.7837069034576416,1936,0.8581154346466064,1272000,15900,-1.9129030033946037
0.0007272674363255627,0.021690910682082176,0.001,1.7815361022949219,1936,0.9050697162747383,1280000,16000,-1.646609677001834
0.0007272674363255627,0.0033517833799123764,0.001,1.7813708782196045,1935,0.9217481315135956,1288000,16100,-2.018879455327988
0.0007272674363255627,0.00699205044656992,0.001,1.781712293624878,1936,0.9392489567399025,1296000,16200,-1.7811588510870933
0.0007272674363255627,0.005919774528592825,0.001,1.7736612558364868,1935,0.9624951481819153,1304000,16300,-2.1890872471034526
0.0007272674363255627,0.00564547348767519,0.001,1.777626633644104,1935,0.9240494817495346,1312000,16400,-1.870634101331234
0.0007272674363255627,0.014114566147327423,0.001,1.7747827768325806,1936,0.9161078557372093,1320000,16500,-1.9872472383081914
0.0007272674363255627,0.0036602714098989964,0.001,1.778151273727417,1936,0.9777409508824348,1328000,16600,-1.8984842494130134
0.0007272674363255627,0.01428363285958767,0.001,1.7783443927764893,1936,0.7599958330392838,1336000,16700,-2.223239171504974
0.0007272674363255627,0.00401504710316658,0.001,1.7834722995758057,1935,0.9684569127857685,1344000,16800,-1.5963328398764134
0.0007272674363255627,0.01203546579927206,0.001,1.7833070755004883,1936,0.91676976531744,1352000,16900,-2.052361008524895
0.0007272674363255627,0.013385680504143238,0.001,1.7841484546661377,1935,0.8525182753801346,1360000,17000,-1.908297596871853
0.0007272674363255627,0.008422806859016418,0.001,1.7805511951446533,1935,0.9473188668489456,1368000,17100,-2.2222334787249567
0.0007272674363255627,0.006428678520023823,0.001,1.7844241857528687,1934,0.9312007501721382,1376000,17200,-2.01555045992136
0.0007272674363255627,0.008655296638607979,0.001,1.7834526300430298,1935,0.8217421919107437,1384000,17300,-1.6154051318764686
0.0007272674363255627,0.005509919486939907,0.001,1.784029245376587,1935,0.9570676200091839,1392000,17400,-1.746716883778572
0.0007272674363255627,0.016767064109444618,0.001,1.7850894927978516,1935,0.7762122005224228,1400000,17500,-2.347052776813507
0.0007272674363255627,0.013310156762599945,0.001,1.7888675928115845,1936,0.8872552961111069,1408000,17600,-2.013358098268509
0.0007272674363255627,0.007581895682960749,0.001,1.7870044708251953,1937,0.8924492374062538,1416000,17700,-1.8192745551466942
0.0007272674363255627,0.007332644425332546,0.001,1.7847862243652344,1937,0.9507040120661259,1424000,17800,-2.154998340457678
0.0007272674363255627,0.0045313783921301365,0.001,1.7827345132827759,1937,0.9710059482604265,1432000,17900,-2.0307320885360243
0.0007272674363255627,0.006959205958992243,0.001,1.779105544090271,1937,0.9080879986286163,1440000,18000,-2.507362835109234
0.0007272674363255627,0.01693357713520527,0.001,1.77960205078125,1937,0.8648985177278519,1448000,18100,-2.0411493040621282
0.0007272674363255627,0.00907866470515728,0.001,1.7891290187835693,1937,0.9086853861808777,1456000,18200,-1.9475327081978322
0.0007272674363255627,0.0059004854410886765,0.001,1.7891395092010498,1937,0.9379326738417149,1464000,18300,-1.8172494716942311
0.0007272674363255627,0.0033658102620393038,0.001,1.7895609140396118,1936,0.9760519750416279,1472000,18400,-1.5406146936118603
0.0007272674363255627,0.004757336340844631,0.001,1.7899755239486694,1937,0.9791500363498926,1480000,18500,-1.8520103752613069
0.0007272674363255627,0.012837618589401245,0.001,1.7889134883880615,1938,0.8159289658069611,1488000,18600,-2.40996640175581
0.0007272674363255627,0.006672488059848547,0.001,1.7891852855682373,1939,0.9407619833946228,1496000,18700,-1.9399768762290477
0.0007272674363255627,0.011598419398069382,0.001,1.7851022481918335,1939,0.8337467908859253,1504000,18800,-2.2568013623356817
0.0007272674363255627,0.005039650946855545,0.001,1.7897247076034546,1939,0.9620742425322533,1512000,18900,-1.7545266307890415
0.0007272674363255627,0.00485552242025733,0.001,1.7897720336914062,1939,0.9748328384011984,1520000,19000,-1.7562378741800786
0.0007272674363255627,0.009840503334999084,0.001,1.7894560098648071,1938,0.9072063639760017,1528000,19100,-1.9273520216345787
0.0007272674363255627,0.010338905267417431,0.001,1.7884438037872314,1938,0.8651787340641022,1536000,19200,-1.4931301571428777
0.0007272674363255627,0.009875091724097729,0.001,1.7895805835723877,1938,0.9410627521574497,1544000,19300,-1.9066067151725292
0.0007272674363255627,0.005033767782151699,0.001,1.787964105606079,1939,0.9725357890129089,1552000,19400,-2.020688332617283
0.0007272674363255627,0.02216145023703575,0.001,1.7884773015975952,1939,0.8563423454761505,1560000,19500,-1.6680420942604541
0.0007272674363255627,0.0067704180255532265,0.001,1.7858936786651611,1940,0.9383108019828796,1568000,19600,-1.7729230172932149
0.0007272674363255627,0.012522950768470764,0.001,1.7887561321258545,1940,0.9060724973678589,1576000,19700,-1.6395889922976494
0.0007272674363255627,0.0030550165101885796,0.001,1.784725546836853,1940,0.9733059015125036,1584000,19800,-1.778702724725008
0.0007272674363255627,0.011955874972045422,0.001,1.7895084619522095,1940,0.8165513724088669,1592000,19900,-2.342430925369263
0.0007272674363255627,0.009108984842896461,0.001,1.7868595123291016,1940,0.8509403616189957,1600000,20000,-1.6593034192919731
0.0007272674363255627,0.009140527807176113,0.001,1.7891757488250732,1940,0.9052283614873886,1608000,20100,-1.8971163421869277
0.0007272674363255627,0.006206088699400425,0.001,1.7907724380493164,1940,0.9521559812128544,1616000,20200,-1.848430833220482
0.0007272674363255627,0.005461458116769791,0.001,1.7889213562011719,1940,0.9163049608469009,1624000,20300,-2.0739256232976913
0.0007272674363255627,0.006151367910206318,0.001,1.7880580425262451,1940,0.9573343172669411,1632000,20400,-2.083037492632866
0.0007272674363255627,0.012692469172179699,0.001,1.7885252237319946,1940,0.787565678358078,1640000,20500,-1.9121664479374885
0.0007272674363255627,0.014566987752914429,0.001,1.7864080667495728,1940,0.8174590617418289,1648000,20600,-2.0065060436725615
0.0007272674363255627,0.005091171246021986,0.001,1.781435251235962,1940,0.9100166410207748,1656000,20700,-2.3083116158843042
0.0007272674363255627,0.00908714346587658,0.001,1.7850135564804077,1940,0.9302862361073494,1664000,20800,-1.788840325921774
0.0007272674363255627,0.005686136893928051,0.001,1.782062292098999,1940,0.9500988274812698,1672000,20900,-1.868624645471573
0.0007272674363255627,0.007910049520432949,0.001,1.7815021276474,1941,0.9525740258395672,1680000,21000,-1.6853352166712283
0.0007272674363255627,0.01040435116738081,0.001,1.780373215675354,1940,0.9074241742491722,1688000,21100,-1.8975067220628261
0.0007272674363255627,0.006160524673759937,0.001,1.7710702419281006,1940,0.9516244120895863,1696000,21200,-1.7864332914352417
0.0007272674363255627,0.007008970715105534,0.001,1.7683452367782593,1940,0.9395260810852051,1704000,21300,-2.0354941986501216
0.0007272674363255627,0.004615115933120251,0.001,1.7560745477676392,1939,0.9585668928921223,1712000,21400,-2.0623410075902937
0.0007272674363255627,0.005739803425967693,0.001,1.7807204723358154,1939,0.9610795117914677,1720000,21500,-1.7948008939623832
0.0007272674363255627,0.014343616552650928,0.001,1.7826766967773438,1939,0.8489046543836594,1728000,21600,-2.1051879599690437
0.0007272674363255627,0.006115517113357782,0.001,1.7799255847930908,1939,0.9632728770375252,1736000,21700,-1.77471496835351
0.0007272674363255627,0.0023915995843708515,0.001,1.7813587188720703,1940,0.9862541723996401,1744000,21800,-1.986178507655859
0.0007272674363255627,0.01324501819908619,0.001,1.776770830154419,1940,0.8461125791072845,1752000,21900,-2.1131368607282637
0.0007272674363255627,0.007443389389663935,0.001,1.7749344110488892,1940,0.8667306005954742,1760000,22000,-1.7590363502502442
0.0007272674363255627,0.006665453314781189,0.001,1.779663324356079,1940,0.9327813163399696,1768000,22100,-1.6764141291379928
0.0007272674363255627,0.00597612839192152,0.001,1.7788194417953491,1940,0.8812047615647316,1776000,22200,-1.9896188363432885
0.0007272674363255627,0.007739455439150333,0.001,1.7822167873382568,1940,0.9434044845402241,1784000,22300,-1.5518197186291218
0.0007272674363255627,0.025417286902666092,0.001,1.7824710607528687,1940,0.7446593344211578,1792000,22400,-1.9596079751849174
0.0007272674363255627,0.03499581292271614,0.001,1.7855348587036133,1939,0.6451271176338196,1800000,22500,-1.9054343171417714
0.0007272674363255627,0.007410922087728977,0.001,1.78462815284729,1939,0.9495719335973263,1808000,22600,-1.8945488601922988
0.0007272674363255627,0.009163269773125648,0.001,1.7838611602783203,1939,0.7985134124755859,1816000,22700,-1.7117785945534707
0.0007272674363255627,0.010844270698726177,0.001,1.7795919179916382,1939,0.9354598075151443,1824000,22800,-1.7225846543908119
0.0007272674363255627,0.014629164710640907,0.001,1.7744907140731812,1938,0.5424319803714752,1832000,22900,-1.8183945178985597
0.0007272674363255627,0.010249381884932518,0.001,1.776855707168579,1938,0.8588219434022903,1840000,23000,-1.9606732085347176
0.0007272674363255627,0.014027784578502178,0.001,1.7775087356567383,1938,0.8161568194627762,1848000,23100,-1.710893738269806
0.0007272674363255627,0.01826600171625614,0.001,1.774425745010376,1937,0.8033163249492645,1856000,23200,-1.904480667412281
0.0007272674363255627,0.011676624417304993,0.001,1.7822110652923584,1937,0.9237306639552116,1864000,23300,-1.7577320143580437
