total_timesteps,explained_variance,value_loss,policy_entropy,fps,nupdates
7856000,0.4477555751800537,0.018653469160199165,0.939285397529602,1628,98200
7864000,0.6002975106239319,0.07508298754692078,0.9950739145278931,1629,98300
7872000,0.7345939576625824,0.015144671313464642,0.9906638860702515,1629,98400
7880000,0.5438383221626282,0.024328626692295074,0.9324062466621399,1629,98500
7888000,0.5765236914157867,0.02733594737946987,0.9865840673446655,1629,98600
7896000,0.6998887360095978,0.01056874729692936,1.0128315687179565,1630,98700
7904000,0.8768412917852402,0.004334551282227039,1.0302414894104004,1630,98800
7912000,0.7969117164611816,0.012387090362608433,1.003528356552124,1630,98900
7920000,0.8209285289049149,0.02979792281985283,0.9789450764656067,1631,99000
7928000,0.873138427734375,0.0076430318877100945,0.9874881505966187,1631,99100
7936000,0.826066181063652,0.0060449810698628426,0.9475423693656921,1631,99200
7944000,0.5935537219047546,0.01061900146305561,0.9374281764030457,1632,99300
7952000,0.7168218195438385,0.06115885451436043,0.8934751749038696,1632,99400
7960000,0.7144917845726013,0.02469470538198948,1.0512733459472656,1632,99500
7968000,0.7007228434085846,0.024244975298643112,1.0779070854187012,1633,99600
7976000,0.3018586039543152,0.14361466467380524,0.9570023417472839,1633,99700
7984000,0.9761640951037407,0.014101380482316017,1.0211689472198486,1633,99800
7992000,0.9721327926963568,0.023655390366911888,0.9455164074897766,1634,99900
8000000,0.7255888879299164,0.04785960540175438,1.0312727689743042,1634,100000
8008000,0.7897074967622757,0.06715124100446701,0.9366275072097778,1634,100100
8016000,0.7038570046424866,0.01028645969927311,0.9765650033950806,1634,100200
8024000,0.6921894550323486,0.022448178380727768,1.0660234689712524,1635,100300
8032000,0.803110733628273,0.03539019823074341,0.9171996116638184,1635,100400
8040000,0.4943442940711975,0.07655028253793716,1.0055654048919678,1635,100500
8048000,0.2899523377418518,0.07553383708000183,0.9882179498672485,1636,100600
8056000,0.5352590382099152,0.061073023825883865,1.0220909118652344,1636,100700
8064000,0.8769875094294548,0.003354104934260249,0.9159238934516907,1636,100800
8072000,-1.4839746952056885,0.050770897418260574,0.9041492342948914,1637,100900
8080000,0.9098890498280525,0.006651012692600489,0.9955902099609375,1637,101000
8088000,0.785020187497139,0.05616818740963936,0.9310318231582642,1637,101100
8096000,0.9587656185030937,0.009178467094898224,1.064957618713379,1638,101200
8104000,0.8267841190099716,0.010220947675406933,1.0296070575714111,1638,101300
8112000,0.5585238933563232,0.0251783337444067,0.9556544423103333,1638,101400
8120000,0.7000089287757874,0.015592780895531178,0.8941405415534973,1639,101500
8128000,0.4356008768081665,0.11860208213329315,0.910424530506134,1639,101600
8136000,0.7125154733657837,0.01678544655442238,1.0177028179168701,1639,101700
8144000,0.9130798503756523,0.0428207591176033,0.9968900680541992,1639,101800
8152000,0.858952060341835,0.009598864242434502,0.9729077219963074,1640,101900
8160000,0.6736655831336975,0.09788228571414948,1.0556858777999878,1640,102000
8168000,0.6663631200790405,0.02497635968029499,1.0585663318634033,1640,102100
8176000,0.5828754305839539,0.22693964838981628,1.0437532663345337,1641,102200
8184000,0.9531426355242729,0.023959431797266006,0.962196946144104,1641,102300
8192000,0.9483656473457813,0.021832037717103958,0.9380041360855103,1641,102400
8200000,0.8097964227199554,0.014942258596420288,1.0164074897766113,1642,102500
8208000,0.6668938398361206,0.09878478944301605,0.8966408967971802,1642,102600
8216000,0.7130422592163086,0.012009253725409508,0.9732659459114075,1642,102700
8224000,0.8107526749372482,0.21931596100330353,0.901576042175293,1643,102800
8232000,0.4706164598464966,0.024744652211666107,0.95013827085495,1643,102900
8240000,0.5891580581665039,0.06786055862903595,1.00368332862854,1643,103000
8248000,0.7239674627780914,0.013796722516417503,0.9670478701591492,1643,103100
8256000,0.5358088314533234,0.1613488793373108,1.0213334560394287,1644,103200
8264000,0.9371884763240814,0.015252863056957722,0.9938106536865234,1644,103300
8272000,0.9470567442476749,0.007432918064296246,1.054995059967041,1644,103400
8280000,0.7055396139621735,0.01183837465941906,1.0149426460266113,1645,103500
8288000,0.8964811339974403,0.004858470521867275,1.049687385559082,1645,103600
8296000,0.3779411315917969,0.18406300246715546,0.9916595220565796,1645,103700
8304000,0.9309942275285721,0.026140064001083374,0.9852641820907593,1645,103800
8312000,0.8931757807731628,0.009537916630506516,1.0179617404937744,1646,103900
8320000,0.8549621254205704,0.0070981718599796295,0.9012080430984497,1646,104000
8328000,0.8179856687784195,0.0070406002923846245,0.9387102127075195,1646,104100
8336000,0.6583723425865173,0.02373926341533661,1.0855543613433838,1647,104200
8344000,0.5607408285140991,0.17708618938922882,0.9461450576782227,1647,104300
8352000,0.07574963569641113,0.07053883373737335,1.0060207843780518,1647,104400
8360000,0.5829199552536011,0.02966376580297947,0.9779607653617859,1647,104500
8368000,0.9075053334236145,0.011762348935008049,0.9714034795761108,1648,104600
8376000,0.6337265372276306,0.02783968672156334,1.0099925994873047,1648,104700
8384000,0.7590268105268478,0.007383713033050299,1.0220377445220947,1648,104800
8392000,0.7682680040597916,0.012760719284415245,0.9864636659622192,1649,104900
8400000,0.882473424077034,0.0050623370334506035,0.9564889669418335,1649,105000
8408000,0.310285747051239,0.12983018159866333,0.8397496342658997,1649,105100
8416000,0.36683809757232666,0.08018328994512558,1.0243722200393677,1649,105200
8424000,0.6959242820739746,0.1199425458908081,0.9753115773200989,1650,105300
8432000,0.8950390294194221,0.0049347663298249245,1.128981351852417,1650,105400
8440000,0.7740471810102463,0.00998197216540575,0.9088201522827148,1650,105500
8448000,0.8031168729066849,0.03351980447769165,0.9174351692199707,1650,105600
8456000,0.8116122484207153,0.009184999391436577,1.0369009971618652,1651,105700
8464000,0.7904022336006165,0.019230812788009644,1.0599559545516968,1651,105800
8472000,0.33606117963790894,0.19471819698810577,1.0297253131866455,1651,105900
8480000,0.7432326376438141,0.010556641034781933,0.9854931831359863,1652,106000
8488000,0.5838600695133209,0.02253170870244503,0.9548880457878113,1652,106100
8496000,0.9489309266209602,0.005493222735822201,1.0751692056655884,1652,106200
8504000,0.765299379825592,0.02744145132601261,0.9362863302230835,1652,106300
8512000,0.6876088678836823,0.11134593188762665,0.8983156085014343,1653,106400
8520000,0.8772738203406334,0.0065024374052882195,0.9983237981796265,1653,106500
8528000,0.8032812774181366,0.011898401193320751,0.9987753033638,1653,106600
8536000,0.7116120755672455,0.016084689646959305,0.8149921298027039,1653,106700
8544000,0.8699516505002975,0.006145097315311432,0.9586250185966492,1654,106800
8552000,0.8682795017957687,0.017238736152648926,0.9228679537773132,1654,106900
8560000,0.7587208151817322,0.14781257510185242,0.9528613090515137,1654,107000
8568000,0.9287287145853043,0.01217664685100317,0.8665245771408081,1654,107100
8576000,0.8139092177152634,0.004848446696996689,0.9296115636825562,1655,107200
8584000,0.8075928688049316,0.01156429760158062,0.9408016204833984,1655,107300
8592000,0.8451840728521347,0.016123294830322266,0.9740012884140015,1655,107400
8600000,0.7194055616855621,0.010713739320635796,1.0093357563018799,1656,107500
8608000,0.8771737292408943,0.015202904120087624,0.9931710958480835,1656,107600
8616000,0.82056824862957,0.008446441031992435,0.9545375108718872,1656,107700
8624000,0.6046436429023743,0.13632717728614807,0.9960635900497437,1656,107800
8632000,0.9352495819330215,0.13344207406044006,0.9003410339355469,1657,107900
8640000,0.48459964990615845,0.14995095133781433,0.938064694404602,1657,108000
8648000,0.8959171921014786,0.02531140111386776,1.0434879064559937,1657,108100
8656000,0.9294377043843269,0.013587599620223045,0.9653459787368774,1657,108200
8664000,0.8138230293989182,0.011874253861606121,1.0310733318328857,1658,108300
8672000,0.49575966596603394,0.13725027441978455,0.9045644998550415,1658,108400
8680000,0.9001317545771599,0.013621240854263306,0.9819766283035278,1658,108500
8688000,0.4629308581352234,0.024682385846972466,0.9666337966918945,1658,108600
8696000,0.7040121555328369,0.026780933141708374,0.9238276481628418,1659,108700
8704000,0.796505868434906,0.019965793937444687,1.0089154243469238,1659,108800
8712000,0.4903562068939209,0.027885308489203453,0.9330087900161743,1659,108900
8720000,0.7415209114551544,0.021219905465841293,1.0167441368103027,1659,109000
8728000,0.8472957611083984,0.007345923688262701,0.9536840319633484,1660,109100
8736000,0.6656995415687561,0.018657967448234558,0.9210904836654663,1660,109200
8744000,0.5432082116603851,0.016768861562013626,1.044468879699707,1660,109300
8752000,0.2926443815231323,0.015317335724830627,0.9230573773384094,1660,109400
8760000,0.9926304928958416,0.015292460098862648,0.9048205614089966,1661,109500
8768000,0.7709090113639832,0.008215156383812428,1.024049997329712,1661,109600
8776000,0.6969428360462189,0.018099810928106308,0.8991154432296753,1661,109700
8784000,0.9074001982808113,0.018362287431955338,0.9887396097183228,1662,109800
8792000,0.5070914924144745,0.12715262174606323,0.9538383483886719,1662,109900
8800000,0.9846423240378499,0.07206399738788605,0.8633126020431519,1662,110000
8808000,0.8830658048391342,0.005566625390201807,0.9207889437675476,1662,110100
8816000,0.7348364889621735,0.019420918077230453,0.8993034362792969,1663,110200
8824000,0.6577576100826263,0.011059758253395557,0.9094989895820618,1663,110300
8832000,0.8356280326843262,0.00783174205571413,0.935301661491394,1663,110400
8840000,0.21624189615249634,0.19947239756584167,0.9527683258056641,1663,110500
8848000,0.7495570778846741,0.5435912609100342,0.9745569229125977,1664,110600
8856000,0.4396650791168213,0.14211495220661163,0.9328811764717102,1664,110700
8864000,0.886127844452858,0.006501109339296818,1.0463136434555054,1664,110800
8872000,0.5829768776893616,0.07124405354261398,1.0458801984786987,1664,110900
8880000,0.8065755218267441,0.011564621701836586,1.1049398183822632,1665,111000
8888000,0.7784938216209412,0.013612871989607811,0.9376900792121887,1665,111100
8896000,0.9072318822145462,0.008422521874308586,1.011981725692749,1665,111200
8904000,0.8433272391557693,0.006518076173961163,0.9444409608840942,1665,111300
8912000,0.8506148159503937,0.008582820184528828,0.9694860577583313,1666,111400
8920000,0.954736303538084,0.037605367600917816,0.980265736579895,1666,111500
8928000,0.07587802410125732,0.0455525666475296,0.945626437664032,1666,111600
8936000,0.7967711091041565,0.011493800207972527,0.9960432052612305,1667,111700
8944000,0.8803693279623985,0.05148950219154358,0.9682420492172241,1667,111800
8952000,0.6866903603076935,0.009083686396479607,0.8800235986709595,1667,111900
8960000,0.6363246142864227,0.11187776178121567,0.936394989490509,1667,112000
8968000,0.8162046670913696,0.008394815027713776,0.970274806022644,1668,112100
8976000,-1.1965694427490234,0.3774557411670685,0.9333003759384155,1668,112200
8984000,0.6279078722000122,0.01776348613202572,0.9232678413391113,1668,112300
8992000,0.7303211688995361,0.01718522422015667,0.9645370244979858,1668,112400
9000000,0.7501031011343002,0.09720142185688019,0.9596472978591919,1669,112500
9008000,0.7044765949249268,0.02691851183772087,0.9831720590591431,1669,112600
9016000,0.6319034099578857,0.08180797100067139,1.0746362209320068,1669,112700
9024000,0.9152321964502335,0.007787087466567755,0.9178904294967651,1669,112800
9032000,0.8166576325893402,0.01761428639292717,0.9966157674789429,1670,112900
9040000,0.7261922061443329,0.038593050092458725,0.9139981269836426,1670,113000
9048000,-0.4211653470993042,0.37159788608551025,0.9336860775947571,1670,113100
9056000,0.7767317444086075,0.03202177211642265,0.9429782629013062,1671,113200
9064000,0.9042246788740158,0.0059419432654976845,0.939536452293396,1671,113300
9072000,0.6110188364982605,0.18940132856369019,1.0563857555389404,1671,113400
9080000,0.9350684136152267,0.019180145114660263,1.002808690071106,1671,113500
9088000,0.875380776822567,0.007314693182706833,0.935869574546814,1671,113600
9096000,0.6196560263633728,0.09279647469520569,0.980604350566864,1672,113700
9104000,0.5535728335380554,0.02994704805314541,0.8710172772407532,1672,113800
9112000,0.8719670176506042,0.008124740794301033,1.0496649742126465,1672,113900
9120000,0.7320317924022675,0.05899987742304802,0.9613736867904663,1672,114000
9128000,0.9462321251630783,0.008238399401307106,0.9725697636604309,1673,114100
9136000,0.8845191225409508,0.02067023143172264,0.9503589868545532,1673,114200
9144000,0.7674228250980377,0.009817661717534065,0.91191565990448,1673,114300
9152000,0.5134459733963013,0.14776299893856049,0.9485133290290833,1673,114400
9160000,0.7962894290685654,0.07389073073863983,0.9510916471481323,1674,114500
9168000,0.4778149724006653,0.09456203132867813,0.9267665147781372,1674,114600
9176000,0.6208099126815796,0.15579450130462646,0.9913301467895508,1674,114700
9184000,0.8692518174648285,0.04296554625034332,0.8831439018249512,1674,114800
9192000,0.8325661569833755,0.00841626338660717,0.9478825330734253,1675,114900
9200000,0.8315438330173492,0.007083117961883545,0.9959003329277039,1675,115000
9208000,0.9267753437161446,0.0064187487587332726,0.9304567575454712,1675,115100
9216000,0.9746272545307875,0.011664408259093761,0.9072443842887878,1675,115200
9224000,0.5267538726329803,0.09046246856451035,0.86468505859375,1676,115300
9232000,0.8695020824670792,0.009481239132583141,1.1185998916625977,1676,115400
9240000,0.30875301361083984,0.05107594653964043,1.005624532699585,1676,115500
9248000,0.7640163749456406,0.01764090359210968,0.9490839838981628,1676,115600
9256000,0.3255382180213928,0.05896926671266556,0.8880977630615234,1677,115700
9264000,0.5935988128185272,0.09536078572273254,0.905626654624939,1677,115800
9272000,0.8960939198732376,0.012129887007176876,0.9476081728935242,1677,115900
9280000,0.6149580180644989,0.022143466398119926,0.9709582328796387,1677,116000
9288000,0.8723173588514328,0.2058144509792328,1.051978349685669,1678,116100
9296000,0.9912992641329765,0.07399912178516388,0.7843353152275085,1678,116200
9304000,0.9038563296198845,0.016462039202451706,1.0470374822616577,1678,116300
9312000,0.5629678070545197,0.22078505158424377,0.9888385534286499,1678,116400
9320000,0.8647336065769196,0.013918764889240265,0.9601489305496216,1679,116500
9328000,0.8547018617391586,0.008650803938508034,0.9501058459281921,1679,116600
9336000,0.8727190792560577,0.0373104028403759,1.013684630393982,1679,116700
9344000,0.6698031425476074,0.10140083730220795,0.954806923866272,1679,116800
9352000,0.5515961050987244,0.014406068250536919,0.9879773855209351,1679,116900
9360000,0.24652701616287231,0.21193400025367737,0.9964631199836731,1680,117000
9368000,0.9586698487401009,0.010548336431384087,0.9385806918144226,1680,117100
9376000,0.4146479368209839,0.22614207863807678,0.9120874404907227,1680,117200
9384000,0.9093936309218407,0.02333688922226429,1.01792311668396,1680,117300
9392000,0.6071211397647858,0.06111983582377434,0.9194619059562683,1681,117400
9400000,0.7775007337331772,0.014907872304320335,0.9515756368637085,1681,117500
9408000,0.7496682703495026,0.06669490784406662,1.0710439682006836,1681,117600
9416000,0.7504738420248032,0.0149378702044487,1.0107791423797607,1681,117700
9424000,0.8304769694805145,0.008137179538607597,0.8713375329971313,1682,117800
9432000,0.8162971585988998,0.01785901188850403,1.0478144884109497,1682,117900
9440000,0.9660956151783466,0.046435002237558365,0.8863197565078735,1682,118000
9448000,0.8097761273384094,0.013713723048567772,1.0066936016082764,1682,118100
9456000,0.8673464059829712,0.011004532687366009,0.9233587384223938,1683,118200
9464000,0.9015992656350136,0.015524109825491905,0.9321508407592773,1683,118300
9472000,0.47237080335617065,0.08810843527317047,0.9136055707931519,1683,118400
9480000,0.9408409371972084,0.005863605532795191,0.9854896664619446,1683,118500
9488000,0.8146486580371857,0.009879793040454388,1.0362861156463623,1684,118600
9496000,0.8305299282073975,0.014295662753283978,1.0003379583358765,1684,118700
9504000,0.978554755449295,0.0998215302824974,0.9490893483161926,1684,118800
9512000,0.7007916271686554,0.017978999763727188,0.9683181047439575,1684,118900
9520000,0.9088305234909058,0.16805173456668854,0.9225692749023438,1685,119000
9528000,0.432672381401062,0.02045166678726673,0.9299395680427551,1685,119100
9536000,0.8095535784959793,0.012536874040961266,1.099003553390503,1685,119200
9544000,0.8038514256477356,0.020734846591949463,0.9134591817855835,1685,119300
9552000,0.6794503629207611,0.022966671735048294,0.917049765586853,1685,119400
9560000,0.9795956332236528,0.03540319949388504,0.8695642352104187,1686,119500
9568000,0.7578038722276688,0.020860524848103523,0.8975146412849426,1686,119600
9576000,0.498025119304657,0.06835919618606567,0.9641097784042358,1686,119700
9584000,0.8333263844251633,0.008682908490300179,1.077512502670288,1686,119800
9592000,0.2081400752067566,0.25517845153808594,0.9396006464958191,1686,119900
9600000,0.8297101706266403,0.014096325263381004,1.0430362224578857,1687,120000
9608000,0.7927207052707672,0.048224251717329025,1.0154216289520264,1687,120100
9616000,0.7116624116897583,0.015424316748976707,0.8501964807510376,1687,120200
9624000,0.9502810724079609,0.004875335842370987,1.1010686159133911,1687,120300
9632000,0.8490702956914902,0.03478541225194931,1.0245041847229004,1688,120400
9640000,0.646524041891098,0.01738644577562809,1.0616289377212524,1688,120500
9648000,0.13530731201171875,0.18721500039100647,0.9470268487930298,1688,120600
9656000,0.7084001302719116,0.02042405493557453,0.9495158195495605,1688,120700
9664000,0.4349637031555176,0.14096327126026154,1.1125239133834839,1688,120800
9672000,0.7267812490463257,0.024047890678048134,0.8885064125061035,1689,120900
9680000,0.5851873755455017,0.01798100769519806,0.9404722452163696,1689,121000
9688000,0.9382786639034748,0.007841716520488262,1.0435535907745361,1689,121100
9696000,0.6988921463489532,0.06519590318202972,0.9696718454360962,1689,121200
9704000,0.8943901881575584,0.01097511313855648,1.0372518301010132,1690,121300
9712000,0.9164502620697021,0.058930158615112305,0.964643120765686,1690,121400
9720000,0.8343629091978073,0.008519786410033703,1.0205386877059937,1690,121500
9728000,0.7837293893098831,0.01608038879930973,0.9983471632003784,1690,121600
9736000,0.8869069665670395,0.01170503068715334,1.0665740966796875,1690,121700
9744000,0.593936562538147,0.005973780993372202,0.9820493459701538,1691,121800
9752000,0.9529813565313816,0.0034011448733508587,1.0703723430633545,1691,121900
9760000,0.3044619560241699,0.029892977327108383,0.9301554560661316,1691,122000
9768000,0.8183742761611938,0.05805438011884689,1.0093106031417847,1691,122100
9776000,0.8774417340755463,0.024534430354833603,0.9191983938217163,1691,122200
9784000,0.7397117018699646,0.013735061511397362,0.8162679672241211,1692,122300
9792000,0.4974186420440674,0.25663483142852783,0.9865652322769165,1692,122400
9800000,0.6166049540042877,0.10688383877277374,0.9237424731254578,1692,122500
9808000,0.8370742797851562,0.009114210493862629,1.0137447118759155,1692,122600
9816000,0.8727316558361053,0.008709774352610111,1.04164719581604,1693,122700
9824000,0.9304923340678215,0.016691800206899643,0.8738049268722534,1693,122800
9832000,0.8128170967102051,0.0505191795527935,1.0763291120529175,1693,122900
9840000,0.894594244658947,0.033465638756752014,1.077917218208313,1693,123000
9848000,0.9890889385715127,0.025845298543572426,0.9472759366035461,1693,123100
9856000,0.8371661454439163,0.009306531399488449,0.9193204641342163,1694,123200
9864000,0.40093958377838135,0.18385881185531616,0.926173210144043,1694,123300
9872000,0.726483941078186,0.02175489254295826,1.0819804668426514,1694,123400
9880000,0.47937601804733276,0.10396043956279755,1.0478336811065674,1694,123500
9888000,0.676423579454422,0.059988606721162796,0.9641200304031372,1695,123600
9896000,0.4978615641593933,0.024890074506402016,0.977303147315979,1695,123700
9904000,0.31857889890670776,0.17644736170768738,0.9315886497497559,1695,123800
9912000,0.8401641994714737,0.008628597483038902,0.9772704243659973,1695,123900
9920000,0.9672431498765945,0.009464743547141552,0.9447193145751953,1695,124000
9928000,0.4557168483734131,0.1850956380367279,0.9262447357177734,1696,124100
9936000,0.8030009269714355,0.010760136879980564,1.0121510028839111,1696,124200
9944000,0.7514136135578156,0.012980242259800434,0.9125224947929382,1696,124300
9952000,0.9704177621752024,0.023878734558820724,0.9997574687004089,1696,124400
9960000,0.5840863287448883,0.12802091240882874,0.9285411834716797,1697,124500
9968000,0.7541533410549164,0.014897534623742104,1.021458625793457,1697,124600
9976000,0.7920964807271957,0.00893847830593586,0.9599190950393677,1697,124700
9984000,0.9597387723624706,0.008249904029071331,0.8741375207901001,1697,124800
9992000,0.9112196788191795,0.015970930457115173,1.1410415172576904,1698,124900
10000000,0.7669877260923386,0.01409361232072115,1.0374423265457153,1698,125000
10008000,0.6708142757415771,0.1706043779850006,0.94463711977005,1698,125100
10016000,0.9346734136343002,0.026907194405794144,1.0262185335159302,1698,125200
10024000,0.43456143140792847,0.1438911259174347,1.0040004253387451,1698,125300
10032000,0.6955723166465759,0.01907757855951786,1.032470464706421,1699,125400
10040000,0.4546505808830261,0.04522046819329262,0.9097808599472046,1699,125500
10048000,0.28628939390182495,0.03693893179297447,0.9142383337020874,1699,125600
10056000,0.7813455611467361,0.08412430435419083,0.8950705528259277,1699,125700
10064000,0.946929108351469,0.012324215844273567,1.00205397605896,1699,125800
10072000,0.6947702169418335,0.01064546499401331,1.0008108615875244,1700,125900
10080000,0.9746997486799955,0.00807122141122818,1.0777175426483154,1700,126000
10088000,0.8715827465057373,0.03097754344344139,1.0188349485397339,1700,126100
10096000,0.23791104555130005,0.20340757071971893,1.065258502960205,1700,126200
10104000,0.7250249981880188,0.011133428663015366,0.9150292277336121,1700,126300
10112000,0.39122557640075684,0.037162624299526215,1.0055431127548218,1701,126400
10120000,0.7930918484926224,0.012042948976159096,1.0378820896148682,1701,126500
10128000,0.9167249873280525,0.00648884754627943,0.9511693716049194,1701,126600
10136000,0.628169447183609,0.031215256080031395,1.0448392629623413,1701,126700
10144000,0.9200106486678123,0.053603023290634155,0.9034146070480347,1701,126800
10152000,0.8920546844601631,0.006469310261309147,0.9992249608039856,1702,126900
10160000,0.8384971767663956,0.011271052062511444,0.9069320559501648,1702,127000
10168000,0.8025884032249451,0.009354846552014351,0.8665295839309692,1702,127100
10176000,0.9341477900743484,0.022163379937410355,0.9897977113723755,1702,127200
10184000,0.8434237390756607,0.006900712847709656,0.9865440130233765,1702,127300
10192000,0.9666121751070023,0.13125842809677124,0.7266429662704468,1703,127400
10200000,0.9368686378002167,0.02580421045422554,0.9166936874389648,1703,127500
10208000,0.9166317507624626,0.0036239505279809237,1.065176248550415,1703,127600
10216000,0.850519597530365,0.006475809030234814,1.0060155391693115,1703,127700
10224000,0.9676490686833858,0.015784529969096184,1.011720895767212,1703,127800
10232000,0.7613736093044281,0.02616424858570099,0.9438212513923645,1703,127900
10240000,0.9280137941241264,0.01811159774661064,1.037207007408142,1704,128000
10248000,0.8929262608289719,0.08074374496936798,0.9723917245864868,1704,128100
10256000,0.7927199006080627,0.009952599182724953,0.9536646008491516,1704,128200
10264000,0.8308724611997604,0.009644148871302605,0.9515622854232788,1704,128300
10272000,0.8988177254796028,0.013417966663837433,0.9755867719650269,1705,128400
10280000,0.696556955575943,0.03611060231924057,0.9153528213500977,1705,128500
10288000,0.6490935385227203,0.04955219849944115,0.9996870756149292,1705,128600
10296000,0.8414300233125687,0.16909652948379517,1.0508568286895752,1705,128700
10304000,-0.11020088195800781,0.07396028935909271,1.00722336769104,1705,128800
10312000,0.9720049798488617,0.007501854561269283,1.015751838684082,1706,128900
10320000,0.8868383020162582,0.00647099781781435,0.968539834022522,1706,129000
10328000,0.7335938811302185,0.012989972718060017,1.0218349695205688,1706,129100
10336000,0.7384907007217407,0.03738246485590935,0.926815390586853,1706,129200
10344000,0.7357493340969086,0.013095011934638023,0.9588810205459595,1706,129300
10352000,0.8205871731042862,0.01196994911879301,0.9753476977348328,1707,129400
10360000,0.232008695602417,0.057694364339113235,0.8803113698959351,1707,129500
10368000,0.9664469212293625,0.008056215941905975,0.9889329671859741,1707,129600
10376000,0.953128956258297,0.067508764564991,0.96074378490448,1707,129700
10384000,0.6845189929008484,0.029513061046600342,0.9792844653129578,1707,129800
10392000,0.873378336429596,0.02511395886540413,0.8923661112785339,1708,129900
10400000,0.6159317791461945,0.14824829995632172,0.9603736996650696,1708,130000
10408000,0.9182236194610596,0.006806147284805775,1.0895129442214966,1708,130100
10416000,0.8910710588097572,0.01464234758168459,1.04017174243927,1708,130200
10424000,0.6907459199428558,0.08447323739528656,0.9746460914611816,1708,130300
10432000,0.38186192512512207,0.20176708698272705,0.896580696105957,1709,130400
10440000,0.7953390330076218,0.020165953785181046,0.7868794202804565,1709,130500
10448000,0.455932080745697,0.5247736573219299,0.9833508729934692,1709,130600
10456000,0.7865415066480637,0.14576296508312225,0.9594065546989441,1709,130700
10464000,0.5891011953353882,0.28235146403312683,0.9689019918441772,1710,130800
10472000,0.9311134144663811,0.0063554965890944,0.9856513142585754,1710,130900
10480000,0.9847640758380294,0.00690228957682848,0.9742806553840637,1710,131000
10488000,0.9136520326137543,0.025794079527258873,0.9323838949203491,1710,131100
10496000,0.8652726411819458,0.06106181815266609,0.9935830235481262,1710,131200
10504000,0.5955415070056915,0.09637607634067535,1.0049173831939697,1711,131300
10512000,0.8152078688144684,0.031119635328650475,1.0202445983886719,1711,131400
10520000,0.9190703332424164,0.010568449273705482,0.9938982129096985,1711,131500
10528000,0.8222199231386185,0.010954503901302814,0.9652597308158875,1711,131600
10536000,0.6551435887813568,0.01058955304324627,0.8756023645401001,1711,131700
10544000,0.74409019947052,0.0169451292604208,0.9911186099052429,1711,131800
10552000,0.589427649974823,0.1597430408000946,1.0355408191680908,1712,131900
10560000,0.8574336022138596,0.00813169963657856,0.9129279255867004,1712,132000
10568000,0.975363289937377,0.11417044699192047,0.9107002019882202,1712,132100
10576000,0.9173933863639832,0.009438836015760899,0.8624313473701477,1712,132200
10584000,0.9659666232764721,0.06962113827466965,0.9986572265625,1712,132300
10592000,0.8850920274853706,0.007229061331599951,0.8960145115852356,1713,132400
10600000,0.450103223323822,0.9657890200614929,0.9384876489639282,1713,132500
10608000,0.9264335706830025,0.03889162093400955,0.9338472485542297,1713,132600
10616000,0.8046673983335495,0.012154625728726387,0.9359695315361023,1713,132700
10624000,0.4837782382965088,0.19192492961883545,0.971413791179657,1714,132800
10632000,0.8885554447770119,0.024865221232175827,0.6930243968963623,1714,132900
10640000,0.13937854766845703,0.2670224905014038,0.8187898397445679,1714,133000
10648000,0.7890065461397171,0.06412607431411743,0.9780942797660828,1714,133100
10656000,0.7294506132602692,0.01801959052681923,1.007814645767212,1714,133200
10664000,0.738864541053772,0.02498083934187889,0.8840484619140625,1715,133300
10672000,0.9412732161581516,0.014654946513473988,1.0393359661102295,1715,133400
10680000,0.7987508773803711,0.014516560360789299,1.0117404460906982,1715,133500
10688000,0.7054666876792908,0.03166351467370987,0.9612719416618347,1715,133600
10696000,0.9380972050130367,0.03470467031002045,0.9556863903999329,1715,133700
10704000,0.6773130595684052,0.1206546202301979,0.7714394330978394,1716,133800
10712000,0.9604084119200706,0.017619207501411438,0.9865853190422058,1716,133900
10720000,0.6859865188598633,0.018463468179106712,0.9409900903701782,1716,134000
10728000,0.9206069856882095,0.0072299642488360405,0.9091538190841675,1716,134100
10736000,0.536244660615921,0.24135081470012665,1.0780847072601318,1716,134200
10744000,0.9409309886395931,0.012197976000607014,0.986896812915802,1717,134300
10752000,0.8923754021525383,0.05451321601867676,1.0545536279678345,1717,134400
10760000,0.8463978320360184,0.02826237678527832,0.8347813487052917,1717,134500
10768000,0.9042428731918335,0.008834541775286198,0.8632233738899231,1717,134600
10776000,0.9779982678592205,0.020320214331150055,0.8767598271369934,1718,134700
10784000,0.4432196021080017,0.11015041172504425,0.8405838012695312,1718,134800
10792000,0.7007759213447571,0.2391776293516159,0.8514194488525391,1718,134900
10800000,0.2690485715866089,0.43853282928466797,0.8729599714279175,1718,135000
10808000,0.7746572196483612,0.0743221715092659,1.0098907947540283,1718,135100
10816000,0.6741958260536194,0.19007819890975952,0.9794877767562866,1718,135200
10824000,-0.252339243888855,0.702120840549469,0.9998456239700317,1719,135300
10832000,0.9905959209427238,0.02520010992884636,0.9558795094490051,1719,135400
10840000,0.9791349805891514,0.07408462464809418,0.9984229207038879,1719,135500
10848000,0.9768088292330503,0.04190250113606453,1.0019710063934326,1719,135600
10856000,0.8747880160808563,0.0289988424628973,0.9512998461723328,1720,135700
10864000,0.8231489956378937,0.008486920967698097,1.047654628753662,1720,135800
10872000,0.5647177994251251,0.18331749737262726,0.9975317716598511,1720,135900
10880000,0.8520433455705643,0.025182511657476425,0.9731040000915527,1720,136000
