explained_variance,value_loss,nupdates,fps,total_timesteps,policy_entropy
-1.6423141956329346,2.1983119324886502e-07,287700,1680,23016000,2.8903708457946777
-1.159346103668213,1.7092344251068425e-07,287800,1680,23024000,2.8903708457946777
-3.028015613555908,2.32399955280016e-07,287900,1680,23032000,2.890371322631836
-4.836952209472656,4.198158478629921e-07,288000,1680,23040000,2.8903708457946777
-2.9816620349884033,1.2662148662911932e-07,288100,1680,23048000,2.8903708457946777
-1.2739624977111816,1.855481741586118e-07,288200,1680,23056000,2.8903708457946777
-0.5916094779968262,9.053046312601509e-08,288300,1680,23064000,2.890371322631836
-0.7544680833816528,7.21529787028885e-08,288400,1680,23072000,2.8903708457946777
-3.382434844970703,1.5749294846045814e-07,288500,1680,23080000,2.8903708457946777
-0.39056503772735596,1.3686232591680891e-07,288600,1680,23088000,2.8903708457946777
-0.9034607410430908,2.4557181177442544e-07,288700,1680,23096000,2.8903708457946777
-0.7610617876052856,5.5150174205209623e-08,288800,1680,23104000,2.8903708457946777
-0.3720453977584839,1.2921907455165638e-07,288900,1680,23112000,2.8903708457946777
-5.421718120574951,9.005454870703034e-08,289000,1680,23120000,2.8903708457946777
-2.718302011489868,8.238909998681265e-08,289100,1680,23128000,2.8903708457946777
-0.6790218353271484,1.0721261389790016e-07,289200,1680,23136000,2.8903708457946777
-0.6197307109832764,6.35181223174186e-08,289300,1680,23144000,2.8903708457946777
-1.9769232273101807,5.5513851293653715e-08,289400,1680,23152000,2.8903708457946777
-2.877277135848999,1.3296629219894385e-07,289500,1680,23160000,2.890371084213257
-0.4776803255081177,7.83773970169932e-08,289600,1680,23168000,2.8903708457946777
-0.1989196538925171,6.88659369529887e-08,289700,1680,23176000,2.8903708457946777
-3.406705856323242,1.0677845097006866e-07,289800,1680,23184000,2.8903708457946777
-0.6460553407669067,7.897831011405287e-08,289900,1680,23192000,2.890371084213257
-2.4370906352996826,2.398401193204336e-07,290000,1680,23200000,2.890371322631836
-0.064400315284729,7.851891496102326e-06,290100,1680,23208000,2.8903491497039795
-0.5211008787155151,1.4794056824030122e-07,290200,1680,23216000,2.8903515338897705
-0.9564191102981567,9.132618572493811e-08,290300,1680,23224000,2.8903541564941406
-1.5392017364501953,1.7670031127181574e-07,290400,1680,23232000,2.8903560638427734
-1.5828399658203125,8.160766640230577e-08,290500,1680,23240000,2.890357494354248
-0.9101250171661377,2.3341245025676471e-07,290600,1680,23248000,2.8903589248657227
-0.18754684925079346,8.982431864978935e-08,290700,1680,23256000,2.8903605937957764
-0.36247706413269043,2.607919213915011e-07,290800,1680,23264000,2.89036226272583
-3.428236484527588,1.7142008346127113e-07,290900,1680,23272000,2.8903629779815674
-0.289481520652771,4.335930370302776e-08,291000,1680,23280000,2.890363931655884
-0.3228994607925415,8.469426404644764e-08,291100,1680,23288000,2.890364408493042
-0.3532531261444092,1.2968263263246627e-07,291200,1680,23296000,2.8903660774230957
-0.9698964357376099,4.596630631681364e-08,291300,1680,23304000,2.890366315841675
-2.569399118423462,2.1692713403353991e-07,291400,1680,23312000,2.890367031097412
-1.711425542831421,1.5438355660535308e-07,291500,1680,23320000,2.8903675079345703
-1.0784108638763428,7.323742323706028e-08,291600,1680,23328000,2.8903677463531494
-0.6361747980117798,1.1712008074482583e-07,291700,1680,23336000,2.8903675079345703
-0.7351348400115967,1.1494633156416967e-07,291800,1680,23344000,2.8903679847717285
-6.690139293670654,2.5388837343598425e-07,291900,1680,23352000,2.8903682231903076
-1.892533540725708,8.835601761347789e-08,292000,1680,23360000,2.890368938446045
-5.198854446411133,8.760843428490261e-08,292100,1680,23368000,2.890368938446045
0.30542153120040894,3.65986423389586e-08,292200,1680,23376000,2.890368938446045
-0.8687417507171631,1.5149828413996147e-07,292300,1680,23384000,2.8903627395629883
-0.22301030158996582,9.515328258657973e-08,292400,1680,23392000,2.8903629779815674
-1.265120029449463,7.107620092483558e-08,292500,1680,23400000,2.8903636932373047
-2.551093339920044,1.3136028087501472e-07,292600,1680,23408000,2.8903653621673584
-0.35068070888519287,4.758690508310792e-08,292700,1680,23416000,2.8903660774230957
-0.45692551136016846,1.791712378462762e-07,292800,1680,23424000,2.890367031097412
-2.3540830612182617,1.1475334815713722e-07,292900,1680,23432000,2.890367031097412
-0.3940725326538086,9.085216134963048e-08,293000,1680,23440000,2.8903679847717285
-0.02839958667755127,8.468578727161002e-08,293100,1680,23448000,2.8903679847717285
-0.22523033618927002,1.2893494272248063e-07,293200,1680,23456000,2.8903684616088867
-1.1548304557800293,1.4659433134056599e-07,293300,1680,23464000,2.8903682231903076
-0.37808406352996826,6.851657019524282e-08,293400,1680,23472000,2.8903682231903076
-0.2869083881378174,9.753644292231911e-08,293500,1680,23480000,2.890369176864624
-0.7778028249740601,1.1160464907788992e-07,293600,1680,23488000,2.890369415283203
-5.249342441558838,1.6049060036493756e-07,293700,1680,23496000,2.890369176864624
-0.47953712940216064,1.5483108484204422e-07,293800,1680,23504000,2.890369415283203
-0.2954007387161255,8.627313263787073e-08,293900,1680,23512000,2.8903703689575195
-1.0827319622039795,1.52333001324223e-07,294000,1680,23520000,2.8903701305389404
-2.628242015838623,1.3791577657684684e-07,294100,1680,23528000,2.8903701305389404
-0.5008255243301392,1.304200338836381e-07,294200,1680,23536000,2.8903703689575195
-2.5144975185394287,1.343079674143155e-07,294300,1680,23544000,2.8903706073760986
-1.454516887664795,1.2073299160419992e-07,294400,1680,23552000,2.8903708457946777
-0.13441908359527588,9.981039283957216e-08,294500,1680,23560000,2.8903708457946777
-0.10578739643096924,1.806386080716038e-07,294600,1680,23568000,2.8903703689575195
-3.183450222015381,2.7193294727112516e-07,294700,1679,23576000,2.8903708457946777
-3.5580477714538574,1.6292464977141208e-07,294800,1679,23584000,2.8903706073760986
-0.6173362731933594,9.28955188328473e-08,294900,1679,23592000,2.8903708457946777
-0.7957992553710938,9.122880584300219e-08,295000,1679,23600000,2.8903708457946777
-0.18655860424041748,1.423177167225731e-07,295100,1679,23608000,2.8903708457946777
-1.1845083236694336,1.7888609704641567e-07,295200,1679,23616000,2.8903708457946777
-2.1521332263946533,2.2489879825116077e-07,295300,1679,23624000,2.8903708457946777
-2.461604356765747,2.9299110337888123e-07,295400,1679,23632000,2.8903708457946777
-1.82895827293396,9.79705063741676e-08,295500,1679,23640000,2.890371322631836
-1.4142677783966064,1.3634581819133018e-07,295600,1679,23648000,2.890371322631836
-2.147392988204956,2.8283517394811497e-07,295700,1679,23656000,2.890371322631836
-1.4644114971160889,1.2742238197915867e-07,295800,1679,23664000,2.890371084213257
-0.8993695974349976,1.2474291111175262e-07,295900,1679,23672000,2.890371322631836
-1.588197946548462,1.0587856280608321e-07,296000,1679,23680000,2.890371322631836
-12.446334838867188,1.193651684161523e-07,296100,1679,23688000,2.890371322631836
-0.9703661203384399,1.3614604199574387e-07,296200,1679,23696000,2.890371084213257
-0.6395061016082764,1.1792239007490934e-07,296300,1679,23704000,2.890371322631836
-1.6555595397949219,1.7353201542391616e-07,296400,1679,23712000,2.890371322631836
-2.718592405319214,1.774095039763779e-07,296500,1679,23720000,2.890371084213257
-2.561915159225464,1.8537986079536495e-07,296600,1679,23728000,2.8903708457946777
-0.9651972055435181,1.806970146844833e-07,296700,1679,23736000,2.8903708457946777
-0.6667695045471191,5.969467054001143e-08,296800,1679,23744000,2.890371322631836
-0.35605335235595703,1.1844749536749077e-07,296900,1679,23752000,2.8903708457946777
-2.919163703918457,2.1868740418540256e-07,297000,1679,23760000,2.8903708457946777
-2.739776134490967,1.5938996966724517e-07,297100,1679,23768000,2.890371322631836
-2.619382381439209,1.0429876340367628e-07,297200,1679,23776000,2.890371084213257
-0.558371901512146,9.587891014462002e-08,297300,1679,23784000,2.890371084213257
-8.263903617858887,1.8088731223997456e-07,297400,1679,23792000,2.890371084213257
-0.8069283962249756,1.328741774386799e-07,297500,1679,23800000,2.8903708457946777
-4.141916751861572,1.4197590303410834e-07,297600,1679,23808000,2.890371322631836
-0.8321166038513184,1.2091972223515768e-07,297700,1679,23816000,2.890371322631836
-1.1934814453125,1.0107319070584708e-07,297800,1679,23824000,2.890371322631836
-0.8105685710906982,1.3001624665776035e-07,297900,1679,23832000,2.8903708457946777
-1.6193015575408936,1.5687979271206132e-07,298000,1679,23840000,2.890371322631836
-1.3522522449493408,7.200695506526245e-08,298100,1679,23848000,2.890371322631836
-1.9014403820037842,8.031611997694199e-08,298200,1679,23856000,2.890371322631836
-8.107301712036133,3.37217670676182e-07,298300,1679,23864000,2.890371322631836
-0.4185824394226074,3.0718206289748196e-07,298400,1679,23872000,2.890371322631836
-2.0348336696624756,1.5390155283512286e-07,298500,1679,23880000,2.890371322631836
-0.49976646900177,8.130439255182864e-08,298600,1679,23888000,2.8903708457946777
-2.151594877243042,5.85516133355668e-08,298700,1679,23896000,2.8903708457946777
-0.8486731052398682,1.0401520000868913e-07,298800,1679,23904000,2.8903708457946777
-2.0593912601470947,1.5433538180786854e-07,298900,1679,23912000,2.890371084213257
-4.249686241149902,1.5141050369038567e-07,299000,1679,23920000,2.8903708457946777
-1.7206685543060303,7.973543461048394e-07,299100,1679,23928000,2.890371322631836
-2.3673064708709717,1.9663926309476665e-07,299200,1679,23936000,2.8903708457946777
-4.0973124504089355,3.399511001589417e-07,299300,1679,23944000,2.890371322631836
-0.787567138671875,1.2478967903462035e-07,299400,1679,23952000,2.890366315841675
-0.882011890411377,1.7361605841870187e-07,299500,1679,23960000,2.890367031097412
0.2833510637283325,1.2047556197103404e-07,299600,1679,23968000,2.8903677463531494
-1.3639118671417236,9.476129747554296e-08,299700,1679,23976000,2.8903679847717285
-2.80618953704834,1.113454146661752e-07,299800,1679,23984000,2.890368938446045
-1.7602739334106445,1.0859564270049304e-07,299900,1679,23992000,2.890368938446045
-3.901559352874756,1.433988217058868e-07,300000,1679,24000000,2.890369176864624
-0.20944976806640625,1.4195939002092928e-07,300100,1679,24008000,2.8903698921203613
-3.3955001831054688,2.616355629925238e-07,300200,1679,24016000,2.8903698921203613
-1.528228998184204,6.972528865389904e-08,300300,1679,24024000,2.8903698921203613
-0.4972684383392334,1.2780611768903327e-07,300400,1679,24032000,2.8903701305389404
-0.40867507457733154,6.170013477913017e-08,300500,1679,24040000,2.8903701305389404
-7.350196838378906,1.94052333313266e-07,300600,1679,24048000,2.8903701305389404
-2.118198871612549,1.810437453286795e-07,300700,1679,24056000,2.8903703689575195
-0.8735929727554321,6.856848955294481e-08,300800,1679,24064000,2.8903706073760986
-1.2157673835754395,1.3909688334479142e-07,300900,1679,24072000,2.8903706073760986
-5.697752952575684,9.732924866057147e-08,301000,1679,24080000,2.8903708457946777
-7.905172348022461,2.4078730120891123e-07,301100,1679,24088000,2.8903708457946777
-5.172663688659668,2.3642087398911826e-07,301200,1679,24096000,2.8903708457946777
-0.5390274524688721,2.0967104319424834e-07,301300,1679,24104000,2.8903708457946777
-0.3633279800415039,5.259202140450725e-08,301400,1679,24112000,2.890371084213257
-0.45848703384399414,7.172830152057941e-08,301500,1679,24120000,2.890371322631836
0.33103740215301514,5.505603439814877e-08,301600,1679,24128000,2.8903653621673584
-0.5404372215270996,1.2075163624558627e-07,301700,1679,24136000,2.8903660774230957
-1.566911220550537,2.1392216353888216e-07,301800,1679,24144000,2.890367031097412
-2.901212453842163,2.2992287540546386e-07,301900,1679,24152000,2.890367269515991
-1.4077584743499756,1.3295525036483014e-07,302000,1679,24160000,2.8903677463531494
-1.139434814453125,7.073624175291116e-08,302100,1679,24168000,2.8903679847717285
-0.5554804801940918,1.160975671155029e-07,302200,1679,24176000,2.890368938446045
-1.3560478687286377,7.341525076753896e-08,302300,1679,24184000,2.890368938446045
-2.542830467224121,1.042422326236192e-07,302400,1679,24192000,2.890369415283203
-1.6565227508544922,1.6499720345564128e-07,302500,1679,24200000,2.890369415283203
-0.7418497800827026,8.80251533885712e-08,302600,1679,24208000,2.8903698921203613
0.06538337469100952,4.5866340059319555e-08,302700,1679,24216000,2.8903698921203613
-1.7403452396392822,1.2218382039463904e-07,302800,1679,24224000,2.8903698921203613
-1.1501998901367188,1.5803166775185673e-07,302900,1679,24232000,2.8903698921203613
-3.686398983001709,3.4930457104564994e-07,303000,1679,24240000,2.8903698921203613
-1.8831636905670166,1.4079498100727506e-07,303100,1679,24248000,2.8903703689575195
-0.3961009979248047,9.724352878492937e-08,303200,1679,24256000,2.8903701305389404
-0.6895662546157837,2.9674660595446767e-07,303300,1679,24264000,2.8903703689575195
-2.37494158744812,1.145641164157496e-07,303400,1679,24272000,2.8903706073760986
-1.3799502849578857,1.2474161792397354e-07,303500,1679,24280000,2.8903706073760986
-0.0908358097076416,1.5785442997184873e-07,303600,1679,24288000,2.8903706073760986
-0.9313251972198486,8.561421793729096e-08,303700,1679,24296000,2.8903706073760986
-1.013444185256958,5.907261879656289e-08,303800,1679,24304000,2.8903706073760986
-0.8811739683151245,9.877155804360882e-08,303900,1679,24312000,2.890371084213257
-2.4643871784210205,2.589510472716938e-07,304000,1679,24320000,2.8903708457946777
-1.6639866828918457,2.2923681797237805e-07,304100,1679,24328000,2.890371322631836
0.12452661991119385,1.0687774931739114e-07,304200,1679,24336000,2.8903708457946777
-1.6150875091552734,1.7082125225442724e-07,304300,1679,24344000,2.8903708457946777
-1.7452635765075684,1.3245887942048284e-07,304400,1679,24352000,2.8903708457946777
-0.25083446502685547,3.3692231227178127e-08,304500,1679,24360000,2.890371084213257
0.008437752723693848,1.313707400640851e-07,304600,1679,24368000,2.890371084213257
-1.047468900680542,1.3386186026309588e-07,304700,1679,24376000,2.8903708457946777
-1.1558308601379395,1.201116930360513e-07,304800,1679,24384000,2.8903708457946777
-0.08225953578948975,6.719808709476638e-08,304900,1679,24392000,2.8903708457946777
-0.7819200754165649,1.852442608196725e-07,305000,1679,24400000,2.8903708457946777
0.05190479755401611,1.1961142831751204e-07,305100,1679,24408000,2.8903708457946777
-0.840243935585022,2.007762702760374e-07,305200,1679,24416000,2.890371322631836
-2.197720527648926,6.825208487271084e-08,305300,1679,24424000,2.8903708457946777
-0.9075193405151367,7.580250382943632e-08,305400,1679,24432000,2.890371084213257
-1.4805314540863037,1.2622938072581746e-07,305500,1679,24440000,2.890371322631836
-0.9513723850250244,2.4353553840228415e-07,305600,1679,24448000,2.890371322631836
-2.0950939655303955,6.674942198969802e-08,305700,1679,24456000,2.890371322631836
-0.6815475225448608,1.2335871701907308e-07,305800,1679,24464000,2.890371322631836
-1.4815726280212402,1.209891991038603e-07,305900,1679,24472000,2.890371322631836
-1.1313228607177734,1.6689527626567724e-07,306000,1679,24480000,2.890371322631836
-2.1379520893096924,1.263268245565996e-07,306100,1679,24488000,2.890371322631836
-6.2287187576293945,3.99302678033564e-07,306200,1679,24496000,2.890371322631836
-0.4223160743713379,8.361335090967259e-08,306300,1679,24504000,2.890371322631836
-2.7484686374664307,1.6162213967163552e-07,306400,1679,24512000,2.890371322631836
-0.37982428073883057,5.836682248627767e-08,306500,1679,24520000,2.890371322631836
-2.0913336277008057,7.940606394640781e-08,306600,1679,24528000,2.890371084213257
-2.572868585586548,9.743610007717507e-08,306700,1679,24536000,2.890371322631836
-0.6933059692382812,1.5330347480357887e-07,306800,1679,24544000,2.890371322631836
-1.0424559116363525,1.097975186326039e-07,306900,1679,24552000,2.890371084213257
0.018874943256378174,7.033928284272406e-08,307000,1679,24560000,2.890371322631836
-0.3594270944595337,9.689907898291494e-08,307100,1679,24568000,2.890371084213257
-1.3552629947662354,8.12143383654984e-08,307200,1679,24576000,2.890371322631836
-1.8836743831634521,1.6741441299927828e-07,307300,1679,24584000,2.890371322631836
-1.5752720832824707,7.146162772642128e-08,307400,1679,24592000,2.8903708457946777
-1.7428386211395264,1.4526659697366995e-07,307500,1679,24600000,2.890371322631836
-1.3763422966003418,8.942777185438899e-08,307600,1679,24608000,2.890371084213257
-0.4849076271057129,1.0804755135040978e-07,307700,1679,24616000,2.890371084213257
-2.7177114486694336,1.2767175405770104e-07,307800,1679,24624000,2.890371084213257
-0.7963912487030029,1.2038938734804105e-07,307900,1679,24632000,2.8903708457946777
-0.6881817579269409,4.46972947543145e-08,308000,1679,24640000,2.8903708457946777
-1.6700160503387451,1.0040758979812381e-07,308100,1679,24648000,2.890371084213257
-3.285435676574707,1.5151735510698927e-07,308200,1679,24656000,2.890371322631836
0.6623024940490723,5.516058010357483e-08,308300,1679,24664000,2.890371322631836
-1.0346705913543701,6.317846867887056e-08,308400,1679,24672000,2.890371084213257
-0.9454002380371094,6.900747706595212e-08,308500,1679,24680000,2.890371084213257
-2.33984637260437,1.286668975808425e-07,308600,1679,24688000,2.890371322631836
-2.121931791305542,9.772552544973223e-08,308700,1679,24696000,2.890371084213257
-0.2562955617904663,8.250413685573221e-08,308800,1679,24704000,2.890371084213257
-0.8067282438278198,6.646239114616037e-08,308900,1679,24712000,2.890371322631836
-1.5318031311035156,1.2859422326982894e-07,309000,1679,24720000,2.8903708457946777
-0.23203504085540771,4.634098971223466e-08,309100,1679,24728000,2.890371322631836
-0.5462981462478638,1.010848009741494e-07,309200,1679,24736000,2.8903708457946777
-2.6838107109069824,1.2131195603615197e-07,309300,1679,24744000,2.8903708457946777
-1.9198870658874512,1.5326403968174418e-07,309400,1679,24752000,2.8903708457946777
-1.297595500946045,1.4968793493608246e-07,309500,1679,24760000,2.8903708457946777
-1.3032138347625732,3.781396884505739e-08,309600,1679,24768000,2.8903708457946777
-2.142167091369629,1.405567502388294e-07,309700,1679,24776000,2.8903708457946777
-0.8282178640365601,7.22713622280935e-08,309800,1679,24784000,2.890371322631836
-0.9377869367599487,5.791511625830026e-08,309900,1679,24792000,2.8903708457946777
-2.9790964126586914,6.453556977703556e-08,310000,1679,24800000,2.890371084213257
-0.19746780395507812,5.8692101845281286e-08,310100,1679,24808000,2.8903708457946777
-0.44024908542633057,1.7299497301337396e-07,310200,1679,24816000,2.890371084213257
-2.227858304977417,6.455677237227064e-08,310300,1679,24824000,2.8903708457946777
-1.1303677558898926,6.769772653569817e-08,310400,1679,24832000,2.8903708457946777
-0.17119789123535156,1.4259117619985773e-07,310500,1679,24840000,2.890371084213257
-5.753682613372803,1.7906855021010415e-07,310600,1679,24848000,2.8903708457946777
-1.6494624614715576,7.649301636547534e-08,310700,1679,24856000,2.890371322631836
-3.4304089546203613,1.0472003708628108e-07,310800,1679,24864000,2.890371322631836
-2.005741596221924,5.026348759429311e-08,310900,1679,24872000,2.8903708457946777
-2.7993388175964355,1.7177913491650543e-07,311000,1679,24880000,2.890371084213257
-1.777881145477295,1.5689917631789285e-07,311100,1679,24888000,2.890371084213257
-1.6248195171356201,1.1611433592406684e-07,311200,1679,24896000,2.890371322631836
-1.2670972347259521,1.0039362052793877e-07,311300,1679,24904000,2.890371322631836
-1.0048232078552246,1.3519441210974037e-07,311400,1679,24912000,2.890371322631836
-1.6279151439666748,7.646163169283682e-08,311500,1679,24920000,2.890371084213257
-0.164312481880188,5.652095325103801e-08,311600,1679,24928000,2.890371322631836
-11.953636169433594,3.155195145154721e-07,311700,1679,24936000,2.890371322631836
-0.2220548391342163,4.174887280328221e-08,311800,1679,24944000,2.890371322631836
-0.36057722568511963,1.0206682787838872e-07,311900,1679,24952000,2.8903708457946777
-0.28859221935272217,5.56236550153244e-08,312000,1679,24960000,2.890371084213257
-11.681212425231934,6.220880663931894e-07,312100,1679,24968000,2.8903708457946777
-1.5022101402282715,3.933619652229936e-08,312200,1679,24976000,2.890371322631836
-1.1127760410308838,1.0542959216763848e-07,312300,1679,24984000,2.890371084213257
-0.6788667440414429,4.786926410815795e-08,312400,1679,24992000,2.890371322631836
-1.2401785850524902,1.1908738173360689e-07,312500,1679,25000000,2.890371322631836
-0.3836183547973633,1.073972839549242e-07,312600,1679,25008000,2.890371322631836
-2.7955379486083984,8.906865645030848e-08,312700,1679,25016000,2.8903708457946777
-0.8921079635620117,2.3555737982405844e-07,312800,1679,25024000,2.890371084213257
-0.45431792736053467,6.364878402109753e-08,312900,1679,25032000,2.8903708457946777
-0.8865534067153931,4.52828530228544e-08,313000,1679,25040000,2.890371322631836
-0.6829652786254883,5.910413847232121e-08,313100,1679,25048000,2.890371322631836
-0.5295165777206421,5.391708413071683e-08,313200,1679,25056000,2.890371322631836
-0.4567277431488037,1.3569510315392108e-07,313300,1679,25064000,2.8903708457946777
-1.2261312007904053,9.856925942131056e-08,313400,1679,25072000,2.890371084213257
-3.273573875427246,1.6388567303238233e-07,313500,1679,25080000,2.890371322631836
-0.3359870910644531,7.346100971972191e-08,313600,1679,25088000,2.890371084213257
-2.237339735031128,1.0546095552399493e-07,313700,1679,25096000,2.890371322631836
-1.2634034156799316,7.268182855568739e-08,313800,1679,25104000,2.890371322631836
-1.1654529571533203,1.1129954913258189e-07,313900,1679,25112000,2.890371084213257
0.16330969333648682,7.385797573533637e-08,314000,1679,25120000,2.890371084213257
-0.2285701036453247,9.58616368507137e-08,314100,1679,25128000,2.8903708457946777
-4.00591516494751,2.0302618963796704e-07,314200,1679,25136000,2.890371322631836
-1.7459874153137207,1.613340998574131e-07,314300,1679,25144000,2.890371322631836
-0.9308141469955444,6.204486169281154e-08,314400,1679,25152000,2.890371322631836
-14.659035682678223,1.0791552540467819e-07,314500,1679,25160000,2.890371084213257
-0.9892470836639404,1.0322843024823669e-07,314600,1679,25168000,2.890371322631836
-2.7418410778045654,1.09359234556905e-07,314700,1679,25176000,2.890371084213257
-0.7609871625900269,1.616910196844401e-07,314800,1679,25184000,2.890371322631836
-1.1804969310760498,8.608494539430467e-08,314900,1679,25192000,2.8903708457946777
-2.054056406021118,9.731496675158269e-08,315000,1679,25200000,2.890371322631836
-1.4680187702178955,2.1776247649540892e-07,315100,1679,25208000,2.890371084213257
-0.30051207542419434,6.809448649391925e-08,315200,1679,25216000,2.890371084213257
-0.4300628900527954,7.232578269622536e-08,315300,1679,25224000,2.8903708457946777
-2.3002352714538574,1.0579922360420824e-07,315400,1679,25232000,2.8903708457946777
-0.7327562570571899,8.783736404893716e-08,315500,1679,25240000,2.890371084213257
-0.7523962259292603,8.242942328706704e-08,315600,1679,25248000,2.890371084213257
-2.6335368156433105,1.6958935589173052e-07,315700,1679,25256000,2.890371084213257
-3.2024316787719727,1.32572139932563e-07,315800,1679,25264000,2.8903708457946777
-1.5703516006469727,1.9236668435951287e-07,315900,1679,25272000,2.890371322631836
-4.585123538970947,1.208644135886061e-07,316000,1679,25280000,2.8903708457946777
-0.8439629077911377,4.0761950259593505e-08,316100,1679,25288000,2.890371084213257
-5.770229339599609,1.0623077884019949e-07,316200,1679,25296000,2.890371322631836
-1.4462974071502686,6.258137830172927e-08,316300,1679,25304000,2.8903708457946777
-0.8193432092666626,1.0752596324437036e-07,316400,1679,25312000,2.8903708457946777
-10.671777725219727,1.978990411544146e-07,316500,1679,25320000,2.890371322631836
-0.13221776485443115,8.196889922373884e-08,316600,1679,25328000,2.8903708457946777
-0.8187786340713501,6.687390197157583e-08,316700,1679,25336000,2.8903708457946777
-0.5198409557342529,1.1973028790634999e-07,316800,1679,25344000,2.890371084213257
-0.37420129776000977,7.67247598787435e-08,316900,1679,25352000,2.8903708457946777
-0.46414124965667725,6.126944640527654e-08,317000,1679,25360000,2.890371084213257
-1.2156949043273926,1.1461285964742274e-07,317100,1679,25368000,2.890371084213257
-0.576323390007019,3.397535053295542e-08,317200,1679,25376000,2.8903708457946777
-2.8699774742126465,1.0057608790248196e-07,317300,1679,25384000,2.8903708457946777
-5.834736347198486,1.1703832569764927e-07,317400,1680,25392000,2.890371322631836
-0.7255550622940063,1.0109325643270495e-07,317500,1680,25400000,2.890371322631836
-0.33024418354034424,8.983962374031762e-08,317600,1680,25408000,2.8903708457946777
-1.4365899562835693,1.6210292130836024e-07,317700,1680,25416000,2.890371322631836
-4.194491863250732,4.1654962501525006e-07,317800,1680,25424000,2.8903708457946777
-1.5800814628601074,7.628674580928418e-08,317900,1680,25432000,2.890371322631836
-1.3555965423583984,6.577203492952322e-08,318000,1680,25440000,2.8903708457946777
-3.275564670562744,1.1247941245073889e-07,318100,1680,25448000,2.890371322631836
-2.9634556770324707,1.2338924193500134e-07,318200,1680,25456000,2.8903708457946777
-8.17177963256836,2.2888067974236037e-07,318300,1680,25464000,2.890371322631836
-0.7257915735244751,1.0207236300630029e-07,318400,1680,25472000,2.890371322631836
-2.3928728103637695,6.94789292765563e-08,318500,1680,25480000,2.8903708457946777
-0.5987358093261719,7.239914339152165e-07,318600,1680,25488000,2.890350580215454
-0.1518460512161255,9.476976003952586e-08,318700,1680,25496000,2.8903510570526123
-0.0944671630859375,5.3107601871715815e-08,318800,1680,25504000,2.8903543949127197
-4.147793769836426,1.0334188971228286e-07,318900,1680,25512000,2.89035701751709
-0.08922469615936279,8.191440059590605e-08,319000,1680,25520000,2.890357255935669
-1.5972259044647217,9.778019460782161e-08,319100,1680,25528000,2.890359401702881
-3.307392120361328,1.3329844250620226e-07,319200,1680,25536000,2.8903610706329346
-1.1434767246246338,1.6669352476128552e-07,319300,1680,25544000,2.89036226272583
-0.1711653470993042,8.316991539913943e-08,319400,1680,25552000,2.8903636932373047
-0.5639501810073853,7.61103606805591e-08,319500,1680,25560000,2.890364408493042
0.5262636542320251,1.2098811907890195e-07,319600,1680,25568000,2.8903660774230957
-1.0958251953125,1.258449344732071e-07,319700,1680,25576000,2.89036226272583
-2.1315739154815674,1.2657888248668314e-07,319800,1680,25584000,2.890364408493042
0.1278964877128601,4.521554330949584e-07,319900,1679,25592000,2.890362501144409
-0.2604564428329468,2.535453518248687e-07,320000,1679,25600000,2.8903632164001465
-0.4321984052658081,9.575965265185005e-08,320100,1679,25608000,2.8903648853302
-1.007413625717163,1.57267166400743e-07,320200,1679,25616000,2.8903656005859375
-0.3324512243270874,4.318359003718797e-08,320300,1679,25624000,2.890366554260254
-0.8389439582824707,5.736644226317367e-08,320400,1679,25632000,2.890366792678833
-1.6583378314971924,7.23574160588214e-08,320500,1679,25640000,2.8903675079345703
-0.7983841896057129,1.1865569149449584e-07,320600,1679,25648000,2.8903675079345703
-0.766899585723877,1.3153854183656222e-07,320700,1679,25656000,2.8903684616088867
0.0666777491569519,6.560991039350483e-08,320800,1679,25664000,2.8903682231903076
-0.5635926723480225,1.3711522228732065e-07,320900,1679,25672000,2.890368938446045
-3.1943583488464355,2.2312947578484454e-07,321000,1679,25680000,2.890368938446045
-2.875365972518921,2.399300456090714e-07,321100,1679,25688000,2.890369415283203
-0.8759036064147949,8.865113443334849e-08,321200,1679,25696000,2.8903698921203613
-1.4482543468475342,8.645956484087947e-08,321300,1679,25704000,2.8903698921203613
-1.8845486640930176,8.049676125665428e-08,321400,1679,25712000,2.8903698921203613
-0.46124267578125,4.942689812992285e-08,321500,1679,25720000,2.8903703689575195
-1.4221651554107666,5.412068304622153e-08,321600,1679,25728000,2.8903701305389404
-2.300900936126709,1.1292586066247168e-07,321700,1679,25736000,2.8903698921203613
-0.9233678579330444,1.7226199133801856e-07,321800,1679,25744000,2.8903706073760986
-0.016078829765319824,9.628016783835847e-08,321900,1679,25752000,2.8903706073760986
-1.3251619338989258,7.007512436985053e-08,322000,1679,25760000,2.8903703689575195
-2.040693521499634,1.3601007253782882e-07,322100,1679,25768000,2.8903703689575195
-2.495709180831909,1.1933249766116205e-07,322200,1679,25776000,2.8903706073760986
-0.7499067783355713,1.4510298740333383e-07,322300,1679,25784000,2.8903708457946777
-1.0508809089660645,7.805108737102273e-08,322400,1679,25792000,2.8903708457946777
-0.12277162075042725,1.0006524320260723e-07,322500,1679,25800000,2.8903708457946777
-5.558351993560791,2.4539326659578364e-07,322600,1679,25808000,2.8903708457946777
-0.5142602920532227,7.946633218125498e-08,322700,1679,25816000,2.8903708457946777
-0.06493139266967773,6.648319583746343e-08,322800,1679,25824000,2.8903706073760986
