#{"t_start": 1522880864.7353125, "env_id": "MontezumaRevengeNoFrameskip-v0"}
r,l,t
0.0,447,15.793779
0.0,254,18.089249
0.0,1156,28.10275
0.0,393,31.466738
0.0,1251,42.981506
0.0,819,50.470291
0.0,398,53.880827
0.0,523,58.595305
0.0,1016,68.050544
0.0,294,70.760042
0.0,610,76.871932
0.0,242,78.977405
0.0,630,84.50939
0.0,658,91.024525
0.0,1060,100.469186
0.0,363,103.660575
0.0,415,107.296535
0.0,575,112.309213
0.0,518,116.837047
0.0,345,119.982293
0.0,871,128.246523
0.0,696,134.2222
0.0,634,140.346959
0.0,519,144.647508
0.0,356,147.809781
0.0,394,151.192221
0.0,881,159.155699
0.0,298,161.825269
0.0,582,167.702606
0.0,217,169.856374
0.0,507,174.559956
0.0,270,177.021649
0.0,1000,185.717488
0.0,499,190.421865
0.0,1074,200.515155
0.0,535,205.166045
0.0,544,210.275519
0.0,447,213.977798
0.0,684,220.21234
0.0,672,226.432003
0.0,863,234.069315
0.0,627,239.587013
0.0,484,243.572716
0.0,580,248.712236
0.0,865,255.90887
0.0,348,258.890469
0.0,524,263.477028
0.0,373,266.762202
0.0,283,269.353573
0.0,241,271.523628
0.0,528,276.180206
0.0,1149,286.964491
0.0,439,291.016756
0.0,442,294.794188
0.0,713,301.525664
0.0,343,304.781397
0.0,655,310.50061
0.0,603,316.380602
0.0,277,318.867115
0.0,776,325.411154
0.0,733,331.821155
0.0,533,336.632883
0.0,513,341.150754
0.0,366,344.679207
0.0,736,351.508881
0.0,471,355.75586
0.0,381,359.42878
0.0,431,363.234318
0.0,818,370.725647
0.0,867,378.587124
0.0,826,386.246847
0.0,373,389.294478
0.0,445,393.3725
0.0,911,401.803844
0.0,242,403.829694
0.0,521,408.548782
0.0,693,415.045929
0.0,287,417.952832
0.0,501,422.541365
0.0,885,430.925671
0.0,803,438.297022
0.0,330,441.189894
0.0,267,443.6261
0.0,344,446.562361
0.0,577,451.754172
0.0,299,454.378172
0.0,668,460.528245
0.0,569,465.417176
0.0,984,474.869299
0.0,431,479.150424
0.0,352,482.722338
0.0,463,487.147054
0.0,411,491.17562
0.0,589,496.710442
0.0,382,500.251471
0.0,654,506.537895
0.0,575,511.681838
0.0,633,517.710461
0.0,576,523.63002
0.0,634,529.229715
0.0,291,531.727853
0.0,536,536.194628
0.0,739,542.858475
0.0,564,547.768145
0.0,303,550.468791
0.0,776,557.060809
0.0,373,560.116794
0.0,297,562.754517
0.0,436,566.565109
0.0,534,571.419018
0.0,690,577.618832
0.0,274,580.030908
0.0,977,589.332892
0.0,187,590.779662
0.0,670,596.523379
0.0,869,604.784383
0.0,591,610.227153
0.0,538,615.067806
0.0,746,621.310938
0.0,975,630.497206
0.0,258,632.666803
0.0,372,635.782926
0.0,372,639.446515
0.0,431,643.143623
0.0,688,649.554883
0.0,335,652.619045
0.0,480,656.899273
0.0,983,665.786014
0.0,647,671.433402
0.0,290,673.880584
0.0,409,677.610463
0.0,431,681.337584
0.0,618,687.032882
0.0,475,691.391574
0.0,311,694.138924
0.0,715,701.009593
0.0,392,704.740279
0.0,724,711.559325
0.0,270,713.998186
0.0,395,717.522735
0.0,243,719.528593
0.0,310,722.206603
0.0,596,727.5852
0.0,490,732.432277
0.0,813,740.374064
0.0,500,744.751471
0.0,302,747.273662
0.0,465,751.329897
0.0,565,756.268899
0.0,355,759.48503
0.0,406,763.258426
0.0,1203,774.411544
0.0,502,778.868687
0.0,659,784.676088
0.0,384,787.68001
0.0,429,791.537207
0.0,223,793.287859
0.0,1344,805.726031
0.0,450,809.617708
0.0,217,811.35412
0.0,1112,821.84187
0.0,387,825.272804
0.0,523,830.412459
0.0,351,833.841378
0.0,1381,846.485744
0.0,258,848.712734
0.0,286,851.076812
0.0,423,854.949144
0.0,307,857.61951
0.0,497,862.326545
0.0,573,867.23656
0.0,354,870.370852
0.0,295,872.915842
0.0,414,876.516887
0.0,461,880.686472
0.0,714,887.072214
0.0,363,890.435243
0.0,661,896.176788
0.0,949,904.727757
0.0,507,909.048994
0.0,552,914.184668
0.0,504,918.575694
0.0,829,925.652071
0.0,434,929.421612
0.0,751,936.491359
0.0,758,943.895809
0.0,387,947.472373
0.0,739,954.060544
0.0,657,959.965659
0.0,308,962.591738
0.0,656,968.439658
0.0,424,972.335595
0.0,318,975.242897
0.0,410,978.812552
0.0,583,984.038436
0.0,291,986.710772
0.0,441,990.84159
0.0,473,994.895576
0.0,638,1000.649442
0.0,553,1005.517496
0.0,513,1010.151178
0.0,738,1016.540469
0.0,402,1019.97168
0.0,281,1022.503534
0.0,898,1030.380373
0.0,372,1033.516845
0.0,892,1041.5032
0.0,346,1044.540103
0.0,515,1049.017424
0.0,219,1051.031653
0.0,558,1056.029096
0.0,241,1057.999822
0.0,466,1062.484424
0.0,418,1066.469227
0.0,480,1071.01758
0.0,190,1072.898842
0.0,927,1081.882381
0.0,962,1090.245013
0.0,637,1095.770307
0.0,400,1099.273502
0.0,507,1103.753523
0.0,644,1109.785274
0.0,610,1115.12132
0.0,435,1119.031407
0.0,797,1126.199444
0.0,323,1129.174525
0.0,424,1132.949593
0.0,1081,1142.535584
0.0,391,1146.003474
0.0,591,1151.477669
0.0,683,1157.563051
0.0,403,1161.273296
0.0,810,1168.427276
0.0,327,1171.414361
0.0,995,1179.91085
0.0,579,1184.808125
0.0,967,1193.274122
0.0,327,1196.130331
0.0,621,1201.54863
0.0,353,1204.450979
0.0,475,1208.591733
0.0,270,1210.944424
0.0,369,1214.369062
0.0,879,1222.853973
0.0,485,1227.15494
0.0,708,1233.562039
0.0,663,1240.09619
0.0,1303,1252.228486
0.0,1140,1262.693097
0.0,1148,1273.664284
0.0,384,1277.020348
0.0,318,1279.764386
0.0,420,1283.627981
0.0,734,1290.166938
0.0,428,1294.12199
