nupdates,value_loss,explained_variance,avg reward,total_timesteps,policy_entropy,fps
27900,2.8861493774456903e-05,-1.6518445014953613,-0.0029486909298611862,2232000,2.197218418121338,2008
28000,3.6150017876934726e-06,-0.27876508235931396,-0.000555779191563488,2240000,2.1972193717956543,2006
28100,4.354657448857324e-06,0.020542263984680176,0.0012883313437214382,2248000,2.1971938610076904,2006
28200,6.98454550729366e-06,-1.392932415008545,-0.000688575416279491,2256000,2.1972203254699707,2007
28300,2.1139392629265785e-05,-1.5459551811218262,-0.002004568013944663,2264000,2.197219133377075,2007
28400,2.3984296149137663e-06,-0.011980056762695312,-0.000981440107761955,2272000,2.197216510772705,2007
28500,2.5739025659277104e-05,-1.4367566108703613,0.0005266639648652926,2280000,2.1972193717956543,2007
28600,4.239953341311775e-06,-0.3764849901199341,0.00044999756792094556,2288000,2.197221279144287,2006
28700,4.825174073630478e-06,-0.47662079334259033,0.0026676115960981408,2296000,2.197221040725708,2006
28800,6.5595318119449075e-06,0.21955734491348267,-0.004358201194554568,2304000,2.1972107887268066,2006
28900,9.057818715518806e-06,-0.01960015296936035,-0.00038467075905828095,2312000,2.197221279144287,2007
29000,1.642961797188036e-05,-0.845860481262207,-0.004682801881062915,2320000,2.197216272354126,2007
29100,3.082994908254477e-06,-0.35337114334106445,-0.003372159400169039,2328000,2.197218894958496,2007
29200,3.058311631320976e-05,-0.41066133975982666,0.003314364584366558,2336000,2.1972129344940186,2007
29300,6.050091997167328e-06,-0.26795947551727295,0.00014125331490504321,2344000,2.197218418121338,2006
29400,5.921986939938506e-06,-0.007536530494689941,0.0005648950133036124,2352000,2.197185516357422,2007
29500,7.313041805900866e-06,-0.0018020868301391602,0.0010688393018426722,2360000,2.197218656539917,2007
29600,2.388077336945571e-05,-0.3729372024536133,0.00017527547897771,2368000,2.1972155570983887,2007
29700,4.030015588796232e-06,-0.4862942695617676,-0.001983652302351402,2376000,2.197218418121338,2007
29800,1.1332269423292018e-05,-2.4696736335754395,0.00029891044209762185,2384000,2.197216510772705,2007
29900,1.6740010323701426e-05,-1.3903708457946777,-0.0006227902683008324,2392000,2.197214126586914,2007
30000,2.9905204428359866e-06,-0.6769379377365112,0.00043012758396798745,2400000,2.197219133377075,2006
30100,5.5693449212412816e-06,-1.2894775867462158,-0.0034884187698480673,2408000,2.1971917152404785,2006
30200,6.73701742925914e-06,-0.047093868255615234,-0.0012608431512489914,2416000,2.1972193717956543,2007
30300,2.0475479686865583e-05,-1.387373685836792,-0.0035693638645170724,2424000,2.1972172260284424,2007
30400,3.850600478472188e-06,-0.005849719047546387,-0.0003696333335028612,2432000,2.1972134113311768,2007
30500,1.2165987754997332e-05,-0.10478401184082031,-0.002198941446840763,2440000,2.197216749191284,2007
30600,4.240647285769228e-06,-0.3489830493927002,0.0025810143935814265,2448000,2.1972174644470215,2006
30700,4.053369139001006e-06,-0.5167098045349121,0.0010779799260490109,2456000,2.1972174644470215,2006
30800,4.370934675534954e-06,0.1630154252052307,-0.0039432450634194535,2464000,2.197195053100586,2006
30900,5.948500984231941e-06,-0.4678986072540283,-0.002229075693685445,2472000,2.197216033935547,2006
31000,2.2490050469059497e-05,0.01738828420639038,-0.00423359899496063,2480000,2.1972155570983887,2007
31100,3.4261884138686582e-06,-0.2920442819595337,-0.003766615547283436,2488000,2.1972103118896484,2007
31200,3.1182611564872786e-05,-0.4293900728225708,-0.005911213580111508,2496000,2.197211742401123,2007
31300,4.132089088670909e-06,-1.2738380432128906,-0.0032304757471138144,2504000,2.197216510772705,2006
31400,4.830290436075302e-06,-1.8035190105438232,-0.004018948240263854,2512000,2.1971898078918457,2006
31500,5.851449714100454e-06,-0.5209311246871948,-0.0012761195231178134,2520000,2.197216033935547,2006
31600,2.107529689965304e-05,-1.5230820178985596,-0.0027407693595705497,2528000,2.1972174644470215,2006
31700,2.572771791164996e-06,-0.16873741149902344,0.00010934333113254979,2536000,2.197209358215332,2006
31800,1.979619264602661e-05,-0.7939344644546509,0.0024209460614656566,2544000,2.1972193717956543,2007
31900,6.476121598097961e-06,-0.6101706027984619,-0.0006999922268732916,2552000,2.1972179412841797,2006
32000,5.851275091117714e-06,-0.8750877380371094,0.00016167409353329276,2560000,2.1972174644470215,2006
32100,8.995024472824298e-06,-1.111227035522461,-0.0015742596027848777,2568000,2.1971919536590576,2006
32200,8.967383109848015e-06,-0.42996907234191895,0.0007827344226825517,2576000,2.1972174644470215,2006
32300,1.897426409414038e-05,-0.032356858253479004,-0.0027991635237412994,2584000,2.1972198486328125,2006
32400,4.911268661089707e-06,0.16724079847335815,-0.0022764348467717356,2592000,2.197211742401123,2006
32500,1.8483991880202666e-05,-0.07303881645202637,-0.0011561989769688808,2600000,2.1972196102142334,2007
32600,3.679441306303488e-06,-0.7320601940155029,0.00010986058605340076,2608000,2.197216510772705,2005
32700,3.3350988815072924e-06,-0.4912436008453369,0.0009783227116713534,2616000,2.1972157955169678,2006
32800,6.33877789368853e-06,-0.5429379940032959,-0.0006041389222446014,2624000,2.1971912384033203,2006
32900,6.3960105762816966e-06,-1.9774940013885498,0.0023394646701490273,2632000,2.1972153186798096,2006
33000,2.524580850149505e-05,-0.3967854976654053,-0.0005551224698137957,2640000,2.1972179412841797,2006
33100,2.8827776077378076e-06,-0.06473171710968018,-0.00014890721349729573,2648000,2.1972103118896484,2006
33200,2.6977804736816324e-05,-0.305320143699646,-0.0053525907249422746,2656000,2.197216272354126,2007
33300,3.543033699315856e-06,-1.793980598449707,-0.00020071698392030158,2664000,2.197213649749756,2006
33400,3.6117126001045108e-06,-0.14211654663085938,0.0029876798362238333,2672000,2.197183132171631,2006
33500,9.076902642846107e-06,-1.0545728206634521,0.0025207914738530233,2680000,2.1972124576568604,2006
33600,2.0859213691437617e-05,-1.0669810771942139,0.0011229059549805243,2688000,2.197216749191284,2006
33700,2.8068820938642602e-06,0.27273404598236084,0.003405566191759135,2696000,2.197207450866699,2007
33800,1.7727516024024226e-05,-1.4048490524291992,-8.267753073596396e-05,2704000,2.197218179702759,2007
33900,5.802791747555602e-06,0.1632956862449646,0.002074166724196402,2712000,2.1972148418426514,2006
34000,5.852778485859744e-06,-0.20932507514953613,-0.00025101498354160865,2720000,2.1972155570983887,2006
34100,7.5390125857666135e-06,-0.17007780075073242,0.001354870403156383,2728000,2.1971893310546875,2006
34200,4.139026714256033e-06,-0.19313740730285645,0.0004052624208270572,2736000,2.197216033935547,2006
34300,1.6883528587641194e-05,-0.09344720840454102,-0.003461628565310093,2744000,2.1972179412841797,2006
34400,2.5227191144949757e-06,-0.20289278030395508,-0.0008308140360895778,2752000,2.197211980819702,2007
34500,2.245234281872399e-05,-0.11072683334350586,-0.0023472824457712706,2760000,2.1972179412841797,2007
34600,3.8292628232738934e-06,0.004706680774688721,-0.0014802913037840425,2768000,2.197216510772705,2006
34700,2.1677846234524623e-05,-0.5100362300872803,-0.002267740844399668,2776000,2.1972131729125977,2006
34800,8.394901669817045e-06,-0.30264949798583984,-0.0011708334357535932,2784000,2.1971943378448486,2006
34900,9.594949915481266e-06,-1.2370193004608154,-0.00032866174333321394,2792000,2.1972150802612305,2006
35000,1.390660327160731e-05,-0.03327381610870361,0.0023169869124785693,2800000,2.1972179412841797,2006
35100,2.7568353289098013e-06,-0.047602057456970215,-0.0010984150738295284,2808000,2.1972122192382812,2007
35200,2.2140513465274125e-05,-2.3463494777679443,-0.003844422959446092,2816000,2.197216749191284,2007
35300,2.907752332248492e-06,-2.229118585586548,-0.0008167116151525988,2824000,2.1972169876098633,2006
35400,2.9096745493006893e-06,-0.30421483516693115,0.00046016486558073664,2832000,2.1971988677978516,2006
35500,6.893691079312703e-06,-1.0270559787750244,9.80777881522954e-06,2840000,2.1972198486328125,2006
35600,1.3204733477323316e-05,-1.0036721229553223,0.0034378978110908066,2848000,2.197219133377075,2006
35700,2.3696234165981878e-06,-0.47231757640838623,0.002272114473817055,2856000,2.1972177028656006,2006
35800,3.1094550649868324e-05,-1.587944746017456,0.0004820718482164921,2864000,2.197221279144287,2007
35900,6.001804194966098e-06,-0.6171469688415527,0.0005501345582160866,2872000,2.197221040725708,2006
36000,5.77276023250306e-06,-0.19637537002563477,-0.0018219941721326904,2880000,2.1972200870513916,2006
36100,5.985935331409564e-06,-0.08588647842407227,0.0006623488312470727,2888000,2.1972098350524902,2006
36200,4.5090250750945415e-06,-0.49959254264831543,0.0008722497998405743,2896000,2.1972203254699707,2006
36300,3.794018266489729e-05,-1.0129492282867432,-0.002484039404953364,2904000,2.1972198486328125,2006
36400,2.686740117496811e-06,-1.3396782875061035,-0.0004174759486886614,2912000,2.197216033935547,2007
36500,1.9166351194144227e-05,-0.15263009071350098,0.0016404755453550024,2920000,2.197219133377075,2007
36600,3.3393619105481775e-06,0.17261552810668945,0.0008700629581142039,2928000,2.197218894958496,2006
36700,5.594804861175362e-06,-0.3067963123321533,0.0019881426909705625,2936000,2.1971993446350098,2006
36800,6.5347871895937715e-06,-0.4213230609893799,0.0010405932160210795,2944000,2.1972098350524902,2006
36900,7.278130851773312e-06,-0.17922651767730713,-0.0009320102612036862,2952000,2.197218418121338,2006
37000,1.4710434697917663e-05,-1.4063489437103271,0.0016678327403496951,2960000,2.1972200870513916,2006
37100,1.938981085913838e-06,0.3022215962409973,0.0011593946552238775,2968000,2.1972174644470215,2007
37200,2.9952445402159356e-05,-0.4132462739944458,0.0007067959322739625,2976000,2.19722056388855,2007
37300,2.353336185478838e-06,-0.768256664276123,0.0007127035490839262,2984000,2.1972198486328125,2006
37400,3.0855103432259057e-06,-0.4380934238433838,0.0036249758493795527,2992000,2.1972124576568604,2006
37500,5.890803095098818e-06,-0.48787569999694824,0.0023879665442564147,3000000,2.197220802307129,2006
37600,1.9894006982212886e-05,-0.3260631561279297,0.0015712481494119857,3008000,2.1972203254699707,2006
37700,2.237708713437314e-06,-3.822312355041504,0.0012895197847683447,3016000,2.1972193717956543,2006
37800,1.4120676496531814e-05,-0.9962854385375977,-0.0001792423954611877,3024000,2.19722056388855,2006
37900,4.932271622237749e-06,-0.4272218942642212,0.0020526394690023155,3032000,2.1972227096557617,2005
38000,5.4722440836485475e-06,0.09775650501251221,-0.00028023870690958575,3040000,2.1972224712371826,2005
38100,6.191835382196587e-06,0.19085663557052612,-0.00031512605316947885,3048000,2.197214126586914,2006
38200,5.550185051106382e-06,-0.9821181297302246,-0.0009236061785486526,3056000,2.1972217559814453,2006
38300,2.099191078741569e-05,-0.7343707084655762,0.002262418985810655,3064000,2.1972217559814453,2006
38400,1.9784256437560543e-06,0.0714954137802124,-5.870825261808932e-05,3072000,2.197218894958496,2006
38500,2.0527086235233583e-05,-0.8391890525817871,0.001105449066562869,3080000,2.1972198486328125,2006
38600,4.614073077391367e-06,-1.6370158195495605,0.0007548385381596745,3088000,2.1972203254699707,2005
38700,3.486749847070314e-06,-0.38907718658447266,0.002189529814313573,3096000,2.1972098350524902,2006
38800,4.271179932402447e-06,-0.400689959526062,0.0004093174859008286,3104000,2.197218418121338,2006
38900,1.3448504432744812e-05,-1.0334243774414062,-0.0011245663627050817,3112000,2.19722056388855,2006
39000,6.447904070228105e-06,-0.9706087112426758,-0.0005040954517426144,3120000,2.197218656539917,2006
39100,8.881010217010044e-06,-0.866753339767456,-0.0010831683877768228,3128000,2.197218418121338,2006
39200,1.693487138254568e-05,-2.629744052886963,-0.0010342333152948413,3136000,2.19722056388855,2006
39300,2.8033009584760293e-06,-1.3716132640838623,-0.0005757542738365374,3144000,2.197221279144287,2006
39400,6.3276602304540575e-06,-0.8349932432174683,0.0010692140039282095,3152000,2.197218179702759,2006
39500,6.1795954025001265e-06,-1.1930158138275146,-0.0002120646975527052,3160000,2.1972217559814453,2006
39600,1.968026117538102e-05,-0.737889289855957,0.00018875684281738359,3168000,2.197221517562866,2006
39700,2.295466174473404e-06,-1.163557767868042,0.001438398666869034,3176000,2.1972193717956543,2007
39800,1.4979421393945813e-05,-1.025881052017212,-0.0006931439329491695,3184000,2.19722056388855,2007
39900,4.0338900362257846e-06,-1.3288674354553223,0.0017053588046110236,3192000,2.197221279144287,2006
40000,2.3470645373890875e-06,-0.6842347383499146,0.0018525294523897174,3200000,2.1972203254699707,2006
40100,3.0477049222099595e-06,-0.07801961898803711,0.001432974119904884,3208000,2.1972155570983887,2006
40200,4.163038738624891e-06,-0.12074673175811768,0.0006383126635512327,3216000,2.197221040725708,2006
40300,1.2459061508707236e-05,-0.5102264881134033,0.0014239392517538362,3224000,2.19722056388855,2006
40400,1.6448166206828319e-06,-0.10368132591247559,0.0016304499287798536,3232000,2.1972203254699707,2007
40500,1.7015332559822127e-05,-0.5783530473709106,0.0009608020984160249,3240000,2.197218418121338,2007
40600,3.1250474421540275e-06,-0.6696468591690063,-6.303989925982023e-05,3248000,2.197221279144287,2006
40700,2.4270043468277436e-06,-0.5507880449295044,-0.0020452932840271387,3256000,2.1972177028656006,2006
40800,6.013817255734466e-06,-0.7300477027893066,2.2822545724920927e-05,3264000,2.197221279144287,2006
40900,1.6445774235762656e-05,-0.7022123336791992,0.0018767543970170664,3272000,2.1972203254699707,2006
41000,2.222723196609877e-06,-0.21495163440704346,-0.0010491960294530145,3280000,2.197218418121338,2007
41100,1.1088619430665858e-05,-0.8770984411239624,-0.0009064877840046393,3288000,2.1972196102142334,2007
41200,6.174256668600719e-06,-0.7920900583267212,-0.0002849037589157888,3296000,2.1972193717956543,2006
41300,4.05380205847905e-06,-1.689145803451538,-0.0012975434488907921,3304000,2.197218656539917,2006
41400,4.826159511139849e-06,-0.7832202911376953,0.0024516541929187952,3312000,2.1972157955169678,2006
41500,4.610324140230659e-06,-0.3715320825576782,0.0009547020934405736,3320000,2.1972198486328125,2006
41600,1.0866569027712103e-05,-0.6082470417022705,-0.0017793989665960907,3328000,2.1972196102142334,2007
41700,1.4865013326925691e-06,-1.176234483718872,-0.0003646071858383948,3336000,2.1972193717956543,2007
41800,1.1515743608470075e-05,-0.7377803325653076,0.0014287112957390492,3344000,2.197218894958496,2007
41900,2.5922147415258223e-06,-0.6635323762893677,-0.0004544045550574083,3352000,2.197221279144287,2006
42000,4.62169737147633e-06,-1.455399513244629,-0.0017956201358629187,3360000,2.197221279144287,2006
42100,3.383008788659936e-06,-0.6002827882766724,-0.001837294593497063,3368000,2.197218418121338,2006
42200,3.283455498603871e-06,-2.495180368423462,-1.7638015742704737e-05,3376000,2.197221040725708,2006
42300,9.187051546177827e-06,-0.44164562225341797,-0.0037917435671261045,3384000,2.1972196102142334,2007
42400,2.1206069504842162e-06,-0.45218706130981445,-0.0019484151423966977,3392000,2.19722056388855,2007
42500,2.256129664601758e-05,-1.6254661083221436,0.00034623034589458256,3400000,2.197218179702759,2007
42600,3.3637975320743863e-06,-0.5149279832839966,0.0005813231873617042,3408000,2.1972217559814453,2006
42700,2.931496510427678e-06,-0.7504062652587891,0.0003787050518212709,3416000,2.197216749191284,2006
42800,3.311594582555699e-06,-1.74946928024292,-9.021062342071673e-05,3424000,2.197221279144287,2006
42900,1.8964728951686993e-05,-0.5490872859954834,-0.0003645438654530153,3432000,2.1972193717956543,2007
43000,1.261152419829159e-06,-0.3219822645187378,-0.0014748001678526635,3440000,2.197216033935547,2007
43100,1.8593667846289463e-05,-0.08344113826751709,-0.004363364868186182,3448000,2.1972179412841797,2007
43200,3.949699930672068e-06,-0.9131288528442383,0.001619294864758558,3456000,2.197219133377075,2006
43300,5.300345947034657e-06,-0.6733512878417969,-0.0013127671342772374,3464000,2.1972174644470215,2006
43400,6.980254056543345e-06,-0.5854576826095581,0.003075942762006889,3472000,2.197214126586914,2006
43500,4.6648001443827525e-06,-0.18460404872894287,-0.002199887044116622,3480000,2.197218656539917,2007
43600,1.955493280547671e-05,-1.0319628715515137,0.00037400738094675037,3488000,2.197216749191284,2007
43700,1.8695536709856242e-06,-0.6946607828140259,0.0015136760401219362,3496000,2.1972148418426514,2007
43800,1.1279220416327007e-05,-0.2063983678817749,0.0014280916868301575,3504000,2.197216510772705,2007
43900,2.9977516078361077e-06,-0.14552724361419678,0.0007401598065371218,3512000,2.197218418121338,2006
44000,3.842570549750235e-06,-0.33950209617614746,-0.0015749014668472229,3520000,2.1972179412841797,2007
44100,1.1068432286265306e-05,-0.6730848550796509,-0.0010664268613254535,3528000,2.1972060203552246,2007
44200,4.114082003070507e-06,-0.20170176029205322,0.0008393819647608325,3536000,2.1972174644470215,2007
44300,1.4217407624528278e-05,-0.6253601312637329,-8.598806780355517e-05,3544000,2.1972169876098633,2007
44400,1.6045454458435415e-06,-0.33717215061187744,-0.0005394174288085197,3552000,2.197216510772705,2007
44500,1.5069686924107373e-05,-2.064500093460083,-0.002194944446910085,3560000,2.1972124576568604,2007
44600,1.9755350422201445e-06,-0.3295704126358032,-0.00104456558764241,3568000,2.197218894958496,2006
44700,3.350265160406707e-06,-1.0986144542694092,0.003295107608755643,3576000,2.1972057819366455,2007
44800,4.521066330198664e-06,-1.0261797904968262,-0.0015429195711476496,3584000,2.1972198486328125,2007
44900,2.030747964454349e-05,-0.437158465385437,-0.0022047931030101608,3592000,2.197218179702759,2007
45000,1.1571022469070158e-06,-0.5003958940505981,0.0011748862190870569,3600000,2.1972179412841797,2007
45100,1.1476649888209067e-05,-1.7838692665100098,0.0019981091885711067,3608000,2.1972174644470215,2007
45200,5.262644663162064e-06,0.3430173397064209,-0.0001315542274824111,3616000,2.197220802307129,2006
45300,4.074848220625427e-06,-1.5763487815856934,0.00037402269815629553,3624000,2.1972203254699707,2006
45400,5.668108769896207e-06,-0.04211246967315674,-0.0026413246014271863,3632000,2.1972126960754395,2006
45500,6.043565917934757e-06,-0.2729548215866089,-0.0013198038875998463,3640000,2.1972200870513916,2006
45600,1.1906001418537926e-05,-0.592880129814148,0.001522231145099795,3648000,2.1972198486328125,2007
45700,2.354674506932497e-06,-0.8246473073959351,0.0007611849163367878,3656000,2.197218418121338,2007
45800,1.7561438653501682e-05,-1.601771593093872,0.0025267837967476226,3664000,2.1972193717956543,2007
45900,4.2849637793551665e-06,-0.45222651958465576,0.00044252521056478147,3672000,2.197221279144287,2006
46000,6.792514795961324e-06,-0.2271038293838501,0.001363192149256065,3680000,2.197213649749756,2006
46100,3.1700540148449363e-06,-0.04244697093963623,-0.0002671590089676101,3688000,2.1972103118896484,2006
46200,8.422144674113952e-06,-0.4877469539642334,0.0003419275541091338,3696000,2.1972193717956543,2006
46300,9.819357728702016e-06,-0.5082131624221802,-0.0036534639126330148,3704000,2.1972203254699707,2006
46400,2.6818911464943085e-06,-0.3410501480102539,4.356003694283572e-05,3712000,2.197216272354126,2007
46500,1.5728357539046556e-05,-2.025489568710327,-0.0013256388792797225,3720000,2.1972193717956543,2007
46600,2.2163942503539147e-06,-0.829815149307251,0.00017010636984196025,3728000,2.197218656539917,2006
46700,2.2811359485785943e-06,0.14206260442733765,0.0023699046789261045,3736000,2.197211503982544,2006
46800,6.0864758779644035e-06,-0.5062747001647949,0.0005152483718120493,3744000,2.197221279144287,2006
46900,2.052968011412304e-05,-0.43644118309020996,-0.0014084491566791258,3752000,2.1972222328186035,2006
47000,1.3913810334997834e-06,0.31245291233062744,-0.0011856499547775456,3760000,2.197218418121338,2006
47100,1.591487307450734e-05,-1.0953986644744873,-0.003136177343549207,3768000,2.197221040725708,2006
47200,4.239392183080781e-06,-0.8440350294113159,0.0013582960455096327,3776000,2.1972217559814453,2006
47300,2.3104487354430603e-06,-0.6218031644821167,-0.00022886605338499067,3784000,2.1972219944000244,2006
47400,5.314584996085614e-06,-0.17344605922698975,-0.0017385070453656225,3792000,2.1972146034240723,2006
47500,7.0199630499701016e-06,-1.0804150104522705,-0.0008332451680473696,3800000,2.19722056388855,2006
47600,8.521263225702569e-06,-0.8848294019699097,-0.0010856413115106988,3808000,2.1972222328186035,2006
47700,2.1776972971565556e-06,-3.1141905784606934,0.0006277057754232373,3816000,2.1972203254699707,2006
47800,2.3345790395978838e-05,-0.4013873338699341,0.0009953016016424955,3824000,2.1972222328186035,2006
47900,2.3203901946544647e-06,-0.033867716789245605,-0.000806995989751158,3832000,2.1972222328186035,2005
48000,4.706153958977666e-06,-0.7583277225494385,0.0029008112001065456,3840000,2.197216510772705,2005
48100,8.585545401729178e-06,-1.8298416137695312,0.0007065574813623244,3848000,2.197213888168335,2005
48200,7.346728580159834e-06,-1.593787431716919,-0.000276513429798797,3856000,2.197221517562866,2006
48300,7.436447958752979e-06,-0.1723111867904663,0.0025411629816062486,3864000,2.1972217559814453,2006
48400,3.989290235040244e-06,-0.5298646688461304,0.0011573192225341699,3872000,2.19722056388855,2006
48500,2.449105159030296e-05,-0.2729834318161011,0.0006342181037325645,3880000,2.1972196102142334,2006
48600,1.945860276464373e-06,-1.0553131103515625,0.0006368881115122349,3888000,2.1972217559814453,2005
48700,2.8224278594279895e-06,-1.2009217739105225,0.0029849552031009806,3896000,2.1972155570983887,2005
48800,5.03431601828197e-06,-0.6494808197021484,0.00028908739741382303,3904000,2.1972222328186035,2006
48900,1.1469221135484986e-05,-1.1020598411560059,-0.001471163428232103,3912000,2.197221040725708,2006
49000,1.3873388979845913e-06,0.0517924427986145,-0.0002966848641335673,3920000,2.1972203254699707,2006
49100,1.0879013643716462e-05,-1.0869767665863037,0.0004847196836635703,3928000,2.197220802307129,2006
49200,2.6141292437387165e-06,-1.0365979671478271,0.0002539693992787306,3936000,2.197221279144287,2005
49300,2.8304177703830646e-06,-0.8626923561096191,0.0005795164644951001,3944000,2.197220802307129,2005
49400,2.820272584358463e-06,-1.7628896236419678,-0.003972592770878691,3952000,2.1972134113311768,2006
49500,4.240705493430141e-06,-0.4001588821411133,0.0014849543178570457,3960000,2.1972222328186035,2006
49600,1.3422575648291968e-05,-0.2945173978805542,-0.0020482151105170486,3968000,2.197219133377075,2006
49700,1.3648966614709934e-06,-0.09568500518798828,-0.00048125156963578774,3976000,2.19722056388855,2006
49800,9.394589142175391e-06,-0.6270449161529541,0.0008982106108305743,3984000,2.197216272354126,2006
49900,3.045536232093582e-06,-1.0558586120605469,-0.0013986961253522167,3992000,2.197221279144287,2006
50000,2.291190867254045e-06,-0.9761370420455933,-0.0013896631018724293,4000000,2.1972107887268066,2006
50100,3.052413831028389e-06,-1.2154738903045654,0.00023978830395208207,4008000,2.1972217559814453,2006
50200,1.4399175597645808e-05,-1.133389949798584,-0.0012901703528768848,4016000,2.1972193717956543,2006
50300,4.463279765332118e-06,-1.4336278438568115,-0.0011727401319149068,4024000,2.1972203254699707,2006
50400,1.4559210285369772e-05,-1.225351095199585,-0.0011805370817455697,4032000,2.197218894958496,2006
50500,9.5820914793876e-06,-0.33955156803131104,0.0001526986568933353,4040000,2.1972193717956543,2006
50600,2.7264791242487263e-06,0.22632259130477905,0.0001616048092728306,4048000,2.1972203254699707,2006
50700,5.359785973269027e-06,-0.07782578468322754,-0.004317029737285339,4056000,2.197216510772705,2006
50800,5.6615076573507395e-06,-0.3586125373840332,-0.00010335165661672363,4064000,2.1972217559814453,2006
50900,2.862410656234715e-05,-1.230550765991211,-0.0008014787497813813,4072000,2.1972203254699707,2006
51000,1.8387027012067847e-06,-0.1499420404434204,0.001305949864035938,4080000,2.1972203254699707,2006
51100,1.2933340258314274e-05,-0.5135329961776733,-0.0002269255923494029,4088000,2.19722056388855,2006
51200,2.7003752620657906e-06,-0.1959935426712036,0.000677344353425724,4096000,2.197221279144287,2006
51300,2.814108938764548e-06,-1.6208443641662598,0.0015043907802464672,4104000,2.197220802307129,2006
51400,3.1114086596062407e-06,-2.426626682281494,-0.0010441037039072398,4112000,2.197216749191284,2006
51500,3.7021327443653718e-06,-0.24237442016601562,0.000605399270716589,4120000,2.197221279144287,2006
51600,7.646754966117442e-06,-1.143702745437622,-0.0007880238447796728,4128000,2.1972193717956543,2006
51700,2.188128064517514e-06,0.1364670991897583,-0.002576876201601408,4136000,2.1972196102142334,2006
51800,1.7746035155141726e-05,-0.8168452978134155,-0.004409409219806548,4144000,2.1972172260284424,2006
51900,3.3896030799951404e-06,-0.8421204090118408,-0.00013080751186862473,4152000,2.197221040725708,2006
52000,2.3608315586898243e-06,-0.15857529640197754,-0.001544110316899605,4160000,2.1972155570983887,2006
52100,3.3869837352540344e-06,-0.5442336797714233,-0.0009528003030936816,4168000,2.1972217559814453,2006
52200,1.2181457350379787e-05,-0.1390399932861328,-0.0007465706543371198,4176000,2.1972203254699707,2006
52300,1.2382530485410825e-06,-1.0368876457214355,-0.0006367638464325864,4184000,2.1972196102142334,2006
52400,1.401870213157963e-05,-1.009336233139038,1.6291473002638668e-05,4192000,2.1972203254699707,2006
52500,3.61397951564868e-06,-0.9476727247238159,0.001257256424287334,4200000,2.197221279144287,2006
52600,3.7028773931524483e-06,-0.8285653591156006,0.00018120768681910703,4208000,2.197221279144287,2006
52700,6.678778845525812e-06,-0.10928833484649658,0.0006430257469219214,4216000,2.1972179412841797,2006
52800,4.111869202461094e-06,-0.8031368255615234,0.0005425184155569696,4224000,2.197221279144287,2006
52900,1.5194151274044998e-05,-0.2313380241394043,-0.0018521302278486473,4232000,2.1972196102142334,2006
53000,1.973069856830989e-06,0.2791283130645752,0.0004875471337072668,4240000,2.1972203254699707,2006
53100,1.2552741281979252e-05,-1.8050589561462402,-0.0012427549612766598,4248000,2.1972200870513916,2006
53200,2.116793893947033e-06,-1.8389954566955566,-3.2827524137246657e-06,4256000,2.197220802307129,2006
53300,1.9839815195155097e-06,-0.2109224796295166,-0.00092048902681654,4264000,2.197220802307129,2006
53400,5.78180424781749e-06,-0.15540945529937744,0.0011048145679524168,4272000,2.1972198486328125,2006
53500,5.086350483907154e-06,-0.851195216178894,-0.0004557041098451009,4280000,2.1972222328186035,2006
53600,9.515396413917188e-06,-0.5759872198104858,-0.000206217826826105,4288000,2.19722056388855,2006
53700,1.908022795760189e-06,0.24930602312088013,-0.001008693241601577,4296000,2.197220802307129,2006
53800,1.421779870725004e-05,-0.2628047466278076,0.0011390385800041259,4304000,2.197219133377075,2006
53900,2.516214635761571e-06,-0.2186441421508789,0.0015177678879780387,4312000,2.1972224712371826,2006
54000,2.0370168840599945e-06,0.068084716796875,-0.0009297676810092525,4320000,2.1972193717956543,2006
54100,2.3380548554996494e-06,-0.09477019309997559,7.467712130164728e-05,4328000,2.1972227096557617,2006
54200,1.2979386156075634e-05,-0.6500741243362427,-0.00039303681251681157,4336000,2.1972203254699707,2006
54300,1.6317983408953296e-06,0.13036322593688965,0.000594342047770624,4344000,2.1972203254699707,2006
54400,1.6257910829153843e-05,-0.3837071657180786,6.204963920026784e-05,4352000,2.197221040725708,2006
54500,3.196480975020677e-06,-0.24033820629119873,0.0012009243865577445,4360000,2.197221279144287,2006
54600,2.754497018031543e-06,-0.35648512840270996,0.00016668001808284316,4368000,2.197221279144287,2006
54700,5.435257662611548e-06,-0.503860592842102,-3.722535002452787e-05,4376000,2.1972174644470215,2006
54800,2.5556078071531374e-06,-0.04181563854217529,0.0007680605767745874,4384000,2.197220802307129,2006
54900,9.308219887316227e-06,-0.5034639835357666,-0.0019229706439546136,4392000,2.197218656539917,2006
55000,2.45525279751746e-06,-0.7735092639923096,-0.0012394713263347511,4400000,2.197218894958496,2006
55100,1.0854775609914213e-05,-1.48482084274292,0.0036934455660230015,4408000,2.197218656539917,2006
55200,2.2535407424584264e-06,-0.8614755868911743,0.0005799666367238387,4416000,2.19722056388855,2006
55300,3.8070713799243094e-06,-0.7309471368789673,-0.00011087195910022273,4424000,2.1972174644470215,2006
55400,4.620074832928367e-06,-0.5018815994262695,0.0011878393943106857,4432000,2.197222948074341,2006
55500,3.250982217650744e-06,-0.6025558710098267,0.0027966715877482786,4440000,2.19722056388855,2006
55600,8.324018381244969e-06,-0.30819880962371826,-0.0006696539248878253,4448000,2.197221040725708,2006
