learning rate,nupdates,policy_entropy,explained_variance,total_timesteps,fps,value_loss,avg reward
0.001,26000,1.0986120700836182,-1.8659348487854004,2080000,1871,3.953509803977795e-06,-0.0027505873833433723
0.001,26100,1.0986121892929077,-0.9363110065460205,2088000,1872,4.147867912251968e-06,0.0012796481219993438
0.001,26200,1.0986088514328003,-0.9255619049072266,2096000,1871,4.5245296860230155e-06,0.0017386327486747176
0.001,26300,1.0986121892929077,-0.7698367834091187,2104000,1871,3.728904175659409e-06,-0.00036408489149266645
0.001,26400,1.0986084938049316,-1.0122573375701904,2112000,1872,5.116666670801351e-06,0.0005252418465715892
0.001,26500,1.0986088514328003,-0.26226985454559326,2120000,1872,4.8204706217802595e-06,-0.00024815180368022995
0.001,26600,1.0985972881317139,-0.275143027305603,2128000,1871,3.474413915682817e-06,0.0022529666875925614
0.001,26700,1.0985980033874512,-0.3953970670700073,2136000,1871,5.98195765633136e-06,-0.005227656392526115
0.001,26800,1.098606824874878,0.11305344104766846,2144000,1872,3.5359371395315975e-06,-0.0020686117569312045
0.001,26900,1.0986050367355347,-0.4743455648422241,2152000,1872,4.415253897604998e-06,-0.0017111524869505956
0.001,27000,1.0986086130142212,-0.976790189743042,2160000,1871,3.7364181935117813e-06,-0.0006261249342060182
0.001,27100,1.0986114740371704,-0.5461000204086304,2168000,1871,3.2968187042570207e-06,-0.007366522605298087
0.001,27200,1.098611831665039,-0.017127275466918945,2176000,1872,3.305745394754922e-06,-0.0004978378858936594
0.001,27300,1.09861159324646,0.1067609190940857,2184000,1872,3.2744187592470553e-06,-7.011838388280012e-05
0.001,27400,1.0986061096191406,-4.198496341705322,2192000,1871,4.068754151376197e-06,0.0014263806617236697
0.001,27500,1.098610281944275,-1.3330512046813965,2200000,1871,3.7312340737116756e-06,0.0007978912444741582
0.001,27600,1.0986076593399048,-0.3187142610549927,2208000,1872,3.886789272655733e-06,-0.0010721679958805908
0.001,27700,1.09860098361969,-0.5438660383224487,2216000,1872,4.455134330783039e-06,-0.0022821024740551366
0.001,27800,1.0986047983169556,-0.5622813701629639,2224000,1872,2.7618448257271666e-06,0.00021675917196262162
0.001,27900,1.0986030101776123,-2.0377390384674072,2232000,1871,2.2266156065597897e-06,-0.0017337630077236099
0.001,28000,1.0986096858978271,-0.4778635501861572,2240000,1872,4.615015768649755e-06,-0.0035175329154299106
0.001,28100,1.0986093282699585,-0.4720863103866577,2248000,1872,5.04255967825884e-06,-0.0040690917317988354
0.001,28200,1.098611831665039,-0.6578651666641235,2256000,1872,3.060064727833378e-06,-0.001305381807833328
0.001,28300,1.0986106395721436,-0.3417865037918091,2264000,1872,3.995228325948119e-06,-0.006615138676716014
0.001,28400,1.0986053943634033,-1.9126245975494385,2272000,1872,4.37427706856397e-06,-0.0015279557903340902
0.001,28500,1.0986101627349854,-1.6862902641296387,2280000,1872,3.981154350185534e-06,-0.004169141706006485
0.001,28600,1.0986121892929077,-0.5696786642074585,2288000,1872,5.4247852858679835e-06,-0.0020625749966711737
0.001,28700,1.0986096858978271,-0.03228294849395752,2296000,1871,4.173806701146532e-06,-0.00016786267206043705
0.001,28800,1.0986113548278809,-1.1746342182159424,2304000,1872,4.393468771013431e-06,-0.0022630873027083
0.001,28900,1.0986063480377197,-0.1810154914855957,2312000,1872,2.2608339804719435e-06,-0.0032142194322659634
0.001,29000,1.098602056503296,-1.711319923400879,2320000,1872,3.928593287128024e-06,-0.00029475239264229456
0.001,29100,1.0986108779907227,-0.3351755142211914,2328000,1871,3.5718444451049436e-06,-0.004709595754684414
0.001,29200,1.0986082553863525,-1.6510050296783447,2336000,1871,3.945975095120957e-06,-0.0007597148724016733
0.001,29300,1.0986082553863525,-4.913313388824463,2344000,1872,2.263858732476365e-06,-0.0014267478067267803
0.001,29400,1.0986049175262451,-0.7152924537658691,2352000,1872,4.395912128529744e-06,-0.0018257846006235923
0.001,29500,1.09860098361969,-1.453383445739746,2360000,1871,3.309834937681444e-06,0.004221043481084053
0.001,29600,1.098595380783081,-0.034088730812072754,2368000,1871,3.3835899557743687e-06,0.003316963765246328
0.001,29700,1.0985997915267944,-0.863165020942688,2376000,1872,2.104134182445705e-06,0.002976225891802642
0.001,29800,1.0986111164093018,-0.44025468826293945,2384000,1872,4.824180450668791e-06,0.00048194675082413596
0.001,29900,1.0986080169677734,-0.40068578720092773,2392000,1871,3.916172772733262e-06,0.0043066739985079035
0.001,30000,1.0986003875732422,-0.4750521183013916,2400000,1871,3.0578989935747813e-06,0.001910291011336085
0.001,30100,1.0985958576202393,-1.8686399459838867,2408000,1872,2.1737373572250362e-06,-0.0005766914530340728
0.001,30200,1.098603367805481,-2.586878776550293,2416000,1872,3.6917958823323715e-06,0.0018114418191544246
0.001,30300,1.0986064672470093,-1.9579169750213623,2424000,1871,2.7222590688325e-06,-0.0011896824829818798
0.001,30400,1.0986111164093018,-0.022582173347473145,2432000,1871,3.7063007312099217e-06,-0.00024493878190696706
0.001,30500,1.0986095666885376,-1.3114898204803467,2440000,1872,3.27231032315467e-06,0.0008302267551698606
0.001,30600,1.0986099243164062,-1.192779541015625,2448000,1872,4.416046976984944e-06,0.0013656720687322376
0.001,30700,1.0986076593399048,-0.9909414052963257,2456000,1871,3.1829833915253403e-06,-0.0030938186726416463
0.001,30800,1.0986005067825317,-0.6526073217391968,2464000,1871,3.370343620190397e-06,-0.001022742619534256
0.001,30900,1.098609209060669,-1.2815637588500977,2472000,1872,2.3987297481653513e-06,-0.0013319404002686496
0.001,31000,1.0986062288284302,-0.5778900384902954,2480000,1872,3.2336647564079612e-06,-0.0013317066674062516
0.001,31100,1.0986082553863525,-0.8515887260437012,2488000,1871,3.1623726499674376e-06,-0.001587375160170268
0.001,31200,1.098611831665039,-1.2204084396362305,2496000,1871,3.668340241347323e-06,-0.001602210176497465
0.001,31300,1.0986111164093018,-0.8192274570465088,2504000,1871,1.968492369996966e-06,-0.0016372909627079934
0.001,31400,1.09861159324646,-1.1227824687957764,2512000,1872,4.190763775113737e-06,-0.001978575772136537
0.001,31500,1.0986111164093018,-0.8131886720657349,2520000,1871,2.907360340032028e-06,0.002311089368231478
0.001,31600,1.0986111164093018,-0.5300334692001343,2528000,1871,2.765829322015634e-06,0.002819399393956701
0.001,31700,1.0986087322235107,-0.16226935386657715,2536000,1871,3.748622020793846e-06,0.00337453814863693
0.001,31800,1.0986063480377197,-0.6986328363418579,2544000,1872,3.1198201213555876e-06,0.0034599241364048792
0.001,31900,1.0986067056655884,-0.008975863456726074,2552000,1871,2.3306390630750684e-06,-0.0009628643894757261
0.001,32000,1.0986106395721436,-2.673126220703125,2560000,1871,1.834449676607619e-06,-0.0034835500540793874
0.001,32100,1.0986096858978271,-0.5578598976135254,2568000,1871,3.024003945029108e-06,-0.0009793620682330584
0.001,32200,1.098611831665039,-1.049623727798462,2576000,1872,1.5857056041568285e-06,-0.000522558780539839
0.001,32300,1.0986039638519287,-0.3480411767959595,2584000,1871,3.948527592001483e-06,-0.0019525449215507251
0.001,32400,1.0986074209213257,-1.7593128681182861,2592000,1871,2.3726227027509594e-06,-0.0038506814096763266
0.001,32500,1.0986061096191406,-0.013201594352722168,2600000,1871,2.5026097318914253e-06,-0.0009979754919186234
0.001,32600,1.0986063480377197,-0.0880357027053833,2608000,1872,2.6097411591763375e-06,-0.006878330887411721
0.001,32700,1.0986106395721436,-1.061995029449463,2616000,1872,3.1176866741589038e-06,-0.003611797362100333
0.001,32800,1.0986082553863525,-0.625372052192688,2624000,1871,3.1936874620441813e-06,-0.0006420945567697344
0.001,32900,1.0986104011535645,-0.4011518955230713,2632000,1872,2.3955835786182433e-06,0.0011109909097285708
0.001,33000,1.0986087322235107,-0.21140193939208984,2640000,1872,2.8857677989435615e-06,-0.0006126403832524829
0.001,33100,1.0986114740371704,0.05075174570083618,2648000,1872,3.2741165796323912e-06,0.004561378314974718
0.001,33200,1.0986120700836182,-1.1281089782714844,2656000,1871,3.0176320251484867e-06,-0.003075669210375054
0.001,33300,1.098608374595642,-1.1196799278259277,2664000,1871,4.762344360642601e-06,-0.0013902011707614293
0.001,33400,1.0986042022705078,-2.536271810531616,2672000,1872,2.7476176001073327e-06,-0.0040866462717531245
0.001,33500,1.0986087322235107,-0.6306480169296265,2680000,1872,2.998347326865769e-06,-0.0030159322392137255
0.001,33600,1.0986096858978271,-1.2867271900177002,2688000,1871,2.982899559356156e-06,-0.000747822909943352
0.001,33700,1.0986109972000122,-0.0250089168548584,2696000,1871,3.653847670648247e-06,0.0005192585760596558
0.001,33800,1.0986087322235107,-1.3051536083221436,2704000,1872,2.882410626625642e-06,-0.000497427043501375
0.001,33900,1.0986119508743286,-0.6274930238723755,2712000,1872,2.0287720872147474e-06,-0.0011463552494433316
0.001,34000,1.0986093282699585,-0.6920839548110962,2720000,1871,2.5464628379268106e-06,0.0008728167056688107
0.001,34100,1.098609209060669,-0.04064798355102539,2728000,1871,3.1186186788545456e-06,-0.0010100178291395424
0.001,34200,1.0986120700836182,-1.4852707386016846,2736000,1871,2.7242799660598394e-06,0.001791005939230672
0.001,34300,1.0986121892929077,-0.6849687099456787,2744000,1871,2.5374567940161796e-06,0.00041857272267407095
0.001,34400,1.098610281944275,-0.6025936603546143,2752000,1870,3.328503680677386e-06,0.0057407944230362775
0.001,34500,1.0986101627349854,-0.22953546047210693,2760000,1871,3.112591684839572e-06,0.004791528772329912
0.001,34600,1.0986080169677734,-0.35869503021240234,2768000,1871,2.985743776662275e-06,0.003058770272764377
0.001,34700,1.0986076593399048,-0.2552978992462158,2776000,1871,2.2026538317732047e-06,-0.00023823437790326807
0.001,34800,1.0986099243164062,-1.2714362144470215,2784000,1870,2.1370547074184287e-06,-0.006329048340558074
0.001,34900,1.0986069440841675,-0.2761029005050659,2792000,1871,3.4000215691776248e-06,-0.0017960298309844802
0.001,35000,1.0986040830612183,-1.1057214736938477,2800000,1871,3.2755629035818856e-06,0.0010239817738238344
0.001,35100,1.0986089706420898,-1.0145409107208252,2808000,1871,2.9062362045806367e-06,-0.00029966430156491697
0.001,35200,1.0986074209213257,-0.05287456512451172,2816000,1870,2.5012063815665897e-06,-0.00019184124594175955
0.001,35300,1.0986098051071167,-0.28741002082824707,2824000,1871,2.400978019068134e-06,0.004278989185695537
0.001,35400,1.0986093282699585,-0.37647414207458496,2832000,1871,2.1973764887661673e-06,-0.0018921673765362357
0.001,35500,1.0986106395721436,-3.2774558067321777,2840000,1871,2.1730947992182337e-06,0.00046870046971889676
0.001,35600,1.0986096858978271,-1.4300153255462646,2848000,1870,3.2192340313486056e-06,0.002349570042497362
0.001,35700,1.0986096858978271,-1.1534497737884521,2856000,1871,2.5490523967164336e-06,-0.0012331355886999519
0.001,35800,1.0986114740371704,-0.6030272245407104,2864000,1871,3.3890810300363228e-06,-0.0009947280925189262
0.001,35900,1.0986095666885376,-0.4883124828338623,2872000,1871,2.5791571260924684e-06,0.00039730917997076175
0.001,36000,1.0986078977584839,-1.842900276184082,2880000,1870,2.6018835797003703e-06,-0.0012474140327867645
0.001,36100,1.0986096858978271,-1.2148325443267822,2888000,1871,3.001848426720244e-06,-0.0012557812267914414
0.001,36200,1.0986120700836182,-0.7779141664505005,2896000,1871,3.4138561204599682e-06,-0.0003563718255463755
0.001,36300,1.0986108779907227,-1.0730407238006592,2904000,1871,2.7481808047014056e-06,0.00019001062596544216
0.001,36400,1.098609209060669,-0.7172656059265137,2912000,1871,2.6347238417656627e-06,0.002335150659575902
0.001,36500,1.0986065864562988,-1.1094515323638916,2920000,1871,3.1205586310534272e-06,-0.0017478566001955186
0.001,36600,1.0986016988754272,-0.686199426651001,2928000,1871,2.492513431207044e-06,-0.0012053475669972613
0.001,36700,1.0986037254333496,-1.0526530742645264,2936000,1871,3.2901618851610692e-06,-0.0023163115160059534
0.001,36800,1.0986028909683228,-0.14708924293518066,2944000,1871,3.655846285255393e-06,-0.0009209070067299763
0.001,36900,1.0986120700836182,-0.6024965047836304,2952000,1871,3.2736375032982323e-06,0.0019349715099451713
0.001,37000,1.0986096858978271,-0.4747028350830078,2960000,1871,2.773862433969043e-06,0.0016690325161789587
0.001,37100,1.0986050367355347,-0.7583574056625366,2968000,1871,2.923481133620953e-06,0.0005709013159844289
0.001,37200,1.0986055135726929,-3.4052467346191406,2976000,1871,3.21556831295311e-06,0.001051037990146142
0.001,37300,1.0986077785491943,-1.6707532405853271,2984000,1871,2.548311840655515e-06,0.003256049008905393
0.001,37400,1.0986099243164062,-0.44070911407470703,2992000,1871,3.2660561828379286e-06,0.004793743585469201
0.001,37500,1.0986082553863525,-1.3021268844604492,3000000,1871,4.0019758671405725e-06,0.004755261639365927
0.001,37600,1.0986076593399048,-0.47311151027679443,3008000,1871,3.2376078706874978e-06,0.004963704512920231
0.001,37700,1.098608136177063,-0.6329638957977295,3016000,1870,2.734993131525698e-06,-0.0023240967362653463
0.001,37800,1.0986095666885376,-3.953611373901367,3024000,1871,3.7963432077958714e-06,-0.004281681838619988
0.001,37900,1.09860360622406,-1.0275921821594238,3032000,1871,3.0771213914704276e-06,-0.0031980792620743157
0.001,38000,1.098611831665039,-1.2853693962097168,3040000,1871,2.3035086087475065e-06,-0.00022512187081815682
0.001,38100,1.098611831665039,-0.8977382183074951,3048000,1871,3.0763117138121743e-06,0.0023454475994185487
0.001,38200,1.098610520362854,-0.255834698677063,3056000,1871,2.3086943201633403e-06,0.00026089264604252095
0.001,38300,1.0986120700836182,-0.3995019197463989,3064000,1871,2.0189884253341006e-06,0.0016413179369919816
0.001,38400,1.0986064672470093,-1.3521926403045654,3072000,1871,2.2218514459382277e-06,0.0018602971828755698
0.001,38500,1.0986106395721436,-1.816840410232544,3080000,1871,1.7995200778386788e-06,-0.0023268951449381347
0.001,38600,1.098608374595642,-0.5299034118652344,3088000,1871,2.17837668969878e-06,-0.004053864444722421
0.001,38700,1.0986082553863525,-5.170215129852295,3096000,1871,2.7352548386261333e-06,-0.0016319632811246266
0.001,38800,1.0986031293869019,-1.1380674839019775,3104000,1871,2.1250270947348326e-06,-0.0010998089554050238
0.001,38900,1.0986109972000122,-1.2322242259979248,3112000,1870,1.6601218248979421e-06,-0.0018271593377448881
0.001,39000,1.0986114740371704,-0.1258615255355835,3120000,1871,1.8148364233638858e-06,0.001527362681554223
0.001,39100,1.0986106395721436,-0.8652923107147217,3128000,1871,2.805657004500972e-06,-0.004575846728403121
0.001,39200,1.0986087322235107,-2.419412612915039,3136000,1871,3.0482774491247255e-06,-0.002001279370961129
0.001,39300,1.09861159324646,-0.9885545969009399,3144000,1870,3.2123425626195967e-06,0.0031455952601390893
0.001,39400,1.0986101627349854,-0.42929112911224365,3152000,1870,2.8700699203909608e-06,0.0030617068252468014
0.001,39500,1.098610520362854,-0.9845150709152222,3160000,1871,2.115073812092305e-06,0.002331351434258977
0.001,39600,1.0986038446426392,-1.1892979145050049,3168000,1871,3.679115934573929e-06,0.004482414105950738
0.001,39700,1.098608136177063,0.07267493009567261,3176000,1870,1.99625492314226e-06,0.0019937533405027354
0.001,39800,1.0986120700836182,-0.5150784254074097,3184000,1870,1.9321241779834963e-06,0.0003405108909646515
0.001,39900,1.098611831665039,-0.6952462196350098,3192000,1871,2.5227768674085382e-06,-0.0009654134183620045
0.001,40000,1.0986108779907227,-0.412453293800354,3200000,1871,2.9916059247625526e-06,0.004088528973807115
0.001,40100,1.09861159324646,-0.5385875701904297,3208000,1870,2.2059439288568683e-06,0.0045403885007544885
0.001,40200,1.0986095666885376,-1.1521422863006592,3216000,1870,3.2348530112358276e-06,0.0013831012555783674
0.001,40300,1.09861159324646,-0.653870701789856,3224000,1870,2.267489207952167e-06,0.0009886631293284155
0.001,40400,1.0986108779907227,-0.8053398132324219,3232000,1871,2.3967506876942934e-06,-0.0024899097249658554
0.001,40500,1.0986113548278809,-1.8784925937652588,3240000,1870,2.5571894184395205e-06,0.0021970779078401394
0.001,40600,1.098610520362854,-2.0307185649871826,3248000,1870,2.2413807982957223e-06,-0.002667167055187747
0.001,40700,1.0986082553863525,-0.23129475116729736,3256000,1871,2.707395651668776e-06,0.0019926599434256786
0.001,40800,1.0986123085021973,-0.4710894823074341,3264000,1871,2.6798875296663027e-06,-0.0015949213725434674
0.001,40900,1.0986104011535645,-0.889173150062561,3272000,1870,1.7523283304399229e-06,0.000885243840093608
0.001,41000,1.0986074209213257,-0.7454051971435547,3280000,1870,1.6338035493390635e-06,0.004640646546613425
0.001,41100,1.0986106395721436,-0.4134269952774048,3288000,1871,2.4091998511721613e-06,0.002734119553497294
0.001,41200,1.0986099243164062,-0.44561636447906494,3296000,1871,2.9266411729622632e-06,0.0008843635245284531
0.001,41300,1.0985993146896362,-1.1293814182281494,3304000,1870,3.1965068956196774e-06,0.0010548290236101821
0.001,41400,1.0986120700836182,-1.1933979988098145,3312000,1870,2.1260125322442036e-06,-0.0001136794716330769
0.001,41500,1.0986117124557495,-0.24104154109954834,3320000,1871,2.862966084649088e-06,-0.002797609606750484
0.001,41600,1.0986099243164062,-0.7354940176010132,3328000,1871,2.0776585643034196e-06,-0.0005717677449865732
0.001,41700,1.0986119508743286,-1.6967229843139648,3336000,1871,2.3631405383639503e-06,-0.0011494614789171465
0.001,41800,1.098610758781433,-1.313657522201538,3344000,1870,4.281953806639649e-06,-0.003150666767760413
0.001,41900,1.098611831665039,-0.44860589504241943,3352000,1871,3.498097157716984e-06,-0.0010514491890717182
0.001,42000,1.0986120700836182,-1.3147733211517334,3360000,1871,2.9187945074227173e-06,-0.003828470504959114
0.001,42100,1.0986117124557495,-1.1853632926940918,3368000,1871,2.630329845487722e-06,-0.0018149220979466918
0.001,42200,1.0986101627349854,-0.2402554750442505,3376000,1870,3.5378427583054872e-06,-0.0015596843368257396
0.001,42300,1.0986120700836182,-1.6660845279693604,3384000,1870,3.0255976071202895e-06,-0.002446225111646072
0.001,42400,1.0986112356185913,-0.37579989433288574,3392000,1871,2.6975328637490747e-06,-0.00144630685026641
0.001,42500,1.09861159324646,-0.5597964525222778,3400000,1871,1.742048539199459e-06,0.0009293353422208384
0.001,42600,1.0986114740371704,-1.552088975906372,3408000,1870,1.755563062033616e-06,0.001250261480709014
0.001,42700,1.0986049175262451,-0.3792281150817871,3416000,1870,4.706672825705027e-06,-0.0010680088751541916
0.001,42800,1.0986061096191406,-0.8233487606048584,3424000,1870,1.7236234270967543e-06,0.0008575235819989757
0.001,42900,1.098611831665039,-1.9657158851623535,3432000,1871,1.8557766452431679e-06,-0.0005299649829794362
0.001,43000,1.0986111164093018,-0.3209730386734009,3440000,1870,1.5580942545057042e-06,-0.002197995121605345
0.001,43100,1.0986100435256958,-3.0036497116088867,3448000,1870,1.6724221723052324e-06,-0.0019105866358586354
0.001,43200,1.0986106395721436,-1.0351648330688477,3456000,1870,1.8596504105516942e-06,-0.0022140426153782755
0.001,43300,1.0986096858978271,-1.993713617324829,3464000,1871,1.8487207853468135e-06,-0.001328104732237989
0.001,43400,1.0986061096191406,-1.0709731578826904,3472000,1870,2.2001702291163383e-06,0.005411801391164772
0.001,43500,1.098611831665039,-0.4167006015777588,3480000,1870,3.6501958220469533e-06,0.0035650772618282646
0.001,43600,1.0986053943634033,-0.9606072902679443,3488000,1870,1.8332714262214722e-06,0.005696054478175938
0.001,43700,1.0986101627349854,-0.3772246837615967,3496000,1870,2.1083162664581323e-06,0.004249159654864343
0.001,43800,1.0986088514328003,-0.6135877370834351,3504000,1870,3.5611490147857694e-06,0.0018408284911856753
0.001,43900,1.0986114740371704,-1.2058827877044678,3512000,1870,1.8701036879065214e-06,0.0017733431785018183
0.001,44000,1.0986112356185913,-0.248602032661438,3520000,1870,2.7874143597728107e-06,0.001595687721237482
0.001,44100,1.0986111164093018,-0.3462858200073242,3528000,1870,2.4352757463930175e-06,0.003158610794798733
0.001,44200,1.0986121892929077,-0.29000627994537354,3536000,1870,3.153140596623416e-06,0.0015696282705903286
0.001,44300,1.0986111164093018,-0.6036921739578247,3544000,1870,2.446912276354851e-06,0.000940660305241181
0.001,44400,1.0986096858978271,-0.7049893140792847,3552000,1870,1.4629224551754305e-06,-0.0019386377774026186
0.001,44500,1.0986113548278809,-0.8027825355529785,3560000,1870,2.4046046291914536e-06,0.0026707411518145817
0.001,44600,1.0986106395721436,-1.3479328155517578,3568000,1869,2.4080186449282337e-06,0.0015120368493626302
0.001,44700,1.0986111164093018,-1.2993991374969482,3576000,1869,2.4349988052563276e-06,0.004369778651744127
0.001,44800,1.0986114740371704,-1.667234182357788,3584000,1870,2.422543047941872e-06,0.0007674397009395761
0.001,44900,1.0986063480377197,-0.7832033634185791,3592000,1870,3.1540421332465485e-06,1.0274365195073187e-05
0.001,45000,1.098609209060669,-1.3676557540893555,3600000,1869,1.7850319409262738e-06,-0.0009522250725240156
0.001,45100,1.0986101627349854,-1.5531179904937744,3608000,1869,2.2970721147430595e-06,-0.0026916838647593976
0.001,45200,1.0986096858978271,-0.7724671363830566,3616000,1869,2.4578841930633644e-06,0.0034640341724298195
0.001,45300,1.0986087322235107,-1.3413195610046387,3624000,1869,1.668195181991905e-06,-0.00144638159799797
0.001,45400,1.0986082553863525,-1.2145812511444092,3632000,1869,2.8888073302368866e-06,0.00016556042319280096
0.001,45500,1.0986108779907227,-0.9333755970001221,3640000,1869,3.4251338547619525e-06,-0.0007695381933444878
0.001,45600,1.0986096858978271,-0.47348999977111816,3648000,1869,3.094292424066225e-06,-0.000532625353844196
0.001,45700,1.0986074209213257,-0.31307077407836914,3656000,1869,2.586419896033476e-06,-0.00038155935340853373
0.001,45800,1.0985749959945679,-0.8404595851898193,3664000,1869,7.456092134816572e-06,0.0014817319646681427
0.001,45900,1.0985889434814453,-0.5778584480285645,3672000,1869,6.114555617386941e-06,0.000585981836229621
0.001,46000,1.098609209060669,-1.2495946884155273,3680000,1869,4.365619588497793e-06,0.00048863970223465
0.001,46100,1.0986088514328003,-0.7345268726348877,3688000,1869,4.434524271346163e-06,0.0016053297836606361
0.001,46200,1.09860360622406,-1.5378665924072266,3696000,1869,3.2430411920358893e-06,0.0025286200019763783
0.001,46300,1.098600149154663,-0.7123490571975708,3704000,1869,5.411345227912534e-06,-0.0020769957825223172
0.001,46400,1.0986063480377197,-1.0328738689422607,3712000,1869,2.308802322659176e-06,-0.0008208083917679687
0.001,46500,1.0986062288284302,-0.6968884468078613,3720000,1869,2.397835942247184e-06,-0.0015355341911345022
0.001,46600,1.0986108779907227,-0.6779502630233765,3728000,1869,2.4438477339572273e-06,0.0009558514448144706
0.001,46700,1.0986117124557495,-0.3495669364929199,3736000,1869,2.5561614620528417e-06,0.002079267942281149
0.001,46800,1.0986053943634033,-1.100200891494751,3744000,1869,1.9148328647133894e-06,-0.0012578080228195176
0.001,46900,1.0986117124557495,-1.3864562511444092,3752000,1869,1.8547194713391946e-06,-0.0021481600799234
0.001,47000,1.0986120700836182,-0.8976646661758423,3760000,1869,3.2122320590133313e-06,0.0017923352119396442
0.001,47100,1.098611831665039,0.0987093448638916,3768000,1869,2.6144130060856696e-06,0.0015722095529781654
0.001,47200,1.0986113548278809,-1.4168448448181152,3776000,1869,3.6313963391876314e-06,0.00323536159703508
0.001,47300,1.0986078977584839,-0.2416975498199463,3784000,1869,1.711649019853212e-06,-0.0010179224074818194
0.001,47400,1.098610520362854,-0.6119542121887207,3792000,1869,2.707854946493171e-06,0.0027762982742387974
0.001,47500,1.0986112356185913,-0.9828556776046753,3800000,1869,1.701225869510381e-06,0.002203751160413958
0.001,47600,1.0986113548278809,-0.74684739112854,3808000,1869,2.1054122498753713e-06,-0.0016994474309285578
0.001,47700,1.0986111164093018,-0.6074562072753906,3816000,1869,2.9295670174178667e-06,-0.001761680315621561
0.001,47800,1.0986093282699585,-1.6965303421020508,3824000,1869,2.8383310564095154e-06,0.001574207190242305
0.001,47900,1.098611831665039,-0.3555675745010376,3832000,1869,1.4216640238373657e-06,0.0006558639658578614
0.001,48000,1.0986087322235107,-0.2913053035736084,3840000,1869,1.9455303572613047e-06,-0.002645643297364586
0.001,48100,1.0986080169677734,-0.44592249393463135,3848000,1869,1.80240112968022e-06,-0.00020897155754937558
0.001,48200,1.0986123085021973,-0.5753110647201538,3856000,1869,1.8784714939101832e-06,-0.0035296831993036903
0.001,48300,1.0986120700836182,-0.550640344619751,3864000,1869,1.751484546730353e-06,-3.6793354684050425e-05
0.001,48400,1.0986111164093018,-0.18932092189788818,3872000,1869,1.995255161091336e-06,0.00015389054583465623
0.001,48500,1.0986099243164062,-0.8018138408660889,3880000,1870,1.9353715288161766e-06,0.001214629564583447
0.001,48600,1.0986096858978271,-0.32363903522491455,3888000,1870,2.7259272883384256e-06,-0.0011622864451965142
0.001,48700,1.09861159324646,-0.055718183517456055,3896000,1869,1.860678821685724e-06,-0.002958684274562984
0.001,48800,1.098609447479248,-0.4006612300872803,3904000,1869,1.629594976293447e-06,-0.0014872701514832443
0.001,48900,1.098606824874878,-0.35543572902679443,3912000,1870,2.1051721432741033e-06,-0.002755536796485103
0.001,49000,1.0986076593399048,-0.7982194423675537,3920000,1870,2.0170671177766053e-06,-0.0003402175130759133
0.001,49100,1.098610758781433,-0.2878154516220093,3928000,1869,2.3395980406348826e-06,5.44231234016479e-05
0.001,49200,1.0986111164093018,-0.5639957189559937,3936000,1869,1.7626258568270714e-06,-0.0021813456553900325
0.001,49300,1.0986073017120361,-0.40278148651123047,3944000,1869,1.5333607734646648e-06,0.0003265682179630858
0.001,49400,1.0986090898513794,-0.35452234745025635,3952000,1870,2.7887135729542933e-06,-0.0017943066601333157
0.001,49500,1.0986108779907227,-0.2282421588897705,3960000,1869,2.9194916351116262e-06,0.000637052439924446
0.001,49600,1.0986106395721436,-1.4111464023590088,3968000,1869,1.3903074886911782e-06,-8.891178930525712e-05
0.001,49700,1.0986049175262451,-0.09643304347991943,3976000,1870,2.6344575871917186e-06,-0.002828856493306375
0.001,49800,1.098605990409851,-0.5194730758666992,3984000,1870,2.1687762910005404e-06,-0.003295387902380753
0.001,49900,1.0986061096191406,-0.641688346862793,3992000,1869,2.007698640227318e-06,-0.0013163416982933996
0.001,50000,1.0986080169677734,-0.8741745948791504,4000000,1869,2.4555854452046333e-06,-0.004958822438493371
0.001,50100,1.0986086130142212,-0.8428980112075806,4008000,1870,1.7772147202776978e-06,0.0021587206818367123
0.001,50200,1.0986112356185913,-0.46645021438598633,4016000,1870,1.834968315961305e-06,0.0017319769442110556
0.001,50300,1.0986089706420898,-0.9174214601516724,4024000,1869,3.107543989244732e-06,0.002264999030103354
0.001,50400,1.0986089706420898,-0.5346969366073608,4032000,1870,1.1049036174881621e-06,-0.0020778649906787903
0.001,50500,1.098610520362854,-1.4674317836761475,4040000,1870,2.5500664833089104e-06,0.001096019703049933
0.001,50600,1.0986108779907227,-1.5624873638153076,4048000,1870,2.1733019366365625e-06,0.001397850522562294
0.001,50700,1.0986063480377197,-1.9100637435913086,4056000,1870,2.0991851670260075e-06,0.0016027994628529997
0.001,50800,1.098606824874878,-0.7080427408218384,4064000,1870,1.669643324930803e-06,0.0026691325518186206
0.001,50900,1.0986082553863525,-0.7917298078536987,4072000,1870,2.5286767595389392e-06,0.002662854782101931
0.001,51000,1.0986120700836182,-1.3135223388671875,4080000,1870,1.4503235661322833e-06,0.0016313648753481403
0.001,51100,1.0986114740371704,-1.5759150981903076,4088000,1870,2.6994364361598855e-06,0.0012727403488497658
0.001,51200,1.0986111164093018,-1.502619981765747,4096000,1870,2.4330499854841037e-06,-0.0053699394251452755
0.001,51300,1.0986108779907227,-0.45662450790405273,4104000,1870,2.044955635938095e-06,-0.004025484458543361
0.001,51400,1.098609209060669,-1.0125443935394287,4112000,1870,2.448946588629042e-06,-0.003111668070050655
0.001,51500,1.0986121892929077,-1.2099175453186035,4120000,1870,2.578182147772168e-06,-0.0030744360396056437
