#{"t_start": 1523928905.1991885, "env_id": "EnduroNoFrameskip-v0"}
r,l,t
0.0,3322,36.223311
0.0,3324,62.062341
0.0,3327,88.106978
0.0,3328,114.417798
0.0,3328,140.484419
0.0,3325,166.736567
0.0,3328,192.698111
0.0,3324,218.78057
0.0,3327,245.086817
0.0,3324,271.066214
0.0,3324,297.52381
0.0,3324,323.565068
0.0,3322,349.755421
0.0,3327,376.405006
0.0,3322,402.751958
0.0,3323,428.828199
0.0,3328,455.144258
0.0,3327,480.999095
0.0,3321,507.313938
0.0,3323,533.807147
0.0,3321,559.994733
0.0,3321,586.000349
0.0,3327,612.45042
0.0,3326,638.211522
0.0,3321,664.186311
0.0,3328,690.964396
0.0,3328,717.240398
0.0,3323,743.545852
0.0,3324,769.78763
0.0,3324,795.996195
0.0,3326,822.245186
0.0,3325,848.439253
0.0,3321,874.523637
0.0,3322,901.012902
0.0,3323,927.321798
0.0,3322,953.263883
0.0,3325,979.103577
0.0,3323,1005.343364
0.0,3327,1031.383493
0.0,3325,1057.628785
0.0,3324,1083.968533
0.0,3326,1109.939181
0.0,3327,1136.457431
0.0,3323,1162.993497
0.0,3325,1189.151596
0.0,3325,1215.739364
0.0,3324,1242.24191
0.0,3324,1268.959226
0.0,3325,1295.553626
0.0,3325,1322.076947
0.0,3328,1348.749284
0.0,3326,1375.561881
0.0,3327,1402.143795
0.0,3322,1428.681013
0.0,3324,1454.945877
0.0,3321,1481.117047
0.0,3328,1507.183524
0.0,3323,1533.445537
0.0,3326,1560.097386
0.0,3325,1586.377322
0.0,3322,1612.613914
0.0,3327,1638.986448
0.0,3323,1665.27074
0.0,3326,1691.581257
0.0,3327,1717.889809
0.0,3324,1743.767577
0.0,3325,1770.014394
0.0,3323,1796.459147
0.0,3327,1822.652358
0.0,3326,1849.250294
0.0,3323,1876.054591
0.0,3322,1902.428715
0.0,3322,1929.643438
0.0,3328,1956.163493
0.0,3323,1982.442632
0.0,3325,2009.318281
0.0,3323,2035.669919
0.0,3324,2061.89645
0.0,3328,2088.689564
0.0,3328,2115.093576
0.0,3322,2141.644056
0.0,3321,2168.081954
0.0,3326,2194.56604
0.0,3326,2220.880384
0.0,3327,2247.25491
0.0,3326,2273.648602
0.0,3322,2300.011399
0.0,3327,2326.418022
0.0,3328,2352.802097
0.0,3325,2379.175432
0.0,3326,2405.293596
0.0,3325,2431.661923
0.0,3321,2457.841137
0.0,3326,2484.236899
0.0,3322,2510.873042
0.0,3324,2537.229247
0.0,3327,2563.59953
0.0,3325,2589.983771
0.0,3328,2616.050799
0.0,3326,2642.222301
0.0,3322,2668.259567
0.0,3323,2694.480004
0.0,3325,2720.733578
0.0,3323,2746.798973
0.0,3323,2773.068154
0.0,3324,2799.310343
0.0,3326,2825.634702
0.0,3328,2851.838617
0.0,3322,2877.807175
0.0,3323,2903.758786
0.0,3325,2930.15373
0.0,3324,2956.309627
0.0,3324,2982.914556
0.0,3326,3009.225096
0.0,3322,3035.371928
0.0,3326,3061.537593
0.0,3328,3088.518269
0.0,3325,3114.579201
0.0,3322,3140.760994
0.0,3322,3166.873178
0.0,3323,3192.96942
0.0,3323,3219.429616
0.0,3321,3245.758289
0.0,3324,3271.725943
0.0,3324,3298.153821
0.0,3328,3324.38195
0.0,3322,3350.941053
0.0,3326,3377.156003
0.0,3327,3403.458265
0.0,3327,3429.671872
0.0,3326,3455.880642
0.0,3323,3482.107741
0.0,3323,3508.195469
0.0,3327,3534.663988
0.0,3321,3560.778675
0.0,3325,3587.041555
0.0,3322,3613.227653
0.0,3326,3639.692451
0.0,3323,3666.083882
0.0,3325,3692.728483
0.0,3328,3719.352496
0.0,3324,3745.55425
0.0,3322,3771.750381
0.0,3325,3798.136447
0.0,3327,3824.38748
0.0,3321,3850.627822
0.0,3325,3877.006425
0.0,3328,3903.225222
0.0,3321,3929.485017
0.0,3324,3955.724171
0.0,3325,3982.291474
0.0,3323,4008.489245
0.0,3321,4034.676317
0.0,3325,4060.854635
0.0,3322,4087.304318
0.0,3322,4113.571739
0.0,3327,4140.000461
0.0,3325,4166.443857
0.0,3322,4192.479601
0.0,3327,4218.780892
0.0,3328,4245.25842
0.0,3326,4271.627626
0.0,3322,4298.150055
0.0,3324,4324.533453
0.0,3323,4350.815698
0.0,3321,4377.384674
0.0,3325,4403.789786
0.0,3326,4430.23393
0.0,3323,4456.421167
0.0,3327,4482.652125
0.0,3324,4508.952182
0.0,3325,4535.079134
0.0,3322,4561.351827
0.0,3323,4587.738954
0.0,3325,4613.955272
0.0,3326,4640.377963
0.0,3328,4666.703732
0.0,3321,4692.722388
0.0,3326,4719.19272
0.0,3327,4745.488591
0.0,3326,4771.757068
0.0,3323,4798.141921
0.0,3322,4824.447107
0.0,3327,4850.785951
0.0,3324,4877.355146
0.0,3327,4903.842028
0.0,3325,4929.985708
0.0,3323,4956.359004
0.0,3322,4982.691245
0.0,3322,5008.924618
0.0,3326,5035.273694
0.0,3327,5061.761864
0.0,3326,5088.287544
0.0,3327,5114.755592
0.0,3327,5141.0336
0.0,3328,5167.510274
0.0,3324,5193.716085
0.0,3321,5220.100204
0.0,3322,5246.46592
0.0,3328,5272.808342
0.0,3323,5298.955048
0.0,3327,5325.396276
0.0,3328,5351.962744
0.0,3326,5378.160161
0.0,3328,5404.546768
0.0,3327,5430.872241
