total_timesteps,avg reward,fps,policy_entropy,value_loss,nupdates,explained_variance
264000,0.016867009555426193,2015,2.1971898078918457,0.000245614442974329,3300,-0.67008376121521
272000,0.001617162799811922,2006,2.1972079277038574,4.285295290173963e-05,3400,-0.9226133823394775
280000,-0.009375741379335523,2007,2.1963586807250977,2.855508864740841e-05,3500,0.3022758364677429
288000,0.0026219254672469106,2009,2.1972153186798096,6.973124982323498e-05,3600,-0.6863976716995239
296000,0.014417997837881558,2010,2.197209119796753,0.0001883401710074395,3700,-1.5072643756866455
304000,0.0020349784822428774,2012,2.197192668914795,2.1469308194355108e-05,3800,-0.11208903789520264
312000,0.014963346425793134,2014,2.1972014904022217,8.63349050632678e-05,3900,-2.212078094482422
320000,0.008442464112886228,2009,2.1971991062164307,0.00010570047743385658,4000,-0.3176407814025879
328000,-0.002303008897433756,2010,2.1971981525421143,5.934412547503598e-05,4100,-2.518096923828125
336000,0.004387992412375752,2012,2.196812152862549,4.0039867599261925e-05,4200,0.16768211126327515
344000,0.004451498249545693,2014,2.1972105503082275,7.102057861629874e-05,4300,-1.4197523593902588
352000,-0.0043905508529860525,2015,2.1972053050994873,0.00010165829735342413,4400,-0.8752120733261108
360000,-0.002486295167909702,2017,2.197200298309326,1.8460208593751304e-05,4500,-0.879675030708313
368000,0.008736239024437964,2020,2.1971983909606934,0.00015580301987938583,4600,-0.7046895027160645
376000,0.005221084979575607,2016,2.1972157955169678,3.085532080149278e-05,4700,-1.1599631309509277
384000,-0.007582647082745098,2017,2.1972169876098633,4.6956996811786667e-05,4800,-0.5486857891082764
392000,-0.007739768019109761,2018,2.196934223175049,4.212078783893958e-05,4900,-1.1810493469238281
400000,-0.0018028502723609562,2019,2.197219133377075,5.7463941629976034e-05,5000,-0.5707687139511108
408000,0.006214456615271047,2021,2.197216272354126,6.86047860654071e-05,5100,-0.3866448402404785
416000,-0.006415181703050621,2023,2.1972126960754395,1.526429878140334e-05,5200,0.21983981132507324
424000,0.006293344974255888,2024,2.197208881378174,0.00012890668585896492,5300,-1.3419044017791748
432000,0.002629878094921878,2018,2.1972148418426514,2.6988669560523704e-05,5400,-0.039849162101745605
440000,-0.003178106673658476,2019,2.19690203666687,2.0932837287546135e-05,5500,-0.1504894495010376
448000,0.002802116220118478,2020,2.1972103118896484,3.768715396290645e-05,5600,0.07284760475158691
456000,-0.0021741174987255363,2020,2.1972107887268066,0.00010531593579798937,5700,-2.301898956298828
464000,-0.004613682856870582,2021,2.1972012519836426,8.935297046264168e-06,5800,-0.6042548418045044
472000,0.007922415889333933,2022,2.197208881378174,0.00013534523895941675,5900,-0.5607136487960815
480000,-0.006639920714951586,2019,2.197209358215332,4.3134368752362207e-05,6000,-0.8243823051452637
488000,-0.003992246175766922,2020,2.197206974029541,3.9746155380271375e-05,6100,0.17164897918701172
496000,0.009697134471207392,2022,2.1969494819641113,2.3501588657381944e-05,6200,0.4745257496833801
504000,-0.0036847585208306553,2023,2.197204113006592,3.5518987715477124e-05,6300,-1.0683858394622803
512000,0.0070590948380413465,2023,2.197205066680908,9.302197577198967e-05,6400,-0.3896784782409668
520000,-0.004492442458831647,2024,2.1971945762634277,1.1349068699928466e-05,6500,-0.2251523733139038
528000,0.003974787854531314,2025,2.1971945762634277,0.00010531247971812263,6600,-0.6684038639068604
536000,-0.008449773779466341,2021,2.1971983909606934,2.614564073155634e-05,6700,-0.40271544456481934
544000,0.017235102818813176,2022,2.196866273880005,7.920411735540256e-05,6800,-3.1088314056396484
552000,-0.00011506022710818797,2023,2.197054386138916,4.615569923771545e-05,6900,0.27228039503097534
560000,-0.00046421394326898733,2024,2.197197914123535,4.9549817049410194e-05,7000,-1.9643616676330566
568000,0.015121892732713605,2025,2.1971964836120605,9.16357894311659e-05,7100,-0.4836071729660034
576000,0.0008927473463700153,2025,2.1971850395202637,9.859742931439541e-06,7200,-0.07122063636779785
584000,0.0006540650789247593,2025,2.1971890926361084,0.00019961522775702178,7300,-0.7826852798461914
592000,0.0003818581855739467,2020,2.1971936225891113,2.1813650164403953e-05,7400,-0.7780991792678833
600000,-0.0005394190244260244,2020,2.1969187259674072,2.2830648958915845e-05,7500,-0.4168202877044678
608000,0.004004949977388606,2022,2.1972012519836426,3.165443558827974e-05,7600,-0.028269410133361816
616000,-0.006760535185458138,2023,2.1971964836120605,6.29482528893277e-05,7700,0.03379929065704346
624000,-0.0011922156535547402,2024,2.1971938610076904,1.1813368473667651e-05,7800,-1.5178196430206299
632000,-0.00042081775827682575,2025,2.197192430496216,6.440449215006083e-05,7900,-0.4439140558242798
640000,0.008101479939068668,2022,2.1972076892852783,2.254931314382702e-05,8000,-1.157278060913086
648000,-0.001471410834096787,2023,2.197204828262329,1.642161987547297e-05,8100,-0.43932342529296875
656000,0.0005211449479247676,2023,2.197042465209961,2.8366042897687294e-05,8200,-2.8153398036956787
664000,0.007263221696484834,2024,2.1972084045410156,1.310358948103385e-05,8300,-1.2373857498168945
672000,0.0017537176794178322,2025,2.1971969604492188,7.8572855272796e-05,8400,-0.28908681869506836
680000,-0.002713287559163291,2025,2.197202682495117,9.304278137278743e-06,8500,0.17478728294372559
688000,0.002981469943188131,2026,2.1971893310546875,9.748111915541813e-05,8600,-0.2033780813217163
696000,-0.002247827960536597,2021,2.1972055435180664,2.3396278265863657e-05,8700,-0.47468650341033936
704000,-0.002514914982748451,2022,2.1970462799072266,7.235077646328136e-06,8800,0.3302971124649048
712000,-0.003855286272300873,2023,2.197204828262329,3.588945037336089e-05,8900,-0.7967402935028076
720000,-0.004475946132151876,2024,2.197195529937744,7.320832082768902e-05,9000,-0.08709084987640381
728000,0.0003910526769459466,2024,2.197187900543213,4.4483127567218617e-05,9100,-2.1891696453094482
736000,0.0034039043017401126,2024,2.1971964836120605,4.807898949366063e-05,9200,-0.7546148300170898
744000,-0.0010690873510611708,2024,2.1971945762634277,8.482606790494174e-05,9300,-1.5691602230072021
752000,-0.0027963669532255152,2021,2.197200298309326,1.5324059859267436e-05,9400,-0.4190181493759155
760000,-0.003543349176470656,2020,2.1971287727355957,2.0330200641183183e-05,9500,-0.8190178871154785
768000,0.003115959854403627,2021,2.1972053050994873,3.526747605064884e-05,9600,-0.859465479850769
776000,-0.013385941134765744,2021,2.197195529937744,4.923950109514408e-05,9700,-1.056727647781372
784000,-0.00375100382079836,2022,2.1971993446350098,5.96898917137878e-06,9800,-0.4989064931869507
792000,-0.009730306363053387,2022,2.1971993446350098,9.369700273964554e-05,9900,-0.41562986373901367
800000,-0.004520595355279511,2020,2.1972098350524902,1.4698642189614475e-05,10000,-0.3296966552734375
808000,-0.001361769858340267,2020,2.197206497192383,1.204257205245085e-05,10100,-0.4021979570388794
816000,-0.019216484550270252,2021,2.197110176086426,2.5172401365125552e-05,10200,0.13655173778533936
824000,-0.005190147888060892,2022,2.1972038745880127,2.003818008233793e-05,10300,-0.5276095867156982
832000,-0.010116994458257977,2023,2.197204351425171,7.119581277947873e-05,10400,-1.759369134902954
840000,-0.0022269200182563507,2023,2.1971962451934814,1.1736075975932181e-05,10500,-0.6202833652496338
848000,0.006145103805965846,2024,2.1971964836120605,0.0001042740186676383,10600,-3.018672466278076
856000,-0.00019422726290940773,2021,2.197199821472168,1.2144665561208967e-05,10700,-0.29512476921081543
864000,-0.0015886463625065517,2022,2.197084903717041,1.7879883671412244e-05,10800,-0.3239785432815552
872000,-0.0009104212466809258,2023,2.1972038745880127,1.3376009519561194e-05,10900,-0.7089312076568604
880000,0.002294516167421534,2023,2.1971993446350098,5.6265340390382335e-05,11000,-2.4479010105133057
888000,-0.0021440326592710333,2023,2.197201728820801,6.278817636484746e-06,11100,-0.5410887002944946
896000,-0.002909045094565954,2023,2.197204113006592,6.43823659629561e-05,11200,-0.945401668548584
904000,0.007656369109463412,2021,2.1972103118896484,1.5699110008426942e-05,11300,-0.9596462249755859
912000,0.004099732447502902,2021,2.1972110271453857,1.4273256056185346e-05,11400,-0.3464008569717407
920000,0.0053886877083641595,2022,2.1970736980438232,2.8037780793965794e-05,11500,-0.9399863481521606
928000,0.007077547998051159,2023,2.1972076892852783,2.9393424483714625e-05,11600,-0.3567221164703369
936000,0.0003200572304194793,2023,2.197211503982544,7.199184619821608e-05,11700,-1.3854620456695557
944000,-0.0018861966960685094,2024,2.1972031593322754,6.274548468354624e-06,11800,0.0010502934455871582
952000,-0.002715473500575172,2025,2.197209358215332,5.8553625422064215e-05,11900,-0.38037538528442383
960000,-5.992172737023793e-06,2023,2.1972098350524902,1.6656767911626957e-05,12000,-0.8421740531921387
968000,0.0017270644500968046,2023,2.1972098350524902,1.2636919564101845e-05,12100,-1.3349676132202148
976000,0.007542872431622527,2024,2.1970858573913574,1.3736370419792365e-05,12200,-0.14047956466674805
984000,0.0046645885326142885,2024,2.1972126960754395,1.0958364327962045e-05,12300,-0.6788371801376343
992000,-0.0005602248867944582,2024,2.197209358215332,3.802895298576914e-05,12400,-0.3242591619491577
1000000,0.0021217276620518533,2025,2.197205066680908,6.1884029491920955e-06,12500,-0.31694185733795166
1008000,0.00028077596543880646,2025,2.197206974029541,4.112706665182486e-05,12600,-1.1398046016693115
1016000,0.0016031486929932726,2023,2.197209358215332,8.919951142161153e-06,12700,-0.16268408298492432
1024000,0.0008932564280257794,2023,2.197091579437256,8.359113962796982e-06,12800,0.07910662889480591
1032000,-0.0005024527976274839,2023,2.1972107887268066,1.2649994459934533e-05,12900,-2.025822877883911
1040000,0.0018658205401152373,2024,2.1972110271453857,5.225095810601488e-05,13000,-0.8733234405517578
1048000,0.002033796829346102,2024,2.1972086429595947,5.9447038438520394e-06,13100,-0.11486709117889404
1056000,0.009221765649272129,2024,2.197211980819702,3.270550587330945e-05,13200,0.00968700647354126
1064000,0.00487013542197019,2022,2.1972150802612305,2.3324962967308238e-05,13300,-1.006833553314209
1072000,0.00191571218711033,2022,2.197213649749756,1.710023389023263e-05,13400,-0.8855370283126831
1080000,0.004819740944367368,2023,2.197100877761841,1.9047234673053026e-05,13500,-1.7802178859710693
1088000,-0.00018472762931196485,2023,2.197216510772705,1.375591273244936e-05,13600,-1.2797133922576904
1096000,0.0007262085066031432,2023,2.1972126960754395,2.618087819428183e-05,13700,-0.8791323900222778
1104000,0.0014746849450602896,2024,2.197208881378174,5.429355951491743e-06,13800,-0.11835801601409912
1112000,0.0017440796360460808,2024,2.1972146034240723,5.92284559388645e-05,13900,-1.624541997909546
1120000,-0.0007076094335388916,2022,2.1972122192382812,9.455102372157853e-06,14000,-2.014956474304199
1128000,-0.0019558007091973195,2022,2.1972107887268066,1.4861243471386842e-05,14100,-1.0258147716522217
1136000,0.0018051084109174554,2023,2.1971418857574463,1.0543410098762251e-05,14200,-0.024709343910217285
1144000,0.0012179247249605395,2024,2.197214126586914,1.3734640560869593e-05,14300,0.026868879795074463
1152000,0.0034589467104524374,2024,2.1972107887268066,2.922578642028384e-05,14400,-1.234931230545044
1160000,-0.002736629949868075,2024,2.197206974029541,3.8753678381908685e-06,14500,0.34793293476104736
1168000,-0.003122384525340749,2025,2.1972010135650635,7.47231679270044e-05,14600,-1.1311674118041992
1176000,0.001408510081409986,2022,2.19720721244812,8.99142924026819e-06,14700,0.09116989374160767
1184000,0.0012624113192941876,2023,2.1971287727355957,4.638859536498785e-06,14800,-0.2420036792755127
1192000,-0.0011636319698482111,2022,2.1972107887268066,1.390700344927609e-05,14900,0.17919063568115234
1200000,-0.0015517815932980738,2023,2.1972057819366455,2.7034830054617487e-05,15000,-0.3295210599899292
1208000,-0.002670277902507223,2023,2.197205066680908,6.075861165300012e-06,15100,0.0624772310256958
1216000,0.0006017485222400865,2024,2.197206974029541,3.62198225047905e-05,15200,-0.9588803052902222
1224000,0.0024608282450572006,2022,2.197209596633911,1.5282168533303775e-05,15300,-0.7015030384063721
1232000,-0.0018433687624565208,2022,2.1972084045410156,9.555753422318958e-06,15400,-0.5047386884689331
1240000,-0.001518335911532631,2023,2.1971375942230225,1.0625725735735614e-05,15500,0.18324244022369385
1248000,-0.003565207930660108,2024,2.197211742401123,9.525646419206169e-06,15600,-2.008910655975342
1256000,-0.003743203332851408,2025,2.1972053050994873,5.8911646192427725e-05,15700,-0.5510389804840088
1264000,0.00015894805146672298,2025,2.197206497192383,4.993263246433344e-06,15800,0.17879927158355713
1272000,0.0003979854991484899,2026,2.1972053050994873,3.6000419640913606e-05,15900,-0.28341376781463623
1280000,0.00033665691116766536,2024,2.197211503982544,7.325613751163473e-06,16000,-1.020463228225708
1288000,0.0019623571697138685,2024,2.1971702575683594,2.8221722459420562e-05,16100,-0.6419726610183716
1296000,-0.00028561264807649425,2025,2.197164297103882,3.5624085285235196e-05,16200,-1.8800897598266602
1304000,0.0006249869318708079,2025,2.1972126960754395,2.2403462935471907e-05,16300,-0.14754951000213623
1312000,-0.0013384516350924969,2025,2.197209119796753,4.028307739645243e-05,16400,-0.724953293800354
1320000,-0.002880160636414075,2026,2.197211742401123,3.174598987243371e-06,16500,0.23145705461502075
1328000,-0.0033594529100810177,2026,2.197206497192383,6.314668280538172e-05,16600,-2.360173225402832
1336000,0.0016614730178844185,2024,2.197211742401123,8.79874551173998e-06,16700,-1.437443494796753
1344000,-0.00037304681436580724,2024,2.197161912918091,3.778993686864851e-06,16800,-0.09573066234588623
1352000,0.0003150993510644184,2025,2.1972169876098633,1.6573030734434724e-05,16900,-0.33461248874664307
1360000,-0.001408145781078929,2025,2.1972134113311768,2.6115021682926454e-05,17000,-2.707019805908203
1368000,-0.003469363560725469,2025,2.1972146034240723,6.998535354796331e-06,17100,0.25735294818878174
1376000,0.0002211032813647762,2025,2.1972122192382812,3.1296269298763946e-05,17200,-1.0388226509094238
1384000,0.004553103039143025,2023,2.1972155570983887,1.488642010372132e-05,17300,-0.4036647081375122
1392000,0.0012325049367973406,2023,2.1972134113311768,8.412031093030237e-06,17400,-2.0856893062591553
1400000,-0.0028879824094474316,2023,2.1971800327301025,1.4802074474573601e-05,17500,-1.0106432437896729
1408000,0.0004914507355351816,2024,2.197216033935547,1.3354819202504586e-05,17600,-0.3558626174926758
1416000,-0.0054441546075395305,2024,2.1972126960754395,2.7616919396677986e-05,17700,-0.9419851303100586
1424000,-0.0006433597987779649,2025,2.197216272354126,3.7859340409340803e-06,17800,-0.9884868860244751
1432000,-0.00022643308620899915,2025,2.1972148418426514,4.286562398192473e-05,17900,-0.36756110191345215
1440000,-0.0001289643445488764,2023,2.197216033935547,6.193265107867774e-06,18000,-0.2762904167175293
1448000,0.002916141601417621,2024,2.1971817016601562,7.375044333457481e-06,18100,-0.39824485778808594
1456000,0.0003024635774636408,2024,2.197218418121338,1.043004340317566e-05,18200,-1.1613874435424805
1464000,-0.001419221077230759,2024,2.197216510772705,3.524740532157011e-05,18300,-0.3258258104324341
1472000,-0.001198899570078993,2025,2.1972148418426514,2.7195061193197034e-05,18400,-1.286494493484497
1480000,-0.0014839604171356768,2025,2.1972174644470215,4.598230134433834e-06,18500,-0.33124756813049316
1488000,-0.004099890385987237,2025,2.1972146034240723,3.6708755942527205e-05,18600,-2.688931703567505
1496000,-0.00019767796893574996,2023,2.1972174644470215,8.3604563769768e-06,18700,-0.9070471525192261
1504000,-0.005089828586642397,2024,2.1971774101257324,8.504163815814536e-06,18800,-0.5140224695205688
1512000,0.001272048684040783,2024,2.1972155570983887,1.022319065668853e-05,18900,-0.7052465677261353
1520000,-0.008331629520398565,2024,2.1972126960754395,3.2386455131927505e-05,19000,-1.175727128982544
1528000,-0.0048801322132931094,2025,2.197214126586914,3.269244189141318e-06,19100,-0.3779219388961792
1536000,-0.008192552665423136,2025,2.1972126960754395,3.2099411328090355e-05,19200,-0.49622368812561035
1544000,0.0003611828215071,2023,2.197216033935547,1.0205396392848343e-05,19300,-0.1945124864578247
1552000,-0.00037607459744322115,2023,2.197214126586914,8.438581062364392e-06,19400,-1.3603215217590332
1560000,-0.0036964212951716034,2023,2.197187900543213,6.139620381873101e-06,19500,-0.22227370738983154
1568000,-0.0013271580732180156,2024,2.197216749191284,1.300626445299713e-05,19600,-0.889654278755188
1576000,-0.008593663563078734,2024,2.1972131729125977,4.519044159678742e-05,19700,-0.5366437435150146
