#{"t_start": 1525898174.248388, "env_id": "FreewayNoFrameskip-v0"}
r,l,t
0.0,2042,29.064026
0.0,2043,46.956363
0.0,2041,64.997973
0.0,2042,83.060684
0.0,2046,101.123614
0.0,2046,119.582493
0.0,2043,137.663273
0.0,2041,155.480549
0.0,2046,173.444036
0.0,2047,191.282162
0.0,2048,209.262499
0.0,2045,227.256689
0.0,2042,245.011801
0.0,2041,262.587062
0.0,2046,280.1191
0.0,2043,297.967094
0.0,2043,315.653018
0.0,2046,333.615834
0.0,2043,351.609769
0.0,2048,369.676517
0.0,2046,387.480821
0.0,2044,405.452527
0.0,2047,423.122187
0.0,2043,441.410372
0.0,2044,459.475592
0.0,2044,477.300688
0.0,2042,494.964847
0.0,2042,512.897629
0.0,2041,530.760842
0.0,2042,548.793338
0.0,2048,566.738479
0.0,2043,584.426996
0.0,2042,602.050512
0.0,2045,619.841561
0.0,2044,637.754386
0.0,2042,655.778031
0.0,2044,674.136198
0.0,2042,691.939661
0.0,2047,709.651966
0.0,2042,727.58219
0.0,2044,745.627529
0.0,2043,763.620564
0.0,2043,781.425089
0.0,2044,799.277953
0.0,2046,817.508737
0.0,2044,835.55671
0.0,2043,853.646289
0.0,2047,871.569406
0.0,2045,889.510692
0.0,2044,907.648282
0.0,2041,925.342465
0.0,2044,943.067713
0.0,2046,960.908946
0.0,2045,978.750058
0.0,2045,996.464834
0.0,2043,1014.130187
0.0,2045,1032.007479
0.0,2041,1049.685903
0.0,2046,1067.696765
0.0,2046,1085.892807
0.0,2048,1103.731533
0.0,2041,1121.411435
0.0,2041,1139.353683
0.0,2047,1157.381772
0.0,2048,1175.309851
0.0,2046,1193.341024
0.0,2045,1211.528905
0.0,2043,1229.788202
0.0,2043,1247.722239
0.0,2043,1265.602078
0.0,2041,1283.644604
0.0,2041,1301.448327
0.0,2048,1319.513096
0.0,2044,1337.496518
0.0,2047,1355.681474
0.0,2041,1373.641607
0.0,2043,1391.486835
0.0,2044,1409.242094
0.0,2048,1427.293611
0.0,2042,1445.021498
0.0,2042,1462.56161
0.0,2045,1480.689613
0.0,2041,1498.569543
0.0,2043,1516.622399
0.0,2047,1534.532701
0.0,2044,1552.452545
0.0,2045,1570.592759
0.0,2048,1588.476976
0.0,2044,1606.310661
0.0,2045,1624.112385
0.0,2041,1642.04144
0.0,2044,1660.110075
0.0,2043,1678.010218
0.0,2045,1695.993827
0.0,2044,1713.791007
0.0,2042,1731.763077
0.0,2043,1749.641294
0.0,2044,1767.52634
0.0,2048,1785.475616
0.0,2043,1803.389547
0.0,2042,1821.345292
0.0,2042,1839.017589
0.0,2045,1856.767102
0.0,2042,1874.655613
0.0,2041,1892.699095
0.0,2041,1910.621865
0.0,2046,1928.443689
0.0,2041,1946.25334
0.0,2044,1964.176257
0.0,2043,1982.206385
0.0,2041,2000.209238
0.0,2043,2018.327223
0.0,2047,2036.193115
0.0,2042,2053.922618
0.0,2041,2071.774374
0.0,2047,2089.726271
0.0,2047,2107.730142
0.0,2047,2125.664382
0.0,2048,2143.470574
0.0,2047,2161.492666
0.0,2043,2179.606661
0.0,2047,2197.46682
0.0,2046,2215.26247
0.0,2044,2233.054284
0.0,2047,2251.076986
0.0,2044,2268.945464
0.0,2043,2286.622265
0.0,2045,2304.433673
0.0,2048,2322.398094
0.0,2042,2340.559223
0.0,2046,2358.661725
0.0,2047,2376.811557
0.0,2041,2394.798858
0.0,2042,2412.969878
0.0,2043,2430.896262
0.0,2042,2448.948205
0.0,2041,2466.942203
0.0,2041,2484.649228
0.0,2042,2502.816633
0.0,2043,2520.479534
0.0,2046,2538.257526
0.0,2043,2556.265867
0.0,2047,2574.152623
0.0,2045,2591.862676
0.0,2045,2609.852378
0.0,2048,2627.651852
0.0,2045,2645.538964
0.0,2044,2663.281513
0.0,2046,2681.148204
0.0,2046,2699.042799
0.0,2042,2717.640097
0.0,2041,2735.49258
0.0,2041,2752.864965
0.0,2045,2770.919212
0.0,2046,2788.698498
0.0,2047,2806.385793
0.0,2048,2824.42598
0.0,2046,2842.532094
0.0,2047,2860.652371
0.0,2047,2878.473363
0.0,2042,2896.380046
0.0,2042,2914.391632
0.0,2042,2931.907725
0.0,2046,2949.888117
0.0,2041,2967.947165
0.0,2048,2985.892022
0.0,2043,3003.43419
0.0,2047,3021.7485
0.0,2045,3039.77918
0.0,2042,3057.681532
0.0,2048,3075.701576
0.0,2046,3093.696084
0.0,2042,3111.405632
0.0,2046,3129.481628
0.0,2045,3147.460143
0.0,2044,3165.392851
