#{"t_start": 1525898174.2350686, "env_id": "FreewayNoFrameskip-v0"}
r,l,t
0.0,2044,29.189788
0.0,2045,47.153967
0.0,2047,65.355995
0.0,2041,83.339564
0.0,2041,101.257263
0.0,2042,119.595679
0.0,2045,137.732905
0.0,2043,155.551455
0.0,2047,173.645951
0.0,2043,191.336615
0.0,2041,209.066745
0.0,2043,226.913813
0.0,2041,244.850385
0.0,2047,262.495464
0.0,2041,280.024745
0.0,2041,297.851088
0.0,2046,315.531819
0.0,2042,333.460308
0.0,2046,351.491837
0.0,2044,369.470686
0.0,2048,387.245872
0.0,2044,405.274041
0.0,2044,422.899934
0.0,2044,441.210998
0.0,2044,459.232981
0.0,2044,477.111562
0.0,2043,494.785328
0.0,2047,512.797303
0.0,2042,530.638688
0.0,2045,548.704255
0.0,2046,566.632122
0.0,2044,584.361155
0.0,2042,602.000591
0.0,2046,619.79948
0.0,2044,637.700754
0.0,2041,655.718182
0.0,2048,674.199169
0.0,2041,691.95215
0.0,2043,709.562917
0.0,2041,727.45309
0.0,2043,745.55395
0.0,2043,763.548104
0.0,2047,781.378646
0.0,2045,799.246057
0.0,2043,817.446204
0.0,2046,835.511515
0.0,2041,853.565386
0.0,2044,871.493106
0.0,2044,889.422187
0.0,2043,907.536546
0.0,2043,925.252742
0.0,2045,942.990448
0.0,2046,960.836521
0.0,2043,978.635869
0.0,2042,996.361652
0.0,2047,1014.041313
0.0,2045,1031.895555
0.0,2044,1049.630885
0.0,2046,1067.667187
0.0,2048,1085.844431
0.0,2041,1103.516299
0.0,2044,1121.277651
0.0,2045,1139.30313
0.0,2046,1157.312419
0.0,2043,1175.166515
0.0,2042,1193.190634
0.0,2048,1211.351144
0.0,2045,1229.702746
0.0,2044,1247.653625
0.0,2047,1265.576988
0.0,2048,1283.775373
0.0,2041,1301.552232
0.0,2044,1319.577844
0.0,2042,1337.462473
0.0,2042,1355.56235
0.0,2043,1373.56929
0.0,2044,1391.433055
0.0,2047,1409.255146
0.0,2044,1427.229066
0.0,2043,1444.984466
0.0,2042,1462.505878
0.0,2041,1480.580097
0.0,2043,1498.49424
0.0,2044,1516.549628
0.0,2047,1534.451442
0.0,2046,1552.392083
0.0,2041,1570.503989
0.0,2047,1588.363413
0.0,2042,1606.208606
0.0,2045,1623.953854
0.0,2042,1641.965323
0.0,2048,1660.035295
0.0,2042,1677.930962
0.0,2043,1695.848086
0.0,2041,1713.624495
0.0,2043,1731.626853
0.0,2045,1749.554443
0.0,2046,1767.454861
0.0,2042,1785.314214
0.0,2041,1803.190325
0.0,2043,1821.21509
0.0,2046,1838.916276
0.0,2044,1856.676562
0.0,2047,1874.58994
0.0,2041,1892.642257
0.0,2041,1910.562015
0.0,2043,1928.360045
0.0,2042,1946.167928
0.0,2047,1964.142025
0.0,2042,1982.147584
0.0,2043,2000.182871
0.0,2045,2018.339859
0.0,2046,2036.180427
0.0,2045,2053.976673
0.0,2044,2071.849704
0.0,2043,2089.763743
0.0,2045,2107.696355
0.0,2042,2125.613249
0.0,2046,2143.361902
0.0,2042,2161.343987
0.0,2043,2179.446477
0.0,2043,2197.289159
0.0,2045,2215.089908
0.0,2044,2232.844775
0.0,2047,2250.892099
0.0,2048,2268.760161
0.0,2041,2286.425694
0.0,2041,2304.204798
0.0,2045,2322.0936
0.0,2048,2340.322895
0.0,2042,2358.361636
0.0,2043,2376.450127
0.0,2042,2394.485009
0.0,2046,2412.731077
0.0,2048,2430.641981
0.0,2042,2448.772749
0.0,2045,2466.81946
0.0,2044,2484.583888
0.0,2046,2502.767541
0.0,2048,2520.526684
0.0,2047,2538.308622
0.0,2041,2556.278289
0.0,2045,2574.122703
0.0,2045,2591.818466
0.0,2041,2609.779124
0.0,2046,2627.577405
0.0,2048,2645.467032
0.0,2041,2663.180836
0.0,2047,2681.065649
0.0,2043,2698.927843
0.0,2048,2717.587693
0.0,2045,2735.506597
0.0,2046,2752.947574
0.0,2047,2771.030984
0.0,2048,2788.82358
0.0,2048,2806.549954
0.0,2042,2824.561059
0.0,2042,2842.545094
0.0,2048,2860.689564
0.0,2043,2878.413104
0.0,2046,2896.43709
0.0,2046,2914.476326
0.0,2047,2932.06889
0.0,2044,2950.008532
0.0,2042,2968.092496
0.0,2047,2986.002681
0.0,2048,3003.637089
0.0,2043,3021.876776
0.0,2046,3039.95345
0.0,2041,3057.834869
0.0,2041,3075.749316
0.0,2043,3093.673481
0.0,2046,3111.469571
0.0,2047,3129.572523
0.0,2045,3147.537888
0.0,2046,3165.496729
0.0,2043,3183.766121
0.0,2043,3202.02461
0.0,2045,3219.594177
0.0,2042,3237.65369
0.0,2046,3255.737986
0.0,2043,3274.010395
0.0,2044,3291.955109
0.0,2045,3310.138595
0.0,2046,3328.063712
0.0,2041,3345.807364
