#{"t_start": 1526079465.5185072, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
155.0,503,14.916951
80.0,383,18.006387
210.0,583,22.819458
155.0,605,27.747205
180.0,524,32.11905
165.0,509,36.17996
75.0,297,38.576946
155.0,489,42.612381
60.0,403,46.105779
50.0,301,48.598205
210.0,588,53.694162
20.0,279,56.275717
85.0,393,59.4529
410.0,710,65.367309
185.0,613,70.41899
55.0,390,73.692436
190.0,594,78.672395
120.0,457,82.675037
110.0,527,86.984426
140.0,546,91.373901
105.0,481,95.138012
240.0,660,100.476279
380.0,624,105.662881
410.0,597,110.701285
105.0,313,113.093401
155.0,588,117.72992
135.0,587,122.469617
135.0,600,127.300374
155.0,616,132.643488
155.0,611,137.643828
155.0,593,142.253823
135.0,593,146.848365
155.0,598,151.76741
210.0,646,156.94837
155.0,593,161.77944
180.0,628,166.867066
135.0,591,171.56309
355.0,603,176.32507
155.0,624,181.299718
155.0,589,185.996574
135.0,594,190.718019
180.0,626,195.816344
145.0,583,200.45929
660.0,1406,212.039368
210.0,625,217.209988
180.0,591,222.121881
180.0,632,227.053856
180.0,609,231.913152
240.0,735,237.773152
110.0,482,241.576191
105.0,481,245.33044
210.0,631,250.360535
180.0,661,255.823623
210.0,612,260.632223
110.0,480,264.481954
135.0,597,269.196427
180.0,605,274.034529
105.0,480,277.664998
155.0,600,282.487653
180.0,623,287.340568
185.0,601,291.952068
335.0,585,296.457435
210.0,631,301.252632
355.0,597,305.92866
145.0,591,310.588354
260.0,731,316.68132
135.0,585,321.397966
180.0,597,326.132447
410.0,632,331.362211
250.0,815,337.768766
180.0,598,342.690106
180.0,607,347.619193
460.0,1418,358.902442
155.0,594,363.592032
380.0,595,368.303929
210.0,622,373.183469
155.0,625,377.981868
165.0,591,383.011901
210.0,609,387.848542
265.0,735,393.924702
210.0,642,399.180062
105.0,484,403.212992
410.0,626,408.150455
105.0,480,411.871105
210.0,620,416.912207
210.0,610,421.901312
155.0,601,426.643484
185.0,596,431.398
210.0,630,436.605289
330.0,826,443.225246
860.0,1415,454.757066
105.0,492,458.430887
380.0,594,463.157468
210.0,642,468.32485
180.0,597,473.339985
160.0,593,478.204188
270.0,737,483.959115
210.0,641,489.359716
50.0,303,492.00771
75.0,321,494.472878
380.0,646,499.746549
120.0,308,502.25308
380.0,627,507.153209
80.0,299,509.725669
410.0,688,515.51407
335.0,592,520.248859
155.0,608,525.052528
120.0,312,527.656641
155.0,594,532.188944
205.0,756,538.637953
30.0,276,540.767576
530.0,1063,549.497936
545.0,1575,561.971635
180.0,465,565.726353
65.0,299,568.034938
240.0,743,573.919786
290.0,856,580.848653
110.0,359,583.705885
210.0,596,588.318161
125.0,319,590.648011
90.0,474,594.349946
475.0,779,600.696339
210.0,604,605.530784
225.0,642,610.549068
120.0,505,614.568615
410.0,612,619.224728
110.0,410,622.455629
120.0,381,625.401832
105.0,366,628.238492
110.0,373,631.130788
30.0,337,633.789661
145.0,493,637.767398
155.0,594,642.574339
210.0,605,647.523192
315.0,1003,655.372037
80.0,313,657.839174
605.0,1171,667.175095
110.0,376,670.0855
180.0,603,674.801408
260.0,730,680.477333
250.0,713,685.970703
105.0,474,689.901063
70.0,292,692.357259
210.0,632,697.419369
90.0,350,700.337904
210.0,627,705.266148
210.0,633,710.174228
135.0,593,714.903559
135.0,468,718.770282
565.0,1002,726.651562
180.0,634,731.608732
210.0,598,736.201365
30.0,329,738.785415
245.0,527,743.357164
175.0,576,747.864622
490.0,831,754.385305
105.0,497,758.252095
240.0,738,764.166265
210.0,622,769.309267
75.0,382,772.227133
125.0,289,774.779581
80.0,381,777.746972
105.0,390,780.846832
135.0,589,785.466951
105.0,472,789.325664
105.0,478,793.65749
325.0,986,801.59938
210.0,587,806.271772
365.0,1098,815.220867
140.0,480,819.056005
240.0,666,824.6952
215.0,862,831.617225
90.0,388,834.836046
240.0,730,840.842109
45.0,412,844.160741
625.0,1130,853.444076
180.0,598,858.251737
155.0,583,863.020233
105.0,480,866.769677
135.0,474,870.368501
300.0,813,876.869308
155.0,483,880.720929
55.0,298,883.00058
355.0,611,887.81415
290.0,808,894.260898
240.0,626,899.415394
180.0,524,903.560652
80.0,306,905.944011
240.0,662,911.537489
135.0,416,914.83525
295.0,722,920.494511
140.0,368,923.559798
260.0,789,929.951825
45.0,425,933.205769
35.0,278,935.424886
60.0,254,937.396783
210.0,525,941.671865
140.0,515,945.875406
135.0,368,948.950729
90.0,505,953.013697
115.0,521,957.427941
180.0,471,961.27618
75.0,372,964.333607
80.0,383,967.74863
105.0,313,970.44624
155.0,400,973.644619
210.0,515,977.959042
180.0,476,982.046981
210.0,475,985.912339
155.0,444,989.445623
260.0,630,994.365813
75.0,431,997.799051
80.0,317,1000.8486
110.0,427,1004.704294
345.0,811,1011.351699
135.0,428,1014.930468
165.0,402,1018.07855
200.0,508,1022.256423
170.0,462,1025.776975
165.0,465,1029.528204
175.0,517,1033.629709
440.0,699,1039.07276
220.0,552,1043.478028
210.0,669,1048.71475
200.0,604,1053.551779
155.0,630,1058.647358
450.0,1024,1067.102101
650.0,932,1074.535225
365.0,526,1078.755361
305.0,687,1084.093419
395.0,518,1088.477252
285.0,664,1094.016903
440.0,600,1098.799367
455.0,673,1103.969359
165.0,545,1108.175249
65.0,476,1111.754526
140.0,429,1115.356879
225.0,570,1119.893592
245.0,555,1124.485527
125.0,465,1128.108031
65.0,382,1131.090278
165.0,469,1134.815502
285.0,619,1139.845132
485.0,684,1145.205773
385.0,713,1150.894835
210.0,597,1155.961287
385.0,748,1161.84664
410.0,854,1168.660661
200.0,429,1172.130179
70.0,457,1175.80532
250.0,680,1181.315037
375.0,711,1187.164207
170.0,495,1191.014167
200.0,536,1195.211897
630.0,1023,1203.174518
210.0,474,1206.913435
335.0,680,1212.156613
415.0,773,1218.389256
180.0,384,1221.537017
290.0,709,1227.167773
110.0,498,1231.50497
105.0,526,1235.596978
245.0,655,1240.716526
210.0,489,1244.621289
290.0,654,1249.986479
200.0,614,1254.826443
485.0,672,1260.054625
320.0,660,1265.321614
180.0,660,1270.634131
375.0,651,1275.789767
145.0,437,1279.115991
80.0,288,1281.276719
175.0,401,1284.329531
115.0,522,1288.519031
205.0,534,1292.958025
375.0,947,1300.757684
85.0,367,1303.650298
245.0,654,1308.874414
490.0,792,1314.942722
305.0,718,1320.608981
385.0,733,1326.503783
395.0,774,1332.761971
455.0,851,1339.155003
480.0,509,1343.093429
445.0,761,1349.291177
190.0,656,1354.556366
240.0,636,1359.871766
430.0,923,1367.006905
180.0,497,1371.048979
90.0,430,1374.583115
140.0,698,1380.105852
370.0,704,1385.709318
400.0,886,1392.92826
365.0,752,1399.100132
480.0,846,1405.494552
485.0,836,1412.035824
250.0,784,1418.602495
140.0,437,1422.037169
610.0,905,1429.26787
490.0,1016,1437.255906
485.0,669,1442.2766
415.0,716,1447.961167
255.0,497,1452.188472
335.0,558,1456.679081
320.0,660,1461.710578
460.0,768,1467.915428
495.0,904,1475.024441
370.0,704,1480.544285
520.0,686,1486.008746
190.0,525,1490.246371
580.0,621,1495.231389
585.0,826,1501.683499
210.0,529,1505.701513
570.0,869,1512.246164
335.0,686,1517.771057
435.0,1025,1526.018539
455.0,881,1533.031746
425.0,799,1539.446237
315.0,700,1544.903928
575.0,1060,1553.197337
330.0,721,1558.737091
210.0,711,1564.281535
210.0,532,1568.355501
100.0,504,1572.304062
380.0,757,1578.340163
125.0,318,1580.764394
230.0,756,1586.743151
325.0,945,1594.111961
305.0,845,1600.9253
180.0,406,1604.258722
250.0,596,1608.937942
455.0,743,1614.693867
500.0,778,1620.595539
580.0,757,1626.590173
275.0,615,1631.218054
340.0,714,1636.78965
335.0,721,1642.188961
330.0,672,1647.608307
280.0,796,1653.779382
385.0,811,1660.295951
290.0,670,1665.43975
385.0,892,1672.588623
340.0,778,1678.495275
505.0,1124,1687.614115
570.0,1195,1697.246163
230.0,553,1701.45198
245.0,521,1705.470588
120.0,464,1709.287833
555.0,714,1714.83793
570.0,810,1721.11673
495.0,923,1728.529031
685.0,1047,1736.995098
580.0,587,1741.636428
495.0,589,1746.138889
615.0,776,1752.175849
300.0,761,1758.247506
410.0,640,1763.286471
525.0,981,1770.998686
490.0,998,1778.638655
505.0,969,1786.058106
425.0,891,1793.196546
720.0,841,1799.672707
690.0,1010,1807.438715
440.0,704,1813.255459
275.0,592,1817.84764
180.0,590,1822.469202
475.0,839,1828.770898
465.0,866,1835.453088
345.0,650,1840.606832
420.0,735,1846.228265
445.0,866,1852.877341
335.0,762,1858.649756
330.0,706,1863.951902
720.0,1057,1872.022696
540.0,1096,1880.193284
685.0,795,1886.231102
365.0,689,1891.737734
295.0,730,1897.574788
545.0,992,1905.353725
400.0,761,1911.321074
360.0,768,1917.343893
210.0,624,1922.10505
325.0,738,1927.777289
730.0,966,1935.067981
430.0,863,1941.580978
100.0,651,1946.501396
315.0,684,1951.731878
400.0,861,1958.14154
775.0,1297,1968.012101
725.0,1137,1976.834968
315.0,723,1982.160201
695.0,868,1988.960987
445.0,976,1996.953095
470.0,1070,2004.954804
600.0,962,2012.403925
430.0,620,2017.262304
280.0,727,2022.831216
490.0,866,2029.580714
465.0,645,2034.636431
540.0,1054,2042.641579
410.0,834,2048.910362
570.0,990,2056.500316
485.0,999,2064.21593
525.0,1225,2073.556654
465.0,807,2079.728014
485.0,606,2084.505771
580.0,983,2092.106889
610.0,1011,2099.922552
390.0,769,2105.926104
255.0,605,2110.520927
140.0,481,2114.141994
570.0,995,2121.579848
370.0,754,2127.041703
760.0,992,2134.409968
430.0,915,2141.729553
585.0,958,2149.148989
325.0,763,2154.953553
275.0,714,2160.560854
540.0,961,2167.644924
570.0,1025,2175.455031
695.0,1064,2183.421849
715.0,1025,2191.093547
490.0,940,2198.083288
745.0,1177,2206.788002
455.0,845,2213.245482
375.0,673,2218.613424
780.0,935,2226.164039
660.0,875,2232.762
285.0,627,2237.363789
700.0,1360,2248.062658
485.0,950,2255.215236
1350.0,1631,2268.077344
1385.0,2159,2284.555593
135.0,423,2287.649549
300.0,713,2293.075801
330.0,620,2297.804794
280.0,785,2303.722356
585.0,1186,2312.626862
495.0,901,2319.708599
800.0,1067,2327.876262
800.0,950,2335.163566
580.0,708,2340.646052
305.0,574,2345.089145
360.0,930,2352.213373
745.0,1076,2360.259556
665.0,883,2366.75753
485.0,921,2373.688138
435.0,1076,2381.836806
500.0,809,2388.149482
610.0,844,2394.615357
495.0,830,2400.988228
570.0,895,2407.636736
485.0,851,2414.178076
570.0,1039,2422.327975
330.0,701,2427.679147
880.0,807,2433.763784
340.0,814,2439.838961
800.0,1093,2447.949711
910.0,1583,2459.824767
545.0,956,2466.940355
370.0,772,2472.72838
600.0,1194,2481.610208
605.0,994,2488.983042
545.0,1100,2497.149974
800.0,1139,2505.772121
1115.0,1539,2517.416245
570.0,979,2524.962553
800.0,1085,2533.086783
450.0,915,2539.987545
745.0,905,2546.959574
605.0,992,2554.688294
575.0,1049,2562.659152
580.0,1103,2571.367043
1065.0,1516,2582.94389
275.0,766,2588.772693
435.0,817,2595.354173
810.0,1009,2602.834928
665.0,1084,2610.772066
545.0,938,2617.928297
460.0,1176,2626.78181
575.0,1041,2635.053896
770.0,1138,2643.753125
600.0,927,2650.608912
1200.0,1120,2659.101601
520.0,1056,2667.11763
525.0,1010,2674.76417
540.0,1006,2682.640808
435.0,827,2688.795275
915.0,877,2695.199632
495.0,903,2702.053431
540.0,973,2709.160089
520.0,904,2716.114992
490.0,778,2721.958903
570.0,920,2728.97614
725.0,1028,2736.840909
550.0,925,2743.761559
605.0,846,2750.189075
550.0,907,2757.269335
775.0,966,2764.729731
885.0,1730,2777.855814
575.0,1085,2785.932798
465.0,966,2793.181201
605.0,1179,2802.102314
770.0,1097,2810.509953
905.0,1201,2819.567635
570.0,913,2826.510331
800.0,1094,2834.63238
570.0,1134,2843.131132
725.0,938,2850.503576
500.0,888,2857.536374
575.0,955,2864.628144
600.0,1017,2872.260542
500.0,998,2879.61683
605.0,949,2886.628967
780.0,867,2893.623155
975.0,1460,2904.806608
745.0,1032,2913.242969
695.0,1016,2921.17612
780.0,971,2928.618809
435.0,980,2936.19957
510.0,940,2943.375662
650.0,1084,2951.847459
575.0,1028,2959.656782
695.0,927,2966.60554
695.0,966,2973.926452
545.0,998,2981.476358
520.0,891,2988.343544
600.0,1020,2995.968212
545.0,902,3002.739171
655.0,889,3009.676148
1125.0,1891,3023.945093
550.0,833,3030.417104
545.0,1199,3039.531127
385.0,678,3044.517629
740.0,1283,3054.393148
600.0,881,3060.927617
460.0,1065,3068.992543
490.0,969,3076.477141
800.0,1094,3084.834869
805.0,1083,3093.28576
545.0,1176,3102.263541
540.0,841,3108.897465
805.0,956,3116.368891
570.0,1102,3124.889963
550.0,905,3131.712177
600.0,970,3139.121278
745.0,933,3146.338145
545.0,868,3152.856751
600.0,1062,3160.887372
680.0,911,3167.710648
700.0,916,3174.831201
600.0,1005,3182.513819
545.0,1019,3190.30462
715.0,926,3197.523108
545.0,919,3204.354965
775.0,1017,3212.022058
270.0,715,3217.463113
535.0,870,3224.230721
1275.0,2103,3239.918712
970.0,1011,3247.712866
800.0,968,3255.212228
770.0,1108,3263.488788
100.0,459,3267.111592
755.0,952,3274.442035
670.0,893,3281.45018
485.0,1022,3289.60111
515.0,982,3296.921394
705.0,873,3303.733795
570.0,1073,3311.920586
755.0,1001,3319.447083
380.0,715,3324.764253
470.0,796,3330.85523
545.0,874,3337.563733
695.0,1291,3347.814104
800.0,1115,3356.653741
485.0,972,3364.145234
390.0,739,3369.601051
545.0,1034,3377.457247
545.0,1060,3385.537936
1300.0,1836,3399.498737
550.0,1137,3408.54843
945.0,1352,3418.8902
515.0,1121,3427.456863
1105.0,1801,3441.300398
745.0,815,3447.561477
570.0,903,3454.795162
895.0,1382,3465.469754
950.0,1601,3477.59969
575.0,981,3484.943117
780.0,882,3491.663149
775.0,1038,3499.451197
390.0,752,3504.985279
480.0,909,3511.94652
600.0,1088,3520.175398
580.0,856,3526.650098
605.0,916,3533.490832
1280.0,2137,3550.096571
750.0,1505,3561.682989
525.0,877,3568.387429
575.0,843,3574.722724
170.0,453,3578.122132
535.0,932,3585.060285
585.0,1026,3592.782416
600.0,999,3600.117196
545.0,1042,3608.128749
545.0,952,3615.4884
505.0,1084,3623.830482
570.0,1005,3631.367511
695.0,809,3637.506948
800.0,1193,3646.679701
575.0,962,3653.861005
905.0,957,3660.824956
465.0,958,3668.678711
775.0,980,3676.128976
800.0,938,3683.060015
610.0,1051,3691.487853
780.0,908,3698.262306
770.0,1175,3707.047381
575.0,800,3713.120355
570.0,941,3720.26254
485.0,904,3727.078106
745.0,862,3733.537013
545.0,838,3739.816219
495.0,904,3746.516544
740.0,914,3753.466489
600.0,1002,3761.219504
775.0,939,3768.118327
805.0,987,3775.383484
525.0,954,3782.532887
445.0,734,3788.015546
575.0,958,3795.637574
285.0,658,3800.576201
1005.0,1636,3812.570615
600.0,1059,3820.363707
485.0,941,3827.543893
525.0,683,3833.02748
900.0,908,3840.03606
450.0,823,3846.426654
775.0,1097,3854.838096
715.0,903,3861.80488
705.0,891,3868.546252
755.0,773,3874.546563
600.0,1009,3882.186431
1630.0,1751,3895.263278
520.0,855,3901.599017
545.0,915,3908.608778
780.0,954,3915.903659
775.0,777,3921.721125
605.0,1030,3929.317895
525.0,964,3936.618223
930.0,1739,3949.493144
475.0,828,3955.726561
775.0,894,3962.485443
600.0,870,3968.833901
725.0,873,3975.391014
775.0,804,3981.382842
610.0,1001,3988.774378
575.0,996,3996.066484
800.0,1134,4004.607018
1085.0,1662,4017.107718
550.0,974,4024.390785
745.0,835,4030.594995
605.0,945,4037.622013
460.0,823,4043.738257
775.0,1003,4051.29386
550.0,1028,4059.314293
600.0,1135,4068.0136
600.0,940,4075.236261
540.0,904,4082.052845
515.0,1026,4089.678402
570.0,792,4095.869562
540.0,990,4103.378109
600.0,926,4110.405159
540.0,904,4117.293107
500.0,925,4124.331324
575.0,782,4130.359984
520.0,937,4137.414466
770.0,839,4143.804322
515.0,1022,4151.6191
600.0,853,4158.331155
770.0,778,4164.245568
580.0,890,4170.989977
570.0,839,4177.321537
600.0,1044,4185.161669
495.0,869,4191.627836
600.0,912,4198.502173
545.0,874,4205.212962
770.0,839,4211.725172
500.0,1098,4219.851508
1120.0,1961,4234.683484
520.0,805,4240.706894
780.0,973,4248.013955
545.0,851,4254.315486
1225.0,1762,4267.70687
540.0,956,4274.823121
600.0,989,4282.173503
570.0,1042,4290.390869
575.0,800,4296.460044
575.0,783,4302.375751
1175.0,1696,4314.944837
545.0,1127,4323.267262
605.0,884,4329.883036
770.0,920,4336.780833
1525.0,1886,4351.02719
745.0,975,4358.636217
600.0,1048,4366.656927
1250.0,1770,4379.852336
600.0,848,4386.259149
770.0,816,4392.563291
745.0,1024,4400.291269
600.0,828,4406.542595
470.0,1104,4415.074369
600.0,988,4422.607538
550.0,1033,4430.588673
750.0,772,4436.549107
490.0,1001,4444.312564
600.0,996,4452.144623
895.0,886,4458.785466
805.0,882,4465.669949
510.0,929,4472.789398
800.0,1087,4481.031445
805.0,865,4487.726514
1180.0,1496,4498.893229
545.0,984,4506.296213
800.0,1017,4513.933118
780.0,1164,4522.63588
570.0,1016,4530.261348
575.0,1083,4538.534919
460.0,1018,4546.116698
600.0,928,4553.138373
575.0,876,4559.632007
545.0,744,4565.163505
570.0,1102,4573.350278
550.0,954,4580.572592
550.0,931,4587.467431
545.0,884,4594.130239
600.0,1042,4601.967954
945.0,743,4607.75317
540.0,905,4614.521394
545.0,800,4620.847078
715.0,881,4627.560816
315.0,687,4632.809073
445.0,790,4638.721813
460.0,906,4645.656068
190.0,548,4649.881887
555.0,968,4657.236045
570.0,1123,4665.68194
600.0,906,4672.624126
770.0,1000,4680.289546
545.0,926,4687.313605
545.0,852,4693.977438
545.0,772,4699.603209
