nupdates,value_loss,policy_entropy,explained_variance,total_timesteps,avg reward,fps
4000,0.024037078022956848,1.7338855266571045,0.9457408376038074,320000,1.2724691260606051,1884
4100,0.0049352762289345264,1.7515363693237305,0.9863576907664537,328000,1.1243290496058762,1882
4200,0.013837623409926891,1.7103967666625977,0.9714931920170784,336000,1.1710133858316112,1882
4300,0.014116029255092144,1.7166125774383545,0.9461391642689705,344000,1.4710163172334432,1883
4400,0.011277474462985992,1.7217689752578735,0.9480860158801079,352000,1.2362811885774136,1881
4500,0.03092028759419918,1.744084119796753,0.7980110943317413,360000,1.2321111150085926,1881
4600,0.06411121040582657,1.7136482000350952,0.731295257806778,368000,1.3611019611358643,1880
4700,0.04984714463353157,1.6932255029678345,0.8988497629761696,376000,0.9340807970613241,1879
4800,0.04665889963507652,1.641942024230957,0.8871552124619484,384000,1.4162981105968355,1878
4900,0.012694485485553741,1.6733777523040771,0.9747456461191177,392000,1.3816802671179176,1878
5000,0.0556972399353981,1.6927635669708252,0.7506831884384155,400000,0.8687909786589444,1875
5100,0.007345493882894516,1.5102406740188599,0.9831572920084,408000,1.6982158195227384,1876
5200,0.05684521794319153,1.5983667373657227,0.8885867893695831,416000,1.44702442958951,1877
5300,0.03612435609102249,1.587201714515686,0.8953237161040306,424000,1.1716144267469644,1879
5400,0.02043275162577629,1.5540788173675537,0.9660178460180759,432000,2.053905338048935,1881
5500,0.008891846984624863,1.6136741638183594,0.983090952038765,440000,1.2211219562217592,1883
5600,0.027534741908311844,1.684888482093811,0.9178540706634521,448000,1.0918692505452783,1881
5700,0.00870820414274931,1.683355689048767,0.9675632901489735,456000,0.9144304461777211,1881
5800,0.007794233970344067,1.628369688987732,0.9710910152643919,464000,0.8889508713036776,1883
5900,0.032372284680604935,1.3211477994918823,0.9471913911402225,472000,2.8125025972723963,1883
6000,0.014070970937609673,1.5134196281433105,0.9189391881227493,480000,0.8998476452659816,1882
6100,0.014931480400264263,1.4255725145339966,0.982240641489625,488000,1.9656166642904283,1882
6200,0.03850641846656799,1.5768979787826538,0.9233959391713142,496000,1.231199138611555,1880
6300,0.0017940755933523178,1.5382921695709229,0.9810458980500698,504000,0.4074659799982328,1879
6400,0.004750702530145645,1.597386121749878,0.9830472879111767,512000,0.6601329219527543,1880
6500,0.018405050039291382,1.3728580474853516,0.9606602974236012,520000,1.288425481133163,1881
6600,0.012047773227095604,1.4094455242156982,0.9655112363398075,528000,1.2886492852121592,1881
6700,0.020889075472950935,0.7996512055397034,0.9830264020711184,536000,2.0125841572880745,1882
6800,0.047421328723430634,1.2270050048828125,0.9354026094079018,544000,1.9862578189000488,1883
6900,0.010983863845467567,1.4431352615356445,0.9319577813148499,552000,0.9059348708018661,1881
7000,0.00903549138456583,1.2525463104248047,0.9816482625901699,560000,1.2254774514585733,1882
7100,0.017234373837709427,0.6535024046897888,0.9514876306056976,568000,0.5533100156113505,1883
7200,0.0241120383143425,0.8745177984237671,0.9660282582044601,576000,2.2906821429729463,1882
7300,0.029593518003821373,0.00775537732988596,0.971277104690671,584000,3.162811464071274,1883
7400,0.01803857460618019,2.0370741538044967e-08,0.9617335274815559,592000,1.86056415066123,1883
7500,0.25380057096481323,1.4861266285875326e-28,0.6911154091358185,600000,-2.923171184211969,1883
7600,0.13035570085048676,6.2304284995096104e-12,0.8087468594312668,608000,2.3160636976361273,1885
7700,0.07526310533285141,2.6852919887687676e-10,0.8734816908836365,616000,3.571841111779213,1885
7800,0.02314397133886814,8.61317968692179e-23,0.9620834067463875,624000,-1.8829372441512533,1887
7900,0.014464142732322216,7.234968624203475e-09,0.9587427563965321,632000,0.7866917995037511,1887
8000,0.04225648194551468,5.147223873490923e-16,0.9226017445325851,640000,2.622066580504179,1887
8100,0.043492641299963,2.725871188663477e-32,0.9263156205415726,648000,1.6639123857021332,1888
8200,0.02090902253985405,0.0,0.9747506994754076,656000,3.009081431478262,1889
8300,0.0330609455704689,5.383407451762614e-26,0.9711456671357155,664000,4.942183434963226,1888
8400,0.014709897339344025,0.0,0.9668748341500759,672000,-2.6919891078025104,1888
8500,0.027565300464630127,0.0,0.9587907642126083,680000,-0.5426234705373645,1886
8600,0.049144767224788666,0.0,0.9094998985528946,688000,4.971750193834305,1885
8700,0.13464051485061646,0.0,0.7705601900815964,696000,-2.2754000092856588,1886
8800,1.1981468200683594,0.0,-0.06789720058441162,704000,-4.980258950591088,1886
8900,0.048034559935331345,0.0,0.8905427679419518,712000,3.978820252418518,1885
9000,0.06950165331363678,0.0,0.8963237032294273,720000,-4.0620107531547545,1885
9100,0.308112770318985,0.0,0.7529096454381943,728000,7.327869999408722,1885
9200,0.0617794394493103,0.0,0.9118225127458572,736000,5.879864740371704,1885
9300,0.03763461112976074,0.0,0.9555495902895927,744000,4.462284192442894,1885
9400,0.03053150698542595,0.0,0.8735150694847107,752000,-2.952166736125946,1886
9500,0.03269040957093239,0.0,0.9569433853030205,760000,0.4283611012622714,1887
9600,0.04442058876156807,0.0,0.9353535398840904,768000,-2.729197295755148,1888
9700,0.03782625123858452,0.0,0.9611516557633877,776000,4.337517058849334,1888
9800,0.04023611173033714,0.0,0.9851942351087928,784000,6.365946105122566,1889
9900,2.193446636199951,0.0,0.4523318409919739,792000,9.588365042209626,1890
10000,0.36899471282958984,0.0,0.7870395481586456,800000,8.148954766988755,1890
10100,0.1420721858739853,0.0,0.9455301873385906,808000,12.674020516872407,1890
10200,0.06946373730897903,0.0,0.9002369046211243,816000,-5.915984231233597,1891
10300,0.41656622290611267,0.0,-0.016701102256774902,824000,-1.588707760721445,1891
10400,0.04984084516763687,0.0,0.9394937679171562,832000,-6.893268251419068,1892
10500,0.07147649675607681,0.0,0.9332404807209969,840000,-8.398473846912385,1894
10600,0.12101855129003525,0.0,0.9002570435404778,848000,11.416310834884644,1895
10700,0.6822022795677185,0.0,0.4833499789237976,856000,5.373444223403931,1896
10800,0.34546130895614624,0.0,0.8210051357746124,864000,17.95064470767975,1897
10900,0.4447898864746094,0.0,0.4126077890396118,872000,-18.2961966753006,1897
11000,3.6378235816955566,0.0,-0.0732506513595581,880000,-14.95792771577835,1897
11100,0.11340872198343277,0.0,0.8716993033885956,888000,-10.165529197454452,1897
11200,0.11232303082942963,0.0,0.8321233093738556,896000,-10.640196645259858,1898
11300,0.3722987174987793,0.0,0.8626483529806137,904000,18.724775552749634,1898
11400,0.056876134127378464,0.0,0.9497251808643341,912000,5.469961380958557,1898
11500,1.3427945375442505,0.0,-0.2985478639602661,920000,-11.028329837322236,1898
11600,0.0258634090423584,0.0,0.974488029256463,928000,5.233965045213699,1896
11700,5.250527381896973,0.0,-0.020120859146118164,936000,-7.35181941986084,1897
11800,0.02240123599767685,0.0,0.9672146029770374,944000,4.767908614873886,1897
11900,0.16139568388462067,0.0,0.8800507262349129,952000,13.418935191631316,1897
12000,0.140010803937912,0.0,0.8934591636061668,960000,-9.337342768907547,1898
12100,0.6339334845542908,0.0,0.2423296570777893,968000,-4.858013162016869,1898
12200,0.05126854032278061,0.0,0.9719514325261116,976000,6.535113257169724,1899
12300,0.17582304775714874,0.0,0.798307865858078,984000,6.725700002908707,1900
12400,0.016446318477392197,0.0,0.9696041531860828,992000,0.8784657610114663,1899
12500,0.5256530046463013,0.0,0.44125914573669434,1000000,5.868020468950272,1900
12600,0.01447382289916277,0.0,0.976197374984622,1008000,2.8436829850077627,1900
12700,0.02718983218073845,0.0,0.9441245533525944,1016000,3.670600163936615,1900
12800,0.015598885715007782,0.0,0.9683034233748913,1024000,-3.3708806470036508,1899
12900,0.09847155213356018,0.0,0.9660090953111649,1032000,13.304081308841706,1899
13000,1.343773365020752,0.0,-0.3624614477157593,1040000,-7.294104653596878,1900
13100,0.0412401519715786,0.0,0.9238639771938324,1048000,-4.294775682687759,1899
13200,0.23555901646614075,0.0,0.6438908576965332,1056000,-8.798300158977508,1899
13300,0.12900802493095398,0.0,0.6910024285316467,1064000,-5.64329317510128,1899
13400,0.03774604946374893,0.0,0.9564477913081646,1072000,-4.728290009498596,1899
13500,0.0661083310842514,0.0,0.9011014625430107,1080000,-5.182428506016731,1899
13600,0.05583759397268295,0.0,0.8230695128440857,1088000,3.702329221367836,1900
13700,0.056161604821681976,4.938406591589915e-22,0.8858568221330643,1096000,2.2435341119766234,1900
13800,0.09111708402633667,2.775170434846176e-38,0.790983259677887,1104000,-2.0242936657741666,1900
13900,0.0051679546013474464,0.0,0.9858287954702973,1112000,1.7492280811071397,1899
14000,0.006638229824602604,3.73378059961361e-32,0.9516356959939003,1120000,-0.7537317737005651,1899
14100,0.054406605660915375,4.565561513464964e-36,0.9575655721127987,1128000,2.2702423840761186,1899
14200,0.04738946259021759,0.0,0.8482883721590042,1136000,0.6271999645512552,1898
14300,0.05439408868551254,0.0,0.9483426138758659,1144000,-4.652622085809708,1898
14400,0.055625639855861664,0.0,0.9359278678894043,1152000,-2.191777833533706,1899
14500,0.017477240413427353,0.0,0.9815692659467459,1160000,4.327350148558617,1899
14600,0.04196307063102722,1.40530395337585e-23,0.8481896817684174,1168000,3.330259385704994,1898
14700,0.3800514340400696,7.845279469620436e-06,0.6159119307994843,1176000,4.30029825270176,1897
14800,0.07169961929321289,0.0,0.9412613995373249,1184000,2.6396530285477637,1896
14900,0.03723111003637314,0.0,0.9171175062656403,1192000,-1.5743890888988972,1895
15000,0.016761641949415207,0.0,0.960219394415617,1200000,-0.2848307440872304,1895
15100,0.033519964665174484,0.0,0.9599520154297352,1208000,2.474819451570511,1895
15200,0.02030041255056858,0.0,0.9751142058521509,1216000,2.6055047407746317,1895
15300,0.019826406612992287,0.0,0.9370518252253532,1224000,0.16916887860861607,1895
15400,0.03819655627012253,0.0,0.9482830874621868,1232000,-5.406352916359902,1896
15500,0.7762081623077393,7.812053059586813e-25,-0.15908002853393555,1240000,-3.459329955279827,1896
15600,0.0754394680261612,0.0,0.9407032132148743,1248000,8.250310599803925,1897
15700,0.023295555263757706,0.0,0.9683634527027607,1256000,6.413662868738174,1897
15800,0.05064782500267029,0.0,0.9095633253455162,1264000,1.3345899609848857,1898
15900,0.005491550080478191,0.0,0.983567463234067,1272000,0.6075943012721836,1897
16000,0.027722734957933426,0.0,0.957153707742691,1280000,3.2710845947265623,1898
16100,0.5921180844306946,0.0,0.22394877672195435,1288000,-2.361674730852246,1898
16200,0.004924021195620298,0.0,0.9884797623381019,1296000,1.8823744162917138,1898
16300,0.02530989609658718,0.0,0.8740278035402298,1304000,2.3668890818953514,1898
16400,0.048186443746089935,0.0,0.9042258933186531,1312000,3.834569725394249,1899
16500,0.021064963191747665,0.0,0.9679046757519245,1320000,2.551659454405308,1899
16600,0.08643375337123871,1.4658257246891182e-12,0.7784416079521179,1328000,-2.380647484958172,1899
16700,0.021297413855791092,0.0,0.9633449800312519,1336000,0.346348231844604,1900
16800,0.022469505667686462,2.028138503774309e-37,0.9026102498173714,1344000,2.6183728873729706,1900
16900,0.2861131429672241,2.9169333161600445e-18,0.45101916790008545,1352000,-1.1225402219220997,1899
17000,0.18720300495624542,1.172725077583283e-14,0.5312565267086029,1360000,-2.350157517939806,1899
17100,0.05856382101774216,1.9794063957356833e-11,0.8760679215192795,1368000,1.8987903214991093,1899
17200,0.13350972533226013,0.0,0.9247842505574226,1376000,-5.300138002634048,1900
17300,0.09069596230983734,0.0,0.8005170822143555,1384000,8.508548182249069,1901
17400,0.5606251358985901,1.596646941178989e-14,0.40619999170303345,1392000,4.7695742636919025,1901
17500,0.20348946750164032,3.795482671933228e-18,0.697461873292923,1400000,3.6272863656282426,1901
17600,0.11491727828979492,0.0,0.8808688893914223,1408000,-7.18692729473114,1900
17700,0.025438278913497925,0.0,0.9181222170591354,1416000,-1.4925679437816144,1899
17800,0.017427487298846245,1.7608170691348603e-35,0.9179276898503304,1424000,0.4114281328162178,1899
17900,0.0490008182823658,1.3190701124524848e-32,0.7390748560428619,1432000,2.6177002087235453,1899
18000,0.033850785344839096,3.491614565189423e-18,0.780564159154892,1440000,0.478933291323483,1899
18100,0.006330789532512426,7.888622914620225e-12,0.9807740617543459,1448000,2.1187332406640054,1899
18200,0.14185664057731628,0.0011909441091120243,0.33033156394958496,1456000,3.8396545201539993,1900
18300,0.022809019312262535,2.704781676410306e-10,0.9432469643652439,1464000,3.1559132248163224,1900
18400,0.055035948753356934,0.01291186548769474,0.8886111751198769,1472000,-0.4806765194633044,1900
18500,0.02193198911845684,0.23974065482616425,0.794640839099884,1480000,0.03298127789748832,1900
18600,0.028423896059393883,0.020763766020536423,0.630400687456131,1488000,0.784415989741683,1900
18700,0.4393834173679352,0.05822012573480606,0.5746640264987946,1496000,-1.1022465840680524,1899
18800,0.006495863199234009,0.2617962658405304,0.9134432375431061,1504000,0.5414399267639964,1899
18900,0.02034919522702694,0.44692978262901306,0.5233675539493561,1512000,0.8271814782172442,1899
19000,0.061178941279649734,0.2693331241607666,0.9472758285701275,1520000,2.361949113756418,1899
19100,0.02487894892692566,0.20212896168231964,0.8460003137588501,1528000,0.4118154095078353,1898
19200,0.058898262679576874,0.14982643723487854,0.9404597841203213,1536000,2.1104012802243233,1897
19300,0.04754691198468208,0.005796810146421194,0.9167979136109352,1544000,2.8354851081967354,1897
19400,2.553008794784546,0.01219465397298336,-0.0034328699111938477,1552000,-2.076087473705411,1897
19500,0.034431882202625275,0.002684434177353978,0.9593038037419319,1560000,-0.3710985414683819,1897
19600,0.04527188092470169,3.8394342408891916e-22,0.8992441967129707,1568000,1.313381304591894,1897
19700,0.06195917725563049,3.662981953311828e-06,0.5891818404197693,1576000,1.379699308425188,1897
19800,0.025068912655115128,2.3915703195598326e-07,0.9635948203504086,1584000,-0.5432318752631545,1897
19900,0.027753543108701706,0.023913782089948654,0.8268095552921295,1592000,0.6039048925740644,1897
20000,0.009201040491461754,0.016568973660469055,0.9131731018424034,1600000,0.6655498380539939,1897
20100,0.031385231763124466,0.023257357999682426,0.8951508030295372,1608000,0.6636403217591578,1897
20200,0.4244557321071625,3.2476659725944046e-06,0.7555443495512009,1616000,-2.6204326651990413,1897
20300,0.09614734351634979,0.0001815620344132185,0.7454598844051361,1624000,1.9917631037533283,1895
20400,0.04907059669494629,0.05486379936337471,0.9806323163211346,1632000,3.2624938394874334,1895
20500,0.026598703116178513,0.27301734685897827,0.8643773645162582,1640000,1.0692737087607385,1896
20600,0.0021754971239715815,0.33526208996772766,0.9624108858406544,1648000,0.22375587853603066,1894
20700,0.05931258201599121,0.30734360218048096,0.8376079052686691,1656000,1.343923119083047,1894
20800,0.005580927710980177,0.2619832158088684,0.8843514919281006,1664000,0.5595464646816254,1893
20900,0.06092587113380432,0.39378947019577026,0.7094414532184601,1672000,1.2320525001734495,1893
21000,0.010328540578484535,0.07018837332725525,0.8757668137550354,1680000,1.1640790097415448,1893
21100,0.18011462688446045,0.11326783895492554,0.8849155083298683,1688000,-1.2302284240722656,1893
21200,0.09528409689664841,0.08728690445423126,0.9620539918541908,1696000,3.759230538457632,1893
21300,0.6338914632797241,0.09143290668725967,0.6310407221317291,1704000,-0.5207767711952329,1893
21400,0.9548836946487427,0.1833367645740509,0.5842545926570892,1712000,-1.8756769238039852,1893
21500,0.04314262419939041,0.0738239735364914,0.8995948135852814,1720000,1.6119699630886317,1893
21600,0.07763829082250595,0.06924952566623688,0.9091350138187408,1728000,-0.6129902541637421,1893
21700,0.024020249024033546,0.186732679605484,0.8554096221923828,1736000,1.4031183294951917,1892
21800,0.123956598341465,0.19495247304439545,0.7966516464948654,1744000,2.00084401704371,1891
21900,0.30120792984962463,0.48765259981155396,0.9458375871181488,1752000,-1.7970229722559452,1891
22000,0.05239615961909294,0.4329436421394348,0.9578885138034821,1760000,-0.00553918294608593,1890
22100,0.4966062903404236,0.24222087860107422,0.3521043658256531,1768000,1.8659991890192031,1888
22200,0.012440482154488564,0.1694326400756836,0.9101348742842674,1776000,1.5974469751119613,1888
22300,0.038447875529527664,0.2418479472398758,0.7522136867046356,1784000,1.2422340596094728,1888
22400,0.07379134744405746,0.25924307107925415,0.9634840227663517,1792000,3.3593942172825337,1888
22500,0.5646487474441528,0.008765037171542645,0.9479726999998093,1800000,-5.26303951414302,1889
22600,2.598280191421509,0.1762446165084839,0.761932373046875,1808000,-4.670417192578316,1889
22700,0.07945983111858368,0.01568775437772274,0.8535805940628052,1816000,1.153570917621255,1888
22800,1.1074731349945068,0.12781502306461334,0.9607726819813251,1824000,-7.2089516214822655,1888
22900,0.6159420013427734,0.12601880729198456,0.9770890194922686,1832000,-7.030991715937853,1888
23000,0.22413411736488342,0.18382614850997925,0.9333561807870865,1840000,-1.2644743310753257,1888
23100,0.32110217213630676,0.056494683027267456,0.8949412778019905,1848000,2.615681144595146,1888
23200,0.4017544388771057,0.0223044715821743,0.9517307467758656,1856000,-3.9287812702357767,1887
23300,0.05312250927090645,2.014468191191554e-05,0.9242182523012161,1864000,-0.5909465454518795,1888
23400,0.9593604803085327,0.010244863107800484,0.9696090668439865,1872000,-8.763830000534654,1888
23500,0.0682380199432373,0.006744108162820339,0.9153854176402092,1880000,1.0965592122636736,1888
23600,1.2242354154586792,0.019847843796014786,0.9464740864932537,1888000,9.5557572260499,1888
23700,3.0824742317199707,0.03850770741701126,0.9482054933905602,1896000,12.123065601289273,1888
23800,2.2451300621032715,0.006213929504156113,0.8619478344917297,1904000,9.814943605661393,1888
23900,5.2296857833862305,0.08910966664552689,0.9568425863981247,1912000,16.82465728074312,1888
24000,6.411628723144531,0.03002912737429142,0.9711387734860182,1920000,-22.3073538467288,1887
24100,0.2983253598213196,0.0002552294754423201,0.9461943171918392,1928000,-1.3535416793078183,1887
24200,6.504374027252197,0.010610481724143028,0.9222752079367638,1936000,-16.014532263576985,1888
24300,11.464261054992676,0.009625911712646484,0.8806575387716293,1944000,18.14055768549442,1888
24400,26.433435440063477,8.878473454387859e-05,0.8375472724437714,1952000,-20.868901222600833,1888
24500,10.60603141784668,0.00042489293264225125,0.6858455836772919,1960000,-6.566566874831915,1889
24600,4.582135200500488,0.030385274440050125,0.8882902190089226,1968000,-8.577502930164338,1889
24700,1.71575927734375,0.012351928278803825,0.9150860458612442,1976000,10.5202145293355,1889
24800,3.5597400665283203,0.1962626725435257,0.8944098800420761,1984000,8.56403236836195,1889
24900,1.4494819641113281,0.30533313751220703,0.9078803062438965,1992000,5.21695593893528,1889
25000,0.12703672051429749,0.14408302307128906,0.964046236127615,2000000,2.649162429664284,1889
25100,4.5294599533081055,1.494551815639511e-09,0.9639491438865662,2008000,14.227409054338931,1890
25200,4.418519020080566,0.0006505484925583005,0.9345754906535149,2016000,-10.287508578039706,1890
25300,13.875856399536133,5.513237881812005e-19,0.9008059799671173,2024000,16.532121312618255,1890
25400,0.9124401807785034,2.3587592323792705e-08,0.7721003890037537,2032000,-3.0171632289886476,1891
25500,14.804794311523438,1.934493010224969e-09,0.9032377973198891,2040000,27.39035342335701,1891
25600,29.605213165283203,4.341774547356181e-05,0.9037410691380501,2048000,42.91481573581696,1891
