#{"t_start": 1520711357.2569735, "env_id": "SpaceInvadersNoFrameskip-v0"}
r,l,t
105.0,517,15.715969
110.0,439,18.648276
135.0,471,21.699564
55.0,285,23.568267
135.0,479,26.826725
50.0,462,29.994754
175.0,595,34.020113
485.0,776,38.892929
75.0,289,40.810324
195.0,508,44.248063
105.0,375,46.701394
30.0,368,49.188311
210.0,604,53.217731
235.0,647,57.617399
135.0,548,61.381829
240.0,693,66.010199
200.0,621,70.26135
125.0,713,75.011132
65.0,294,76.941906
820.0,1064,83.37655
180.0,472,86.432084
110.0,470,89.508725
150.0,413,92.064043
260.0,720,96.758417
215.0,644,101.015641
125.0,596,105.057686
210.0,874,110.965381
175.0,907,117.05866
210.0,560,120.771464
80.0,278,122.589553
140.0,442,125.53763
120.0,496,128.740648
150.0,575,132.568274
140.0,537,135.997456
240.0,715,140.618984
45.0,368,142.968261
105.0,341,145.124482
155.0,475,148.296748
180.0,531,151.79819
50.0,488,155.103543
165.0,644,159.383224
80.0,617,163.625282
80.0,407,166.309526
105.0,570,170.316603
315.0,754,175.534644
90.0,603,179.745181
105.0,573,183.858213
80.0,290,185.758652
70.0,455,188.800493
135.0,528,192.363866
140.0,548,196.239894
105.0,458,199.374284
145.0,562,203.33021
420.0,860,209.226672
95.0,420,212.076144
80.0,279,214.000429
85.0,402,216.521081
180.0,468,219.603082
105.0,373,222.033692
155.0,533,225.605685
90.0,380,228.136615
210.0,702,232.934867
120.0,498,236.295357
30.0,279,238.062785
65.0,278,239.874626
110.0,367,242.264247
370.0,963,248.835485
285.0,710,253.550522
45.0,377,256.096313
225.0,639,260.512806
155.0,600,264.672975
165.0,499,268.003219
155.0,458,271.063112
140.0,485,274.388755
75.0,572,278.136376
215.0,677,282.768881
410.0,683,287.339238
70.0,438,290.237295
100.0,531,293.8013
35.0,293,295.83891
35.0,402,298.282009
110.0,432,301.167082
105.0,462,304.216068
135.0,462,307.363705
110.0,485,310.715246
70.0,474,314.023221
155.0,491,317.371341
45.0,293,319.387408
35.0,353,321.774128
160.0,458,324.828374
105.0,379,327.366082
120.0,445,330.383856
150.0,529,333.804837
60.0,290,335.686302
30.0,303,337.781016
65.0,294,339.798215
45.0,400,342.300555
210.0,548,345.976385
155.0,587,349.854517
125.0,388,353.650198
290.0,477,361.095737
200.0,882,374.83111
155.0,536,383.260375
80.0,297,387.790433
180.0,727,398.912874
55.0,414,405.294781
45.0,319,410.101292
425.0,693,420.75839
380.0,619,430.339655
180.0,500,437.925593
45.0,293,442.369252
330.0,699,453.176144
105.0,402,459.437539
95.0,389,465.399395
215.0,638,475.149704
210.0,498,482.761205
75.0,308,487.443495
225.0,595,496.667748
30.0,318,501.585248
75.0,409,507.91375
30.0,365,514.049094
155.0,597,523.277265
100.0,484,530.683772
105.0,641,539.840726
50.0,290,543.925503
55.0,382,549.440664
210.0,579,557.841167
120.0,453,564.698164
45.0,481,572.034231
125.0,445,578.845806
90.0,400,585.039801
120.0,417,591.472442
125.0,445,598.432905
80.0,297,602.977325
245.0,707,613.963613
55.0,257,617.966545
135.0,481,625.302822
120.0,451,632.283742
110.0,459,639.427052
35.0,364,645.011897
15.0,394,651.103517
120.0,517,659.112471
155.0,558,667.676435
105.0,403,673.953797
20.0,360,679.451709
225.0,563,688.031711
155.0,509,695.932008
10.0,258,699.870396
110.0,461,706.998859
200.0,573,715.8368
120.0,497,723.555962
180.0,585,732.30389
695.0,1066,748.891346
230.0,701,759.732052
80.0,446,766.446769
120.0,429,773.102093
20.0,349,778.460097
85.0,459,785.452402
300.0,821,798.202115
900.0,1082,814.891311
140.0,499,823.441729
105.0,465,830.59196
210.0,730,841.69479
105.0,502,849.380222
180.0,590,858.528124
150.0,520,866.631096
120.0,559,875.238087
135.0,462,882.456361
90.0,386,888.400613
180.0,874,901.972636
260.0,771,914.158993
175.0,735,925.510804
10.0,319,930.371772
80.0,291,934.908589
210.0,610,944.356563
145.0,473,951.70311
35.0,393,957.761455
35.0,367,963.468009
135.0,458,970.435002
105.0,482,977.949798
150.0,798,990.902643
140.0,496,998.524471
55.0,296,1002.964698
160.0,714,1013.74562
155.0,532,1021.145814
90.0,511,1028.442045
120.0,314,1032.812858
85.0,408,1039.101629
210.0,734,1050.439244
