#{"t_start": 1519858297.7110937, "env_id": "SpaceInvadersNoFrameskip-v0"}
r,l,t
75.0,509,7.171602
135.0,588,11.683171
410.0,803,18.119039
105.0,495,22.28667
290.0,866,29.411967
410.0,572,34.009067
495.0,1063,42.979872
30.0,368,46.441901
105.0,466,50.508202
185.0,695,56.173537
105.0,382,59.375417
30.0,296,61.684881
135.0,522,66.244453
135.0,573,70.935703
160.0,512,75.307932
105.0,440,78.646833
120.0,402,81.885474
30.0,287,84.06622
100.0,469,88.131437
110.0,463,92.055406
155.0,339,94.915725
135.0,486,98.925538
155.0,584,104.075295
120.0,402,107.378628
55.0,303,110.136432
75.0,436,113.472913
210.0,633,118.698561
320.0,686,124.377412
185.0,620,129.318049
130.0,480,132.920344
185.0,997,141.451956
155.0,639,146.625608
210.0,586,151.071272
75.0,294,153.530482
85.0,464,157.364392
105.0,390,160.379247
155.0,591,165.037323
165.0,599,169.867686
155.0,603,174.772715
105.0,479,178.456941
180.0,631,183.587399
165.0,597,188.160346
685.0,997,195.790334
385.0,606,200.67483
210.0,615,205.608953
210.0,633,210.615193
365.0,598,215.375939
110.0,488,219.300454
285.0,816,225.80037
110.0,523,230.130627
360.0,590,235.147523
75.0,311,237.834965
105.0,476,241.955511
180.0,617,246.859737
105.0,480,250.737619
105.0,478,254.647003
355.0,605,259.534773
155.0,600,264.276839
135.0,594,268.914581
380.0,596,273.745671
105.0,478,277.545067
210.0,618,282.508198
155.0,589,287.286116
110.0,495,291.131793
335.0,587,296.137573
180.0,606,300.877394
155.0,594,305.407731
410.0,634,310.419225
105.0,489,314.24079
180.0,605,319.080103
185.0,586,323.444364
210.0,635,328.360171
210.0,625,333.421377
135.0,596,338.191665
155.0,598,343.063155
210.0,644,348.356437
350.0,587,353.160421
210.0,623,358.16731
155.0,605,362.906345
440.0,711,368.514766
355.0,606,373.353239
180.0,627,378.676415
135.0,593,383.506174
105.0,486,387.237692
210.0,622,392.138577
345.0,817,398.755613
105.0,495,402.75033
155.0,635,407.929221
155.0,585,412.576676
50.0,397,415.969404
155.0,607,420.746379
155.0,621,425.746706
260.0,717,431.721457
105.0,292,434.197138
385.0,617,439.155274
180.0,601,443.951523
210.0,626,448.94222
140.0,582,453.550207
370.0,1024,462.030873
180.0,621,466.955702
155.0,593,471.990536
210.0,651,477.330177
75.0,320,479.769666
155.0,605,484.599677
265.0,729,490.748882
380.0,602,495.491091
155.0,599,500.165102
210.0,651,505.547119
180.0,599,510.260834
470.0,722,515.876854
155.0,577,520.488422
345.0,1099,529.554345
180.0,609,534.171717
210.0,626,539.154212
50.0,299,541.430945
270.0,753,547.434302
155.0,667,552.909413
110.0,577,557.496558
270.0,737,563.096414
180.0,624,567.918777
210.0,641,573.057943
330.0,824,579.581459
210.0,600,584.467536
380.0,627,589.576348
135.0,594,594.20207
180.0,630,599.176311
410.0,625,604.07161
180.0,599,608.933701
155.0,587,613.900091
210.0,589,618.690818
30.0,300,620.921133
210.0,591,625.776389
180.0,612,630.494138
80.0,310,632.980518
155.0,599,637.665003
260.0,710,643.043161
210.0,619,647.990635
210.0,612,652.609109
460.0,1019,661.113623
160.0,583,665.990685
260.0,703,671.562635
260.0,737,677.533086
155.0,595,682.110886
155.0,604,686.841064
180.0,608,691.499182
230.0,786,697.6306
105.0,293,699.994473
155.0,601,704.641158
320.0,802,710.766514
135.0,596,715.647629
210.0,624,720.951749
50.0,292,723.281898
85.0,291,725.821565
150.0,485,729.691851
105.0,475,733.515418
75.0,301,735.880939
210.0,624,741.145881
105.0,481,744.934246
180.0,602,749.604852
110.0,499,753.413665
180.0,622,758.056909
90.0,421,761.35787
210.0,640,766.690248
565.0,1088,775.373598
210.0,646,780.396329
