value_loss,explained_variance,total_timesteps,policy_entropy,nupdates,fps
1.7269425370614044e-05,-0.44834673404693604,888000,2.8903260231018066,11100,1727
2.4708328055567108e-05,-1.649137020111084,896000,2.8903331756591797,11200,1727
1.5975685528246686e-05,-0.28458666801452637,904000,2.890331745147705,11300,1727
2.2858603188069537e-05,-0.6778054237365723,912000,2.890321969985962,11400,1726
3.542188642313704e-05,-2.4916434288024902,920000,2.8903300762176514,11500,1726
1.3168883924663533e-05,-0.6907181739807129,928000,2.8903112411499023,11600,1725
2.230555037385784e-05,-0.8389790058135986,936000,2.8903164863586426,11700,1726
2.4229884729720652e-05,-0.4784400463104248,944000,2.8903095722198486,11800,1725
2.6631296350387856e-05,-1.7377450466156006,952000,2.890324115753174,11900,1726
2.6367726604803465e-05,-1.5228636264801025,960000,2.890333890914917,12000,1726
2.0528719687717967e-05,-0.45729732513427734,968000,2.890328884124756,12100,1726
2.124840466422029e-05,-0.7048008441925049,976000,2.89033579826355,12200,1726
2.3392605726257898e-05,-1.3038568496704102,984000,2.890333414077759,12300,1726
2.3232618332258426e-05,-0.9167940616607666,992000,2.8903298377990723,12400,1726
1.9498398614814505e-05,-0.7070974111557007,1000000,2.8903369903564453,12500,1727
1.7240334273083135e-05,-0.15371739864349365,1008000,2.8903331756591797,12600,1727
3.657877823570743e-05,-0.7606923580169678,1016000,2.8903465270996094,12700,1727
2.5011471734615043e-05,-1.2688429355621338,1024000,2.890350818634033,12800,1728
3.251380621804856e-05,-0.4573925733566284,1032000,2.890354633331299,12900,1727
2.455861249472946e-05,-0.5782504081726074,1040000,2.8903534412384033,13000,1728
3.2647454645484686e-05,-3.3508248329162598,1048000,2.8903534412384033,13100,1728
3.626503894338384e-05,-1.0426874160766602,1056000,2.890350818634033,13200,1729
2.5160992663586512e-05,0.20097970962524414,1064000,2.890347957611084,13300,1729
2.9569186153821647e-05,0.05572009086608887,1072000,2.8903443813323975,13400,1730
3.653950261650607e-05,-0.6005539894104004,1080000,2.8903496265411377,13500,1730
1.9328763301018625e-05,-0.6448500156402588,1088000,2.890353202819824,13600,1731
2.7289692297927104e-05,-0.8171796798706055,1096000,2.8903496265411377,13700,1731
1.7374546587234363e-05,0.11356806755065918,1104000,2.890345335006714,13800,1730
2.3816648536012508e-05,-1.2697439193725586,1112000,2.8903496265411377,13900,1730
1.3298800695338286e-05,0.12148582935333252,1120000,2.890347957611084,14000,1730
2.1295294573064893e-05,-0.13106763362884521,1128000,2.8903446197509766,14100,1730
1.957128188223578e-05,-1.1607277393341064,1136000,2.8903439044952393,14200,1729
3.567632666090503e-05,-0.5823990106582642,1144000,2.8903422355651855,14300,1730
2.881017280742526e-05,-1.5250675678253174,1152000,2.8903470039367676,14400,1729
3.108316013822332e-05,-0.4320216178894043,1160000,2.890347719192505,14500,1729
3.2728752557886764e-05,-0.4296393394470215,1168000,2.890354633331299,14600,1729
2.594077159301378e-05,-0.3592257499694824,1176000,2.890355348587036,14700,1728
1.9196620996808633e-05,-0.5653496980667114,1184000,2.890350580215454,14800,1728
2.235578722320497e-05,-0.4533179998397827,1192000,2.8903450965881348,14900,1728
2.1162437406019308e-05,-1.5390770435333252,1200000,2.890346050262451,15000,1728
1.7639908037381247e-05,0.06746536493301392,1208000,2.8903346061706543,15100,1728
1.591873478901107e-05,0.3163086771965027,1216000,2.8903450965881348,15200,1729
2.3963479179656133e-05,-0.31048309803009033,1224000,2.8903439044952393,15300,1728
1.4196231859386899e-05,-0.09484434127807617,1232000,2.8903467655181885,15400,1728
2.1340931198210455e-05,-0.4966111183166504,1240000,2.890347957611084,15500,1729
2.8258597012609243e-05,-0.8881499767303467,1248000,2.8903415203094482,15600,1728
1.7899837985169142e-05,-0.7559248208999634,1256000,2.890346050262451,15700,1728
1.1743631148419809e-05,-0.2905886173248291,1264000,2.890352964401245,15800,1728
2.2136537154437974e-05,-1.8011765480041504,1272000,2.8903584480285645,15900,1729
2.0967418095096946e-05,-0.29842305183410645,1280000,2.890349864959717,16000,1727
2.1023441149736755e-05,-0.9384579658508301,1288000,2.8903393745422363,16100,1727
2.1926949557382613e-05,-1.0006678104400635,1296000,2.8903396129608154,16200,1727
1.9459534087218344e-05,-0.3116002082824707,1304000,2.890346050262451,16300,1727
1.9430426618782803e-05,-0.1920403242111206,1312000,2.890352964401245,16400,1728
1.5210503079288173e-05,-0.903601884841919,1320000,2.8903541564941406,16500,1728
1.7262353139813058e-05,-0.84730064868927,1328000,2.8903520107269287,16600,1729
1.4024553820490837e-05,-2.217978000640869,1336000,2.8903555870056152,16700,1728
3.4041811886709183e-05,-1.2499444484710693,1344000,2.890357494354248,16800,1729
2.0049197701155208e-05,-0.38104498386383057,1352000,2.890357255935669,16900,1729
1.8041851944872178e-05,-3.0041418075561523,1360000,2.890349864959717,17000,1729
2.0658855646615848e-05,-2.3461556434631348,1368000,2.890352249145508,17100,1728
1.2116810466977768e-05,-0.6894712448120117,1376000,2.890347957611084,17200,1728
2.160828262276482e-05,-0.5764299631118774,1384000,2.890348196029663,17300,1728
2.14466817851644e-05,-1.223031759262085,1392000,2.890347957611084,17400,1727
2.3003669411991723e-05,-1.5343430042266846,1400000,2.890347957611084,17500,1727
2.283286812598817e-05,-0.7953711748123169,1408000,2.8903491497039795,17600,1727
2.1857209503650665e-05,0.0837249755859375,1416000,2.890347480773926,17700,1727
2.8014841518597677e-05,-0.33922088146209717,1424000,2.890355110168457,17800,1727
1.0423937055747956e-05,-1.1300129890441895,1432000,2.8903539180755615,17900,1727
1.1323497346893419e-05,-1.0687546730041504,1440000,2.8903491497039795,18000,1726
4.216406523482874e-05,-0.14253616333007812,1448000,2.8903422355651855,18100,1726
1.518600583949592e-05,-2.196364402770996,1456000,2.8903446197509766,18200,1726
1.4805639693804551e-05,-0.214164137840271,1464000,2.890333414077759,18300,1727
2.4412500351900235e-05,-1.7766284942626953,1472000,2.890329360961914,18400,1727
1.7282141925534233e-05,-0.07943141460418701,1480000,2.8903403282165527,18500,1728
2.3762495402479544e-05,-0.14973926544189453,1488000,2.890338182449341,18600,1728
1.2966333088115789e-05,-0.28218889236450195,1496000,2.8903369903564453,18700,1729
7.403342351608444e-06,-1.871006727218628,1504000,2.890343189239502,18800,1729
1.035716286423849e-05,-1.0542433261871338,1512000,2.890341281890869,18900,1729
1.4528222891385667e-05,-0.3274294137954712,1520000,2.890347480773926,19000,1730
2.2507378162117675e-05,-0.23739540576934814,1528000,2.8903465270996094,19100,1730
1.734967008815147e-05,-0.5586646795272827,1536000,2.890343189239502,19200,1730
1.745968620525673e-05,-1.3916001319885254,1544000,2.8903427124023438,19300,1730
1.1743723007384688e-05,-0.49730706214904785,1552000,2.890343427658081,19400,1730
1.66111331054708e-05,-0.1792898178100586,1560000,2.8903396129608154,19500,1730
1.0401451618236024e-05,-1.6128804683685303,1568000,2.89033842086792,19600,1730
1.0074183592223562e-05,-0.21876084804534912,1576000,2.89031982421875,19700,1731
2.033125019806903e-05,-0.9236822128295898,1584000,2.8903234004974365,19800,1731
1.6869642422534525e-05,-0.812882661819458,1592000,2.8903231620788574,19900,1730
9.106741345021874e-06,-0.12686693668365479,1600000,2.890329599380493,20000,1730
7.35390358386212e-06,0.24658828973770142,1608000,2.890310049057007,20100,1729
1.5909816283965483e-05,-0.2512655258178711,1616000,2.8903117179870605,20200,1729
1.8876829926739447e-05,-1.5984594821929932,1624000,2.8903212547302246,20300,1730
1.7037098587024957e-05,-0.8701976537704468,1632000,2.8903255462646484,20400,1729
1.7884853150462732e-05,-1.6436293125152588,1640000,2.8903284072875977,20500,1729
1.1559915947145782e-05,-0.49025213718414307,1648000,2.8903329372406006,20600,1728
9.222179869539104e-06,-0.49246156215667725,1656000,2.8903348445892334,20700,1728
1.5556899597868323e-05,-0.4063904285430908,1664000,2.8903415203094482,20800,1728
3.4154640161432326e-05,-1.2408864498138428,1672000,2.890340566635132,20900,1728
1.1377416740288027e-05,-0.44253432750701904,1680000,2.8903424739837646,21000,1728
1.6285588571918197e-05,-0.518345832824707,1688000,2.8903424739837646,21100,1728
1.2340504326857626e-05,-1.028073787689209,1696000,2.8903470039367676,21200,1727
9.029661669046618e-06,-2.2734503746032715,1704000,2.8903450965881348,21300,1727
1.1457026630523615e-05,-0.6888144016265869,1712000,2.890345335006714,21400,1727
1.2897877240902744e-05,-0.601523756980896,1720000,2.8903403282165527,21500,1727
1.7389003915013745e-05,-0.2728630304336548,1728000,2.89034366607666,21600,1727
1.2374805919534992e-05,-0.5064444541931152,1736000,2.8903496265411377,21700,1727
1.529450310044922e-05,-0.6186516284942627,1744000,2.8903470039367676,21800,1728
1.6191013855859637e-05,-0.9716603755950928,1752000,2.8903303146362305,21900,1728
1.9739421986741945e-05,-0.9612654447555542,1760000,2.8903331756591797,22000,1728
1.16438504846883e-05,-0.4391516447067261,1768000,2.89033579826355,22100,1728
1.454342964279931e-05,-1.0593011379241943,1776000,2.890336513519287,22200,1729
1.2674725439865142e-05,-1.04020094871521,1784000,2.890340805053711,22300,1728
9.495320227870252e-06,-2.1613073348999023,1792000,2.8903391361236572,22400,1727
8.299955879920162e-06,-3.23917293548584,1800000,2.8903396129608154,22500,1727
7.00742475601146e-06,-0.5916961431503296,1808000,2.8903467655181885,22600,1727
6.625007699767593e-06,-0.7217843532562256,1816000,2.8903496265411377,22700,1727
8.814592547423672e-06,-1.8685791492462158,1824000,2.890338659286499,22800,1727
8.157673619280104e-06,-0.9650719165802002,1832000,2.8903396129608154,22900,1727
2.0224109903210774e-05,-1.9044485092163086,1840000,2.8903374671936035,23000,1727
1.2359385436866432e-05,-0.9728081226348877,1848000,2.89033842086792,23100,1727
1.4922525224392302e-05,-1.5991110801696777,1856000,2.89033842086792,23200,1727
1.0379045306763146e-05,-0.9513325691223145,1864000,2.8903439044952393,23300,1727
1.1924610589630902e-05,-0.5184388160705566,1872000,2.8903555870056152,23400,1727
1.5501113011850975e-05,-1.0985689163208008,1880000,2.89028000831604,23500,1727
1.4857772839604877e-05,-1.1092541217803955,1888000,2.890298366546631,23600,1727
1.4693234334117733e-05,-1.2613303661346436,1896000,2.89030122756958,23700,1727
1.3132417734595947e-05,-0.0743640661239624,1904000,2.8903136253356934,23800,1727
8.77924685482867e-06,-0.4716557264328003,1912000,2.89031720161438,23900,1727
8.657048965687864e-06,0.07353466749191284,1920000,2.8903276920318604,24000,1727
6.967935860302532e-06,-2.0027554035186768,1928000,2.8903307914733887,24100,1728
6.306738214334473e-06,-0.5776900053024292,1936000,2.8903331756591797,24200,1728
7.515901415899862e-06,-0.7312084436416626,1944000,2.8903415203094482,24300,1728
1.2264737051737029e-05,-2.3294479846954346,1952000,2.8903403282165527,24400,1728
7.365376404777635e-06,-1.8131589889526367,1960000,2.890331983566284,24500,1728
1.0128746907867026e-05,-1.891268014907837,1968000,2.890331268310547,24600,1728
1.0561720046098344e-05,-1.4936213493347168,1976000,2.8903331756591797,24700,1728
8.392305062443484e-06,-0.08741378784179688,1984000,2.89033579826355,24800,1728
8.612531019025482e-06,-1.9865469932556152,1992000,2.8903346061706543,24900,1728
1.171991607407108e-05,-3.152158737182617,2000000,2.890336751937866,25000,1728
1.801664438971784e-05,-0.7945863008499146,2008000,2.8903377056121826,25100,1729
8.691254151926842e-06,0.07129532098770142,2016000,2.8903324604034424,25200,1729
1.1669163541228045e-05,-3.4081358909606934,2024000,2.890334367752075,25300,1729
8.934943252825178e-06,-0.4410562515258789,2032000,2.8903350830078125,25400,1729
1.4569069207936991e-05,-1.280590295791626,2040000,2.89033842086792,25500,1728
1.1830745279439725e-05,-0.1980593204498291,2048000,2.8903393745422363,25600,1728
1.0045514500234276e-05,-1.6723029613494873,2056000,2.8903422355651855,25700,1728
1.8478891433915123e-05,-1.5147497653961182,2064000,2.890346050262451,25800,1729
6.664192824246129e-06,-0.2621561288833618,2072000,2.89033842086792,25900,1729
1.5914607502054423e-05,-0.5871679782867432,2080000,2.8903396129608154,26000,1728
8.832712410367094e-06,-0.5929174423217773,2088000,2.8903441429138184,26100,1728
1.0374208613939118e-05,-0.28088629245758057,2096000,2.8903439044952393,26200,1728
1.1371947039151564e-05,-2.0664167404174805,2104000,2.8903491497039795,26300,1728
1.2402323591231834e-05,-0.28809404373168945,2112000,2.8903393745422363,26400,1728
1.575919486640487e-05,-0.12537944316864014,2120000,2.890317678451538,26500,1728
7.84424537414452e-06,-0.24502301216125488,2128000,2.8903279304504395,26600,1729
1.1195066690561362e-05,-0.8447933197021484,2136000,2.890333652496338,26700,1729
1.2637047802854795e-05,-0.9970183372497559,2144000,2.8903400897979736,26800,1729
1.0500649295863695e-05,-0.3377854824066162,2152000,2.8903400897979736,26900,1729
6.576239684363827e-06,-2.1456217765808105,2160000,2.8903470039367676,27000,1729
9.903287718771026e-06,-2.1993820667266846,2168000,2.890347957611084,27100,1730
1.7336056771455333e-05,-0.4246293306350708,2176000,2.8903443813323975,27200,1730
4.490822902880609e-06,-0.9260655641555786,2184000,2.89033842086792,27300,1730
1.1187741620233282e-05,-1.6472792625427246,2192000,2.8903353214263916,27400,1730
9.659905117587186e-06,-0.8948206901550293,2200000,2.8903486728668213,27500,1730
9.520832463749684e-06,-1.2501466274261475,2208000,2.8903489112854004,27600,1730
8.96642632142175e-06,-0.9856784343719482,2216000,2.890350580215454,27700,1730
8.197251190722454e-06,-0.7227004766464233,2224000,2.890349864959717,27800,1729
6.565662715729559e-06,-0.9475846290588379,2232000,2.8903496265411377,27900,1728
1.4769830158911645e-05,-0.5400059223175049,2240000,2.8903517723083496,28000,1728
1.132563738792669e-05,-0.7947289943695068,2248000,2.890355348587036,28100,1728
1.463284388592001e-05,-1.15946364402771,2256000,2.890352725982666,28200,1728
8.996977157949004e-06,-2.3518879413604736,2264000,2.8903536796569824,28300,1728
1.0833057785930578e-05,-0.48541903495788574,2272000,2.8903517723083496,28400,1728
7.6138676377013326e-06,-0.7991474866867065,2280000,2.8903567790985107,28500,1728
9.523269000055734e-06,-0.5758882761001587,2288000,2.8903567790985107,28600,1728
1.243581937160343e-05,-1.1888947486877441,2296000,2.890359401702881,28700,1728
1.195055665448308e-05,-1.4084687232971191,2304000,2.8903586864471436,28800,1728
1.403295300406171e-05,-0.6723724603652954,2312000,2.89035701751709,28900,1729
8.132800758176018e-06,-1.3105051517486572,2320000,2.8903591632843018,29000,1728
8.830416845739819e-06,-0.4985332489013672,2328000,2.890357494354248,29100,1729
1.018275634123711e-05,-0.6895387172698975,2336000,2.8903565406799316,29200,1729
6.2206468101067e-06,0.06419062614440918,2344000,2.8903603553771973,29300,1729
1.1828189599327743e-05,-0.9344428777694702,2352000,2.8903589248657227,29400,1729
6.978765213716542e-06,-0.8141980171203613,2360000,2.8903565406799316,29500,1729
1.1540018931555096e-05,-0.1269451379776001,2368000,2.8903567790985107,29600,1729
9.409739504917525e-06,-0.8707952499389648,2376000,2.890357732772827,29700,1729
9.152140592050273e-06,-0.6542494297027588,2384000,2.8903605937957764,29800,1729
7.162592282838887e-06,-0.7692080736160278,2392000,2.8903610706329346,29900,1729
6.259558631427353e-06,-0.4274832010269165,2400000,2.8903613090515137,30000,1729
8.195342161343433e-06,0.47174662351608276,2408000,2.8903603553771973,30100,1728
9.456330190005247e-06,-0.3487204313278198,2416000,2.890359878540039,30200,1728
9.394478183821775e-06,-0.8588055372238159,2424000,2.8903591632843018,30300,1728
5.92402557231253e-06,0.3108587861061096,2432000,2.8903563022613525,30400,1728
7.677134817640763e-06,-4.215855598449707,2440000,2.890357732772827,30500,1728
7.967929377628025e-06,-1.1235408782958984,2448000,2.8903629779815674,30600,1728
9.509622941550333e-06,-0.6450115442276001,2456000,2.8903486728668213,30700,1728
6.978065357543528e-06,-0.5023701190948486,2464000,2.890345573425293,30800,1728
3.0427715955738677e-06,-0.9016600847244263,2472000,2.8903472423553467,30900,1728
1.3838767699780874e-05,-0.6121772527694702,2480000,2.890349864959717,31000,1728
9.646407306718174e-06,-0.9892306327819824,2488000,2.890354871749878,31100,1728
9.44673865888035e-06,-0.5998586416244507,2496000,2.890359401702881,31200,1728
6.905490408826154e-06,-0.42068707942962646,2504000,2.8903584480285645,31300,1728
7.4805707299674395e-06,-1.200166940689087,2512000,2.8903603553771973,31400,1728
7.977260793268215e-06,-0.6910003423690796,2520000,2.8903584480285645,31500,1728
1.4218514479580335e-05,-0.8116152286529541,2528000,2.890359401702881,31600,1729
7.176236067607533e-06,-0.6281551122665405,2536000,2.8903605937957764,31700,1729
1.2917078493046574e-05,-0.3605940341949463,2544000,2.89036226272583,31800,1729
4.6047280193306506e-06,-2.1782939434051514,2552000,2.890364646911621,31900,1729
6.7428713919071015e-06,-0.25378453731536865,2560000,2.8903636932373047,32000,1729
7.176658982643858e-06,-0.8422110080718994,2568000,2.89036226272583,32100,1729
8.127726687234826e-06,-0.6477100849151611,2576000,2.8903629779815674,32200,1729
6.184738595038652e-06,-1.027616262435913,2584000,2.89036226272583,32300,1729
1.0698805454012472e-05,-0.3842756748199463,2592000,2.8903632164001465,32400,1729
1.2788184903911315e-05,-0.7526328563690186,2600000,2.8903656005859375,32500,1728
5.069051894679433e-06,-1.4232993125915527,2608000,2.890363931655884,32600,1728
3.534958068485139e-06,-1.282226800918579,2616000,2.890367031097412,32700,1729
8.285699550469872e-06,-0.5323866605758667,2624000,2.8903660774230957,32800,1729
1.1504438589327037e-05,-0.651462197303772,2632000,2.890367269515991,32900,1729
9.733564183989074e-06,-1.5585095882415771,2640000,2.890367031097412,33000,1729
7.799438208166976e-06,-0.730658769607544,2648000,2.8903679847717285,33100,1729
5.575095201493241e-06,-0.5975807905197144,2656000,2.890367031097412,33200,1729
6.8920571720809676e-06,0.025760769844055176,2664000,2.890366792678833,33300,1729
4.185097623121692e-06,-0.13191866874694824,2672000,2.8903584480285645,33400,1729
1.0624768947309349e-05,0.04722309112548828,2680000,2.890359401702881,33500,1729
1.0001642294810154e-05,-0.3322784900665283,2688000,2.890362501144409,33600,1729
6.508210844913265e-06,-0.3914456367492676,2696000,2.8903636932373047,33700,1729
8.111053830361925e-06,-0.6102473735809326,2704000,2.89036226272583,33800,1729
1.1746598829631694e-05,0.07087010145187378,2712000,2.8903589248657227,33900,1730
1.0152453796763439e-05,-0.5968351364135742,2720000,2.8903584480285645,34000,1729
7.946980986162089e-06,-0.39434385299682617,2728000,2.890359401702881,34100,1730
7.409036243188893e-06,-2.1580560207366943,2736000,2.8903603553771973,34200,1729
1.3439697795547545e-05,-1.9859800338745117,2744000,2.8903613090515137,34300,1729
6.4460009525646456e-06,-1.0613727569580078,2752000,2.8903608322143555,34400,1729
1.0390316674602218e-05,-1.168701410293579,2760000,2.8903584480285645,34500,1729
7.236364581331145e-06,-0.27614593505859375,2768000,2.8903565406799316,34600,1728
6.930346899025608e-06,-0.03661239147186279,2776000,2.8903584480285645,34700,1728
8.073888238868676e-06,-0.9518715143203735,2784000,2.8903584480285645,34800,1729
5.092448645882541e-06,-0.2299213409423828,2792000,2.8903584480285645,34900,1729
5.1875103963539004e-06,-2.0336432456970215,2800000,2.8903603553771973,35000,1729
1.024143239192199e-05,-1.3046369552612305,2808000,2.8903613090515137,35100,1729
8.644800800539088e-06,-0.6663031578063965,2816000,2.890359878540039,35200,1729
5.543207862501731e-06,-1.1686406135559082,2824000,2.8903603553771973,35300,1729
1.1535205885593314e-05,-1.137446641921997,2832000,2.890359878540039,35400,1728
6.644761924690101e-06,-2.1877529621124268,2840000,2.8903584480285645,35500,1728
5.766005415352993e-06,-0.6307045221328735,2848000,2.8903610706329346,35600,1728
9.790277545107529e-06,-1.2269737720489502,2856000,2.890359878540039,35700,1728
7.719370842096396e-06,-1.2231628894805908,2864000,2.8903591632843018,35800,1728
1.0855495929718018e-05,-0.46740198135375977,2872000,2.8903584480285645,35900,1728
6.4559062593616545e-06,-1.5878989696502686,2880000,2.8903579711914062,36000,1728
1.0247866157442331e-05,-0.757422924041748,2888000,2.8903565406799316,36100,1728
7.28712757336325e-06,-0.8091427087783813,2896000,2.8903603553771973,36200,1728
9.394246262672823e-06,-0.9049375057220459,2904000,2.890361785888672,36300,1729
4.6015043153602164e-06,-0.778305172920227,2912000,2.8903613090515137,36400,1729
9.073855835595168e-06,-0.7366743087768555,2920000,2.890361785888672,36500,1729
5.3444064178620465e-06,-1.2520272731781006,2928000,2.8903603553771973,36600,1729
6.215665962372441e-06,-0.11451530456542969,2936000,2.8903400897979736,36700,1729
6.693579962302465e-06,-2.071370840072632,2944000,2.8903450965881348,36800,1729
6.300456789176678e-06,-1.4145569801330566,2952000,2.890340805053711,36900,1729
6.236263288883492e-06,-0.9468257427215576,2960000,2.890345335006714,37000,1729
5.300463271851186e-06,-0.446012020111084,2968000,2.890350818634033,37100,1729
4.16828606830677e-06,-0.9440416097640991,2976000,2.890353202819824,37200,1729
9.674299690232147e-06,-1.467259407043457,2984000,2.8903558254241943,37300,1729
4.356480530987028e-06,-0.6628926992416382,2992000,2.8903565406799316,37400,1729
1.5366073057521135e-05,-1.2756907939910889,3000000,2.890357255935669,37500,1729
6.443154234148096e-06,-0.3033534288406372,3008000,2.8903591632843018,37600,1729
3.843992544716457e-06,-0.9677248001098633,3016000,2.890357494354248,37700,1729
5.269768735161051e-06,-1.1241614818572998,3024000,2.890359401702881,37800,1729
5.4338811423804145e-06,-0.6817241907119751,3032000,2.8903565406799316,37900,1729
5.349404091248289e-06,-2.7652883529663086,3040000,2.8903605937957764,38000,1729
8.064473149715923e-06,-0.5041429996490479,3048000,2.890364170074463,38100,1729
6.25300617684843e-06,-2.4059722423553467,3056000,2.890364170074463,38200,1730
6.1124505918996874e-06,-0.928473949432373,3064000,2.8903653621673584,38300,1729
1.1812805496447254e-05,-0.5912048816680908,3072000,2.890362501144409,38400,1729
8.011304089450277e-06,-2.4573729038238525,3080000,2.890364408493042,38500,1729
1.2096594218746759e-05,-0.42823052406311035,3088000,2.8903636932373047,38600,1729
6.400954589480534e-06,-0.9902393817901611,3096000,2.8903653621673584,38700,1729
6.307897365331883e-06,-2.2348313331604004,3104000,2.8903656005859375,38800,1730
8.452841939288191e-06,-0.8404108285903931,3112000,2.890366792678833,38900,1730
3.933932930522133e-06,0.09359127283096313,3120000,2.8903653621673584,39000,1730
1.054563563229749e-05,-0.5264617204666138,3128000,2.890364170074463,39100,1730
6.821716851845849e-06,-0.7063987255096436,3136000,2.8903634548187256,39200,1730
4.654583790397737e-06,-0.4714813232421875,3144000,2.8903608322143555,39300,1729
5.600829354079906e-06,-1.2970879077911377,3152000,2.8903627395629883,39400,1729
7.677446774323471e-06,-1.0712623596191406,3160000,2.8903632164001465,39500,1730
8.598844942753203e-06,-0.17721521854400635,3168000,2.890361785888672,39600,1730
6.992277576500783e-06,-0.3904287815093994,3176000,2.890364408493042,39700,1730
3.346421408423339e-06,-1.6475696563720703,3184000,2.890364408493042,39800,1730
4.528724275587592e-06,-0.32686948776245117,3192000,2.890363931655884,39900,1730
6.366392881318461e-06,-0.81739342212677,3200000,2.890364646911621,40000,1731
5.813439202029258e-06,-1.7428154945373535,3208000,2.8903651237487793,40100,1731
2.1584171463473467e-06,-0.2883347272872925,3216000,2.8903660774230957,40200,1731
3.8790044527559076e-06,-0.42813682556152344,3224000,2.8903679847717285,40300,1731
6.514763754239539e-06,-0.2466413974761963,3232000,2.8903682231903076,40400,1731
