value_loss,explained_variance,policy_entropy,nupdates,fps,total_timesteps,avg reward
22720608256.0,-0.2060086727142334,0.0,106300,2074,8504000,940155.1777175001
634803904.0,0.018215477466583252,0.0,106400,2074,8512000,-1056634.3671875
908624192.0,0.022898554801940918,0.0,106500,2074,8520000,-1266385.2453125
53440644.0,0.08570832014083862,0.0,106600,2074,8528000,-297336.43828125
1507609088.0,-0.015277862548828125,0.0,106700,2074,8536000,-1612628.378125
342009280.0,0.05470305681228638,0.0,106800,2074,8544000,785917.0265625
520640576.0,-14.115520477294922,0.0,106900,2074,8552000,-519015.266015625
692776768.0,0.0229032039642334,0.0,107000,2074,8560000,1119527.128125
71139393536.0,0.010090649127960205,0.0,107100,2074,8568000,-1517691.3133174875
706659584.0,-0.015360474586486816,0.0,107200,2074,8576000,1099253.99375
1188317440.0,0.02092200517654419,0.0,107300,2074,8584000,-1455665.9765625
201775392.0,0.10641211271286011,0.0,107400,2074,8592000,-610741.9203125
575914944.0,0.02873891592025757,0.0,107500,2074,8600000,-1018243.7890625
2288025344.0,0.025223910808563232,0.0,107600,2074,8608000,2018218.9609375
2081140480.0,0.018710732460021973,0.0,107700,2074,8616000,-1929957.0484375
1161251712.0,0.023733556270599365,0.0,107800,2074,8624000,-1454119.84375
1511764736.0,-0.012507081031799316,0.0,107900,2074,8632000,1619834.896875
699364992.0,0.020446717739105225,0.0,108000,2074,8640000,1103997.475
90930192.0,0.057322025299072266,0.0,108100,2074,8648000,393912.71875
259845472.0,0.01887911558151245,0.0,108200,2074,8656000,668967.84140625
112505454592.0,-0.1639779806137085,0.0,108300,2074,8664000,-1348915.551762438
1358165376.0,-0.02915477752685547,0.0,108400,2074,8672000,-1528674.203125
66415755264.0,-0.11398983001708984,0.0,108500,2074,8680000,-1651650.5621262498
1640730.875,0.6152871549129486,0.0,108600,2074,8688000,-19574.365478515625
284918976.0,0.009562790393829346,0.0,108700,2074,8696000,711762.91640625
1270286080.0,0.017872214317321777,0.0,108800,2074,8704000,-1497394.5328125
1301497216.0,0.010134398937225342,0.0,108900,2074,8712000,1520873.534375
168661520.0,0.004315197467803955,0.0,109000,2074,8720000,-528432.18984375
123709848.0,0.08426254987716675,0.0,109100,2074,8728000,-456145.586328125
3707949.5,0.5517022609710693,0.0,109200,2074,8736000,-44860.04965820313
1235160576.0,-2.7378482818603516,0.0,109300,2074,8744000,1268840.0265625
80421336.0,0.15478497743606567,0.0,109400,2074,8752000,368756.516015625
19271116.0,0.29758697748184204,0.0,109500,2074,8760000,184758.3939453125
2079698688.0,0.026590168476104736,0.0,109600,2074,8768000,1941158.5578125
372408512.0,0.039302945137023926,0.0,109700,2074,8776000,-807343.34375
1490737280.0,0.02079486846923828,0.0,109800,2074,8784000,-1623875.0984375
777881728.0,-0.00348663330078125,0.0,109900,2074,8792000,1163396.5796875
10939474.0,0.4522640109062195,0.0,110000,2074,8800000,116048.94560546875
58287412.0,0.2241402268409729,0.0,110100,2074,8808000,-316617.851171875
211402144.0,0.0995684266090393,0.0,110200,2074,8816000,-621302.9625
15098370.0,0.3501397967338562,0.0,110300,2074,8824000,-135966.43388671876
704649856.0,0.03456127643585205,0.0,110400,2074,8832000,1131899.6046875
69023344.0,0.02989375591278076,0.0,110500,2074,8840000,-346237.506640625
642454208.0,0.018177807331085205,0.0,110600,2074,8848000,1070198.91875
887430784.0,0.023264706134796143,0.0,110700,2074,8856000,-1254500.19375
2072474368.0,-0.014727354049682617,0.0,110800,2074,8864000,-1879445.384375
1134390656.0,0.038864731788635254,0.0,110900,2074,8872000,-1431246.1953125
2325802.25,0.6885232925415039,0.0,111000,2074,8880000,-60814.4021484375
739111424.0,0.016315877437591553,0.0,111100,2074,8888000,-1147372.7609375
730395968.0,-0.006154775619506836,0.0,111200,2074,8896000,1117176.971875
2044843008.0,-0.003394484519958496,0.0,111300,2074,8904000,1897684.5140625
468391680.0,0.0429956316947937,0.0,111400,2074,8912000,904789.69453125
122243728.0,0.10670477151870728,0.0,111500,2074,8920000,460529.278125
1235940352.0,0.038752853870391846,0.0,111600,2074,8928000,-1473701.203125
1745382400.0,0.007679283618927002,0.0,111700,2074,8936000,-1748778.88125
3068202496.0,0.036451101303100586,0.0,111800,2074,8944000,319067.3323856376
71496968.0,0.09918826818466187,0.0,111900,2074,8952000,352583.05
12008566.0,0.21296000480651855,0.0,112000,2074,8960000,-136504.38193359374
26521408.0,0.061075448989868164,0.0,112100,2074,8968000,-200235.0119140625
124289872.0,-8.424111366271973,0.0,112200,2074,8976000,254610.6490234375
2333837824.0,0.0071604251861572266,0.0,112300,2074,8984000,-2025599.2046875
1458906624.0,0.00925743579864502,0.0,112400,2074,8992000,-1610349.884375
27816950.0,0.1512424349784851,0.0,112500,2074,9000000,214457.098828125
392551136.0,0.1047372817993164,0.0,112600,2074,9008000,855523.06328125
4668214272.0,-45.18377685546875,0.0,112700,2074,9016000,-971856.01796875
8270677504.0,-0.1355220079421997,0.0,112800,2074,9024000,-577335.9515793748
413058304.0,0.09090280532836914,0.0,112900,2074,9032000,-856784.9578125
3292456.5,0.5070245265960693,0.0,113000,2074,9040000,50842.74106445313
1302758016.0,0.03139901161193848,0.0,113100,2074,9048000,-1522211.0125
2208641.0,0.0765271782875061,0.0,113200,2074,9056000,-17750.661987304688
16404098048.0,-45.499942779541016,0.0,113300,2074,9064000,1839387.2359375
196503856.0,0.07488143444061279,0.0,113400,2074,9072000,-590656.0484375
242846208.0,0.032128751277923584,0.0,113500,2074,9080000,658901.2828125
3207656960.0,-0.010228872299194336,0.0,113600,2074,9088000,-287681.3214186877
1157461376.0,0.0034973621368408203,0.0,113700,2074,9096000,1420392.2125
1739830912.0,0.021840035915374756,0.0,113800,2074,9104000,1764493.675
74506592256.0,0.003795325756072998,0.0,113900,2074,9112000,1396798.2731125623
824173568.0,0.04079550504684448,0.0,114000,2074,9120000,-1215430.6421875
385663328.0,0.03001272678375244,0.0,114100,2074,9128000,818879.55546875
743980416.0,0.04227292537689209,0.0,114200,2074,9136000,1167334.1828125
1602344704.0,-0.02128922939300537,0.0,114300,2074,9144000,1647961.9671875
145785760.0,-21.002349853515625,0.0,114400,2074,9152000,169659.540234375
234907008.0,-0.06336033344268799,0.0,114500,2074,9160000,622873.48125
1334498176.0,0.03260385990142822,0.0,114600,2074,9168000,1549662.6640625
32181152.0,0.21235054731369019,0.0,114700,2074,9176000,243177.4818359375
2075552000.0,0.02612316608428955,0.0,114800,2074,9184000,1921783.4515625
160045664.0,0.08660423755645752,0.0,114900,2074,9192000,536625.45078125
1986237184.0,0.011868834495544434,0.0,115000,2074,9200000,1869368.184375
330978752.0,0.0862780213356018,0.0,115100,2074,9208000,783579.9265625
741480576.0,-0.0046967267990112305,0.0,115200,2074,9216000,1136562.1109375
2126302848.0,0.02034914493560791,0.0,115300,2074,9224000,1944760.8078125
843094976.0,-0.018027305603027344,0.0,115400,2075,9232000,1203274.25
1111193984.0,0.0072179436683654785,0.0,115500,2075,9240000,-1418449.4578125
593890688.0,0.006866633892059326,0.0,115600,2075,9248000,1019976.8875
1407753472.0,0.00023323297500610352,0.0,115700,2075,9256000,-1576676.36875
25804880.0,0.09138590097427368,0.0,115800,2075,9264000,-186480.480859375
2033334528.0,0.0015192031860351562,0.0,115900,2075,9272000,1899619.7546875
166353440.0,0.0759967565536499,0.0,116000,2074,9280000,549582.0015625
1719927040.0,0.0025142431259155273,0.0,116100,2074,9288000,-1723028.2625
1194551680.0,0.01856762170791626,0.0,116200,2074,9296000,-1448132.0515625
2284332032.0,0.051631271839141846,0.0,116300,2074,9304000,-2027922.615625
1352805888.0,0.03377598524093628,0.0,116400,2074,9312000,-1575094.303125
448065600.0,-0.054759860038757324,0.0,116500,2074,9320000,846452.14453125
1869096576.0,-0.0009484291076660156,0.0,116600,2074,9328000,1806094.5484375
4836856320.0,0.002322673797607422,0.0,116700,2074,9336000,2934061.94375
448929472.0,0.046670496463775635,0.0,116800,2074,9344000,-893430.15859375
1620344448.0,-0.009478449821472168,0.0,116900,2074,9352000,1688418.7078125
125980656.0,0.13543707132339478,0.0,117000,2074,9360000,-473042.558203125
391464960.0,0.04081815481185913,0.0,117100,2074,9368000,837904.63515625
239488544.0,0.0636286735534668,0.0,117200,2074,9376000,-660528.5203125
2338497024.0,-2.6842641830444336,0.0,117300,2074,9384000,1765576.8671875
975866048.0,0.010145306587219238,0.0,117400,2074,9392000,1300231.840625
546334016.0,-0.045804381370544434,0.0,117500,2074,9400000,972601.45234375
451462560.0,0.05246919393539429,0.0,117600,2074,9408000,-894138.61171875
1016349696.0,-0.0009120702743530273,0.0,117700,2074,9416000,1333790.6203125
617656640.0,0.014437079429626465,0.0,117800,2074,9424000,1041171.61953125
518108064.0,0.07146215438842773,0.0,117900,2074,9432000,954369.2734375
730355008.0,0.00805753469467163,0.0,118000,2074,9440000,1123370.3640625
76144448.0,0.2153322696685791,0.0,118100,2074,9448000,-381998.06484375
52562604.0,0.24291783571243286,0.0,118200,2074,9456000,304617.7796875
1622786048.0,-0.010157585144042969,0.0,118300,2074,9464000,1664940.440625
2177040896.0,0.0460737943649292,0.0,118400,2074,9472000,1989559.1515625
24658202624.0,-0.11088919639587402,0.0,118500,2074,9480000,-1007519.7058762498
305212352.0,0.07007873058319092,0.0,118600,2074,9488000,-726666.24140625
