value_loss,nupdates,learning rate,fps,policy_loss,avg reward,total_timesteps,policy_entropy,epsilonValue,explained_variance
0.0011966063175350428,1700,0.001,1845,-0.03480726480484009,0.9959004245698452,136000,1.7659403085708618,75.27290710612391,0.9816717524081469
0.032501980662345886,1800,0.001,1850,-0.1507449597120285,1.3033735711127519,144000,1.7504686117172241,73.81837223001355,0.823195219039917
0.04277278110384941,1900,0.001,1851,-0.1805327832698822,0.9039378429763019,152000,1.7714288234710693,72.3638373539032,0.6521876752376556
0.06015907600522041,2000,0.001,1844,-0.04635796695947647,1.0394060984253883,160000,1.7570797204971313,70.90930247779283,0.7109460830688477
0.045380182564258575,2100,0.001,1834,-0.14072252810001373,1.943030772358179,168000,1.6911598443984985,69.45476760168248,0.8355770856142044
0.017197106033563614,2200,0.001,1837,0.041122592985630035,0.9369992107152939,176000,1.7476497888565063,68.00023272557212,0.8531962484121323
0.07851153612136841,2300,0.001,1839,-0.12444701045751572,1.4715126670897007,184000,1.7164862155914307,66.54569784946176,0.8026459068059921
0.038585029542446136,2400,0.001,1843,0.11097602546215057,0.7612470511347056,192000,1.7696201801300049,65.0911629733514,0.6662006080150604
0.05678955838084221,2500,0.001,1847,-0.05992230772972107,0.8263521613553166,200000,1.7243751287460327,63.63662809724122,0.8218518644571304
0.0028834333643317223,2600,0.001,1847,-0.08186034858226776,0.8071622729301453,208000,1.6619590520858765,62.182093221131574,0.9896727809682488
0.01843927428126335,2700,0.001,1844,0.06108985096216202,0.8395313803383033,216000,1.6430213451385498,60.727558345021926,0.9327938705682755
0.029180526733398438,2800,0.001,1846,0.0005796820041723549,1.7863310152199119,224000,1.342538595199585,59.27302346891228,0.9416671805083752
0.014989882707595825,2900,0.001,1849,-0.0910639613866806,0.8737992570269852,232000,1.3233006000518799,57.81848859280263,0.9701589923352003
0.008675801567733288,3000,0.001,1853,-0.025266706943511963,0.8826973987743258,240000,1.507091760635376,56.36395371669298,0.9525118246674538
0.017608728259801865,3100,0.001,1857,-0.012857737950980663,0.833936901204288,248000,1.1251718997955322,54.909418840583335,0.9478498138487339
0.024754583835601807,3200,0.001,1858,-0.03170183300971985,1.4782710754079744,256000,1.316545009613037,53.45488396447369,0.930714413523674
0.02644236385822296,3300,0.001,1862,0.06046640872955322,2.317531134188175,264000,0.9513757824897766,52.00034908836404,0.9174804389476776
0.01799759455025196,3400,0.001,1861,0.04794232174754143,1.0254887640476227,272000,1.5705277919769287,50.54581421225439,0.9196662753820419
0.010656516067683697,3500,0.001,1863,-0.08029355108737946,1.7017766665667295,280000,1.511925458908081,49.091279336144744,0.9736988078802824
0.02611602284014225,3600,0.001,1866,0.029510825872421265,1.0669595563784242,288000,1.5779598951339722,47.636744460035096,0.8317872285842896
0.008276628330349922,3700,0.001,1867,0.07567393779754639,1.4812540594488381,296000,1.4966825246810913,46.18220958392545,0.9861812628805637
0.037236474454402924,3800,0.001,1869,-0.009680968709290028,1.4082209568470716,304000,1.5778672695159912,44.7276747078158,0.8791847601532936
0.028682151809334755,3900,0.001,1873,0.045392848551273346,1.451590464822948,312000,1.5810788869857788,43.27313983170615,0.9406975992023945
0.08770516514778137,4000,0.001,1875,-0.12833909690380096,1.0703323613852262,320000,1.6763410568237305,41.818604955596506,0.35106635093688965
0.07272687554359436,4100,0.001,1875,0.2028661072254181,0.8941827803850174,328000,1.7561924457550049,40.36407007948686,0.6204913556575775
0.021104801446199417,4200,0.001,1876,0.06323745101690292,1.301045736949891,336000,1.6745738983154297,38.90953520337721,0.9462356269359589
0.021405743435025215,4300,0.001,1877,-0.07628227770328522,1.388749736174941,344000,1.6627652645111084,37.45500032726756,0.9391899444162846
0.05374430865049362,4400,0.001,1878,-0.18068531155586243,1.464725779555738,352000,1.6046655178070068,36.000465451157915,0.9457360133528709
0.03228330612182617,4500,0.001,1878,-0.10462313890457153,1.7248414110392332,360000,1.6459554433822632,34.54593057504827,0.9531126283109188
0.025888726115226746,4600,0.001,1879,-0.00507664680480957,1.1442313058301807,368000,1.6862232685089111,33.09139569893862,0.9007361680269241
0.025883084163069725,4700,0.001,1879,0.16391849517822266,2.0292148703709243,376000,1.599625825881958,31.636860822828883,0.9713979586958885
0.039725162088871,4800,0.001,1879,-0.18668165802955627,2.6935045421123505,384000,1.423675298690796,30.18232594671888,0.9284805208444595
0.019478794187307358,4900,0.001,1880,0.016222108155488968,1.2854158122092485,392000,1.3020175695419312,28.727791070608877,0.9185175448656082
0.1423819363117218,5000,0.001,1881,-0.12884122133255005,2.258948266506195,400000,0.0004993241163901985,27.273256194498874,0.6627241373062134
0.02233736589550972,5100,0.001,1884,-1.8873722553253174,3.0881837114691733,408000,3.86651225754285e-18,25.81872131838887,0.9631602540612221
0.02247510477900505,5200,0.001,1884,2.142002820968628,3.071423076093197,416000,0.0,24.364186442278868,0.9786467161029577
0.11454619467258453,5300,0.001,1885,14.91401195526123,-5.103332880139351,424000,0.0,22.909651566168865,0.9322165846824646
0.4926205277442932,5400,0.001,1885,16.698974609375,-2.713610926270485,432000,5.339949882569686e-28,21.455116690058862,0.4931159019470215
0.03960605338215828,5500,0.001,1883,-7.992633819580078,4.508762308955193,440000,0.0,20.00058181394886,0.9492737874388695
0.017190590500831604,5600,0.001,1882,2.453451633453369,-1.7883545050397516,448000,0.0,18.546046937838856,0.9776554722338915
0.044617168605327606,5700,0.001,1884,-0.3205692172050476,1.7805773444473743,456000,1.3315891445042638e-10,17.091512061728853,0.8397366851568222
0.17777308821678162,5800,0.001,1882,5.203157901763916,-1.7053651029244066,464000,1.0149616140181734e-27,15.63697718561885,0.7605013847351074
0.012279188260436058,5900,0.001,1884,-0.30783629417419434,2.2203923292458057,472000,3.6703247587865917e-06,14.182442309508847,0.9735902640968561
0.023069625720381737,6000,0.001,1886,0.3255545198917389,-0.508237738814205,480000,0.11315157264471054,12.727907433398844,0.9213637560606003
0.010545006021857262,6100,0.001,1888,0.011828822083771229,0.4041407332289964,488000,0.6021106243133545,11.273372557288841,0.9523187652230263
0.014700728468596935,6200,0.001,1889,-0.23971152305603027,1.5305911418050528,496000,0.0006259939982555807,9.818837681178838,0.9669217020273209
0.10438050329685211,6300,0.001,1890,-0.6929381489753723,2.4213571324944496,504000,2.5061470410037145e-07,8.364302805068835,0.8611947894096375
0.030731115490198135,6400,0.001,1891,4.902246952056885,4.3300128996372225,512000,2.621868479085335e-18,6.909767928958832,0.9320961534976959
0.01268153078854084,6500,0.001,1891,-0.04109307751059532,1.5340376876294612,520000,1.7514537375973305e-07,5.455233052848829,0.9643292315304279
0.023482367396354675,6600,0.001,1892,0.6051904559135437,1.4839936885982752,528000,5.3054127026954816e-17,4.000698176738826,0.9766881465911865
0.020242465659976006,6700,0.001,1894,0.18756064772605896,3.19627735465765,536000,2.4764136696830974e-07,2.546163300628823,0.9673629105091095
0.0036469497717916965,6800,0.001,1896,5.991378657199675e-06,0.8542386799585074,544000,0.0020336105953902006,1.0916284245188201,0.9912267532199621
0.01850968226790428,6900,0.001,1898,4.655162229028065e-07,1.6886396177113057,552000,0.0002774966415017843,0.0007272674363255627,0.9697390459477901
0.014033833518624306,7000,0.001,1899,-0.00011695791181409732,1.6038558300584556,560000,0.011447968892753124,0.0007272674363255627,0.9788178354501724
0.030168458819389343,7100,0.001,1897,0.07875115424394608,0.4816520265303552,568000,1.0594090223312378,0.0007272674363255627,0.897014357149601
0.005500838626176119,7200,0.001,1896,-0.036002017557621,0.6568322428385727,576000,0.800342857837677,0.0007272674363255627,0.9870178773999214
0.012328021228313446,7300,0.001,1898,-0.05057196691632271,0.754547411762178,584000,0.9717647433280945,0.0007272674363255627,0.951921857893467
0.016377300024032593,7400,0.001,1898,-0.019127434119582176,1.0331163452763577,592000,1.1048109531402588,0.0007272674363255627,0.9416422881186008
0.01031973771750927,7500,0.001,1900,0.0017496570944786072,1.7151331972330808,600000,1.2875057458877563,0.0007272674363255627,0.9819769132882357
0.015892665833234787,7600,0.001,1900,-0.07899273931980133,1.8964309042319656,608000,1.2679393291473389,0.0007272674363255627,0.9884906588122249
0.03101496957242489,7700,0.001,1900,0.06564705818891525,1.0795386854559184,616000,1.4809086322784424,0.0007272674363255627,0.8645619451999664
0.016193799674510956,7800,0.001,1901,0.01963047683238983,1.1295282009989023,624000,1.5106122493743896,0.0007272674363255627,0.9624866098165512
0.014251260086894035,7900,0.001,1902,-0.06413181871175766,0.8288188253412955,632000,1.4873557090759277,0.0007272674363255627,0.9317862913012505
0.008493687957525253,8000,0.001,1902,-0.04659188911318779,1.1609608134254814,640000,1.4871019124984741,0.0007272674363255627,0.9788188505917788
0.02687450312077999,8100,0.001,1903,0.09077343344688416,1.3557748097926379,648000,1.505724549293518,0.0007272674363255627,0.9329003691673279
0.019892701879143715,8200,0.001,1904,-0.05739457532763481,2.1088851552456616,656000,1.4094860553741455,0.0007272674363255627,0.9714492112398148
0.012086469680070877,8300,0.001,1905,0.010348012670874596,1.01774458787404,664000,1.4902575016021729,0.0007272674363255627,0.9433473572134972
0.014487156644463539,8400,0.001,1906,0.0034452632535248995,1.4029457792639732,672000,1.4591556787490845,0.0007272674363255627,0.9784854631870985
0.007848730310797691,8500,0.001,1905,0.022051161155104637,0.9820640398887918,680000,1.49025559425354,0.0007272674363255627,0.9837491624057293
0.019633209332823753,8600,0.001,1907,-0.04103004187345505,1.428160412143916,688000,1.4873087406158447,0.0007272674363255627,0.9669095538556576
0.011026960797607899,8700,0.001,1908,0.0415768176317215,1.2278228885377758,696000,1.4304497241973877,0.0007272674363255627,0.9801778942346573
0.010722186416387558,8800,0.001,1907,-0.0010683226864784956,1.818375777080655,704000,1.4269492626190186,0.0007272674363255627,0.9843133334070444
0.00542948255315423,8900,0.001,1908,-0.05030202120542526,1.1895261140540243,712000,1.4731824398040771,0.0007272674363255627,0.9770120084285736
0.0030497186817228794,9000,0.001,1909,-0.015057364478707314,1.260303612658754,720000,1.4538145065307617,0.0007272674363255627,0.9945346307940781
0.022292306646704674,9100,0.001,1909,0.023954307660460472,1.1105421490035952,728000,1.4659208059310913,0.0007272674363255627,0.9412344880402088
0.005342475138604641,9200,0.001,1910,0.0032814196310937405,1.0997747193090617,736000,1.4733784198760986,0.0007272674363255627,0.9882149389013648
0.02121729589998722,9300,0.001,1909,0.05715460330247879,1.0793105591088534,744000,1.4900691509246826,0.0007272674363255627,0.9432388544082642
0.013143655844032764,9400,0.001,1910,0.008102873340249062,1.575039996765554,752000,1.4486157894134521,0.0007272674363255627,0.9789099134504795
0.00522110378369689,9500,0.001,1911,0.007035298738628626,1.3406260993331671,760000,1.4795172214508057,0.0007272674363255627,0.9813472051173449
0.015489215031266212,9600,0.001,1912,-0.0146114407107234,0.8941412437241525,768000,1.4425182342529297,0.0007272674363255627,0.9470175504684448
0.005068487487733364,9700,0.001,1913,0.01708918996155262,1.0219525412656367,776000,1.4286097288131714,0.0007272674363255627,0.978216215968132
0.02350897155702114,9800,0.001,1913,-0.05919797345995903,2.1259027075953782,784000,1.3680016994476318,0.0007272674363255627,0.978064326569438
0.010486563667654991,9900,0.001,1914,-0.0656123012304306,1.3207268510013819,792000,1.4766387939453125,0.0007272674363255627,0.9751784522086382
0.010928657837212086,10000,0.001,1913,-0.014951792545616627,1.2594204358756542,800000,1.4478172063827515,0.0007272674363255627,0.9769727401435375
0.014135653153061867,10100,0.001,1912,-0.11957477033138275,0.8423509739433939,808000,1.5039252042770386,0.0007272674363255627,0.9564924091100693
0.02144494652748108,10200,0.001,1912,0.14236436784267426,1.3959281608462333,816000,1.5048294067382812,0.0007272674363255627,0.960789680480957
0.009986123070120811,10300,0.001,1913,-0.022706016898155212,1.05320563299465,824000,1.50753915309906,0.0007272674363255627,0.98618951626122
0.006740095559507608,10400,0.001,1912,-0.03276814520359039,1.2973135142121464,832000,1.5534300804138184,0.0007272674363255627,0.9842880759388208
0.002271160949021578,10500,0.001,1913,-0.042973842471838,1.6679745830595494,840000,1.4556808471679688,0.0007272674363255627,0.9951367047615349
0.01146362442523241,10600,0.001,1913,-0.07937253266572952,1.5461910254321993,848000,1.4667333364486694,0.0007272674363255627,0.9882819205522537
0.010339995846152306,10700,0.001,1914,-0.1077222004532814,1.301855561695993,856000,1.5046260356903076,0.0007272674363255627,0.9830088019371033
0.01193778682500124,10800,0.001,1914,0.0625782161951065,1.2296821889351122,864000,1.5468976497650146,0.0007272674363255627,0.9667245410382748
0.012799950316548347,10900,0.001,1915,-0.11224418878555298,1.122846002667211,872000,1.4884684085845947,0.0007272674363255627,0.9860954657196999
0.004271163139492273,11000,0.001,1915,0.06263014674186707,2.0092289119027553,880000,1.414397120475769,0.0007272674363255627,0.994737671688199
0.0030314591713249683,11100,0.001,1915,0.0202114786952734,0.7145382672548294,888000,1.5651894807815552,0.0007272674363255627,0.9616537354886532
0.011277636513113976,11200,0.001,1916,-0.04392263665795326,1.0301491062156856,896000,1.5293948650360107,0.0007272674363255627,0.9718719329684973
0.003276257310062647,11300,0.001,1916,-0.015615038573741913,1.2924843992106616,904000,1.5429595708847046,0.0007272674363255627,0.9930334337987006
0.01598840393126011,11400,0.001,1916,-0.013442260213196278,1.203106044139713,912000,1.587364912033081,0.0007272674363255627,0.9592532366514206
0.006485392805188894,11500,0.001,1917,-0.026143644005060196,1.5425709819886833,920000,1.5435817241668701,0.0007272674363255627,0.9832161795347929
0.01501685380935669,11600,0.001,1916,0.05685744434595108,1.1874986708164215,928000,1.5687333345413208,0.0007272674363255627,0.9554621949791908
0.01623331569135189,11700,0.001,1917,0.05936622619628906,0.9147036413894967,936000,1.6026344299316406,0.0007272674363255627,0.9553848206996918
0.023506134748458862,11800,0.001,1918,-0.024424666538834572,1.0189354627858846,944000,1.6227140426635742,0.0007272674363255627,0.9283835589885712
0.017143234610557556,11900,0.001,1918,0.07764773070812225,1.3867777606472373,952000,1.5836193561553955,0.0007272674363255627,0.9383055344223976
0.017809078097343445,12000,0.001,1919,-0.07575293630361557,1.2706146137788892,960000,1.5673706531524658,0.0007272674363255627,0.9706201683729887
0.010720374062657356,12100,0.001,1920,0.01130529772490263,1.4560098361223937,968000,1.6375983953475952,0.0007272674363255627,0.966140154749155
0.04214503616094589,12200,0.001,1921,0.10992778837680817,1.8137641759589314,976000,1.6024614572525024,0.0007272674363255627,0.9317808747291565
0.006025015842169523,12300,0.001,1920,-0.028731737285852432,1.5757167408242823,984000,1.602980613708496,0.0007272674363255627,0.9850136376917362
0.020593170076608658,12400,0.001,1920,-0.04392294958233833,1.9305754981935024,992000,1.551206111907959,0.0007272674363255627,0.9694445133209229
0.024752015247941017,12500,0.001,1921,0.07214275747537613,0.9187414325773716,1000000,1.6601003408432007,0.0007272674363255627,0.9088324755430222
0.01630362682044506,12600,0.001,1921,0.03812379390001297,1.4184438357129694,1008000,1.6288957595825195,0.0007272674363255627,0.9608109518885612
0.01594754494726658,12700,0.001,1923,0.03231458365917206,1.5074653500225395,1016000,1.5876721143722534,0.0007272674363255627,0.9739289078861475
0.012688592076301575,12800,0.001,1923,-0.056768275797367096,1.8313014399260283,1024000,1.527315616607666,0.0007272674363255627,0.96374686434865
0.004168352112174034,12900,0.001,1924,-0.021890228614211082,1.6016554081346839,1032000,1.5544254779815674,0.0007272674363255627,0.9908720264211297
0.003359689610078931,13000,0.001,1925,-0.0073784105479717255,1.096050513116643,1040000,1.6592893600463867,0.0007272674363255627,0.9942913521081209
0.004813467152416706,13100,0.001,1925,-0.03827913850545883,0.868252582848072,1048000,1.7020442485809326,0.0007272674363255627,0.9830891750752926
0.01913415640592575,13200,0.001,1925,-0.024799233302474022,0.9172545831650496,1056000,1.6647865772247314,0.0007272674363255627,0.9466689750552177
0.004495482426136732,13300,0.001,1926,0.018350331112742424,1.5452101805014535,1064000,1.5203405618667603,0.0007272674363255627,0.9935651542618871
0.015530833974480629,13400,0.001,1926,0.02314947359263897,1.3763623045757414,1072000,1.6062856912612915,0.0007272674363255627,0.9594342559576035
0.024487238377332687,13500,0.001,1926,-0.11623531579971313,1.7097585026174784,1080000,1.6011390686035156,0.0007272674363255627,0.963720977306366
0.014906656928360462,13600,0.001,1927,0.06778428703546524,1.3149389307945967,1088000,1.628321886062622,0.0007272674363255627,0.9767186194658279
0.008950009942054749,13700,0.001,1927,0.0369420126080513,1.2861165119335056,1096000,1.6735913753509521,0.0007272674363255627,0.9836042746901512
0.014471843838691711,13800,0.001,1928,-0.02943294681608677,1.6379181388765574,1104000,1.5329548120498657,0.0007272674363255627,0.9754827152937651
0.005544046871364117,13900,0.001,1928,0.0315709225833416,1.3928512334357948,1112000,1.5694373846054077,0.0007272674363255627,0.9882346745580435
0.008909902535378933,14000,0.001,1927,-0.02360321581363678,1.261152668297291,1120000,1.5719517469406128,0.0007272674363255627,0.9598931707441807
0.003152254270389676,14100,0.001,1927,-0.03297211974859238,0.9464933605864644,1128000,1.6443389654159546,0.0007272674363255627,0.99407206941396
0.004441763274371624,14200,0.001,1928,-0.004768890328705311,1.0351738766767085,1136000,1.721009612083435,0.0007272674363255627,0.9878365015611053
0.018105659633874893,14300,0.001,1928,-0.1213604211807251,1.580971227120608,1144000,1.6324234008789062,0.0007272674363255627,0.9796815756708384
0.007742518093436956,14400,0.001,1928,0.08536743372678757,1.6528927773237228,1152000,1.662546157836914,0.0007272674363255627,0.9890124890953302
0.0043307761661708355,14500,0.001,1928,-0.0746721625328064,1.6009821075946093,1160000,1.6981055736541748,0.0007272674363255627,0.9935409436002374
0.02374250814318657,14600,0.001,1927,-0.06197798252105713,1.1390604965388775,1168000,1.7093336582183838,0.0007272674363255627,0.9460474699735641
0.008644578978419304,14700,0.001,1926,-0.05046830326318741,1.078857067786157,1176000,1.6958729028701782,0.0007272674363255627,0.9649007990956306
0.01029515266418457,14800,0.001,1927,0.00019747912301681936,1.4327812949428336,1184000,1.7110192775726318,0.0007272674363255627,0.9849159866571426
0.006652997341006994,14900,0.001,1927,-0.07470869272947311,1.5169948417693377,1192000,1.6069434881210327,0.0007272674363255627,0.9880187464877963
0.0074518234468996525,15000,0.001,1927,-0.03537731245160103,1.0779768284410238,1200000,1.647146463394165,0.0007272674363255627,0.9840130694210529
0.011076417751610279,15100,0.001,1927,-0.051884569227695465,1.0204856559634208,1208000,1.7159106731414795,0.0007272674363255627,0.9761697966605425
0.05424591898918152,15200,0.001,1927,-0.12389987707138062,1.666480719554238,1216000,1.6600124835968018,0.0007272674363255627,0.9286273121833801
0.018822452053427696,15300,0.001,1927,0.03226666897535324,1.1560000667814165,1224000,1.736121416091919,0.0007272674363255627,0.9396447613835335
0.008993471041321754,15400,0.001,1927,-0.047121621668338776,0.9882558088283986,1232000,1.7497625350952148,0.0007272674363255627,0.9740703981369734
0.019455324858427048,15500,0.001,1927,0.0421798974275589,1.7215889662504196,1240000,1.6696796417236328,0.0007272674363255627,0.9595955573022366
0.0038045006804168224,15600,0.001,1928,-0.042956285178661346,1.0737724443897605,1248000,1.6467136144638062,0.0007272674363255627,0.9900715686380863
0.008616591803729534,15700,0.001,1928,-0.0007515192264690995,1.2770188541384413,1256000,1.761487364768982,0.0007272674363255627,0.9696104638278484
0.007988459430634975,15800,0.001,1928,-0.03229792043566704,1.6563319981098175,1264000,1.714198350906372,0.0007272674363255627,0.9852827461436391
0.0062003289349377155,15900,0.001,1928,-0.02394287660717964,1.1599352843593806,1272000,1.6713058948516846,0.0007272674363255627,0.9748864565044641
0.016551990061998367,16000,0.001,1928,-0.09124969691038132,1.4099497128278018,1280000,1.7014992237091064,0.0007272674363255627,0.9598400183022022
0.008962735533714294,16100,0.001,1929,0.0006813273066654801,1.7255994133651256,1288000,1.687719702720642,0.0007272674363255627,0.9520915038883686
0.010822387412190437,16200,0.001,1929,-0.001093232654966414,1.0383039788343011,1296000,1.7434546947479248,0.0007272674363255627,0.9248164147138596
0.0058020637370646,16300,0.001,1929,0.026301365345716476,1.3220831568818538,1304000,1.6911026239395142,0.0007272674363255627,0.9825561549514532
0.019045138731598854,16400,0.001,1930,-0.036029644310474396,1.677387887239456,1312000,1.7078014612197876,0.0007272674363255627,0.9748955890536308
0.009387192316353321,16500,0.001,1930,0.047314662486314774,1.1516512293368577,1320000,1.742142677307129,0.0007272674363255627,0.9675921238958836
0.019606556743383408,16600,0.001,1930,-0.15357999503612518,1.6883665554225444,1328000,1.7097303867340088,0.0007272674363255627,0.9526355266571045
0.008603338152170181,16700,0.001,1931,0.015975764021277428,1.2252312302589417,1336000,1.7515255212783813,0.0007272674363255627,0.9247441440820694
0.021306511014699936,16800,0.001,1931,-0.03646821528673172,1.248723147576675,1344000,1.7453778982162476,0.0007272674363255627,0.9486098550260067
0.009079447016119957,16900,0.001,1931,0.015719052404165268,1.0166306580416857,1352000,1.7150652408599854,0.0007272674363255627,0.9700974188745022
0.014635689556598663,17000,0.001,1931,0.03172696754336357,1.6722009244374931,1360000,1.6831611394882202,0.0007272674363255627,0.9830011259764433
0.015933042392134666,17100,0.001,1932,0.04130289703607559,1.0457529339008034,1368000,1.685925841331482,0.0007272674363255627,0.9603143557906151
0.007494659163057804,17200,0.001,1932,0.017010506242513657,1.1413432964123786,1376000,1.6777427196502686,0.0007272674363255627,0.9835226088762283
0.008310060016810894,17300,0.001,1933,-0.016025817021727562,1.3116680501028894,1384000,1.6320068836212158,0.0007272674363255627,0.982581740245223
0.008282349444925785,17400,0.001,1933,0.013759464025497437,1.5087855597957969,1392000,1.693288803100586,0.0007272674363255627,0.9823275208473206
0.04592570289969444,17500,0.001,1933,-0.06115170568227768,1.2622870668768882,1400000,1.6834542751312256,0.0007272674363255627,0.8720143884420395
0.004576874431222677,17600,0.001,1933,-0.03592575713992119,1.4738262090831995,1408000,1.7189185619354248,0.0007272674363255627,0.9912476483732462
0.018360678106546402,17700,0.001,1934,0.009600033052265644,1.2740661846473813,1416000,1.7289482355117798,0.0007272674363255627,0.955177791416645
0.012623441405594349,17800,0.001,1934,-0.042134322226047516,1.1028660275973379,1424000,1.7374712228775024,0.0007272674363255627,0.9512371234595776
0.011566942557692528,17900,0.001,1934,0.031004399061203003,1.0133044864051044,1432000,1.7274497747421265,0.0007272674363255627,0.9568520337343216
0.024157267063856125,18000,0.001,1935,-0.02744290605187416,1.853088548965752,1440000,1.6888736486434937,0.0007272674363255627,0.9446077160537243
0.009061472490429878,18100,0.001,1935,0.015684450045228004,1.5856985550373792,1448000,1.5760753154754639,0.0007272674363255627,0.9656506553292274
0.0641205832362175,18200,0.001,1935,-0.22066697478294373,1.611698250938207,1456000,1.6375783681869507,0.0007272674363255627,0.9175436273217201
0.0067267813719809055,18300,0.001,1936,0.04176602512598038,1.04231251841411,1464000,1.704627275466919,0.0007272674363255627,0.9771790988743305
0.008621247485280037,18400,0.001,1936,-0.05627444386482239,1.3930483125150204,1472000,1.6652672290802002,0.0007272674363255627,0.9844499295577407
0.016800755634903908,18500,0.001,1936,-0.044550128281116486,1.6729409910272808,1480000,1.672998070716858,0.0007272674363255627,0.9732211399823427
0.05104554444551468,18600,0.001,1937,-0.01352604664862156,1.500943868048489,1488000,1.5965442657470703,0.0007272674363255627,0.9231830984354019
0.026756349951028824,18700,0.001,1936,0.06944359093904495,1.3340815152972936,1496000,1.7609392404556274,0.0007272674363255627,0.8580412417650223
0.037366218864917755,18800,0.001,1936,0.10113827139139175,1.1481369972229003,1504000,1.7704055309295654,0.0007272674363255627,0.6591531932353973
0.026352956891059875,18900,0.001,1936,0.06283153593540192,1.3689749203622341,1512000,1.7703853845596313,0.0007272674363255627,0.691860169172287
0.03940609097480774,19000,0.001,1936,-0.17037388682365417,1.1323120079934597,1520000,1.7739530801773071,0.0007272674363255627,0.7061655819416046
0.04767866060137749,19100,0.001,1935,0.14157363772392273,1.4711704038083553,1528000,1.7702476978302002,0.0007272674363255627,0.6883871555328369
0.02240312285721302,19200,0.001,1935,-0.020048042759299278,2.0748179353773595,1536000,1.5833536386489868,0.0007272674363255627,0.8711049407720566
0.02840137481689453,19300,0.001,1936,-0.0198335200548172,1.935294122993946,1544000,1.6482417583465576,0.0007272674363255627,0.960997398942709
0.010846284218132496,19400,0.001,1936,-0.0390772819519043,1.5054770536720752,1552000,1.689530611038208,0.0007272674363255627,0.9738794583827257
0.07625953108072281,19500,0.001,1936,0.1878965198993683,1.2817453341558576,1560000,1.7371670007705688,0.0007272674363255627,0.8713537454605103
0.021302225068211555,19600,0.001,1936,-0.12243865430355072,1.5089826789684593,1568000,1.6225566864013672,0.0007272674363255627,0.9602577202022076
0.007730992045253515,19700,0.001,1936,-0.09743887186050415,1.6686996079981327,1576000,1.6502950191497803,0.0007272674363255627,0.9771013781428337
0.02453675866127014,19800,0.001,1936,0.08247431367635727,1.2481797536835075,1584000,1.6487728357315063,0.0007272674363255627,0.9558283761143684
0.008365662768483162,19900,0.001,1935,-0.03220032900571823,1.1280981195857749,1592000,1.7031993865966797,0.0007272674363255627,0.9765941631048918
0.012928813695907593,20000,0.001,1935,-0.022903090342879295,1.4794193596579135,1600000,1.6983896493911743,0.0007272674363255627,0.9500087015330791
0.07313746958971024,20100,0.001,1935,0.1660006046295166,1.5820245385169982,1608000,1.7108879089355469,0.0007272674363255627,0.7776447832584381
0.010809294879436493,20200,0.001,1935,-0.002530480269342661,1.2556404016911984,1616000,1.6357799768447876,0.0007272674363255627,0.9798769094049931
0.016091665253043175,20300,0.001,1935,-0.048504579812288284,1.5806293953210115,1624000,1.6851946115493774,0.0007272674363255627,0.9448608420789242
