fps,explained_variance,nupdates,value_loss,total_timesteps,policy_entropy,learning rate,epsilonValue,avg reward,policy_loss
1849,-1.175262451171875,31500,2.83754343399778e-06,2520000,1.0986096858978271,0.001,0.0007272674363255627,0.00045808983463757613,-0.0002687254163902253
1850,0.034973740577697754,31600,2.610288674986805e-06,2528000,1.0986075401306152,0.001,0.0007272674363255627,-0.0009470836565014906,0.00036033327342011034
1850,-0.9643343687057495,31700,2.8617009775189217e-06,2536000,1.098611831665039,0.001,0.0007272674363255627,0.000851580281596398,-0.00022458727471530437
1850,-0.5419092178344727,31800,3.5797747841570526e-06,2544000,1.0986108779907227,0.001,0.0007272674363255627,0.001778194229359542,4.7944322432158515e-05
1850,0.27821236848831177,31900,2.805962594720768e-06,2552000,1.0986061096191406,0.001,0.0007272674363255627,-0.003946936735155759,-0.00037552218418568373
1850,-1.532149076461792,32000,3.471097443252802e-06,2560000,1.0986095666885376,0.001,0.0007272674363255627,-0.007528018031734973,0.0006342200795188546
1850,-0.08837556838989258,32100,2.7986432087345747e-06,2568000,1.0986063480377197,0.001,0.0007272674363255627,-0.0038038350558053935,0.0008090031333267689
1851,-1.272505283355713,32200,2.474179154887679e-06,2576000,1.0986114740371704,0.001,0.0007272674363255627,-0.003279529717474361,0.0008591663790866733
1851,-1.0754539966583252,32300,2.493422925908817e-06,2584000,1.0986007452011108,0.001,0.0007272674363255627,-0.0015895350717983093,0.00034268878516741097
1850,-1.6258342266082764,32400,3.887862021656474e-06,2592000,1.0986087322235107,0.001,0.0007272674363255627,-0.0015533218218479305,0.0003007739142049104
1850,0.11237078905105591,32500,2.8651636512222467e-06,2600000,1.0986089706420898,0.001,0.0007272674363255627,-0.002919094981189119,-0.00019756841356866062
1850,-1.449718713760376,32600,3.4336001135670813e-06,2608000,1.0986000299453735,0.001,0.0007272674363255627,-0.003888419542636257,-4.427642488735728e-05
1850,-0.3458336591720581,32700,2.7839300855703186e-06,2616000,1.0986030101776123,0.001,0.0007272674363255627,-0.0019359414718600476,0.00026260240701958537
1849,-1.3240723609924316,32800,3.118609583907528e-06,2624000,1.0986039638519287,0.001,0.0007272674363255627,0.0030607511616835836,-0.0009581153281033039
1850,-1.128441333770752,32900,2.9669304240087513e-06,2632000,1.0986082553863525,0.001,0.0007272674363255627,0.0056008947460213674,-0.00011728137906175107
1850,-0.14419710636138916,33000,2.6778257051773835e-06,2640000,1.0986086130142212,0.001,0.0007272674363255627,0.0008504669891408412,-0.0008664425695315003
1850,-0.9743155241012573,33100,4.975846422894392e-06,2648000,1.098609209060669,0.001,0.0007272674363255627,0.0038860041939187797,-0.00014367714175023139
1850,-0.15242743492126465,33200,2.3106647404347314e-06,2656000,1.0986073017120361,0.001,0.0007272674363255627,-0.0030304926954158873,0.0005940140690654516
1850,-1.298058271408081,33300,2.718022415137966e-06,2664000,1.098609447479248,0.001,0.0007272674363255627,-0.0005337835407772217,0.0008371603908017278
1850,-0.468863844871521,33400,3.099049308730173e-06,2672000,1.098602056503296,0.001,0.0007272674363255627,-0.0030992040956334677,0.0002739191404543817
1850,-2.394596815109253,33500,1.3573010164691368e-06,2680000,1.0986045598983765,0.001,0.0007272674363255627,0.0014494348985863326,0.00011324377555865794
1850,-0.6642160415649414,33600,3.674427262012614e-06,2688000,1.098611831665039,0.001,0.0007272674363255627,0.002807992652651592,-0.0008200291777029634
1850,-0.4182455539703369,33700,2.4712342110433383e-06,2696000,1.0986093282699585,0.001,0.0007272674363255627,0.0012042544833093416,-0.00018427967734169215
1850,-0.3837045431137085,33800,2.1735388600063743e-06,2704000,1.0986095666885376,0.001,0.0007272674363255627,0.003069330789548985,-0.0004855059087276459
1851,-0.28659021854400635,33900,2.4453570404148195e-06,2712000,1.0986120700836182,0.001,0.0007272674363255627,0.005411386736523127,-0.00010144668340217322
1850,-1.7145440578460693,34000,2.2459439605881926e-06,2720000,1.0986096858978271,0.001,0.0007272674363255627,0.0014597866028907447,-7.769083458697423e-05
1849,-0.6243046522140503,34100,2.1343444132071454e-06,2728000,1.098611831665039,0.001,0.0007272674363255627,-0.00023585140752402367,-0.0005917803500778973
1849,-1.0893993377685547,34200,2.4909707008191617e-06,2736000,1.0986098051071167,0.001,0.0007272674363255627,-0.0030556698926375247,0.00034070556284859776
1849,-0.27918481826782227,34300,2.218794634245569e-06,2744000,1.0986123085021973,0.001,0.0007272674363255627,-0.0033219129232747945,-0.0007321227458305657
1849,-1.2802376747131348,34400,3.801103503064951e-06,2752000,1.0986111164093018,0.001,0.0007272674363255627,0.0018013805251712255,-0.0002909418544732034
1849,-0.3792217969894409,34500,2.945719643321354e-06,2760000,1.0986108779907227,0.001,0.0007272674363255627,0.0038582424516789616,0.000334856886183843
1849,-0.8745526075363159,34600,1.9127169252897147e-06,2768000,1.0986120700836182,0.001,0.0007272674363255627,0.0013652768208885391,0.0006019483553245664
1849,0.263533353805542,34700,1.2943447700308752e-06,2776000,1.0986111164093018,0.001,0.0007272674363255627,0.00021157581634270172,-7.203208224382252e-05
1849,-1.311316728591919,34800,3.40190445058397e-06,2784000,1.0986104011535645,0.001,0.0007272674363255627,-0.0017342928444122664,-0.0005946469027549028
1849,0.2889404296875,34900,1.7848760762717575e-06,2792000,1.0986075401306152,0.001,0.0007272674363255627,0.0011223450586840046,0.0003448394709266722
1849,-0.7675602436065674,35000,1.9464096112642437e-06,2800000,1.0986119508743286,0.001,0.0007272674363255627,0.0027383572302824176,-0.00027955943369306624
1849,-0.3776184320449829,35100,2.2586696104553994e-06,2808000,1.098611831665039,0.001,0.0007272674363255627,0.003444548525294522,0.00016523440717719495
1848,0.19289404153823853,35200,2.0368813693494303e-06,2816000,1.0986120700836182,0.001,0.0007272674363255627,-0.0010460575436241014,-0.00018485853797756135
1848,-0.40794312953948975,35300,3.927728357666638e-06,2824000,1.0986120700836182,0.001,0.0007272674363255627,-0.0012262554310837003,-8.111375063890591e-05
1849,-0.48088109493255615,35400,2.466603746142937e-06,2832000,1.098611831665039,0.001,0.0007272674363255627,-0.003859683228074573,0.0005347031983546913
1849,-0.35184407234191895,35500,2.2236308723222464e-06,2840000,1.0986099243164062,0.001,0.0007272674363255627,-0.0020940559990776817,0.000310515082674101
1848,-1.1782889366149902,35600,2.79040727946267e-06,2848000,1.0986104011535645,0.001,0.0007272674363255627,0.001806827960535884,-0.000751154322642833
1848,-1.3757119178771973,35700,2.333800921405782e-06,2856000,1.098608136177063,0.001,0.0007272674363255627,-0.0030774944557833807,-0.00010657551320036873
1849,-2.0253331661224365,35800,2.1759960873168893e-06,2864000,1.0986096858978271,0.001,0.0007272674363255627,-0.0022517390254506607,8.650743257021531e-05
1849,-0.9513479471206665,35900,2.5223912416549865e-06,2872000,1.0986099243164062,0.001,0.0007272674363255627,-0.0032010555507440584,2.5327992261736654e-05
1848,-2.810581922531128,36000,2.171730329791899e-06,2880000,1.098609209060669,0.001,0.0007272674363255627,-0.0001593158649484394,-0.00016952099394984543
1849,-0.6772817373275757,36100,2.0280238004488638e-06,2888000,1.0986111164093018,0.001,0.0007272674363255627,-0.0032159949478227645,-0.00034213182516396046
1849,-0.563563346862793,36200,2.7697626592271263e-06,2896000,1.0986111164093018,0.001,0.0007272674363255627,0.0007024163773166947,0.0009289045119658113
1849,-0.6267770528793335,36300,2.2528884073835798e-06,2904000,1.0986120700836182,0.001,0.0007272674363255627,0.0023366523214463086,-0.0005219152080826461
1848,-0.8123395442962646,36400,2.148051407857565e-06,2912000,1.09861159324646,0.001,0.0007272674363255627,-0.00256437877760618,-7.880767952883616e-05
1848,-0.5597296953201294,36500,2.6194290967396228e-06,2920000,1.0986086130142212,0.001,0.0007272674363255627,0.0006173284938995494,-0.0009587596287019551
1849,-0.5778815746307373,36600,2.4653124910400948e-06,2928000,1.0986111164093018,0.001,0.0007272674363255627,-0.0013837731239618734,9.6467792900512e-06
1849,-0.5741219520568848,36700,2.3253121526067844e-06,2936000,1.0986111164093018,0.001,0.0007272674363255627,0.001382220393679745,-0.00023251425591297448
1849,-1.0195426940917969,36800,4.056372745253611e-06,2944000,1.0986086130142212,0.001,0.0007272674363255627,-0.0011403447387237976,-0.0005290103144943714
1848,-1.026343584060669,36900,3.0454837087745545e-06,2952000,1.0986120700836182,0.001,0.0007272674363255627,-0.0014728734406162403,-0.00027459373814053833
1849,-0.15687978267669678,37000,3.4384806895104703e-06,2960000,1.0986123085021973,0.001,0.0007272674363255627,-0.0017851688338851091,0.00040942858322523534
1849,-1.2864844799041748,37100,2.9355221613514004e-06,2968000,1.0986076593399048,0.001,0.0007272674363255627,-0.0026265008156769907,-0.0001266363833565265
1849,-1.2742822170257568,37200,1.5613271671099938e-06,2976000,1.098602533340454,0.001,0.0007272674363255627,-0.0014805141454417026,-0.0001030571511364542
1848,-0.8486577272415161,37300,2.414482423773734e-06,2984000,1.0986093282699585,0.001,0.0007272674363255627,0.00492493106139591,0.0006105683278292418
1849,-0.9857579469680786,37400,3.2222010304394644e-06,2992000,1.0986113548278809,0.001,0.0007272674363255627,0.005713160979212262,-0.00025176414055749774
1849,-0.09630191326141357,37500,3.864894551952602e-06,3000000,1.098610758781433,0.001,0.0007272674363255627,0.003997264286044811,-1.8722610093391268e-06
1849,-1.0321362018585205,37600,2.68538542513852e-06,3008000,1.0986077785491943,0.001,0.0007272674363255627,0.002684518495516386,-0.0003341635165270418
1848,-0.1431351900100708,37700,2.468601906002732e-06,3016000,1.0986108779907227,0.001,0.0007272674363255627,-9.177088031719904e-06,0.0005319115007296205
1848,-1.5662660598754883,37800,2.272553047077963e-06,3024000,1.098611831665039,0.001,0.0007272674363255627,0.0003795896837800683,0.00047437846660614014
1849,-1.8643162250518799,37900,2.2311021439236356e-06,3032000,1.0986053943634033,0.001,0.0007272674363255627,-0.0012483678794524167,-0.00013863909407518804
1849,-2.383404016494751,38000,1.7236568510270445e-06,3040000,1.0986058712005615,0.001,0.0007272674363255627,-0.00011312803005125716,0.0002806094416882843
1848,-0.13246464729309082,38100,1.7657426951700472e-06,3048000,1.0986096858978271,0.001,0.0007272674363255627,-0.0005812828527268721,-0.0003745434805750847
1848,-0.6959558725357056,38200,4.833823368244339e-06,3056000,1.0986101627349854,0.001,0.0007272674363255627,0.0008333803806408469,-0.0010201268596574664
1849,-0.09164416790008545,38300,3.1633662729291245e-06,3064000,1.0986077785491943,0.001,0.0007272674363255627,0.0008442673501122044,-0.001060902257449925
1849,-0.9765913486480713,38400,1.8235198240290629e-06,3072000,1.0986111164093018,0.001,0.0007272674363255627,-0.00023309172902372666,-0.0006802310817874968
1848,-0.7249307632446289,38500,1.7235036011697957e-06,3080000,1.0986076593399048,0.001,0.0007272674363255627,-0.003004824887466384,2.618863982206676e-05
1849,-0.41514766216278076,38600,2.472867890901398e-06,3088000,1.0986108779907227,0.001,0.0007272674363255627,-0.0024747306464632858,0.0007940919022075832
1849,-0.3669617176055908,38700,1.8558461079010158e-06,3096000,1.0986089706420898,0.001,0.0007272674363255627,-0.002040144314969439,-9.665846300777048e-05
1849,-0.718206524848938,38800,2.8574372663570102e-06,3104000,1.098610520362854,0.001,0.0007272674363255627,-0.0018944086565170436,0.0005649873637594283
1849,-0.5019526481628418,38900,2.5294480110460427e-06,3112000,1.098611831665039,0.001,0.0007272674363255627,-0.0011647514993455843,0.0007762679597362876
1848,-0.2958984375,39000,3.884569650836056e-06,3120000,1.0986120700836182,0.001,0.0007272674363255627,0.000460061691046576,-0.0005918751703575253
1849,-2.381735324859619,39100,2.563042926340131e-06,3128000,1.098611831665039,0.001,0.0007272674363255627,-0.0017637703842410702,0.00026496819918975234
1849,-0.5767397880554199,39200,2.4408402623521397e-06,3136000,1.098611831665039,0.001,0.0007272674363255627,-0.0031128358103160282,-0.0011727933306246996
1848,0.012134134769439697,39300,1.8702028228290146e-06,3144000,1.098611831665039,0.001,0.0007272674363255627,-0.002007524445434683,0.0004224406147841364
1848,-0.7570532560348511,39400,1.4332654245663434e-06,3152000,1.0986095666885376,0.001,0.0007272674363255627,-0.00153361416705593,0.00010673783253878355
1848,-0.8127591609954834,39500,2.491804934834363e-06,3160000,1.0986120700836182,0.001,0.0007272674363255627,0.00036647544709467184,0.0009111955878324807
1849,-0.10322952270507812,39600,2.0305403722886695e-06,3168000,1.0986120700836182,0.001,0.0007272674363255627,0.0011719791444193106,0.0008186965133063495
1848,-0.37043821811676025,39700,1.8286940530742868e-06,3176000,1.0986120700836182,0.001,0.0007272674363255627,0.0005878411940102524,-0.00019543869711924344
1848,-0.7128031253814697,39800,2.2439539861807134e-06,3184000,1.098611831665039,0.001,0.0007272674363255627,-0.0021817793593072567,-0.0007297781412489712
1849,-0.6224987506866455,39900,2.9480570447049104e-06,3192000,1.0986099243164062,0.001,0.0007272674363255627,-0.0027661358395562274,-0.0005748224793933332
1849,-0.3037499189376831,40000,1.7441334421164356e-06,3200000,1.098611831665039,0.001,0.0007272674363255627,0.0011695118983880092,0.00010555442713666707
1848,-0.5647817850112915,40100,2.574730388005264e-06,3208000,1.0986101627349854,0.001,0.0007272674363255627,0.004518744490633253,0.0009138247696682811
1848,-1.0210702419281006,40200,2.5899139473040123e-06,3216000,1.0986093282699585,0.001,0.0007272674363255627,0.00013877996277216197,0.0003420777793508023
1849,-0.6219886541366577,40300,2.40357690017845e-06,3224000,1.0986099243164062,0.001,0.0007272674363255627,0.0013694047287799549,4.0131784771801904e-05
1849,-0.3790473937988281,40400,2.6846612399822334e-06,3232000,1.0986120700836182,0.001,0.0007272674363255627,-0.0007951951760333031,0.00046874620602466166
1848,-1.1537747383117676,40500,1.495084347880038e-06,3240000,1.098611831665039,0.001,0.0007272674363255627,0.0013792360877232569,-0.00027228635735809803
1848,-0.4352353811264038,40600,2.075680640700739e-06,3248000,1.098611831665039,0.001,0.0007272674363255627,-0.0014274121106609527,-0.00015857328253332525
1848,-1.0185222625732422,40700,2.261198005726328e-06,3256000,1.0986121892929077,0.001,0.0007272674363255627,0.0020392020765484633,-0.0003422180307097733
1849,-1.3239312171936035,40800,2.6086049729201477e-06,3264000,1.0986111164093018,0.001,0.0007272674363255627,9.333779007647536e-05,-0.0003544544451870024
1848,-0.039495110511779785,40900,1.6144094843184575e-06,3272000,1.0986042022705078,0.001,0.0007272674363255627,-0.004292546852957458,0.0008888717857189476
1848,-0.33436155319213867,41000,1.63986783263681e-06,3280000,1.0986071825027466,0.001,0.0007272674363255627,-0.0018727365568338428,-0.0005994439125061035
1848,-0.12498736381530762,41100,1.920391923704301e-06,3288000,1.0986086130142212,0.001,0.0007272674363255627,-0.003336489728826564,0.000170669867657125
1849,0.07901203632354736,41200,1.465941863898479e-06,3296000,1.0986088514328003,0.001,0.0007272674363255627,-0.0005451764822879568,-0.0005680405301973224
1848,-1.4380676746368408,41300,4.114087914786069e-06,3304000,1.098602533340454,0.001,0.0007272674363255627,0.002459436201752396,0.00023014198814053088
1848,-1.976365566253662,41400,1.6415639265687787e-06,3312000,1.0986077785491943,0.001,0.0007272674363255627,0.0016080127832537982,-2.553474587330129e-05
1849,-0.1862093210220337,41500,3.124862587355892e-06,3320000,1.09861159324646,0.001,0.0007272674363255627,-0.002976244722594856,0.00015452061779797077
1849,-1.7075212001800537,41600,1.7058770254152478e-06,3328000,1.0986088514328003,0.001,0.0007272674363255627,-0.0015101318240340333,-0.00044494160101749003
1849,-1.1131219863891602,41700,2.5769784315343713e-06,3336000,1.0986111164093018,0.001,0.0007272674363255627,-0.0015348311682828353,0.0012409056071192026
1849,-1.0202410221099854,41800,2.9799662115692627e-06,3344000,1.0986106395721436,0.001,0.0007272674363255627,-0.0002228350948826119,-0.0014597917906939983
1849,-0.7780857086181641,41900,1.8400999124423834e-06,3352000,1.0986111164093018,0.001,0.0007272674363255627,-0.0031702094624051825,-7.61765186325647e-05
1849,-1.650562047958374,42000,2.0045506516908063e-06,3360000,1.0986108779907227,0.001,0.0007272674363255627,-0.004232652872451581,5.20956346008461e-05
1849,-0.41175150871276855,42100,2.191802650486352e-06,3368000,1.0986108779907227,0.001,0.0007272674363255627,-0.0009542215284454869,0.0008959544938988984
1849,-0.40268170833587646,42200,2.785975539154606e-06,3376000,1.0986073017120361,0.001,0.0007272674363255627,-0.001464150199717551,3.4697433875408024e-05
1849,-0.30291640758514404,42300,3.0446649361692835e-06,3384000,1.0986123085021973,0.001,0.0007272674363255627,-0.003135880588524742,0.0005625510239042342
1849,-0.8191407918930054,42400,3.365816610312322e-06,3392000,1.098609209060669,0.001,0.0007272674363255627,-0.0032947261744993737,0.0004730173386633396
1849,-1.2762210369110107,42500,2.9538216494984226e-06,3400000,1.0986104011535645,0.001,0.0007272674363255627,-0.00038603503817284944,-0.0001963974500540644
1848,-0.33753299713134766,42600,1.7566908354638144e-06,3408000,1.0986096858978271,0.001,0.0007272674363255627,-0.0001554195026983507,0.00016653494094498456
1848,-0.8835691213607788,42700,3.764924940696801e-06,3416000,1.098610520362854,0.001,0.0007272674363255627,-0.0010547808240517042,0.0006824671290814877
1849,-1.4425632953643799,42800,2.2921612981008366e-06,3424000,1.0986111164093018,0.001,0.0007272674363255627,0.0021131336471626127,-0.00032952791661955416
1849,0.16256505250930786,42900,2.056453922705259e-06,3432000,1.0986120700836182,0.001,0.0007272674363255627,0.0028362398261378985,0.0001556119677843526
1848,-1.5344223976135254,43000,1.6762445511631086e-06,3440000,1.0986112356185913,0.001,0.0007272674363255627,3.9379916779580525e-05,-0.00029211409855633974
1848,-0.4603999853134155,43100,1.6529705817447393e-06,3448000,1.09861159324646,0.001,0.0007272674363255627,-0.0010187735046201852,6.909311923664063e-05
1849,-0.8825154304504395,43200,2.223633146059001e-06,3456000,1.0986112356185913,0.001,0.0007272674363255627,-0.0034426667476509464,-9.45761930779554e-05
1849,-1.6536571979522705,43300,2.176346242777072e-06,3464000,1.0986101627349854,0.001,0.0007272674363255627,-0.003267600170511287,4.7307101340265945e-05
1848,-0.6569663286209106,43400,1.8392225911156856e-06,3472000,1.0986045598983765,0.001,0.0007272674363255627,0.0003915407301064988,-0.0003106667136307806
1849,-0.3566160202026367,43500,1.5638099739589961e-06,3480000,1.0986089706420898,0.001,0.0007272674363255627,-0.0010049051965324907,-0.00027843285351991653
1849,-1.8776640892028809,43600,2.301702579643461e-06,3488000,1.0986106395721436,0.001,0.0007272674363255627,-0.0006114732826972613,0.00036688544787466526
1849,-2.3360695838928223,43700,2.3944971871969756e-06,3496000,1.0986113548278809,0.001,0.0007272674363255627,-0.002026006899905042,0.00039410917088389397
1848,-4.82991886138916,43800,1.651306547501008e-06,3504000,1.0986120700836182,0.001,0.0007272674363255627,0.00045099563692474476,0.0003392756334505975
1849,-1.394132375717163,43900,2.014719939325005e-06,3512000,1.0986090898513794,0.001,0.0007272674363255627,0.00019481059553072555,3.2479117635375587e-06
1849,-1.573378324508667,44000,1.3978502693134942e-06,3520000,1.0986077785491943,0.001,0.0007272674363255627,-0.0034938089025672524,0.00035959220258519053
1849,-0.31469058990478516,44100,2.050454440905014e-06,3528000,1.0986078977584839,0.001,0.0007272674363255627,0.0026310803292290074,-0.00038892653537914157
1849,-0.3274860382080078,44200,2.290113116032444e-06,3536000,1.0986111164093018,0.001,0.0007272674363255627,-0.0019058584755839547,-0.00036686769453808665
1849,-0.4254494905471802,44300,2.665525471456931e-06,3544000,1.0986113548278809,0.001,0.0007272674363255627,-0.001310497091981233,0.0003359234251547605
1849,-0.6257866621017456,44400,2.195385377490311e-06,3552000,1.0986114740371704,0.001,0.0007272674363255627,-0.00459882227878552,0.000313931202981621
1849,-2.1373450756073,44500,2.449964540574001e-06,3560000,1.0986104011535645,0.001,0.0007272674363255627,0.001651054084959469,0.0005280314944684505
1849,-0.8870784044265747,44600,2.0431389202713035e-06,3568000,1.098611831665039,0.001,0.0007272674363255627,-0.0013786994415568188,-5.914420398767106e-05
1848,-0.8888365030288696,44700,2.179861212425749e-06,3576000,1.0986120700836182,0.001,0.0007272674363255627,0.0019440228297753492,-0.0007868094253353775
1849,-0.808833122253418,44800,1.6446967947558733e-06,3584000,1.098609447479248,0.001,0.0007272674363255627,0.00023010193945083302,4.308171264710836e-05
1849,-0.17976558208465576,44900,1.950329078681534e-06,3592000,1.0986099243164062,0.001,0.0007272674363255627,-0.00037440272847106827,-0.00026958546368405223
1848,-1.3381083011627197,45000,1.960619101737393e-06,3600000,1.0986040830612183,0.001,0.0007272674363255627,0.0032701955242373515,1.648359466344118e-05
1848,-0.36598408222198486,45100,1.9253516256867442e-06,3608000,1.098604440689087,0.001,0.0007272674363255627,-0.002145753341028467,-0.0002637095167301595
1848,-1.499058485031128,45200,2.214985215687193e-06,3616000,1.098604679107666,0.001,0.0007272674363255627,0.0016758420897531323,-0.0006562506314367056
1849,-0.8762668371200562,45300,1.8556911527412012e-06,3624000,1.0986080169677734,0.001,0.0007272674363255627,-0.004469128276105039,-0.0004445364174898714
1848,-0.5904726982116699,45400,1.793054934751126e-06,3632000,1.098610520362854,0.001,0.0007272674363255627,0.00031410947159855597,0.00033093191450461745
1848,-0.679715633392334,45500,1.636729393794667e-06,3640000,1.0986101627349854,0.001,0.0007272674363255627,0.001494820856350998,0.00011050039756810293
1849,-0.13928747177124023,45600,2.455987896610168e-06,3648000,1.0986113548278809,0.001,0.0007272674363255627,0.0016546351067518116,0.0004757540300488472
1849,-0.32056307792663574,45700,2.7712756036635255e-06,3656000,1.0986089706420898,0.001,0.0007272674363255627,-0.0002230910455182311,-0.00043090051622129977
1848,0.06824088096618652,45800,3.891566848324146e-06,3664000,1.0985805988311768,0.001,0.0007272674363255627,-0.00043735091894632206,-0.00033530982909724116
1849,-0.41797757148742676,45900,3.3424526009184774e-06,3672000,1.098606824874878,0.001,0.0007272674363255627,-0.003015591757866787,0.001045012497343123
1849,-0.05239510536193848,46000,1.8619932689034613e-06,3680000,1.0986082553863525,0.001,0.0007272674363255627,-0.004057409860251937,-0.0001407719391863793
1849,-0.28055357933044434,46100,2.2947938305151183e-06,3688000,1.0986063480377197,0.001,0.0007272674363255627,-0.00224210587075504,0.00011128398909932002
1849,-0.5009777545928955,46200,1.4978381841501687e-06,3696000,1.0986003875732422,0.001,0.0007272674363255627,-0.002028208632327733,6.877274427097291e-05
1849,-0.39203763008117676,46300,2.548585371187073e-06,3704000,1.09860360622406,0.001,0.0007272674363255627,0.0005851593573424907,-0.00028987342375330627
1849,-0.3063708543777466,46400,1.93111554835923e-06,3712000,1.0986039638519287,0.001,0.0007272674363255627,-0.002022924494031031,0.00036933383671566844
1849,-1.3195037841796875,46500,2.308042212462169e-06,3720000,1.0986096858978271,0.001,0.0007272674363255627,-0.002337167128098372,0.00010971708979923278
1849,-0.013233065605163574,46600,1.6990358062685118e-06,3728000,1.0986112356185913,0.001,0.0007272674363255627,0.00025076579477172344,-0.0001896801550174132
1849,-0.20572197437286377,46700,2.2557276224688394e-06,3736000,1.0986120700836182,0.001,0.0007272674363255627,0.0024653010907513817,-0.00029474112670868635
1849,-0.7531965970993042,46800,2.0819613837375073e-06,3744000,1.0986120700836182,0.001,0.0007272674363255627,0.0022531681748660048,0.00019079403136856854
1849,-0.6085915565490723,46900,2.3179877643997315e-06,3752000,1.098611831665039,0.001,0.0007272674363255627,-0.0007014477878783509,-4.7900066419970244e-05
1850,-0.6211357116699219,47000,1.8180583083449164e-06,3760000,1.0986093282699585,0.001,0.0007272674363255627,-0.00033880376067827454,0.00044670031638816
1849,-0.05025279521942139,47100,2.051475348707754e-06,3768000,1.0986087322235107,0.001,0.0007272674363255627,-0.004359708588162902,-0.00018656390602700412
1849,-1.87119722366333,47200,1.778613295755349e-06,3776000,1.0986063480377197,0.001,0.0007272674363255627,-0.0015996555265701319,0.0006824875599704683
1850,-1.4960384368896484,47300,2.4440084871457657e-06,3784000,1.098610281944275,0.001,0.0007272674363255627,0.0005509860549977929,0.000723430362995714
1850,-1.0905327796936035,47400,3.719182132044807e-06,3792000,1.098609447479248,0.001,0.0007272674363255627,0.00013383039840846321,0.0005238044541329145
1849,-0.7123785018920898,47500,1.7465996506871306e-06,3800000,1.0986120700836182,0.001,0.0007272674363255627,0.000160879344548448,-0.0004925848916172981
1849,-3.8789234161376953,47600,2.568627223809017e-06,3808000,1.098611831665039,0.001,0.0007272674363255627,-0.004495962968212553,-0.0005803466774523258
1850,-0.9129854440689087,47700,1.6375254290323937e-06,3816000,1.0986114740371704,0.001,0.0007272674363255627,-0.002475143497576937,-0.0003815868403762579
1850,-0.9780583381652832,47800,1.789210045899381e-06,3824000,1.09861159324646,0.001,0.0007272674363255627,0.0006176388025778579,0.00019958983466494828
1849,-0.23485422134399414,47900,3.2803757221699925e-06,3832000,1.0986120700836182,0.001,0.0007272674363255627,0.002656182838109089,-0.0009785487782210112
1848,0.19639182090759277,48000,1.7442938542444608e-06,3840000,1.0986108779907227,0.001,0.0007272674363255627,0.0022665887613129597,-0.0002776987385004759
1848,-0.34542834758758545,48100,1.6262754343188135e-06,3848000,1.0986076593399048,0.001,0.0007272674363255627,-2.096575844916515e-05,-0.0005297752795740962
1849,-0.1273174285888672,48200,1.9951035028498154e-06,3856000,1.0986075401306152,0.001,0.0007272674363255627,0.00047944065577212316,-0.0007057478069327772
1848,-0.7280497550964355,48300,2.5305257622676436e-06,3864000,1.098609209060669,0.001,0.0007272674363255627,0.0010101145526277833,-2.6474008336663246e-06
1849,-1.4175288677215576,48400,1.3975823094369844e-06,3872000,1.0986089706420898,0.001,0.0007272674363255627,0.0013842503854903042,0.00021581728651653975
1849,-0.43853580951690674,48500,1.188645114780229e-06,3880000,1.0986077785491943,0.001,0.0007272674363255627,0.0006759161671880065,-0.00010905247472692281
1849,0.29482918977737427,48600,1.5847966778892442e-06,3888000,1.0986100435256958,0.001,0.0007272674363255627,0.0009588571099811815,0.00019852537661790848
1849,-0.42384660243988037,48700,1.4625189805883565e-06,3896000,1.0986114740371704,0.001,0.0007272674363255627,-0.0035448279311822263,-4.937060293741524e-05
1849,-0.6248048543930054,48800,1.8911941879196092e-06,3904000,1.0986096858978271,0.001,0.0007272674363255627,-0.0017550583903357619,0.0006017758278176188
1849,-0.42527222633361816,48900,2.0647860310418764e-06,3912000,1.098610758781433,0.001,0.0007272674363255627,-0.003796322569542099,-0.00025221850955858827
1849,-1.5078575611114502,49000,2.2846304545964813e-06,3920000,1.098607063293457,0.001,0.0007272674363255627,-0.0009138648819316586,0.0003087364893872291
1849,-0.3839672803878784,49100,2.1678872599295573e-06,3928000,1.0986112356185913,0.001,0.0007272674363255627,-0.0012033178450565174,-0.00021030250354669988
1849,-1.2256462574005127,49200,1.5205645240712329e-06,3936000,1.0986120700836182,0.001,0.0007272674363255627,-0.002190838532987982,-0.0001575732894707471
1849,-1.3753302097320557,49300,2.6860877824219642e-06,3944000,1.0986120700836182,0.001,0.0007272674363255627,-0.0017454686240853333,-0.0005761530483141541
1849,-0.9288651943206787,49400,2.134206624759827e-06,3952000,1.0986089706420898,0.001,0.0007272674363255627,-0.003849166425789008,-0.00012941737077198923
1849,-0.36289846897125244,49500,1.2865496046288172e-06,3960000,1.0986089706420898,0.001,0.0007272674363255627,0.0024397331479121933,5.005613274988718e-05
1849,-0.8292216062545776,49600,2.713969251999515e-06,3968000,1.098610520362854,0.001,0.0007272674363255627,-0.0029466848321135332,0.0003573498979676515
1849,-0.3253837823867798,49700,2.623440195748117e-06,3976000,1.098607063293457,0.001,0.0007272674363255627,-0.0034669102664338426,0.000237552187172696
1849,-2.0324504375457764,49800,2.478667283867253e-06,3984000,1.0986074209213257,0.001,0.0007272674363255627,-0.003291679231188027,0.00026354374131187797
1849,-0.43001317977905273,49900,1.7507005622974248e-06,3992000,1.0986075401306152,0.001,0.0007272674363255627,0.004364537060610019,9.686685871201917e-07
