explained_variance,total_timesteps,policy_entropy,nupdates,avg reward,value_loss,fps
-0.1050182580947876,920000,2.1971840858459473,11500,-0.006263658703392139,1.5415356756420806e-05,1997
-0.027142882347106934,928000,2.197221279144287,11600,0.0019329810789713519,8.524318218405824e-06,1997
-0.366840124130249,936000,2.1972131729125977,11700,0.007593001531495247,5.449310992844403e-05,1998
-0.316361665725708,944000,2.1972203254699707,11800,0.0015617252143783843,7.982636816450395e-06,1998
-0.1409856081008911,952000,2.197214126586914,11900,0.0009375000809086487,3.669215220725164e-05,1999
-0.8015091419219971,960000,2.1972193717956543,12000,0.003230512679192543,1.4344428564072587e-05,1996
-0.6897498369216919,968000,2.1972193717956543,12100,-0.00014192397848091786,1.2681945008807816e-05,1997
-1.0041792392730713,976000,2.197167158126831,12200,0.0010875147526377305,1.8378370441496372e-05,1997
-0.8108663558959961,984000,2.1972203254699707,12300,5.855329236510442e-05,1.3152448445907794e-05,1998
-0.8305796384811401,992000,2.197216510772705,12400,-0.007489552968763746,3.868633575621061e-05,1999
-1.3358423709869385,1000000,2.1972193717956543,12500,-0.0034884146870354017,8.949115908762906e-06,1999
-3.3394813537597656,1008000,2.197209596633911,12600,-0.0002380076428380562,6.850287172710523e-05,1999
-0.49788713455200195,1016000,2.19722056388855,12700,-0.00021711137960664929,7.961012670421042e-06,1996
-0.574570894241333,1024000,2.1971468925476074,12800,-0.002301968315805425,1.072814211511286e-05,1997
-1.1061410903930664,1032000,2.1972203254699707,12900,0.004351055059805731,2.2122641894384287e-05,1997
-0.8289744853973389,1040000,2.197214126586914,13000,-0.0024713690922226307,5.544050509342924e-05,1997
-0.09169042110443115,1048000,2.1972198486328125,13100,-0.004253559041535482,7.776013262628112e-06,1998
0.16087466478347778,1056000,2.1972126960754395,13200,0.0028013703355100005,2.702063648030162e-05,1999
-0.7721951007843018,1064000,2.1972222328186035,13300,0.005552186740169418,2.6742240152088925e-05,1996
-0.7841463088989258,1072000,2.1972203254699707,13400,0.002040590854448965,8.845718184602447e-06,1997
-0.9629937410354614,1080000,2.1971869468688965,13500,-0.004072969456410646,1.3209867574914824e-05,1997
-0.6543290615081787,1088000,2.1972217559814453,13600,0.0004242261802573921,1.7537884559715167e-05,1998
-0.8062669038772583,1096000,2.1972100734710693,13700,0.0009792276061489247,3.454374382272363e-05,1998
-0.28244078159332275,1104000,2.1972203254699707,13800,-0.0015958024341671262,9.108020094572566e-06,1999
-0.46011245250701904,1112000,2.1972098350524902,13900,0.0033702610002364964,3.859788557747379e-05,2000
-1.5184073448181152,1120000,2.197220802307129,14000,0.0008561407204979333,1.4333619219542015e-05,1998
-0.48499739170074463,1128000,2.197218894958496,14100,-4.262688453309238e-05,1.9760502254939638e-05,1998
-2.1278603076934814,1136000,2.197197198867798,14200,-0.00617895294126356,1.453884306101827e-05,1999
-0.27458345890045166,1144000,2.1972193717956543,14300,0.0010938705723674501,1.2668950148508884e-05,1999
-1.5497703552246094,1152000,2.197209596633911,14400,0.0007765603469124472,4.057840851601213e-05,2000
-1.9693844318389893,1160000,2.197219133377075,14500,-0.0011566345398023258,5.417742613644805e-06,2000
-0.3549177646636963,1168000,2.1972055435180664,14600,0.0009606730549421627,5.534266892937012e-05,2001
-0.24460840225219727,1176000,2.197218894958496,14700,0.001238576384267276,1.3773625141766388e-05,1999
0.1759662628173828,1184000,2.197186231613159,14800,0.011124312179163098,6.204982582858065e-06,1999
-0.6612222194671631,1192000,2.197218418121338,14900,0.0008356777303561103,1.2650414646486752e-05,1999
-1.6190953254699707,1200000,2.197214126586914,15000,0.0009442234606467537,2.8353537345537916e-05,2000
0.3140013813972473,1208000,2.197216749191284,15100,-0.005731790587105934,4.217098648950923e-06,2000
-0.6254959106445312,1216000,2.197213649749756,15200,-0.003270510770380497,4.723398888017982e-05,2001
-0.6177771091461182,1224000,2.197218418121338,15300,-0.0003157093626214191,2.1291962184477597e-05,1999
-1.2234840393066406,1232000,2.197218894958496,15400,0.0003675415871839505,1.0958440725516994e-05,1999
0.17358636856079102,1240000,2.1971657276153564,15500,-0.00024582271034887524,1.1025162166333757e-05,1999
-0.4909731149673462,1248000,2.1972155570983887,15600,-0.0009262143823434599,1.6222151316469535e-05,1999
0.22393882274627686,1256000,2.1972122192382812,15700,-0.004625609576760325,2.4684986783540808e-05,2000
-0.8291561603546143,1264000,2.1972124576568604,15800,0.0003918856684322236,5.2262016652093735e-06,2000
-0.10149800777435303,1272000,2.1972155570983887,15900,0.00030497715051751583,3.794227814069018e-05,2001
-0.8622440099716187,1280000,2.1972174644470215,16000,0.0005922244941757526,7.800963430781849e-06,1999
-0.3957216739654541,1288000,2.1971840858459473,16100,0.001019238674052758,4.937772246194072e-05,2000
0.0030831098556518555,1296000,2.197143316268921,16200,-0.011683469385025092,3.135994484182447e-05,2000
-0.5581434965133667,1304000,2.1972174644470215,16300,0.0009398555458574265,1.1934966096305288e-05,2001
-1.901153326034546,1312000,2.197218656539917,16400,0.005569144542096183,2.8081991331418976e-05,2001
0.12251049280166626,1320000,2.197211265563965,16500,-0.002500825867173262,5.419507942860946e-06,2001
-1.6423602104187012,1328000,2.197218656539917,16600,-0.001609872141852975,5.400085501605645e-05,2002
-0.48964643478393555,1336000,2.1972157955169678,16700,-0.00181110901030479,6.8332433329487685e-06,2000
-0.057779788970947266,1344000,2.197129487991333,16800,-0.004836416494981677,6.845584721304476e-06,2000
-1.9252567291259766,1352000,2.197214126586914,16900,-2.7944321300310548e-05,2.0478088117670268e-05,2000
-0.5783758163452148,1360000,2.197218418121338,17000,0.0024696308526472423,5.5428787163691595e-05,2000
-0.5940245389938354,1368000,2.197204113006592,17100,-0.00033216093070223,6.612467586819548e-06,2001
-1.6064772605895996,1376000,2.1972169876098633,17200,-0.0009127901971623942,3.674811887321994e-05,2001
-0.5602781772613525,1384000,2.1972155570983887,17300,0.0025423167757253396,1.7149854102171957e-05,1999
-0.9852436780929565,1392000,2.1972172260284424,17400,0.0015006489291408797,7.769800504320301e-06,1999
0.10922074317932129,1400000,2.1971564292907715,17500,-0.005750307720154524,1.2204247468616813e-05,2000
-0.8227943181991577,1408000,2.1972219944000244,17600,-0.004024203601875343,1.5092894500412513e-05,2000
-1.1448612213134766,1416000,2.197218418121338,17700,-0.008132671067323826,5.0882488721981645e-05,2000
-1.1012465953826904,1424000,2.1972198486328125,17800,-0.006213674550235737,4.627840098692104e-06,2001
-0.6613143682479858,1432000,2.1972203254699707,17900,0.00013956122274976223,3.260781159042381e-05,2001
-0.33491063117980957,1440000,2.1972227096557617,18000,-0.00019695889895956497,9.556768418406136e-06,1999
-0.11883151531219482,1448000,2.197195529937744,18100,0.0063780427881283686,7.856287993490696e-06,1999
-1.2350783348083496,1456000,2.19722318649292,18200,-0.00023315532780543435,1.4327600183605682e-05,2000
-1.2932171821594238,1464000,2.1972203254699707,18300,-0.003065612032469289,2.8697850211756304e-05,2000
-0.9596558809280396,1472000,2.197216749191284,18400,0.0006271034410929132,2.7965224944637157e-05,2001
-0.1682450771331787,1480000,2.197218656539917,18500,-0.0002559364648732299,5.734897513320902e-06,2001
-0.4402724504470825,1488000,2.197213649749756,18600,-0.0010461243547979393,7.258305413415655e-05,2001
-2.7133255004882812,1496000,2.197221279144287,18700,0.0006290287674346473,5.333803528628778e-06,1999
-0.1718074083328247,1504000,2.1971399784088135,18800,-0.0026983745323377662,9.347185368824285e-06,2000
-0.7463090419769287,1512000,2.197221279144287,18900,0.0009596822579169384,1.0835527973540593e-05,2000
-1.1552238464355469,1520000,2.197216272354126,19000,0.002959865780940163,2.9757924494333565e-05,2000
-0.31643831729888916,1528000,2.197218179702759,19100,-0.000590995037691755,4.86664521304192e-06,2000
-2.380276918411255,1536000,2.1972153186798096,19200,0.0019230007146688877,2.6086583602591418e-05,2001
-0.46242082118988037,1544000,2.19722056388855,19300,0.004450413335871417,7.638860552106053e-06,1999
-1.2844829559326172,1552000,2.197219133377075,19400,0.0007299078635696788,9.937893082678784e-06,1999
-0.10353124141693115,1560000,2.1971185207366943,19500,-0.004546755223418586,1.3684635632671416e-05,2000
-0.8139151334762573,1568000,2.197218418121338,19600,0.0008123178165590162,7.494907094951486e-06,2000
-0.45470285415649414,1576000,2.197216510772705,19700,-0.0006886518951432663,3.0258341212174855e-05,2000
-0.3688098192214966,1584000,2.1972131729125977,19800,-0.0008553197149012703,6.759143616363872e-06,2001
-1.4098000526428223,1592000,2.1972098350524902,19900,0.0015809053338216473,4.4083328248234466e-05,2001
-1.0721838474273682,1600000,2.197218418121338,20000,-0.0037021142336016053,1.0881785783567466e-05,2000
0.19719427824020386,1608000,2.1970863342285156,20100,-0.002453421096288366,5.208239599596709e-06,2000
-2.5761008262634277,1616000,2.197218179702759,20200,-6.482448854967515e-05,1.0677077625587117e-05,2000
-0.12033939361572266,1624000,2.197218894958496,20300,-0.0006838976871222258,2.79933592537418e-05,2001
-0.20295488834381104,1632000,2.197211742401123,20400,0.0023183145824077654,3.680078862089431e-06,2001
-0.25365960597991943,1640000,2.1972200870513916,20500,0.003350705249431485,4.816682849195786e-05,2001
-0.30051541328430176,1648000,2.1972198486328125,20600,0.001992199592132238,1.61606767505873e-05,2000
-1.8241870403289795,1656000,2.197218418121338,20700,7.234502463688841e-05,8.175474249583203e-06,2000
-0.4033926725387573,1664000,2.1971194744110107,20800,0.0019795708059973547,1.1583685591176618e-05,2000
-0.7092893123626709,1672000,2.1972203254699707,20900,-0.0009216002930770628,1.3655965631187428e-05,2000
-0.273207426071167,1680000,2.19722056388855,21000,0.0017071857146220282,1.7801781723392196e-05,2000
-0.6643674373626709,1688000,2.197213649749756,21100,-0.0004121841930215808,3.5324446798767895e-06,2001
-0.7599406242370605,1696000,2.197219133377075,21200,0.003343024776859238,4.3279200326651335e-05,2001
-1.3404090404510498,1704000,2.197218656539917,21300,0.0008524432156264084,6.055523499526316e-06,2000
0.12737435102462769,1712000,2.197218179702759,21400,0.0005860425484570442,6.179127467476064e-06,2000
-0.062660813331604,1720000,2.197154998779297,21500,-0.004760000071837567,7.3599949246272445e-06,2000
-0.44538700580596924,1728000,2.1972196102142334,21600,0.005675462077488191,1.9011202311958186e-05,2000
-0.3072711229324341,1736000,2.1972169876098633,21700,-0.0063624090362282,3.99032469431404e-05,2001
-0.6196998357772827,1744000,2.197216510772705,21800,-0.00035504376828612296,6.825194759585429e-06,2001
-0.8517755270004272,1752000,2.1972146034240723,21900,-0.0011947746341320453,5.0764829211402684e-05,2001
-0.43824005126953125,1760000,2.1972203254699707,22000,0.001759791068695904,7.96338190411916e-06,2000
-0.9117650985717773,1768000,2.197141170501709,22100,0.007927948381984606,6.775432666472625e-06,2000
-0.2304898500442505,1776000,2.1972198486328125,22200,0.0009059435462404509,8.401780178246554e-06,2000
-0.572526216506958,1784000,2.197216749191284,22300,0.00034075240191668856,1.9181094103259966e-05,2001
-0.6683138608932495,1792000,2.197216033935547,22400,-0.003207460909834481,5.041162694396917e-06,2001
-0.8354043960571289,1800000,2.1972179412841797,22500,-0.004453019132051849,3.6726494727190584e-05,2001
-0.7641844749450684,1808000,2.197219133377075,22600,-0.0009105714923862251,1.2647016774280928e-05,2000
-0.08874070644378662,1816000,2.1972174644470215,22700,-0.001807748531746256,4.409511802805355e-06,2000
-0.5372633934020996,1824000,2.1971652507781982,22800,0.004665981228072269,7.216849098767852e-06,2000
-0.15762412548065186,1832000,2.1972203254699707,22900,-0.0004090806192834862,8.993783012556378e-06,2001
-0.5458353757858276,1840000,2.1972174644470215,23000,-0.004763801704484649,2.830845733114984e-05,2001
-0.2136228084564209,1848000,2.1972174644470215,23100,-0.0008935817473684438,2.976210225824616e-06,2001
-1.3205771446228027,1856000,2.1972179412841797,23200,-0.00242299768169687,2.6220799554721452e-05,2001
-1.463174819946289,1864000,2.1972198486328125,23300,-9.175438135571312e-05,5.255879841570277e-06,2000
-0.32867884635925293,1872000,2.1972198486328125,23400,0.0005575363601565186,1.0329966244171374e-05,2000
-0.4392317533493042,1880000,2.1971473693847656,23500,-0.0075279543802025724,6.061950443836395e-06,2000
-0.8231836557388306,1888000,2.1972179412841797,23600,0.0004995691713702399,8.169714419636875e-06,2000
-0.45082366466522217,1896000,2.1972174644470215,23700,-0.006610827129793506,2.206829230999574e-05,2000
-0.1133270263671875,1904000,2.1972146034240723,23800,-0.0008433043400145835,3.3845922189357225e-06,2001
-1.0089881420135498,1912000,2.197214365005493,23900,-0.0003230610476748552,4.619874744093977e-05,2001
-0.724873423576355,1920000,2.197219133377075,24000,0.0031494192327954805,5.850209618074587e-06,2000
-2.056000232696533,1928000,2.1971521377563477,24100,0.0005727296467739507,4.60254250356229e-06,2000
-0.40925824642181396,1936000,2.197218418121338,24200,1.9122941648674895e-05,9.410370694240555e-06,2000
-0.8453762531280518,1944000,2.197216272354126,24300,-0.002301173397427192,1.850794069468975e-05,2000
0.18146485090255737,1952000,2.197213649749756,24400,-0.0039017201001570355,2.9493453439499717e-06,2000
-0.5969101190567017,1960000,2.1972157955169678,24500,-0.0025753618698217905,2.143354322470259e-05,2000
-0.19997859001159668,1968000,2.197218656539917,24600,0.0017995383903326,1.159138628281653e-05,1999
0.14121931791305542,1976000,2.197219133377075,24700,0.00020178690301690948,6.543093149957713e-06,1999
0.1752868890762329,1984000,2.1971492767333984,24800,-0.0009154208648396889,7.105559234332759e-06,1999
-0.4284946918487549,1992000,2.1972193717956543,24900,-0.001694010968276416,7.697660294070374e-06,2000
-1.0661678314208984,2000000,2.197216510772705,25000,-0.005271361069753766,3.403057417017408e-05,2000
0.20626598596572876,2008000,2.197216272354126,25100,-0.0024504294255166315,3.303892981421086e-06,2000
-1.518204927444458,2016000,2.1972146034240723,25200,-0.002327358489856124,2.9412394724204205e-05,2000
-1.3657164573669434,2024000,2.197216749191284,25300,-0.001171206783692469,4.74662101623835e-06,1999
-3.0438337326049805,2032000,2.1971912384033203,25400,-0.00024650753948662896,2.088299152092077e-05,1999
0.2967056632041931,2040000,2.1971545219421387,25500,-0.003940737711855036,9.427780241821893e-06,1999
-0.2648414373397827,2048000,2.1972179412841797,25600,-0.001687845961680523,9.0565326900105e-06,1999
-2.191303253173828,2056000,2.197214126586914,25700,-0.002121134126718971,2.7693964511854574e-05,2000
-0.6405245065689087,2064000,2.1972155570983887,25800,-5.615525515167974e-05,4.239024747221265e-06,2000
-1.4486258029937744,2072000,2.1972122192382812,25900,0.0017179800066514871,2.4794164346531034e-05,2000
-1.3413975238800049,2080000,2.1972198486328125,26000,0.0033270408621319802,7.319346877920907e-06,1999
-0.6482843160629272,2088000,2.197166919708252,26100,0.0018444928642566082,3.347176971146837e-06,1999
-0.7615978717803955,2096000,2.1972203254699707,26200,0.0010816679710842435,8.581607289670501e-06,1999
-0.3654674291610718,2104000,2.197214126586914,26300,-0.0023781314286679843,2.532632788643241e-05,1999
0.07478761672973633,2112000,2.197216749191284,26400,-0.0006844388342869933,2.729920197452884e-06,1999
-0.8768585920333862,2120000,2.197213649749756,26500,0.001518093368940754,2.9835868190275505e-05,2000
-0.5982667207717896,2128000,2.197219133377075,26600,0.0033025364857167004,1.2583604075189214e-05,1999
-1.5735383033752441,2136000,2.1972198486328125,26700,0.004020983714872273,5.78625167690916e-06,1999
0.13304758071899414,2144000,2.197178602218628,26800,0.00563757198251551,1.0915436178038362e-05,1999
0.04799419641494751,2152000,2.197218894958496,26900,-0.0015746469653095119,7.831329639884643e-06,1999
-1.0143706798553467,2160000,2.1972155570983887,27000,-0.0018757350339001278,1.746955604176037e-05,1999
-0.6436353921890259,2168000,2.197216033935547,27100,-0.00336554501845967,2.5062756776605966e-06,2000
-0.7076027393341064,2176000,2.197216510772705,27200,7.730194629402831e-05,3.322949123685248e-05,2000
-0.3203158378601074,2184000,2.197221279144287,27300,0.0023785357665474295,5.8012001318275e-06,1999
-0.42887115478515625,2192000,2.197178602218628,27400,-0.0011358994550391798,9.242632586392574e-06,1999
-0.742629885673523,2200000,2.1971945762634277,27500,0.001445178484027565,4.864067886956036e-05,1999
-0.8829407691955566,2208000,2.197221279144287,27600,0.0006742873071402755,9.944418707164004e-06,1999
0.01894301176071167,2216000,2.197218656539917,27700,0.00047757204265508335,1.830381188483443e-05,2000
-0.12917256355285645,2224000,2.1972198486328125,27800,0.0007943299105136248,2.1620583083858946e-06,2000
-2.6757588386535645,2232000,2.1972174644470215,27900,0.0011683816401273361,2.0447929273359478e-05,2000
-0.6022771596908569,2240000,2.197221517562866,28000,-0.0006991077039856464,4.493558662943542e-06,1999
0.38826876878738403,2248000,2.197174549102783,28100,-6.008241985000495e-05,3.915020897693466e-06,1999
-2.47392201423645,2256000,2.197221279144287,28200,0.0030106791156867983,4.959790203429293e-06,1999
