#{"t_start": 1522284228.447472, "env_id": "MontezumaRevengeNoFrameskip-v0"}
r,l,t
0.0,467,14.616263
0.0,825,22.683538
0.0,621,28.150029
0.0,410,32.105651
0.0,412,35.869701
0.0,774,42.964334
0.0,539,47.871495
0.0,246,49.99063
0.0,365,53.126611
0.0,271,55.395416
0.0,362,58.525561
0.0,537,63.340044
0.0,346,66.446106
0.0,695,72.642462
0.0,328,75.671091
0.0,407,79.215678
0.0,463,83.465368
0.0,1033,92.635199
0.0,444,96.640521
0.0,957,105.614991
0.0,371,108.798163
0.0,363,111.828885
0.0,734,118.314956
0.0,2523,140.507592
0.0,426,144.635034
0.0,569,150.014666
0.0,720,156.324275
0.0,945,164.694757
0.0,360,167.864122
0.0,299,170.395227
0.0,509,174.856228
0.0,368,178.049163
0.0,442,181.740176
0.0,379,184.963919
0.0,848,192.637454
0.0,381,195.704684
0.0,497,199.915
0.0,775,206.871678
0.0,793,214.467663
0.0,470,218.757246
0.0,534,223.559134
0.0,761,230.113597
0.0,217,231.95247
0.0,346,234.975444
0.0,210,236.791098
0.0,688,243.129995
0.0,243,245.189351
0.0,349,248.354969
0.0,553,253.161683
0.0,304,255.909669
0.0,395,259.602432
0.0,1009,268.240562
0.0,625,273.959481
0.0,1312,286.220458
0.0,1122,296.569508
0.0,511,301.212987
0.0,1002,310.178542
0.0,425,313.85822
0.0,398,317.342422
0.0,262,319.674743
0.0,701,326.596392
0.0,377,330.222482
0.0,1007,339.323601
0.0,286,342.02729
0.0,424,345.921865
0.0,229,347.957467
0.0,352,350.827913
0.0,361,353.951464
0.0,712,360.660875
0.0,440,364.882799
0.0,325,367.683063
0.0,584,373.328984
0.0,432,377.257554
0.0,788,384.123852
0.0,251,386.147074
0.0,889,394.068471
0.0,400,397.409889
0.0,607,403.036561
0.0,276,405.547199
0.0,209,407.399131
0.0,579,412.752958
0.0,711,419.554549
0.0,755,426.003894
0.0,209,427.808163
0.0,752,434.837451
0.0,902,443.054786
0.0,357,446.299785
0.0,481,450.662113
0.0,600,456.241898
0.0,424,460.058016
0.0,536,465.215307
0.0,525,469.727153
0.0,313,472.474366
0.0,453,476.389513
0.0,652,482.051699
0.0,314,484.894721
0.0,443,489.129625
0.0,295,491.555487
0.0,338,494.390134
0.0,382,497.769532
0.0,867,505.442714
0.0,602,510.548253
0.0,433,514.260657
0.0,528,518.822511
0.0,252,520.786989
0.0,276,523.452083
0.0,364,526.731577
0.0,561,531.748123
0.0,908,539.829756
0.0,341,542.776013
0.0,574,548.057844
0.0,516,552.452138
0.0,404,555.757667
0.0,210,557.552546
0.0,330,560.254928
0.0,241,562.482849
0.0,462,566.962236
0.0,975,575.663788
0.0,433,579.268008
0.0,465,583.375325
0.0,729,590.173602
0.0,374,593.551833
0.0,431,597.215874
0.0,779,604.552456
0.0,351,607.457149
0.0,1099,617.014025
0.0,428,620.800117
0.0,467,624.751606
0.0,660,631.158342
0.0,425,635.048724
0.0,1595,649.924813
0.0,879,657.819825
0.0,761,665.26443
0.0,187,666.958198
0.0,410,671.048342
0.0,255,673.41963
0.0,259,675.940661
0.0,357,678.961509
0.0,276,681.322409
0.0,469,685.590152
0.0,468,689.550286
0.0,366,693.049914
0.0,321,695.859783
0.0,565,700.591919
0.0,391,703.933767
0.0,1207,715.567716
0.0,455,719.647551
0.0,379,723.171425
0.0,451,726.964869
0.0,693,733.138597
0.0,360,736.341457
0.0,273,738.849652
0.0,293,741.521129
0.0,305,744.348191
0.0,743,751.25288
0.0,329,754.192442
