value_loss,total_timesteps,fps,policy_entropy,nupdates,explained_variance
0.030941471457481384,7680000,1585,1.0211553573608398,96000,0.11804777383804321
0.01284219603985548,7688000,1585,0.9757200479507446,96100,0.7615605890750885
0.01515006273984909,7696000,1585,0.9758938550949097,96200,0.8117155432701111
0.010969346389174461,7704000,1585,0.9563137292861938,96300,0.5734471380710602
0.012406935915350914,7712000,1586,1.0014808177947998,96400,0.8253271579742432
0.02732703648507595,7720000,1586,0.9411991238594055,96500,0.3326319456100464
0.011615735478699207,7728000,1586,0.9676517248153687,96600,0.8155181407928467
0.18341100215911865,7736000,1587,1.0571008920669556,96700,0.5932258069515228
0.007566490676254034,7744000,1587,1.0713341236114502,96800,0.8510843515396118
0.04699254035949707,7752000,1587,0.9551676511764526,96900,0.7742273658514023
0.03288324549794197,7760000,1587,0.9476612210273743,97000,0.45120418071746826
0.010427361354231834,7768000,1588,0.9649608731269836,97100,0.7530037462711334
0.07322332262992859,7776000,1588,0.987866222858429,97200,0.7590275555849075
0.1243225708603859,7784000,1588,0.9694375991821289,97300,0.2570439577102661
0.004018458537757397,7792000,1589,0.9717425107955933,97400,0.8699077069759369
0.02875758334994316,7800000,1589,0.9134000539779663,97500,0.8452642858028412
0.07526010274887085,7808000,1589,1.0374526977539062,97600,0.6425016224384308
0.014196686446666718,7816000,1590,0.8975852131843567,97700,0.7862309515476227
0.004995747469365597,7824000,1590,1.029799461364746,97800,0.9209030270576477
0.007765402086079121,7832000,1590,0.9635831117630005,97900,0.7984521687030792
0.11130102723836899,7840000,1590,0.9774686694145203,98000,0.6002596318721771
0.008103722706437111,7848000,1591,0.9284464120864868,98100,0.8352207243442535
0.09850004315376282,7856000,1591,0.970035195350647,98200,0.6592117249965668
0.07245270162820816,7864000,1591,0.9505695104598999,98300,0.5544867217540741
0.009076312184333801,7872000,1592,1.0769822597503662,98400,0.8662036806344986
0.061398208141326904,7880000,1592,0.9249697923660278,98500,0.5968551933765411
0.0707857757806778,7888000,1592,0.9050251841545105,98600,0.6322851181030273
0.15865692496299744,7896000,1593,0.8579500913619995,98700,0.24939954280853271
0.02240908145904541,7904000,1593,1.031282663345337,98800,0.7885211110115051
0.011061957105994225,7912000,1593,1.0084446668624878,98900,0.8686438798904419
0.07943250238895416,7920000,1593,0.9192384481430054,99000,0.5675517320632935
0.009531935676932335,7928000,1594,0.9605401754379272,99100,0.7745896577835083
0.007737753447145224,7936000,1594,0.9819202423095703,99200,0.8499876707792282
0.013966110534965992,7944000,1594,0.9709604382514954,99300,0.7769059091806412
0.016138669103384018,7952000,1594,1.0539734363555908,99400,0.6945683360099792
0.17266930639743805,7960000,1595,0.8996542692184448,99500,0.4792831540107727
0.06952745467424393,7968000,1595,1.0798511505126953,99600,0.6142261326313019
0.07172515243291855,7976000,1595,0.864136815071106,99700,0.3234565258026123
0.012493625283241272,7984000,1596,1.1163089275360107,99800,0.797064796090126
0.008855147287249565,7992000,1596,0.8527684211730957,99900,0.8557715117931366
