#{"t_start": 1519354496.8488, "env_id": "BreakoutNoFrameskip-v0"}
r,l,t
0.0,125,6.54677
0.0,125,10.363088
0.0,129,14.429422
0.0,129,18.334416
1.0,175,23.913683
0.0,123,27.703718
3.0,269,36.588338
2.0,186,42.638815
2.0,198,50.175543
0.0,129,55.855979
1.0,174,62.048409
0.0,127,66.312422
2.0,204,73.427704
0.0,127,77.626754
1.0,157,82.979748
0.0,131,87.234272
1.0,174,93.168531
9.0,490,110.75124
1.0,170,116.979453
1.0,158,122.326046
1.0,172,128.143546
0.0,129,132.379054
0.0,129,136.556246
0.0,127,140.734079
1.0,170,146.442135
0.0,125,150.4872
1.0,173,156.274119
0.0,129,160.450805
0.0,127,164.525238
2.0,200,171.384673
0.0,125,175.38942
0.0,129,179.600445
3.0,251,188.263293
0.0,127,192.394632
2.0,204,199.286506
0.0,118,203.028788
3.0,248,211.452788
1.0,155,216.609709
0.0,129,220.82499
3.0,272,230.169676
0.0,127,234.362235
10.0,430,249.42413
7.0,409,263.654985
1.0,176,269.482439
2.0,202,276.393488
3.0,277,286.086297
3.0,248,294.66525
0.0,129,298.831133
0.0,125,302.979872
1.0,167,308.527633
0.0,125,312.543785
3.0,252,321.239354
0.0,129,325.417675
2.0,203,332.287913
1.0,157,337.408438
1.0,155,342.559682
1.0,155,347.639881
0.0,127,351.66032
0.0,125,355.775364
3.0,276,365.306012
2.0,186,371.479334
3.0,245,379.984555
0.0,129,384.142093
2.0,224,391.817067
0.0,127,395.781993
0.0,125,399.81595
0.0,129,404.028255
1.0,173,409.773239
0.0,127,414.029592
1.0,170,419.667539
0.0,127,423.755451
0.0,127,427.863253
0.0,129,432.022506
2.0,224,439.690358
1.0,155,444.856113
3.0,251,453.601327
0.0,127,457.639382
3.0,251,466.431883
0.0,127,470.504767
3.0,246,478.96396
0.0,127,483.01898
5.0,333,494.579567
1.0,173,500.401803
3.0,253,509.209813
2.0,221,516.77783
2.0,200,523.604562
1.0,152,528.640384
1.0,174,534.438699
1.0,170,540.178721
3.0,215,547.470975
3.0,230,555.404918
0.0,125,559.429598
3.0,253,568.128981
0.0,127,572.18443
2.0,206,579.236092
2.0,204,586.163209
1.0,155,591.376073
0.0,129,595.805314
1.0,173,601.653848
8.0,352,613.795923
6.0,376,627.032715
0.0,125,631.060851
2.0,204,637.991622
3.0,253,646.749753
1.0,157,651.959856
1.0,156,657.230521
1.0,155,662.404164
2.0,224,670.080041
0.0,129,674.193444
0.0,125,678.303509
0.0,129,682.518264
0.0,127,686.650037
4.0,293,696.677841
3.0,236,704.767837
1.0,173,710.579831
2.0,200,717.342091
0.0,127,721.403781
0.0,129,725.624693
1.0,155,730.83827
1.0,155,735.898232
1.0,157,741.023683
0.0,127,745.167476
0.0,125,749.168528
2.0,200,756.010836
5.0,332,767.708718
0.0,125,771.83547
1.0,167,777.350427
3.0,249,785.876989
2.0,203,792.797451
1.0,154,797.867848
3.0,230,805.723704
1.0,169,811.360535
1.0,155,816.426789
3.0,230,824.244915
1.0,155,829.364574
0.0,129,833.544964
1.0,178,839.497271
0.0,127,843.613264
2.0,201,850.386626
2.0,224,858.02705
0.0,129,862.258143
4.0,290,872.344995
1.0,175,878.387593
0.0,127,882.493524
1.0,157,887.903363
2.0,222,895.554379
3.0,232,903.526379
0.0,127,907.687065
0.0,127,911.765362
0.0,127,915.917511
0.0,125,919.99231
1.0,173,925.794269
0.0,125,929.811398
2.0,199,936.644271
3.0,251,945.404295
0.0,129,949.790987
1.0,174,956.347564
0.0,127,961.209529
0.0,127,965.224736
0.0,125,969.11354
1.0,155,974.010452
0.0,129,978.037779
2.0,198,984.473098
3.0,252,992.695756
1.0,173,998.242938
2.0,233,1005.965655
0.0,125,1009.855277
2.0,204,1016.598155
6.0,366,1028.917571
4.0,277,1038.059575
1.0,155,1042.988432
0.0,129,1046.997034
4.0,291,1056.860088
0.0,127,1060.809184
0.0,129,1064.879879
