#{"t_start": 1519354496.84781, "env_id": "BreakoutNoFrameskip-v0"}
r,l,t
0.0,125,6.548123
1.0,175,12.186313
0.0,127,15.995222
1.0,175,21.620674
0.0,129,25.586702
3.0,271,34.516297
1.0,155,39.490167
1.0,175,45.600338
3.0,268,57.013035
3.0,270,66.572667
1.0,152,71.784956
1.0,173,77.817344
2.0,200,84.652474
0.0,129,88.891257
2.0,222,96.578293
0.0,117,100.300501
1.0,175,106.107115
4.0,282,116.608827
2.0,200,123.571158
2.0,203,130.571896
2.0,223,138.173651
2.0,205,145.185728
0.0,127,149.370614
0.0,129,153.555666
1.0,153,158.528766
1.0,175,164.445662
0.0,127,168.502845
0.0,129,172.740375
2.0,185,178.935074
0.0,127,183.083321
5.0,343,195.138971
0.0,125,199.116267
2.0,198,205.776103
2.0,198,212.471835
0.0,127,216.464124
2.0,200,223.263723
1.0,152,228.303744
0.0,125,232.368431
4.0,297,242.729191
1.0,152,247.650595
0.0,129,251.789946
5.0,352,264.015998
3.0,249,272.556378
1.0,157,277.830352
1.0,155,283.007994
0.0,127,287.098765
1.0,155,292.382902
2.0,199,299.148476
3.0,270,308.490891
4.0,296,318.707239
2.0,202,325.60138
0.0,129,329.761453
1.0,175,335.551021
0.0,129,339.713833
1.0,172,345.430853
1.0,155,350.503987
2.0,200,357.241661
1.0,154,362.381493
0.0,129,366.581005
1.0,175,372.368397
2.0,225,380.050131
1.0,175,385.953394
2.0,204,392.886159
0.0,127,396.883759
1.0,175,402.755009
0.0,126,406.882178
0.0,125,410.859312
3.0,250,419.493201
2.0,204,426.382677
1.0,173,432.212372
0.0,129,436.413374
1.0,157,441.675651
3.0,250,450.301372
0.0,127,454.383704
4.0,298,464.85383
1.0,173,470.667884
1.0,177,476.644053
0.0,125,480.607117
2.0,202,487.362947
4.0,301,497.825135
2.0,202,504.587799
0.0,127,508.854767
1.0,175,514.749265
4.0,297,525.176482
0.0,127,529.222849
4.0,299,539.643798
0.0,127,543.799919
1.0,156,548.903049
2.0,220,556.480907
3.0,273,565.79427
3.0,232,573.824443
2.0,182,579.979338
1.0,157,585.095518
0.0,127,589.341226
1.0,157,594.683661
1.0,176,600.735783
1.0,157,605.809967
2.0,226,613.585529
0.0,129,617.774535
3.0,248,626.308136
3.0,250,634.863527
0.0,129,639.072291
3.0,242,647.360064
0.0,129,651.593556
4.0,316,662.767403
2.0,201,669.570146
0.0,129,673.673287
2.0,199,680.522309
5.0,331,692.09316
0.0,129,696.233015
2.0,204,703.141787
1.0,175,708.954491
4.0,300,719.400474
1.0,175,725.254342
4.0,297,735.515596
2.0,224,743.153218
2.0,227,750.817953
3.0,250,759.576451
0.0,129,763.88827
5.0,329,775.383479
5.0,354,787.673613
2.0,218,795.022375
4.0,297,805.358901
1.0,174,811.181316
2.0,224,818.806092
2.0,207,825.81809
2.0,204,832.770053
5.0,353,844.935235
1.0,165,850.531982
0.0,129,854.73676
0.0,127,858.761382
0.0,129,863.035781
0.0,125,867.048551
3.0,274,876.528753
2.0,198,883.450573
0.0,123,887.544948
3.0,236,895.748334
0.0,124,899.739395
1.0,172,905.527692
0.0,127,909.702096
0.0,127,913.769541
0.0,127,917.978396
0.0,129,922.165674
0.0,123,926.144834
0.0,127,930.227846
2.0,202,937.188011
1.0,152,942.190169
4.0,283,952.382993
6.0,359,966.133884
2.0,180,971.945265
0.0,127,975.925744
5.0,329,986.876209
1.0,174,992.489938
0.0,127,996.480796
4.0,303,1006.52347
0.0,127,1010.553267
1.0,157,1015.606288
1.0,154,1020.538384
0.0,129,1024.533554
3.0,273,1033.534306
1.0,151,1038.399479
0.0,129,1042.417277
7.0,323,1053.31384
1.0,175,1059.000412
0.0,129,1063.066315
0.0,127,1067.078934
8.0,352,1078.845631
2.0,198,1085.332157
2.0,201,1091.847563
6.0,401,1105.391461
1.0,175,1111.0221
1.0,157,1115.998652
0.0,118,1119.674617
0.0,129,1123.753572
2.0,202,1130.268641
2.0,223,1137.679986
0.0,127,1141.579751
0.0,125,1145.442635
1.0,171,1150.976837
0.0,127,1154.838211
3.0,252,1163.185253
2.0,198,1169.705266
0.0,129,1173.78555
3.0,270,1182.694097
0.0,125,1186.538392
0.0,127,1190.539652
0.0,127,1194.547708
3.0,270,1203.859593
0.0,127,1207.737517
2.0,200,1214.226741
0.0,129,1218.259266
0.0,129,1222.288905
3.0,245,1230.415486
5.0,328,1241.227688
8.0,377,1253.933833
2.0,200,1260.405801
1.0,175,1266.054806
2.0,227,1273.417172
0.0,127,1277.419565
3.0,232,1284.887182
0.0,127,1288.956188
5.0,327,1299.806146
3.0,248,1307.920728
0.0,129,1311.931997
0.0,125,1315.746529
4.0,324,1326.538948
2.0,202,1333.086963
5.0,369,1345.469266
4.0,297,1355.295149
0.0,127,1359.207664
2.0,202,1365.760713
0.0,125,1369.567612
0.0,127,1373.541159
5.0,350,1385.129358
2.0,202,1391.570587
0.0,127,1395.529069
4.0,278,1404.722273
9.0,404,1418.350766
2.0,225,1425.66337
5.0,350,1437.385506
0.0,129,1441.315755
4.0,299,1451.323625
3.0,250,1459.470588
0.0,127,1463.50825
2.0,204,1470.180414
3.0,229,1477.646242
2.0,204,1484.291109
4.0,299,1494.21829
2.0,195,1500.555681
0.0,125,1504.405923
4.0,299,1514.322587
4.0,296,1524.232155
9.0,404,1537.793024
2.0,193,1544.036797
0.0,129,1548.024563
