#{"t_start": 1523831937.9871655, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
60.0,489,7.842556
420.0,933,15.91379
175.0,718,21.804283
195.0,805,28.68451
155.0,361,31.538422
65.0,351,34.340816
90.0,470,38.480658
100.0,486,42.296516
135.0,489,46.450699
55.0,590,51.480612
120.0,581,56.356026
110.0,512,60.52192
75.0,318,63.057665
60.0,275,65.205254
100.0,473,69.165652
355.0,582,73.934105
180.0,632,79.568609
155.0,527,84.038289
105.0,482,87.955882
155.0,603,92.773699
75.0,317,95.176384
50.0,309,97.632418
210.0,576,102.248919
225.0,630,107.600029
180.0,623,112.575744
110.0,479,116.36896
210.0,633,121.684923
105.0,296,124.100224
355.0,602,129.096322
210.0,584,134.233252
105.0,485,138.452497
155.0,595,143.872973
155.0,617,149.302106
165.0,595,154.523669
110.0,580,159.4351
210.0,641,164.799796
135.0,580,169.708003
135.0,594,174.570181
110.0,583,179.452993
105.0,479,183.34363
210.0,617,188.193219
180.0,663,193.460872
180.0,610,198.50385
155.0,594,203.769777
210.0,608,208.5202
180.0,606,213.740471
105.0,480,217.585846
370.0,807,224.147048
105.0,481,227.986921
135.0,587,232.806397
180.0,586,238.021391
155.0,599,242.893353
155.0,588,247.811821
135.0,591,252.467595
180.0,649,257.892882
180.0,629,262.943254
160.0,600,267.802649
105.0,471,271.537897
210.0,645,276.748598
210.0,623,281.836252
180.0,622,286.821853
520.0,1110,295.979157
505.0,752,302.306948
210.0,614,307.277287
75.0,313,309.829897
155.0,603,314.710281
210.0,625,319.885388
135.0,599,324.930318
210.0,621,329.802328
490.0,826,336.767769
50.0,292,339.322627
105.0,482,343.106043
110.0,585,347.652544
380.0,602,352.441605
335.0,587,357.2338
75.0,308,359.919165
410.0,638,365.071274
180.0,608,369.882967
455.0,771,375.889212
240.0,707,381.532787
180.0,608,386.344642
105.0,476,390.200134
155.0,610,395.024052
135.0,599,399.688794
410.0,617,404.784637
180.0,624,409.767772
120.0,476,413.521398
155.0,594,418.252427
285.0,742,424.086465
165.0,586,428.842895
185.0,594,433.72366
65.0,293,436.166542
410.0,661,441.775213
105.0,473,445.693225
410.0,636,450.75651
135.0,608,455.374053
210.0,619,460.302781
180.0,626,465.193728
105.0,483,469.133478
155.0,601,473.785731
135.0,485,477.726839
440.0,716,483.571697
210.0,647,488.627166
210.0,623,493.591294
210.0,638,498.854851
180.0,608,503.823062
110.0,311,506.321844
365.0,1094,515.221159
185.0,616,520.142054
535.0,1103,528.789504
180.0,606,533.462854
300.0,808,539.891803
210.0,606,544.877448
210.0,650,550.23571
565.0,1098,558.770978
365.0,1125,567.794657
210.0,624,573.000268
530.0,1076,581.672751
145.0,483,585.591586
50.0,274,587.99657
290.0,732,594.419488
155.0,362,597.614628
260.0,722,603.288541
210.0,596,607.983991
185.0,595,612.916422
210.0,627,617.865711
210.0,646,623.277788
315.0,959,630.976459
515.0,828,637.331892
225.0,716,642.914431
260.0,815,649.386967
415.0,629,654.646809
110.0,492,658.542273
240.0,711,664.684997
545.0,1098,673.445425
210.0,631,678.474243
165.0,587,683.251179
410.0,650,688.48334
210.0,646,693.76835
380.0,617,698.755703
50.0,307,701.295321
695.0,985,708.820634
265.0,721,714.422492
155.0,595,719.281564
410.0,600,724.008689
330.0,807,730.271108
90.0,386,733.349331
645.0,1284,743.643571
260.0,725,749.482169
300.0,828,755.915402
210.0,630,760.782781
110.0,301,763.213422
210.0,643,768.243624
380.0,617,773.142069
120.0,589,777.742011
180.0,606,782.554123
260.0,745,788.506058
50.0,298,790.788254
135.0,501,794.869187
105.0,390,797.959207
485.0,726,803.779541
135.0,588,808.346926
210.0,619,813.46214
210.0,623,818.647678
270.0,734,824.560251
320.0,798,831.025228
180.0,635,836.146507
265.0,723,841.88546
155.0,600,846.716809
210.0,606,851.611359
350.0,1072,860.205673
110.0,481,864.040977
530.0,1076,872.704501
485.0,1391,883.783274
210.0,645,889.151614
265.0,732,895.114138
210.0,636,900.192542
270.0,724,906.079955
260.0,719,911.996095
260.0,738,917.936496
595.0,1112,926.817053
30.0,296,929.150731
110.0,532,933.348113
285.0,987,941.150322
135.0,551,945.490999
595.0,1119,954.284945
330.0,753,960.258477
210.0,621,965.137215
180.0,649,970.260954
210.0,628,975.256729
105.0,499,979.165794
115.0,485,982.935709
210.0,623,988.009695
265.0,735,994.046559
155.0,583,998.662101
415.0,689,1004.130942
545.0,1107,1013.38865
295.0,818,1019.892145
105.0,492,1023.870655
210.0,641,1029.072008
300.0,817,1035.913554
50.0,300,1038.503082
215.0,628,1043.424345
70.0,261,1045.602834
460.0,748,1051.668139
80.0,282,1053.889196
180.0,616,1058.865609
410.0,636,1063.871497
140.0,520,1067.939226
290.0,734,1073.575621
45.0,288,1075.866767
420.0,1090,1084.512979
260.0,723,1090.110099
260.0,826,1096.802517
210.0,601,1101.51487
260.0,752,1107.483655
215.0,639,1112.626515
210.0,619,1117.439006
470.0,728,1123.249516
460.0,715,1129.051053
165.0,533,1133.362461
415.0,622,1138.353536
75.0,355,1141.217224
260.0,733,1147.013498
140.0,454,1150.72391
135.0,583,1155.605232
110.0,320,1158.228846
260.0,717,1164.007528
500.0,857,1170.994102
35.0,297,1173.259324
535.0,840,1179.684261
115.0,400,1182.822836
85.0,296,1185.077125
410.0,623,1190.003372
285.0,723,1195.69078
150.0,389,1198.816352
250.0,728,1204.501709
210.0,642,1209.509218
135.0,360,1212.311126
90.0,369,1215.306704
595.0,1125,1224.234005
410.0,642,1229.227791
110.0,458,1232.842004
135.0,437,1236.383757
260.0,737,1242.115767
55.0,286,1244.378059
90.0,297,1246.782624
210.0,612,1251.407931
445.0,1178,1260.66588
485.0,760,1266.524897
460.0,745,1272.39754
210.0,534,1276.785267
100.0,390,1279.766791
425.0,1189,1289.098643
345.0,715,1294.867452
190.0,530,1299.104142
260.0,746,1305.088646
620.0,1079,1313.316423
275.0,755,1319.360586
595.0,1022,1327.569341
560.0,1285,1337.936182
410.0,618,1342.761315
210.0,613,1347.699452
315.0,728,1353.640955
120.0,375,1356.71842
210.0,520,1360.730836
180.0,494,1364.637453
125.0,328,1367.53091
115.0,293,1369.849666
285.0,713,1375.498685
240.0,614,1380.303644
300.0,780,1386.302635
620.0,1073,1394.805353
270.0,724,1400.786339
240.0,712,1406.461979
350.0,863,1413.191912
285.0,715,1418.743556
100.0,287,1421.134747
420.0,1036,1429.149865
520.0,840,1435.744652
475.0,708,1441.013619
420.0,1045,1448.672342
210.0,619,1453.444208
245.0,752,1459.396486
560.0,856,1466.184807
255.0,614,1471.031953
155.0,380,1474.067258
270.0,727,1479.594651
420.0,1070,1487.767582
515.0,836,1494.224032
120.0,455,1497.659232
785.0,1214,1506.854674
620.0,1027,1514.877037
460.0,747,1520.475499
620.0,1046,1528.395005
620.0,1042,1536.616659
330.0,649,1541.485834
260.0,716,1546.803562
620.0,1142,1555.677243
260.0,743,1561.451679
380.0,741,1567.135135
390.0,767,1572.844661
240.0,727,1578.46472
180.0,585,1583.07391
435.0,1066,1591.244792
375.0,1031,1599.446078
575.0,1343,1609.690905
210.0,525,1613.826933
520.0,677,1619.144151
510.0,1165,1627.870833
650.0,1092,1636.639637
380.0,759,1642.61789
345.0,767,1648.674472
540.0,791,1654.684755
390.0,1046,1662.645298
590.0,1022,1670.6316
450.0,1052,1678.812368
545.0,974,1686.251817
260.0,634,1691.260732
450.0,1092,1699.727277
210.0,579,1704.219395
270.0,750,1710.122724
75.0,305,1712.459977
395.0,1049,1720.633737
490.0,674,1726.088296
695.0,1168,1734.882648
480.0,1092,1743.328289
270.0,716,1748.755319
335.0,793,1754.732402
350.0,771,1760.613207
320.0,799,1766.8022
365.0,956,1774.082307
340.0,749,1779.7202
635.0,1083,1787.760614
420.0,1152,1796.53141
620.0,1049,1804.557011
595.0,1363,1814.994795
565.0,954,1822.096109
545.0,759,1827.814211
515.0,936,1835.257847
750.0,1172,1844.24807
470.0,1105,1852.751193
705.0,1513,1864.430262
390.0,1013,1872.420592
310.0,774,1878.358365
365.0,941,1885.703677
425.0,1055,1893.703497
420.0,1076,1901.878414
360.0,783,1907.73341
575.0,687,1913.03433
710.0,1147,1921.775851
545.0,793,1927.930156
940.0,1632,1940.744617
285.0,642,1945.708998
390.0,933,1952.834583
540.0,1149,1961.610278
500.0,1223,1970.839046
470.0,1091,1979.123433
605.0,1340,1989.145511
210.0,526,1993.142562
720.0,1133,2002.289466
670.0,1148,2011.11219
440.0,832,2017.354751
390.0,781,2023.509743
750.0,1352,2033.957614
330.0,695,2039.131337
960.0,1177,2047.720442
500.0,1106,2056.095153
405.0,828,2062.408739
695.0,1063,2070.605139
805.0,1271,2080.407489
275.0,711,2085.992485
495.0,1113,2094.57115
335.0,796,2100.577559
470.0,1031,2108.105388
1000.0,1292,2117.956839
710.0,1148,2127.442274
465.0,1103,2135.841191
435.0,1095,2144.116457
315.0,652,2149.061414
870.0,1119,2157.609888
710.0,1240,2166.918628
275.0,738,2172.409424
340.0,792,2178.658754
420.0,1097,2186.97369
460.0,811,2193.294448
370.0,1009,2201.153157
620.0,1141,2209.844586
635.0,1011,2217.544524
740.0,1381,2227.716609
470.0,1088,2235.801818
465.0,1073,2244.027887
650.0,1101,2252.37301
360.0,1000,2259.989031
535.0,1154,2269.068725
465.0,1099,2277.434348
590.0,1044,2285.413795
545.0,1514,2297.062819
605.0,1361,2307.511786
215.0,702,2312.717396
670.0,1072,2320.814712
335.0,749,2326.613541
635.0,1036,2334.488675
265.0,659,2339.524895
615.0,1358,2349.719975
285.0,681,2354.873454
695.0,1166,2363.925671
420.0,1004,2371.514931
455.0,1059,2379.445149
625.0,1079,2387.619937
535.0,1078,2395.868938
260.0,650,2400.687129
295.0,661,2406.028791
645.0,1021,2413.627578
1000.0,1290,2423.5676
340.0,723,2429.010633
600.0,1297,2438.856788
335.0,695,2443.932055
180.0,690,2449.172377
670.0,1076,2457.181162
620.0,1126,2465.670493
770.0,1320,2475.5686
395.0,963,2482.732482
1255.0,1854,2496.845783
965.0,1714,2509.729734
825.0,1055,2517.586314
545.0,1191,2526.617247
390.0,1099,2535.10866
435.0,1021,2542.903097
685.0,1094,2551.391336
805.0,1383,2561.912394
1000.0,1354,2572.241345
435.0,1005,2579.878646
255.0,637,2584.671823
555.0,1479,2595.89928
555.0,1311,2605.757571
805.0,1260,2615.23592
600.0,1309,2624.953183
575.0,1107,2633.163871
650.0,1043,2641.082579
420.0,1091,2649.408708
595.0,1283,2659.005766
700.0,1066,2667.191332
710.0,1586,2679.197593
765.0,1608,2691.340425
695.0,1123,2699.692154
1210.0,1169,2708.457686
695.0,1081,2716.670057
580.0,1075,2725.037851
415.0,770,2730.799105
375.0,756,2736.768286
540.0,1055,2744.678994
670.0,1085,2752.843408
435.0,1075,2760.940314
420.0,1117,2769.405987
315.0,781,2775.532644
805.0,1264,2785.03162
790.0,915,2791.802589
920.0,1175,2800.815573
490.0,758,2806.566529
555.0,1349,2816.951119
555.0,1274,2826.827243
955.0,1218,2836.305972
725.0,1891,2850.845958
895.0,1646,2863.346953
550.0,974,2870.530989
800.0,1350,2880.593275
285.0,634,2885.464884
545.0,1105,2893.953847
605.0,1302,2903.804821
460.0,701,2909.241487
560.0,1010,2917.341492
765.0,1590,2929.604801
920.0,1128,2938.277764
890.0,1596,2950.212113
485.0,770,2955.96404
620.0,1083,2964.504148
260.0,716,2969.936922
420.0,948,2977.206946
470.0,1134,2985.528252
530.0,1139,2994.024943
725.0,1151,3002.722159
1105.0,1526,3014.267973
555.0,1103,3022.474176
695.0,1528,3033.991267
520.0,1138,3042.509444
925.0,1052,3050.258513
345.0,754,3055.979628
620.0,1130,3064.548897
285.0,726,3070.06146
700.0,1050,3078.121643
680.0,1078,3086.276458
470.0,1091,3094.738792
465.0,1166,3104.124793
1040.0,1829,3118.006939
755.0,1213,3127.014393
495.0,1045,3135.032683
435.0,996,3142.633854
300.0,740,3148.26952
465.0,1019,3155.898929
775.0,1276,3165.5014
830.0,1808,3179.231045
700.0,1168,3188.173807
605.0,1284,3197.785805
500.0,1054,3205.698251
580.0,1425,3216.244408
830.0,1200,3225.35534
345.0,657,3230.193757
610.0,1290,3240.043394
810.0,1343,3250.012097
540.0,1106,3258.430762
555.0,1123,3267.158094
995.0,2062,3282.698152
495.0,1064,3290.677704
315.0,740,3296.322489
770.0,1141,3305.008612
610.0,1232,3314.468214
1010.0,1297,3324.290524
480.0,771,3330.545917
260.0,726,3336.039176
185.0,566,3340.25089
695.0,1036,3348.317094
210.0,413,3351.560912
650.0,1513,3363.247549
535.0,1109,3371.508749
725.0,1064,3379.752712
805.0,1580,3391.756473
525.0,1140,3400.198009
805.0,1316,3410.278051
470.0,1046,3418.307872
555.0,1284,3428.06188
805.0,1405,3438.716254
720.0,1066,3446.643854
1395.0,1982,3461.957456
650.0,1060,3469.780082
665.0,1149,3478.658591
225.0,560,3482.899999
600.0,1521,3494.320559
585.0,1249,3503.82195
800.0,1515,3515.274836
545.0,1200,3524.301809
550.0,1079,3532.3659
550.0,781,3538.210041
610.0,1200,3547.371614
865.0,1040,3555.320967
485.0,994,3562.987675
495.0,1118,3571.343995
890.0,1922,3585.911247
395.0,801,3592.131771
840.0,1716,3605.133657
805.0,1234,3614.500702
755.0,1030,3622.273809
315.0,652,3627.290453
680.0,1295,3636.990404
600.0,1322,3646.94402
1040.0,1752,3660.137865
550.0,1085,3668.185371
600.0,1369,3678.397058
580.0,1149,3687.153089
420.0,1008,3694.895505
285.0,800,3700.743839
485.0,720,3706.125134
575.0,1141,3714.749821
470.0,1013,3722.718423
800.0,1188,3731.698464
405.0,753,3737.621822
485.0,1027,3745.925199
760.0,1343,3756.120602
495.0,1190,3765.08137
640.0,1184,3774.386238
600.0,1605,3786.421131
685.0,1405,3796.974228
375.0,988,3804.367181
930.0,1580,3816.489197
665.0,830,3822.741064
800.0,1526,3834.263322
565.0,1075,3842.267075
545.0,1150,3850.918973
600.0,1266,3860.849889
410.0,1032,3868.753297
180.0,438,3872.108723
580.0,1152,3880.70469
950.0,1959,3895.473558
895.0,976,3903.105611
845.0,1705,3916.018425
530.0,1265,3925.833296
500.0,1141,3934.533581
770.0,1340,3944.628765
1630.0,2519,3963.454006
390.0,762,3969.212845
610.0,1220,3978.339191
580.0,1060,3986.278098
440.0,933,3993.303431
600.0,1132,4002.011122
815.0,1188,4011.006871
1430.0,2594,4030.534502
1000.0,1480,4041.624182
775.0,1485,4052.802365
800.0,1473,4064.13721
1000.0,1400,4074.537034
515.0,1056,4082.389337
740.0,1251,4091.665534
985.0,1550,4103.311028
495.0,1118,4111.535434
615.0,1319,4121.540985
255.0,677,4126.726609
435.0,812,4132.907501
285.0,720,4138.413063
375.0,720,4143.971641
760.0,1062,4152.106781
500.0,715,4157.370348
525.0,1129,4166.053241
380.0,677,4171.270216
495.0,1064,4179.06548
500.0,1233,4188.721319
410.0,732,4194.324647
840.0,1586,4206.275239
600.0,1356,4216.326143
505.0,1020,4224.092583
785.0,1735,4236.991035
495.0,1114,4245.636781
1575.0,2109,4261.514178
950.0,1092,4269.552949
955.0,1478,4281.005754
315.0,677,4286.064852
435.0,917,4293.069483
1260.0,2026,4308.158999
1210.0,1588,4320.172918
610.0,1135,4328.85203
485.0,708,4334.191257
1270.0,1690,4347.046831
1345.0,2215,4363.725928
1040.0,1833,4377.61528
1115.0,2095,4393.408679
670.0,975,4400.811358
805.0,1164,4409.607613
605.0,1191,4418.474437
1040.0,1647,4430.752273
1005.0,1739,4443.666886
555.0,1020,4451.36144
575.0,1150,4460.352114
1310.0,2059,4476.133878
1450.0,2145,4491.900953
410.0,677,4496.91194
1465.0,2142,4513.025439
210.0,515,4516.816353
1195.0,1863,4530.562876
670.0,1062,4538.687344
285.0,642,4543.719135
570.0,1081,4551.818684
795.0,1269,4561.140035
700.0,1102,4569.422585
475.0,1156,4578.320407
500.0,1031,4586.197634
515.0,1314,4596.083067
265.0,546,4600.21712
775.0,1135,4608.848893
525.0,1030,4616.710877
940.0,1899,4630.916894
1375.0,1909,4645.097793
600.0,1373,4655.397224
880.0,1780,4668.874442
1115.0,1694,4681.70687
210.0,502,4685.428353
670.0,1025,4693.025971
725.0,894,4699.754834
575.0,1121,4708.245286
800.0,1438,4719.006917
600.0,1368,4729.099727
1470.0,2608,4748.940808
1010.0,1561,4760.541499
680.0,720,4765.871597
260.0,541,4769.87183
600.0,1441,4780.45137
885.0,1817,4793.743595
465.0,1010,4801.126513
805.0,1078,4809.082745
775.0,1415,4819.673043
545.0,952,4826.804234
455.0,748,4832.370376
605.0,1339,4842.277058
1295.0,2069,4857.862051
255.0,869,4864.235422
585.0,1095,4872.505157
560.0,1036,4880.268366
605.0,1200,4889.203113
765.0,1324,4898.999827
540.0,969,4906.297916
755.0,1364,4916.459223
610.0,1022,4924.205986
600.0,1152,4933.023219
1315.0,1789,4946.85823
525.0,954,4954.089364
800.0,1312,4964.111348
1040.0,1411,4974.669508
1205.0,2462,4992.98004
1450.0,2089,5008.81916
600.0,1296,5018.431804
315.0,646,5023.248031
615.0,1031,5030.9035
600.0,1211,5040.060699
535.0,1178,5048.642786
1230.0,2468,5066.891753
1635.0,3135,5090.236523
735.0,1014,5098.042945
1100.0,1944,5112.79909
470.0,755,5118.353464
775.0,1255,5128.032182
585.0,1176,5136.736331
685.0,672,5141.880089
600.0,1289,5151.772408
545.0,639,5156.552877
485.0,652,5161.615533
1205.0,1791,5175.133247
610.0,1036,5183.0747
1460.0,2258,5200.088742
805.0,1189,5208.792765
605.0,1145,5217.073848
805.0,1291,5226.973732
615.0,1149,5235.52913
585.0,1271,5244.731843
985.0,1353,5254.588209
1385.0,1911,5268.825394
925.0,1680,5281.478336
1195.0,2196,5297.746422
1675.0,2845,5318.676074
780.0,1038,5326.253122
925.0,1600,5338.053537
