#{"t_start": 1523831938.3112848, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
55.0,389,6.578642
50.0,287,9.157056
80.0,281,11.473096
135.0,390,14.761707
105.0,407,18.113794
215.0,1114,27.541803
160.0,742,33.55329
125.0,460,37.505886
105.0,528,41.787314
120.0,536,46.357182
110.0,324,48.902045
65.0,329,51.875665
160.0,665,57.336653
210.0,627,62.447577
90.0,428,65.871603
135.0,484,69.991981
50.0,287,72.214378
210.0,677,78.040268
105.0,491,82.42978
30.0,298,84.908196
245.0,711,90.637562
135.0,589,95.18113
105.0,562,99.672189
110.0,505,103.773483
50.0,296,106.411518
75.0,480,110.198854
180.0,632,115.2342
75.0,298,117.580611
180.0,651,123.099607
150.0,607,128.001407
180.0,596,133.326342
180.0,617,138.872382
155.0,617,144.564378
355.0,625,149.938341
210.0,632,155.490022
240.0,718,161.615947
120.0,586,166.484146
180.0,661,171.990041
155.0,607,177.081298
210.0,609,181.918575
385.0,599,186.64757
210.0,645,191.7612
135.0,599,196.714024
155.0,596,201.954182
335.0,582,206.638625
165.0,594,211.656151
105.0,479,215.610193
105.0,485,219.488007
155.0,602,224.330243
155.0,581,228.923465
155.0,598,233.977082
135.0,602,239.195231
50.0,295,241.656748
105.0,474,245.510449
380.0,618,250.505483
180.0,593,255.407048
75.0,294,257.737449
105.0,480,261.559748
210.0,592,266.309711
75.0,304,268.757725
210.0,622,273.809734
180.0,622,278.810493
135.0,591,283.566106
60.0,297,285.938338
135.0,592,290.773059
355.0,600,295.768816
50.0,297,298.273811
30.0,292,300.649688
180.0,650,305.929164
155.0,606,310.861758
180.0,595,315.6902
105.0,476,319.623098
155.0,594,324.635765
155.0,589,329.249881
160.0,591,334.133054
155.0,603,339.366155
485.0,1026,347.440952
105.0,485,351.294379
460.0,733,357.342131
210.0,624,362.631944
210.0,618,367.525269
210.0,621,372.334121
180.0,601,377.060361
260.0,718,382.728096
190.0,598,387.585369
180.0,605,392.400682
155.0,591,396.989686
180.0,596,401.955401
290.0,756,407.903594
155.0,595,412.661139
285.0,975,420.417816
180.0,619,425.407633
135.0,593,430.195947
155.0,599,435.168974
315.0,1018,443.790383
460.0,745,449.75492
500.0,816,456.156342
180.0,610,460.927871
385.0,583,465.502878
490.0,819,472.036928
105.0,485,475.831845
120.0,491,479.893447
155.0,594,484.676012
210.0,625,489.487812
215.0,639,494.711721
210.0,619,499.869043
105.0,491,503.812186
185.0,588,508.563796
490.0,812,515.129223
135.0,297,517.415232
155.0,602,522.159045
265.0,728,527.857572
325.0,812,534.321666
265.0,753,540.21845
260.0,736,546.279225
485.0,1410,557.492847
380.0,604,562.206382
275.0,763,568.453663
290.0,767,574.835343
155.0,599,579.604205
135.0,494,583.521017
85.0,479,587.633464
65.0,359,590.678325
225.0,617,596.122338
210.0,508,600.274477
265.0,721,605.931923
210.0,595,610.953738
410.0,624,615.892318
155.0,605,620.968895
460.0,1436,632.329295
295.0,739,638.047519
155.0,582,642.553513
335.0,821,649.109261
210.0,624,654.292699
210.0,618,659.194866
215.0,622,664.654657
210.0,638,669.759112
380.0,637,674.795196
75.0,298,677.158127
210.0,635,682.296824
150.0,477,686.093036
395.0,1109,695.147396
105.0,477,698.991654
300.0,823,705.387265
85.0,458,708.986124
475.0,763,714.924489
95.0,480,718.820487
380.0,584,723.393273
260.0,718,728.97486
50.0,301,731.326317
50.0,302,733.831437
110.0,487,737.684011
210.0,638,742.68154
75.0,312,745.247687
185.0,609,750.083831
55.0,259,752.022776
55.0,300,754.291424
290.0,758,760.124284
80.0,299,762.573544
105.0,469,766.189604
155.0,595,770.844823
210.0,639,775.901448
110.0,499,779.842471
135.0,566,784.38574
110.0,531,788.604831
260.0,716,794.333789
105.0,471,798.11219
210.0,606,802.980115
110.0,523,807.027321
210.0,620,812.118378
260.0,721,818.076404
730.0,811,824.654083
240.0,721,830.451695
485.0,1041,838.747239
80.0,300,841.158557
210.0,634,846.272554
485.0,785,852.655152
180.0,503,856.55091
110.0,358,859.407481
75.0,290,861.772957
380.0,601,866.641942
210.0,641,871.728015
470.0,746,877.679415
495.0,1206,887.463729
210.0,634,892.602677
260.0,734,898.510374
110.0,482,902.345693
110.0,492,906.340229
180.0,599,911.283998
135.0,479,915.019461
460.0,731,921.04404
210.0,603,925.685541
210.0,613,930.623752
260.0,728,936.360682
280.0,764,942.351138
210.0,604,947.171658
320.0,1002,955.018268
300.0,513,959.035184
155.0,587,963.670819
155.0,606,968.503977
180.0,605,973.289062
210.0,637,978.264225
155.0,600,982.955883
225.0,870,990.026704
285.0,727,996.106279
590.0,1166,1005.391877
210.0,620,1010.511856
75.0,298,1012.947845
410.0,607,1017.873193
485.0,1380,1029.035865
210.0,618,1034.090611
85.0,299,1036.644995
80.0,372,1039.769707
310.0,584,1044.388176
355.0,609,1049.381825
210.0,641,1054.600697
80.0,290,1056.947554
210.0,616,1061.815511
140.0,549,1066.076816
190.0,485,1069.743128
215.0,643,1074.750483
320.0,816,1081.249412
185.0,595,1085.94972
515.0,982,1093.787704
490.0,711,1099.383691
210.0,635,1104.51725
210.0,668,1109.720061
210.0,626,1114.720959
115.0,384,1117.654444
350.0,691,1123.181543
210.0,633,1128.325809
120.0,508,1132.36073
410.0,631,1137.455489
80.0,348,1140.300324
80.0,351,1143.035
210.0,651,1148.193935
265.0,720,1154.244468
320.0,1068,1163.023637
330.0,770,1169.249628
155.0,488,1173.122756
125.0,344,1175.702014
285.0,732,1181.354306
480.0,1285,1191.517884
260.0,735,1197.418292
135.0,341,1200.050151
260.0,726,1205.67162
210.0,597,1210.348416
155.0,459,1214.047915
590.0,1083,1222.696476
260.0,745,1228.485075
460.0,750,1234.444202
145.0,500,1238.450598
235.0,709,1244.013393
365.0,1082,1252.528065
155.0,679,1257.755393
470.0,736,1263.508707
395.0,1098,1272.168376
210.0,598,1276.991533
255.0,632,1281.901886
180.0,388,1284.852013
110.0,376,1287.801252
290.0,696,1293.375996
210.0,505,1297.462331
185.0,607,1302.314866
110.0,362,1305.201696
260.0,722,1310.645154
105.0,431,1313.967131
295.0,827,1320.56303
265.0,666,1325.944521
570.0,1117,1334.867285
210.0,608,1339.772712
250.0,718,1345.503949
920.0,1058,1354.086058
80.0,277,1356.319832
420.0,1000,1364.190391
80.0,283,1366.65196
210.0,417,1370.107106
420.0,1052,1378.497184
335.0,785,1384.443338
240.0,640,1389.460704
260.0,724,1395.290557
240.0,734,1401.267548
180.0,368,1404.041469
315.0,805,1410.327403
180.0,407,1413.628593
365.0,746,1419.477086
185.0,572,1424.053957
450.0,1132,1432.840579
285.0,701,1438.182344
360.0,735,1443.673686
260.0,727,1448.954753
315.0,668,1454.043896
650.0,1217,1463.773539
315.0,797,1470.081144
800.0,1467,1481.498408
155.0,382,1484.340332
190.0,602,1489.076597
360.0,788,1495.060291
440.0,624,1499.837069
480.0,1056,1507.834459
495.0,1061,1516.051479
285.0,743,1521.596526
620.0,1003,1529.382133
275.0,677,1534.520633
195.0,657,1539.578964
495.0,1139,1548.14152
120.0,383,1550.985634
555.0,1254,1560.855998
590.0,1271,1570.426637
375.0,1040,1578.531632
315.0,650,1583.614444
565.0,965,1591.016538
290.0,669,1596.212897
730.0,940,1603.553233
595.0,1047,1611.626359
155.0,370,1614.557082
620.0,1120,1623.123059
435.0,1042,1631.143248
135.0,438,1634.725991
360.0,759,1640.728557
525.0,1095,1649.355417
650.0,1130,1657.96582
500.0,1146,1666.840886
265.0,649,1671.880241
565.0,1078,1680.233035
260.0,657,1685.167283
395.0,774,1691.284908
520.0,1349,1701.703769
550.0,1224,1711.362702
335.0,816,1717.756626
435.0,1052,1726.163167
330.0,792,1732.115167
365.0,949,1739.251277
865.0,1044,1747.363088
590.0,1035,1755.200748
545.0,695,1760.484974
305.0,684,1765.73579
450.0,1120,1774.312943
465.0,1079,1782.463503
705.0,1227,1791.63664
440.0,645,1796.564524
390.0,816,1802.695862
435.0,1036,1810.713913
290.0,665,1815.711789
870.0,1066,1823.721051
