#{"t_start": 1525897861.0849807, "env_id": "MontezumaRevengeNoFrameskip-v0"}
r,l,t
0.0,421,22.211334
0.0,435,26.323159
0.0,934,34.465067
0.0,549,39.343215
0.0,688,45.406979
0.0,406,49.106762
0.0,587,54.426475
0.0,337,57.48883
0.0,647,63.47598
0.0,810,70.808968
0.0,323,73.721393
0.0,546,78.777474
0.0,336,81.737546
0.0,259,84.024577
0.0,489,88.391096
0.0,251,90.526919
0.0,329,93.810302
0.0,1233,104.931457
0.0,222,106.765415
0.0,529,111.649806
0.0,804,119.004872
0.0,556,124.226434
0.0,407,127.882268
0.0,489,131.988558
0.0,531,136.763314
0.0,412,140.326835
0.0,311,143.324112
0.0,338,146.107028
0.0,724,152.555701
0.0,578,157.835618
0.0,392,161.160154
0.0,745,168.213518
0.0,418,172.086897
0.0,781,179.145936
0.0,426,182.993831
0.0,414,187.244658
0.0,819,194.942461
0.0,273,197.344757
0.0,695,203.854721
0.0,181,205.285802
0.0,641,210.963807
0.0,863,218.852982
0.0,436,222.831954
0.0,491,227.085647
0.0,557,232.38004
0.0,376,235.762523
0.0,376,239.583059
0.0,386,243.117578
0.0,198,244.833041
0.0,220,246.846778
0.0,254,249.191708
0.0,341,252.154051
0.0,687,258.235318
0.0,599,263.345632
0.0,513,268.02787
0.0,413,271.742565
0.0,612,277.257829
0.0,261,279.642172
0.0,297,282.146441
0.0,444,286.323714
0.0,737,293.067507
0.0,359,296.063767
0.0,323,298.835992
0.0,598,304.075024
0.0,425,307.944521
0.0,415,311.876116
0.0,228,313.911405
0.0,617,319.435491
0.0,562,324.56673
0.0,320,327.182623
0.0,350,330.295851
0.0,524,334.746354
0.0,544,339.428307
0.0,346,342.384027
0.0,561,347.171702
0.0,363,350.342735
0.0,461,354.238588
0.0,737,360.679516
0.0,704,367.242976
0.0,669,373.257716
0.0,223,375.292858
0.0,428,379.181275
0.0,834,386.580728
0.0,1119,396.625776
0.0,798,403.540637
0.0,713,409.829167
0.0,530,414.790817
0.0,349,418.026208
0.0,376,421.62283
0.0,278,424.07483
0.0,762,430.824961
0.0,351,433.727583
0.0,398,437.70897
0.0,287,440.245137
0.0,723,446.982685
0.0,464,451.5993
0.0,575,456.73366
0.0,382,460.165828
0.0,789,468.284214
0.0,890,477.127609
0.0,268,479.566448
0.0,345,482.481194
0.0,519,487.159918
0.0,686,493.462487
0.0,413,496.90276
0.0,577,501.844518
0.0,575,507.106386
0.0,2753,532.687903
0.0,359,535.868485
0.0,762,542.470573
0.0,651,548.224313
0.0,887,556.141967
0.0,593,561.219847
0.0,210,562.950652
0.0,473,566.834109
0.0,543,571.753736
0.0,463,576.192994
0.0,442,580.138263
0.0,533,584.608243
0.0,724,591.312288
0.0,662,597.190279
0.0,550,602.283669
0.0,773,609.201686
0.0,1253,620.47609
0.0,526,625.327866
0.0,507,629.797668
0.0,594,634.871537
0.0,867,642.557753
0.0,518,647.182408
0.0,320,650.07748
0.0,338,652.938802
0.0,640,658.143867
0.0,264,660.817315
0.0,438,664.719563
0.0,478,669.054551
0.0,1106,679.540907
0.0,539,684.335792
0.0,489,688.85927
0.0,928,697.598594
0.0,291,700.210691
0.0,1027,709.214851
0.0,614,714.616432
0.0,397,718.00128
0.0,395,721.276149
0.0,308,724.016438
0.0,830,731.337867
0.0,716,737.747721
0.0,337,740.627851
0.0,215,742.409238
0.0,525,747.348177
0.0,228,749.425047
0.0,673,755.419573
0.0,522,760.734589
0.0,383,764.171309
0.0,578,769.160362
