#{"t_start": 1525897861.085293, "env_id": "MontezumaRevengeNoFrameskip-v0"}
r,l,t
0.0,371,21.672809
0.0,526,26.756665
0.0,586,31.759598
0.0,518,36.39661
0.0,807,43.222349
0.0,380,46.857132
0.0,401,50.404765
0.0,389,53.850498
0.0,367,57.191543
0.0,546,62.289001
0.0,677,68.061353
0.0,275,70.74744
0.0,632,76.602131
0.0,625,82.314041
0.0,715,88.861509
0.0,407,92.74455
0.0,385,96.328688
0.0,366,99.575143
0.0,373,102.840395
0.0,684,108.882595
0.0,530,113.625952
0.0,456,117.617423
0.0,453,121.930426
0.0,630,127.729484
0.0,650,133.436923
0.0,305,136.013009
0.0,283,138.458003
0.0,352,141.616788
0.0,704,147.773197
0.0,254,149.941577
0.0,318,152.852286
0.0,648,158.691289
0.0,844,166.528459
0.0,448,170.623571
0.0,238,172.713596
0.0,412,176.226142
0.0,312,179.120365
0.0,643,185.250287
0.0,461,190.048997
0.0,586,195.2794
0.0,364,198.605174
0.0,323,201.511867
0.0,457,205.563873
0.0,999,214.814577
0.0,501,219.162494
0.0,395,222.613728
0.0,365,225.656976
0.0,1115,236.3775
0.0,635,242.603914
0.0,420,246.45049
0.0,400,250.199289
0.0,548,255.021291
0.0,473,259.201892
0.0,522,263.654862
0.0,491,268.055697
0.0,1114,278.39611
0.0,721,284.939826
0.0,669,291.269685
0.0,455,295.068088
0.0,485,299.34449
0.0,971,308.141897
0.0,324,311.202329
0.0,185,312.767326
0.0,613,318.21999
0.0,1112,328.470419
0.0,586,333.483644
0.0,496,337.723483
0.0,1099,347.340346
0.0,199,349.128344
0.0,1503,362.400384
0.0,661,368.422458
0.0,552,373.406813
0.0,249,375.664883
0.0,511,380.293007
0.0,407,383.953083
0.0,554,388.750477
0.0,836,396.057801
0.0,633,401.62836
0.0,300,404.283735
0.0,557,409.064381
0.0,567,414.274501
0.0,459,418.614008
0.0,1293,430.499097
0.0,719,437.183293
0.0,342,440.355175
0.0,825,448.157129
0.0,1244,459.845893
0.0,321,462.910177
0.0,270,465.549833
0.0,973,475.32021
0.0,745,482.346913
0.0,387,485.877425
0.0,503,490.352121
0.0,445,494.388546
0.0,233,496.229225
0.0,578,501.11866
0.0,759,508.094924
0.0,772,514.835936
0.0,221,516.59864
0.0,371,519.734442
0.0,578,524.976699
0.0,480,529.847422
0.0,465,534.154047
0.0,347,537.118155
0.0,527,541.706748
0.0,295,544.15587
0.0,307,546.877389
0.0,433,550.390782
