#{"t_start": 1525897861.3438792, "env_id": "MontezumaRevengeNoFrameskip-v0"}
r,l,t
0.0,470,22.43699
0.0,585,28.089223
0.0,586,32.880955
0.0,1197,43.39751
0.0,1306,55.690515
0.0,618,61.387865
0.0,781,68.321988
0.0,304,71.185529
0.0,719,77.838986
0.0,704,84.354161
0.0,270,86.697841
0.0,377,89.962069
0.0,719,96.956603
0.0,390,100.429865
0.0,681,106.22839
0.0,778,113.478248
0.0,325,116.21871
0.0,779,123.641715
0.0,641,129.286541
0.0,297,131.833585
0.0,904,139.917239
0.0,393,143.689104
0.0,794,150.521785
0.0,810,157.995635
0.0,463,161.94307
0.0,316,164.944178
0.0,319,167.8727
0.0,665,173.836503
0.0,539,178.841754
0.0,456,183.045961
0.0,609,189.3747
0.0,572,194.393814
0.0,407,198.198416
0.0,396,201.79834
0.0,378,205.145777
0.0,262,207.461016
0.0,412,211.042183
0.0,725,217.669481
0.0,886,225.471025
0.0,533,230.751574
0.0,226,232.537049
0.0,441,236.76045
0.0,393,240.548435
0.0,283,243.163182
0.0,875,251.322657
0.0,240,253.401842
0.0,1049,262.616006
0.0,382,266.122139
0.0,425,269.887093
0.0,521,274.52438
0.0,977,283.375849
0.0,535,288.570631
0.0,458,292.52788
0.0,758,299.327171
0.0,368,302.358879
0.0,430,306.257053
0.0,259,308.6859
0.0,867,316.711707
0.0,420,320.500491
0.0,775,327.347209
0.0,907,335.273422
0.0,491,339.527462
0.0,258,341.678954
0.0,620,347.044054
0.0,724,353.28833
0.0,531,358.023925
0.0,637,363.754221
0.0,397,367.360182
0.0,809,374.734725
0.0,644,380.638815
0.0,348,383.773223
0.0,599,388.934716
0.0,1342,400.825697
0.0,344,403.866249
0.0,303,406.508988
0.0,460,410.344669
0.0,792,417.917149
0.0,318,420.947275
0.0,588,426.14552
0.0,375,429.387011
0.0,663,435.479616
0.0,224,437.632282
0.0,312,440.414275
0.0,1211,452.228821
0.0,757,458.917849
0.0,646,465.344191
0.0,525,470.795624
0.0,341,473.852346
0.0,482,478.707423
0.0,376,481.828713
0.0,266,484.280827
0.0,606,489.655868
0.0,366,493.003484
0.0,496,497.2758
0.0,401,500.518167
0.0,1082,510.290496
0.0,629,515.771173
0.0,408,519.240135
0.0,404,522.975295
0.0,215,524.717346
0.0,200,526.718643
0.0,249,529.108428
0.0,626,534.92864
0.0,1064,544.279015
0.0,207,546.000111
0.0,491,550.133522
0.0,1258,561.472665
0.0,1116,571.21577
0.0,257,573.639556
0.0,1372,586.096996
0.0,442,590.075144
0.0,566,595.306291
0.0,935,603.680725
0.0,504,608.144511
0.0,434,612.315291
0.0,374,615.547632
0.0,906,623.423723
0.0,359,626.643012
0.0,779,633.591322
0.0,622,639.121372
0.0,454,643.017633
0.0,215,644.776524
0.0,282,647.212231
0.0,1096,656.725946
0.0,519,661.621332
0.0,524,666.476645
0.0,306,669.153969
0.0,499,673.826367
0.0,532,678.668112
0.0,349,681.797604
0.0,431,685.56516
0.0,856,693.400079
0.0,387,697.209198
0.0,1354,709.357384
0.0,406,712.944331
0.0,515,717.284719
0.0,337,720.086871
0.0,540,724.841305
0.0,489,729.113103
0.0,579,734.2124
0.0,632,739.843545
0.0,703,746.267229
0.0,1285,758.545344
0.0,477,763.072828
0.0,611,768.3124
0.0,452,772.490444
0.0,733,778.928348
0.0,451,782.865043
0.0,508,787.333237
0.0,438,791.199513
0.0,946,799.334772
0.0,371,802.610925
0.0,246,804.832217
0.0,518,809.34019
0.0,661,815.150737
0.0,624,820.652567
0.0,633,826.230488
0.0,605,831.766935
0.0,264,833.978539
0.0,544,838.922419
0.0,569,844.322695
0.0,526,849.070525
0.0,251,851.198001
0.0,520,855.948118
0.0,788,863.175529
0.0,575,868.319558
0.0,226,870.160979
0.0,707,876.285476
0.0,572,881.376966
0.0,521,885.94286
0.0,698,892.436532
0.0,687,899.092816
0.0,1052,908.269735
0.0,607,913.989944
0.0,746,920.517586
0.0,561,925.485264
0.0,492,929.91499
0.0,352,933.207921
0.0,776,939.934414
0.0,964,948.137869
0.0,600,953.288504
0.0,423,956.728221
0.0,581,961.815833
0.0,722,967.931661
0.0,833,975.43844
0.0,314,978.519797
0.0,365,981.648484
0.0,299,984.10884
0.0,412,987.62004
0.0,657,993.331259
0.0,582,998.233891
0.0,264,1000.511213
0.0,5533,1051.357399
0.0,332,1054.210617
0.0,406,1057.808006
0.0,724,1064.393241
0.0,569,1069.06293
0.0,530,1073.302128
0.0,399,1077.080072
0.0,726,1083.369152
0.0,515,1087.853371
0.0,323,1090.600414
0.0,667,1096.592901
0.0,1246,1108.045762
0.0,887,1116.326607
0.0,617,1121.464786
0.0,754,1128.496334
0.0,223,1130.4555
0.0,4656,1172.648273
0.0,282,1174.998448
0.0,534,1179.746004
0.0,619,1185.333941
0.0,755,1192.508222
0.0,218,1194.422928
0.0,431,1198.309609
0.0,394,1202.069492
0.0,286,1205.155844
0.0,791,1212.494763
0.0,535,1217.269848
0.0,387,1220.70478
0.0,616,1226.464781
0.0,462,1230.502021
0.0,930,1238.831732
0.0,769,1245.616171
0.0,1005,1254.662373
0.0,422,1258.604598
0.0,784,1265.597833
0.0,216,1267.438933
0.0,476,1271.627942
0.0,357,1274.923574
0.0,560,1279.66653
0.0,446,1283.66733
0.0,181,1285.48739
0.0,354,1288.384571
0.0,655,1294.497662
0.0,424,1298.104727
0.0,655,1304.100974
