#{"t_start": 1525897861.3628168, "env_id": "MontezumaRevengeNoFrameskip-v0"}
r,l,t
0.0,485,22.596462
0.0,424,26.593649
0.0,453,30.470361
0.0,390,33.691257
0.0,1441,46.768447
0.0,494,51.242959
0.0,480,55.561165
0.0,721,62.29424
0.0,367,65.397436
0.0,426,69.206284
0.0,223,71.273516
0.0,368,74.601947
0.0,1084,84.707479
0.0,827,92.388646
0.0,717,99.005621
0.0,418,102.758269
0.0,824,110.161965
0.0,813,117.444833
0.0,402,121.233652
0.0,372,124.630859
0.0,414,128.309564
0.0,321,130.871284
0.0,657,136.832559
0.0,405,140.406414
0.0,428,144.365119
0.0,815,151.492339
0.0,413,155.307787
0.0,769,162.051751
0.0,389,165.719532
0.0,244,167.936223
0.0,328,170.94422
0.0,668,176.907095
0.0,341,179.998376
0.0,311,182.79947
0.0,309,185.91058
0.0,943,194.945913
0.0,581,200.347869
0.0,311,203.075948
0.0,419,206.897448
0.0,333,209.687961
0.0,348,212.93888
0.0,327,215.763082
0.0,304,218.261232
0.0,325,221.095677
0.0,698,227.426946
0.0,1245,239.544983
0.0,361,242.887073
0.0,251,245.10378
0.0,452,249.404872
0.0,870,257.173318
0.0,601,262.337684
0.0,370,265.75736
0.0,252,267.808456
0.0,538,272.732685
0.0,516,277.364314
0.0,417,281.068496
0.0,902,289.616518
0.0,437,293.373034
0.0,362,296.505323
0.0,947,304.859748
0.0,345,308.060661
0.0,808,315.467413
0.0,1146,325.920017
0.0,558,330.953534
0.0,607,336.099003
0.0,333,338.908754
0.0,1042,348.139107
0.0,284,350.522499
0.0,292,352.827779
0.0,256,354.980228
0.0,601,360.255222
0.0,424,364.217062
0.0,451,368.203457
0.0,563,373.314538
0.0,674,379.503337
0.0,492,384.0279
0.0,421,387.569622
0.0,280,389.855776
0.0,398,393.225833
0.0,585,398.521295
0.0,313,401.076992
100.0,1189,411.685239
0.0,748,418.912071
0.0,548,424.113453
0.0,1296,435.888745
0.0,486,440.471245
0.0,558,445.594961
0.0,330,448.710402
0.0,246,451.072974
0.0,807,458.295618
0.0,276,461.001156
0.0,355,464.325935
0.0,569,470.328406
0.0,512,475.140364
0.0,789,482.586335
0.0,641,488.24155
0.0,848,496.001476
0.0,466,499.914277
0.0,282,502.464772
0.0,1057,511.713314
0.0,951,520.22397
0.0,547,525.287069
0.0,300,528.136738
0.0,339,531.260188
0.0,1352,543.485852
0.0,340,546.490347
0.0,279,548.772306
0.0,739,555.291306
0.0,331,558.10357
0.0,275,560.36796
0.0,560,565.145138
0.0,965,574.060264
0.0,507,578.832099
0.0,716,584.882061
0.0,326,587.828613
0.0,521,592.60445
0.0,270,594.976016
0.0,1269,606.508034
0.0,598,612.081826
0.0,756,618.778732
0.0,560,623.552724
0.0,623,629.255293
0.0,388,632.545914
0.0,626,638.089031
0.0,539,642.738533
0.0,793,649.988962
0.0,956,657.994634
0.0,693,664.63921
0.0,441,668.540687
0.0,410,672.524739
0.0,359,675.710943
0.0,341,678.817919
0.0,487,683.204557
0.0,457,687.246578
0.0,624,692.764311
0.0,597,698.729329
0.0,642,704.263174
0.0,710,710.674585
0.0,444,714.42015
0.0,1107,724.199968
0.0,379,727.448769
0.0,235,729.362475
0.0,740,736.052618
0.0,440,739.824261
0.0,535,744.572449
0.0,371,748.149021
0.0,264,750.405198
0.0,264,752.738105
0.0,273,755.06443
0.0,449,759.697018
0.0,699,765.933235
0.0,371,769.18686
0.0,638,774.844601
0.0,433,778.511206
0.0,1015,787.695213
0.0,526,792.274829
0.0,376,795.437187
0.0,794,802.363592
