nupdates,total_timesteps,policy_entropy,explained_variance,fps,value_loss
37900,3032000,1.1993024349212646,0.8964935094118118,1324,0.008948618546128273
38000,3040000,1.198150873184204,0.8947017639875412,1325,0.012717264704406261
38100,3048000,1.2148298025131226,0.9247863814234734,1325,0.007545006461441517
38200,3056000,1.0983448028564453,0.8418209552764893,1326,0.014308075420558453
38300,3064000,1.1850417852401733,0.863710880279541,1327,0.018251623958349228
38400,3072000,1.1936532258987427,0.7752785533666611,1328,0.019136786460876465
38500,3080000,1.1743018627166748,0.8751664385199547,1328,0.007945269346237183
38600,3088000,1.1921675205230713,0.722772628068924,1329,0.02089330181479454
38700,3096000,1.1742805242538452,0.8374600261449814,1330,0.015919217839837074
38800,3104000,1.1237611770629883,0.6836869716644287,1331,0.025462675839662552
38900,3112000,1.116227388381958,0.8519386649131775,1331,0.02237768843770027
39000,3120000,1.0997121334075928,0.8006091117858887,1332,0.01764795184135437
39100,3128000,1.1319339275360107,0.8386329412460327,1333,0.010200412012636662
39200,3136000,1.055428147315979,0.892288513481617,1333,0.014215310104191303
39300,3144000,1.0534753799438477,0.813966378569603,1334,0.027705933898687363
39400,3152000,1.0951271057128906,0.8349615186452866,1335,0.026431983336806297
39500,3160000,1.1033481359481812,0.8188921809196472,1336,0.01719704642891884
39600,3168000,1.209332823753357,0.9188994541764259,1337,0.011354650370776653
39700,3176000,1.266389012336731,0.7836087942123413,1337,0.04046652466058731
39800,3184000,1.1160480976104736,0.80543152987957,1338,0.018366985023021698
39900,3192000,1.1095045804977417,0.770440399646759,1339,0.03179901838302612
40000,3200000,1.1200767755508423,0.5999072790145874,1340,0.026107192039489746
40100,3208000,1.0244696140289307,0.6911838352680206,1341,0.0207931250333786
40200,3216000,1.1159824132919312,0.88506069034338,1341,0.014468418434262276
40300,3224000,1.1271880865097046,0.7107112109661102,1342,0.023619171231985092
40400,3232000,1.1368920803070068,0.5250866413116455,1343,0.053849391639232635
40500,3240000,1.0793626308441162,0.824060708284378,1344,0.01947055384516716
40600,3248000,1.0645108222961426,0.8563995063304901,1344,0.02524302527308464
40700,3256000,1.0618999004364014,0.8842344284057617,1345,0.011712165549397469
40800,3264000,1.092881202697754,0.8712890148162842,1346,0.025513548403978348
40900,3272000,1.1728578805923462,0.5795016884803772,1347,0.03618195652961731
41000,3280000,1.0625524520874023,0.6531170606613159,1348,0.03477303311228752
41100,3288000,1.1829968690872192,0.9039816036820412,1348,0.007665385492146015
41200,3296000,1.167912483215332,0.7250905334949493,1349,0.03180289268493652
41300,3304000,1.130316972732544,0.47791528701782227,1350,0.034770071506500244
41400,3312000,1.0803301334381104,0.8968077525496483,1351,0.017957022413611412
41500,3320000,0.9842125773429871,0.7404205501079559,1352,0.03274364024400711
41600,3328000,1.1162149906158447,0.7507146745920181,1353,0.026367371901869774
41700,3336000,1.0446014404296875,0.891707569360733,1353,0.011039186269044876
41800,3344000,1.1662877798080444,0.09668385982513428,1354,0.056879859417676926
41900,3352000,1.158384084701538,0.891070157289505,1355,0.012471931986510754
42000,3360000,1.1634612083435059,0.8492700308561325,1356,0.017873361706733704
42100,3368000,1.1071877479553223,0.8791355192661285,1357,0.023092761635780334
42200,3376000,1.1447877883911133,0.6319580674171448,1358,0.013252484612166882
42300,3384000,1.0670520067214966,0.7916398793458939,1358,0.020287200808525085
42400,3392000,1.019496202468872,0.771138608455658,1359,0.020093757659196854
42500,3400000,1.053972840309143,0.7986122667789459,1360,0.021835021674633026
42600,3408000,1.0092873573303223,0.8221532255411148,1360,0.01673085056245327
42700,3416000,1.0432519912719727,0.7723845541477203,1361,0.019567806273698807
42800,3424000,1.0140215158462524,0.8381616026163101,1362,0.020625576376914978
42900,3432000,1.1234086751937866,0.8827539011836052,1363,0.010422895662486553
43000,3440000,1.0765422582626343,0.8307511657476425,1363,0.025813881307840347
43100,3448000,1.134945034980774,0.819350391626358,1364,0.01779167540371418
43200,3456000,1.110752820968628,0.8553774207830429,1365,0.014984783716499805
43300,3464000,1.1474723815917969,0.6451792418956757,1366,0.04314412176609039
43400,3472000,1.243773341178894,0.8648348301649094,1366,0.013703626580536366
43500,3480000,1.0856894254684448,0.7347020208835602,1367,0.01992957293987274
43600,3488000,1.1332905292510986,0.6013033986091614,1368,0.02335997484624386
43700,3496000,1.1485356092453003,0.8726037293672562,1369,0.019712233915925026
43800,3504000,1.0815995931625366,0.7469494044780731,1370,0.037737227976322174
43900,3512000,1.0310657024383545,0.7441060543060303,1370,0.02286636270582676
44000,3520000,1.1470818519592285,0.5365907251834869,1371,0.029009928926825523
44100,3528000,1.1620700359344482,0.8605608195066452,1372,0.05118199437856674
44200,3536000,1.0928385257720947,0.8643722534179688,1373,0.019084269180893898
44300,3544000,1.08687424659729,0.8718917220830917,1374,0.00908876396715641
44400,3552000,1.0893033742904663,0.6335274577140808,1375,0.057198941707611084
44500,3560000,1.0747215747833252,0.730500340461731,1375,0.028081361204385757
44600,3568000,1.1061996221542358,0.6680538654327393,1376,0.02437307871878147
44700,3576000,1.1346932649612427,0.7066116333007812,1377,0.02248627319931984
44800,3584000,1.097386360168457,0.7998057901859283,1378,0.02793840691447258
44900,3592000,1.0411913394927979,0.7435746788978577,1379,0.029034391045570374
45000,3600000,1.0433619022369385,0.6055631041526794,1380,0.025941673666238785
45100,3608000,1.0933666229248047,0.8150841146707535,1380,0.01863357611000538
45200,3616000,1.184227705001831,0.5436389744281769,1381,0.026517769321799278
45300,3624000,1.1478114128112793,0.6727441251277924,1382,0.06131859868764877
45400,3632000,1.1489593982696533,0.6621115505695343,1383,0.03839090093970299
45500,3640000,1.0639901161193848,0.8163203597068787,1383,0.022187108173966408
45600,3648000,1.1388399600982666,0.8972488716244698,1384,0.009273899719119072
45700,3656000,1.1342638731002808,0.8536222279071808,1385,0.010577562265098095
45800,3664000,1.0881626605987549,0.7985754907131195,1386,0.032510560005903244
45900,3672000,1.1637598276138306,0.7661448121070862,1387,0.02808557078242302
46000,3680000,1.127347707748413,0.4479970932006836,1387,0.02755209431052208
46100,3688000,1.0598400831222534,0.8240441828966141,1388,0.028753012418746948
46200,3696000,1.0788521766662598,0.8686001747846603,1389,0.02805730700492859
46300,3704000,1.1165046691894531,0.7327000796794891,1390,0.028334956616163254
46400,3712000,1.1427443027496338,0.828235074877739,1391,0.012267165817320347
46500,3720000,1.0865551233291626,0.7090885937213898,1391,0.017458681017160416
46600,3728000,1.0762749910354614,0.7449066340923309,1392,0.020886685699224472
46700,3736000,1.00344717502594,0.6337252259254456,1393,0.03827415034174919
46800,3744000,1.0373680591583252,0.7565850913524628,1393,0.05675184726715088
46900,3752000,1.0701680183410645,0.6230309307575226,1394,0.03588671237230301
47000,3760000,1.0259006023406982,0.8845953196287155,1395,0.01986454799771309
47100,3768000,1.0760247707366943,0.8245842903852463,1396,0.015491900034248829
47200,3776000,0.9769298434257507,0.6861727237701416,1397,0.03147951513528824
47300,3784000,1.0244052410125732,0.830107182264328,1397,0.03218326345086098
47400,3792000,1.0305020809173584,0.5353017449378967,1398,0.023579519242048264
47500,3800000,1.1685937643051147,0.5952649712562561,1399,0.02899951860308647
47600,3808000,1.148522973060608,0.771700918674469,1400,0.02301190420985222
47700,3816000,1.1650537252426147,0.7454902231693268,1400,0.02350202202796936
47800,3824000,1.035905122756958,0.7893463969230652,1401,0.011390147730708122
47900,3832000,1.0837310552597046,0.609798401594162,1402,0.037575144320726395
48000,3840000,1.0877888202667236,0.6948902606964111,1403,0.04021499305963516
48100,3848000,1.0531562566757202,0.7677717506885529,1404,0.02301204763352871
48200,3856000,0.9989919662475586,0.6662873327732086,1405,0.024248462170362473
48300,3864000,1.0214475393295288,0.856182262301445,1405,0.023414498195052147
48400,3872000,1.0563857555389404,0.6716931164264679,1406,0.04288109019398689
48500,3880000,0.961115837097168,0.6888108551502228,1407,0.020855512470006943
48600,3888000,0.964690089225769,0.5489563047885895,1408,0.05277187377214432
48700,3896000,0.9248577952384949,0.7085484862327576,1408,0.04193706437945366
48800,3904000,0.9660691022872925,0.7460754811763763,1409,0.020829886198043823
48900,3912000,1.020235300064087,0.6784450709819794,1410,0.048251524567604065
49000,3920000,1.1111806631088257,0.8021460324525833,1411,0.017447788268327713
49100,3928000,1.1139672994613647,0.7451237142086029,1412,0.043817900121212006
49200,3936000,1.0104081630706787,0.49032509326934814,1413,0.026057595387101173
49300,3944000,0.9928175210952759,0.6984901130199432,1414,0.036740224808454514
49400,3952000,1.1319949626922607,0.8490980416536331,1414,0.012141088955104351
49500,3960000,0.9230750799179077,0.5364890098571777,1415,0.048286281526088715
49600,3968000,0.9578280448913574,0.788974717259407,1416,0.009184605441987514
49700,3976000,1.0390102863311768,0.7815896272659302,1416,0.03081759810447693
49800,3984000,1.1639684438705444,0.6679141819477081,1417,0.020710233598947525
49900,3992000,1.0091694593429565,0.7959877848625183,1418,0.014113200828433037
50000,4000000,1.0842416286468506,0.7378783822059631,1419,0.012676641345024109
50100,4008000,1.0036112070083618,0.7939006686210632,1419,0.01219499297440052
50200,4016000,1.0615192651748657,0.8516424298286438,1420,0.02208033576607704
50300,4024000,1.1331182718276978,0.6163570582866669,1421,0.03816968575119972
50400,4032000,1.0827449560165405,0.5012518763542175,1422,0.03546592965722084
50500,4040000,1.03268301486969,0.6297035217285156,1423,0.04409078136086464
50600,4048000,0.9608747363090515,0.5438597500324249,1423,0.039730072021484375
50700,4056000,1.0442034006118774,0.8127565681934357,1424,0.016213472932577133
50800,4064000,1.2689465284347534,0.4683396816253662,1425,0.010594911873340607
50900,4072000,0.9615961909294128,0.4712698459625244,1426,0.03318905830383301
51000,4080000,1.0803773403167725,0.44910669326782227,1426,0.03582143038511276
51100,4088000,1.0802464485168457,0.12149316072463989,1427,0.03977712616324425
51200,4096000,1.060734748840332,0.8769109025597572,1428,0.019164567813277245
51300,4104000,0.9123806953430176,0.7121317386627197,1428,0.02119486965239048
51400,4112000,1.0495288372039795,0.6652943789958954,1429,0.03756425902247429
51500,4120000,1.1101961135864258,0.7799582630395889,1430,0.011708571575582027
51600,4128000,1.0773581266403198,0.7736277133226395,1431,0.01643959805369377
51700,4136000,1.0196244716644287,0.5407717823982239,1432,0.06870533525943756
51800,4144000,0.9938843846321106,0.6051711440086365,1432,0.02307206019759178
51900,4152000,1.0751224756240845,0.7932463586330414,1433,0.023422086611390114
52000,4160000,1.0106271505355835,0.657553642988205,1434,0.027608748525381088
52100,4168000,0.9638222455978394,0.7725642025470734,1434,0.025581028312444687
52200,4176000,1.0139901638031006,0.7288983166217804,1435,0.037390511482954025
52300,4184000,0.9929249882698059,0.8237978965044022,1436,0.01607465371489525
52400,4192000,1.063267707824707,0.6443759202957153,1437,0.04874033480882645
52500,4200000,0.9842313528060913,0.524653285741806,1438,0.0656810775399208
52600,4208000,1.018423080444336,0.838559165596962,1438,0.01011408306658268
52700,4216000,0.9942269325256348,0.5757960379123688,1439,0.10050223022699356
52800,4224000,1.0462251901626587,0.8680299073457718,1440,0.01878560148179531
52900,4232000,1.0832750797271729,0.7740333527326584,1441,0.03206779807806015
53000,4240000,1.0128141641616821,0.7349677681922913,1441,0.028843214735388756
53100,4248000,0.9496779441833496,0.7528440803289413,1442,0.01824481599032879
53200,4256000,1.0419554710388184,0.6659259498119354,1443,0.036008380353450775
53300,4264000,1.0067102909088135,0.768051877617836,1444,0.013107831589877605
53400,4272000,1.024808645248413,0.9127574637532234,1444,0.014693143777549267
53500,4280000,1.0388752222061157,0.5116402208805084,1445,0.026909541338682175
53600,4288000,1.0158665180206299,0.6345542371273041,1446,0.01779971458017826
53700,4296000,0.9660688638687134,0.48080021142959595,1447,0.05862833932042122
53800,4304000,0.8868565559387207,0.7414138615131378,1447,0.035752326250076294
53900,4312000,1.01516592502594,0.6617551445960999,1448,0.01745177060365677
54000,4320000,1.0753095149993896,0.6619149148464203,1449,0.03287218511104584
54100,4328000,1.0956242084503174,0.8892171010375023,1450,0.022762980312108994
54200,4336000,1.0815460681915283,0.7586858123540878,1450,0.03134431317448616
54300,4344000,1.0538820028305054,0.7002913951873779,1451,0.03481978178024292
54400,4352000,0.9612836837768555,0.27983057498931885,1452,0.12544140219688416
54500,4360000,1.0257441997528076,0.6702093183994293,1452,0.02035740204155445
54600,4368000,1.0039533376693726,0.8851520642638206,1453,0.010186275467276573
54700,4376000,1.037461280822754,0.7633472234010696,1453,0.021404076367616653
54800,4384000,1.0485254526138306,0.699205607175827,1454,0.03470876067876816
54900,4392000,1.0416980981826782,0.6689660251140594,1455,0.029086584225296974
55000,4400000,1.0892879962921143,0.8748709261417389,1456,0.010330727323889732
55100,4408000,0.9985311627388,0.8046656548976898,1456,0.006384321954101324
55200,4416000,0.9539335370063782,0.8290862441062927,1457,0.01048329658806324
55300,4424000,1.0115467309951782,0.40283745527267456,1458,0.027160758152604103
55400,4432000,0.9102962613105774,0.8230396211147308,1458,0.010195261798799038
55500,4440000,0.9677764773368835,0.4569858908653259,1459,0.11603844165802002
55600,4448000,1.0229747295379639,0.6013709604740143,1460,0.033514611423015594
55700,4456000,0.9473825693130493,0.8342431336641312,1461,0.008959676139056683
55800,4464000,0.8515752553939819,0.5714724361896515,1461,0.021465135738253593
55900,4472000,0.9432781338691711,0.787005677819252,1462,0.015551673248410225
56000,4480000,1.047944188117981,0.8570858985185623,1463,0.029253030195832253
56100,4488000,0.9209917187690735,0.7884064763784409,1463,0.014715543016791344
56200,4496000,1.07122004032135,0.6848420202732086,1464,0.01718026213347912
56300,4504000,0.9678165316581726,0.726477712392807,1465,0.01251037698239088
56400,4512000,1.025921106338501,0.3280148506164551,1465,0.027964958921074867
56500,4520000,0.9383412599563599,0.7639554440975189,1466,0.013443632051348686
56600,4528000,0.9728053212165833,0.8538280129432678,1467,0.02699127420783043
56700,4536000,0.9644473791122437,0.7905412316322327,1468,0.03883405774831772
56800,4544000,1.0021641254425049,0.8065844476222992,1468,0.010239786468446255
56900,4552000,1.0572980642318726,0.8294060230255127,1469,0.022311696782708168
57000,4560000,1.083486557006836,0.8240252435207367,1470,0.023895349353551865
57100,4568000,1.027884840965271,0.6470499336719513,1471,0.020640967413783073
57200,4576000,0.9233318567276001,0.9947480331175029,1471,0.05761083960533142
57300,4584000,1.1665595769882202,0.35894960165023804,1472,0.07446221262216568
57400,4592000,1.0001776218414307,0.9381717070937157,1473,0.025772815570235252
57500,4600000,0.8840779066085815,0.3836168050765991,1473,0.13740642368793488
57600,4608000,0.9765874743461609,0.7533464431762695,1474,0.007507425732910633
57700,4616000,0.9947389364242554,0.7407873272895813,1475,0.03141648322343826
57800,4624000,0.9665239453315735,0.4940951466560364,1475,0.12108619511127472
57900,4632000,1.0586113929748535,0.8524291068315506,1476,0.031755827367305756
58000,4640000,0.8582842946052551,0.7745198160409927,1477,0.06070426106452942
58100,4648000,1.0247539281845093,0.6659432649612427,1478,0.01750713214278221
58200,4656000,0.9735644459724426,0.7280276715755463,1478,0.01988114044070244
58300,4664000,0.9142322540283203,0.6755590736865997,1479,0.014479165896773338
58400,4672000,0.8654773831367493,0.9074476286768913,1480,0.008649465627968311
58500,4680000,0.9499301910400391,0.5607706010341644,1480,0.039147309958934784
58600,4688000,0.8733943700790405,0.9250801876187325,1481,0.011272227391600609
58700,4696000,1.023201584815979,0.7349406480789185,1482,0.06158396601676941
58800,4704000,0.8960455656051636,0.6609382331371307,1483,0.054728418588638306
58900,4712000,0.9722939729690552,0.5170965790748596,1483,0.056207895278930664
59000,4720000,0.980395495891571,0.909593902528286,1484,0.008032496087253094
59100,4728000,0.8726999163627625,0.4964218735694885,1485,0.07345433533191681
59200,4736000,0.9801037907600403,0.6551218032836914,1485,0.009922008030116558
59300,4744000,1.0205926895141602,0.7510809004306793,1486,0.02721766196191311
59400,4752000,0.9797365069389343,0.939738929271698,1487,0.014199577271938324
59500,4760000,1.027305006980896,0.8521548360586166,1487,0.008970017544925213
59600,4768000,0.9037626385688782,0.8637319952249527,1488,0.005364236421883106
59700,4776000,1.0352418422698975,0.5662292242050171,1489,0.019345685839653015
59800,4784000,0.9189333915710449,0.6759969890117645,1489,0.011060628108680248
59900,4792000,1.0347192287445068,0.4950929284095764,1490,0.057761985808610916
60000,4800000,1.0310026407241821,0.5143231153488159,1491,0.044452983886003494
60100,4808000,1.0403454303741455,0.6298799216747284,1491,0.0620688796043396
60200,4816000,0.9926968812942505,0.7148899734020233,1492,0.015530544333159924
60300,4824000,1.0190346240997314,0.5288058817386627,1493,0.02461329475045204
60400,4832000,0.9492281675338745,0.5944152772426605,1493,0.04425916448235512
60500,4840000,1.033416986465454,0.42155516147613525,1494,0.03149551898241043
60600,4848000,0.8680216670036316,0.7928517460823059,1495,0.005427808966487646
60700,4856000,0.9628785252571106,0.7458590269088745,1495,0.014619198627769947
60800,4864000,1.0108399391174316,0.6997404992580414,1496,0.05394826456904411
60900,4872000,1.0006155967712402,0.7861315906047821,1497,0.007639557123184204
61000,4880000,0.8862706422805786,0.6288715600967407,1497,0.04371139034628868
61100,4888000,0.987437903881073,0.573594868183136,1498,0.06295175850391388
61200,4896000,0.906943142414093,0.49483978748321533,1499,0.0638299286365509
61300,4904000,0.949505627155304,0.7106227278709412,1499,0.014382113702595234
61400,4912000,0.9209477305412292,0.5895887315273285,1500,0.022467277944087982
61500,4920000,0.8830401301383972,0.7795126438140869,1501,0.009573640301823616
61600,4928000,1.0512266159057617,0.598343551158905,1501,0.08919905126094818
61700,4936000,0.9477776288986206,0.8040546178817749,1502,0.010200614109635353
61800,4944000,0.9372601509094238,0.4954315423965454,1503,0.1286521553993225
61900,4952000,1.0056636333465576,0.5424254536628723,1503,0.061872877180576324
62000,4960000,1.010536551475525,0.8839048817753792,1504,0.007366301026195288
62100,4968000,0.939132571220398,0.7525039464235306,1504,0.01816520467400551
62200,4976000,1.0307470560073853,0.5868011713027954,1505,0.07946251332759857
62300,4984000,1.0367987155914307,0.8448476642370224,1506,0.007643013261258602
62400,4992000,1.0016024112701416,0.906648077070713,1506,0.006046640686690807
62500,5000000,1.0374919176101685,0.8064440488815308,1507,0.013323147781193256
62600,5008000,0.9384048581123352,0.780601978302002,1508,0.013373116962611675
62700,5016000,0.9001379013061523,0.5809207260608673,1508,0.039897166192531586
62800,5024000,0.950537383556366,0.6563412249088287,1509,0.021467270329594612
62900,5032000,1.0271029472351074,0.7936572581529617,1510,0.012116871774196625
63000,5040000,0.9090083837509155,0.6822963058948517,1510,0.018448809161782265
63100,5048000,0.9364892244338989,0.7996222227811813,1511,0.00855381041765213
63200,5056000,0.8877831697463989,0.8903300538659096,1512,0.01908746361732483
63300,5064000,0.9611819982528687,0.5636260509490967,1512,0.1675073206424713
63400,5072000,0.8632505536079407,0.3294423818588257,1513,0.12440124899148941
63500,5080000,0.7930611371994019,0.39118099212646484,1513,0.03767266869544983
63600,5088000,1.0239673852920532,0.8775178045034409,1514,0.007983235642313957
63700,5096000,1.072576642036438,0.7193134725093842,1515,0.041268087923526764
63800,5104000,0.9450977444648743,0.7271929681301117,1515,0.0197872593998909
63900,5112000,0.9276168942451477,0.36317873001098633,1516,0.0790582150220871
64000,5120000,0.8791149258613586,0.9972307637799531,1516,0.018174845725297928
64100,5128000,0.9196332097053528,0.3297765254974365,1517,0.0674118846654892
64200,5136000,0.8516794443130493,0.7060810327529907,1518,0.010871862061321735
64300,5144000,0.927623450756073,0.8205094635486603,1518,0.008945168927311897
64400,5152000,0.9954432249069214,0.8067871779203415,1519,0.012633559294044971
64500,5160000,0.9648911356925964,0.48566001653671265,1520,0.03270791843533516
64600,5168000,0.9752765893936157,0.8911669254302979,1520,0.009365345351397991
64700,5176000,1.0061900615692139,0.7142128050327301,1521,0.039085015654563904
64800,5184000,0.9692131280899048,0.5977169275283813,1521,0.028228098526597023
64900,5192000,0.930681586265564,0.5953508615493774,1522,0.016168180853128433
65000,5200000,0.86138916015625,0.8795883134007454,1523,0.007457309868186712
65100,5208000,0.8819535374641418,0.7647654414176941,1523,0.021626751869916916
65200,5216000,0.9430719614028931,0.8173660337924957,1524,0.042588893324136734
65300,5224000,1.022976279258728,0.8355229198932648,1524,0.011301413178443909
65400,5232000,1.0108921527862549,0.43201565742492676,1525,0.06282763928174973
65500,5240000,1.0102213621139526,0.7670971006155014,1526,0.012589460238814354
65600,5248000,0.9811503291130066,0.5525009036064148,1526,0.05109219625592232
65700,5256000,0.9547951817512512,0.5289246439933777,1527,0.3002399802207947
65800,5264000,0.9197601079940796,0.8824331387877464,1527,0.043191902339458466
65900,5272000,0.9593900442123413,0.4948146939277649,1528,0.10743812471628189
66000,5280000,0.934576690196991,0.4744988679885864,1529,0.044085126370191574
66100,5288000,0.9424760937690735,0.7031572759151459,1529,0.02415650710463524
66200,5296000,1.0618633031845093,0.8891564980149269,1530,0.007528248243033886
66300,5304000,0.8960684537887573,0.8360326290130615,1530,0.010078285820782185
66400,5312000,1.1289854049682617,0.38855499029159546,1531,0.06808660924434662
66500,5320000,0.942415714263916,0.6606628596782684,1532,0.017716648057103157
66600,5328000,0.9552362561225891,0.67935711145401,1532,0.018476521596312523
66700,5336000,0.9279214143753052,0.6967624723911285,1533,0.014475958421826363
66800,5344000,0.9363856315612793,0.7819076925516129,1534,0.013426391407847404
66900,5352000,0.8919302225112915,0.8247871696949005,1534,0.0076999356970191
67000,5360000,1.0502729415893555,0.44946229457855225,1535,0.08965000510215759
67100,5368000,0.842368483543396,0.787985309958458,1535,0.04152524471282959
67200,5376000,0.9582275152206421,0.6192266941070557,1536,0.12875132262706757
67300,5384000,0.8501750826835632,0.7024945318698883,1536,0.011522293090820312
67400,5392000,0.8907066583633423,0.2597535252571106,1537,0.02300763875246048
67500,5400000,0.9297933578491211,0.7778360545635223,1537,0.01412878930568695
67600,5408000,0.9510534405708313,0.6080478727817535,1538,0.026246536523103714
67700,5416000,1.010263204574585,0.8543095737695694,1538,0.014803150668740273
67800,5424000,0.9634848833084106,0.6658194363117218,1539,0.018093479797244072
67900,5432000,0.8765863180160522,0.42780137062072754,1540,0.020415695384144783
68000,5440000,0.9093912839889526,0.7983052730560303,1540,0.010987495072185993
68100,5448000,1.0552759170532227,0.8512439280748367,1541,0.012790459208190441
68200,5456000,0.9713778495788574,0.7928106486797333,1541,0.014571505598723888
68300,5464000,1.02454674243927,0.6098446547985077,1542,0.022507958114147186
68400,5472000,0.18944354355335236,0.4137287139892578,1543,0.0743199810385704
68500,5480000,1.0481468439102173,0.7448551654815674,1543,0.015362782403826714
68600,5488000,0.8917095065116882,0.4948468804359436,1543,0.0905660018324852
68700,5496000,0.9609357714653015,0.7465662360191345,1544,0.013561656698584557
68800,5504000,0.8668874502182007,0.6570513546466827,1545,0.008277542889118195
68900,5512000,0.975407600402832,0.8001142293214798,1545,0.011312154121696949
69000,5520000,1.0882753133773804,0.7350887358188629,1546,0.0661596804857254
69100,5528000,0.7995223999023438,0.9062837064266205,1546,0.0051872641779482365
69200,5536000,0.9802820086479187,0.9606287926435471,1547,0.11819779872894287
69300,5544000,1.045326828956604,0.8701687753200531,1547,0.00891547929495573
69400,5552000,0.9615582227706909,0.620292454957962,1548,0.025296490639448166
69500,5560000,0.931896984577179,0.7338407933712006,1548,0.013590270653367043
69600,5568000,0.9199859499931335,0.5688579082489014,1549,0.0957508459687233
69700,5576000,0.927445113658905,0.6091924905776978,1550,0.041614703834056854
69800,5584000,0.9631662368774414,0.5471037030220032,1550,0.08318841457366943
69900,5592000,0.9219125509262085,0.8283852934837341,1551,0.026397159323096275
70000,5600000,0.9738931655883789,0.5617096722126007,1551,0.04568858817219734
70100,5608000,0.9329635500907898,0.573575347661972,1552,0.06705792993307114
70200,5616000,1.0326547622680664,0.6790444850921631,1552,0.036808814853429794
70300,5624000,0.8510114550590515,0.6493840515613556,1553,0.017521295696496964
70400,5632000,0.9261425733566284,0.5917694866657257,1553,0.012251731008291245
70500,5640000,0.9288795590400696,0.45284199714660645,1554,0.17345421016216278
70600,5648000,0.883684515953064,0.4486643671989441,1555,0.13380829989910126
70700,5656000,1.0469485521316528,0.5294300615787506,1555,0.06376422941684723
70800,5664000,0.9960286021232605,0.5649254620075226,1556,0.13071706891059875
70900,5672000,0.9921415448188782,0.6341612935066223,1556,0.06229383870959282
71000,5680000,0.9977337718009949,0.5237387120723724,1557,0.13238152861595154
71100,5688000,0.8909886479377747,0.7850757986307144,1557,0.013509686104953289
71200,5696000,0.9084631204605103,0.7900676727294922,1558,0.01045793853700161
71300,5704000,0.7788657546043396,0.6414693593978882,1559,0.03549764305353165
71400,5712000,0.8935961723327637,-0.2719312906265259,1559,0.03867732360959053
71500,5720000,0.9038103818893433,0.7270058393478394,1560,0.021028613671660423
71600,5728000,0.8795917630195618,0.8766494989395142,1560,0.015069480054080486
71700,5736000,0.7158862352371216,-0.008233308792114258,1560,0.3051566481590271
71800,5744000,0.7673775553703308,0.8257280439138412,1561,0.013643530197441578
71900,5752000,0.8644582629203796,0.7764860242605209,1562,0.012409207411110401
72000,5760000,0.8462852239608765,0.9478472396731377,1562,0.009476510807871819
72100,5768000,0.9549345970153809,0.9695171490311623,1563,0.015180197544395924
72200,5776000,0.929248034954071,0.628181666135788,1563,0.07984121888875961
72300,5784000,0.911089301109314,0.6000483334064484,1564,0.021986212581396103
72400,5792000,0.9767781496047974,0.6573194265365601,1564,0.016378149390220642
72500,5800000,1.0924794673919678,0.5648821294307709,1565,0.09941989183425903
72600,5808000,0.9266923666000366,0.830870658159256,1565,0.008538397029042244
72700,5816000,0.9751381874084473,0.6610671281814575,1566,0.016510751098394394
72800,5824000,0.9826424717903137,0.8498712629079819,1566,0.01422709971666336
72900,5832000,0.868719220161438,0.7656785696744919,1567,0.006977481301873922
73000,5840000,1.0503989458084106,0.8493269830942154,1567,0.008946545422077179
73100,5848000,0.9287322759628296,0.5649106502532959,1568,0.08506270498037338
73200,5856000,0.9709394574165344,0.8662019670009613,1568,0.006417369935661554
73300,5864000,0.8020207285881042,0.5384909212589264,1568,0.01354950200766325
73400,5872000,0.8498501777648926,0.865657165646553,1569,0.009617631323635578
73500,5880000,0.9602856636047363,0.6490903198719025,1570,0.02645862102508545
73600,5888000,0.9102697372436523,-0.11851775646209717,1570,0.026797693222761154
73700,5896000,0.933076024055481,0.5166195631027222,1571,0.16103889048099518
73800,5904000,1.0201822519302368,0.6433501243591309,1571,0.08690135180950165
73900,5912000,0.9795947074890137,0.6757215857505798,1572,0.057812970131635666
74000,5920000,1.0229969024658203,0.5399363934993744,1572,0.12448550760746002
74100,5928000,0.9936375617980957,0.5770153701305389,1573,0.017512235790491104
74200,5936000,0.9617878198623657,0.7961743772029877,1573,0.008907651528716087
74300,5944000,0.9246204495429993,0.9213065728545189,1574,0.014437345787882805
74400,5952000,1.0011694431304932,0.5893770456314087,1574,0.04386316239833832
74500,5960000,1.0626728534698486,0.5038628876209259,1574,0.03198810666799545
74600,5968000,0.8668830990791321,0.695262223482132,1575,0.028697598725557327
74700,5976000,1.0040180683135986,0.5969016253948212,1576,0.013739843852818012
74800,5984000,0.9000551104545593,0.7544847726821899,1576,0.1040196418762207
74900,5992000,0.912861704826355,0.8954888060688972,1577,0.010264302603900433
75000,6000000,0.874966025352478,0.41905272006988525,1577,0.02743343636393547
75100,6008000,1.0690380334854126,0.7825228273868561,1578,0.017118146643042564
75200,6016000,0.9352874755859375,0.44148749113082886,1578,0.1917538046836853
75300,6024000,0.9224673509597778,0.6569293439388275,1579,0.012955950573086739
75400,6032000,0.9365242123603821,0.868756502866745,1579,0.0077375085093081
75500,6040000,0.9144598245620728,0.6042578816413879,1580,0.02709655463695526
75600,6048000,0.959973156452179,0.7862527519464493,1580,0.04261041805148125
75700,6056000,0.8285890817642212,0.5329031050205231,1581,0.030284542590379715
75800,6064000,0.9049494862556458,0.8001216500997543,1581,0.013267042115330696
