#{"t_start": 1519849589.9503093, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,4.630692
0.0,127,6.298716
0.0,125,8.267129
0.0,127,10.150518
1.0,173,13.239576
0.0,127,15.231694
2.0,208,18.638035
0.0,127,20.637849
1.0,175,23.664741
0.0,129,25.970694
0.0,127,28.014556
1.0,174,30.812685
0.0,123,32.837126
0.0,127,34.739527
0.0,125,36.702489
2.0,201,40.242107
0.0,127,42.443977
0.0,127,44.728739
1.0,171,47.824508
0.0,127,50.040535
0.0,129,52.099744
2.0,203,55.400733
10.0,455,63.179219
6.0,379,69.951471
2.0,221,73.671543
2.0,201,77.616161
1.0,157,80.248232
4.0,301,85.866987
2.0,202,89.37608
1.0,173,92.20009
1.0,175,95.139188
1.0,157,97.68086
0.0,127,99.749376
1.0,157,102.309781
0.0,129,104.576471
0.0,125,106.574161
0.0,125,108.448235
0.0,127,110.647361
2.0,228,114.816361
1.0,154,117.447593
4.0,297,122.742105
0.0,127,124.796003
1.0,153,126.928396
1.0,155,129.630883
0.0,127,131.655968
2.0,222,135.142138
1.0,153,137.594274
0.0,129,139.786762
0.0,127,141.898168
4.0,322,147.521563
0.0,127,149.8308
2.0,204,153.098315
0.0,129,155.366582
0.0,129,157.637951
2.0,202,160.906996
2.0,205,164.232649
1.0,171,167.078897
1.0,171,170.167418
0.0,129,172.165712
2.0,200,175.621109
1.0,157,178.161264
2.0,223,181.77987
0.0,129,183.8682
2.0,201,187.259058
2.0,207,190.639539
4.0,282,195.789704
1.0,175,198.968282
0.0,129,201.003507
2.0,202,204.616017
1.0,173,207.234833
1.0,173,209.503403
2.0,201,212.726372
1.0,176,215.587655
1.0,155,218.164937
2.0,202,221.899916
0.0,129,223.890351
5.0,330,229.659723
1.0,173,232.913082
0.0,129,235.110606
1.0,173,238.191904
1.0,157,240.865982
2.0,220,244.740978
0.0,127,246.913273
1.0,155,249.656606
4.0,298,254.543452
1.0,172,257.432564
2.0,200,260.857663
2.0,183,264.131038
2.0,205,267.243518
2.0,202,270.924348
1.0,177,273.909779
4.0,299,278.902471
2.0,224,282.669232
0.0,129,285.113453
1.0,178,288.190636
1.0,153,290.730465
0.0,127,292.830968
0.0,129,294.822814
0.0,129,297.05193
0.0,129,299.400884
4.0,300,304.606785
3.0,268,309.254988
3.0,231,313.423828
0.0,127,315.526005
3.0,272,319.763057
0.0,125,321.974947
0.0,129,324.150643
0.0,127,326.377203
0.0,129,328.342212
1.0,177,331.371354
2.0,221,335.22926
3.0,249,339.309964
2.0,197,342.70988
1.0,156,345.358746
0.0,127,347.48376
1.0,157,350.174253
1.0,157,352.746745
3.0,231,356.674291
2.0,222,360.594843
0.0,127,362.634298
3.0,254,366.922217
5.0,330,372.746987
0.0,127,374.818625
2.0,202,378.242816
1.0,173,380.980336
0.0,129,383.100064
3.0,253,387.537847
2.0,202,391.019995
0.0,129,393.251492
9.0,404,400.531954
1.0,173,403.60696
2.0,222,407.550512
3.0,251,411.61109
0.0,127,413.227407
1.0,175,416.06849
