explained_variance,value_loss,nupdates,fps,total_timesteps,policy_entropy
0.854086846113205,0.007650452665984631,6300,1537,882000,1.3709794282913208
0.847859650850296,0.011019489727914333,6400,1539,896000,1.3718243837356567
0.8363166898488998,0.013831798918545246,6500,1539,910000,1.3672058582305908
0.9348089620471001,0.005142133217304945,6600,1538,924000,1.3687810897827148
0.9278277233242989,0.004794597160071135,6700,1540,938000,1.3628381490707397
0.9216651692986488,0.009161928668618202,6800,1541,952000,1.3606510162353516
0.8979471251368523,0.010137487202882767,6900,1542,966000,1.3584442138671875
0.9168944805860519,0.00819418951869011,7000,1543,980000,1.35332190990448
0.9539792388677597,0.006238351576030254,7100,1543,994000,1.3549814224243164
0.9397918432950974,0.005754238460212946,7200,1544,1008000,1.357280969619751
0.9822284784168005,0.003019228344783187,7300,1544,1022000,1.3542585372924805
0.9281587675213814,0.01368139311671257,7400,1545,1036000,1.3493989706039429
0.9001684561371803,0.01559369545429945,7500,1546,1050000,1.348137617111206
0.8757577016949654,0.01155185792595148,7600,1547,1064000,1.3540571928024292
0.9341766685247421,0.006581990513950586,7700,1549,1078000,1.3601683378219604
0.9587098062038422,0.004189632833003998,7800,1550,1092000,1.3565620183944702
0.9482492320239544,0.005723563954234123,7900,1550,1106000,1.349777102470398
0.9678862653672695,0.0032029245048761368,8000,1551,1120000,1.3323146104812622
0.9485133141279221,0.005649469327181578,8100,1552,1134000,1.3474916219711304
0.982863076031208,0.002540845423936844,8200,1552,1148000,1.3507914543151855
0.9663182757794857,0.0041069346480071545,8300,1553,1162000,1.3498640060424805
0.9520440250635147,0.00381243834272027,8400,1554,1176000,1.3461177349090576
0.947574395686388,0.006903761997818947,8500,1553,1190000,1.3541955947875977
0.9409326203167439,0.0045664748176932335,8600,1554,1204000,1.3486831188201904
0.9796283300966024,0.003897419897839427,8700,1554,1218000,1.3469533920288086
0.8827181309461594,0.014500274322926998,8800,1554,1232000,1.3525078296661377
0.982954777777195,0.0030419589020311832,8900,1555,1246000,1.3478902578353882
0.9603968374431133,0.0054921675473451614,9000,1556,1260000,1.3427585363388062
0.9799906443804502,0.0021834170911461115,9100,1557,1274000,1.345043420791626
0.9682819098234177,0.0021855998784303665,9200,1558,1288000,1.3495798110961914
0.9455192275345325,0.006398155353963375,9300,1560,1302000,1.3507771492004395
0.9834699388593435,0.0024933521635830402,9400,1559,1316000,1.3496884107589722
0.9879161827266216,0.0015908622881397605,9500,1559,1330000,1.354415774345398
0.9811720699071884,0.0023298230953514576,9600,1560,1344000,1.348117709159851
0.9580104202032089,0.004104651045054197,9700,1560,1358000,1.3452774286270142
0.9689315669238567,0.002360074780881405,9800,1561,1372000,1.3434566259384155
0.985059748403728,0.0021516766864806414,9900,1561,1386000,1.3381315469741821
0.9705709982663393,0.0035372923593968153,10000,1562,1400000,1.3395453691482544
0.979324396699667,0.0025965850800275803,10100,1563,1414000,1.334388256072998
0.9643359035253525,0.005354679189622402,10200,1563,1428000,1.3406625986099243
0.984636215493083,0.0018382215639576316,10300,1562,1442000,1.3423646688461304
0.9904142571613193,0.0011491519398987293,10400,1562,1456000,1.3404537439346313
0.9819804355502129,0.002225114731118083,10500,1563,1470000,1.3434207439422607
0.9661970809102058,0.004476375877857208,10600,1562,1484000,1.342045545578003
0.9345357418060303,0.007589661981910467,10700,1563,1498000,1.3531360626220703
0.9920530021190643,0.0010621568653732538,10800,1564,1512000,1.351725459098816
0.9887302052229643,0.0015784275019541383,10900,1564,1526000,1.3528271913528442
0.9874823819845915,0.0017764481017366052,11000,1565,1540000,1.3425031900405884
0.9948484599590302,0.0007855275762267411,11100,1565,1554000,1.3411809206008911
0.9695732444524765,0.00265845307148993,11200,1566,1568000,1.3444037437438965
0.9951595389284194,0.0007189587922766805,11300,1567,1582000,1.3394962549209595
0.9940351475961506,0.0007736069383099675,11400,1566,1596000,1.3500423431396484
0.9361882358789444,0.005314391106367111,11500,1566,1610000,1.3440171480178833
0.985171876847744,0.0014858866343274713,11600,1566,1624000,1.3447240591049194
0.8960152566432953,0.012842658907175064,11700,1566,1638000,1.3429282903671265
0.97511768899858,0.003104261588305235,11800,1566,1652000,1.3433239459991455
0.9880945831537247,0.0012634230079129338,11900,1567,1666000,1.3528251647949219
0.9919170280918479,0.0010645475704222918,12000,1568,1680000,1.357495665550232
0.9940678924322128,0.0008146598120220006,12100,1568,1694000,1.3497878313064575
0.9689040239900351,0.0025999757926911116,12200,1570,1708000,1.3464834690093994
0.9016024693846703,0.018830200657248497,12300,1570,1722000,1.343591570854187
0.9845119873061776,0.001298550865612924,12400,1570,1736000,1.353420376777649
0.9905811753123999,0.0010649701580405235,12500,1569,1750000,1.3556056022644043
0.9877153877168894,0.0017404902027919888,12600,1569,1764000,1.3542735576629639
0.9667564928531647,0.0022454962600022554,12700,1569,1778000,1.3618428707122803
0.9745096378028393,0.002878689905628562,12800,1569,1792000,1.3580573797225952
0.9795252159237862,0.002639983780682087,12900,1570,1806000,1.3556839227676392
0.8501863926649094,0.013357426971197128,13000,1570,1820000,1.3537150621414185
0.930149607360363,0.00759069062769413,13100,1571,1834000,1.3552322387695312
0.9867622712627053,0.0007817913428880274,13200,1571,1848000,1.361606240272522
0.9574609883129597,0.00642737140879035,13300,1572,1862000,1.3558783531188965
0.9925810289569199,0.00092464336194098,13400,1572,1876000,1.3557028770446777
0.9659572243690491,0.002425334183499217,13500,1573,1890000,1.3557977676391602
0.9171489626169205,0.002415583236142993,13600,1573,1904000,1.3658612966537476
0.9633659832179546,0.003732691053301096,13700,1573,1918000,1.3602981567382812
0.9574831761419773,0.0021948539651930332,13800,1574,1932000,1.3681066036224365
0.9881393341347575,0.0009586478699930012,13900,1574,1946000,1.3606983423233032
0.9933427423238754,0.0008983523584902287,14000,1574,1960000,1.3599284887313843
0.9761975202709436,0.0027493941597640514,14100,1574,1974000,1.3636276721954346
0.9637918137013912,0.005850246641784906,14200,1575,1988000,1.3625706434249878
0.9770009405910969,0.002553314669057727,14300,1575,2002000,1.3566242456436157
0.9898655787110329,0.0010681586572900414,14400,1575,2016000,1.353302001953125
0.9850310832262039,0.0015854667872190475,14500,1575,2030000,1.345691204071045
0.998027344699949,0.00031177460914477706,14600,1575,2044000,1.348658800125122
0.9927636012434959,0.0011564360465854406,14700,1575,2058000,1.348246693611145
0.9939867872744799,0.0006520016468130052,14800,1575,2072000,1.3584645986557007
0.9754733443260193,0.002000425010919571,14900,1576,2086000,1.3558403253555298
0.9666992984712124,0.003917880821973085,15000,1576,2100000,1.3346531391143799
0.9855864020064473,0.002079445868730545,15100,1577,2114000,1.3487886190414429
0.9634598344564438,0.004675091709941626,15200,1577,2128000,1.3529787063598633
0.9868689328432083,0.00095227116253227,15300,1577,2142000,1.3643014430999756
0.9045431613922119,0.011398845352232456,15400,1577,2156000,1.3514653444290161
0.9484324790537357,0.00515354797244072,15500,1578,2170000,1.365295171737671
0.9870469784364104,0.0017062519909814,15600,1578,2184000,1.362706184387207
0.9285469055175781,0.008255747146904469,15700,1578,2198000,1.3572450876235962
0.9844051767140627,0.002009548246860504,15800,1579,2212000,1.351094126701355
0.9703272953629494,0.003308442421257496,15900,1579,2226000,1.355493426322937
0.9820435866713524,0.0022472667042165995,16000,1579,2240000,1.3604576587677002
0.9806570541113615,0.0019460869953036308,16100,1580,2254000,1.3639780282974243
0.9859122624620795,0.001182807027362287,16200,1580,2268000,1.362281084060669
0.9929532348178327,0.0008695950964465737,16300,1580,2282000,1.3662760257720947
0.9795966949313879,0.003008028259500861,16400,1581,2296000,1.359123945236206
0.9267906472086906,0.01028316281735897,16500,1582,2310000,1.3657522201538086
0.9621399864554405,0.00410270132124424,16600,1582,2324000,1.3569469451904297
0.9835039880126715,0.001611941261216998,16700,1583,2338000,1.3683160543441772
0.9966646116226912,0.0004593720368575305,16800,1582,2352000,1.368834137916565
0.9887182619422674,0.0011376846814528108,16900,1582,2366000,1.3722989559173584
0.9874728601425886,0.0012557314475998282,17000,1583,2380000,1.376488208770752
0.9428861774504185,0.007363874465227127,17100,1582,2394000,1.3668591976165771
0.9962899063248187,0.000544460432138294,17200,1583,2408000,1.362180233001709
0.985398625023663,0.0018554129637777805,17300,1584,2422000,1.3662110567092896
0.9913799343630672,0.0009251986048184335,17400,1584,2436000,1.3710030317306519
0.9573754332959652,0.006716516334563494,17500,1583,2450000,1.3667093515396118
0.9361052513122559,0.0047352309338748455,17600,1584,2464000,1.3752548694610596
0.9918424878269434,0.0010509907733649015,17700,1584,2478000,1.3634268045425415
0.9931662050075829,0.0008574718958698213,17800,1584,2492000,1.3634370565414429
0.9738393258303404,0.002505033975467086,17900,1584,2506000,1.361840844154358
0.9757064841687679,0.003198196878656745,18000,1585,2520000,1.3651117086410522
0.929339662194252,0.007804751396179199,18100,1585,2534000,1.3645187616348267
0.9613589756190777,0.003990295343101025,18200,1585,2548000,1.3689864873886108
0.9042364209890366,0.011517824605107307,18300,1585,2562000,1.368650197982788
0.946563683450222,0.005827463697642088,18400,1586,2576000,1.3680330514907837
0.9542302712798119,0.00506189651787281,18500,1586,2590000,1.3691424131393433
0.9876591730862856,0.0014063013950362802,18600,1586,2604000,1.3651554584503174
0.9630228839814663,0.003388238837942481,18700,1586,2618000,1.3728008270263672
0.9376289881765842,0.008317452855408192,18800,1587,2632000,1.3702353239059448
0.985783414915204,0.0014670357340946794,18900,1587,2646000,1.3639864921569824
0.9823674205690622,0.002222813665866852,19000,1587,2660000,1.3386605978012085
0.9522209614515305,0.007485838606953621,19100,1588,2674000,1.3634064197540283
0.8615435361862183,0.020398477092385292,19200,1588,2688000,1.3676596879959106
0.5176967680454254,0.0316794291138649,19300,1589,2702000,1.3681654930114746
0.9669489227235317,0.0017942005069926381,19400,1589,2716000,1.376481294631958
0.9727248344570398,0.0036191698163747787,19500,1589,2730000,1.373504638671875
0.99420400056988,0.0007634861394762993,19600,1589,2744000,1.354058861732483
0.9864543182775378,0.0016409304225817323,19700,1589,2758000,1.3697230815887451
0.8803572878241539,0.010426022112369537,19800,1590,2772000,1.362865924835205
0.9492564536631107,0.00570796150714159,19900,1590,2786000,1.3711439371109009
0.9597794897854328,0.007225345820188522,20000,1590,2800000,1.3647252321243286
0.948548186570406,0.005997458938509226,20100,1590,2814000,1.3623480796813965
0.9952298849821091,0.0007815168355591595,20200,1591,2828000,1.365526556968689
0.9390703439712524,0.0048742410726845264,20300,1591,2842000,1.3770275115966797
0.9412811100482941,0.004867041949182749,20400,1591,2856000,1.3714799880981445
0.9796865675598383,0.001699870335869491,20500,1591,2870000,1.3693866729736328
0.8611509054899216,0.008058459497988224,20600,1591,2884000,1.3734230995178223
0.9848214322701097,0.0016338024288415909,20700,1592,2898000,1.3670741319656372
0.9002660289406776,0.010821486823260784,20800,1592,2912000,1.3751399517059326
0.8972911909222603,0.008973442018032074,20900,1592,2926000,1.3740442991256714
0.9233190566301346,0.010115212760865688,21000,1593,2940000,1.3744029998779297
0.8930081129074097,0.011529243551194668,21100,1593,2954000,1.3665817975997925
0.9590269215404987,0.0028428270015865564,21200,1593,2968000,1.364871859550476
0.9591521322727203,0.002700645476579666,21300,1593,2982000,1.3670904636383057
0.9710035510361195,0.003344216151162982,21400,1593,2996000,1.370002269744873
0.9654490500688553,0.004524816758930683,21500,1594,3010000,1.3320273160934448
0.8853064253926277,0.010149125941097736,21600,1594,3024000,1.3675073385238647
0.7956597954034805,0.021787066012620926,21700,1595,3038000,1.368582844734192
0.9476898275315762,0.006549482233822346,21800,1595,3052000,1.3535734415054321
0.9233786165714264,0.011023814789950848,21900,1595,3066000,1.353133201599121
0.9460864588618279,0.006666780449450016,22000,1596,3080000,1.3561309576034546
0.9558131322264671,0.0036490296479314566,22100,1597,3094000,1.3687070608139038
0.940375454723835,0.007537842728197575,22200,1597,3108000,1.3680057525634766
0.8696942329406738,0.012858002446591854,22300,1598,3122000,1.3642605543136597
0.8859015926718712,0.007840427570044994,22400,1598,3136000,1.3520193099975586
0.9437207654118538,0.004456175956875086,22500,1599,3150000,1.3546102046966553
0.9310416281223297,0.006600335240364075,22600,1599,3164000,1.3354027271270752
0.812652200460434,0.020483948290348053,22700,1600,3178000,1.362653374671936
0.9629463329911232,0.003489280818030238,22800,1600,3192000,1.3578088283538818
0.9156091883778572,0.007687854114919901,22900,1601,3206000,1.3485844135284424
0.963375274091959,0.0029868222773075104,23000,1601,3220000,1.3482547998428345
0.9574301429092884,0.004466693382710218,23100,1602,3234000,1.352692723274231
0.9392493665218353,0.005529667716473341,23200,1603,3248000,1.343266248703003
0.8584071099758148,0.018673673272132874,23300,1604,3262000,1.3581722974777222
0.8873701393604279,0.0113610178232193,23400,1604,3276000,1.3490089178085327
0.8353421837091446,0.013323090970516205,23500,1605,3290000,1.3238475322723389
0.921591579914093,0.007812176365405321,23600,1606,3304000,1.3316264152526855
0.9421698190271854,0.005180209409445524,23700,1607,3318000,1.319577693939209
0.9883493799716234,0.001139052677899599,23800,1607,3332000,1.3306772708892822
0.9548538252711296,0.002748801140114665,23900,1607,3346000,1.335547685623169
0.9538288898766041,0.008800996467471123,24000,1607,3360000,1.3154675960540771
0.9776669610291719,0.00270536239258945,24100,1608,3374000,1.3548144102096558
0.9941909830085933,0.0006388540496118367,24200,1608,3388000,1.3427057266235352
0.8715583384037018,0.018059978261590004,24300,1609,3402000,1.3506994247436523
0.8666239678859711,0.015400064177811146,24400,1610,3416000,1.344691276550293
0.9675033390522003,0.004179263487458229,24500,1610,3430000,1.3382591009140015
0.8509741723537445,0.01630011945962906,24600,1611,3444000,1.336405873298645
0.9575677923858166,0.0046709333546459675,24700,1611,3458000,1.3163318634033203
0.916860818862915,0.007896621711552143,24800,1611,3472000,1.327260136604309
0.9869200466200709,0.0018082851311191916,24900,1612,3486000,1.3304896354675293
0.9500427804887295,0.004366378299891949,25000,1612,3500000,1.3302415609359741
0.9553658999502659,0.004932377487421036,25100,1613,3514000,1.3434371948242188
0.9642406404018402,0.003560467157512903,25200,1613,3528000,1.33847975730896
0.8309136629104614,0.0191789660602808,25300,1613,3542000,1.351127028465271
0.9626533016562462,0.0030803915578871965,25400,1613,3556000,1.3468230962753296
0.9524505026638508,0.006554586347192526,25500,1614,3570000,1.3488245010375977
0.9035708457231522,0.011524880304932594,25600,1615,3584000,1.3326523303985596
0.9104019552469254,0.006651038769632578,25700,1615,3598000,1.3278058767318726
0.7333643138408661,0.01999817229807377,25800,1615,3612000,1.3341184854507446
0.9369641467928886,0.008604689501225948,25900,1616,3626000,1.3171881437301636
0.7501995116472244,0.035937171429395676,26000,1616,3640000,1.3329790830612183
0.8806093856692314,0.011580617167055607,26100,1617,3654000,1.3323991298675537
0.8821977972984314,0.012640750966966152,26200,1617,3668000,1.3396787643432617
0.957576110959053,0.00500526325777173,26300,1617,3682000,1.3223934173583984
0.9335779920220375,0.007780887186527252,26400,1618,3696000,1.306602120399475
0.9564233273267746,0.006574898026883602,26500,1619,3710000,1.3069790601730347
0.9444002397358418,0.007467151619493961,26600,1620,3724000,1.3199495077133179
0.916157677769661,0.015028425492346287,26700,1620,3738000,1.349258303642273
0.9132823050022125,0.010769009590148926,26800,1620,3752000,1.321631669998169
0.7710226625204086,0.02627994492650032,26900,1621,3766000,1.331952691078186
0.7908258140087128,0.020720934495329857,27000,1621,3780000,1.3270210027694702
0.9088226929306984,0.011661424301564693,27100,1621,3794000,1.3302364349365234
0.8170750886201859,0.030062055215239525,27200,1621,3808000,1.325395107269287
0.914640761911869,0.006763323210179806,27300,1622,3822000,1.3195561170578003
0.8671301603317261,0.01126872282475233,27400,1622,3836000,1.3257025480270386
0.895010694861412,0.008224924094974995,27500,1622,3850000,1.3187255859375
0.8200450539588928,0.014617710374295712,27600,1623,3864000,1.302573323249817
0.8982769921422005,0.015399808995425701,27700,1623,3878000,1.2784520387649536
0.9023916572332382,0.008202620781958103,27800,1624,3892000,1.3018945455551147
0.8849199414253235,0.009815708734095097,27900,1625,3906000,1.3120912313461304
0.7880977541208267,0.01570843905210495,28000,1625,3920000,1.312225341796875
0.9506555832922459,0.005468151066452265,28100,1626,3934000,1.3192142248153687
0.8837418481707573,0.014280810952186584,28200,1627,3948000,1.3163522481918335
0.9208744093775749,0.008833360858261585,28300,1627,3962000,1.3039668798446655
0.9458211772143841,0.008511785417795181,28400,1628,3976000,1.316097378730774
0.7930662930011749,0.023510660976171494,28500,1629,3990000,1.3115438222885132
0.9617855921387672,0.0033322935923933983,28600,1630,4004000,1.3171055316925049
0.7235531210899353,0.020831933245062828,28700,1630,4018000,1.3090940713882446
0.9491831101477146,0.00675206771120429,28800,1631,4032000,1.2917207479476929
0.963243842124939,0.0047773332335054874,28900,1632,4046000,1.3281688690185547
0.9210072234272957,0.007959239184856415,29000,1633,4060000,1.3334382772445679
0.9548972696065903,0.00300935423001647,29100,1634,4074000,1.3188518285751343
0.8510808795690536,0.011753772385418415,29200,1635,4088000,1.303438425064087
0.8629184812307358,0.009560572914779186,29300,1636,4102000,1.2946966886520386
0.8376363813877106,0.013677109964191914,29400,1637,4116000,1.3037601709365845
0.84981669485569,0.012285085394978523,29500,1638,4130000,1.260030746459961
0.4624881148338318,0.04960748553276062,29600,1639,4144000,1.2888009548187256
0.8716983050107956,0.014700589701533318,29700,1640,4158000,1.2831071615219116
0.9352497383952141,0.00876308511942625,29800,1640,4172000,1.3184822797775269
0.8786414265632629,0.01185563299804926,29900,1640,4186000,1.285434365272522
0.8807889372110367,0.00891934148967266,30000,1641,4200000,1.2727807760238647
0.8690716624259949,0.010502907447516918,30100,1642,4214000,1.2720322608947754
0.8585460931062698,0.01223427802324295,30200,1643,4228000,1.226656198501587
0.7563968896865845,0.02129284292459488,30300,1644,4242000,1.2469757795333862
0.9112513735890388,0.01038573682308197,30400,1645,4256000,1.2318999767303467
0.8963871151208878,0.015539288520812988,30500,1646,4270000,1.2621384859085083
0.8559697568416595,0.01808132603764534,30600,1647,4284000,1.247704267501831
0.8648354858160019,0.0106917480006814,30700,1647,4298000,1.2342994213104248
0.7924919724464417,0.018412930890917778,30800,1648,4312000,1.27677321434021
0.8266716599464417,0.024535387754440308,30900,1649,4326000,1.230392336845398
0.9404245838522911,0.006714758463203907,31000,1650,4340000,1.2607697248458862
0.9279681667685509,0.010300775058567524,31100,1651,4354000,1.2803103923797607
0.7082946300506592,0.039549075067043304,31200,1652,4368000,1.2810014486312866
0.8931710049510002,0.012172691524028778,31300,1652,4382000,1.263954997062683
0.8423346877098083,0.021558227017521858,31400,1653,4396000,1.2618932723999023
0.7990123480558395,0.0303404089063406,31500,1654,4410000,1.270819067955017
0.7966821789741516,0.01854861155152321,31600,1655,4424000,1.2334619760513306
0.8727785646915436,0.014470190741121769,31700,1656,4438000,1.274899959564209
0.7984296381473541,0.0174592025578022,31800,1657,4452000,1.2501168251037598
0.9069632664322853,0.01396460086107254,31900,1658,4466000,1.2570120096206665
0.8644695729017258,0.016377324238419533,32000,1659,4480000,1.272357702255249
0.9323341250419617,0.007718817796558142,32100,1659,4494000,1.2608429193496704
0.9024978205561638,0.008728774264454842,32200,1660,4508000,1.283953309059143
0.923114724457264,0.009207570925354958,32300,1661,4522000,1.3133615255355835
0.9026062190532684,0.009492908604443073,32400,1662,4536000,1.2558389902114868
0.8872426375746727,0.012511921115219593,32500,1663,4550000,1.2505035400390625
0.6862974762916565,0.02928811125457287,32600,1664,4564000,1.2869234085083008
0.8599918335676193,0.017607346177101135,32700,1664,4578000,1.25770103931427
0.8669833391904831,0.011604929342865944,32800,1665,4592000,1.2439483404159546
0.8927439078688622,0.014930620789527893,32900,1666,4606000,1.1465442180633545
0.8445195704698563,0.01587163470685482,33000,1667,4620000,1.2101153135299683
0.942511610686779,0.008898576721549034,33100,1667,4634000,1.2417542934417725
0.9076334089040756,0.011470931582152843,33200,1668,4648000,1.249422311782837
0.9248882010579109,0.007936391979455948,33300,1669,4662000,1.2476749420166016
0.9307533726096153,0.011587937362492085,33400,1669,4676000,1.2988823652267456
0.867044597864151,0.013929340988397598,33500,1670,4690000,1.2203763723373413
0.9049565568566322,0.01265089213848114,33600,1672,4704000,1.2317450046539307
0.8604468405246735,0.013390595093369484,33700,1672,4718000,1.2565418481826782
0.933986246585846,0.009262465871870518,33800,1673,4732000,1.2021470069885254
0.7835355401039124,0.018900886178016663,33900,1674,4746000,1.239206314086914
0.868778184056282,0.014736611396074295,34000,1676,4760000,1.228431224822998
0.8511795252561569,0.017174266278743744,34100,1676,4774000,1.17805016040802
0.7524665147066116,0.02458980493247509,34200,1677,4788000,1.2371467351913452
0.7263819873332977,0.03134565427899361,34300,1679,4802000,1.193769931793213
0.7839070558547974,0.014395572245121002,34400,1680,4816000,1.243802547454834
0.9128207713365555,0.012021423317492008,34500,1681,4830000,1.1946430206298828
0.6805029511451721,0.021310314536094666,34600,1683,4844000,1.182371735572815
0.8122493177652359,0.013659841381013393,34700,1684,4858000,1.2873026132583618
0.8760582059621811,0.01826540380716324,34800,1685,4872000,1.2202699184417725
0.8722927421331406,0.020882226526737213,34900,1686,4886000,1.2605323791503906
0.9048180133104324,0.01069729682058096,35000,1688,4900000,1.1984015703201294
0.7982378154993057,0.01589048281311989,35100,1689,4914000,1.248224139213562
0.89166259765625,0.015818115323781967,35200,1689,4928000,1.2460901737213135
0.8498228639364243,0.017294103279709816,35300,1690,4942000,1.1950567960739136
0.8749091327190399,0.011005082167685032,35400,1692,4956000,1.2386269569396973
0.8159673660993576,0.019336769357323647,35500,1693,4970000,1.1573370695114136
0.8697194755077362,0.014266105368733406,35600,1694,4984000,1.2796586751937866
0.8891718685626984,0.015239548869431019,35700,1695,4998000,1.2737396955490112
0.7605636119842529,0.03747401759028435,35800,1696,5012000,1.25223970413208
0.8865882903337479,0.01311095803976059,35900,1697,5026000,1.229180932044983
0.9337229281663895,0.007781697902828455,36000,1698,5040000,1.2077656984329224
0.7822221219539642,0.026323603466153145,36100,1699,5054000,1.2294617891311646
0.827112227678299,0.01657671481370926,36200,1700,5068000,1.2686207294464111
0.8566689044237137,0.015252179466187954,36300,1701,5082000,1.2027474641799927
0.742770791053772,0.022554440423846245,36400,1702,5096000,1.203647255897522
0.8332120031118393,0.01645897887647152,36500,1703,5110000,1.211313009262085
0.8400678634643555,0.012463882565498352,36600,1704,5124000,1.2438746690750122
0.7917826175689697,0.019490210339426994,36700,1705,5138000,1.1716760396957397
0.8437166064977646,0.019841382279992104,36800,1706,5152000,1.2360451221466064
0.8486425876617432,0.013534222729504108,36900,1707,5166000,1.1770905256271362
0.6344800591468811,0.03320287540555,37000,1709,5180000,1.2107806205749512
0.7751442641019821,0.028057914227247238,37100,1710,5194000,1.214641809463501
0.8270757049322128,0.020399080589413643,37200,1711,5208000,1.2586426734924316
0.8423305600881577,0.015335862524807453,37300,1712,5222000,1.230865716934204
0.7826716005802155,0.02036873623728752,37400,1713,5236000,1.2080210447311401
0.781111478805542,0.02605399489402771,37500,1714,5250000,1.199383020401001
0.8655009716749191,0.018109848722815514,37600,1715,5264000,1.1623198986053467
0.9135938137769699,0.007652389816939831,37700,1717,5278000,1.1766104698181152
0.8642803430557251,0.020639315247535706,37800,1718,5292000,1.1902265548706055
0.819761648774147,0.01944778673350811,37900,1719,5306000,1.2473868131637573
