nupdates,value_loss,total_timesteps,explained_variance,policy_entropy,avg reward,fps
7500,1.8366470612818375e-05,600000,-0.4874013662338257,2.1970760822296143,-0.002076685912470566,2007
7600,3.657194247352891e-05,608000,-0.9825743436813354,2.1972155570983887,0.0020657073755501187,2008
7700,8.023313421290368e-05,616000,-0.3677924871444702,2.1971826553344727,0.00400814409222221,2009
7800,1.3360999219003133e-05,624000,-0.6450440883636475,2.1972038745880127,-0.0030690071904245996,2009
7900,6.267038406804204e-05,632000,-0.3891233205795288,2.197178602218628,-0.0009474684040469584,2011
8000,2.807214877975639e-05,640000,-0.2868276834487915,2.1972079277038574,0.0020746932525071314,2008
8100,1.9936072931159288e-05,648000,-0.5547807216644287,2.197205066680908,0.0003639383479821845,2008
8200,3.002259836648591e-05,656000,0.3873761296272278,2.197047472000122,0.015830655791796745,2009
8300,3.3196600270457566e-05,664000,-0.3151726722717285,2.197200298309326,-0.004582238917646464,2009
8400,8.209786028601229e-05,672000,-0.46717607975006104,2.1971707344055176,-0.005692741007078439,2009
8500,1.4536398339259904e-05,680000,-1.1944770812988281,2.1971983909606934,-0.006260294323874404,2009
8600,0.00010525387187954038,688000,-1.7068686485290527,2.197136640548706,0.005439651810229406,2010
8700,1.2049781616951805e-05,696000,-0.5010536909103394,2.1972038745880127,-0.003706676074943971,2006
8800,1.5604495274601504e-05,704000,-0.10274910926818848,2.1970577239990234,-0.01586328198900446,2007
8900,2.635706914588809e-05,712000,-0.7341662645339966,2.1972076892852783,-0.00040104660129145484,2008
9000,9.528065857011825e-05,720000,-0.49238741397857666,2.1971828937530518,0.004076031042495742,2008
9100,4.304367394070141e-05,728000,-0.058937907218933105,2.1971821784973145,-0.002323640214581246,2008
9200,6.429085624404252e-05,736000,-0.3683900833129883,2.197183609008789,0.003789375581982313,2007
9300,0.00011370387073839083,744000,-0.36075401306152344,2.1971418857574463,0.004487674689153209,2008
9400,2.254477840324398e-05,752000,-1.9059584140777588,2.197204113006592,0.00019636314100353048,2005
9500,2.1422261852421798e-05,760000,-1.4147322177886963,2.197138547897339,-0.005479626524174819,2006
9600,4.327372880652547e-05,768000,-0.7182927131652832,2.1972174644470215,0.002086076936302561,2007
9700,6.213499727891758e-05,776000,-0.7934795618057251,2.1972029209136963,0.0009465708235438797,2008
9800,8.839277143124491e-06,784000,-0.393662691116333,2.197213888168335,0.000484450615294918,2008
9900,7.141070818761364e-05,792000,-0.5428199768066406,2.1971797943115234,0.007108409918146208,2009
10000,3.227157867513597e-05,800000,-3.1242265701293945,2.1972103118896484,0.0031006649239316173,2007
10100,1.646383861952927e-05,808000,-0.690583348274231,2.1972060203552246,0.0011098856542957948,2007
10200,3.1212170142680407e-05,816000,-0.5290898084640503,2.197115659713745,-0.0004431186011061072,2007
10300,1.518456974736182e-05,824000,0.11877685785293579,2.1972110271453857,0.004089487642340827,2008
10400,5.4206255299504846e-05,832000,-0.8272877931594849,2.1971640586853027,-0.010167810559505597,2009
10500,8.293905011669267e-06,840000,-0.6942793130874634,2.1972029209136963,-0.003895155851932941,2010
10600,8.524807344656438e-05,848000,-1.2374763488769531,2.1971070766448975,0.006403588689136086,2010
10700,2.1220741473371163e-05,856000,-0.7095654010772705,2.197197675704956,-0.003666905749560101,2008
10800,1.6260095435427502e-05,864000,0.2911180853843689,2.1971395015716553,0.009113293991595129,2008
10900,1.761653766152449e-05,872000,0.16151642799377441,2.197206497192383,0.008210309920832515,2009
11000,6.718789518345147e-05,880000,-2.1787588596343994,2.1971611976623535,0.0010100928448082414,2009
11100,8.575601896154694e-06,888000,-0.32086873054504395,2.197202682495117,-0.0027637284747470403,2009
11200,5.5109907407313585e-05,896000,-0.2316347360610962,2.1971559524536133,0.001197694274924288,2010
11300,3.3598029403947294e-05,904000,-0.09155821800231934,2.1972036361694336,0.005060705151845468,2008
11400,1.9336179320816882e-05,912000,-2.352586269378662,2.1972007751464844,0.002102133061634959,2007
11500,1.3369931366469245e-05,920000,-0.48938441276550293,2.1971755027770996,-0.0008872545377926145,2008
11600,1.3974163266539108e-05,928000,0.12076163291931152,2.1972103118896484,0.001414036985806888,2008
11700,6.586474773939699e-05,936000,-0.6035944223403931,2.197166919708252,-0.014153504725254607,2009
11800,7.296624971786514e-06,944000,0.13578999042510986,2.1972110271453857,-0.00243093220742594,2008
11900,4.935135802952573e-05,952000,-1.3645472526550293,2.1971635818481445,0.00176260282541989,2009
12000,1.1125513992737979e-05,960000,-0.4501171112060547,2.1972146034240723,-0.001137058714812156,2007
12100,1.0045790077128913e-05,968000,-1.4937958717346191,2.1972110271453857,-0.0004913563998343307,2008
12200,1.8797847587848082e-05,976000,0.33774030208587646,2.1971702575683594,0.006679881478794414,2009
12300,1.7454485714551993e-05,984000,-0.35109972953796387,2.1972129344940186,0.0005795435514301062,2009
12400,6.748926534783095e-05,992000,-0.6956886053085327,2.1971774101257324,-0.002276307198917493,2010
12500,8.754942427913193e-06,1000000,-0.137473464012146,2.1972086429595947,-0.002416901949982275,2011
12600,4.307517156121321e-05,1008000,0.09888684749603271,2.197159767150879,0.005733646856515407,2011
12700,9.488831892667804e-06,1016000,-0.4513895511627197,2.1972134113311768,0.004513291916373419,2009
12800,1.4340361303766258e-05,1024000,-0.9248086214065552,2.197155475616455,0.002624075033236295,2009
12900,1.9262952264398336e-05,1032000,-0.7351317405700684,2.197213649749756,-0.0011172016103046189,2009
13000,7.503059168811888e-05,1040000,-0.3831382989883423,2.197181463241577,0.005481839813728584,2009
13100,8.990229616756551e-06,1048000,-0.39140427112579346,2.1972062587738037,-0.0022836652593468897,2009
13200,5.487834641826339e-05,1056000,-0.8250761032104492,2.1971774101257324,-0.004484908213584049,2010
13300,2.2610704036196694e-05,1064000,-1.6573894023895264,2.1972153186798096,0.0075499142090848185,2009
13400,1.3531280274037272e-05,1072000,-0.6784143447875977,2.1972103118896484,0.0037614961724102614,2008
13500,2.656260403455235e-05,1080000,-1.8637380599975586,2.1971728801727295,0.011818106664577499,2009
13600,2.6398702175356448e-05,1088000,-0.7989833354949951,2.197211503982544,0.0034903288586065175,2010
13700,7.011234993115067e-05,1096000,-2.0935463905334473,2.197192668914795,0.0004340254190537962,2010
13800,7.643448952876497e-06,1104000,-0.13410520553588867,2.1972126960754395,0.0006627448288782034,2011
13900,4.80586095363833e-05,1112000,-1.133352518081665,2.197206735610962,0.0023351350171651577,2011
14000,2.0736946680699475e-05,1120000,-0.8054794073104858,2.197221040725708,-0.0039106906784581955,2009
14100,2.107530235662125e-05,1128000,-0.6518443822860718,2.1972193717956543,-0.00041769343779378686,2009
14200,1.3221930203144439e-05,1136000,-2.5192604064941406,2.1971750259399414,-0.008635365837835706,2009
14300,1.0519974239286967e-05,1144000,-0.3507276773452759,2.1972198486328125,0.0036176256792714414,2009
14400,2.7903617592528462e-05,1152000,-0.2876995801925659,2.1972076892852783,-0.003715382904101716,2010
14500,9.0654075393104e-06,1160000,-0.35527098178863525,2.197216510772705,-0.00016761858278186993,2010
14600,8.036239159991965e-05,1168000,-1.1546835899353027,2.1971793174743652,0.005659863930486608,2010
14700,9.471907105762511e-06,1176000,-0.7056009769439697,2.1972169876098633,0.004586705483598052,2009
14800,1.2441017133824062e-05,1184000,-0.041684746742248535,2.1971633434295654,0.013091467245249077,2009
14900,1.4303072020993568e-05,1192000,-0.8809726238250732,2.1972174644470215,0.002308988971708459,2010
15000,5.161313310964033e-05,1200000,-0.858203649520874,2.197193145751953,0.0008569976751459762,2010
15100,7.328401352424407e-06,1208000,0.1796584129333496,2.197211503982544,-0.0017381710962581566,2010
15200,3.81697500415612e-05,1216000,-1.2544162273406982,2.197195529937744,9.723329712869599e-05,2010
15300,2.5693650968605652e-05,1224000,-3.068284034729004,2.197216510772705,0.0006095171953347745,2008
15400,1.261562829313334e-05,1232000,-0.3210151195526123,2.1972146034240723,-0.0010422298571938881,2007
15500,1.9142044038744643e-05,1240000,-0.18749356269836426,2.1971707344055176,0.005005451244869619,2007
15600,1.3202198715589475e-05,1248000,-0.2488950490951538,2.197214365005493,0.0014897697779815643,2008
15700,4.580029781209305e-05,1256000,-1.3752899169921875,2.197207450866699,-0.0004159298877311812,2008
15800,5.88993225392187e-06,1264000,0.2658447027206421,2.1972079277038574,0.0006269991306908195,2009
15900,5.160074942978099e-05,1272000,-1.488957166671753,2.1971819400787354,0.004521532334911172,2009
16000,1.3504555681720376e-05,1280000,-0.6866558790206909,2.197204113006592,-0.005718613690987695,2008
16100,4.688855915446766e-05,1288000,-0.00961601734161377,2.197129726409912,0.005557018131366931,2009
16200,5.352556399884634e-05,1296000,-2.069859504699707,2.1971468925476074,-0.0011485617884318343,2009
16300,1.8408782125334255e-05,1304000,-0.5820070505142212,2.197202444076538,-0.0022587641957215964,2010
16400,4.9583039071876556e-05,1312000,-1.4949629306793213,2.197192430496216,-0.0059066306079330385,2010
16500,5.1896331569878384e-06,1320000,0.12152755260467529,2.197197437286377,-0.0018419596683088458,2011
16600,5.1448332669679075e-05,1328000,-1.601412296295166,2.197172164916992,0.0005978317196422723,2011
16700,9.36236210691277e-06,1336000,-0.43415141105651855,2.1972103118896484,-0.0009103063189513705,2008
16800,1.1908760825463105e-05,1344000,-0.100913405418396,2.197162628173828,-0.0002823256492774817,2008
16900,2.4038359697442502e-05,1352000,-0.27327966690063477,2.1972155570983887,0.004366228789149318,2007
17000,2.9232027372927405e-05,1360000,-0.4089698791503906,2.1971962451934814,0.0029088533236063087,2008
17100,5.080727532913443e-06,1368000,-0.01092541217803955,2.1972098350524902,0.00022586174301295615,2008
17200,4.4311942474450916e-05,1376000,-2.9093549251556396,2.1971991062164307,0.0027620008006124406,2008
17300,1.3212566955189686e-05,1384000,-0.1722182035446167,2.197218418121338,0.002717987246649045,2006
17400,1.0060402019007597e-05,1392000,-0.6079866886138916,2.1972148418426514,-0.003753676881387946,2007
17500,1.72089730767766e-05,1400000,0.23833048343658447,2.197194814682007,-0.005958391838066746,2007
17600,9.315316674474161e-06,1408000,0.2602328658103943,2.1972153186798096,0.000248144438592135,2008
17700,2.620864506752696e-05,1416000,-0.23956501483917236,2.1971964836120605,0.0021011902739701328,2008
17800,4.47205820819363e-06,1424000,-0.24539589881896973,2.197216510772705,-0.0012523682238679613,2009
17900,4.4143398554297164e-05,1432000,-1.0118911266326904,2.1971774101257324,0.004599139698257204,2009
18000,7.118801931937924e-06,1440000,-0.03178513050079346,2.1972193717956543,-0.0004009906540886732,2007
18100,8.851083293848205e-06,1448000,-0.2843811511993408,2.197183847427368,0.010550350925768726,2008
18200,1.7321277482551523e-05,1456000,-0.7009673118591309,2.19722056388855,0.0006374691358359997,2008
18300,4.22923949372489e-05,1464000,-0.32155776023864746,2.1972060203552246,0.0024262015940621495,2008
18400,3.187984839314595e-05,1472000,-1.8765771389007568,2.1972038745880127,0.0027656052272504892,2008
18500,6.508668775495607e-06,1480000,-0.3819049596786499,2.1972172260284424,0.0024051207662978413,2009
18600,3.694283441291191e-05,1488000,-0.7573665380477905,2.197175979614258,-0.0018666692194528878,2009
18700,6.465746992034838e-06,1496000,-0.3319507837295532,2.1972174644470215,0.0013156101840195334,2007
18800,7.350136002060026e-06,1504000,0.0935661792755127,2.197187900543213,-0.0028922926088853274,2008
18900,9.148416211246513e-06,1512000,-0.5115976333618164,2.1972179412841797,0.0012440766761756094,2008
19000,2.0691079043899663e-05,1520000,-1.048905611038208,2.197202205657959,0.0030221137476473814,2008
19100,5.022117875341792e-06,1528000,0.2487272024154663,2.197216510772705,0.0034840621890907643,2009
19200,2.8991533326916397e-05,1536000,-0.6515240669250488,2.197199821472168,0.003138608373410534,2009
19300,1.0461757483426481e-05,1544000,-1.0106089115142822,2.197218894958496,0.0038519166203514034,2007
19400,9.306707397627179e-06,1552000,-0.2256464958190918,2.197218179702759,0.005800962473114168,2008
19500,1.267328298126813e-05,1560000,-0.5557700395584106,2.197209596633911,0.001058244907471817,2008
19600,1.2506151506386232e-05,1568000,-0.31968891620635986,2.1972224712371826,-0.0011083473025792045,2008
19700,3.404465314815752e-05,1576000,-0.49433112144470215,2.1972014904022217,-0.001338929899429786,2009
19800,6.467643743235385e-06,1584000,-1.7564442157745361,2.1972227096557617,-0.0037130117954802698,2009
19900,3.3167129004141316e-05,1592000,-0.736812949180603,2.197188138961792,0.006758415968943154,2009
20000,7.951717634568922e-06,1600000,-0.512810230255127,2.1972217559814453,-0.001995967398033827,2007
20100,9.153034625342116e-06,1608000,-0.7887628078460693,2.197219133377075,0.000374180615062869,2007
20200,7.709727469773497e-06,1616000,-1.600175380706787,2.1972203254699707,-0.0010856012686872418,2008
20300,2.976099494844675e-05,1624000,-0.2147127389907837,2.197211265563965,-0.0052923232196917525,2008
20400,4.853929112869082e-06,1632000,0.0488852858543396,2.197218894958496,-0.004029442339378875,2008
20500,3.352867133799009e-05,1640000,-0.44080066680908203,2.1972103118896484,-0.0011531049494806211,2009
20600,3.088491575908847e-05,1648000,-0.98846435546875,2.1972110271453857,0.0038744393496017437,2008
20700,8.790464562480338e-06,1656000,-0.17015862464904785,2.1972203254699707,-3.491057414066745e-05,2008
20800,9.105240678763948e-06,1664000,-0.39507389068603516,2.197218179702759,-0.003459797253526631,2008
20900,2.2566557163372636e-05,1672000,-0.8163288831710815,2.1972203254699707,0.00146759231984106,2008
21000,3.696425483212806e-05,1680000,-1.9780628681182861,2.1972148418426514,-2.2320623975247146e-05,2009
21100,4.200304374535335e-06,1688000,-0.009008646011352539,2.1972174644470215,-0.0030994693834145437,2009
21200,3.291246684966609e-05,1696000,-0.4780040979385376,2.1972131729125977,-0.006910386849085626,2009
21300,1.4985562302172184e-05,1704000,0.07804393768310547,2.197221279144287,-0.0023531839380666495,2008
21400,1.0514832865737844e-05,1712000,-0.09918749332427979,2.197221040725708,0.0005784788425444276,2008
21500,1.3399258023127913e-05,1720000,0.4223906397819519,2.1972122192382812,0.01167745959101012,2008
21600,2.060067890852224e-05,1728000,-0.2641136646270752,2.1972196102142334,-0.0022999312951014874,2008
21700,3.4321048588026315e-05,1736000,-0.6451369524002075,2.197209596633911,-0.004377502707211533,2008
21800,6.338053026411217e-06,1744000,0.289050817489624,2.1972155570983887,-0.000772219196005608,2009
21900,2.9060771339572966e-05,1752000,-0.40008246898651123,2.1971981525421143,0.0003377416913281195,2009
22000,5.261289061309071e-06,1760000,-0.5340899229049683,2.197218418121338,0.0016864564317074838,2008
22100,1.0317753549315967e-05,1768000,-0.13904476165771484,2.1971917152404785,0.008490494926354586,2008
22200,1.2036743100907188e-05,1776000,-0.9664773941040039,2.197218418121338,-0.00020334456512500766,2008
22300,1.998734296648763e-05,1784000,-0.2004537582397461,2.1972129344940186,-0.001291005443636095,2008
22400,2.9284515221661422e-06,1792000,0.39618879556655884,2.1972169876098633,-0.0004993979705432139,2008
22500,3.3717453334247693e-05,1800000,-1.1524410247802734,2.1972126960754395,-0.0006147789059468778,2009
22600,1.3340027180674952e-05,1808000,0.05389750003814697,2.197220802307129,0.00519942248802181,2008
22700,6.15035696682753e-06,1816000,-0.7296499013900757,2.197221279144287,-0.00035766451383096866,2008
22800,1.1267309673712589e-05,1824000,-0.28254377841949463,2.197211742401123,-0.00853717740974389,2008
22900,1.0270805432810448e-05,1832000,-0.550026535987854,2.1972198486328125,0.0017123125576290477,2008
23000,4.0450813685311005e-05,1840000,-0.7730320692062378,2.1972146034240723,-0.0009837095618422608,2008
23100,5.087172212370206e-06,1848000,0.09736460447311401,2.1972155570983887,-0.003035884928249288,2009
23200,2.1240837668301538e-05,1856000,-0.18201959133148193,2.1972157955169678,-0.001633318842323206,2009
23300,7.983153409441002e-06,1864000,-1.030259132385254,2.1972174644470215,-0.0006550633801452932,2007
23400,9.31240720092319e-06,1872000,-0.5334193706512451,2.1972174644470215,0.0010066061197903764,2008
23500,2.2655540306004696e-05,1880000,-1.0478882789611816,2.197216272354126,-0.00036133772059656624,2008
23600,5.854220034962054e-06,1888000,0.402837872505188,2.1972157955169678,0.0007453307811374543,2008
23700,3.013513924088329e-05,1896000,-1.0553679466247559,2.1972174644470215,0.0031221407152770553,2008
23800,6.949275757506257e-06,1904000,0.08507770299911499,2.1972134113311768,-0.0016518149923285819,2009
23900,5.0760874728439376e-05,1912000,-0.5034050941467285,2.1972084045410156,0.00026489990559639407,2009
24000,4.648673439078266e-06,1920000,-0.39924538135528564,2.197216272354126,-0.00047580337177350885,2008
24100,7.813539014023263e-06,1928000,-0.17799139022827148,2.1972126960754395,0.008179656604625052,2008
24200,1.1204852853552438e-05,1936000,-1.0907835960388184,2.1972150802612305,-0.0012328289301876793,2008
24300,3.395848034415394e-05,1944000,0.032933712005615234,2.1972172260284424,-0.0013371143344556914,2008
24400,4.288220679882215e-06,1952000,-0.1608881950378418,2.1972146034240723,-0.0005747992624492327,2008
24500,2.3860755391069688e-05,1960000,-1.0151207447052002,2.197216272354126,-0.003169987074761593,2008
24600,1.0941244909190573e-05,1968000,-1.1878910064697266,2.1972174644470215,8.973315052571707e-05,2007
24700,1.2916052583022974e-05,1976000,-0.6070650815963745,2.197218179702759,-0.00345913544697396,2007
24800,1.0910059245361481e-05,1984000,-0.5391277074813843,2.197216272354126,-0.005913266127754469,2007
24900,6.1860519053880125e-06,1992000,-0.3016033172607422,2.197214365005493,-0.0002541572961490601,2007
25000,2.311160642420873e-05,2000000,-0.1623704433441162,2.1972153186798096,0.0008156847278769419,2008
25100,3.524184194247937e-06,2008000,0.1828128695487976,2.1972122192382812,-0.0006608811276237247,2008
25200,2.3804164811735973e-05,2016000,-1.1671862602233887,2.1972110271453857,0.002479400898437234,2008
25300,5.811273695144337e-06,2024000,-0.5096743106842041,2.1972172260284424,-0.0016225942999653852,2007
25400,2.7030464480048977e-05,2032000,-0.138907790184021,2.197202444076538,0.0009929393527272623,2007
25500,1.0193464731855784e-05,2040000,-0.43636083602905273,2.197213649749756,-0.0007815950422809693,2007
25600,7.667901627428364e-06,2048000,-0.14429104328155518,2.197216510772705,0.000957362570989062,2007
25700,2.803808638418559e-05,2056000,-0.31953907012939453,2.197218418121338,-0.0016727162801544182,2007
25800,3.398529997866717e-06,2064000,0.06489664316177368,2.197216749191284,0.0008162031546817162,2007
25900,3.312937042210251e-05,2072000,-0.30777013301849365,2.197207450866699,-0.00042039097752422094,2007
26000,7.830462891433854e-06,2080000,-0.4395245313644409,2.1972198486328125,0.002755048265498772,2006
26100,7.432949587382609e-06,2088000,-0.39379799365997314,2.1972146034240723,0.00059272213238728,2006
26200,9.136468179349322e-06,2096000,-0.3328341245651245,2.1972193717956543,0.0012130039436669903,2006
26300,2.3456363123841584e-05,2104000,-0.15638947486877441,2.1972174644470215,0.0012912641251659807,2006
26400,6.3333877733384725e-06,2112000,-1.3025336265563965,2.197216033935547,0.0005701273090494396,2006
26500,3.61136844730936e-05,2120000,-0.5879902839660645,2.197216749191284,0.0002488410784280859,2006
26600,7.865010047680698e-06,2128000,0.2528696656227112,2.197218418121338,0.0028043718746630477,2005
26700,6.545827091031242e-06,2136000,-1.4334375858306885,2.197219133377075,0.0015255883352438104,2005
26800,8.75664409250021e-06,2144000,0.25409215688705444,2.1972076892852783,0.00813571907383448,2006
26900,7.52153846406145e-06,2152000,0.3165661692619324,2.197216510772705,0.00189278680645657,2005
27000,1.9202028852305375e-05,2160000,-0.40367746353149414,2.197213649749756,-0.0002742433311141212,2006
27100,2.7165292522113305e-06,2168000,0.16889214515686035,2.1972134113311768,-0.002004239533562213,2006
27200,4.2837320506805554e-05,2176000,-0.5214376449584961,2.1971969604492188,0.0003400922658329364,2006
27300,5.157580289960606e-06,2184000,0.004485607147216797,2.197216033935547,-0.0030393857916351406,2005
27400,1.1172445738338865e-05,2192000,-0.982792854309082,2.197201728820801,-0.004749375418032287,2005
27500,1.698221603874117e-05,2200000,-0.4034377336502075,2.197205066680908,-0.0012604180294147227,2005
27600,1.598925700818654e-05,2208000,-0.1903834342956543,2.197211503982544,-0.0010737316656559415,2005
27700,3.0803152185399085e-05,2216000,-0.48403406143188477,2.197206974029541,0.0015788050724950154,2005
27800,4.491193067224231e-06,2224000,0.14053583145141602,2.1972103118896484,0.0014296589739387854,2006
27900,5.544517625821754e-05,2232000,-1.2080142498016357,2.1971945762634277,0.0006361269131957669,2006
28000,3.1099818897928344e-06,2240000,-0.6192456483840942,2.1972126960754395,0.0006457939352912945,2005
28100,5.582880930887768e-06,2248000,-0.8015681505203247,2.1972084045410156,-0.0008287456642847246,2005
28200,1.4985419511504006e-05,2256000,-1.0573031902313232,2.197214126586914,0.0013141909719706745,2005
28300,3.529898094711825e-05,2264000,-0.7239425182342529,2.197206974029541,-0.0032283307475154286,2005
