#{"t_start": 1523929279.676813, "env_id": "EnduroNoFrameskip-v0"}
r,l,t
0.0,3321,38.432104
0.0,3325,64.892369
0.0,3323,91.181597
0.0,3321,118.00933
0.0,3325,143.97403
0.0,3324,170.237267
0.0,3322,196.426947
0.0,3328,223.462917
0.0,3325,249.645921
0.0,3326,275.820704
0.0,3322,301.793234
0.0,3323,327.747617
0.0,3325,354.501554
0.0,3324,381.256402
0.0,3327,407.443759
0.0,3324,433.760354
0.0,3327,460.345973
0.0,3321,486.907647
0.0,3321,512.706242
0.0,3321,539.358791
0.0,3324,565.529693
0.0,3321,592.211676
0.0,3327,618.980388
0.0,3324,645.383293
0.0,3324,671.334536
0.0,3321,698.679337
0.0,3323,724.749723
0.0,3321,751.279802
0.0,3321,777.633519
0.0,3322,804.278289
0.0,3324,830.687815
0.0,3326,856.938947
0.0,3321,883.486634
0.0,3328,909.96138
0.0,3327,936.6881
0.0,3322,962.878837
0.0,3327,989.586728
0.0,3321,1016.267771
0.0,3327,1043.39775
0.0,3324,1070.019875
0.0,3326,1096.636021
0.0,3325,1123.447619
0.0,3324,1149.840961
0.0,3323,1176.414163
0.0,3325,1202.890163
0.0,3321,1229.348814
0.0,3322,1255.782487
0.0,3322,1283.207895
0.0,3322,1309.841516
0.0,3327,1336.004223
0.0,3324,1362.334452
0.0,3322,1388.556605
0.0,3324,1414.764024
0.0,3328,1440.986965
0.0,3326,1467.759404
0.0,3322,1494.052973
0.0,3323,1520.355451
0.0,3324,1546.571372
0.0,3324,1572.754807
0.0,3322,1599.516627
0.0,3328,1625.900105
0.0,3321,1652.425256
0.0,3328,1678.891882
0.0,3326,1705.153896
0.0,3324,1732.219629
0.0,3325,1758.762913
0.0,3324,1785.229309
0.0,3323,1811.975303
0.0,3321,1838.757787
0.0,3328,1865.357578
0.0,3324,1891.92647
0.0,3325,1918.571462
0.0,3321,1945.25551
0.0,3328,1971.391775
0.0,3328,1998.015439
0.0,3326,2024.503964
0.0,3323,2050.924159
0.0,3328,2077.299371
0.0,3326,2103.431651
0.0,3327,2130.361773
0.0,3326,2156.434668
0.0,3327,2182.81371
0.0,3325,2209.240973
0.0,3323,2235.3035
0.0,3323,2262.174017
0.0,3328,2288.749186
0.0,3322,2315.869191
0.0,3327,2342.291169
0.0,3322,2368.951156
0.0,3321,2394.971058
0.0,3324,2421.745456
0.0,3324,2448.604733
0.0,3326,2475.584636
0.0,3327,2502.396498
0.0,3326,2528.55531
0.0,3327,2555.226576
0.0,3326,2581.652199
0.0,3322,2607.830129
0.0,3321,2634.170692
0.0,3323,2660.434741
0.0,3325,2686.917867
0.0,3326,2713.299442
0.0,3323,2740.046888
0.0,3325,2766.217011
0.0,3321,2793.724563
0.0,3321,2820.355123
0.0,3324,2847.137089
0.0,3322,2873.461218
0.0,3321,2900.314042
0.0,3326,2926.579326
0.0,3324,2952.64914
0.0,3322,2979.676834
0.0,3321,3006.417914
0.0,3321,3033.539211
0.0,3323,3059.444455
0.0,3328,3085.94964
0.0,3328,3112.265947
0.0,3322,3139.677296
0.0,3327,3165.775489
0.0,3325,3192.131472
0.0,3326,3218.415451
0.0,3325,3244.713909
0.0,3323,3271.032877
0.0,3323,3297.375538
0.0,3325,3323.739934
0.0,3321,3350.398176
0.0,3327,3377.250242
0.0,3325,3403.517242
0.0,3323,3429.710289
0.0,3322,3456.191061
0.0,3323,3482.617387
0.0,3324,3509.020442
0.0,3322,3535.261469
0.0,3327,3561.782474
0.0,3324,3588.5628
0.0,3326,3614.860047
0.0,3321,3641.424409
0.0,3326,3667.902601
0.0,3326,3694.137368
0.0,3326,3720.858219
0.0,3327,3747.187946
0.0,3323,3773.386222
0.0,3327,3800.006368
0.0,3325,3826.676354
0.0,3326,3853.022289
0.0,3324,3879.482411
0.0,3325,3906.107625
0.0,3326,3932.488554
0.0,3326,3959.468004
0.0,3324,3986.710251
0.0,3322,4013.691574
0.0,3328,4040.367562
0.0,3321,4066.96424
0.0,3326,4093.25864
0.0,3321,4119.59374
0.0,3324,4146.240261
0.0,3322,4172.52942
0.0,3326,4198.941762
0.0,3327,4225.294932
0.0,3323,4251.634562
0.0,3328,4278.315666
0.0,3323,4304.895288
0.0,3323,4331.10082
0.0,3326,4357.733891
0.0,3328,4384.293291
0.0,3328,4411.110729
0.0,3326,4438.057468
0.0,3324,4464.265892
0.0,3322,4490.715208
0.0,3324,4517.224356
0.0,3325,4543.832306
0.0,3327,4570.323346
0.0,3321,4597.341786
0.0,3326,4623.865622
0.0,3327,4650.680933
0.0,3326,4677.548696
0.0,3323,4704.03232
0.0,3322,4730.42487
0.0,3322,4756.732656
0.0,3322,4783.318233
0.0,3321,4809.46303
0.0,3328,4836.634541
0.0,3322,4862.52155
0.0,3324,4888.800365
0.0,3323,4915.105125
0.0,3321,4941.670591
0.0,3327,4967.860933
0.0,3324,4994.556193
0.0,3326,5021.066126
0.0,3322,5047.570574
0.0,3323,5073.706267
0.0,3321,5100.284773
0.0,3327,5126.987756
0.0,3325,5154.987393
0.0,3327,5181.409902
0.0,3324,5207.639599
0.0,3322,5234.457174
0.0,3321,5260.829658
0.0,3324,5287.426451
0.0,3323,5314.74706
0.0,3323,5341.660692
0.0,3325,5368.005265
0.0,3326,5394.140434
0.0,3328,5420.533772
0.0,3327,5447.280758
0.0,3327,5473.303596
