#{"t_start": 1520712107.571864, "env_id": "SpaceInvadersNoFrameskip-v0"}
r,l,t
425.0,687,5.52165
30.0,359,7.126334
30.0,322,8.416596
45.0,387,10.111731
70.0,430,12.102125
115.0,483,14.341508
150.0,750,17.446652
150.0,530,19.717842
110.0,501,21.889678
130.0,475,23.893908
0.0,321,25.185535
65.0,273,26.314344
80.0,376,27.80158
100.0,486,29.668503
65.0,277,30.527072
110.0,477,32.437755
340.0,649,34.695429
45.0,389,36.451319
120.0,532,38.805804
195.0,677,41.834492
140.0,694,44.918453
225.0,630,50.164457
155.0,571,54.790692
195.0,986,63.575938
125.0,382,66.6495
135.0,533,71.158328
60.0,286,73.236409
120.0,280,75.68182
305.0,667,80.874911
50.0,374,84.001214
120.0,588,88.696773
350.0,602,93.622665
135.0,539,98.270005
120.0,482,102.805611
210.0,514,107.809435
35.0,404,111.803172
155.0,291,114.781053
230.0,743,121.361336
105.0,376,124.846917
65.0,501,129.65754
155.0,594,135.745077
280.0,676,140.382818
155.0,549,144.651945
45.0,373,147.384302
180.0,512,151.69961
110.0,450,155.519783
110.0,486,159.264401
145.0,387,162.827766
110.0,540,167.704802
255.0,631,173.377896
60.0,458,177.859334
135.0,569,183.125973
80.0,459,187.941048
80.0,393,191.965648
260.0,827,199.780144
35.0,302,202.693131
275.0,760,209.907455
80.0,383,213.667872
70.0,340,216.867568
290.0,777,224.605596
110.0,656,231.671538
80.0,409,235.862468
110.0,469,240.622739
110.0,523,245.860827
100.0,469,250.8256
155.0,807,258.438083
365.0,603,263.19874
125.0,543,268.294363
105.0,384,271.070949
190.0,661,276.959159
205.0,646,283.287545
125.0,538,288.793755
30.0,364,292.056082
50.0,455,296.28138
155.0,570,301.9782
40.0,296,304.885762
100.0,337,307.856697
105.0,383,311.574187
105.0,448,315.935091
80.0,278,318.693904
35.0,422,322.657214
35.0,386,326.325396
100.0,515,330.747617
125.0,507,335.580749
180.0,507,340.012817
155.0,526,343.614271
45.0,311,345.792389
155.0,478,349.852084
105.0,490,353.842275
50.0,440,356.872588
285.0,1096,366.831543
180.0,576,371.843499
210.0,613,378.065113
225.0,722,385.540346
90.0,378,389.247822
155.0,548,394.992162
95.0,511,400.200879
175.0,615,406.654722
90.0,342,409.991808
120.0,508,414.473891
80.0,541,419.69185
155.0,584,425.848109
200.0,621,432.303138
185.0,526,437.731629
50.0,296,440.858624
170.0,645,447.804613
515.0,864,457.067759
90.0,427,461.651216
215.0,669,468.252426
110.0,501,473.004898
80.0,352,476.827712
215.0,752,484.843886
85.0,587,490.823309
105.0,354,494.184733
195.0,509,498.069838
120.0,426,501.21627
195.0,632,506.959091
60.0,303,509.630966
30.0,399,513.033494
135.0,308,515.462677
65.0,475,519.679802
155.0,506,523.571729
225.0,741,529.550447
460.0,851,536.722879
80.0,440,540.448341
45.0,405,543.912384
120.0,331,546.850466
155.0,289,549.741641
135.0,517,554.831095
150.0,672,561.467172
105.0,481,565.976765
90.0,536,571.160517
90.0,406,575.37578
80.0,291,578.099546
215.0,543,583.846964
140.0,503,588.728587
45.0,390,592.018829
210.0,593,597.496113
50.0,404,601.028572
135.0,452,605.542457
135.0,578,610.486824
55.0,389,614.2734
415.0,683,619.824277
130.0,520,623.938547
20.0,329,626.51677
255.0,764,631.914983
180.0,618,636.962493
65.0,353,640.22093
315.0,676,646.939701
105.0,387,650.877914
155.0,589,657.040863
130.0,578,662.933373
120.0,486,667.593502
210.0,598,673.952957
345.0,977,683.429346
265.0,714,689.813327
180.0,449,694.392167
155.0,436,698.65331
20.0,389,702.711191
30.0,344,706.119915
75.0,446,710.770544
85.0,422,714.859254
90.0,380,718.600638
140.0,381,722.392905
110.0,461,727.218432
155.0,506,732.385225
110.0,531,737.750741
210.0,552,743.215048
