policy_entropy,explained_variance,total_timesteps,fps,nupdates,value_loss,avg reward
0.0,-1.656254768371582,5872000,1582,73400,5261.0400390625,-549.4588684082031
0.0,-19.742799758911133,5880000,1582,73500,11128.9609375,1520.6760711669922
0.0,-4.255433559417725,5888000,1582,73600,2669.806640625,-1477.434523010254
0.0,-0.8381152153015137,5896000,1582,73700,42466.65625,1321.7893463134765
0.0,0.5587291419506073,5904000,1582,73800,403.6087341308594,874.9613899230957
0.0,0.5147620439529419,5912000,1582,73900,266.16497802734375,-720.9605773925781
0.0,0.24472308158874512,5920000,1582,74000,612.739501953125,1054.7553855895997
0.0,-1.228318452835083,5928000,1582,74100,66546.1171875,1232.6553039550781
0.0,0.12482541799545288,5936000,1582,74200,93.793701171875,-54.84088269472122
0.0,-0.25589847564697266,5944000,1582,74300,161265.328125,-1037.2590921401977
0.0,-0.08267724514007568,5952000,1582,74400,4788.484375,-268.788006067276
0.0,-26.902320861816406,5960000,1582,74500,8993.6552734375,-1326.681120300293
0.0,-0.3594663143157959,5968000,1582,74600,26207.27734375,-489.38632621765134
0.0,-3.268105983734131,5976000,1582,74700,47909.4609375,-1309.474786376953
0.0,0.5695515275001526,5984000,1582,74800,49.88264083862305,-308.51391830444334
0.0,-0.07882487773895264,5992000,1583,74900,24233.83203125,-581.8195655822753
0.0,-2.6586718559265137,6000000,1583,75000,1715.3167724609375,-266.6501653671265
0.0,0.8046850711107254,6008000,1583,75100,0.8083640336990356,4.025792534649372
0.0,-1.9448919296264648,6016000,1583,75200,19259.890625,-575.7384147644043
0.0,-0.7083574533462524,6024000,1583,75300,9121.962890625,-328.42700881958007
0.0,-0.7209875583648682,6032000,1583,75400,20757.626953125,742.5588691711425
0.0,0.49697262048721313,6040000,1583,75500,396.892578125,-840.2311965942383
0.0,0.0014469027519226074,6048000,1584,75600,4103.65966796875,327.11026725769045
0.0,-37.04322814941406,6056000,1584,75700,9955.064453125,-1152.8101013183593
0.0,-87.31014251708984,6064000,1584,75800,3836.876220703125,561.333031463623
0.0,0.5084464251995087,6072000,1584,75900,354.2842712402344,-807.6475776672363
0.0,-0.3102567195892334,6080000,1584,76000,43188.42578125,897.6883339881897
0.0,0.4112011790275574,6088000,1584,76100,432.1521911621094,-897.0945320129395
0.0,0.4382486939430237,6096000,1584,76200,395.6539611816406,843.4725784301758
0.0,0.5631471574306488,6104000,1584,76300,192.40370178222656,-598.0699157714844
0.0,0.7347775399684906,6112000,1584,76400,23.623638153076172,-205.8922010421753
0.0,-65.1530990600586,6120000,1584,76500,7906.4853515625,-762.0250564575196
0.0,0.9108432307839394,6128000,1584,76600,4.028231143951416,-74.88041820526124
0.0,-0.1424635648727417,6136000,1584,76700,23139.36328125,-631.0313545227051
0.0,-3.1853957176208496,6144000,1584,76800,1319.842041015625,220.37027339935304
0.0,-46.5966796875,6152000,1584,76900,605.0289306640625,289.2831439971924
0.0,0.18973445892333984,6160000,1584,77000,6711.6279296875,470.35605776309967
0.0,-73.322021484375,6168000,1584,77100,2038.5872802734375,-381.90503730773924
0.0,-1.7086663246154785,6176000,1584,77200,24668.724609375,837.8784996032715
0.0,-0.8744082450866699,6184000,1584,77300,3146.45849609375,-225.45729005336761
0.0,0.2968016266822815,6192000,1584,77400,86.81198120117188,391.64819107055666
0.0,0.19556933641433716,6200000,1584,77500,322.49896240234375,773.5630645751953
0.0,-1.1854863166809082,6208000,1584,77600,7531.46240234375,-511.9741970062256
0.0,-81.45891571044922,6216000,1584,77700,590.22607421875,174.25433120727538
0.0,-34.69053268432617,6224000,1584,77800,885.0071411132812,361.069140625
0.0,-2.151163101196289,6232000,1585,77900,1260.799072265625,248.3879072189331
0.0,-0.2496190071105957,6240000,1584,78000,23708.703125,-542.5720508575439
0.0,-0.42414391040802,6248000,1584,78100,41394.5390625,752.6993865966797
0.0,-0.7108458280563354,6256000,1584,78200,233.2014617919922,67.87691154479981
0.0,-0.7756415605545044,6264000,1584,78300,92230.421875,-953.11392288208
0.0,-0.11340475082397461,6272000,1584,78400,899.3009033203125,-182.75223264694213
0.0,-2.2642130851745605,6280000,1585,78500,19575.595703125,-959.431061553955
0.0,-0.8738384246826172,6288000,1585,78600,37207.5390625,944.3380233764649
0.0,-2.1389572620391846,6296000,1585,78700,21389.24609375,1024.534902191162
0.0,0.3138784170150757,6304000,1585,78800,489.44940185546875,930.9582221984863
0.0,-0.1520935297012329,6312000,1585,78900,65.70216369628906,20.767787218093872
0.0,-229.50181579589844,6320000,1585,79000,10841.9033203125,579.1086975097656
0.0,-0.38500988483428955,6328000,1585,79100,1812.3740234375,-189.68486785888672
0.0,0.22603768110275269,6336000,1585,79200,304.54583740234375,751.4487060546875
0.0,-0.10165297985076904,6344000,1585,79300,525.671142578125,111.50572423934936
0.0,0.13816112279891968,6352000,1585,79400,847.0529174804688,164.18035875558854
0.0,0.17379462718963623,6360000,1585,79500,9939.103515625,-564.6451105117798
0.0,-0.6591607332229614,6368000,1585,79600,5789.2861328125,342.0262924194336
0.0,0.025946497917175293,6376000,1585,79700,2434.8828125,-255.18150119781495
0.0,-0.07499778270721436,6384000,1585,79800,258.9037170410156,-78.40627002716064
0.0,-0.0053632259368896484,6392000,1585,79900,7605.77587890625,443.96764755249023
3.293725573315135e-23,-0.08071315288543701,6400000,1585,80000,2288.462158203125,294.1149528503418
0.0,0.1612790822982788,6408000,1585,80100,29.43562889099121,229.34928131103516
4.988456112139349e-28,-17.785642623901367,6416000,1585,80200,126.43565368652344,113.61070604324341
2.584221658825876e-38,-62.180057525634766,6424000,1585,80300,1000.6810302734375,356.3275604248047
7.117940787089026e-16,-1.4805443286895752,6432000,1586,80400,10775.83984375,311.96536293029783
0.0,0.9291376918554306,6440000,1585,80500,0.6010597944259644,-31.364674854278565
0.0,0.11828380823135376,6448000,1585,80600,46.24899673461914,295.4344623565674
4.303036559892703e-17,-67.6434555053711,6456000,1586,80700,2909.765625,-353.5297023773193
0.0,-0.09391021728515625,6464000,1586,80800,4741.93603515625,-340.5533790588379
0.0,0.9029823318123817,6472000,1586,80900,0.8988161087036133,-14.61996504664421
2.519815317742053e-23,0.08182597160339355,6480000,1586,81000,1019.5224609375,-171.07123310118914
0.0,0.9515316151082516,6488000,1586,81100,0.8026806712150574,32.36081223487854
1.6779484817165257e-23,-0.33597123622894287,6496000,1586,81200,2216.666015625,-181.35412101745607
0.0,0.6116590201854706,6504000,1586,81300,101.59359741210938,-416.7061172485352
4.965605186523024e-16,-0.9018937349319458,6512000,1586,81400,2645.543212890625,183.72867584228516
1.980093038928617e-16,-5.920154094696045,6520000,1586,81500,486.25567626953125,100.93632040023803
0.0,0.9022171869874,6528000,1586,81600,2.6047401428222656,-66.34381771087646
1.1740693489799499e-18,0.014100730419158936,6536000,1586,81700,20819.32421875,380.5757742032409
2.613188666122663e-18,-0.6760324239730835,6544000,1586,81800,2594.256591796875,178.3439796924591
1.661424079994585e-29,-0.4631798267364502,6552000,1586,81900,9667.5146484375,392.5701171875
0.0,-36.79446792602539,6560000,1586,82000,2497.51513671875,-569.0446090698242
0.0,-0.002915620803833008,6568000,1586,82100,6605.3837890625,-414.0896991729736
0.0,0.7508880794048309,6576000,1586,82200,86.33973693847656,-402.8008380889893
0.0,-0.05764281749725342,6584000,1586,82300,16.05547332763672,11.98540202975273
0.0,-1.1829543113708496,6592000,1586,82400,3270.709716796875,338.36099433898926
0.0,-0.08497834205627441,6600000,1586,82500,6607.77978515625,302.71056175231934
0.0,-0.8144774436950684,6608000,1586,82600,25570.021484375,794.0710567474365
0.0,-101.45655822753906,6616000,1586,82700,5384.33740234375,648.5383003234863
