#{"t_start": 1519426845.909743, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,125,3.691175
0.0,125,5.672074
2.0,224,9.504649
1.0,173,12.463711
0.0,125,14.515331
1.0,173,17.437076
3.0,252,21.734825
2.0,202,25.174757
2.0,204,28.630937
1.0,155,31.220707
0.0,129,33.260386
0.0,129,35.341833
0.0,127,37.49973
1.0,176,40.408735
0.0,125,42.444863
3.0,251,46.818734
0.0,127,48.875104
4.0,280,53.516232
0.0,129,55.595559
0.0,127,57.701409
1.0,173,60.566514
0.0,125,62.591296
0.0,127,64.66359
7.0,320,70.210721
0.0,127,72.206775
0.0,129,74.25629
0.0,125,76.257667
0.0,129,78.402525
0.0,127,80.431678
3.0,271,85.115749
2.0,203,88.565415
3.0,269,93.114144
10.0,455,101.018943
0.0,127,103.043883
2.0,221,106.827982
0.0,129,108.877559
7.0,322,114.251361
0.0,127,116.346851
0.0,129,118.387306
1.0,173,121.256427
0.0,129,123.349806
2.0,223,127.070623
7.0,325,132.721815
0.0,127,134.781331
3.0,270,139.367372
2.0,219,143.010279
1.0,175,145.924552
2.0,203,149.233552
0.0,125,151.263214
0.0,129,153.327266
0.0,127,155.367501
2.0,203,158.833696
0.0,127,160.913638
0.0,129,162.97788
0.0,127,165.082417
3.0,266,169.643507
0.0,127,171.655042
1.0,173,174.511226
1.0,172,177.383306
3.0,268,181.869603
1.0,174,184.774014
0.0,129,186.822301
0.0,125,188.887592
0.0,129,190.988341
0.0,127,193.026071
1.0,176,195.999096
0.0,127,198.063621
0.0,127,200.137055
0.0,127,202.157737
0.0,129,204.177464
1.0,157,206.761334
3.0,274,211.382474
1.0,176,214.350875
0.0,129,216.470754
0.0,129,218.580071
0.0,129,220.604307
0.0,125,222.616884
2.0,200,225.946293
0.0,125,227.961501
0.0,129,230.058577
2.0,206,233.598994
4.0,326,239.255812
1.0,155,241.766477
2.0,201,245.130718
1.0,175,248.127744
4.0,281,252.924792
0.0,127,255.025803
1.0,153,257.523587
1.0,155,260.165298
3.0,226,263.988234
0.0,123,265.961489
1.0,157,268.531658
2.0,200,271.883452
0.0,127,273.913206
0.0,127,275.934481
0.0,127,277.970404
0.0,127,280.11
0.0,129,282.13517
0.0,125,284.106178
0.0,129,286.216713
3.0,272,290.847802
1.0,175,293.794069
2.0,202,297.166832
4.0,301,302.287187
0.0,125,304.271893
0.0,127,306.293031
3.0,250,310.489147
3.0,276,315.202808
0.0,127,317.206263
0.0,127,319.308281
1.0,175,322.222828
0.0,129,324.285561
1.0,177,327.161377
1.0,173,329.95978
1.0,176,332.805477
0.0,125,334.804792
0.0,129,336.865158
0.0,125,338.873077
1.0,173,341.856323
0.0,129,343.888263
2.0,206,347.208042
1.0,155,349.742223
0.0,129,351.791862
4.0,298,356.749546
6.0,372,363.152295
1.0,155,365.675448
5.0,309,370.927387
0.0,129,372.934958
1.0,153,375.354009
1.0,173,378.233732
2.0,202,381.520599
5.0,329,387.227336
0.0,129,389.251631
0.0,125,391.247683
0.0,129,393.320958
0.0,129,395.404458
0.0,125,397.427901
0.0,125,399.427559
