#{"t_start": 1519426845.8929036, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
4.0,321,7.25289
3.0,249,11.559541
2.0,190,14.832102
1.0,173,17.739051
0.0,129,19.826248
1.0,173,22.738536
0.0,127,24.74446
0.0,127,26.819369
3.0,252,31.160047
1.0,155,33.723502
1.0,155,36.268955
0.0,125,38.360286
1.0,153,40.8765
0.0,127,42.927269
0.0,127,45.029508
1.0,157,47.649135
0.0,127,49.686077
2.0,204,52.993154
0.0,129,55.035614
1.0,173,57.980947
0.0,129,60.017471
1.0,173,62.962919
0.0,125,64.980262
5.0,348,71.023693
0.0,123,73.004118
3.0,270,77.594215
2.0,202,81.017428
2.0,202,84.395509
0.0,129,86.504525
1.0,173,89.43165
4.0,323,95.023997
0.0,125,96.930283
1.0,155,99.441965
0.0,125,101.42058
1.0,155,103.99107
0.0,125,106.047132
2.0,220,109.678197
1.0,155,112.164012
3.0,230,116.022075
2.0,203,119.393723
1.0,173,122.340408
2.0,185,125.381005
2.0,187,128.477731
2.0,202,131.833254
1.0,155,134.452451
1.0,156,137.058328
1.0,175,139.914823
1.0,175,142.760468
0.0,129,144.835312
3.0,250,148.998076
0.0,127,151.029701
0.0,125,153.030154
3.0,251,157.370814
1.0,176,160.278189
1.0,178,163.316958
1.0,157,165.899631
2.0,202,169.263251
1.0,156,171.861791
0.0,129,173.897648
0.0,125,175.9741
0.0,127,177.99444
1.0,152,180.446415
2.0,203,183.824057
0.0,127,185.816027
1.0,175,188.738437
3.0,272,193.485019
3.0,230,197.426501
3.0,271,202.120008
4.0,317,207.479196
2.0,224,211.235979
2.0,201,214.686436
4.0,320,220.226267
1.0,155,222.76398
2.0,202,226.129583
0.0,125,228.154066
1.0,176,231.102826
2.0,222,234.965898
1.0,173,237.809892
0.0,127,239.85552
0.0,127,241.872528
0.0,129,243.929936
2.0,201,247.361035
1.0,155,249.923526
2.0,201,253.326895
2.0,201,256.721524
0.0,129,258.850151
0.0,129,260.96014
3.0,233,264.902704
2.0,202,268.322093
1.0,173,271.145104
1.0,157,273.718764
2.0,221,277.452371
5.0,309,282.801414
0.0,129,284.882604
1.0,155,287.479825
0.0,127,289.445334
1.0,173,292.35576
0.0,129,294.435876
2.0,198,297.720297
0.0,125,299.719351
4.0,321,305.204619
10.0,436,312.719582
0.0,129,314.835386
1.0,157,317.374999
3.0,248,321.626532
0.0,129,323.706793
3.0,270,328.217101
1.0,176,331.118176
1.0,156,333.575044
0.0,127,335.614167
0.0,125,337.668641
3.0,248,342.001339
3.0,233,345.804284
5.0,350,351.765652
1.0,175,354.594234
1.0,155,357.041437
0.0,129,359.087221
3.0,250,363.308504
2.0,200,366.649612
0.0,129,368.737489
0.0,129,370.745691
4.0,301,375.767605
1.0,177,378.69228
4.0,282,383.408472
0.0,127,385.467945
