total_timesteps,nupdates,fps,policy_entropy,value_loss,avgReward,explained_variance
328000,4100,886,1.3830070495605469,0.007556234486401081,0.38095558024942877,0.4714144468307495
336000,4200,886,1.3823007345199585,0.043530840426683426,0.36897234385833144,0.26097118854522705
344000,4300,886,1.381971001625061,0.0008317034807987511,0.11737255137413741,0.7601561844348907
352000,4400,886,1.3831738233566284,0.0038255411200225353,0.2631914297118783,0.5535540282726288
360000,4500,887,1.3852078914642334,0.0066342041827738285,0.19332035314291715,0.5837580859661102
368000,4600,887,1.3849321603775024,0.0030685041565448046,0.19358232747763396,0.5830724239349365
376000,4700,887,1.3854942321777344,0.001503168954513967,0.07737045429530554,0.2917645573616028
384000,4800,887,1.3847455978393555,0.0012319614179432392,0.08725462455768138,0.6890699863433838
392000,4900,887,1.3853638172149658,0.01029395591467619,0.2794752988964319,0.597663551568985
400000,5000,887,1.3841341733932495,0.012075647711753845,0.4601661000400782,0.7375434339046478
408000,5100,888,1.3841732740402222,0.0007243810687214136,-0.007795442081987858,0.5105192959308624
416000,5200,888,1.3821442127227783,0.005114993546158075,0.2555371321737766,0.6404301524162292
424000,5300,888,1.3834950923919678,0.029801080003380775,0.47365453764796256,0.5933436453342438
432000,5400,888,1.3778432607650757,0.0206743273884058,0.42916566226631403,0.5443931818008423
440000,5500,889,1.3811649084091187,0.01309322752058506,0.4395869571715593,0.8188504725694656
448000,5600,889,1.379150390625,0.0043234252370893955,0.27569240277516655,0.8965509012341499
456000,5700,889,1.3788840770721436,0.013108382932841778,0.5573042962700129,0.8821412399411201
464000,5800,890,1.382457971572876,0.03344186395406723,0.5058835858479143,0.5869220197200775
472000,5900,890,1.3816314935684204,0.015902912244200706,0.5462963448837399,0.7577041238546371
480000,6000,890,1.3846031427383423,0.011939088813960552,0.387741969153285,0.7001598477363586
488000,6100,891,1.3825891017913818,0.012029743753373623,0.09434710791101679,0.7036136984825134
496000,6200,891,1.3826496601104736,0.01209202129393816,0.5328067656606436,0.845351368188858
504000,6300,891,1.3805820941925049,0.007152974605560303,0.6245857268571854,0.9184945225715637
512000,6400,891,1.3777885437011719,0.0017136798705905676,0.18802008658240082,0.9530015736818314
520000,6500,891,1.3788485527038574,0.005196994636207819,0.13862684324849397,0.8526948094367981
528000,6600,891,1.380204677581787,0.00378907541744411,0.17348568222951144,0.9322215616703033
536000,6700,892,1.3801170587539673,0.006290873978286982,0.27289847054053096,0.8681820780038834
544000,6800,892,1.381252408027649,0.003926281817257404,0.06290451434906572,0.8307934701442719
552000,6900,892,1.3788038492202759,0.004535859916359186,0.42614887887611985,0.95162558183074
560000,7000,892,1.378544807434082,0.009994718246161938,0.37413244172930715,0.865338146686554
568000,7100,892,1.3766120672225952,0.016825228929519653,0.2307749883068027,0.7690142691135406
576000,7200,892,1.373871088027954,0.006811809726059437,0.3628862269222736,0.9295628890395164
584000,7300,893,1.3712936639785767,0.010681504383683205,0.40928576174192133,0.877956785261631
592000,7400,893,1.3672707080841064,0.0023904794361442327,0.2391581772826612,0.9672870300710201
600000,7500,893,1.3676339387893677,0.012021115981042385,0.48400823548436167,0.8926297128200531
608000,7600,893,1.3651739358901978,0.019420871511101723,0.6690304284915328,0.8635797649621964
616000,7700,893,1.3688055276870728,0.006381447426974773,0.4792493454180658,0.9306842908263206
624000,7800,894,1.3643827438354492,0.008965029381215572,0.44599237930960955,0.9455121867358685
632000,7900,894,1.3524073362350464,0.006878059357404709,0.5433667687699199,0.9214788973331451
640000,8000,894,1.3591142892837524,0.006592538207769394,0.39171895765466613,0.9033641144633293
648000,8100,894,1.3644380569458008,0.005369094200432301,0.20614865077805006,0.8954828307032585
656000,8200,894,1.357671856880188,0.009346346370875835,0.3103918108448852,0.9339259639382362
664000,8300,895,1.3557281494140625,0.0055612726137042046,0.39490656547422986,0.9520722068846226
672000,8400,895,1.3566844463348389,0.011431436985731125,0.3154035360552371,0.8716891258955002
680000,8500,895,1.3660567998886108,0.008701426908373833,0.3680240808345843,0.9085637852549553
688000,8600,895,1.3585784435272217,0.010381137020885944,0.6349119192454964,0.9181249588727951
696000,8700,895,1.353623628616333,0.0021449755877256393,0.2283196763484739,0.9757949467748404
704000,8800,896,1.349737524986267,0.003730766475200653,0.3703430397377815,0.9604853317141533
712000,8900,896,1.3509652614593506,0.0034163109958171844,0.5654255213215947,0.9618465565145016
720000,9000,896,1.34688138961792,0.008784407749772072,0.4649767133872956,0.9089722335338593
728000,9100,897,1.3432037830352783,0.014116478152573109,0.7352977853268385,0.8762243464589119
736000,9200,897,1.3502600193023682,0.005193146411329508,0.5776100347749888,0.9729931298643351
744000,9300,897,1.3560657501220703,0.0036599263548851013,0.41480468907393514,0.9671859368681908
752000,9400,897,1.341189980506897,0.0032635503448545933,0.5923862396739423,0.9831360671669245
760000,9500,897,1.3576958179473877,0.002117736265063286,0.2897144968737848,0.9748983681201935
768000,9600,897,1.3601325750350952,0.0017974351067095995,0.27038687453605237,0.9699794482439756
776000,9700,897,1.3516428470611572,0.007751824799925089,0.4433173648547381,0.9374302923679352
784000,9800,898,1.3581568002700806,0.002643285086378455,0.24321435431484134,0.968850763514638
792000,9900,898,1.3582862615585327,0.006417040713131428,0.307307692267932,0.9295883998274803
800000,10000,898,1.3556979894638062,0.0035040550865232944,0.28112557833082974,0.9562649168074131
808000,10100,898,1.3572413921356201,0.002871409524232149,0.08352264253771864,0.8911616131663322
816000,10200,899,1.3467944860458374,0.0032142072450369596,0.4570957296527922,0.9831606447696686
824000,10300,899,1.350412368774414,0.0034470304381102324,0.4035454261960695,0.9769647438079119
832000,10400,899,1.3486733436584473,0.002748783677816391,0.4076746684848331,0.9777361135929823
840000,10500,899,1.348332405090332,0.0028391233645379543,0.4354680713266134,0.9830803405493498
848000,10600,899,1.3553794622421265,0.001312512787990272,0.18149200950283556,0.9837218876928091
856000,10700,899,1.3528164625167847,0.0011173384264111519,0.3445369415640016,0.9944796310737729
864000,10800,899,1.3542083501815796,0.005686537362635136,0.5010517537099076,0.9663856476545334
872000,10900,900,1.3542475700378418,0.0017653111135587096,0.3842761682579294,0.9847787097096443
880000,11000,900,1.3582615852355957,0.0008212609100155532,0.30842153224148205,0.9935204996727407
888000,11100,900,1.3534924983978271,0.00519805122166872,0.5081083028548165,0.9651554860174656
896000,11200,900,1.345694899559021,0.0013890855479985476,0.09365901555866003,0.9709045328199863
904000,11300,900,1.3385000228881836,0.0015346233267337084,0.4963798856944777,0.9911759095266461
912000,11400,900,1.3465001583099365,0.00148019939661026,0.40622203140083,0.9874382177367806
920000,11500,900,1.350160002708435,0.009597759693861008,0.541485833004117,0.9476393088698387
928000,11600,901,1.3462806940078735,0.007588194217532873,0.15269195311702788,0.9351841807365417
936000,11700,901,1.3515832424163818,0.0018342513358220458,0.22886515769860125,0.9782427791506052
944000,11800,901,1.3550264835357666,0.007857157848775387,0.32165994303068146,0.9054186120629311
952000,11900,901,1.3556349277496338,0.001613857806660235,0.4134277136276069,0.9893979951739311
960000,12000,901,1.3601497411727905,0.0011099142720922828,0.27282720885123124,0.9901486961171031
968000,12100,901,1.355172872543335,0.003898432943969965,0.35110172890126706,0.9705162569880486
976000,12200,901,1.3568466901779175,0.004659361205995083,0.29886402284391805,0.9577814154326916
984000,12300,901,1.3557488918304443,0.0006115779979154468,0.5327130525955,0.9966443188022822
992000,12400,901,1.3440858125686646,0.002092222450301051,0.18919619978405536,0.9810452423989773
1000000,12500,902,1.353235125541687,0.0005151533405296504,0.27303914511576294,0.9961832074914128
1008000,12600,902,1.35386061668396,0.0009358756942674518,0.29355751559123744,0.989421890117228
1016000,12700,902,1.3593889474868774,0.001517595606856048,0.2572965198167367,0.98503078520298
1024000,12800,902,1.35636305809021,0.0011861645616590977,0.3583433153573424,0.9918328607454896
1032000,12900,902,1.3515188694000244,0.0010522642405703664,0.4404069462680127,0.993497057352215
1040000,13000,902,1.3572595119476318,0.0015388187021017075,0.1872117529681418,0.9838875513523817
1048000,13100,902,1.3489649295806885,0.0019159826915711164,0.3867200834873074,0.9902443271130323
1056000,13200,902,1.3542760610580444,0.001405320013873279,0.3615982028626604,0.9866382712498307
1064000,13300,903,1.364098072052002,0.004588710609823465,0.33092639595270157,0.946678202599287
1072000,13400,903,1.3591629266738892,0.000892882701009512,0.2024419715977274,0.9907714929431677
