#{"t_start": 1519865183.3042114, "env_id": "MontezumaRevengeNoFrameskip-v0"}
r,l,t
0.0,470,7.669916
0.0,530,12.195103
0.0,568,17.033156
0.0,805,23.899051
0.0,582,29.038085
0.0,587,34.04784
0.0,841,41.208596
0.0,466,44.870446
0.0,235,46.911832
0.0,208,48.677879
0.0,567,53.754755
0.0,298,56.158078
0.0,298,58.662445
0.0,287,61.164836
0.0,329,64.192138
0.0,546,69.29193
0.0,652,75.310361
0.0,317,77.888508
0.0,321,80.564269
0.0,200,82.135463
0.0,698,88.397317
0.0,590,93.744039
0.0,367,96.715048
0.0,402,100.041549
0.0,677,105.655998
0.0,521,110.142018
0.0,954,119.074177
0.0,527,123.880158
0.0,564,129.318606
0.0,833,136.810374
0.0,692,143.09741
0.0,246,145.292621
0.0,517,149.8094
0.0,447,154.030024
0.0,533,159.305577
0.0,425,163.329266
0.0,543,168.016086
0.0,342,170.969042
0.0,208,172.603229
0.0,765,178.871792
0.0,873,186.599199
0.0,494,191.007751
0.0,294,193.65492
0.0,784,200.583784
0.0,822,207.851038
0.0,477,212.125268
0.0,490,216.60861
0.0,714,223.02156
0.0,517,227.716147
0.0,370,230.989381
0.0,1015,240.327337
0.0,885,248.08986
0.0,693,254.160806
0.0,543,258.553822
0.0,763,265.401712
0.0,981,274.094442
0.0,219,275.957855
0.0,855,283.350709
0.0,403,286.715457
0.0,597,292.083715
0.0,392,295.588747
0.0,204,297.190068
0.0,275,299.518682
0.0,865,307.581765
0.0,860,315.27472
0.0,842,322.291323
0.0,437,325.638512
0.0,466,329.946913
0.0,1032,339.381764
0.0,312,342.345805
0.0,289,344.883471
0.0,293,347.513671
0.0,611,352.944046
0.0,958,360.852279
0.0,970,369.401083
0.0,399,372.960181
0.0,573,378.142776
0.0,278,380.392514
0.0,394,384.339469
0.0,796,391.249255
0.0,569,396.343017
0.0,726,402.720135
0.0,817,409.907703
0.0,758,416.551306
0.0,554,421.302499
0.0,1108,430.974407
0.0,436,435.03944
0.0,545,439.741092
0.0,515,444.354608
0.0,552,449.215485
0.0,263,451.389535
0.0,995,459.769237
0.0,622,465.379427
0.0,362,468.4428
0.0,763,475.130486
0.0,1116,485.093038
0.0,442,488.911057
0.0,378,492.289497
0.0,657,498.350428
0.0,666,504.400549
0.0,648,510.181655
0.0,410,513.712817
0.0,476,517.723178
0.0,938,525.957078
0.0,623,531.468054
0.0,313,534.172179
0.0,393,537.821108
0.0,494,542.359678
0.0,937,550.951865
0.0,372,554.196891
0.0,243,556.233948
0.0,1433,568.467477
0.0,406,571.98644
0.0,1284,583.076377
0.0,622,588.661512
0.0,1079,597.737546
0.0,433,601.394383
0.0,223,603.154064
0.0,320,605.988286
0.0,482,610.211839
0.0,787,616.798465
0.0,582,621.783183
0.0,523,625.999261
0.0,583,631.260262
0.0,534,636.055039
0.0,541,641.082856
0.0,379,644.648061
0.0,816,651.701274
0.0,427,655.718175
0.0,518,660.262502
0.0,295,662.983168
0.0,296,665.826735
0.0,822,673.398354
0.0,605,678.383938
0.0,368,681.181024
0.0,574,685.852259
0.0,739,692.205229
0.0,647,697.594051
0.0,1454,710.435089
0.0,578,715.838412
0.0,386,719.477275
0.0,588,724.842798
0.0,564,730.214411
0.0,366,733.368603
0.0,1195,743.92002
0.0,384,747.024856
0.0,523,751.486219
0.0,635,757.106503
0.0,922,765.756116
0.0,510,770.344316
0.0,368,773.597024
0.0,616,779.594239
0.0,407,783.610253
0.0,747,789.859818
0.0,410,793.178362
0.0,296,795.548063
0.0,648,801.179124
0.0,414,804.660239
0.0,286,807.291682
0.0,564,812.20557
0.0,640,818.026961
0.0,237,820.332176
0.0,505,824.506259
0.0,581,829.617999
0.0,663,835.590647
0.0,247,837.668288
0.0,411,841.144938
0.0,208,842.716465
0.0,375,846.04212
0.0,610,851.072423
