#{"t_start": 1524077136.3666565, "env_id": "SpaceInvadersNoFrameskip-v0"}
r,l,t
155.0,489,7.417768
120.0,657,12.626902
105.0,498,16.682492
140.0,687,22.26189
55.0,372,25.298894
155.0,524,29.529532
75.0,380,32.44208
75.0,382,35.489999
120.0,462,39.234005
105.0,432,43.066446
240.0,604,48.375951
55.0,364,51.401498
110.0,481,55.251138
80.0,327,57.858617
130.0,472,61.887878
30.0,364,64.83916
135.0,475,68.839151
105.0,468,72.862778
215.0,531,77.404226
65.0,345,80.227186
165.0,365,83.170787
140.0,474,87.259068
110.0,418,90.728366
60.0,360,93.927405
145.0,490,98.156533
100.0,475,101.970396
135.0,511,106.113693
75.0,287,108.468603
180.0,496,112.867674
110.0,492,116.820517
65.0,259,119.14418
225.0,707,125.398852
135.0,582,130.052046
75.0,380,132.992382
105.0,372,135.896491
155.0,584,140.545575
135.0,550,144.865037
155.0,594,149.987995
210.0,592,154.685153
110.0,480,158.820067
135.0,583,163.537863
75.0,294,165.920679
140.0,581,170.431449
335.0,591,175.092565
135.0,588,179.711416
105.0,472,183.550176
260.0,728,189.507641
410.0,637,194.686774
210.0,628,199.781344
355.0,595,204.847268
135.0,570,209.579558
150.0,584,214.183438
180.0,615,218.935825
180.0,617,223.771589
210.0,628,228.928288
105.0,488,232.920067
180.0,606,238.028578
105.0,482,242.084068
380.0,621,247.380033
185.0,609,252.12704
210.0,629,257.448461
105.0,483,261.572384
120.0,590,266.302677
210.0,631,271.252818
155.0,602,276.13135
210.0,631,281.141477
210.0,631,286.186394
155.0,594,291.149454
165.0,592,296.201157
160.0,620,301.319221
345.0,1133,310.46645
135.0,598,315.166095
290.0,728,321.009653
210.0,609,326.013941
210.0,635,331.322845
180.0,621,336.299415
180.0,592,340.949808
105.0,492,344.88211
155.0,609,349.788324
180.0,600,354.94655
460.0,721,360.837626
210.0,619,365.828514
180.0,626,371.274472
180.0,628,376.431612
410.0,625,381.76818
210.0,616,386.561545
180.0,651,392.003277
155.0,601,396.942179
380.0,610,401.99844
315.0,1105,411.183019
385.0,606,416.037354
160.0,596,421.029267
390.0,1116,430.5313
410.0,623,435.978619
165.0,581,440.612232
390.0,1067,449.186531
155.0,600,453.951258
30.0,297,456.41594
120.0,583,461.215759
135.0,587,465.838026
105.0,481,470.036476
410.0,619,475.007515
60.0,297,477.245701
210.0,641,482.532681
260.0,757,488.761137
210.0,624,493.867125
260.0,813,500.29107
180.0,666,506.167817
120.0,577,510.876732
210.0,635,516.096143
210.0,625,521.29256
240.0,1391,532.613079
210.0,630,537.781609
210.0,636,542.86549
210.0,638,548.240712
210.0,616,553.184152
210.0,631,558.424794
210.0,619,563.474663
210.0,614,568.454743
180.0,599,573.556404
135.0,574,578.147627
155.0,596,582.969106
565.0,1125,591.966368
55.0,300,594.51817
210.0,601,599.281917
180.0,582,604.029905
270.0,724,610.215441
285.0,1031,618.469652
110.0,465,622.308582
180.0,668,627.66213
410.0,642,632.713144
165.0,582,637.625606
210.0,592,642.569237
350.0,1096,651.267906
280.0,758,657.445869
105.0,489,661.491272
210.0,635,666.862055
30.0,292,669.296383
135.0,591,674.048373
180.0,620,679.328607
240.0,746,685.387046
110.0,471,689.021379
210.0,628,694.101668
210.0,634,699.175879
210.0,676,704.802214
120.0,517,708.815278
545.0,1071,717.696898
135.0,584,722.388056
280.0,732,728.508316
210.0,638,733.923405
45.0,310,736.554776
65.0,296,739.104838
180.0,614,744.145028
210.0,627,749.269912
105.0,484,753.188406
210.0,624,758.195461
315.0,1014,766.262138
545.0,1081,774.661196
425.0,721,780.652732
455.0,759,786.559247
325.0,1076,795.189974
180.0,595,799.982153
185.0,605,804.656041
210.0,651,809.808581
240.0,738,815.723139
215.0,694,821.272159
210.0,650,826.667009
380.0,624,831.801608
210.0,632,836.883386
155.0,599,841.586591
170.0,716,847.143925
520.0,817,853.575139
260.0,725,859.562788
210.0,625,864.690496
105.0,490,868.481703
240.0,714,874.198261
180.0,662,879.734931
380.0,667,885.072252
210.0,636,890.083468
500.0,759,896.250649
240.0,739,902.407857
125.0,472,906.122763
380.0,602,910.721051
35.0,408,913.983296
210.0,645,919.096705
330.0,809,925.594588
110.0,522,929.679889
105.0,489,933.655664
590.0,1109,942.49297
180.0,650,947.559369
105.0,313,950.007184
210.0,599,954.725639
355.0,609,959.736336
105.0,511,963.664663
310.0,546,968.118504
210.0,634,973.324688
210.0,679,978.830199
30.0,297,981.07887
310.0,538,985.344511
110.0,483,989.419244
660.0,1077,997.882938
240.0,714,1003.846867
355.0,602,1008.677643
265.0,722,1015.067397
210.0,653,1020.531167
285.0,984,1028.376397
410.0,636,1033.291047
180.0,642,1038.586054
180.0,608,1043.472717
105.0,477,1047.297929
195.0,649,1052.466366
105.0,486,1056.506223
105.0,489,1060.512712
110.0,506,1064.720299
110.0,447,1068.253909
230.0,605,1073.182143
210.0,602,1078.177427
640.0,1403,1089.463383
345.0,821,1095.80162
265.0,733,1101.733457
260.0,724,1107.799676
370.0,819,1114.626427
210.0,610,1119.454287
550.0,1067,1128.416426
270.0,707,1134.032629
285.0,760,1140.306262
275.0,861,1147.068411
165.0,602,1151.998883
110.0,458,1155.836622
120.0,424,1159.344504
105.0,520,1163.442195
210.0,639,1168.935024
90.0,385,1171.985007
75.0,316,1174.349417
210.0,600,1179.19534
215.0,639,1184.145251
235.0,622,1189.075973
85.0,300,1191.536698
450.0,1295,1201.805626
260.0,730,1207.819763
225.0,658,1213.23853
260.0,724,1219.610096
215.0,598,1224.684826
155.0,425,1228.219455
125.0,401,1231.451152
230.0,646,1236.68544
110.0,374,1239.853222
135.0,340,1242.519194
90.0,321,1245.006346
50.0,279,1247.217756
125.0,387,1250.316569
180.0,509,1254.327318
70.0,392,1257.531485
100.0,338,1260.241257
195.0,549,1264.802039
165.0,521,1268.87775
355.0,605,1273.921925
110.0,366,1276.70519
65.0,336,1279.214203
365.0,797,1285.941455
110.0,384,1289.026755
240.0,637,1294.325721
425.0,602,1299.40882
105.0,407,1302.51378
110.0,321,1305.269734
110.0,335,1308.161976
180.0,386,1311.797693
530.0,824,1318.877074
150.0,402,1322.283473
270.0,687,1328.183095
175.0,508,1332.324375
115.0,305,1334.839549
125.0,464,1338.874403
185.0,407,1342.377712
320.0,727,1348.493656
165.0,577,1352.920506
200.0,540,1357.687137
110.0,319,1360.475949
85.0,489,1364.316326
120.0,555,1368.734508
220.0,649,1373.79852
345.0,736,1379.661186
365.0,750,1385.499216
295.0,713,1391.335071
250.0,810,1398.083888
155.0,678,1403.725779
170.0,496,1407.84425
300.0,570,1412.528671
320.0,738,1418.503465
295.0,635,1423.515167
310.0,835,1430.371209
330.0,741,1436.463285
155.0,528,1440.789913
220.0,670,1446.100025
105.0,475,1449.977248
185.0,640,1455.075012
275.0,865,1461.842855
310.0,694,1467.427914
335.0,859,1474.500544
110.0,475,1478.406067
215.0,498,1482.427115
110.0,328,1485.103427
95.0,492,1489.074008
195.0,536,1493.214923
140.0,503,1497.205837
400.0,874,1504.256573
330.0,665,1509.543922
215.0,677,1515.048174
530.0,809,1521.41903
105.0,339,1524.081068
325.0,720,1530.069458
125.0,615,1534.873981
205.0,822,1541.739407
215.0,614,1546.823283
95.0,408,1550.287219
215.0,585,1555.012402
245.0,515,1559.226626
165.0,402,1562.517433
120.0,457,1566.047861
115.0,641,1571.154118
160.0,421,1574.741734
290.0,820,1581.49062
160.0,508,1585.434608
260.0,563,1589.820393
170.0,622,1594.993852
100.0,396,1598.106662
390.0,639,1603.312361
255.0,650,1608.870111
220.0,508,1612.957691
150.0,469,1616.680357
335.0,773,1622.606646
160.0,494,1626.479081
305.0,680,1631.953902
325.0,670,1637.530879
360.0,726,1643.52599
245.0,589,1648.127803
280.0,714,1653.954779
435.0,924,1661.303365
225.0,579,1666.107905
330.0,535,1670.703838
195.0,541,1675.039765
295.0,833,1682.186635
305.0,702,1687.778661
345.0,725,1693.406218
330.0,666,1698.506047
245.0,645,1703.641324
280.0,800,1710.09733
275.0,639,1715.328823
305.0,701,1721.134329
390.0,716,1727.079904
275.0,780,1733.405909
435.0,793,1739.830954
315.0,704,1745.777817
115.0,493,1749.856695
365.0,722,1755.721327
360.0,719,1761.68076
175.0,658,1766.754116
190.0,512,1770.725767
400.0,564,1775.08254
405.0,688,1780.543877
420.0,735,1786.504179
105.0,413,1789.937149
515.0,637,1794.964913
300.0,668,1800.195189
340.0,717,1806.112131
180.0,500,1810.223897
180.0,523,1814.391517
380.0,697,1819.822365
480.0,742,1825.760741
345.0,682,1831.122169
400.0,873,1838.220437
400.0,702,1843.733348
250.0,1018,1851.722643
355.0,676,1857.057272
365.0,665,1862.417226
375.0,718,1868.032468
320.0,705,1873.838902
275.0,768,1880.186874
320.0,678,1885.588903
270.0,572,1890.296134
600.0,740,1896.123337
290.0,655,1901.497843
380.0,710,1907.115986
435.0,642,1912.813863
320.0,600,1917.794958
405.0,669,1923.250606
435.0,1161,1932.336284
340.0,744,1938.104866
150.0,416,1941.354887
225.0,551,1945.783919
430.0,938,1953.465033
290.0,670,1958.88523
280.0,665,1964.2264
320.0,642,1969.108862
160.0,437,1972.639756
420.0,767,1978.820573
380.0,729,1984.57385
545.0,762,1990.643473
270.0,682,1996.284904
305.0,632,2001.3502
300.0,714,2007.155966
140.0,380,2010.133927
275.0,567,2014.88621
315.0,621,2019.897252
500.0,608,2024.882931
550.0,661,2030.505187
405.0,620,2035.68393
215.0,532,2040.0958
540.0,881,2046.994319
570.0,885,2054.050928
505.0,780,2060.211262
385.0,675,2065.560425
175.0,625,2070.335641
365.0,714,2075.724974
620.0,735,2081.659453
485.0,691,2087.247053
295.0,596,2092.03228
635.0,725,2097.985771
360.0,912,2105.155295
140.0,456,2108.858181
320.0,616,2113.861502
65.0,363,2116.789905
255.0,637,2121.754295
145.0,381,2124.969623
400.0,692,2130.466138
570.0,709,2136.056606
395.0,648,2141.283122
275.0,694,2146.774927
110.0,536,2151.265915
550.0,810,2157.788955
450.0,971,2165.579553
410.0,784,2171.649286
550.0,743,2177.566498
660.0,842,2184.396052
550.0,690,2189.764527
85.0,359,2192.650306
355.0,797,2199.011625
485.0,987,2206.898533
520.0,910,2213.843103
430.0,698,2219.170726
515.0,1050,2227.454083
280.0,630,2232.351042
235.0,595,2236.947398
480.0,831,2243.296131
500.0,944,2250.455617
330.0,605,2255.146882
770.0,1067,2263.496388
405.0,717,2269.157816
405.0,688,2274.786828
570.0,967,2282.508116
465.0,825,2288.879871
365.0,707,2294.296403
545.0,788,2300.461667
385.0,733,2306.10745
465.0,690,2311.377937
330.0,663,2316.89085
250.0,556,2321.287779
415.0,816,2327.631307
480.0,917,2335.018043
625.0,799,2341.216442
670.0,891,2348.516444
290.0,746,2354.425118
425.0,770,2360.292738
380.0,757,2366.312669
530.0,816,2372.464258
290.0,571,2377.002772
455.0,755,2382.913944
440.0,885,2390.005641
450.0,699,2395.378387
250.0,550,2399.736043
310.0,602,2404.431798
565.0,930,2411.744087
545.0,872,2418.730672
445.0,753,2424.932721
330.0,716,2430.677236
435.0,796,2436.735342
395.0,537,2440.882352
445.0,732,2446.669525
425.0,658,2451.715136
495.0,1019,2459.576579
220.0,585,2464.11385
225.0,455,2467.728332
625.0,828,2474.271175
310.0,598,2478.874552
365.0,686,2484.382122
365.0,853,2491.037164
610.0,836,2497.781418
235.0,525,2501.967504
360.0,724,2507.515906
380.0,921,2514.75122
465.0,769,2520.770478
845.0,798,2527.193951
515.0,942,2534.86067
545.0,933,2542.337538
345.0,651,2547.659249
350.0,531,2551.872791
365.0,633,2556.819655
295.0,644,2561.795082
