fps,policy_entropy,explained_variance,total_timesteps,nupdates,value_loss,avg reward
1916,1.6175464391708374,0.9924095524474978,752000,9400,0.006789716891944408,1.2602152613922954
1916,1.6836401224136353,0.9249478131532669,760000,9500,0.03218279033899307,1.069212339539081
1916,1.5680371522903442,0.9570211432874203,768000,9600,0.020086346194148064,1.87666772082448
1916,1.621882677078247,0.9545530490577221,776000,9700,0.024399731308221817,1.2666623029857873
1916,1.6190016269683838,0.9723704420030117,784000,9800,0.015419085510075092,1.4881630051881074
1916,1.5851900577545166,0.926574133336544,792000,9900,0.054775338619947433,1.8687700875103475
1916,1.5409579277038574,0.9783922582864761,800000,10000,0.017146719619631767,1.846414247713983
1916,1.6141471862792969,0.9762550313025713,808000,10100,0.007803027518093586,1.2797223030589522
1916,1.6451088190078735,0.9896475141867995,816000,10200,0.006525556091219187,1.3010403629392386
1914,1.6820148229599,0.9703438058495522,824000,10300,0.008657535538077354,1.0868258757516742
1914,1.6789621114730835,0.9254357665777206,832000,10400,0.034876421093940735,1.4112616612110287
1914,1.6779606342315674,0.9614487439393997,840000,10500,0.00796051137149334,1.202302441187203
1914,1.700209379196167,0.9534481838345528,848000,10600,0.013496962375938892,1.1630296673625709
1915,1.7172183990478516,0.9528289958834648,856000,10700,0.019476108253002167,1.1271588754549158
1916,1.624540090560913,0.9623456746339798,864000,10800,0.0372675359249115,1.7747123908251523
1916,1.6650251150131226,0.9576370753347874,872000,10900,0.024288129061460495,1.6169394724071027
1916,1.719732642173767,0.9651166424155235,880000,11000,0.009593745693564415,0.9233939558267593
1917,1.7093244791030884,0.9782641958445311,888000,11100,0.006510671228170395,0.8183109758247156
1916,1.681994080543518,0.9711158741265535,896000,11200,0.016878865659236908,1.3348142590723
1917,1.6756963729858398,0.9753038063645363,904000,11300,0.010122286155819893,1.2901959323789924
1917,1.6769142150878906,0.9852892132475972,912000,11400,0.006716958247125149,1.6128008861094714
1917,1.6138851642608643,0.9300770461559296,920000,11500,0.024389971047639847,1.6006229907274245
1917,1.6260799169540405,0.9835253804922104,928000,11600,0.009855554439127445,1.3203711441252381
1917,1.707597017288208,0.9518320672214031,936000,11700,0.018937647342681885,1.37198750898242
1917,1.6248500347137451,0.9794201366603374,944000,11800,0.020680459216237068,1.6054110057651996
1918,1.7021270990371704,0.9431046769022942,952000,11900,0.02443457767367363,1.2822906186804175
1918,1.7349116802215576,0.909535638988018,960000,12000,0.02186645194888115,0.8254107160493731
1917,1.6844403743743896,0.9691173117607832,968000,12100,0.012343179434537888,1.573622825741768
1917,1.744055151939392,0.9668116867542267,976000,12200,0.011764463968575,1.1743964355438947
1917,1.7553256750106812,0.959443960338831,984000,12300,0.011015452444553375,1.0420333586633206
1917,1.597157597541809,0.9742888566106558,992000,12400,0.0210677869617939,1.9374537993222476
1917,1.6964219808578491,0.9733353909105062,1000000,12500,0.010926032438874245,1.408450349792838
1917,1.6844886541366577,0.9324000328779221,1008000,12600,0.01553142350167036,0.9871366331353784
1918,1.660601019859314,0.9388691410422325,1016000,12700,0.018750393763184547,1.600837429985404
1917,1.6550207138061523,0.9814718253910542,1024000,12800,0.012541825883090496,1.5324502819450572
1918,1.655207633972168,0.990181677043438,1032000,12900,0.0082950908690691,1.3882668401580305
1918,1.720847487449646,0.891532689332962,1040000,13000,0.05022529885172844,1.4531420020852237
1918,1.6876485347747803,0.973001416772604,1048000,13100,0.011190123856067657,1.286400018259883
1918,1.6737949848175049,0.9804108645766973,1056000,13200,0.017587650567293167,1.7230906470213085
1919,1.6702169179916382,0.9256719946861267,1064000,13300,0.03331064432859421,1.8290876738727093
1918,1.7317359447479248,0.9636385142803192,1072000,13400,0.004264903254806995,1.1438290510326623
1918,1.6844412088394165,0.9873619405552745,1080000,13500,0.005343356169760227,1.0456781779881568
1919,1.7373536825180054,0.8817679062485695,1088000,13600,0.03886832669377327,0.9688702811952681
1918,1.6929584741592407,0.9660129733383656,1096000,13700,0.02525438368320465,1.3718499577138572
1918,1.6674896478652954,0.8712079674005508,1104000,13800,0.052072543650865555,2.0406749352812765
1919,1.6662328243255615,0.9759174101054668,1112000,13900,0.011976981535553932,1.7110793903470038
1919,1.6631462574005127,0.9685107581317425,1120000,14000,0.013835025019943714,1.1225142064504325
1919,1.7190824747085571,0.9277633652091026,1128000,14100,0.034395236521959305,1.3050294609740376
1919,1.7312158346176147,0.965316403657198,1136000,14200,0.014911981299519539,1.1910424896515905
1920,1.6520051956176758,0.9926377977244556,1144000,14300,0.008442794904112816,1.865888847131282
1920,1.6589998006820679,0.9832696635276079,1152000,14400,0.006222891621291637,1.7449524350464345
1920,1.7280311584472656,0.8877208977937698,1160000,14500,0.02950211428105831,1.1667552030645312
1919,1.7282190322875977,0.9347627460956573,1168000,14600,0.022434180602431297,1.0349461051169784
1920,1.695000410079956,0.9417053088545799,1176000,14700,0.018231071531772614,1.3438237883150577
1920,1.7212375402450562,0.8562388122081757,1184000,14800,0.05562056973576546,1.0081720287911593
1920,1.760424017906189,0.9713758490979671,1192000,14900,0.005719849374145269,0.8698982160538435
1920,1.72151780128479,0.981648551300168,1200000,15000,0.010008937679231167,1.6519462570548058
1921,1.7158825397491455,0.8007528185844421,1208000,15100,0.030604179948568344,1.273497612029314
1921,1.7342132329940796,0.8060508221387863,1216000,15200,0.04220125824213028,1.1827107794582843
1921,1.7254228591918945,0.9145650416612625,1224000,15300,0.03344329819083214,1.290229095891118
1920,1.7378559112548828,0.8985787108540535,1232000,15400,0.03726038336753845,1.3401780959102325
1921,1.6757694482803345,0.9603658206760883,1240000,15500,0.015062272548675537,1.7024820912629366
1922,1.676804780960083,0.9417892768979073,1248000,15600,0.02459828183054924,1.6270277189090847
1922,1.7001674175262451,0.978065337985754,1256000,15700,0.010037661530077457,1.297948877234012
1922,1.6754920482635498,0.9625359289348125,1264000,15800,0.010215921327471733,0.9111841015983373
1921,1.6976993083953857,0.9621695280075073,1272000,15900,0.02171219140291214,1.7737561263144017
1921,1.766831398010254,0.7992738336324692,1280000,16000,0.06178153306245804,1.1614413697272539
1922,1.6530487537384033,0.9798830877989531,1288000,16100,0.01681387796998024,1.9024772861041128
1921,1.6322580575942993,0.9650826528668404,1296000,16200,0.033192314207553864,2.0022100072354077
1921,1.7514749765396118,0.9526655487716198,1304000,16300,0.007663029246032238,0.9068080581724643
1921,1.711825966835022,0.9684633500874043,1312000,16400,0.023475393652915955,1.483352616657794
1922,1.7281055450439453,0.9511881805956364,1320000,16500,0.018698954954743385,1.182559715770185
1922,1.6871535778045654,0.951875489205122,1328000,16600,0.02231944166123867,1.801606660708785
1922,1.7266418933868408,0.9121090173721313,1336000,16700,0.02507735788822174,1.1060751704499125
1922,1.7453429698944092,0.9534850530326366,1344000,16800,0.018027395009994507,1.0539007825776934
1922,1.7640695571899414,0.9510716013610363,1352000,16900,0.012162895873188972,1.0731562549248337
1923,1.756606101989746,0.9817831926047802,1360000,17000,0.006458713673055172,1.1126717565581203
1923,1.7263696193695068,0.9204206764698029,1368000,17100,0.022708723321557045,1.5459984520450234
1923,1.7265708446502686,0.9476196505129337,1376000,17200,0.04258120432496071,1.5546893049031496
1923,1.7038428783416748,0.977772906422615,1384000,17300,0.008144949562847614,1.3643283009529115
1923,1.7280681133270264,0.9573454670608044,1392000,17400,0.022644249722361565,1.1373087719082833
1923,1.7334388494491577,0.9938601939938962,1400000,17500,0.0021083238534629345,1.1108745140954852
1922,1.744896650314331,0.9892796138301492,1408000,17600,0.0043521784245967865,1.1736257964745165
1922,1.7283246517181396,0.9450351223349571,1416000,17700,0.026170704513788223,1.1001443073153496
1922,1.6793029308319092,0.9698982685804367,1424000,17800,0.026011928915977478,1.481382216606289
1921,1.7234389781951904,0.9893052615225315,1432000,17900,0.005543975159525871,1.3487412858754397
1922,1.673264741897583,0.9219200983643532,1440000,18000,0.021106667816638947,1.227529863640666
1922,1.6672427654266357,0.9879210805520415,1448000,18100,0.0054336958564817905,1.5618887757882476
1922,1.6968539953231812,0.9744350016117096,1456000,18200,0.018719758838415146,1.7533530164510012
1923,1.7232105731964111,0.956747267395258,1464000,18300,0.011449331417679787,1.4543185405433179
1923,1.670667052268982,0.8805980980396271,1472000,18400,0.04294060170650482,1.4805835776031018
1924,1.7127411365509033,0.96755675598979,1480000,18500,0.01668376289308071,1.3725340849952772
1924,1.7282450199127197,0.9594004079699516,1488000,18600,0.018459267914295197,1.2295933017507195
1924,1.6981643438339233,0.9678808301687241,1496000,18700,0.024016130715608597,1.7893778253346682
1924,1.6989612579345703,0.9626120366156101,1504000,18800,0.016112100332975388,1.7520814374089242
1925,1.6246232986450195,0.9815000649541616,1512000,18900,0.016140921041369438,1.8235289730131625
1925,1.6889088153839111,0.9642035663127899,1520000,19000,0.014003446325659752,1.2283661618828774
1925,1.7264690399169922,0.9570834413170815,1528000,19100,0.016146507114171982,1.281346255817334
1925,1.6675682067871094,0.9232920259237289,1536000,19200,0.03959042578935623,1.7350407771766185
1926,1.7098308801651,0.9476421140134335,1544000,19300,0.01102185808122158,1.363461422920227
1927,1.7187753915786743,0.9586455412209034,1552000,19400,0.022092770785093307,1.5124110110104083
1927,1.653419852256775,0.9557945244014263,1560000,19500,0.03770038112998009,2.2391183614730834
1927,1.750122308731079,0.9731740672141314,1568000,19600,0.0103579331189394,0.9573357508517801
1927,1.750166654586792,0.9879002515226603,1576000,19700,0.007689141668379307,1.536933745443821
1927,1.7694523334503174,0.8707765638828278,1584000,19800,0.024353843182325363,1.0725545305758715
1927,1.7314733266830444,0.940185721963644,1592000,19900,0.039068855345249176,1.3700196124613284
1927,1.7250219583511353,0.9387897066771984,1600000,20000,0.03567681461572647,1.4727950697764753
1928,1.7347841262817383,0.9811635166406631,1608000,20100,0.014178760349750519,1.0445733971893787
1928,1.655718445777893,0.9311549514532089,1616000,20200,0.030504781752824783,1.521106093726121
1928,1.6965986490249634,0.984628964215517,1624000,20300,0.008011650294065475,1.5437070958316326
1929,1.7295900583267212,0.9921734677627683,1632000,20400,0.0026142054703086615,1.0052492929069559
1929,1.6780378818511963,0.9892208445817232,1640000,20500,0.007353086955845356,1.3721038606017828
1929,1.739914894104004,0.9585368074476719,1648000,20600,0.01280068140476942,1.1972955707460642
1929,1.6664154529571533,0.9616071283817291,1656000,20700,0.022839922457933426,2.2021073834970593
1929,1.7491480112075806,0.9765810705721378,1664000,20800,0.0088072270154953,1.4739137716591357
1930,1.7217035293579102,0.964918740093708,1672000,20900,0.01663428544998169,1.1090988316107542
1930,1.6761283874511719,0.9827335141599178,1680000,21000,0.00996942538768053,1.5726267673075198
1930,1.6359180212020874,0.9772962033748627,1688000,21100,0.012108427472412586,1.3473130454774946
1930,1.671579360961914,0.9790805112570524,1696000,21200,0.007116362452507019,1.8088824789971114
1930,1.6753261089324951,0.9539021700620651,1704000,21300,0.0158260315656662,1.2444520719349383
1930,1.7446434497833252,0.9175789281725883,1712000,21400,0.035746194422245026,1.023512854008004
1930,1.6730730533599854,0.9871609220281243,1720000,21500,0.009916340932250023,1.6687700225040316
1930,1.6647148132324219,0.9894546028226614,1728000,21600,0.012293608859181404,1.9201219979673625
1930,1.6999543905258179,0.9754200726747513,1736000,21700,0.015958428382873535,1.849830237030983
1930,1.7589572668075562,0.9526517689228058,1744000,21800,0.008302656933665276,0.9398244574666024
1931,1.6870362758636475,0.9713184162974358,1752000,21900,0.019008858129382133,1.6369940147851594
1931,1.7463783025741577,0.9534927606582642,1760000,22000,0.01405506394803524,1.3490381099283695
1932,1.71612548828125,0.7818717956542969,1768000,22100,0.05770306661725044,1.4454624012112618
1932,1.7492023706436157,0.971666632220149,1776000,22200,0.01036886591464281,1.5318888999521731
1932,1.6964530944824219,0.9731092099100351,1784000,22300,0.022788792848587036,1.7824881941080093
1932,1.7570645809173584,0.8871815502643585,1792000,22400,0.02891167625784874,1.4629758477211
1932,1.7210242748260498,0.8914197087287903,1800000,22500,0.03820737078785896,1.6805861212313176
1933,1.739343285560608,0.977508869022131,1808000,22600,0.007968011312186718,1.1405928381718695
1933,1.7615541219711304,0.866935521364212,1816000,22700,0.04246576502919197,1.111703057261184
1933,1.7113392353057861,0.9802597034722567,1824000,22800,0.020268691703677177,1.703997899359092
1933,1.731919288635254,0.9614371620118618,1832000,22900,0.010399817489087582,1.109024657215923
1934,1.7491025924682617,0.9771427661180496,1840000,23000,0.007108838763087988,1.0939077106304467
1934,1.7447220087051392,0.9782295860350132,1848000,23100,0.006798225454986095,1.248687680065632
1934,1.6836273670196533,0.9889619210734963,1856000,23200,0.005470243748277426,1.6621933503542095
1934,1.7216991186141968,0.9848053129389882,1864000,23300,0.005553203634917736,1.382266817241907
1934,1.730309247970581,0.9565710462629795,1872000,23400,0.010060424916446209,1.2557076283730566
1934,1.700575590133667,0.9500004202127457,1880000,23500,0.02681705914437771,1.7579581421334296
1934,1.7316570281982422,0.9805689323693514,1888000,23600,0.004631878808140755,0.7730326966848224
1935,1.7136287689208984,0.9781095683574677,1896000,23700,0.00874447263777256,1.3120884228497744
1935,1.6841493844985962,0.9491484798491001,1904000,23800,0.021113196387887,1.3542643173066609
1935,1.7066576480865479,0.9845837047323585,1912000,23900,0.014717216603457928,1.7553592612966895
1935,1.728912353515625,0.9547275863587856,1920000,24000,0.021565750241279602,1.8825200127437711
1935,1.7370933294296265,0.9641865789890289,1928000,24100,0.005815419368445873,0.8644087562337518
1935,1.712444543838501,0.9835849944502115,1936000,24200,0.010834209620952606,2.025588846951723
1935,1.7172902822494507,0.9686801135540009,1944000,24300,0.0274006687104702,2.009902484714985
1935,1.6998201608657837,0.9662233479321003,1952000,24400,0.016550574451684952,1.2558720298111439
1934,1.7083591222763062,0.9459793195128441,1960000,24500,0.019648194313049316,1.3234846408478915
1934,1.729617714881897,0.9690905846655369,1968000,24600,0.01988581381738186,1.1569280808791518
1934,1.7386287450790405,0.970404801890254,1976000,24700,0.015734601765871048,1.033697286527604
1934,1.7397760152816772,0.983836367726326,1984000,24800,0.012598162516951561,1.861652699112892
1935,1.6769542694091797,0.9713320061564445,1992000,24900,0.00885010976344347,1.5907271804404446
1935,1.768541693687439,0.8926045820116997,2000000,25000,0.036971598863601685,0.8750512743834407
1935,1.7510020732879639,0.9508754573762417,2008000,25100,0.019868256524205208,1.3216727670282125
1935,1.7294600009918213,0.9794684369117022,2016000,25200,0.010886133648455143,1.5247166283428668
1935,1.7636737823486328,0.9005355909466743,2024000,25300,0.014520794153213501,1.4496313363313675
1935,1.7317835092544556,0.8983936905860901,2032000,25400,0.045394882559776306,1.6956877839518711
1935,1.714760184288025,0.9929740675725043,2040000,25500,0.005267716012895107,1.664523020759225
1935,1.7554614543914795,0.9784241020679474,2048000,25600,0.010681027546525002,1.3501568366307766
1935,1.7677005529403687,0.9347468540072441,2056000,25700,0.016213908791542053,1.062674747221172
1935,1.7523618936538696,0.9370705038309097,2064000,25800,0.042718544602394104,2.070739287137985
1935,1.7602603435516357,0.9876455292105675,2072000,25900,0.0029961057007312775,1.1010298136156051
1935,1.7359049320220947,0.9719290509819984,2080000,26000,0.014225381426513195,1.2769121609337162
1935,1.7539303302764893,0.9419504068791866,2088000,26100,0.017888721078634262,1.2469513192772865
1935,1.7641395330429077,0.986770330928266,2096000,26200,0.005742549430578947,1.322675490193069
1935,1.7055782079696655,0.8675497174263,2104000,26300,0.03712938353419304,1.0871345080435275
1936,1.712786078453064,0.9729561619460583,2112000,26400,0.011981499381363392,1.3622527600964531
1936,1.7330245971679688,0.9816016126424074,2120000,26500,0.005586111452430487,1.419128827098757
1936,1.7358510494232178,0.9652328044176102,2128000,26600,0.018011394888162613,1.6247497445903718
1936,1.679155945777893,0.9832275323569775,2136000,26700,0.012633356265723705,2.1033078288659453
1936,1.7339963912963867,0.900639496743679,2144000,26800,0.03862500935792923,1.6346576519310474
1936,1.7273019552230835,0.531925618648529,2152000,26900,0.1509556621313095,1.384696589782834
1936,1.7313954830169678,0.9318624436855316,2160000,27000,0.04745156317949295,1.5053957430645823
1936,1.7510700225830078,0.9785244427621365,2168000,27100,0.008006559684872627,1.3125490491278469
1936,1.7635211944580078,0.9769986681640148,2176000,27200,0.012921171262860298,1.0532315718010068
1936,1.7300716638565063,0.8956561610102654,2184000,27300,0.03540189564228058,1.189443114353344
1936,1.7309846878051758,0.8566258251667023,2192000,27400,0.04269415885210037,1.6425975728780031
1936,1.691509485244751,0.962790060788393,2200000,27500,0.014245674014091492,1.2977804441004992
1936,1.7399696111679077,0.9642944671213627,2208000,27600,0.015388468280434608,1.2018624690361321
1936,1.7533767223358154,0.8862818256020546,2216000,27700,0.04736564680933952,1.5470026388764382
1936,1.6428873538970947,0.9877128647640347,2224000,27800,0.007255969103425741,1.7441492468118667
1936,1.735296607017517,0.9693927578628063,2232000,27900,0.01339699886739254,1.3857541307806969
1936,1.7147157192230225,0.9836704563349485,2240000,28000,0.0047117723152041435,1.1370098765939474
1936,1.7315216064453125,0.9102835208177567,2248000,28100,0.03284255415201187,1.54299990311265
1936,1.7362935543060303,0.9622069224715233,2256000,28200,0.024937216192483902,1.3722870023455471
1936,1.7297518253326416,0.9298439025878906,2264000,28300,0.03324754163622856,1.9775243312120439
1936,1.7021453380584717,0.9540526568889618,2272000,28400,0.0232181828469038,2.248969505727291
1936,1.7262217998504639,0.885156899690628,2280000,28500,0.03590591624379158,1.3513497414067388
1936,1.7371881008148193,0.9910755893215537,2288000,28600,0.00504649430513382,1.3535055670887233
1937,1.771622657775879,0.8169084191322327,2296000,28700,0.05198078602552414,1.2570440083742143
1937,1.7519687414169312,0.9932538373395801,2304000,28800,0.0031567204277962446,1.107193165831268
1937,1.7725387811660767,0.990048092789948,2312000,28900,0.004037744365632534,1.3910778521560132
1937,1.7286970615386963,0.9303722158074379,2320000,29000,0.03171265497803688,1.2483645652420818
1937,1.7203705310821533,0.9533868134021759,2328000,29100,0.01615377888083458,1.4282012543641032
1937,1.6753044128417969,0.9136462062597275,2336000,29200,0.05204049497842789,1.6620912481565029
1937,1.7428905963897705,0.9783844277262688,2344000,29300,0.016251709312200546,1.5784023450687528
1937,1.7622581720352173,0.7973793298006058,2352000,29400,0.07893259078264236,1.7989841919392346
1936,1.7411954402923584,0.9507711417973042,2360000,29500,0.023102082312107086,1.3887030407320708
1936,1.7322803735733032,0.9236533865332603,2368000,29600,0.03034840151667595,1.3915330847492442
1936,1.7522680759429932,0.9700431320816278,2376000,29700,0.01777808740735054,0.8958166103810072
1936,1.753600835800171,0.9607118405401707,2384000,29800,0.021873081102967262,1.375297294743359
1936,1.7637965679168701,0.9822700638324022,2392000,29900,0.007100497838109732,1.2045722914859653
1936,1.712419867515564,0.9774949606508017,2400000,30000,0.015931542962789536,1.2984835973475128
1936,1.6889327764511108,0.9333418309688568,2408000,30100,0.028036311268806458,1.9454905170947314
1936,1.7630281448364258,0.9402090571820736,2416000,30200,0.01056526880711317,1.1764350596815347
1936,1.7374184131622314,0.9625872112810612,2424000,30300,0.017630232498049736,1.6923034377396107
1936,1.7577533721923828,0.9724188540130854,2432000,30400,0.014568393118679523,1.424475659057498
1936,1.7421629428863525,0.9596295543015003,2440000,30500,0.011347734369337559,1.296545497328043
1936,1.744309425354004,0.8817682862281799,2448000,30600,0.005754285492002964,0.9053362052887678
1936,1.7574657201766968,0.8441707640886307,2456000,30700,0.03524104878306389,1.3118746891617774
1936,1.7580572366714478,0.9401783384382725,2464000,30800,0.01742810383439064,1.7088373005390167
1937,1.7380383014678955,0.9482497535645962,2472000,30900,0.03581314906477928,1.4920638896524907
1937,1.7324507236480713,0.9666531346738338,2480000,31000,0.019524773582816124,1.1838885922916234
1936,1.6585133075714111,0.9442721605300903,2488000,31100,0.03582865372300148,1.4468553726095705
1936,1.7526153326034546,0.9141572937369347,2496000,31200,0.019664714112877846,1.525232159346342
1936,1.7411987781524658,0.8910280913114548,2504000,31300,0.06424757838249207,1.6909583330154419
1936,1.6292988061904907,0.5333271622657776,2512000,31400,0.24989978969097137,2.812414772808552
1936,1.7540977001190186,0.9653566367924213,2520000,31500,0.014677993953227997,1.3632611986249685
1936,1.716760277748108,0.9415690638124943,2528000,31600,0.024370471015572548,1.3214507662458346
1935,1.69746994972229,0.9901371374726295,2536000,31700,0.007499841041862965,1.7304738317616284
1935,1.7209289073944092,0.6696476340293884,2544000,31800,0.052770040929317474,1.349427330493927
1935,1.6889069080352783,0.8357008099555969,2552000,31900,0.040945325046777725,1.5257912665605544
1934,1.713905692100525,0.8297515213489532,2560000,32000,0.05975526571273804,1.0450567558873445
1934,1.6973955631256104,0.9304255023598671,2568000,32100,0.03390703350305557,2.12112545222044
1934,1.7450647354125977,0.9638118110597134,2576000,32200,0.018561508506536484,1.2893718297593295
1934,1.7300987243652344,0.9236030504107475,2584000,32300,0.03203864023089409,1.3822964512743057
1933,1.7418657541275024,0.887042872607708,2592000,32400,0.05046520754694939,1.0472595980390906
1933,1.7228485345840454,0.7981165796518326,2600000,32500,0.08391872048377991,1.8121215011924505
1933,1.6713546514511108,0.8980065956711769,2608000,32600,0.0363408699631691,1.5330322628840805
1933,1.647576093673706,0.8366303890943527,2616000,32700,0.05372462421655655,1.4283425480127334
1933,1.6302963495254517,0.8968397080898285,2624000,32800,0.04433988779783249,1.843672876060009
1933,1.6777044534683228,0.8345364332199097,2632000,32900,0.0317528173327446,1.604029681161046
1933,1.6696407794952393,0.8146236091852188,2640000,33000,0.0434817373752594,1.59438154399395
1933,1.654579758644104,0.9369074106216431,2648000,33100,0.05526920408010483,1.9057194814551621
1933,1.5882718563079834,0.907742865383625,2656000,33200,0.02868884801864624,2.473833455145359
1933,1.6456708908081055,0.4206835627555847,2664000,33300,0.20498409867286682,2.53372695595026
1934,1.6073766946792603,0.7889790832996368,2672000,33400,0.03208474442362785,2.0355015099048615
1934,1.7450816631317139,0.8766781985759735,2680000,33500,0.03318392485380173,0.8371111838147044
1934,1.6718080043792725,0.8165827244520187,2688000,33600,0.063005730509758,1.3677211277186871
1934,1.7222486734390259,0.8201654702425003,2696000,33700,0.04424608498811722,1.1122229019179941
1934,1.7385038137435913,0.8359258621931076,2704000,33800,0.021618347615003586,1.5969078317284584
1933,1.6925468444824219,0.9151205196976662,2712000,33900,0.04438963904976845,1.5808325750753283
1933,1.710310697555542,0.9139933660626411,2720000,34000,0.02953963913023472,1.8657819345593452
1933,1.6962932348251343,0.8735785186290741,2728000,34100,0.04969519376754761,1.8145356845110654
1933,1.6735284328460693,0.9224239513278008,2736000,34200,0.03192969039082527,1.8265021651983262
1934,1.7090647220611572,0.9379716962575912,2744000,34300,0.015965867787599564,2.1586672205477955
1934,1.6964744329452515,0.8421592861413956,2752000,34400,0.03730586916208267,1.5513914585113526
1934,1.634434700012207,0.9173517748713493,2760000,34500,0.018840769305825233,1.5679851442575454
1934,1.6106592416763306,0.8418492525815964,2768000,34600,0.05704577639698982,2.3572226844727995
1933,1.6613292694091797,0.9399203211069107,2776000,34700,0.04884020611643791,2.0879155561793596
1934,1.685927152633667,0.8115117996931076,2784000,34800,0.07917659729719162,1.3722325800918043
1934,1.6199935674667358,0.798629030585289,2792000,34900,0.09561420977115631,2.208676228299737
1934,1.7206741571426392,0.927108883857727,2800000,35000,0.026766011491417885,0.9534452488645911
1934,1.7128198146820068,0.8940450176596642,2808000,35100,0.020792484283447266,0.9526128549594433
1934,1.6947734355926514,0.7748647779226303,2816000,35200,0.040715523064136505,1.8700623475015163
1934,1.6085160970687866,0.8347194939851761,2824000,35300,0.03735088184475899,1.5408808584325016
1934,1.6732536554336548,0.8272473961114883,2832000,35400,0.031194185838103294,2.199824559688568
1935,1.7113046646118164,0.971368283033371,2840000,35500,0.012807399034500122,1.2914773920783773
1935,1.6964521408081055,0.9476706422865391,2848000,35600,0.02033000998198986,1.4651697881985455
1935,1.6886307001113892,0.8649473339319229,2856000,35700,0.06500674784183502,1.5879258332774042
1934,1.7061958312988281,0.9726914688944817,2864000,35800,0.00866946391761303,2.1958188451826572
1935,1.6881732940673828,0.8817024007439613,2872000,35900,0.03252262622117996,1.629183507198468
1935,1.6987590789794922,0.6835867464542389,2880000,36000,0.07613716274499893,1.8614276116713881
1935,1.7022812366485596,0.8566920459270477,2888000,36100,0.055105507373809814,1.4376121317967772
1935,1.6323833465576172,0.8213119804859161,2896000,36200,0.06386248022317886,2.505216185003519
1935,1.654117226600647,0.8030678331851959,2904000,36300,0.0818309485912323,1.4056438522413373
1935,1.641594648361206,0.8776426166296005,2912000,36400,0.08831416070461273,2.030200570076704
1935,1.597011923789978,0.9446987509727478,2920000,36500,0.024581607431173325,1.733928705006838
1935,1.6879026889801025,0.8699107468128204,2928000,36600,0.07026840001344681,1.4736230292823165
1935,1.7036371231079102,0.7872057110071182,2936000,36700,0.06485164910554886,1.388141460577026
1936,1.6918962001800537,0.8765688538551331,2944000,36800,0.07996268570423126,1.2809463100275025
1936,1.7059606313705444,0.8767472058534622,2952000,36900,0.036168117076158524,1.7288779135793448
1936,1.566462516784668,0.7582029849290848,2960000,37000,0.14168405532836914,1.4820953845977782
1936,1.676979422569275,0.9862586949020624,2968000,37100,0.008881106041371822,2.178540163487196
1936,1.7106387615203857,0.9230343103408813,2976000,37200,0.02998524345457554,1.4530486978590489
1936,1.6827977895736694,0.9336051940917969,2984000,37300,0.05207337811589241,1.016144430314307
1935,1.620482087135315,0.949951309710741,2992000,37400,0.02535684034228325,2.264694172143936
1935,1.6285558938980103,0.9035476818680763,3000000,37500,0.036615680903196335,1.9398605339229107
1935,1.6746082305908203,0.8947444930672646,3008000,37600,0.06525949388742447,1.7976963791123126
1935,1.643279790878296,0.9052406996488571,3016000,37700,0.04310161620378494,2.2421472750604154
1935,1.7017368078231812,0.8410826921463013,3024000,37800,0.0515902116894722,1.7095611900091172
1936,1.6986099481582642,0.908583752810955,3032000,37900,0.025836965069174767,2.163024815171957
1936,1.6535650491714478,0.9569252319633961,3040000,38000,0.017147446051239967,1.6247367969539481
1936,1.6536762714385986,0.9013569131493568,3048000,38100,0.03582543879747391,1.788095130585134
1935,1.6877596378326416,0.8591277748346329,3056000,38200,0.0546882338821888,1.7485190011560916
1936,1.6944698095321655,0.9253947585821152,3064000,38300,0.030531395226716995,1.8509528829250486
1936,1.6614673137664795,0.94457683339715,3072000,38400,0.0213007889688015,2.2034587083850057
1936,1.6901334524154663,0.9133207052946091,3080000,38500,0.05421707034111023,1.6029780477751046
1936,1.7249362468719482,0.8600371032953262,3088000,38600,0.08454272896051407,1.1190007555298507
1936,1.6659091711044312,0.9474488459527493,3096000,38700,0.023861980065703392,1.7842789940536021
1936,1.6483768224716187,0.9029852449893951,3104000,38800,0.02330324985086918,1.9046742711216211
1936,1.6810258626937866,0.9627453312277794,3112000,38900,0.023091187700629234,1.7592594984918832
1936,1.713275671005249,0.9774588868021965,3120000,39000,0.017566213384270668,1.6274034645408393
1936,1.637208342552185,0.9642702154815197,3128000,39100,0.020770354196429253,2.091830786690116
1936,1.6906458139419556,0.8846800401806831,3136000,39200,0.030238306149840355,1.4759910359978676
1936,1.6590410470962524,0.8147020637989044,3144000,39300,0.058343153446912766,1.6337366749998181
1937,1.6101166009902954,0.9230180457234383,3152000,39400,0.04339803010225296,2.570215680450201
1937,1.669576644897461,0.9256452172994614,3160000,39500,0.03638219088315964,1.3520411748439074
1936,1.6659858226776123,0.7171739637851715,3168000,39600,0.09139663726091385,2.176460314169526
1937,1.6858762502670288,0.9659751392900944,3176000,39700,0.032027967274188995,1.8086159407743252
1936,1.625482201576233,0.8656537085771561,3184000,39800,0.04110295698046684,2.708345530182123
1937,1.6534616947174072,0.8452223837375641,3192000,39900,0.06261561810970306,1.8911317339167
1937,1.6378934383392334,0.8906160816550255,3200000,40000,0.05433063954114914,2.0364694871008395
