#{"t_start": 1525890759.3900554, "env_id": "MsPacmanNoFrameskip-v0"}
r,l,t
220.0,445,17.80129
290.0,640,22.863442
180.0,479,26.618566
200.0,522,30.728277
200.0,391,33.689328
290.0,518,37.716118
190.0,459,41.33976
230.0,499,45.384122
260.0,505,49.347852
290.0,519,53.531349
200.0,459,57.146303
200.0,457,60.795243
360.0,539,65.008118
210.0,509,69.107056
610.0,742,74.927103
190.0,515,78.902563
240.0,494,82.870191
190.0,514,86.964433
170.0,330,89.530535
240.0,602,94.267387
220.0,528,98.540885
280.0,464,102.140682
230.0,478,105.982607
200.0,493,109.934942
210.0,468,113.785302
240.0,522,117.841219
440.0,789,124.199101
180.0,428,127.546205
340.0,636,132.577866
610.0,823,139.183869
290.0,549,143.502983
200.0,530,147.75727
240.0,536,152.110344
130.0,420,155.378035
190.0,427,158.620158
130.0,362,161.430786
250.0,511,165.531964
320.0,514,170.360995
220.0,490,174.411669
310.0,645,179.823641
210.0,527,183.910571
210.0,448,187.399812
170.0,428,190.996109
120.0,363,194.007132
130.0,480,198.019914
260.0,527,202.323804
250.0,523,206.532386
180.0,480,210.375281
310.0,506,214.458745
160.0,464,218.209077
180.0,441,221.887488
370.0,619,226.694061
280.0,423,230.164517
160.0,369,232.974802
120.0,396,236.065486
210.0,445,239.515956
180.0,393,242.703148
380.0,561,247.110899
270.0,452,250.663271
250.0,492,254.440236
220.0,493,258.487527
280.0,596,263.218896
300.0,549,267.462914
230.0,418,270.637248
200.0,449,274.113348
200.0,462,277.730546
220.0,365,280.520283
250.0,524,284.706138
190.0,430,288.106283
150.0,384,291.158137
210.0,490,295.014335
230.0,477,298.796312
280.0,460,302.356238
110.0,258,304.297542
210.0,482,308.51192
320.0,560,313.064811
220.0,480,316.902045
210.0,427,320.399285
180.0,460,323.975997
140.0,485,327.814795
260.0,482,331.59929
180.0,506,335.493613
220.0,386,338.533502
180.0,535,342.89873
150.0,394,346.12959
160.0,374,349.060481
620.0,612,353.899966
210.0,480,357.631219
220.0,447,361.133691
160.0,482,364.949655
190.0,488,368.937912
110.0,418,372.317799
290.0,438,375.84783
210.0,451,379.397504
160.0,384,382.473694
190.0,519,386.575423
280.0,410,389.752526
280.0,492,393.620454
230.0,430,397.008919
210.0,520,401.096152
150.0,348,403.820856
110.0,452,407.337611
330.0,675,412.748116
290.0,479,416.51066
290.0,467,420.217337
320.0,526,424.33391
280.0,540,428.578354
150.0,362,431.467094
130.0,331,434.136036
160.0,465,437.87235
320.0,691,443.303445
250.0,510,447.317307
220.0,465,451.064184
230.0,489,454.969082
210.0,456,458.591918
270.0,584,463.193588
380.0,582,467.602884
260.0,561,472.106958
270.0,620,476.924862
290.0,472,480.510516
210.0,557,484.86875
150.0,483,488.797502
420.0,595,493.531612
240.0,454,497.08883
290.0,576,501.580729
310.0,572,505.945167
120.0,410,509.546015
310.0,610,514.668361
230.0,424,518.092586
270.0,632,523.212701
190.0,424,526.654565
260.0,483,530.537134
260.0,497,534.552383
250.0,446,538.232229
200.0,460,541.781105
210.0,544,545.982419
310.0,474,549.714196
220.0,487,553.579635
450.0,542,557.903367
230.0,405,561.15685
180.0,419,564.472994
200.0,481,568.1884
340.0,660,573.358304
250.0,482,577.192474
340.0,486,581.036804
260.0,484,584.71663
270.0,515,588.841156
230.0,388,591.944155
170.0,388,594.988748
350.0,568,599.459528
330.0,498,603.298725
300.0,489,607.069389
320.0,540,611.231528
160.0,476,615.009664
330.0,636,619.994166
190.0,454,623.597174
160.0,499,627.49563
290.0,535,632.021965
240.0,474,635.877775
230.0,462,639.504589
170.0,360,642.243986
230.0,527,646.661355
190.0,518,650.815722
250.0,519,655.075048
210.0,474,658.804087
230.0,563,663.165145
210.0,502,667.197318
220.0,387,670.390686
230.0,486,674.312636
210.0,487,678.065968
210.0,487,681.960262
370.0,553,686.385279
270.0,501,690.531614
240.0,396,693.498829
330.0,547,697.743512
210.0,463,701.378351
280.0,597,706.104949
180.0,413,709.36698
160.0,408,712.559405
250.0,464,716.349509
260.0,536,720.810184
280.0,578,725.393525
210.0,528,729.742822
200.0,493,733.619754
300.0,553,738.101998
240.0,403,741.434936
650.0,991,749.22059
290.0,498,753.352043
200.0,417,756.838198
220.0,427,760.108771
200.0,435,763.553904
360.0,629,768.636863
290.0,619,773.551938
300.0,494,777.520967
260.0,630,782.61693
190.0,381,785.561357
210.0,467,789.343326
380.0,562,794.009009
250.0,415,797.349287
250.0,483,801.131268
470.0,706,806.848088
220.0,439,810.295682
110.0,445,813.867584
260.0,523,817.931289
280.0,470,821.602547
260.0,393,824.70525
310.0,511,828.742892
280.0,464,832.473825
210.0,450,836.017189
320.0,558,840.405674
170.0,476,844.338537
200.0,465,847.982602
210.0,440,851.366841
220.0,373,854.268263
310.0,541,858.586835
150.0,441,862.312202
190.0,467,865.869009
250.0,486,869.614111
170.0,475,873.209749
300.0,573,877.610905
160.0,408,880.72705
190.0,450,884.197254
160.0,458,887.767737
300.0,483,891.575959
230.0,513,895.722721
