value_loss,learning rate,avg reward,fps,explained_variance,nupdates,total_timesteps,policy_entropy
0.23620498180389404,0.001,-13.897134411334992,1962,0.5633918941020966,2500,200000,0.0
0.5225309133529663,0.001,-22.751283383369447,1965,0.4711543917655945,2600,208000,0.0
5.3865203857421875,0.001,24.562156772613527,1965,-7.848446846008301,2700,216000,0.009459404274821281
0.1649552285671234,0.001,16.360023927688598,1967,0.7461707293987274,2800,224000,0.0
42.058006286621094,0.001,52.00763154029846,1970,-49.17973327636719,2900,232000,0.019083017483353615
11.152810096740723,0.001,20.368234952539204,1970,0.3164862394332886,3000,240000,0.013032978400588036
2.125091314315796,0.001,-7.553308218717575,1971,0.19069772958755493,3100,248000,0.0139993354678154
0.32867735624313354,0.001,-16.011572420597076,1972,0.5616909265518188,3200,256000,0.0
14.548846244812012,0.001,-22.718716526031493,1973,-2.9003148078918457,3300,264000,0.02887868881225586
34.09987258911133,0.001,22.97562963962555,1974,-0.49573850631713867,3400,272000,0.03136960044503212
34.23965835571289,0.001,26.026637530326845,1974,-2.77848482131958,3500,280000,0.06206473708152771
4.828163146972656,0.001,-28.461286234855653,1977,-18.393917083740234,3600,288000,1.72537818793953e-16
22.343910217285156,0.001,-60.36849126815796,1979,-28.96206283569336,3700,296000,1.4309791416047823e-12
6.377633571624756,0.001,-30.97004339694977,1979,-16.38985252380371,3800,304000,4.366836037661415e-06
1.7863601446151733,0.001,45.82322506904602,1971,0.16688090562820435,3900,312000,2.4960661657155367e-14
11.73283576965332,0.001,-20.835929918289185,1969,-2.825385332107544,4000,320000,0.030813921242952347
20.08362579345703,0.001,-58.27252249717712,1966,-24.850393295288086,4100,328000,1.0603168516809536e-11
9.802515029907227,0.001,19.909970390051605,1969,0.3772808909416199,4200,336000,0.018771721050143242
123.9726791381836,0.001,59.516796588897705,1970,-101.60919952392578,4300,344000,0.06352876126766205
1.5883513689041138,0.001,-41.02323184013367,1970,0.2720799446105957,4400,352000,0.0
0.7534454464912415,0.001,-32.77531251907349,1967,0.6008786857128143,4500,360000,0.0
1.5866963863372803,0.001,-46.32071957588196,1966,0.5436673164367676,4600,368000,0.0
2.8243227005004883,0.001,66.23307991027832,1967,0.5654902160167694,4700,376000,0.0
2.5361592769622803,0.001,66.03325572013856,1967,0.6724880933761597,4800,384000,0.0
0.32049086689949036,0.001,3.0491568431258202,1967,0.7355172038078308,4900,392000,0.00025089405244216323
4.924576282501221,0.001,12.131356358528137,1967,-1.269951581954956,5000,400000,0.050450682640075684
7.365248203277588,0.001,-23.816535902023315,1968,-24.869186401367188,5100,408000,0.03175053745508194
0.8196886777877808,0.001,32.886262106895444,1967,0.4958988428115845,5200,416000,0.0
9.358835220336914,0.001,16.91147072315216,1968,0.23210912942886353,5300,424000,0.0
2.7963688373565674,0.001,-63.96266531944275,1969,0.414781391620636,5400,432000,0.0
1.2419224977493286,0.001,7.0803671956062315,1970,-0.10950589179992676,5500,440000,0.053837358951568604
59.51063919067383,0.001,31.75122058391571,1972,-3.2930803298950195,5600,448000,0.0814460813999176
0.8707525134086609,0.001,-31.58364737033844,1972,0.3369882106781006,5700,456000,0.0
185.6121368408203,0.001,87.22797260284423,1973,-2.617856502532959,5800,464000,0.04122629016637802
0.6364896297454834,0.001,-25.368853211402893,1974,0.8391989469528198,5900,472000,0.0
3.833930253982544,0.001,77.4304178237915,1975,0.5929742753505707,6000,480000,1.4637247035091672e-13
488.9090270996094,0.001,-68.91613650098444,1974,-0.8172210454940796,6100,488000,0.09691224992275238
315.1402282714844,0.001,60.694679057598115,1975,-0.6539429426193237,6200,496000,0.11348457634449005
27.09503173828125,0.001,32.96049666106701,1976,0.3722200393676758,6300,504000,0.02144111692905426
58.950523376464844,0.001,45.97776077091694,1978,0.19027036428451538,6400,512000,0.03588969632983208
17.933401107788086,0.001,31.39074425250292,1979,0.5247746407985687,6500,520000,0.035070933401584625
0.26031893491744995,0.001,0.40320459958165883,1980,0.8099733293056488,6600,528000,0.0
10.047755241394043,0.001,-126.69088678359985,1981,0.16706371307373047,6700,536000,0.0
31.366342544555664,0.001,22.592900117114187,1981,0.3067333698272705,6800,544000,0.02182496339082718
433.4061584472656,0.001,101.09060181975364,1982,-0.2747058868408203,6900,552000,0.07431535422801971
1.188544511795044,0.001,-27.616229009628295,1982,0.701776772737503,7000,560000,0.0
620.1539916992188,0.001,137.38733005523682,1982,-1.5040550231933594,7100,568000,0.03792334347963333
0.26076704263687134,0.001,-4.46809624634916,1984,0.9221301451325417,7200,576000,0.0
7.256762504577637,0.001,104.66544589996337,1983,0.5584133863449097,7300,584000,0.0
403.5008544921875,0.001,136.4587838947773,1983,0.41252052783966064,7400,592000,0.03546427935361862
101.58757019042969,0.001,-73.48128986358643,1982,-54.28367614746094,7500,600000,0.03328839689493179
3.7051684856414795,0.001,73.12084493637084,1982,0.765319749712944,7600,608000,0.0
3.7483906745910645,0.001,76.4390591621399,1982,0.7626678645610809,7700,616000,0.0
79.24992370605469,0.001,21.302480759844183,1982,-0.2254103422164917,7800,624000,0.16846659779548645
9.084321975708008,0.001,-121.33408489227295,1983,0.5890816152095795,7900,632000,0.0
257.2579650878906,0.001,84.05534715652466,1984,-1.62632155418396,8000,640000,0.03494234383106232
299.12066650390625,0.001,93.97979431152343,1985,0.15091067552566528,8100,648000,0.0
12.117756843566895,0.001,138.64063568115233,1984,0.700779139995575,8200,656000,0.0
9.705881118774414,0.001,113.34948215484619,1984,0.38161659240722656,8300,664000,0.0
7.252354621887207,0.001,111.2885124206543,1984,0.8211702853441238,8400,672000,0.0
77.5560531616211,0.001,54.12845120429993,1985,-1.7223749160766602,8500,680000,0.0326698012650013
10.062397956848145,0.001,-124.872758102417,1985,0.5142632126808167,8600,688000,0.0
4471.28125,0.001,-194.14277771040798,1986,-0.6094404458999634,8700,696000,0.058203019201755524
0.9229211807250977,0.001,-19.585087215900423,1986,0.9332194402813911,8800,704000,0.0
33.794551849365234,0.001,41.44937992095947,1986,0.49273741245269775,8900,712000,0.017183860763907433
199.18161010742188,0.001,-82.85402173995972,1985,-1.0330445766448975,9000,720000,2.727244906327496e-38
748.9869384765625,0.001,165.8314757347107,1986,0.2822505831718445,9100,728000,0.017604446038603783
324.70318603515625,0.001,-307.64785346984866,1986,-17.19647789001465,9200,736000,0.0
2600.179443359375,0.001,294.00125952139496,1986,0.21021431684494019,9300,744000,0.017062760889530182
7.580461025238037,0.001,107.96763029098511,1987,0.8702849596738815,9400,752000,0.0
22.292753219604492,0.001,196.02084426879884,1987,0.8314190655946732,9500,760000,0.0
22.077320098876953,0.001,-181.73071079254152,1987,0.5342605412006378,9600,768000,0.0
4066.635498046875,0.001,-287.79150581359863,1988,-2.77581787109375,9700,776000,0.0522022470831871
328.60247802734375,0.001,-173.0978765487671,1988,-51.016876220703125,9800,784000,0.01065486203879118
2965.082763671875,0.001,198.7335645675659,1989,0.12998098134994507,9900,792000,0.015615053474903107
1821.7777099609375,0.001,128.6412680990994,1989,-0.2633002996444702,10000,800000,0.05125878006219864
3.4838485717773438,0.001,62.333738803863525,1989,0.7511716485023499,10100,808000,0.0
15.820393562316895,0.001,-25.325520467758178,1989,-0.44930267333984375,10200,816000,0.029127970337867737
231.5100555419922,0.001,-76.05663175582886,1990,-1.6864559650421143,10300,824000,0.0247516892850399
1018.6673583984375,0.001,84.6630924783647,1990,-0.5431406497955322,10400,832000,0.06548870354890823
7.195564270019531,0.001,-113.13876256942748,1990,0.8333432823419571,10500,840000,0.0
1652.538818359375,0.001,-162.35683812350035,1990,0.18889516592025757,10600,848000,0.04340485483407974
621.8043212890625,0.001,130.7301950454712,1990,0.07463520765304565,10700,856000,0.0
1136.071044921875,0.001,198.63076954707503,1991,0.256666898727417,10800,864000,0.01618221029639244
95.17963409423828,0.001,121.33982353210449,1991,-5.746313571929932,10900,872000,3.918208175358612e-28
17.742406845092773,0.001,172.26845321655273,1991,0.7326896786689758,11000,880000,0.0
97.70416259765625,0.001,-91.34511852264404,1991,-16.75626564025879,11100,888000,0.010227702558040619
9.000534057617188,0.001,133.0794490814209,1991,0.9000255018472672,11200,896000,0.0
102.99700927734375,0.001,-65.18960037231446,1992,-1.7951059341430664,11300,904000,0.027934810146689415
18.405773162841797,0.001,57.988358688354495,1993,-1.0618488788604736,11400,912000,0.0
15.397161483764648,0.001,-164.34817543029786,1992,0.6707048714160919,11500,920000,0.0
41.104042053222656,0.001,272.11396141052245,1993,0.6477549970149994,11600,928000,0.0
512.8817749023438,0.001,-312.481644821167,1993,-25.67180633544922,11700,936000,0.0
3.0613694190979004,0.001,-23.647635984420777,1994,0.6580091118812561,11800,944000,0.0
24.489261627197266,0.001,193.80700721740723,1993,0.6629410982131958,11900,952000,0.0
621.5765991210938,0.001,129.1407075881958,1994,0.06890088319778442,12000,960000,0.0
1294.9697265625,0.001,-135.35381383150815,1994,-0.38228464126586914,12100,968000,0.04388860985636711
63.028541564941406,0.001,282.34803581237793,1994,0.6249326169490814,12200,976000,0.0
19.181598663330078,0.001,199.20310020446777,1995,0.8042618185281754,12300,984000,0.0
503.606201171875,0.001,134.57945156097412,1994,-2.6120119094848633,12400,992000,0.023762280121445656
2.5345187187194824,0.001,23.211747062206268,1993,0.6356654465198517,12500,1000000,0.0
72.90203094482422,0.001,-338.0925861358643,1993,0.274319589138031,12600,1008000,0.0
800.3497314453125,0.001,-211.86736125946044,1992,-78.45294189453125,12700,1016000,0.024544933810830116
1947.8759765625,0.001,257.51236825063825,1992,0.23735839128494263,12800,1024000,0.01488822977989912
49.87360763549805,0.001,-284.38137702941896,1992,0.5254310071468353,12900,1032000,0.0
2295.2236328125,0.001,-267.07818468809126,1992,0.14644062519073486,13000,1040000,0.017355842515826225
10.222833633422852,0.001,148.48704051971436,1992,0.9314312040805817,13100,1048000,0.0
25.00752830505371,0.001,-205.71725025177003,1992,0.6611648201942444,13200,1056000,0.0
60.81549072265625,0.001,-330.3406620025635,1993,0.20519983768463135,13300,1064000,0.0
6.460024833679199,0.001,76.74174013137818,1993,0.8699593096971512,13400,1072000,0.0
97.86149597167969,0.001,-414.1857025146484,1993,0.321311891078949,13500,1080000,0.0
530.5421752929688,0.001,163.09944801330568,1993,-15.412700653076172,13600,1088000,0.026978561654686928
9.579695701599121,0.001,116.41572208404541,1993,0.8313216716051102,13700,1096000,0.0
17.19576644897461,0.001,-167.96031036376954,1993,0.6888860464096069,13800,1104000,0.0
257.4559326171875,0.001,62.02309636101127,1993,0.2529042363166809,13900,1112000,0.015257446095347404
354.0767822265625,0.001,163.10830211639404,1994,-17.17877960205078,14000,1120000,0.013301506638526917
9.690144538879395,0.001,-124.39151935577392,1994,0.616870790719986,14100,1128000,0.0
345.56390380859375,0.001,-111.41858787536621,1994,-3.0911383628845215,14200,1136000,0.030151814222335815
777.26904296875,0.001,-79.81058122441172,1995,0.16209977865219116,14300,1144000,0.048826344311237335
959.87548828125,0.001,168.79354038238526,1995,-1.472541093826294,14400,1152000,0.0301548782736063
44.608070373535156,0.001,257.301616859436,1995,0.7185114324092865,14500,1160000,0.0
533.9456787109375,0.001,-64.36340120360255,1995,0.1028105616569519,14600,1168000,0.04490826278924942
558.6854248046875,0.001,204.89780521392822,1995,-13.991353988647461,14700,1176000,0.01301062572747469
17.2314510345459,0.001,149.33090629577637,1996,0.7770634293556213,14800,1184000,0.0
35.30200958251953,0.001,-262.5858123779297,1996,0.47097843885421753,14900,1192000,0.0
4.899618625640869,0.001,-84.86064462661743,1997,0.8576716482639313,15000,1200000,0.0
11670.759765625,0.001,617.4219619750977,1997,-3.658965587615967,15100,1208000,0.02932683750987053
118.68017578125,0.001,388.63575744628906,1997,0.6100935935974121,15200,1216000,0.0
4.6298604011535645,0.001,91.90829086303711,1997,0.9473554044961929,15300,1224000,0.0
2126.4697265625,0.001,-292.14504089355466,1997,-2.723052978515625,15400,1232000,0.02400260791182518
5.19419527053833,0.001,-41.267371559143065,1996,0.9221314266324043,15500,1240000,0.0
444.3746643066406,0.001,-138.1276249885559,1996,-1.887155294418335,15600,1248000,0.02085087075829506
90.08140563964844,0.001,-397.9817008972168,1996,0.588942676782608,15700,1256000,0.0
93.62541198730469,0.001,-38.65838808640838,1996,-0.23086905479431152,15800,1264000,0.01329910196363926
36.36482620239258,0.001,-243.7039821624756,1996,0.4812474250793457,15900,1272000,0.0
122.49658203125,0.001,-77.85339641571045,1996,-3.4894962310791016,16000,1280000,0.019390419125556946
15.107564926147461,0.001,155.56306018829346,1996,0.9294238910079002,16100,1288000,0.0
7528.56884765625,0.001,-380.97895698547364,1996,-0.46947038173675537,16200,1296000,0.007871953770518303
546.1412353515625,0.001,-87.81297871544957,1996,0.16817474365234375,16300,1304000,0.03293882682919502
42.50885009765625,0.001,-16.737652690708636,1996,-0.23141241073608398,16400,1312000,0.0669003278017044
340.21844482421875,0.001,-113.57817018926144,1996,0.3128032088279724,16500,1320000,0.02120773121714592
2962.8916015625,0.001,-271.6189083099365,1996,-0.030183792114257812,16600,1328000,0.0
801.0615844726562,0.001,153.71717906445264,1996,0.046877920627593994,16700,1336000,0.03581203147768974
66.9616928100586,0.001,-315.5252227783203,1996,0.26378846168518066,16800,1344000,0.0
1021.5887451171875,0.001,-116.44228067398072,1996,-0.7564786672592163,16900,1352000,0.02979711815714836
10.565862655639648,0.001,20.78833410739899,1996,0.016588985919952393,17000,1360000,0.005836345721036196
20.044103622436523,0.001,178.42330226898193,1997,0.8692376464605331,17100,1368000,0.0
3643.4375,0.001,-303.68945960998536,1997,-0.019091248512268066,17200,1376000,0.0
453.782470703125,0.001,181.60912590026857,1997,-11.82651138305664,17300,1384000,0.016065990552306175
775.4357299804688,0.001,170.90576368868352,1997,0.32082152366638184,17400,1392000,0.015969818457961082
254.1945343017578,0.001,73.39576675966381,1997,0.47918450832366943,17500,1400000,0.0407068133354187
6.311799049377441,0.001,-98.6004795074463,1997,0.6337561011314392,17600,1408000,0.0
3643.9453125,0.001,168.21243228912354,1996,-2.5759928226470947,17700,1416000,0.12789669632911682
306.74188232421875,0.001,-157.44078731536865,1996,-8.560075759887695,17800,1424000,0.01708805188536644
37.47777557373047,0.001,-219.2125047683716,1996,0.7404042780399323,17900,1432000,0.0
3451.49169921875,0.001,300.574910736084,1996,-41.54540252685547,18000,1440000,0.06411947309970856
4020.68017578125,0.001,393.65637016296387,1996,-2.801595687866211,18100,1448000,0.032790668308734894
4.668575286865234,0.001,-80.62521772384643,1996,0.9019498154520988,18200,1456000,0.0
40.50436019897461,0.001,228.32580089569092,1996,0.8646852076053619,18300,1464000,0.0
29.42791748046875,0.001,-243.44485149383544,1996,0.8212690055370331,18400,1472000,0.0
15.954228401184082,0.001,-134.16002054214476,1996,0.8143755048513412,18500,1480000,0.0
30.891921997070312,0.001,-157.90325870513917,1995,0.7188690304756165,18600,1488000,0.0
59.699806213378906,0.001,-300.38569297790525,1996,0.7592022269964218,18700,1496000,0.0
17.931354522705078,0.001,-168.57004737854004,1996,0.8659189194440842,18800,1504000,0.0
332.86968994140625,0.001,106.1943133354187,1995,0.276731014251709,18900,1512000,0.0
715.69970703125,0.001,-95.26682847738266,1996,-0.452212929725647,19000,1520000,0.050563663244247437
95.91944885253906,0.001,56.30729079246521,1996,-1.4132263660430908,19100,1528000,0.03493937849998474
2162.0859375,0.001,284.81964416503905,1995,-23.412078857421875,19200,1536000,0.04456562548875809
100.59317016601562,0.001,81.17179117202758,1996,-1.3365919589996338,19300,1544000,0.019313078373670578
8.399250984191895,0.001,-86.86896123886109,1995,0.7925455719232559,19400,1552000,0.0
5006.24169921875,0.001,-233.5375680923462,1995,-0.04673564434051514,19500,1560000,0.0
38.04298782348633,0.001,-256.03829402923583,1995,0.7598236054182053,19600,1568000,0.0
622.3783569335938,0.001,303.03900108337405,1995,-7.3576202392578125,19700,1576000,0.007094184402376413
563.7451782226562,0.001,93.32676334381104,1995,-1.4031057357788086,19800,1584000,0.06699277460575104
18.286203384399414,0.001,-75.50265283584595,1995,0.7187695801258087,19900,1592000,0.0
23.07952880859375,0.001,-35.56497286558151,1995,0.5981883704662323,20000,1600000,0.0
262.07623291015625,0.001,116.36754822060466,1995,0.6103417873382568,20100,1608000,0.027730610221624374
9021.052734375,0.001,-621.9521071076393,1996,0.3690618872642517,20200,1616000,0.026043236255645752
3498.84033203125,0.001,-321.5720989227295,1996,-1.4874582290649414,20300,1624000,0.027203809469938278
3925.412109375,0.001,440.844669342041,1996,-21.28333282470703,20400,1632000,0.03751277178525925
7019.32275390625,0.001,-336.55518493652346,1996,-0.7773032188415527,20500,1640000,0.028860241174697876
30.275989532470703,0.001,140.8087239265442,1996,0.9335229024291039,20600,1648000,0.0
17.852388381958008,0.001,-17.790709355473517,1996,0.8598818480968475,20700,1656000,0.0
1646.3486328125,0.001,253.94706659391522,1996,0.3634312152862549,20800,1664000,0.01694260910153389
74.62039184570312,0.001,306.5091220855713,1996,0.8418035209178925,20900,1672000,0.0
3677.357421875,0.001,-448.147513961792,1996,-40.07705307006836,21000,1680000,0.02956821396946907
78.1763916015625,0.001,259.75566444396975,1996,0.8404345661401749,21100,1688000,0.0
14809.771484375,0.001,-369.52828135490415,1996,-0.7609215974807739,21200,1696000,0.08780752122402191
21.152822494506836,0.001,-102.46112613677978,1996,0.9157150611281395,21300,1704000,0.0
3954.92919921875,0.001,391.02047996521,1996,-2.2704684734344482,21400,1712000,0.031958870589733124
14487.1748046875,0.001,1186.7565521240235,1997,-30.952171325683594,21500,1720000,0.0
692.3894653320312,0.001,-147.27653093338012,1997,-0.5667366981506348,21600,1728000,0.01902606151998043
19177.41796875,0.001,-787.4403022766113,1998,-1.34714937210083,21700,1736000,0.01797390915453434
6524.8134765625,0.001,-382.4610706329346,1998,-0.10841894149780273,21800,1744000,0.0
3113.78955078125,0.001,575.231462097168,1998,-8.797257423400879,21900,1752000,0.0
2120.721923828125,0.001,285.9450008392334,1998,-1.4234724044799805,22000,1760000,0.0
621.2037353515625,0.001,1019.7938735961914,1998,0.671271562576294,22100,1768000,0.0
55723.75,0.001,-1084.0156734466552,1998,-0.3959757089614868,22200,1776000,0.0
8245.4365234375,0.001,-577.0439052581787,1999,0.14869457483291626,22300,1784000,0.0
126511.8125,0.001,1742.9261291503906,1999,-2.146308422088623,22400,1792000,0.0
91.72296142578125,0.001,280.6194095611572,1999,0.9363165646791458,22500,1800000,0.0
48638.95703125,0.001,-1284.703791809082,1999,-1.2282724380493164,22600,1808000,0.0
1472.673095703125,0.001,-687.9299240112305,1998,-1.4461359977722168,22700,1816000,0.0
52883.4765625,0.001,1579.76875,1998,-2.1344032287597656,22800,1824000,0.0
68659.390625,0.001,-1685.4713218688964,1998,0.1321394443511963,22900,1832000,0.0
9991.69921875,0.001,408.62263240814207,1998,0.22294282913208008,23000,1840000,0.0
65.73796081542969,0.001,-265.55695190429685,1998,0.8749074339866638,23100,1848000,0.0
401.00714111328125,0.001,693.4588340759277,1999,0.7811335623264313,23200,1856000,0.0
48.52647018432617,0.001,-151.36644582748414,1999,0.9439212530851364,23300,1864000,0.0
215.0991668701172,0.001,-521.0485050201416,1999,0.8841921985149384,23400,1872000,0.0
41552.00390625,0.001,850.1500640869141,1999,-0.17320799827575684,23500,1880000,0.0
2176.102783203125,0.001,-1938.44833984375,1999,0.2397298812866211,23600,1888000,0.0
23091.16796875,0.001,935.2966720581055,1999,-0.875638484954834,23700,1896000,0.0
1218.0736083984375,0.001,-1497.5875732421875,1999,0.6378621757030487,23800,1904000,0.0
348.36920166015625,0.001,677.8327766418457,1999,0.9019999876618385,23900,1912000,0.0
157.997314453125,0.001,-340.5414649963379,1999,0.7770708352327347,24000,1920000,0.0
10327.8876953125,0.001,-921.2908348083496,1999,-28.204578399658203,24100,1928000,0.0
211.02639770507812,0.001,337.8685592651367,1999,0.8590373992919922,24200,1936000,0.0
30293.337890625,0.001,927.0436584472657,1999,0.13309615850448608,24300,1944000,0.0
14235.7890625,0.001,-634.2953266143799,1999,-0.018001914024353027,24400,1952000,0.0
1053.0098876953125,0.001,1240.194987487793,2000,0.883543074131012,24500,1960000,0.0
20779.443359375,0.001,-1825.6266525268554,2000,-28.568315505981445,24600,1968000,0.0
294.44842529296875,0.001,-712.360929107666,2000,0.8427638560533524,24700,1976000,0.0
90366.921875,0.001,-1947.2358566284179,2000,0.12648546695709229,24800,1984000,0.0
47399.0390625,0.001,1038.9158363342285,1999,-2.092869520187378,24900,1992000,0.0
60.641761779785156,0.001,-24.82453148365021,1999,0.9543812200427055,25000,2000000,0.0
187656.9375,0.001,-1663.4188064575196,1999,-1.5543265342712402,25100,2008000,0.028309455141425133
23181.521484375,0.001,-1243.8178924560548,1999,-58.12743377685547,25200,2016000,0.014382898807525635
69.67066955566406,0.001,-252.22251091003417,1999,0.8886306658387184,25300,2024000,0.0
88781.421875,0.001,1590.1026611328125,2000,0.10437828302383423,25400,2032000,0.0
21030.087890625,0.001,897.9053443908691,2000,-2.2325973510742188,25500,2040000,0.013889630325138569
1337.5189208984375,0.001,1486.8483795166017,2000,0.7058594822883606,25600,2048000,0.0
64688.66796875,0.001,-2050.6542694091795,2000,-67.87498474121094,25700,2056000,0.013450542464852333
230.67019653320312,0.001,479.67934074401853,2000,0.9359862133860588,25800,2064000,0.0
44217.84375,0.001,990.739029417187,2000,-0.2810652256011963,25900,2072000,0.028904039412736893
6276.49853515625,0.001,-275.97289886474607,2000,-0.6586555242538452,26000,2080000,0.01458169985562563
727.6978759765625,0.001,-1182.3708908081055,2000,0.7743826061487198,26100,2088000,0.0
40615.48046875,0.001,1089.2346618652343,2000,0.15613877773284912,26200,2096000,0.0
238.56265258789062,0.001,-683.3746635437012,2001,0.7745102941989899,26300,2104000,0.0
155997.53125,0.001,2217.4042114257813,2001,-1.3801052570343018,26400,2112000,0.024256940931081772
46152.453125,0.001,1178.218438720703,2001,-46.552528381347656,26500,2120000,0.029433082789182663
1009.5075073242188,0.001,-1236.8149353027343,2001,0.7270213663578033,26600,2128000,0.0
308.8564453125,0.001,-788.7625450134277,2001,0.822226271033287,26700,2136000,0.0
79443.796875,0.001,1060.3732885584236,2001,-0.4232281446456909,26800,2144000,0.03800516575574875
114.79937744140625,0.001,111.82858033180237,2001,0.8185261189937592,26900,2152000,0.0
290.2496032714844,0.001,-619.3714462280274,2001,0.6916235089302063,27000,2160000,0.0
570.9112548828125,0.001,720.3503410339356,2000,0.6555496752262115,27100,2168000,0.0
16989.69921875,0.001,783.7889907836914,1999,-2.5671603679656982,27200,2176000,0.031135862693190575
13105.19921875,0.001,701.7139062836766,2000,0.35145658254623413,27300,2184000,0.01425653975456953
304.5005798339844,0.001,-637.6834991455078,2000,0.661543607711792,27400,2192000,0.0
322.67626953125,0.001,673.9614608764648,2000,0.8555799573659897,27500,2200000,0.0
15616.0830078125,0.001,904.8313346862793,2000,-16.336957931518555,27600,2208000,0.026603609323501587
508.8531799316406,0.001,800.0931228637695,2000,0.8030751943588257,27700,2216000,0.0
20426.107421875,0.001,-1334.1980255126953,2000,-42.6861457824707,27800,2224000,0.010956211015582085
8550.58984375,0.001,-719.6298873901367,2000,-15.704038619995117,27900,2232000,0.02498682588338852
311.1431884765625,0.001,124.8504154548049,2000,0.7432192862033844,28000,2240000,0.02537047490477562
2676.915283203125,0.001,249.94837245941162,2000,0.0027323365211486816,28100,2248000,0.011087743565440178
669.6685791015625,0.001,-1151.711018371582,2000,0.7143549025058746,28200,2256000,0.0
25054.76953125,0.001,645.0784980773926,2000,-6.128340721130371,28300,2264000,0.06610178202390671
3266.6640625,0.001,391.4012668609619,1999,-2.5698726177215576,28400,2272000,0.028489509597420692
38098.1796875,0.001,-993.3475204467774,2000,-0.010976791381835938,28500,2280000,0.0
5531.39306640625,0.001,457.65604297593234,2000,0.38376832008361816,28600,2288000,0.01580568589270115
2824.968994140625,0.001,287.85307865142823,2000,-0.4581491947174072,28700,2296000,0.029749860987067223
270.9490661621094,0.001,-639.9460426330567,2000,0.8020632416009903,28800,2304000,0.0
251.26712036132812,0.001,-386.604305267334,2000,0.65499347448349,28900,2312000,0.0
23254.97265625,0.001,822.2103248596192,2000,-1.266615390777588,29000,2320000,0.02616969123482704
20986.384765625,0.001,595.182819391787,2000,0.32548320293426514,29100,2328000,0.024318410083651543
3600.61328125,0.001,669.3869148254395,2000,-3.506779670715332,29200,2336000,0.0
86.92207336425781,0.001,-60.845156240463254,2001,0.832583487033844,29300,2344000,0.025018099695444107
13346.3388671875,0.001,439.9439566046,2001,-0.5210962295532227,29400,2352000,0.040085576474666595
355.3258056640625,0.001,585.5194221496582,2001,0.8192368894815445,29500,2360000,0.0
180.46450805664062,0.001,384.2930149078369,2001,0.822213739156723,29600,2368000,0.0
15008.736328125,0.001,-376.1104705810547,2001,-1.0607125759124756,29700,2376000,0.05248229578137398
355.764404296875,0.001,-615.8498970031739,2001,0.8034122586250305,29800,2384000,0.0
11457.1328125,0.001,-562.5870315864682,2001,0.06571394205093384,29900,2392000,0.016219478100538254
9684.791015625,0.001,-410.9922359466553,2001,-4.682986736297607,30000,2400000,0.06806178390979767
20371.927734375,0.001,786.3494186401367,2001,-1.1823747158050537,30100,2408000,0.030394529923796654
555.6624755859375,0.001,160.683016204834,2001,-0.1705111265182495,30200,2416000,0.030698347836732864
