#{"t_start": 1525890759.1568255, "env_id": "MsPacmanNoFrameskip-v0"}
r,l,t
170.0,369,17.426954
210.0,403,20.603595
290.0,513,24.610898
100.0,411,27.871829
260.0,441,31.335936
300.0,436,34.684712
230.0,430,38.005192
180.0,458,41.634818
200.0,429,45.101204
200.0,508,49.091699
130.0,328,51.675793
110.0,377,54.750309
240.0,429,58.171148
160.0,506,62.151602
240.0,441,65.619992
290.0,464,69.319897
630.0,835,75.868561
270.0,484,79.614306
270.0,451,83.291643
210.0,484,87.083436
190.0,441,90.485054
300.0,537,94.777481
210.0,431,98.241362
250.0,615,103.070725
170.0,384,106.120422
280.0,497,110.118434
240.0,530,114.490757
180.0,513,118.475533
130.0,372,121.517267
250.0,440,125.000067
190.0,454,128.506998
330.0,510,132.482561
270.0,430,135.997672
110.0,422,139.387944
170.0,537,143.602463
310.0,490,147.554577
190.0,417,150.899231
150.0,423,154.272734
200.0,526,158.284205
250.0,654,163.495
160.0,405,166.686632
550.0,653,172.763591
200.0,524,177.11208
620.0,617,182.059458
350.0,673,187.298075
250.0,429,190.864564
210.0,428,194.50968
160.0,420,197.976999
240.0,466,201.729737
320.0,497,205.71538
170.0,476,209.529888
200.0,426,212.981284
220.0,482,216.909101
280.0,478,220.796076
290.0,552,225.242333
200.0,444,228.769879
250.0,530,232.915131
160.0,391,235.961517
240.0,530,240.092147
100.0,415,243.500178
350.0,590,248.102965
140.0,428,251.435335
180.0,342,254.084251
140.0,445,257.632008
220.0,536,261.964918
230.0,491,265.811969
670.0,696,271.150034
160.0,419,274.388502
150.0,401,277.501076
190.0,382,280.450226
240.0,390,283.520221
180.0,492,287.418267
260.0,452,291.065442
290.0,554,295.421076
500.0,814,301.782054
200.0,478,305.579181
300.0,507,309.887298
150.0,386,313.030349
190.0,438,316.545837
280.0,441,320.035516
280.0,512,324.155181
270.0,509,328.190197
230.0,549,332.470671
170.0,398,335.5198
140.0,527,339.833544
320.0,504,343.847531
200.0,409,347.216789
220.0,549,351.479146
240.0,497,355.399424
370.0,533,359.515867
310.0,520,363.586981
210.0,509,367.839093
190.0,482,371.696522
380.0,681,377.155384
360.0,583,381.765416
260.0,469,385.51402
300.0,460,389.094054
180.0,402,392.304908
220.0,505,396.238667
180.0,345,398.970796
240.0,477,402.668547
300.0,554,406.976043
240.0,379,409.943548
290.0,525,414.195273
590.0,661,419.39858
320.0,515,423.467148
290.0,540,427.73379
320.0,586,432.37518
330.0,572,436.99408
130.0,384,440.154974
310.0,521,444.135909
230.0,430,447.47732
220.0,507,451.604843
250.0,497,455.574053
70.0,282,457.75444
280.0,556,462.166457
180.0,412,465.303735
330.0,558,469.506164
210.0,463,473.381531
310.0,573,477.817282
310.0,614,482.50741
300.0,489,486.382846
250.0,472,490.301494
200.0,445,493.721189
230.0,719,499.392128
240.0,619,504.097856
180.0,483,508.124713
170.0,447,511.875044
170.0,411,515.337858
200.0,433,518.808875
140.0,385,521.977812
140.0,366,524.894527
260.0,574,529.61554
230.0,475,533.457958
180.0,489,537.425575
200.0,420,540.677851
610.0,715,546.21552
220.0,554,550.620304
230.0,538,554.856859
230.0,470,558.624375
300.0,463,562.405382
200.0,451,565.92879
220.0,481,569.700202
210.0,445,573.077188
160.0,351,575.827367
220.0,458,579.502317
250.0,518,583.481261
240.0,517,587.612448
220.0,470,591.357456
170.0,432,594.752443
580.0,668,599.968212
220.0,500,603.879588
230.0,465,607.416444
320.0,594,612.036785
180.0,475,615.784822
140.0,474,619.497459
200.0,388,622.587847
190.0,486,626.319552
220.0,473,630.076155
450.0,645,635.629827
200.0,490,639.471377
210.0,426,642.769667
270.0,438,646.44502
320.0,570,650.981832
190.0,404,654.283801
980.0,648,659.447289
240.0,470,663.096014
260.0,512,667.171217
150.0,523,671.47979
1050.0,734,677.221263
270.0,680,682.724513
240.0,470,686.427563
150.0,422,689.924104
210.0,489,693.662129
280.0,451,697.131488
110.0,320,699.65624
260.0,489,703.508035
250.0,477,707.25032
200.0,529,711.400171
240.0,420,714.798763
160.0,455,718.672043
210.0,554,723.034559
270.0,514,727.282261
190.0,502,731.276578
160.0,405,734.466237
280.0,470,738.290632
260.0,583,743.161179
380.0,652,748.157385
160.0,358,751.132753
200.0,540,755.608998
210.0,513,759.644751
250.0,460,763.247276
190.0,515,767.462843
310.0,704,773.021932
210.0,403,776.203112
200.0,420,779.728883
150.0,432,783.113366
290.0,574,787.494843
230.0,387,790.715706
260.0,411,794.150709
370.0,503,798.225065
220.0,443,801.699837
650.0,718,807.525838
240.0,476,811.24221
290.0,436,814.730921
190.0,477,818.445896
370.0,742,824.207897
270.0,476,828.008851
320.0,582,832.69222
200.0,467,836.379183
190.0,458,839.989834
180.0,461,843.802341
260.0,550,848.09715
190.0,410,851.252115
170.0,407,854.413509
220.0,502,858.443086
280.0,466,862.306908
240.0,478,865.987634
160.0,343,868.677005
260.0,517,872.604509
190.0,465,876.157625
180.0,551,880.348501
390.0,511,884.29165
210.0,433,887.656998
130.0,519,891.719461
670.0,704,897.344721
240.0,396,900.382091
740.0,856,907.020813
160.0,452,910.507178
200.0,479,914.347124
290.0,438,918.217355
210.0,428,921.840487
200.0,457,925.415293
280.0,481,929.067924
170.0,427,932.558596
290.0,491,936.439885
200.0,387,939.452212
220.0,415,942.620395
330.0,596,947.313339
220.0,429,950.860077
150.0,429,954.230615
200.0,435,957.594926
310.0,436,960.885578
140.0,446,964.729438
280.0,408,967.950072
80.0,393,970.974867
160.0,449,974.51101
150.0,477,978.195727
350.0,552,982.511386
270.0,422,985.9045
130.0,421,989.198792
270.0,697,994.619272
190.0,415,998.061554
360.0,520,1002.21098
240.0,511,1006.298989
200.0,498,1010.440356
500.0,725,1016.245427
290.0,435,1019.587555
190.0,506,1023.556339
200.0,471,1027.184754
210.0,458,1030.750562
220.0,488,1034.465443
90.0,303,1036.844229
150.0,398,1040.284422
160.0,404,1043.549611
220.0,515,1047.640484
230.0,439,1051.016138
470.0,749,1056.688355
270.0,449,1060.245996
430.0,596,1064.99403
670.0,745,1070.700109
100.0,411,1073.852577
160.0,492,1077.861028
140.0,401,1080.95397
290.0,504,1084.948145
220.0,488,1088.900664
240.0,540,1093.543321
210.0,424,1097.298393
140.0,444,1100.899574
280.0,526,1105.033735
310.0,510,1108.944476
180.0,512,1112.866104
340.0,591,1117.512165
270.0,399,1120.598137
250.0,504,1124.590498
360.0,537,1129.044326
230.0,514,1133.1874
210.0,450,1136.826903
240.0,522,1141.043932
140.0,349,1144.082882
230.0,483,1147.965097
240.0,449,1151.49229
260.0,532,1155.65286
250.0,489,1159.421751
140.0,495,1163.286897
210.0,463,1166.963365
300.0,545,1171.20506
220.0,499,1175.118959
240.0,511,1179.119762
300.0,442,1182.52491
240.0,440,1186.007332
290.0,505,1189.860104
130.0,329,1192.400573
230.0,472,1196.185629
210.0,525,1200.451958
170.0,507,1204.489089
120.0,396,1207.512611
220.0,434,1210.873757
190.0,437,1214.286078
150.0,463,1218.0337
250.0,483,1221.827111
200.0,385,1224.807064
210.0,533,1228.984364
220.0,506,1232.999386
150.0,397,1236.256451
260.0,496,1240.177946
270.0,388,1243.252804
440.0,702,1248.788316
320.0,501,1252.817775
140.0,412,1256.150339
250.0,495,1260.096019
500.0,753,1265.953159
350.0,645,1271.124272
220.0,510,1275.373606
330.0,584,1279.944781
280.0,554,1284.290563
190.0,544,1288.775902
150.0,406,1292.022038
190.0,412,1295.226834
590.0,659,1300.491787
180.0,439,1304.11709
200.0,403,1307.19787
330.0,483,1310.94884
380.0,521,1315.012256
170.0,425,1318.363557
280.0,533,1322.492178
250.0,495,1326.455814
170.0,408,1329.714767
180.0,415,1332.977936
230.0,453,1336.73781
230.0,459,1340.402591
200.0,418,1343.821466
270.0,629,1348.67887
90.0,322,1351.117427
270.0,438,1354.688831
200.0,565,1359.330117
170.0,507,1363.337269
500.0,708,1368.913601
150.0,407,1372.11346
240.0,406,1375.432507
290.0,473,1379.130982
250.0,451,1382.692237
350.0,598,1387.376329
230.0,504,1391.502804
260.0,468,1395.348041
170.0,469,1399.244923
160.0,502,1403.336855
200.0,436,1406.852978
140.0,433,1410.314489
250.0,445,1413.747531
270.0,531,1417.892747
110.0,320,1420.390845
210.0,403,1423.754159
350.0,609,1428.918219
200.0,330,1431.566281
290.0,415,1434.823296
310.0,484,1438.709985
260.0,452,1442.377816
230.0,531,1446.391149
190.0,504,1450.377172
160.0,454,1453.906588
320.0,488,1457.601803
310.0,520,1461.597448
200.0,385,1464.755216
260.0,443,1468.3762
130.0,339,1471.101483
190.0,385,1474.174613
210.0,414,1477.478444
240.0,565,1481.988321
370.0,594,1486.5844
100.0,479,1490.442119
380.0,714,1496.151357
220.0,480,1499.937966
240.0,504,1503.83964
210.0,470,1507.563448
200.0,409,1510.837243
210.0,417,1514.251085
230.0,473,1518.078696
210.0,426,1521.429787
210.0,410,1524.570969
240.0,544,1528.835762
160.0,381,1531.823875
240.0,552,1536.082897
280.0,496,1539.911269
240.0,432,1543.308573
230.0,531,1547.348274
230.0,636,1552.284374
220.0,482,1556.124674
110.0,367,1559.016031
200.0,499,1562.818849
350.0,507,1566.720878
280.0,472,1570.372658
200.0,460,1573.928222
170.0,356,1576.69948
170.0,499,1580.474301
140.0,467,1584.095313
270.0,509,1588.175811
330.0,510,1592.328322
260.0,555,1596.639282
110.0,388,1599.615609
260.0,541,1603.837665
180.0,402,1606.989032
290.0,449,1610.498596
250.0,518,1614.685251
210.0,448,1618.419267
140.0,397,1621.603276
240.0,445,1625.070136
260.0,501,1629.137093
250.0,470,1632.861293
210.0,517,1636.880305
150.0,462,1640.54684
280.0,521,1644.867753
200.0,415,1648.147834
210.0,457,1651.805286
270.0,469,1655.520455
220.0,480,1659.280338
390.0,613,1664.150626
400.0,488,1667.96276
280.0,457,1671.541134
230.0,508,1675.909836
260.0,550,1680.335846
240.0,435,1683.945144
190.0,386,1687.020413
260.0,507,1691.022696
290.0,496,1695.068222
160.0,488,1698.957531
290.0,571,1703.420263
250.0,419,1706.66802
270.0,546,1710.880146
170.0,492,1715.000566
240.0,484,1718.865281
200.0,441,1722.292342
210.0,493,1726.156658
240.0,477,1729.841555
150.0,415,1733.080183
210.0,449,1736.505798
160.0,444,1739.918839
240.0,486,1743.647763
170.0,328,1746.400716
