fps,nupdates,avg reward,total_timesteps,value_loss,explained_variance,policy_entropy
1841,4100,1.0833146220073104,328000,0.05596403032541275,0.8386698067188263,1.6802186965942383
1842,4200,1.3271244678646326,336000,0.024652045220136642,0.9505361318588257,1.6696834564208984
1845,4300,1.6049975331639872,344000,0.013135135173797607,0.977950356900692,1.625430703163147
1847,4400,1.549424808472395,352000,0.022684674710035324,0.9551926627755165,1.6409660577774048
1845,4500,1.5174860734492541,360000,0.035974595695734024,0.9054391384124756,1.616906762123108
1843,4600,1.4246983194723726,368000,0.020322734490036964,0.9540191814303398,1.629835844039917
1844,4700,1.3438761168159545,376000,0.0360148623585701,0.8965022712945938,1.6489442586898804
1846,4800,1.3531258642673492,384000,0.003830378409475088,0.9854421336203814,1.6865342855453491
1849,4900,1.0896469591185451,392000,0.009509590454399586,0.9818464815616608,1.6725225448608398
1851,5000,0.5794332144781947,400000,0.02466927096247673,0.9253763481974602,1.666548728942871
1850,5100,1.5089195225387813,408000,0.009819094091653824,0.9598000831902027,1.6336917877197266
1852,5200,1.2558685571886599,416000,0.02661304734647274,0.9274163693189621,1.6554549932479858
1852,5300,1.674766752962023,424000,0.016534265130758286,0.9734627045691013,1.6022027730941772
1851,5400,1.4649136930704116,432000,0.01005934365093708,0.9694862868636847,1.6085046529769897
1852,5500,1.0847944445908069,440000,0.02171878144145012,0.9042414948344231,1.621616005897522
1852,5600,0.7858854608144611,448000,0.012519744224846363,0.9702024441212416,1.5797269344329834
1853,5700,1.185863773804158,456000,0.01578296348452568,0.9684859849512577,1.6555105447769165
1852,5800,1.4466873347759246,464000,0.04304363578557968,0.9155155196785927,1.6095651388168335
1853,5900,1.030192571459338,472000,0.0026017152704298496,0.9923358680680394,1.6512848138809204
1853,6000,1.0948112696874888,480000,0.010582993738353252,0.9883618168532848,1.5951769351959229
1853,6100,1.1767689988948404,488000,0.010765956714749336,0.9791322015225887,1.6463336944580078
1852,6200,1.0515507294796407,496000,0.019030097872018814,0.9528400152921677,1.6686508655548096
1854,6300,1.4837673341855406,504000,0.020842846482992172,0.9745500963181257,1.6235551834106445
1855,6400,1.3491355005651713,512000,0.011305292136967182,0.977340953424573,1.6280004978179932
1856,6500,2.0005529078887774,520000,0.03520095348358154,0.957145232707262,1.589442253112793
1857,6600,0.9938275202643126,528000,0.007805787026882172,0.9761697053909302,1.6582874059677124
1858,6700,1.1686930591240525,536000,0.013930733315646648,0.9604483768343925,1.6466667652130127
1859,6800,1.5038346023764462,544000,0.015532712452113628,0.9631229564547539,1.5747325420379639
1861,6900,1.4145161300897597,552000,0.007484950125217438,0.9837885908782482,1.591081976890564
1862,7000,1.4754173237830401,560000,0.03165208548307419,0.9582297056913376,1.5833656787872314
1863,7100,1.125587235740386,568000,0.0077581643126904964,0.9798801466822624,1.6625392436981201
1864,7200,1.3073685398325323,576000,0.01495450921356678,0.9717688541859388,1.6569925546646118
1864,7300,1.8440342575311661,584000,0.030644770711660385,0.9293176606297493,1.598677635192871
1865,7400,1.0300401967600918,592000,0.0057550519704818726,0.9897477738559246,1.5926601886749268
1866,7500,1.3929996233433486,600000,0.005005492363125086,0.9821542706340551,1.5392287969589233
1866,7600,0.7665746969170868,608000,0.004479586146771908,0.9784266967326403,1.6829779148101807
1867,7700,1.2776808245107532,616000,0.00977146066725254,0.9843147210776806,1.6085536479949951
1867,7800,0.8657793140038847,624000,0.008616198785603046,0.9678078554570675,1.6858808994293213
1868,7900,2.1851215805858373,632000,0.018948528915643692,0.982634212821722,1.4936378002166748
1868,8000,1.2544786766171456,640000,0.015770774334669113,0.9488673992455006,1.5709583759307861
1866,8100,1.0305769752711058,648000,0.007396069820970297,0.9572960957884789,1.6634286642074585
1868,8200,1.2360776578076185,656000,0.035030659288167953,0.8616671115159988,1.6351642608642578
1868,8300,1.518103426322341,664000,0.013222808949649334,0.9673239290714264,1.5840909481048584
1869,8400,1.557323094457388,672000,0.02268468402326107,0.9117506220936775,1.5832693576812744
1868,8500,1.1137360345572234,680000,0.00691899424418807,0.9905311539769173,1.543981671333313
1868,8600,1.6742559594102204,688000,0.007951803505420685,0.990205792710185,1.5266456604003906
1869,8700,1.052557585388422,696000,0.003624366130679846,0.9869168605655432,1.6768360137939453
1869,8800,1.8547144494950771,704000,0.0024007444735616446,0.9974481544923037,1.6007038354873657
1870,8900,1.6903229430317879,712000,0.013958481140434742,0.9831765908747911,1.6017684936523438
1870,9000,1.7569104133173823,720000,0.034674353897571564,0.9324361756443977,1.5653796195983887
1870,9100,1.5763118248432875,728000,0.011962303891777992,0.9631681591272354,1.594943642616272
1870,9200,1.7537823486141861,736000,0.014161983504891396,0.9864358995109797,1.52145516872406
1871,9300,1.3564082765486092,744000,0.002954163821414113,0.9953466239385307,1.5543681383132935
1870,9400,1.0389826852828263,752000,0.00573576707392931,0.9833806734532118,1.6028553247451782
1870,9500,1.347907653870061,760000,0.008259223774075508,0.9882458755746484,1.5767470598220825
1871,9600,1.1048169980349485,768000,0.010439760982990265,0.9741822592914104,1.6370131969451904
1871,9700,1.4458539448678493,776000,0.00720506627112627,0.9778251852840185,1.645429253578186
1871,9800,1.1155033959221328,784000,0.004751980304718018,0.9835463874042034,1.6579818725585938
1872,9900,1.7153822530061007,792000,0.006841827183961868,0.9896757481619716,1.6048557758331299
1874,10000,0.9112617843784392,800000,0.00772321131080389,0.9855344220995903,1.6684415340423584
1875,10100,1.4573827316053212,808000,0.041163407266139984,0.938611164689064,1.6654716730117798
1875,10200,1.191383817140013,816000,0.012224845588207245,0.9780684299767017,1.6866506338119507
1875,10300,1.5465362960472704,824000,0.010040701366961002,0.9802984613925219,1.6264617443084717
1876,10400,1.1071483850479127,832000,0.009197326377034187,0.9771931990981102,1.633366346359253
1875,10500,1.038423200743273,840000,0.00625069672241807,0.9831529445946217,1.6691745519638062
1876,10600,1.291385118989274,848000,0.006138144992291927,0.9809440597891808,1.6337649822235107
1878,10700,1.697173938434571,856000,0.0244014672935009,0.9742915239185095,1.5841717720031738
1878,10800,1.3812805561348795,864000,0.01929630897939205,0.9668145067989826,1.6359506845474243
1879,10900,1.0709164460276952,872000,0.007491481956094503,0.9829578306525946,1.6929569244384766
1878,11000,1.9013933427631855,880000,0.02702092006802559,0.9647380709648132,1.6327259540557861
1878,11100,1.606222623726353,888000,0.01760837808251381,0.9705510511994362,1.6429983377456665
1878,11200,1.4636909801512956,896000,0.00887792743742466,0.9833437725901604,1.6184591054916382
1879,11300,1.2554079141467809,904000,0.004487744532525539,0.9884372474625707,1.63339364528656
1879,11400,1.3397592595778405,912000,0.011107511818408966,0.9836200270801783,1.6391408443450928
1880,11500,0.8554133761441335,920000,0.025568637996912003,0.9482900314033031,1.6950931549072266
1881,11600,1.8960674796253443,928000,0.0114101218059659,0.9739524964243174,1.667344331741333
1882,11700,1.6368420615792274,936000,0.012176640331745148,0.9750938005745411,1.6686416864395142
1882,11800,1.8476052679121495,944000,0.020716432482004166,0.9795132353901863,1.6462188959121704
1882,11900,1.4444838758558034,952000,0.0438014417886734,0.9254281222820282,1.7211319208145142
1882,12000,1.4155307001434267,960000,0.004748326726257801,0.9813325982540846,1.7113697528839111
1882,12100,0.9809463789686561,968000,0.006163503974676132,0.9752796180546284,1.7155330181121826
1883,12200,1.0322005122085103,976000,0.015605276450514793,0.9794877581298351,1.7106525897979736
1884,12300,1.202962527796626,984000,0.01009664312005043,0.9673855118453503,1.7105627059936523
1885,12400,1.2802929437719286,992000,0.008850395679473877,0.9840087741613388,1.7116954326629639
1885,12500,1.1229764200863428,1000000,0.007776512764394283,0.982724541798234,1.699428915977478
1885,12600,1.0041529922746122,1008000,0.002876752521842718,0.9904960384592414,1.7036621570587158
1885,12700,1.3348281957674772,1016000,0.020040232688188553,0.897405743598938,1.7239172458648682
1885,12800,1.0720871036639437,1024000,0.00962835829705,0.9628882631659508,1.733705759048462
1886,12900,1.002904229820706,1032000,0.005854893010109663,0.9737043809145689,1.6975135803222656
1885,13000,1.4211840201169252,1040000,0.03892151266336441,0.9218506440520287,1.7156416177749634
1884,13100,1.519992323219776,1048000,0.03455207496881485,0.9514439329504967,1.7182403802871704
1883,13200,1.0421664173249154,1056000,0.020042773336172104,0.903316892683506,1.7612533569335938
1883,13300,1.1538050936535,1064000,0.02440757118165493,0.9516019336879253,1.7050584554672241
1883,13400,1.629481291025877,1072000,0.013037651777267456,0.9679933451116085,1.6549742221832275
1883,13500,1.935699112713337,1080000,0.014377733692526817,0.9695703666657209,1.6092313528060913
1884,13600,1.4689459845423698,1088000,0.012829643674194813,0.9668094106018543,1.6710115671157837
1885,13700,1.62094755358994,1096000,0.0196524765342474,0.935296468436718,1.6687147617340088
1886,13800,0.7702167077455669,1104000,0.010920444503426552,0.9185870736837387,1.7163490056991577
1886,13900,1.095244337245822,1112000,0.007400094531476498,0.9819741044193506,1.7128556966781616
1886,14000,1.3654186189174653,1120000,0.008553196676075459,0.9747005812823772,1.6636472940444946
1886,14100,1.6018486673012375,1128000,0.009528098627924919,0.9831446427851915,1.6653220653533936
1886,14200,1.9993993502110243,1136000,0.039738334715366364,0.9561453051865101,1.606207251548767
1887,14300,1.1449305258691311,1144000,0.04319194704294205,0.8509901463985443,1.6640796661376953
1888,14400,1.1987136303447188,1152000,0.007865482941269875,0.9828880168497562,1.7067689895629883
1888,14500,1.3709665638394655,1160000,0.025835782289505005,0.936062179505825,1.7466299533843994
1888,14600,1.5134040109813214,1168000,0.03729434683918953,0.8996867686510086,1.6476703882217407
1888,14700,1.2198657993227244,1176000,0.01822122558951378,0.9282308667898178,1.734880805015564
1889,14800,1.7513047695159911,1184000,0.0228215791285038,0.9553012736141682,1.6104806661605835
1890,14900,1.1437601406127214,1192000,0.012586163356900215,0.9583938792347908,1.715619683265686
1890,15000,1.2233541851863265,1200000,0.016656992956995964,0.9516087733209133,1.6911146640777588
1891,15100,1.7105359233915807,1208000,0.022753428667783737,0.9627844020724297,1.6641480922698975
1891,15200,1.4776041019707917,1216000,0.05027508735656738,0.8049935102462769,1.7101987600326538
