#{"t_start": 1524077715.9155486, "env_id": "SpaceInvadersNoFrameskip-v0"}
r,l,t
260.0,702,19.895051
100.0,464,23.762522
180.0,375,27.078738
80.0,410,30.499684
140.0,435,33.893322
75.0,377,37.10844
155.0,840,44.751217
80.0,394,48.415076
120.0,588,53.652011
25.0,282,56.172239
80.0,344,58.996826
80.0,498,63.349072
110.0,348,66.343197
75.0,468,70.212712
105.0,508,74.800324
135.0,556,79.636181
120.0,522,84.265162
395.0,606,89.589465
120.0,482,93.663268
80.0,524,97.922149
120.0,507,102.210237
35.0,340,105.212325
105.0,464,109.199154
120.0,474,113.298436
110.0,457,116.963545
180.0,579,121.965206
210.0,605,126.730152
105.0,386,129.915782
110.0,490,134.290963
105.0,573,138.883538
120.0,575,143.58706
135.0,564,148.245071
135.0,591,153.101546
105.0,565,157.660361
75.0,473,161.567993
50.0,297,163.872016
50.0,307,166.575133
215.0,634,171.704833
380.0,605,176.745062
155.0,602,181.822153
210.0,627,187.052211
165.0,587,192.066787
105.0,481,196.068855
315.0,1020,204.355501
105.0,486,208.815144
75.0,405,212.309624
355.0,594,217.318779
85.0,296,219.610362
210.0,608,224.471848
210.0,610,229.408039
75.0,303,231.899592
180.0,643,237.418223
155.0,595,242.566237
180.0,601,247.675213
210.0,643,253.020625
180.0,626,258.213378
410.0,623,263.630748
180.0,609,268.724098
210.0,644,274.109564
105.0,474,278.407301
155.0,591,283.19949
155.0,592,288.003795
310.0,823,294.766813
210.0,637,299.981015
135.0,582,304.844201
180.0,603,309.582232
180.0,607,314.529167
180.0,616,319.48129
155.0,593,324.374029
105.0,488,328.515026
75.0,313,331.025466
410.0,632,336.291412
210.0,618,341.370308
155.0,587,346.13644
410.0,647,351.61962
180.0,599,356.684041
155.0,596,361.811749
105.0,300,364.234636
155.0,592,369.049792
75.0,310,371.568527
135.0,585,376.684273
155.0,594,381.620688
320.0,586,386.44748
485.0,1361,397.803191
210.0,655,403.251233
75.0,314,405.919604
180.0,650,411.367965
210.0,635,416.861265
380.0,601,421.733536
410.0,614,426.744224
180.0,624,431.957107
260.0,731,437.867545
410.0,602,442.566132
185.0,593,447.355313
210.0,647,452.949895
180.0,605,457.812876
335.0,593,462.817663
410.0,621,467.592451
155.0,604,472.423126
335.0,593,477.250537
210.0,618,482.579781
105.0,477,486.736562
105.0,481,490.657978
335.0,586,495.326191
155.0,661,500.739927
290.0,827,507.312696
455.0,1301,518.04161
420.0,1196,528.102523
180.0,626,532.964909
105.0,477,536.759735
240.0,720,542.788615
265.0,712,548.61892
155.0,611,553.722133
80.0,288,556.087298
180.0,606,561.037292
320.0,588,566.212246
155.0,597,571.504202
230.0,739,578.028667
260.0,753,584.312391
360.0,601,589.011114
410.0,633,593.966909
220.0,601,598.994007
180.0,652,604.113312
80.0,294,606.606565
210.0,615,611.730063
210.0,649,616.957838
180.0,615,621.826334
155.0,603,626.777413
475.0,768,633.09672
410.0,621,638.014135
210.0,645,643.105236
