#{"t_start": 1520717120.8472185, "env_id": "SpaceInvadersNoFrameskip-v0"}
r,l,t
105.0,475,14.355405
105.0,514,16.617437
80.0,381,18.267954
105.0,381,20.044839
225.0,1123,25.309236
100.0,533,27.886014
155.0,474,30.109187
160.0,595,32.892121
250.0,473,35.15626
105.0,614,38.167311
155.0,627,41.122473
50.0,396,42.97358
155.0,545,45.526576
190.0,539,48.209199
105.0,498,50.763509
65.0,263,52.005177
55.0,295,53.437704
290.0,833,57.548013
145.0,474,59.860456
30.0,285,62.278837
210.0,718,70.11507
135.0,543,75.989148
255.0,599,82.330412
210.0,658,89.028073
210.0,533,94.605728
50.0,373,98.481045
180.0,524,104.109789
95.0,411,108.344359
330.0,961,117.943527
125.0,486,122.890198
165.0,596,129.123065
85.0,383,132.961586
65.0,301,136.174922
130.0,555,141.942213
105.0,514,147.088984
105.0,346,150.745213
110.0,502,155.919158
105.0,475,160.774385
75.0,371,164.281296
80.0,355,168.533092
240.0,1003,179.094124
210.0,573,185.032042
35.0,333,188.417237
45.0,405,192.539589
60.0,376,196.416139
100.0,290,199.404336
185.0,743,207.192823
565.0,1015,217.879477
20.0,307,221.09896
135.0,458,225.915224
270.0,690,233.132119
90.0,386,237.034394
170.0,649,243.766861
155.0,451,248.407243
120.0,532,253.878586
155.0,686,261.259133
850.0,1100,273.816046
75.0,436,278.289006
105.0,453,282.884562
380.0,763,290.840343
20.0,336,294.223416
160.0,495,299.242408
110.0,407,303.274113
110.0,496,308.306496
210.0,537,313.74077
110.0,564,319.718543
30.0,302,322.609981
75.0,480,327.424147
35.0,435,331.754196
480.0,932,341.339487
110.0,462,345.982531
75.0,296,349.057271
155.0,525,354.64827
135.0,561,360.53631
45.0,341,363.953919
415.0,645,370.790229
70.0,406,374.996651
135.0,515,380.492011
45.0,552,386.30465
260.0,600,392.587589
105.0,411,396.413476
515.0,802,404.578871
135.0,513,409.771145
30.0,305,412.896371
135.0,441,417.578548
210.0,491,422.542891
155.0,508,427.71753
70.0,536,433.445987
135.0,530,438.887691
20.0,273,441.630486
135.0,542,447.222154
180.0,513,452.517205
185.0,532,457.978862
140.0,488,462.982321
105.0,568,468.928153
185.0,576,474.986537
110.0,474,479.828403
30.0,293,482.873525
180.0,537,488.556605
105.0,389,492.524884
65.0,323,495.904813
20.0,291,499.019261
115.0,492,504.292167
50.0,299,507.380506
135.0,480,512.398856
55.0,302,515.44044
215.0,912,524.447077
255.0,704,531.751271
75.0,478,536.714456
160.0,595,542.729578
105.0,527,548.206873
85.0,466,552.932044
180.0,488,558.210211
210.0,642,564.936507
120.0,485,569.911593
150.0,498,575.066096
195.0,546,580.682282
90.0,448,585.32836
140.0,543,591.196622
110.0,419,595.342351
155.0,568,601.190411
205.0,635,607.860708
345.0,713,615.027286
65.0,425,619.386228
425.0,966,629.377329
180.0,600,635.760605
105.0,569,641.606171
90.0,431,645.65674
175.0,568,651.264918
60.0,475,656.267267
20.0,373,660.205258
50.0,307,663.45402
45.0,392,667.620187
135.0,394,671.633743
75.0,309,674.83898
490.0,1135,686.608793
110.0,463,691.19404
50.0,284,694.164814
35.0,317,697.530364
180.0,382,701.418
110.0,482,706.547927
5.0,284,709.485109
35.0,376,713.345672
660.0,1161,725.493986
210.0,573,731.410361
45.0,433,735.964291
215.0,652,742.497909
125.0,368,746.237219
60.0,503,751.485108
120.0,463,756.288717
140.0,439,760.774047
30.0,349,764.354114
80.0,473,769.070007
130.0,489,774.129114
105.0,516,779.412709
85.0,449,783.919899
385.0,599,790.308434
105.0,477,795.044409
170.0,479,800.022599
75.0,472,805.056414
110.0,384,809.03117
135.0,460,813.874538
80.0,458,818.501496
175.0,809,826.976902
165.0,507,832.277181
105.0,477,836.977252
205.0,868,845.978331
135.0,359,849.790399
150.0,444,854.429096
80.0,341,858.018094
410.0,689,865.340014
765.0,1009,876.038782
185.0,608,882.413889
130.0,386,886.355747
135.0,463,891.062302
160.0,595,897.174171
460.0,1044,908.725256
240.0,634,915.343946
250.0,757,923.307989
165.0,671,930.378779
140.0,408,934.309664
320.0,917,943.806283
120.0,478,948.780006
50.0,395,952.88511
150.0,437,957.481455
660.0,1091,969.071502
135.0,615,975.403557
125.0,498,980.781891
160.0,517,986.232007
210.0,529,991.732739
110.0,491,997.012984
40.0,297,1000.098016
180.0,539,1005.622106
240.0,649,1013.387216
210.0,491,1018.310129
155.0,568,1024.195752
55.0,389,1028.363658
125.0,544,1034.051604
120.0,480,1038.870792
110.0,445,1043.51066
135.0,483,1048.447351
240.0,600,1054.626758
105.0,542,1060.116946
165.0,683,1067.10065
150.0,637,1073.575753
215.0,1125,1084.819976
210.0,560,1090.675135
155.0,352,1094.297844
120.0,479,1099.226769
