#{"t_start": 1525976434.607692, "env_id": "QbertNoFrameskip-v0"}
r,l,t
50.0,254,16.066117
125.0,304,18.773587
225.0,332,21.8371
175.0,331,24.935468
225.0,452,29.076948
150.0,330,32.096161
25.0,290,34.633212
100.0,291,37.190613
75.0,314,39.978869
175.0,346,43.589717
75.0,334,46.666861
50.0,252,48.979588
50.0,300,51.688879
225.0,403,55.336137
0.0,280,58.073192
175.0,300,60.909118
50.0,308,63.969933
125.0,345,67.135364
200.0,294,69.765282
100.0,278,72.477203
25.0,300,75.26625
550.0,446,79.241066
225.0,363,82.460677
75.0,319,85.518367
125.0,323,88.701616
175.0,297,91.653883
125.0,335,94.800936
50.0,308,97.614953
0.0,278,100.173105
175.0,391,103.845006
0.0,291,106.662483
200.0,367,109.925239
125.0,329,113.173821
75.0,322,116.383976
175.0,348,119.71757
100.0,272,122.028191
0.0,286,124.68116
100.0,319,127.659989
75.0,316,130.379697
25.0,239,132.381925
100.0,312,135.151076
175.0,341,138.296233
0.0,282,140.744628
125.0,382,144.337048
500.0,388,147.942772
250.0,393,151.260622
25.0,285,153.948383
200.0,334,157.365818
100.0,318,160.336347
300.0,438,164.306921
125.0,338,167.677324
50.0,299,170.601259
0.0,277,173.16364
425.0,339,176.454494
100.0,272,179.02514
550.0,413,183.194605
50.0,311,186.02617
200.0,306,188.865228
75.0,316,191.462722
150.0,340,194.320075
50.0,296,197.30218
75.0,326,200.324312
175.0,319,203.26083
25.0,292,206.101432
25.0,288,208.708783
300.0,401,212.476456
100.0,328,215.725695
300.0,364,218.954334
225.0,328,222.247096
350.0,304,225.482038
275.0,305,228.313664
275.0,385,231.792522
275.0,319,234.800537
325.0,455,238.999567
375.0,334,241.751475
250.0,331,244.699032
350.0,319,247.405303
325.0,431,251.354505
275.0,288,253.90417
125.0,306,256.861254
100.0,322,260.156694
300.0,395,264.376128
850.0,534,269.569509
450.0,472,273.751759
300.0,404,277.45226
375.0,425,281.435672
275.0,346,284.683922
250.0,364,288.288072
200.0,328,291.563161
300.0,381,295.149531
300.0,337,298.257983
225.0,329,301.159725
225.0,302,303.904215
200.0,289,306.458908
350.0,320,309.174332
325.0,414,313.147538
300.0,345,316.444423
250.0,325,319.677812
275.0,314,322.607553
200.0,322,325.668504
275.0,410,329.37422
250.0,346,332.763876
225.0,321,335.57706
250.0,304,338.291755
750.0,432,342.382211
300.0,354,345.654773
350.0,366,348.939468
250.0,320,351.703306
300.0,409,355.138311
400.0,316,357.788494
350.0,503,362.63051
250.0,409,366.66144
275.0,387,370.432204
400.0,387,373.828791
300.0,366,377.10198
250.0,353,380.181102
325.0,384,383.697122
150.0,266,386.161057
225.0,338,389.106128
275.0,371,392.138051
375.0,366,395.589184
225.0,350,398.868471
175.0,330,402.250672
200.0,314,405.171363
275.0,342,408.404136
375.0,440,412.735236
275.0,389,416.457095
375.0,413,419.95861
250.0,351,422.975709
375.0,498,427.58626
350.0,543,432.81298
300.0,489,437.418679
250.0,316,440.12513
275.0,352,443.075313
200.0,296,445.498282
325.0,349,448.548325
150.0,292,451.182985
325.0,434,455.030391
225.0,297,457.477777
325.0,386,460.775974
250.0,309,463.591144
125.0,295,466.403354
375.0,379,470.154599
250.0,328,472.862798
350.0,455,476.87641
275.0,389,480.635396
325.0,355,484.172866
275.0,324,487.221773
275.0,354,490.620074
200.0,311,493.5318
300.0,329,496.879814
400.0,459,501.306259
375.0,358,504.371615
300.0,385,507.613791
350.0,388,511.049005
200.0,319,513.851197
250.0,361,516.833169
200.0,283,519.310426
625.0,406,522.871745
200.0,295,525.29635
225.0,293,527.662777
300.0,309,530.391345
275.0,401,534.285176
350.0,452,538.292969
950.0,507,543.241
300.0,305,545.804219
300.0,331,548.987837
225.0,283,551.887264
250.0,352,554.984883
725.0,491,559.374992
325.0,352,562.345843
275.0,412,566.325274
250.0,339,569.455063
425.0,428,573.224885
325.0,370,576.762622
150.0,337,579.730903
600.0,452,583.821969
350.0,417,587.51645
250.0,359,590.707851
250.0,369,593.894351
225.0,346,597.094291
675.0,483,601.35097
400.0,462,605.673663
250.0,378,608.78364
275.0,371,612.296809
300.0,320,615.310607
325.0,362,618.576507
275.0,389,621.950233
250.0,335,624.647353
300.0,338,627.514278
525.0,336,630.280564
400.0,545,634.968822
225.0,324,637.745729
325.0,351,640.789538
425.0,433,644.681699
375.0,404,648.503704
200.0,312,651.37901
225.0,287,653.864842
350.0,352,657.379132
250.0,305,660.322577
200.0,267,662.561907
