fps,avg reward,nupdates,explained_variance,learning rate,epsilonValue,value_loss,total_timesteps,policy_entropy
1764,2.5494940870907157,37300,0.9879745990037918,0.001,0.0007272674363255627,0.023489033803343773,2984000,1.5155845880508423
1764,3.3124932296574117,37400,0.9879533965140581,0.001,0.0007272674363255627,0.03095625713467598,2992000,1.4149410724639893
1764,4.452161746099591,37500,0.9950844296254218,0.001,0.0007272674363255627,0.027448544278740883,3000000,1.2949310541152954
1764,2.8627899068407716,37600,0.9957061135210097,0.001,0.0007272674363255627,0.016866330057382584,3008000,1.3808752298355103
1765,2.587770740687847,37700,0.9957403633743525,0.001,0.0007272674363255627,0.010561413131654263,3016000,1.5971908569335938
1765,2.082375259511173,37800,0.9949353276751935,0.001,0.0007272674363255627,0.011497890576720238,3024000,1.5695148706436157
1765,2.697163065848872,37900,0.9920555725693703,0.001,0.0007272674363255627,0.0270980354398489,3032000,1.5189586877822876
1766,1.6157529754564166,38000,0.9903335943818092,0.001,0.0007272674363255627,0.022789012640714645,3040000,1.5614256858825684
1766,2.319608671590686,38100,0.9932258268818259,0.001,0.0007272674363255627,0.014437886886298656,3048000,1.5644142627716064
1767,2.7051675338298082,38200,0.9921239428222179,0.001,0.0007272674363255627,0.027014631778001785,3056000,1.5490137338638306
1767,2.7294145084917547,38300,0.9890405777841806,0.001,0.0007272674363255627,0.04286542534828186,3064000,1.5312318801879883
1768,2.3390443664044143,38400,0.9870217507705092,0.001,0.0007272674363255627,0.017499279230833054,3072000,1.5464730262756348
1768,2.103911666944623,38500,0.9846865618601441,0.001,0.0007272674363255627,0.04813217371702194,3080000,1.5970079898834229
1768,3.304203116800636,38600,0.9891092460602522,0.001,0.0007272674363255627,0.030322933569550514,3088000,1.3909099102020264
1769,2.2965284441132097,38700,0.9965440842788666,0.001,0.0007272674363255627,0.0124905314296484,3096000,1.5115959644317627
1769,1.8492397379130125,38800,0.9853997360914946,0.001,0.0007272674363255627,0.026506170630455017,3104000,1.5905959606170654
1769,1.1262276206165551,38900,0.9018563479185104,0.001,0.0007272674363255627,0.013654233887791634,3112000,1.6641738414764404
1769,2.3225205671042204,39000,0.9877290856093168,0.001,0.0007272674363255627,0.019308142364025116,3120000,1.6269744634628296
1770,2.701863761246204,39100,0.9905968559905887,0.001,0.0007272674363255627,0.02607209049165249,3128000,1.5711601972579956
1770,4.377189116179943,39200,0.9961730733048171,0.001,0.0007272674363255627,0.019255541265010834,3136000,1.3268144130706787
1770,2.9432426264509557,39300,0.9911607792600989,0.001,0.0007272674363255627,0.02301960065960884,3144000,1.532789945602417
1771,6.891410848498344,39400,0.9691398553550243,0.001,0.0007272674363255627,0.5848451852798462,3152000,1.293788194656372
1771,2.041361056268215,39500,0.9914468862116337,0.001,0.0007272674363255627,0.017865300178527832,3160000,1.6280508041381836
1772,2.8585260335355995,39600,0.9842562060803175,0.001,0.0007272674363255627,0.042312782257795334,3168000,1.50226628780365
1772,3.7407614827156066,39700,0.942630086094141,0.001,0.0007272674363255627,0.23801927268505096,3176000,1.4673969745635986
1773,3.584477612748742,39800,0.9744327086955309,0.001,0.0007272674363255627,0.3725695013999939,3184000,1.3388268947601318
1773,3.9441591262817384,39900,0.9889655187726021,0.001,0.0007272674363255627,0.16893574595451355,3192000,1.4082529544830322
1773,2.9636740617454054,40000,0.9877221882343292,0.001,0.0007272674363255627,0.04185306280851364,3200000,1.4698803424835205
1773,2.4590583922341467,40100,0.9941166248172522,0.001,0.0007272674363255627,0.01864592544734478,3208000,1.5216472148895264
1774,2.1535716108977794,40200,0.9733505677431822,0.001,0.0007272674363255627,0.028812875971198082,3216000,1.4802935123443604
1774,3.3948207665234804,40300,0.9953255401924253,0.001,0.0007272674363255627,0.015786802396178246,3224000,1.4128053188323975
