#{"t_start": 1525976434.6077693, "env_id": "QbertNoFrameskip-v0"}
r,l,t
175.0,353,17.108832
75.0,341,20.079344
50.0,260,22.579565
50.0,308,25.363504
200.0,402,28.98242
275.0,434,32.974878
275.0,370,36.276852
550.0,410,39.868006
75.0,329,43.249585
125.0,436,47.453781
250.0,385,50.888065
225.0,353,54.117309
75.0,314,57.158289
50.0,288,59.96624
50.0,296,62.710573
175.0,355,66.110117
25.0,289,68.785497
300.0,432,72.845697
50.0,301,75.683055
175.0,296,78.289195
50.0,310,80.971339
525.0,370,84.492171
50.0,308,87.40939
0.0,283,90.218005
375.0,338,93.49937
375.0,496,98.06124
150.0,340,101.205276
25.0,289,103.979674
150.0,415,107.915236
525.0,378,111.375645
100.0,266,114.051844
25.0,288,117.000954
650.0,493,121.450382
275.0,387,124.98383
250.0,458,129.182333
175.0,323,131.941264
175.0,294,134.485784
125.0,330,137.473963
225.0,446,141.649789
75.0,263,144.011385
475.0,375,147.554099
75.0,278,149.864645
150.0,305,152.565948
75.0,323,155.809773
25.0,294,158.735062
75.0,301,161.414893
125.0,320,164.267491
125.0,322,167.372138
0.0,286,170.150048
150.0,349,173.567839
250.0,492,178.389037
125.0,315,181.476213
125.0,340,184.653294
225.0,320,187.78366
475.0,350,190.700769
500.0,424,194.228206
75.0,311,197.402637
100.0,294,200.098069
75.0,305,202.877315
775.0,496,207.667763
325.0,376,211.051485
175.0,295,214.02066
225.0,345,217.206868
275.0,379,220.831389
150.0,285,223.837794
300.0,437,228.120782
300.0,399,231.677263
225.0,353,235.011947
200.0,313,237.795426
375.0,465,241.932217
300.0,398,245.402893
150.0,329,248.258179
225.0,353,251.524117
275.0,377,254.933922
225.0,365,258.489287
225.0,314,261.942073
275.0,324,265.358602
700.0,429,269.316314
425.0,465,273.493111
175.0,317,276.40938
325.0,365,279.698624
225.0,305,282.47
125.0,313,285.635627
275.0,324,288.852604
250.0,365,292.383537
250.0,317,295.300178
375.0,417,299.100923
200.0,280,301.622235
325.0,338,304.659625
250.0,335,307.648438
125.0,306,310.242692
375.0,339,313.548806
250.0,296,316.343516
275.0,311,319.463907
200.0,270,322.041246
350.0,338,325.066236
300.0,316,328.083991
300.0,338,331.162556
450.0,455,335.417641
325.0,330,338.41802
300.0,354,341.729721
300.0,323,344.641575
250.0,281,347.21917
350.0,385,350.604917
200.0,325,353.357151
350.0,354,356.277111
250.0,322,359.149527
275.0,301,362.033952
225.0,312,365.201359
275.0,313,368.015037
250.0,346,371.318781
300.0,374,374.741318
275.0,441,378.661732
300.0,378,382.054986
325.0,365,385.443194
