nupdates,total_timesteps,fps,policy_entropy,explained_variance,value_loss,epsilonValue,avg reward
3100,248000,1790,1.6360889673233032,0.8807780742645264,0.02070549502968788,77.45470942031147,1.3565332509577275
3200,256000,1792,1.6095387935638428,0.9301120489835739,0.018737707287073135,76.727441982257,1.3751730471849442
3300,264000,1790,0.9361282587051392,0.9269156754016876,0.022745855152606964,76.00017454420254,0.5200764290988446
3400,272000,1791,6.041292635927675e-06,0.9228731766343117,0.08829972892999649,75.27290710614807,1.2964681801386178
3500,280000,1792,1.1624973986906761e-12,0.8317564427852631,0.09356559813022614,74.5456396680936,-2.835100995376706
3600,288000,1791,8.84852912916166e-28,0.9654030166566372,0.04224812239408493,73.81837223003913,2.6312319237738846
3700,296000,1793,3.452405258864304e-37,0.6916185319423676,0.2590809464454651,73.09110479198466,-1.9933469224721194
3800,304000,1795,0.0,0.918035201728344,0.07705015689134598,72.3638373539302,-1.403214405477047
3900,312000,1797,0.0,0.9288667067885399,0.10206524282693863,71.63656991587573,5.766122180223465
4000,320000,1797,0.0,0.8509377241134644,0.10319628566503525,70.90930247782126,-0.5695329934096662
4100,328000,1799,0.0,0.5682661235332489,1.4272735118865967,70.18203503976679,6.95585144162178
4200,336000,1799,0.0,0.9760157577693462,0.12198343127965927,69.45476760171232,13.84714408516884
4300,344000,1801,0.0,0.8812610507011414,0.09052789211273193,68.72750016365785,4.360724899172783
4400,352000,1800,0.0,0.9442606717348099,0.12406470626592636,68.00023272560338,8.525203359127044
4500,360000,1802,0.0,0.39929258823394775,0.8642371296882629,67.27296528754891,-6.319812667369843
4600,368000,1804,0.0,0.05715829133987427,14.44611930847168,66.54569784949445,-12.595521640777587
4700,376000,1804,0.0,0.8879668116569519,0.2883566915988922,65.81843041143998,3.311987443268299
4800,384000,1803,0.0,0.9654587842524052,0.08849985897541046,65.09116297338551,9.161944937705993
4900,392000,1804,0.0,0.9831844493746758,0.5603255033493042,64.36389553533104,34.671202993392946
5000,400000,1804,0.0,0.059213340282440186,4.780849456787109,63.636628097276215,-9.921587938070298
5100,408000,1804,0.0,0.930871769785881,0.2980322241783142,62.909360659221036,12.036205118894577
5200,416000,1804,0.0,0.9717505015432835,0.19926173985004425,62.18209322116586,17.93053796291351
5300,424000,1803,0.0,0.7005275189876556,2.4053609371185303,61.45482578311068,-38.777263975143434
5400,432000,1804,0.0,0.7101248800754547,1.9504516124725342,60.7275583450555,-44.885407304763795
5500,440000,1804,0.0,0.8598297536373138,1.179328203201294,60.00029090700032,30.45399875640869
5600,448000,1804,0.0,0.9376470595598221,0.5194928050041199,59.27302346894514,-17.85026572942734
5700,456000,1806,0.0,0.562752902507782,1.489956021308899,58.54575603088996,8.317736172676087
5800,464000,1807,0.0,0.9461131691932678,0.5211199522018433,57.81848859283478,18.164188468456267
5900,472000,1808,0.0,0.8128267526626587,0.16149094700813293,57.0912211547796,-7.371751695871353
6000,480000,1810,0.0,0.7046111822128296,1.534735918045044,56.363953716724424,-36.527560877799985
6100,488000,1812,0.0,0.750882163643837,4.00345516204834,55.636686278669245,-63.58293709754944
6200,496000,1814,0.0,0.8071468025445938,0.44520264863967896,54.909418840614066,-18.44040982723236
6300,504000,1816,0.0,0.9210832938551903,0.27656811475753784,54.18215140255889,-5.746265632659197
6400,512000,1817,0.0,0.7020108103752136,0.514581024646759,53.45488396450371,-14.65205043554306
6500,520000,1815,0.0,0.9091986790299416,1.1581370830535889,52.72761652644853,38.81029801368713
6600,528000,1816,0.0,0.7779182195663452,0.8301305770874023,52.00034908839335,-5.356977687031031
6700,536000,1818,0.0,-4.7478132247924805,19.522096633911133,51.27308165033817,-69.26066761016845
6800,544000,1819,0.0,0.7300429940223694,1.6920392513275146,50.54581421228299,-32.794214487075806
6900,552000,1820,0.0,0.8839088976383209,4.203049659729004,49.81854677422781,70.47724199295044
7000,560000,1820,0.0,0.9361098855733871,0.9391748309135437,49.09127933617263,38.832541942596436
7100,568000,1821,0.0,0.8804422914981842,0.4247635304927826,48.364011898117454,19.78937851190567
7200,576000,1821,0.0,0.13324248790740967,36.54113006591797,47.636744460062275,24.947767114639284
7300,584000,1821,0.0,0.5557810068130493,5.451860427856445,46.909477022007096,-56.31556386947632
7400,592000,1820,0.0,0.6046045124530792,0.8849636316299438,46.182209583951916,-19.832736921310424
7500,600000,1821,0.0,0.9085323363542557,0.5490166544914246,45.45494214589674,19.24149180650711
7600,608000,1821,0.0,0.9833959471434355,0.45852747559547424,44.72767470784156,21.091396582126617
7700,616000,1823,0.0,0.9769616574048996,0.5169351100921631,44.00040726978638,28.86262376308441
7800,624000,1823,0.0,0.5863624811172485,5.830201148986816,43.2731398317312,28.64739773273468
7900,632000,1824,0.0,0.8524525314569473,0.23810072243213654,42.54587239367602,-16.468527340888976
8000,640000,1825,0.0,-0.21509802341461182,11.47736930847168,41.81860495562084,-24.041960430145263
8100,648000,1826,0.0,0.7682180851697922,1.8305011987686157,41.09133751756566,-33.27754809856415
8200,656000,1826,0.0,-0.17712116241455078,70.49642181396484,40.36407007951048,-40.298391008377074
8300,664000,1825,0.0,0.7873072475194931,0.4355591833591461,39.636802641455304,-12.773913764953614
8400,672000,1826,0.0,0.7644570767879486,0.40682896971702576,38.909535203400125,3.512112055718899
8500,680000,1827,0.0,0.9328275620937347,0.13086415827274323,38.182267765344946,2.161254905257374
8600,688000,1827,0.0,0.9260331019759178,0.16913072764873505,37.45500032728977,0.18886717464774846
8700,696000,1827,0.0,0.747787594795227,0.5161954164505005,36.72773288923459,-16.688897562026977
8800,704000,1828,0.0,0.32098621129989624,6.2725396156311035,36.00046545117941,12.521078372001648
8900,712000,1829,0.0,0.25423139333724976,7.707113742828369,35.27319801312423,18.196418011188506
9000,720000,1830,0.0,0.811920091509819,1.5515114068984985,34.54593057506905,-43.636213874816896
9100,728000,1830,0.0,0.8324833810329437,0.4892634451389313,33.81866313701387,19.35744216442108
9200,736000,1831,0.0,0.8477142304182053,0.688916027545929,33.09139569895869,30.748434948921204
9300,744000,1832,0.0,0.7538788169622421,1.1138114929199219,32.36412826090351,-28.779684138298034
9400,752000,1832,0.0,0.6394092440605164,0.7635828256607056,31.63686082284851,-32.792555165290835
9500,760000,1833,0.0,0.9575256109237671,0.0973479300737381,30.909593384793688,7.114048820734024
9600,768000,1833,0.0,0.8370437324047089,0.055609993636608124,30.182325946738864,0.4251168276183307
9700,776000,1834,0.0,0.9067461416125298,0.49378466606140137,29.45505850868404,-15.44189132452011
9800,784000,1835,0.0,0.8623760342597961,0.4313961863517761,28.727791070629216,-15.338781487941741
9900,792000,1835,0.0,0.6313666105270386,0.6761164665222168,28.000523632574392,-15.556741881370545
10000,800000,1835,0.0,-0.04606330394744873,71.61044311523438,27.27325619451957,-47.63235325813294
10100,808000,1836,0.0,0.9253250136971474,0.5447034239768982,26.545988756464745,21.335769748687746
10200,816000,1837,0.0,0.8757013604044914,0.06577052921056747,25.81872131840992,-5.174309098720551
10300,824000,1837,0.0,0.7226184010505676,1.9039920568466187,25.091453880355097,-33.4933420419693
10400,832000,1837,0.0,0.9493786171078682,0.3587087094783783,24.364186442300273,20.07619457244873
10500,840000,1838,0.0,0.0774221420288086,40.75676727294922,23.63691900424545,-25.123595309257507
10600,848000,1838,0.0,0.1042778491973877,16.83849334716797,22.909651566190625,-24.38112461566925
10700,856000,1838,0.0,0.9289774298667908,1.029217004776001,22.1823841281358,39.094557356834414
10800,864000,1840,0.0,0.9511689282953739,0.09292526543140411,21.455116690080978,-7.240915751457214
10900,872000,1840,0.0,0.7749122679233551,1.3524929285049438,20.727849252026154,-32.735977435112
11000,880000,1841,0.0,0.8512449264526367,0.45052671432495117,20.00058181397133,-17.431537568569183
11100,888000,1841,0.0,0.7241241335868835,0.33219653367996216,19.273314375916506,-19.93593361377716
11200,896000,1842,0.0,0.9381211511790752,0.18066257238388062,18.546046937861682,12.316885316371918
11300,904000,1842,0.0,-0.07963132858276367,12.74924373626709,17.81877949980686,-17.07359560728073
11400,912000,1843,0.0,-0.23720073699951172,17.779951095581055,17.091512061752034,-40.30993785858154
11500,920000,1843,0.0,0.6155514121055603,0.32590657472610474,16.36424462369721,-19.739235830307006
11600,928000,1843,0.0,0.906026154756546,0.9477249383926392,15.636977185642298,42.01039695739746
11700,936000,1843,0.0,0.934905543923378,0.34342771768569946,14.909709747587296,19.817552816867828
11800,944000,1843,0.0,-0.05636143684387207,13.710409164428711,14.182442309532295,-37.21434621810913
11900,952000,1844,0.0,-2.0084917545318604,3.3741402626037598,13.455174871477293,-24.96481399536133
12000,960000,1844,0.0,0.14132601022720337,9.16575813293457,12.727907433422292,16.740031266212462
12100,968000,1844,0.0,0.9519946612417698,0.13566505908966064,12.00063999536729,11.396978104114533
12200,976000,1844,0.0,0.7230455279350281,0.3545321226119995,11.273372557312289,6.6422586143016815
12300,984000,1843,0.0,0.8923443183302879,0.02532409131526947,10.546105119257287,-3.600064516067505
12400,992000,1843,0.0,0.6165814995765686,3.93302845954895,9.818837681202286,13.519104027748108
12500,1000000,1844,0.0,0.9449466727674007,0.132364884018898,9.091570243147284,9.696616995334626
12600,1008000,1844,0.0,0.9195753782987595,0.09525188058614731,8.364302805092283,10.864210897684098
12700,1016000,1845,0.0,0.6792604327201843,1.5463443994522095,7.6370353670372815,10.186849534511566
12800,1024000,1846,0.0,0.9382982775568962,0.06535954773426056,6.90976792898228,-5.8312001734972
12900,1032000,1847,0.0,0.9379493966698647,0.10392705351114273,6.1825004909272785,-7.850895643234253
13000,1040000,1847,0.0,0.7523450553417206,0.6920941472053528,5.455233052872277,10.362153840065002
13100,1048000,1848,0.0,0.9781709667295218,0.0788436159491539,4.7279656148172755,9.72816405892372
13200,1056000,1849,0.0,0.1573435664176941,4.15293025970459,4.000698176762274,-6.94103793501854
13300,1064000,1849,0.0,0.9629072695970535,0.11964788287878036,3.2734307387072725,9.893661016225815
13400,1072000,1849,0.0,0.8581752181053162,0.27027204632759094,2.546163300652271,-7.824796736240387
13500,1080000,1849,0.0,0.4292338490486145,6.061766147613525,1.8188958625972695,-14.470753598213197
13600,1088000,1849,0.0,0.8750955238938332,0.30365532636642456,1.091628424542268,-6.910766452550888
13700,1096000,1849,1.2345652870895465e-20,0.9443972930312157,0.08431395143270493,0.3643609864872676,3.3875664710998534
13800,1104000,1850,8.113864614799434e-30,0.8749320209026337,0.14672383666038513,0.0007272674597696427,-0.2106700474396348
13900,1112000,1850,1.4897425379839953e-27,0.8760861977934837,0.11225461959838867,0.0007272674597696427,-3.1679188391193747
14000,1120000,1850,4.37714412315271e-25,0.97482387162745,0.013215024955570698,0.0007272674597696427,-0.7688239735551179
14100,1128000,1851,4.2292753500705604e-13,0.9239156395196915,0.13147291541099548,0.0007272674597696427,4.275167787075043
14200,1136000,1852,5.793361562277322e-19,0.9045873433351517,0.0338071770966053,0.0007272674597696427,0.6256626735907048
14300,1144000,1853,8.155614380990668e-17,0.9332727417349815,0.0923149436712265,0.0007272674597696427,-1.3191463984549046
14400,1152000,1853,5.148370147296574e-17,0.9469009675085545,0.030075330287218094,0.0007272674597696427,2.0097227446734904
14500,1160000,1852,4.9322670920377495e-14,0.9676704555749893,0.025876734405755997,0.0007272674597696427,0.4372901080176234
14600,1168000,1852,4.999421449741748e-12,0.9890448432415724,0.0068768286146223545,0.0007272674597696427,0.5946084981551394
14700,1176000,1853,7.887150786700659e-06,0.6249017119407654,0.6683856248855591,0.0007272674597696427,4.270294550061226
14800,1184000,1853,3.0471292120637372e-05,0.743204802274704,0.2774229943752289,0.0007272674597696427,-0.9800463975407183
14900,1192000,1854,1.1654208709188651e-09,0.9237798228859901,0.04610080271959305,0.0007272674597696427,3.6233570888638496
15000,1200000,1854,3.1225139141000113e-10,0.9477124735713005,0.03927945718169212,0.0007272674597696427,4.453450652956962
15100,1208000,1854,4.185121724731289e-07,0.9099254608154297,0.03229343146085739,0.0007272674597696427,1.319152225041762
15200,1216000,1855,0.0010260011767968535,0.9242004975676537,0.05389579385519028,0.0007272674597696427,0.4704132014885545
15300,1224000,1855,9.016810508910567e-06,0.9426948092877865,0.021427083760499954,0.0007272674597696427,1.3345619201660157
15400,1232000,1856,2.2731986973667517e-05,0.9904499277472496,0.009557442739605904,0.0007272674597696427,3.071400482952595
15500,1240000,1856,0.00029199873097240925,0.983055554330349,0.007925497367978096,0.0007272674597696427,0.7410801171325148
15600,1248000,1857,0.0011338701006025076,0.9365705996751785,0.06016945838928223,0.0007272674597696427,2.138635690510273
15700,1256000,1857,0.005683195777237415,0.9774974174797535,0.009991088882088661,0.0007272674597696427,1.1562025818042456
15800,1264000,1857,0.11063949763774872,0.8893950805068016,0.04132360965013504,0.0007272674597696427,0.6178775736596436
15900,1272000,1857,0.16262847185134888,0.9704270157963037,0.005421679001301527,0.0007272674597696427,1.4182544365525245
16000,1280000,1858,0.25870877504348755,0.9816457945853472,0.005749070085585117,0.0007272674597696427,0.563977558654733
16100,1288000,1858,0.6508667469024658,-0.22124063968658447,0.2550347149372101,0.0007272674597696427,1.2455208163708449
16200,1296000,1859,0.15039542317390442,0.9191193580627441,0.022534485906362534,0.0007272674597696427,1.312667941302061
16300,1304000,1859,0.5167950987815857,0.9228158816695213,0.020060354843735695,0.0007272674597696427,2.748931236565113
16400,1312000,1859,0.6696295738220215,0.5404005646705627,0.054005157202482224,0.0007272674597696427,0.8914453376084566
16500,1320000,1859,0.6605146527290344,0.9211384132504463,0.01397886872291565,0.0007272674597696427,0.9794199818745255
16600,1328000,1858,0.6467618942260742,0.932401530444622,0.03677213191986084,0.0007272674597696427,0.8645358218811452
16700,1336000,1858,0.6464161276817322,0.9494246914982796,0.0060316333547234535,0.0007272674597696427,0.9712885174900293
16800,1344000,1858,0.6042631268501282,0.9835393019020557,0.00805860385298729,0.0007272674597696427,1.198182592354715
16900,1352000,1858,0.9820006489753723,0.8919388800859451,0.028074154630303383,0.0007272674597696427,1.0060465693473817
17000,1360000,1858,0.9702097177505493,0.9789158552885056,0.022952543571591377,0.0007272674597696427,1.79197530541569
17100,1368000,1858,1.5993314981460571,0.984192781150341,0.006636162754148245,0.0007272674597696427,1.0333452370017766
17200,1376000,1859,1.5870758295059204,0.926509827375412,0.03889204561710358,0.0007272674597696427,0.6497082169633359
17300,1384000,1859,1.7632243633270264,0.8863767012953758,0.009883714839816093,0.0007272674597696427,1.1423238173127175
17400,1392000,1859,1.6499742269515991,0.7783273756504059,0.05997619777917862,0.0007272674597696427,1.1488845447078346
17500,1400000,1859,1.665055274963379,0.8868839517235756,0.029491519555449486,0.0007272674597696427,1.3026994608342648
17600,1408000,1859,1.7000348567962646,0.8139998763799667,0.056522905826568604,0.0007272674597696427,1.1127397373318673
17700,1416000,1858,1.7786543369293213,0.6501642763614655,0.02495492249727249,0.0007272674597696427,0.6357087674550712
17800,1424000,1858,1.7556686401367188,0.9861905751749873,0.0034162295050919056,0.0007272674597696427,1.210412832349539
17900,1432000,1858,1.671485185623169,0.9487646035850048,0.029976367950439453,0.0007272674597696427,1.87871131375432
18000,1440000,1858,1.7123005390167236,0.9738025199621916,0.013520443812012672,0.0007272674597696427,1.5227402977645397
18100,1448000,1859,1.7674535512924194,0.9002474918961525,0.013209204189479351,0.0007272674597696427,0.669130012113601
18200,1456000,1858,1.7491447925567627,0.9650025554001331,0.006648271344602108,0.0007272674597696427,0.899181179725565
18300,1464000,1858,1.7112210988998413,0.8655707091093063,0.05461479350924492,0.0007272674597696427,1.1490890718996525
18400,1472000,1859,1.6796624660491943,0.9682545959949493,0.010016975924372673,0.0007272674597696427,1.7599003233015538
18500,1480000,1859,1.6725521087646484,0.9727215021848679,0.009341767989099026,0.0007272674597696427,1.1049772796221078
18600,1488000,1860,1.6986337900161743,0.8731772899627686,0.038288988173007965,0.0007272674597696427,0.9185505541041493
18700,1496000,1860,1.5162874460220337,0.9784394390881062,0.011497562751173973,0.0007272674597696427,1.4409107558429242
18800,1504000,1861,1.6717088222503662,0.9851224534213543,0.006734930910170078,0.0007272674597696427,1.1732228400185705
18900,1512000,1861,1.6443973779678345,0.9493585526943207,0.02840057574212551,0.0007272674597696427,1.4360553337261082
19000,1520000,1860,1.7013229131698608,0.9641587994992733,0.008542634546756744,0.0007272674597696427,1.3295707684010267
19100,1528000,1860,1.6675100326538086,0.899680607020855,0.030773574486374855,0.0007272674597696427,1.3729489993304014
19200,1536000,1859,1.5244325399398804,0.9789597634226084,0.022547101601958275,0.0007272674597696427,1.270820411213208
19300,1544000,1860,1.7137773036956787,0.9720625188201666,0.013667017221450806,0.0007272674597696427,1.1437594417482615
19400,1552000,1860,1.6975765228271484,0.8696758151054382,0.08514922857284546,0.0007272674597696427,1.6099382016807795
19500,1560000,1860,1.7104196548461914,0.9603801593184471,0.017881546169519424,0.0007272674597696427,1.3541962265968324
19600,1568000,1860,1.675512671470642,0.9448045454919338,0.02193652093410492,0.0007272674597696427,1.1991926354821771
19700,1576000,1861,1.6640846729278564,0.9179553091526031,0.04098549112677574,0.0007272674597696427,0.9950418964588608
19800,1584000,1861,1.562532663345337,0.9658762477338314,0.0197598896920681,0.0007272674597696427,1.3234064968768506
19900,1592000,1861,1.7281720638275146,0.8741823881864548,0.020254772156476974,0.0007272674597696427,0.9910895350738429
20000,1600000,1861,1.7013038396835327,0.8846355155110359,0.05838354676961899,0.0007272674597696427,1.6382586441934108
20100,1608000,1861,1.6527754068374634,0.9679532088339329,0.015278242528438568,0.0007272674597696427,0.9596415240317583
20200,1616000,1861,1.6122833490371704,0.9647802487015724,0.032545022666454315,0.0007272674597696427,1.4816383827477693
20300,1624000,1861,1.6811697483062744,0.8180314004421234,0.027317345142364502,0.0007272674597696427,0.8384564349427819
20400,1632000,1861,1.6259390115737915,0.9515698552131653,0.023682650178670883,0.0007272674597696427,1.569937330763787
20500,1640000,1861,1.6876541376113892,0.863837793469429,0.04210689663887024,0.0007272674597696427,0.8753233451745472
20600,1648000,1861,1.6831719875335693,0.9364985078573227,0.011543442495167255,0.0007272674597696427,1.1924719763919711
20700,1656000,1862,1.6395397186279297,0.9819731712341309,0.009715015068650246,0.0007272674597696427,1.0181165979243816
20800,1664000,1861,1.4316033124923706,0.9370530918240547,0.026819270104169846,0.0007272674597696427,1.518578878417611
20900,1672000,1861,1.58305025100708,0.9878681758418679,0.0048790848813951015,0.0007272674597696427,1.2541034445166588
21000,1680000,1861,1.6253334283828735,0.980514707043767,0.006819555070251226,0.0007272674597696427,0.8921531979576685
21100,1688000,1861,1.6272236108779907,0.9512137174606323,0.023280568420886993,0.0007272674597696427,1.6315978707047178
21200,1696000,1862,1.6114486455917358,0.9712983835488558,0.010095400735735893,0.0007272674597696427,1.9339748442173004
21300,1704000,1862,1.6254308223724365,0.9760191887617111,0.009390266612172127,0.0007272674597696427,1.4078101690858602
21400,1712000,1862,1.6088526248931885,0.9753227010369301,0.00571599742397666,0.0007272674597696427,1.0995518572628498
21500,1720000,1862,1.5805611610412598,0.9726744554936886,0.02434597536921501,0.0007272674597696427,1.893258085474372
21600,1728000,1862,1.6449207067489624,0.9822090230882168,0.003856481285765767,0.0007272674597696427,0.8782085734885186
21700,1736000,1862,1.5816996097564697,0.9842130448669195,0.00858895294368267,0.0007272674597696427,1.6716089266352356
21800,1744000,1862,1.5711088180541992,0.9338758960366249,0.04689912125468254,0.0007272674597696427,1.6298050788231193
21900,1752000,1862,1.5835334062576294,0.9713041465729475,0.017382314428687096,0.0007272674597696427,1.4645430048112758
22000,1760000,1861,1.6511726379394531,0.9786791801452637,0.003835465060546994,0.0007272674597696427,1.086202014493756
22100,1768000,1861,1.5903499126434326,0.9543291181325912,0.02722732163965702,0.0007272674597696427,1.4394206930883229
22200,1776000,1861,1.5815199613571167,0.9887867914512753,0.0033762939274311066,0.0007272674597696427,0.9354819698259235
22300,1784000,1860,1.5875073671340942,0.9835537727922201,0.006450306624174118,0.0007272674597696427,0.9711670172400773
22400,1792000,1860,1.5215576887130737,0.99541957071051,0.003965736832469702,0.0007272674597696427,2.1261982245370747
22500,1800000,1861,1.5266786813735962,0.9233500435948372,0.0319870263338089,0.0007272674597696427,2.1590532254427672
22600,1808000,1861,1.604238748550415,0.9708937611430883,0.01091258879750967,0.0007272674597696427,1.1129285376518965
22700,1816000,1861,1.578883171081543,0.9806684721261263,0.014779238030314445,0.0007272674597696427,1.560028824163601
22800,1824000,1862,1.5507593154907227,0.9767944440245628,0.010613485239446163,0.0007272674597696427,1.4035667094867676
22900,1832000,1862,1.5354353189468384,0.9603532403707504,0.02011789008975029,0.0007272674597696427,1.0282802844420076
23000,1840000,1862,1.6542514562606812,0.9087107107043266,0.025408584624528885,0.0007272674597696427,1.0697410214692353
23100,1848000,1863,1.5157907009124756,0.9452393278479576,0.05107538774609566,0.0007272674597696427,1.97619252409786
23200,1856000,1863,1.5753871202468872,0.9922005943953991,0.004882133100181818,0.0007272674597696427,1.3718184180557729
23300,1864000,1864,1.592545509338379,0.9782698377966881,0.007372371852397919,0.0007272674597696427,1.2196327220648526
23400,1872000,1863,1.5725535154342651,0.9406706765294075,0.021460458636283875,0.0007272674597696427,1.2498246314004064
23500,1880000,1864,1.6789846420288086,0.9953606277704239,0.0019378202268853784,0.0007272674597696427,1.0182805009302682
23600,1888000,1864,1.5667635202407837,0.9546304456889629,0.019446711987257004,0.0007272674597696427,0.9059822062030435
23700,1896000,1863,1.5209298133850098,0.9872652376070619,0.009704244323074818,0.0007272674597696427,1.668311394751072
23800,1904000,1864,1.643678903579712,0.9497916176915169,0.02012549713253975,0.0007272674597696427,1.1497223140671848
23900,1912000,1863,1.6318130493164062,0.9944133306853473,0.0021261463407427073,0.0007272674597696427,1.5766292199492455
24000,1920000,1863,1.630728006362915,0.9056608229875565,0.03911193832755089,0.0007272674597696427,1.7376420240849257
24100,1928000,1864,1.6052210330963135,0.9826834928244352,0.005048575811088085,0.0007272674597696427,0.7959097251412459
24200,1936000,1863,1.6100994348526,0.979090603068471,0.01218823529779911,0.0007272674597696427,1.425997354532592
24300,1944000,1863,1.6277334690093994,0.9761495348066092,0.01560373418033123,0.0007272674597696427,1.6200340833514928
24400,1952000,1863,1.6449058055877686,0.9448139555752277,0.02145962417125702,0.0007272674597696427,1.7001654278486966
24500,1960000,1863,1.647006630897522,0.9727083723992109,0.009282314218580723,0.0007272674597696427,1.4285654954612255
24600,1968000,1863,1.6658815145492554,0.9630301892757416,0.017405401915311813,0.0007272674597696427,1.1497352669015526
24700,1976000,1863,1.6649936437606812,0.9841461908072233,0.007684162352234125,0.0007272674597696427,1.4720842611510307
24800,1984000,1864,1.6443067789077759,0.9523921944200993,0.01704668626189232,0.0007272674597696427,1.5233638409525156
24900,1992000,1864,1.6497857570648193,0.9925566469319165,0.0033299406059086323,0.0007272674597696427,1.2729577239137142
25000,2000000,1865,1.6684128046035767,0.9711292423307896,0.013559503480792046,0.0007272674597696427,1.0203227687452454
25100,2008000,1865,1.6811500787734985,0.9700056128203869,0.012641975656151772,0.0007272674597696427,1.341519943624735
25200,2016000,1865,1.6926063299179077,0.9256609380245209,0.02546512708067894,0.0007272674597696427,1.192557622678578
25300,2024000,1866,1.6361173391342163,0.9858729597181082,0.010406242683529854,0.0007272674597696427,1.6557248811237515
25400,2032000,1865,1.627524733543396,0.9861975461244583,0.008151291869580746,0.0007272674597696427,1.1772223524283618
25500,2040000,1865,1.6506277322769165,0.9774954356253147,0.00964584294706583,0.0007272674597696427,1.2462202429771423
25600,2048000,1865,1.7203750610351562,0.982722707092762,0.00353252817876637,0.0007272674597696427,0.7233072510920465
25700,2056000,1865,1.5508060455322266,0.9785391967743635,0.017958566546440125,0.0007272674597696427,1.4083303320221603
25800,2064000,1866,1.6713008880615234,0.9581980966031551,0.01850036345422268,0.0007272674597696427,1.4581777295097709
25900,2072000,1866,1.5609700679779053,0.986739250831306,0.004782401025295258,0.0007272674597696427,1.6299125768244267
26000,2080000,1866,1.6636922359466553,0.9186791479587555,0.04325871542096138,0.0007272674597696427,1.4396582098677755
26100,2088000,1866,1.6507259607315063,0.9911820916458964,0.006654184311628342,0.0007272674597696427,1.5894176883623004
26200,2096000,1866,1.6640838384628296,0.9743607304990292,0.011846707202494144,0.0007272674597696427,1.4708906963467598
26300,2104000,1867,1.6370503902435303,0.9916044352576137,0.006853414233773947,0.0007272674597696427,1.1792250216705724
26400,2112000,1867,1.678148865699768,0.9545292928814888,0.014375889673829079,0.0007272674597696427,1.2692658589221537
26500,2120000,1867,1.616558313369751,0.9380514174699783,0.02468753419816494,0.0007272674597696427,1.514630176499486
26600,2128000,1868,1.6366866827011108,0.933305948972702,0.02553004026412964,0.0007272674597696427,1.0430273701436819
26700,2136000,1868,1.686635971069336,0.9549402445554733,0.010706943459808826,0.0007272674597696427,1.345585147291422
26800,2144000,1868,1.640270471572876,0.932071641087532,0.03845691680908203,0.0007272674597696427,1.4726564438082277
26900,2152000,1868,1.5919978618621826,0.9703354556113482,0.009207305498421192,0.0007272674597696427,1.4433572500944138
27000,2160000,1868,1.625170111656189,0.9898810843005776,0.008217638358473778,0.0007272674597696427,1.0456506010144948
27100,2168000,1868,1.6970571279525757,0.9402337670326233,0.028397563844919205,0.0007272674597696427,1.5025002568494528
27200,2176000,1869,1.6837965250015259,0.9234348759055138,0.029611116275191307,0.0007272674597696427,1.2581157580018043
27300,2184000,1869,1.6750869750976562,0.9757035560905933,0.013436483219265938,0.0007272674597696427,1.5649655325338245
27400,2192000,1869,1.6660112142562866,0.9351104348897934,0.02081470377743244,0.0007272674597696427,0.8592781493905932
