#{"t_start": 1519696486.5564253, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
5.0,349,3.206297
1.0,157,3.935927
1.0,173,4.74124
0.0,127,5.31439
1.0,171,6.11555
5.0,331,7.683337
1.0,171,8.480957
3.0,270,9.769844
1.0,153,10.470696
2.0,222,11.517987
4.0,301,12.956443
3.0,250,14.141286
0.0,129,14.737751
1.0,173,15.55227
1.0,175,16.378614
0.0,125,16.958834
0.0,129,17.559366
1.0,176,18.37091
2.0,223,19.4453
1.0,151,20.157619
2.0,204,21.127935
0.0,129,21.744781
2.0,185,22.592899
0.0,129,23.189254
1.0,153,23.90479
1.0,155,24.627733
0.0,125,25.208006
0.0,129,25.806802
0.0,125,26.394493
0.0,129,27.002387
2.0,185,27.873674
1.0,155,28.603116
1.0,173,29.396688
0.0,127,29.986078
0.0,123,30.555011
0.0,127,31.164839
1.0,173,31.977467
0.0,127,32.561158
2.0,200,33.513422
2.0,224,34.570395
0.0,129,35.191234
0.0,125,35.834142
5.0,348,37.501691
2.0,188,38.386942
0.0,129,38.993766
0.0,127,39.587414
4.0,299,41.020137
0.0,127,41.618569
0.0,125,42.205966
3.0,248,43.381687
0.0,125,43.965336
4.0,301,45.406991
3.0,253,46.612521
3.0,272,47.894431
1.0,155,48.632612
3.0,255,49.842628
2.0,225,50.910169
3.0,253,52.137327
1.0,155,54.191526
0.0,127,56.529663
0.0,127,58.814387
2.0,202,62.653627
4.0,323,68.965915
8.0,354,75.877242
2.0,186,79.360902
3.0,271,84.669749
0.0,125,86.870093
4.0,277,92.240252
1.0,155,95.082311
0.0,129,97.426235
0.0,127,99.69186
0.0,129,102.053813
0.0,127,104.32579
1.0,177,107.654421
0.0,129,110.037762
1.0,170,113.203483
2.0,202,117.033592
2.0,222,121.246758
0.0,125,123.524389
0.0,125,125.743905
1.0,176,129.023935
2.0,220,133.196268
0.0,129,135.534547
0.0,127,137.850957
0.0,129,140.219445
0.0,129,142.577124
0.0,129,144.905392
1.0,173,148.107194
4.0,263,153.213416
0.0,125,155.450247
3.0,248,160.255806
1.0,173,163.510367
3.0,271,168.698339
1.0,171,171.896154
0.0,127,174.158479
0.0,125,176.43648
1.0,174,179.664729
0.0,127,181.937056
1.0,171,185.181734
0.0,125,187.37143
0.0,127,189.722249
2.0,206,193.62712
3.0,251,198.43425
3.0,270,203.631393
2.0,220,207.801134
0.0,127,210.142799
0.0,127,212.402049
2.0,181,215.826658
0.0,127,218.113211
1.0,173,220.692358
1.0,176,222.876621
0.0,127,224.412086
0.0,123,225.937511
2.0,225,228.770631
5.0,351,233.314166
0.0,127,234.843156
4.0,299,238.677993
1.0,175,240.852011
1.0,157,242.834903
3.0,252,246.55916
0.0,127,248.098906
1.0,174,250.263272
2.0,220,253.007711
4.0,298,256.838762
1.0,157,258.812804
1.0,175,261.00032
1.0,175,263.22482
0.0,129,264.760869
0.0,129,266.331213
2.0,203,268.859064
0.0,129,270.441338
0.0,129,272.016266
0.0,129,273.603663
1.0,155,275.532606
1.0,157,277.464364
0.0,129,279.011695
1.0,155,280.961223
2.0,222,283.752745
0.0,129,285.310508
1.0,177,287.548072
3.0,248,290.718663
0.0,125,292.213928
2.0,206,294.78622
0.0,129,296.352593
1.0,175,298.519856
1.0,155,300.506799
1.0,173,302.635545
2.0,183,304.964926
3.0,277,308.492624
0.0,125,310.01998
0.0,129,311.609442
2.0,202,314.159583
2.0,222,316.982463
1.0,153,318.873108
3.0,232,321.796596
1.0,173,323.990761
0.0,129,325.583078
0.0,127,327.099091
1.0,176,329.283847
0.0,127,330.848858
4.0,264,334.248762
1.0,175,336.443279
0.0,129,338.041479
3.0,254,341.309422
1.0,158,343.308221
0.0,129,344.927023
2.0,190,347.349647
3.0,272,350.84904
3.0,248,354.086999
0.0,127,355.655271
1.0,173,357.851779
1.0,157,359.839873
0.0,127,361.389455
0.0,123,362.906801
0.0,129,364.513371
0.0,129,366.129149
1.0,173,368.288329
0.0,127,369.882763
2.0,201,372.406008
4.0,301,376.329852
1.0,155,378.261396
0.0,129,379.858217
0.0,123,381.367131
6.0,377,386.280164
1.0,171,388.409288
0.0,127,389.973533
0.0,129,391.519928
0.0,129,393.100957
2.0,226,395.965838
0.0,123,397.475906
1.0,173,399.672408
1.0,174,401.89998
3.0,273,405.423944
2.0,221,408.286395
0.0,123,409.787049
5.0,326,414.049172
3.0,228,416.97206
2.0,222,419.845055
1.0,173,422.033286
1.0,175,424.231009
0.0,129,425.807257
2.0,200,428.368147
2.0,223,431.207986
1.0,175,433.410557
3.0,269,436.893727
1.0,157,438.860747
0.0,125,440.375119
5.0,365,445.16134
0.0,127,446.727798
0.0,129,448.322367
1.0,153,450.257997
0.0,125,451.800422
1.0,155,453.716034
2.0,202,456.289382
1.0,175,458.489814
0.0,129,460.09066
0.0,127,461.652272
1.0,173,463.854004
0.0,127,465.418879
0.0,127,467.053524
0.0,129,468.685938
0.0,127,470.266693
1.0,171,472.457924
1.0,155,474.37085
0.0,129,475.978773
1.0,152,477.849931
2.0,224,480.750741
0.0,129,482.314281
1.0,155,484.276495
0.0,127,485.843506
0.0,127,487.411348
0.0,127,488.954596
1.0,176,491.19088
0.0,125,492.723886
0.0,127,494.437212
1.0,176,496.692709
2.0,202,499.245856
2.0,226,502.150883
2.0,220,504.977088
3.0,250,508.190739
3.0,208,510.811589
0.0,127,512.399604
3.0,232,515.337241
3.0,218,518.10184
1.0,173,520.294327
0.0,129,521.888824
0.0,129,523.431562
2.0,225,526.300128
3.0,231,529.264069
0.0,127,530.855405
2.0,224,533.687066
4.0,302,537.618695
0.0,129,539.217329
2.0,220,542.005652
0.0,127,543.636846
2.0,203,546.220431
0.0,129,547.84639
4.0,317,551.90362
0.0,129,553.50254
0.0,129,555.11949
3.0,213,557.866971
2.0,200,560.373571
2.0,203,562.932498
3.0,248,566.15222
0.0,129,567.761014
1.0,153,569.666037
1.0,153,571.583575
0.0,127,573.149671
1.0,173,575.347123
0.0,127,576.908618
2.0,205,579.522239
2.0,205,582.173804
2.0,206,584.790701
8.0,357,589.466943
0.0,129,591.028425
0.0,129,592.687686
2.0,201,595.249605
0.0,129,596.871747
2.0,225,599.721644
2.0,202,602.281448
4.0,317,606.384904
0.0,127,607.931508
0.0,127,609.514884
0.0,123,611.015765
0.0,129,612.607975
3.0,250,615.830336
0.0,125,617.328745
0.0,127,618.917684
1.0,155,620.822176
0.0,125,622.368541
3.0,250,625.587275
3.0,272,629.074577
0.0,129,630.653258
0.0,125,632.166531
0.0,129,633.713755
2.0,205,636.322437
1.0,155,638.251611
3.0,235,641.275235
1.0,175,643.49924
1.0,158,645.495448
4.0,301,649.414184
1.0,153,651.279457
0.0,129,652.865602
3.0,270,656.350038
1.0,176,658.573437
0.0,127,660.13778
1.0,157,662.110187
0.0,127,663.654109
2.0,218,666.431326
4.0,282,670.046782
0.0,129,671.645218
0.0,125,673.156658
2.0,202,675.737256
5.0,331,680.084806
5.0,347,684.593335
0.0,129,686.197567
2.0,205,688.772783
3.0,232,691.747615
0.0,125,693.275208
0.0,127,694.83254
0.0,127,696.374472
0.0,129,697.991123
1.0,173,700.176229
1.0,157,702.116938
0.0,127,703.708312
1.0,175,705.90445
1.0,157,707.871915
1.0,157,709.785886
0.0,129,711.351769
3.0,229,714.312006
0.0,129,715.90882
1.0,172,718.060791
2.0,221,720.880498
0.0,127,722.433434
7.0,324,726.663869
3.0,231,729.631391
0.0,125,731.177095
4.0,285,734.847547
0.0,127,736.43308
2.0,227,739.338603
2.0,201,741.899681
0.0,125,743.402337
2.0,187,745.805435
3.0,252,749.032582
0.0,127,750.592313
3.0,235,753.653949
2.0,200,756.152669
6.0,378,761.028107
1.0,155,762.967419
2.0,186,765.302307
0.0,127,766.881993
1.0,169,768.953501
