fps,value_loss,explained_variance,policy_entropy,avg reward,total_timesteps,nupdates
1549,0.12110835313796997,0.753993958234787,1.5944286584854126,1.4510718826204538,752000,9400
1549,0.010669353418052197,0.9764618054032326,1.6240043640136719,1.4194535121321679,760000,9500
1549,0.0360022634267807,0.9747048355638981,1.5728373527526855,1.8445051319897174,768000,9600
1549,0.030046556144952774,0.952112901955843,1.6621776819229126,1.398910767957568,776000,9700
1549,0.013151755556464195,0.9698457941412926,1.6775562763214111,0.9296226972714067,784000,9800
1549,0.013220779597759247,0.9546744786202908,1.6576225757598877,1.0588660387322306,792000,9900
1551,0.05808383971452713,0.913148783147335,1.6300321817398071,1.4312649521045386,800000,10000
1552,0.009084370918571949,0.9617290385067463,1.6899522542953491,0.745371091645211,808000,10100
1552,0.0697677880525589,0.913255549967289,1.5087782144546509,1.9321724008303136,816000,10200
1552,0.1425154060125351,0.8574140220880508,1.4374911785125732,1.8071744825690985,824000,10300
1552,0.046017009764909744,0.899516835808754,1.5741093158721924,1.8317624747753143,832000,10400
1553,0.017350617796182632,0.971423426643014,1.6870704889297485,1.0103084549307824,840000,10500
1553,0.0056529296562075615,0.9829231891781092,1.648185133934021,1.2429239574819804,848000,10600
1554,0.04483836889266968,0.9523410499095917,1.5393197536468506,1.914728619530797,856000,10700
1555,0.054865311831235886,0.9177863746881485,1.6165262460708618,1.5051126461476088,864000,10800
1556,0.004614139441400766,0.9704283475875854,1.7382405996322632,0.5364322768058628,872000,10900
1557,0.03361676260828972,0.9359696730971336,1.6775518655776978,1.3432784967124463,880000,11000
1558,0.026761680841445923,0.9253696277737617,1.6427186727523804,1.5172062806785107,888000,11100
1558,0.0036790422163903713,0.9918488934636116,1.6798702478408813,1.2500592373311519,896000,11200
1557,0.022820021957159042,0.9826428275555372,1.5919671058654785,2.234161239117384,904000,11300
1556,0.0378960445523262,0.9640653803944588,1.606540322303772,1.7043497223872692,912000,11400
1558,0.006340101361274719,0.9917436949908733,1.5746848583221436,1.8812994062900543,920000,11500
1558,0.018748674541711807,0.9697290137410164,1.5873228311538696,1.7414355821907521,928000,11600
1558,0.033647168427705765,0.9267430081963539,1.5889228582382202,1.3156237373750628,936000,11700
1558,0.03302079066634178,0.9519800283014774,1.5878970623016357,1.468217520788312,944000,11800
1558,0.06721740961074829,0.9287859350442886,1.553418755531311,1.9107969284057618,952000,11900
1559,0.05061089247465134,0.8950393944978714,1.6067289113998413,1.6318640515208245,960000,12000
1559,0.014333998784422874,0.9712249990552664,1.6018619537353516,1.6882630825042724,968000,12100
1559,0.03908658027648926,0.9513683840632439,1.6506030559539795,1.580636613443494,976000,12200
1559,0.005783695261925459,0.9900649264454842,1.7136274576187134,0.8092990225646645,984000,12300
1559,0.012581339105963707,0.9576150290668011,1.6179033517837524,1.500114132091403,992000,12400
1559,0.003840819699689746,0.9852916980162263,1.648516297340393,1.4306941628456116,1000000,12500
1560,0.01809341087937355,0.8911659866571426,1.7539905309677124,0.5830865588737651,1008000,12600
1559,0.041540708392858505,0.9053999856114388,1.6667745113372803,1.2293520542792975,1016000,12700
1559,0.059354282915592194,0.8949511796236038,1.6450974941253662,1.4932595126330852,1024000,12800
1558,0.01665569841861725,0.9749891832470894,1.624617338180542,1.8655714016407727,1032000,12900
1558,0.022731032222509384,0.9656650498509407,1.5931869745254517,2.0083900094032288,1040000,13000
1558,0.003970957361161709,0.9894654750823975,1.7019230127334595,1.0012896126136184,1048000,13100
1559,0.009834056720137596,0.991013441234827,1.6448860168457031,1.6592154449783265,1056000,13200
1560,0.14470377564430237,0.788212463259697,1.6484706401824951,1.4273136043921113,1064000,13300
1560,0.02431088127195835,0.9418333619832993,1.6668621301651,1.551415630429983,1072000,13400
1560,0.031082134693861008,0.9589172005653381,1.6370960474014282,2.0568584080785515,1080000,13500
1560,0.023987896740436554,0.9625470079481602,1.6866915225982666,0.9606028301641345,1088000,13600
1561,0.032442398369312286,0.9385594800114632,1.6025917530059814,1.8037065252661706,1096000,13700
1562,0.013553023338317871,0.9823782965540886,1.5435154438018799,1.9292514767497777,1104000,13800
1562,0.052764128893613815,0.9204060137271881,1.6275075674057007,1.4370538479764945,1112000,13900
1562,0.04535684362053871,0.9219799488782883,1.574731469154358,1.635783126950264,1120000,14000
1562,0.05509299784898758,0.9199493899941444,1.5955438613891602,1.6520867395214736,1128000,14100
1563,0.015432476997375488,0.9695599507540464,1.6547797918319702,1.4583710476756095,1136000,14200
1563,0.08533240854740143,0.8825313076376915,1.6361068487167358,1.5349946309812368,1144000,14300
1563,0.05153791233897209,0.9481858760118484,1.5615522861480713,1.948825571127236,1152000,14400
1563,0.05153408646583557,0.8844575881958008,1.6679401397705078,1.0983362636878156,1160000,14500
1564,0.0348372645676136,0.7925132066011429,1.6622873544692993,0.8227775875478983,1168000,14600
1564,0.018513772636651993,0.9675796367228031,1.64971125125885,1.279241519793868,1176000,14700
1564,0.04319153353571892,0.9267991259694099,1.5930105447769165,1.4328683235682547,1184000,14800
1563,0.03888620063662529,0.9421133697032928,1.6271989345550537,1.5572141692042352,1192000,14900
1564,0.025154298171401024,0.9722135979682207,1.5856071710586548,1.9405714560300111,1200000,15000
1564,0.07301001995801926,0.4602806568145752,1.759455680847168,0.35577128568911576,1208000,15100
1564,0.006204470060765743,0.9937451155856252,1.607932448387146,1.4015863970853388,1216000,15200
1565,0.009056841023266315,0.9560779295861721,1.6990667581558228,0.8180001568980515,1224000,15300
1565,0.006756613962352276,0.9953036122024059,1.582659363746643,1.6168821630999446,1232000,15400
1565,0.05331838130950928,0.8685361444950104,1.6434414386749268,1.336207902804017,1240000,15500
1565,0.021960247308015823,0.9839759897440672,1.505730152130127,2.365223378688097,1248000,15600
1565,0.045461706817150116,0.9212843775749207,1.6252959966659546,1.4492187805473804,1256000,15700
1565,0.024449974298477173,0.9490660429000854,1.6736730337142944,1.0713457098114305,1264000,15800
1566,0.02477801777422428,0.873823493719101,1.7100118398666382,0.9093320767395199,1272000,15900
1566,0.015342089347541332,0.9862967785447836,1.5525457859039307,1.9205616109073163,1280000,16000
1566,0.03321663290262222,0.9354658871889114,1.5568063259124756,1.5143367044627667,1288000,16100
1565,0.015025369822978973,0.9526626728475094,1.592495322227478,1.3031255615875126,1296000,16200
1566,0.049007710069417953,0.8244464546442032,1.6288315057754517,1.363811394199729,1304000,16300
1565,0.0332912914454937,0.959211926907301,1.651571273803711,1.4756137277930974,1312000,16400
1566,0.08043269068002701,0.8139528036117554,1.7141611576080322,0.8793249690672382,1320000,16500
1566,0.016741085797548294,0.9834422655403614,1.482924222946167,2.426504632458091,1328000,16600
1566,0.02155452035367489,0.9491944275796413,1.6521097421646118,1.2513345520943404,1336000,16700
1567,0.04111950099468231,0.9514815174043179,1.6028305292129517,1.7918468929827214,1344000,16800
1567,0.016108781099319458,0.9472812823951244,1.6808664798736572,0.8437694295309484,1352000,16900
1567,0.01908598095178604,0.9822234902530909,1.4733182191848755,2.02941013276577,1360000,17000
1568,0.028165701776742935,0.9483665004372597,1.5215489864349365,1.7790377996861935,1368000,17100
1568,0.01313868723809719,0.9835092164576054,1.6318727731704712,1.2256535725668072,1376000,17200
1569,0.04042472317814827,0.9522582329809666,1.6003458499908447,1.6785915486514569,1384000,17300
1569,0.013738701120018959,0.9311525523662567,1.738830804824829,0.8223656159825623,1392000,17400
1570,0.07160643488168716,0.9454390294849873,1.5963131189346313,2.046325297653675,1400000,17500
1570,0.011968623846769333,0.9858772149309516,1.6332000494003296,1.3699107363820076,1408000,17600
1571,0.05317913740873337,0.876179002225399,1.6490939855575562,1.4396293930709363,1416000,17700
1571,0.02203015424311161,0.9097752943634987,1.7233613729476929,1.0043867327272893,1424000,17800
1571,0.008177068084478378,0.9841439444571733,1.5428111553192139,2.259452269226313,1432000,17900
1572,0.03309221193194389,0.9765961524099112,1.5806550979614258,2.34419771656394,1440000,18000
1572,0.010503227822482586,0.9794640932232141,1.599578857421875,1.6156355410814285,1448000,18100
1572,0.008403042331337929,0.9820189122110605,1.6303600072860718,1.377250125259161,1456000,18200
1573,0.01703091338276863,0.9445647075772285,1.627942681312561,1.47238605953753,1464000,18300
1573,0.03033749759197235,0.9545439183712006,1.715550184249878,1.1649199841544031,1472000,18400
1574,0.0645989328622818,0.9301374107599258,1.5117607116699219,2.1980528488755224,1480000,18500
1574,0.017949923872947693,0.9686717055737972,1.5822865962982178,1.8145070038735867,1488000,18600
1574,0.05789268761873245,0.9340381622314453,1.4632742404937744,2.2373032666742803,1496000,18700
1575,0.025822151452302933,0.9685490392148495,1.514141321182251,2.3940936397761106,1504000,18800
1575,0.020218772813677788,0.9642310366034508,1.660923719406128,1.267598444595933,1512000,18900
1575,0.033863503485918045,0.9447673745453358,1.632952332496643,1.5549776677973568,1520000,19000
1574,0.038192834705114365,0.9178617969155312,1.5887798070907593,1.3068827509880065,1528000,19100
1575,0.02635880932211876,0.9751789066940546,1.481811285018921,2.228243326023221,1536000,19200
1575,0.009969592094421387,0.9832113888114691,1.5480265617370605,1.5450884331803536,1544000,19300
1575,0.15826885402202606,0.4807567596435547,1.5460469722747803,1.5450532563030719,1552000,19400
1576,0.025799300521612167,0.9754959940910339,1.5687612295150757,1.5831849895417691,1560000,19500
1576,0.06840389966964722,0.7914835959672928,1.5968414545059204,1.0981189779937268,1568000,19600
1576,0.010027505457401276,0.9683152846992016,1.6527822017669678,1.0272472167387605,1576000,19700
1576,0.04654897376894951,0.9200198799371719,1.579764485359192,1.890588441491127,1584000,19800
1576,0.07702888548374176,0.9378237873315811,1.5569159984588623,2.388705778121948,1592000,19900
1576,0.12853392958641052,0.8925034254789352,1.539671540260315,2.1116367324488237,1600000,20000
1577,0.0146804079413414,0.9865032276138663,1.5677669048309326,1.6373746976256371,1608000,20100
1577,0.015353331342339516,0.9737313743680716,1.6336122751235962,1.1617880766512827,1616000,20200
1577,0.07290701568126678,0.8924188613891602,1.5958731174468994,1.919046250358224,1624000,20300
1577,0.04537886753678322,0.8841066136956215,1.6914221048355103,0.8511381456628442,1632000,20400
1577,0.015959594398736954,0.9871736960485578,1.5432287454605103,2.1966872572898866,1640000,20500
1577,0.01143625844269991,0.9861114248633385,1.5997990369796753,1.6793089183978736,1648000,20600
1577,0.021131034940481186,0.9701182823628187,1.6356487274169922,1.44078535027802,1656000,20700
1578,0.025214845314621925,0.9270306974649429,1.7199084758758545,1.2119280038401485,1664000,20800
1579,0.015687528997659683,0.9601920209825039,1.641355276107788,1.2741923755034805,1672000,20900
1578,0.003628683043643832,0.9972705952823162,1.5577548742294312,1.8960370562737807,1680000,21000
1578,0.06424708664417267,0.9375012516975403,1.5838687419891357,1.847236504382454,1688000,21100
1578,0.012339876964688301,0.9834135752171278,1.6273746490478516,1.8434620719403028,1696000,21200
1578,0.04930087924003601,0.96018847823143,1.510189414024353,2.4589004347100856,1704000,21300
1579,0.030755361542105675,0.9630239903926849,1.5682687759399414,1.607370620360598,1712000,21400
1579,0.02434791810810566,0.9601411111652851,1.5747171640396118,2.0008650667965413,1720000,21500
1579,0.019952261820435524,0.9687697440385818,1.6463638544082642,1.350784046575427,1728000,21600
1579,0.050246380269527435,0.9621715322136879,1.5878677368164062,2.0498661081306637,1736000,21700
1579,0.03195693716406822,0.9534007236361504,1.4793614149093628,1.9389042858034373,1744000,21800
1579,0.04119312763214111,0.9414090625941753,1.6745824813842773,1.2408206226304173,1752000,21900
1579,0.03236812725663185,0.9431396275758743,1.694701910018921,1.3323568493127822,1760000,22000
1579,0.07000698149204254,0.8751075863838196,1.673317313194275,1.2906088657677173,1768000,22100
1579,0.05830143764615059,0.944250863045454,1.63748300075531,1.6315883692353963,1776000,22200
1579,0.01696758344769478,0.9408021904528141,1.67404043674469,1.5151624385267497,1784000,22300
1579,0.021977685391902924,0.9441843926906586,1.6927133798599243,1.07424388024956,1792000,22400
1579,0.04362807422876358,0.9286063835024834,1.4826116561889648,2.1207447558641435,1800000,22500
1580,0.026437977328896523,0.9696753844618797,1.6894762516021729,1.4275971611961722,1808000,22600
1580,0.021858762949705124,0.9857334727421403,1.4370133876800537,2.2949265696108343,1816000,22700
1581,0.01680644229054451,0.9731036517769098,1.6728684902191162,1.488813277706504,1824000,22800
1581,0.01260124146938324,0.9846542198210955,1.6321216821670532,1.5961525287479161,1832000,22900
1581,0.07572285830974579,0.9267185851931572,1.584194540977478,3.4518306396901606,1840000,23000
1582,0.050287019461393356,0.9329732805490494,1.5865962505340576,1.9914874932263047,1848000,23100
1582,0.012628215365111828,0.9916677344590425,1.5402891635894775,2.2437386151403187,1856000,23200
1582,0.006850474514067173,0.9743206556886435,1.7029317617416382,0.8964516541862395,1864000,23300
1583,0.05117430165410042,0.8639250993728638,1.5982162952423096,2.409938222169876,1872000,23400
1584,0.03709111735224724,0.9770116452127695,1.652098298072815,2.08284333338961,1880000,23500
1584,0.030497927218675613,0.9311588555574417,1.6572624444961548,1.0315815294510684,1888000,23600
1584,0.012248268350958824,0.9635348096489906,1.6906906366348267,1.1727219503838568,1896000,23700
1585,0.03411302715539932,0.9501613043248653,1.5973211526870728,1.2494497522711754,1904000,23800
1585,0.04834894463419914,0.8796530142426491,1.5818836688995361,1.4637538062408566,1912000,23900
1585,0.027379268780350685,0.9566814079880714,1.653778314590454,0.9382782380096615,1920000,24000
1585,0.01587696373462677,0.9827371053397655,1.6220651865005493,1.186189555283636,1928000,24100
1585,0.036606315523386,0.934872604906559,1.651818871498108,1.5585580203682183,1936000,24200
1586,0.05454788729548454,0.9486937932670116,1.5435707569122314,1.3953301325440406,1944000,24300
1586,0.035127826035022736,0.9395332746207714,1.5237882137298584,1.785947149246931,1952000,24400
1586,0.02816544845700264,0.9814621582627296,1.404675841331482,2.0662251565605403,1960000,24500
1586,0.03274248167872429,0.9693649411201477,1.5207889080047607,2.6643777124583723,1968000,24600
1586,0.0876571536064148,0.9203570559620857,1.5922960042953491,2.3259054116904734,1976000,24700
1586,0.02297654189169407,0.9843596536666155,1.4786691665649414,2.588764977734536,1984000,24800
1586,0.022312192246317863,0.937556866556406,1.6469228267669678,1.2082041624933482,1992000,24900
1586,0.020259302109479904,0.973814720287919,1.5632164478302002,1.6981911770999432,2000000,25000
1587,0.024759415537118912,0.9551091082394123,1.6750608682632446,1.6263544358313085,2008000,25100
1587,0.057497572153806686,0.9610960595309734,1.6278682947158813,1.888421248830855,2016000,25200
1587,0.03748460114002228,0.9637984074652195,1.6123313903808594,1.6259096988243982,2024000,25300
1587,0.0533597394824028,0.9431685321033001,1.5446527004241943,2.129654827900231,2032000,25400
1587,0.01911771669983864,0.9663388207554817,1.5743271112442017,1.9428329735994339,2040000,25500
1588,0.015998074784874916,0.9736597836017609,1.68845534324646,1.6426466435194016,2048000,25600
1588,0.03155802562832832,0.9640664756298065,1.582597017288208,2.5724049217998983,2056000,25700
1588,0.0356660932302475,0.854578286409378,1.6378562450408936,0.9133235501125455,2064000,25800
1589,0.01255682110786438,0.9870744543150067,1.6016136407852173,1.522861447185278,2072000,25900
1589,0.030728403478860855,0.9684086218476295,1.5797898769378662,2.168705985695124,2080000,26000
1589,0.017522186040878296,0.985586516559124,1.6790266036987305,2.0736072776839136,2088000,26100
1589,0.04646945744752884,0.9548080824315548,1.5472657680511475,2.3487995129078625,2096000,26200
1590,0.02798021398484707,0.9437772929668427,1.6043939590454102,1.5867198318243028,2104000,26300
1590,0.06418350338935852,0.7890499979257584,1.5845134258270264,1.6516039103269577,2112000,26400
1591,0.13189873099327087,0.8728135377168655,1.666465401649475,1.4062414798419922,2120000,26500
1591,0.0319535955786705,0.9661025702953339,1.667158842086792,1.446150143444538,2128000,26600
1592,0.04793914034962654,0.9447068758308887,1.6894757747650146,1.230951595911756,2136000,26700
1593,0.11696670204401016,0.8807039260864258,1.588437795639038,1.71061368919909,2144000,26800
1593,0.0992540568113327,0.8914067819714546,1.6939890384674072,0.8401992956758477,2152000,26900
1594,0.031194260343909264,0.9834289103746414,1.461644172668457,2.402328905649483,2160000,27000
1594,0.03810286521911621,0.9706073217093945,1.6208925247192383,2.0253822623752056,2168000,27100
1595,0.027255916967988014,0.9796052407473326,1.6367285251617432,2.406138266995549,2176000,27200
1595,0.041820675134658813,0.9770497661083937,1.5237420797348022,2.331136242300272,2184000,27300
1596,0.009030433371663094,0.9946935148909688,1.6027801036834717,2.214446601644158,2192000,27400
1596,0.10012873262166977,0.764062762260437,1.4879142045974731,1.479261465370655,2200000,27500
1596,0.01602582260966301,0.9928856235928833,1.6347026824951172,2.1556714212521912,2208000,27600
1596,0.07091455161571503,0.9048286527395248,1.6680539846420288,1.5017939204350115,2216000,27700
1597,0.018209200352430344,0.9855566611513495,1.6774742603302002,2.4897525716573,2224000,27800
1597,0.024795059114694595,0.9861968653276563,1.5188355445861816,2.6491745717823507,2232000,27900
1598,0.023574506863951683,0.9724544305354357,1.5162376165390015,1.5951543409377336,2240000,28000
1598,0.011910725384950638,0.9883104404434562,1.6373084783554077,1.3729611325543374,2248000,28100
1599,0.026234079152345657,0.9835678990930319,1.3993474245071411,2.187466929294169,2256000,28200
1599,0.02853364311158657,0.956777136772871,1.4713845252990723,2.2247550278902053,2264000,28300
1599,0.02857550047338009,0.9793833196163177,1.5343170166015625,1.8486270248889922,2272000,28400
1600,0.054675109684467316,0.9161793291568756,1.4762649536132812,1.8010690849274398,2280000,28500
1600,0.022277068346738815,0.9839509539306164,1.4867597818374634,2.4113500365056098,2288000,28600
1600,0.03997521474957466,0.9683511815965176,1.5995991230010986,1.5408255893620662,2296000,28700
1601,0.028174813836812973,0.9752738606184721,1.5532264709472656,1.833737127482891,2304000,28800
1601,0.025234347209334373,0.9757781531661749,1.4999750852584839,1.8374294418841601,2312000,28900
1602,0.039627544581890106,0.9790684338659048,1.5067095756530762,2.3406936157494784,2320000,29000
1602,0.008364282548427582,0.9938435330986977,1.5164858102798462,1.590005425363779,2328000,29100
1603,0.01891130395233631,0.961064837872982,1.5903233289718628,1.3138975219801068,2336000,29200
1603,0.01003323681652546,0.9897131314501166,1.7056890726089478,1.4780160748399793,2344000,29300
1604,0.023611966520547867,0.9814490471035242,1.671764612197876,1.0904673557728528,2352000,29400
1604,0.024409551173448563,0.9816775489598513,1.5729761123657227,2.0635308891534807,2360000,29500
1605,0.04713641479611397,0.958366397768259,1.5890674591064453,1.5802387008443475,2368000,29600
1606,0.019696516916155815,0.9897922426462173,1.5790997743606567,1.4521239775582218,2376000,29700
1606,0.03250763937830925,0.9428432025015354,1.6785457134246826,1.2368415084667503,2384000,29800
1606,0.0251258946955204,0.9868955621495843,1.6671158075332642,2.2536704443395137,2392000,29900
1607,0.11840671300888062,0.901985801756382,1.640178918838501,1.4787194283679128,2400000,30000
1607,0.032640665769577026,0.9531910680234432,1.6435390710830688,1.4157646361738443,2408000,30100
1608,0.025272199884057045,0.9731778725981712,1.5591442584991455,1.6778527268208563,2416000,30200
1608,0.0217851884663105,0.9897672645747662,1.5283081531524658,2.1045869959518315,2424000,30300
1608,0.061905182898044586,0.9753171876072884,1.5071945190429688,3.025564091652632,2432000,30400
1609,0.049892306327819824,0.9070639833807945,1.6282163858413696,1.6270911149680614,2440000,30500
1609,0.019189083948731422,0.974469093605876,1.665077567100525,1.6214110814034939,2448000,30600
1610,0.01007791142910719,0.9940220830030739,1.525457739830017,2.2065274085849524,2456000,30700
1610,0.03734324127435684,0.8905763030052185,1.6467069387435913,0.9393350273370743,2464000,30800
