#{"t_start": 1524101448.6741667, "env_id": "QbertNoFrameskip-v0"}
r,l,t
100.0,318,5.826826
150.0,361,9.300301
100.0,327,12.539685
250.0,402,16.547843
50.0,245,18.987116
200.0,355,22.52593
0.0,290,25.588268
50.0,327,29.106366
50.0,302,32.12278
175.0,354,35.6332
0.0,287,38.488702
75.0,304,41.636003
75.0,316,45.134196
125.0,331,48.439103
175.0,314,51.793145
125.0,311,54.965909
25.0,291,58.275336
50.0,310,61.180846
25.0,237,63.491345
650.0,463,68.060043
125.0,264,70.796178
550.0,391,74.780985
50.0,305,77.935902
75.0,260,80.636054
50.0,293,83.681481
75.0,318,86.957158
25.0,291,89.950079
100.0,310,93.127546
300.0,387,97.490675
100.0,320,100.888163
125.0,297,103.742422
175.0,303,106.922126
75.0,313,110.298543
275.0,383,113.90821
100.0,319,117.058153
250.0,341,120.210357
75.0,307,123.398387
100.0,291,126.468005
50.0,295,129.328836
150.0,309,132.093118
50.0,300,135.231519
250.0,367,138.89308
175.0,309,142.14698
0.0,285,145.09053
300.0,468,149.382028
175.0,411,153.568978
650.0,475,158.266254
75.0,300,161.14153
225.0,355,164.577253
175.0,290,167.660892
275.0,409,171.699134
175.0,344,175.051491
725.0,542,180.741741
200.0,318,183.834685
50.0,295,186.563868
375.0,340,189.626652
225.0,315,192.736356
200.0,292,195.650296
300.0,380,199.205451
350.0,387,202.850295
150.0,297,205.738733
650.0,512,210.785178
175.0,321,214.119815
250.0,296,216.885863
150.0,271,219.515049
175.0,289,222.494178
175.0,328,225.894431
175.0,375,229.936146
325.0,419,234.031307
300.0,393,237.773497
250.0,325,241.046484
300.0,405,245.006665
150.0,314,248.260359
200.0,319,251.363096
250.0,428,255.848747
250.0,342,259.201474
175.0,319,262.198979
250.0,355,265.725339
300.0,325,268.905998
275.0,376,272.480805
275.0,284,275.263709
275.0,352,278.887564
300.0,371,282.830962
425.0,435,287.083779
575.0,395,291.034212
225.0,364,294.557706
250.0,334,298.004973
425.0,515,303.145795
150.0,281,305.997903
300.0,345,309.669185
300.0,384,313.251041
625.0,412,317.496628
300.0,381,321.294422
400.0,406,325.232833
175.0,311,328.254355
375.0,436,332.521315
50.0,302,335.568058
300.0,359,338.984189
325.0,339,342.521317
575.0,408,346.430264
325.0,409,350.720231
175.0,291,353.895915
375.0,438,358.412484
350.0,362,362.136346
275.0,450,367.051831
350.0,400,371.246846
250.0,308,374.188718
275.0,299,377.30261
275.0,302,380.200561
400.0,383,384.279881
200.0,288,387.25254
400.0,427,391.460195
275.0,401,395.647174
250.0,293,398.526408
275.0,400,402.73481
275.0,336,405.955027
175.0,332,409.440037
350.0,406,413.494756
175.0,316,416.743112
225.0,371,420.106867
275.0,380,423.891049
300.0,364,427.35733
200.0,456,431.863059
500.0,344,434.933257
350.0,449,439.179559
325.0,328,442.265736
175.0,312,445.353487
350.0,441,449.765271
275.0,358,453.049084
325.0,313,456.120696
250.0,375,459.668762
300.0,364,463.304538
400.0,457,467.59248
325.0,467,472.300241
425.0,462,477.059173
400.0,337,480.394798
250.0,344,483.442313
300.0,396,487.224498
300.0,294,490.132195
250.0,380,493.689841
250.0,411,497.86628
375.0,416,502.056817
175.0,308,505.007553
525.0,345,508.588457
250.0,312,511.624023
700.0,539,516.665661
275.0,368,519.962384
100.0,340,523.275035
325.0,377,526.919976
225.0,349,530.394879
600.0,384,534.316949
300.0,305,537.244073
650.0,472,541.962235
275.0,344,545.244129
225.0,371,548.743912
375.0,362,552.112129
200.0,347,555.482831
400.0,437,559.54429
275.0,351,562.817023
250.0,377,566.406527
250.0,277,568.968075
450.0,488,573.587661
150.0,327,576.740512
350.0,477,581.847274
200.0,268,584.777
300.0,288,587.567273
325.0,463,591.777972
225.0,318,594.923422
250.0,296,597.657364
250.0,371,601.349662
325.0,462,605.934194
200.0,393,610.038693
200.0,279,612.554956
200.0,296,615.397098
275.0,430,619.789727
675.0,496,624.318673
325.0,450,628.869457
375.0,409,633.243464
275.0,362,636.762058
400.0,473,641.390305
350.0,428,645.723585
425.0,407,649.509835
250.0,367,653.284766
250.0,361,657.0897
225.0,332,660.510386
525.0,369,664.377772
400.0,432,668.572357
550.0,456,673.383048
250.0,361,676.626481
300.0,379,680.198079
225.0,341,683.395799
350.0,382,686.980617
350.0,435,691.477125
275.0,309,694.398816
200.0,345,697.747273
225.0,369,701.311707
200.0,272,703.827343
300.0,403,707.552835
975.0,713,714.354923
575.0,391,718.397163
250.0,297,721.380984
275.0,421,725.520706
275.0,395,729.135779
375.0,473,733.903734
225.0,343,737.211495
350.0,407,741.11026
325.0,444,745.389404
300.0,368,749.030185
325.0,415,753.097382
250.0,379,756.882421
275.0,306,759.870144
300.0,393,763.967421
325.0,339,767.130113
350.0,395,770.823294
325.0,388,774.716521
325.0,413,778.672814
325.0,382,782.285609
300.0,308,785.197867
375.0,407,789.146522
225.0,314,792.434363
500.0,484,797.200117
350.0,497,801.822446
375.0,411,806.113848
300.0,312,809.112137
350.0,314,812.166759
250.0,325,815.282459
300.0,381,819.09319
425.0,354,822.522207
300.0,308,825.731765
275.0,338,829.068068
375.0,482,833.774721
575.0,384,837.626016
350.0,423,841.736022
225.0,364,845.154851
300.0,422,849.460899
275.0,403,853.134605
625.0,480,857.671835
300.0,351,861.204387
400.0,411,865.079386
600.0,446,869.342679
350.0,417,873.398786
225.0,333,876.471789
900.0,578,882.098002
950.0,518,886.678134
175.0,325,889.966872
350.0,403,893.596867
225.0,277,896.153883
250.0,301,899.177103
275.0,434,903.154774
325.0,385,906.734572
375.0,383,910.410161
375.0,526,915.427474
300.0,401,919.267762
350.0,355,922.831977
325.0,389,926.430592
675.0,493,931.02814
375.0,425,935.109187
400.0,428,939.013572
300.0,306,941.806834
350.0,397,945.529975
250.0,430,949.84796
400.0,476,954.459304
275.0,373,958.038107
250.0,302,960.795853
650.0,408,964.841291
275.0,310,967.92088
275.0,292,970.903832
275.0,305,973.845218
300.0,322,976.918613
400.0,407,980.923548
275.0,380,984.269383
275.0,364,987.626617
375.0,358,990.891542
275.0,405,994.773644
375.0,443,999.34231
400.0,456,1003.649012
425.0,462,1008.197032
