#{"t_start": 1524185397.739139, "env_id": "MsPacmanNoFrameskip-v0"}
r,l,t
70.0,265,6.312804
260.0,514,10.317837
190.0,420,13.650872
210.0,386,16.796894
150.0,433,20.284
230.0,510,24.382269
150.0,346,27.09844
190.0,378,30.194603
370.0,495,34.082345
480.0,711,39.779122
280.0,673,45.000181
150.0,532,49.299474
520.0,503,53.080989
500.0,528,57.269892
720.0,680,62.590584
270.0,618,67.44057
790.0,655,72.508064
230.0,530,76.689173
380.0,409,79.961654
210.0,363,82.904771
960.0,688,88.398306
240.0,420,91.696769
220.0,347,94.465493
480.0,645,99.726191
600.0,713,105.584216
1750.0,922,112.944876
540.0,626,117.964052
670.0,658,123.039502
240.0,422,126.320435
350.0,561,131.010746
560.0,502,134.958765
440.0,435,138.441576
230.0,492,142.341651
450.0,557,146.51069
680.0,691,151.799585
880.0,519,155.817093
270.0,435,159.497933
290.0,545,163.798705
330.0,626,168.796342
270.0,346,171.518285
540.0,639,176.419448
310.0,483,180.088995
320.0,492,183.807581
1010.0,673,189.002248
340.0,410,192.192456
220.0,390,195.372241
370.0,649,200.366685
810.0,684,205.823149
460.0,638,210.790191
490.0,828,217.312395
340.0,607,222.023715
900.0,613,226.971824
840.0,701,232.681381
550.0,496,236.565292
430.0,599,241.43196
610.0,590,245.982572
380.0,376,248.889743
220.0,472,252.782111
650.0,748,258.786078
440.0,580,263.177472
550.0,537,267.333281
550.0,714,272.93626
710.0,576,277.557192
770.0,947,284.848972
670.0,787,290.865512
610.0,596,295.416902
370.0,536,299.834224
210.0,393,302.95296
680.0,540,307.083523
560.0,593,311.731797
350.0,457,315.43085
460.0,673,321.101491
960.0,823,327.772265
650.0,756,333.651617
550.0,673,338.964825
530.0,604,343.657226
620.0,624,348.545004
810.0,819,354.93955
1300.0,765,360.965745
400.0,458,364.803252
590.0,621,369.514412
680.0,643,374.4027
850.0,708,380.286385
160.0,265,382.324212
500.0,488,386.462547
280.0,459,390.051625
1270.0,875,397.120338
600.0,748,403.020413
750.0,547,407.271753
280.0,305,409.639179
690.0,593,414.26096
1310.0,701,419.61772
460.0,462,423.150791
310.0,459,426.756614
270.0,363,429.622266
240.0,396,432.618896
350.0,440,436.047656
610.0,701,441.735547
790.0,1139,451.396569
750.0,630,456.277705
710.0,603,460.969682
1070.0,819,467.344665
520.0,572,471.914016
1160.0,794,478.198151
800.0,825,484.925553
330.0,473,488.715785
870.0,647,493.904315
450.0,447,497.328571
280.0,407,500.444924
2490.0,1137,509.039843
460.0,448,512.508281
390.0,372,515.396008
380.0,449,518.826919
1030.0,847,525.439258
370.0,386,528.572234
330.0,402,531.982927
630.0,508,535.952035
330.0,412,539.243375
610.0,422,542.678015
470.0,426,546.125543
1100.0,619,551.035005
390.0,503,554.806341
900.0,505,558.900844
640.0,646,563.928061
890.0,640,569.179606
450.0,463,572.948365
490.0,464,576.510222
710.0,579,580.954797
640.0,513,584.879808
650.0,657,589.950121
760.0,647,594.983983
490.0,434,598.633919
830.0,779,604.852497
310.0,344,607.511747
630.0,808,613.655362
870.0,789,619.716872
1060.0,1017,627.472663
1960.0,1096,636.148817
1180.0,808,642.487659
380.0,600,647.095675
610.0,712,652.489472
220.0,390,655.833356
630.0,800,662.363034
320.0,411,665.683632
1160.0,786,671.746771
370.0,349,674.758817
800.0,774,680.828006
1410.0,1017,688.611248
1870.0,1058,696.646549
440.0,566,700.99823
1090.0,690,706.336347
590.0,551,710.501623
340.0,392,713.503206
410.0,472,717.133846
1010.0,934,724.395051
620.0,489,728.118661
470.0,376,730.928802
340.0,341,733.538258
780.0,617,738.243963
360.0,360,741.228498
1160.0,791,747.792909
680.0,618,752.470423
680.0,681,757.666089
900.0,819,764.268423
730.0,513,768.346064
260.0,434,771.721986
1750.0,859,778.40231
1260.0,672,783.515309
170.0,255,785.608321
800.0,662,790.706813
390.0,498,794.642932
1000.0,612,799.404461
500.0,486,803.182211
350.0,331,805.785095
670.0,556,810.097603
760.0,573,814.639207
620.0,569,819.407028
870.0,576,823.96349
1090.0,944,831.691296
1600.0,937,839.171773
910.0,674,844.667489
940.0,832,851.123311
800.0,754,856.895991
1460.0,874,863.922216
530.0,502,867.959724
1880.0,657,873.458997
930.0,772,879.559758
350.0,443,882.94026
350.0,430,886.33037
780.0,645,891.422488
1230.0,889,898.25873
480.0,585,902.765358
1550.0,622,907.524802
1090.0,708,912.943441
810.0,762,918.704902
510.0,504,922.539081
1350.0,900,929.470537
400.0,378,932.40046
1200.0,812,938.641382
600.0,581,943.314997
660.0,810,949.83248
1010.0,557,954.272346
690.0,510,958.369291
1200.0,978,965.949499
480.0,376,968.915207
1470.0,972,976.482851
1850.0,829,983.339495
1240.0,949,990.753344
800.0,640,995.849734
1510.0,709,1001.918008
1070.0,914,1008.982289
740.0,542,1013.147959
570.0,499,1017.89997
680.0,502,1021.781436
800.0,640,1026.743197
560.0,411,1029.873874
890.0,682,1035.154815
1000.0,1044,1043.383153
1390.0,969,1051.300151
820.0,719,1056.86798
550.0,566,1061.298065
720.0,515,1065.318524
330.0,506,1069.152971
980.0,535,1073.266735
640.0,575,1077.625071
1030.0,824,1084.035657
680.0,614,1088.878329
450.0,425,1092.068912
2530.0,1121,1100.585914
2330.0,977,1108.565792
890.0,719,1114.067207
570.0,530,1118.15742
2020.0,1181,1127.887718
740.0,472,1131.430199
790.0,766,1137.817913
360.0,453,1141.337211
850.0,598,1145.869439
460.0,550,1149.995653
1330.0,834,1156.43948
840.0,681,1161.822044
790.0,610,1166.761472
2200.0,951,1174.671788
770.0,723,1180.548768
1210.0,1064,1188.604384
1200.0,929,1195.742655
1320.0,992,1203.284274
980.0,667,1208.323195
1350.0,904,1215.399372
1060.0,674,1220.497385
1320.0,592,1224.911898
1500.0,771,1230.968659
1180.0,687,1236.556373
1920.0,979,1244.695906
790.0,666,1249.975192
480.0,438,1253.371075
1600.0,766,1259.258858
2160.0,660,1264.245113
250.0,353,1266.997961
440.0,549,1271.200222
630.0,536,1275.452339
1320.0,814,1282.747734
960.0,552,1286.962667
330.0,366,1290.192181
1050.0,749,1296.319927
590.0,471,1300.002847
1020.0,732,1305.625985
760.0,541,1309.693316
1360.0,1224,1318.93697
310.0,354,1321.61101
900.0,578,1325.935361
900.0,684,1331.27039
600.0,502,1335.072361
1110.0,661,1340.348559
390.0,410,1343.546042
1090.0,597,1348.10465
450.0,460,1351.542594
730.0,524,1355.538492
1650.0,706,1360.937535
690.0,580,1365.40121
1410.0,802,1371.435733
930.0,633,1376.288782
1050.0,1270,1385.963258
980.0,611,1390.614625
1920.0,861,1397.249305
820.0,535,1401.459841
940.0,650,1406.571773
740.0,796,1412.71626
780.0,676,1417.989404
730.0,594,1422.55567
900.0,932,1429.911326
840.0,801,1436.047112
2420.0,1008,1443.734495
760.0,515,1447.75212
710.0,623,1452.87551
730.0,551,1457.088475
740.0,622,1461.745215
