policy_entropy,explained_variance,avg reward,nupdates,learning rate,total_timesteps,value_loss,fps
1.7879775762557983,0.9494476802647114,-2.2479083448648454,14500,0.001,1160000,0.0063661253079771996,2069
1.7894901037216187,0.9263613447546959,-1.9012595675885677,14600,0.001,1168000,0.00577015895396471,2069
1.7887731790542603,0.8826402351260185,-1.7710630923509598,14700,0.001,1176000,0.008902513422071934,2068
1.7886348962783813,0.8963134363293648,-1.9609090343117714,14800,0.001,1184000,0.015344113111495972,2069
1.7905657291412354,0.8814287036657333,-1.807951245456934,14900,0.001,1192000,0.0073171211406588554,2068
1.7899560928344727,0.9203612729907036,-1.545740032568574,15000,0.001,1200000,0.015639236196875572,2068
1.7871906757354736,0.9323359355330467,-1.98716661632061,15100,0.001,1208000,0.009273774921894073,2069
1.7907648086547852,0.9282439649105072,-1.1848034903407096,15200,0.001,1216000,0.004846736788749695,2069
1.7897380590438843,0.7818171977996826,-1.7369340449571609,15300,0.001,1224000,0.02693137526512146,2069
1.7888891696929932,0.9413748309016228,-1.7923882976174355,15400,0.001,1232000,0.005200137384235859,2070
1.7882874011993408,0.9529322758316994,-2.059292067587376,15500,0.001,1240000,0.005746995564550161,2070
1.7889115810394287,0.9525844864547253,-2.0517216354608534,15600,0.001,1248000,0.005587021354585886,2070
1.7881723642349243,0.9055298492312431,-1.8043319150805472,15700,0.001,1256000,0.009166483767330647,2070
1.784948706626892,0.9138432368636131,-1.998202857375145,15800,0.001,1264000,0.01067331526428461,2070
1.7842355966567993,0.9178277924656868,-1.6884716540575027,15900,0.001,1272000,0.008206662721931934,2070
1.7840795516967773,0.6362017095088959,-1.7111988857388496,16000,0.001,1280000,0.01881619170308113,2070
1.782820701599121,0.9736077729612589,-2.0233239755034447,16100,0.001,1288000,0.00557080889120698,2070
1.7835376262664795,0.9046936482191086,-1.8433946788311004,16200,0.001,1296000,0.0073354230262339115,2070
1.7856290340423584,0.9040078073740005,-1.9570110201835633,16300,0.001,1304000,0.006357950624078512,2070
1.7842069864273071,0.9054464846849442,-2.163409037142992,16400,0.001,1312000,0.01441218238323927,2071
1.7787721157073975,0.863069474697113,-1.829681196808815,16500,0.001,1320000,0.013709035702049732,2071
1.7860300540924072,0.9511201567947865,-1.9357958145439624,16600,0.001,1328000,0.004350636154413223,2070
1.789306879043579,0.9764959644526243,-1.7588527217507361,16700,0.001,1336000,0.002982981037348509,2070
1.787325143814087,0.9159565344452858,-1.917701968550682,16800,0.001,1344000,0.010935217142105103,2070
1.7861324548721313,0.8387009352445602,-1.7506302535533904,16900,0.001,1352000,0.0073261624202132225,2070
1.7885249853134155,0.9242499396204948,-1.8181850984692574,17000,0.001,1360000,0.0069158636033535,2070
1.7858378887176514,0.9107740744948387,-1.5768660858273507,17100,0.001,1368000,0.013445235788822174,2070
1.7829049825668335,0.9148887470364571,-2.0999201864004133,17200,0.001,1376000,0.005893722176551819,2070
1.786525011062622,0.7371403276920319,-2.008122664690018,17300,0.001,1384000,0.01327633298933506,2070
1.7889306545257568,0.8463949859142303,-2.0185166582465173,17400,0.001,1392000,0.020428698509931564,2069
1.7889553308486938,0.971367921680212,-1.6081808403134346,17500,0.001,1400000,0.0036500573623925447,2070
1.7871860265731812,0.9476671069860458,-1.9217260651290418,17600,0.001,1408000,0.009984103962779045,2070
1.7870270013809204,0.9204438030719757,-1.582483848184347,17700,0.001,1416000,0.009262239560484886,2070
1.783578872680664,0.9591303765773773,-2.123815116286278,17800,0.001,1424000,0.005633597727864981,2071
1.7785909175872803,0.7292310297489166,-1.994485142081976,17900,0.001,1432000,0.0239240862429142,2071
1.7802999019622803,0.9635277390480042,-2.1055537894368173,18000,0.001,1440000,0.0030693295411765575,2071
1.7836894989013672,0.6400675773620605,-1.4843227244913577,18100,0.001,1448000,0.025361835956573486,2071
1.7817726135253906,0.8648157119750977,-2.301217207312584,18200,0.001,1456000,0.012237604707479477,2070
1.783108115196228,0.8687357753515244,-1.9072062864899635,18300,0.001,1464000,0.011873872019350529,2069
1.784585952758789,0.9570053666830063,-2.151746805757284,18400,0.001,1472000,0.00511618098244071,2070
1.7867857217788696,0.8465295135974884,-1.872178502380848,18500,0.001,1480000,0.014693289995193481,2070
1.7859138250350952,0.868972435593605,-2.171768145263195,18600,0.001,1488000,0.012019990012049675,2070
1.7846221923828125,0.876119576394558,-2.1841362804174422,18700,0.001,1496000,0.010167287662625313,2070
