fps,explained_variance,nupdates,value_loss,total_timesteps,avg reward,policy_entropy
1614,0.8980042040348053,6200,0.055293451994657516,496000,2.2369451723992824,1.653225302696228
1615,0.9566914662718773,6300,0.02304638922214508,504000,1.5408491741865873,1.62478768825531
1616,0.9534268863499165,6400,0.045739151537418365,512000,2.2334621090441944,1.624762773513794
1618,0.6043423116207123,6500,0.03841398283839226,520000,0.6069463107734918,1.6454029083251953
1621,0.940337847918272,6600,0.05296279862523079,528000,2.4895880173891785,1.5125226974487305
1622,0.7364567518234253,6700,0.02462555095553398,536000,0.49606359340250494,1.6306068897247314
1623,0.9191331639885902,6800,0.06902514398097992,544000,1.766151812672615,1.5116775035858154
1624,0.9347074255347252,6900,0.04071754217147827,552000,1.918329517543316,1.6331859827041626
1625,0.957923386245966,7000,0.015308196656405926,560000,1.0832573926076292,1.6595033407211304
1627,0.8847745582461357,7100,0.03740910440683365,568000,1.1752106186002493,1.6846749782562256
1628,0.9583123624324799,7200,0.0222533717751503,576000,1.5564948040992022,1.6740154027938843
1629,0.8160078823566437,7300,0.08336096256971359,584000,1.310273453593254,1.6686246395111084
1627,0.8888359069824219,7400,0.036689408123493195,592000,0.9671303614042699,1.6905088424682617
1626,0.8882131725549698,7500,0.04929863661527634,600000,1.4094430984929205,1.6485201120376587
1625,0.8976011872291565,7600,0.042500779032707214,608000,1.3190875988453628,1.6070492267608643
1626,0.9748910050839186,7700,0.018564172089099884,616000,1.3945147481746971,1.6471052169799805
1629,0.8303147405385971,7800,0.10239727795124054,624000,1.4461230687797069,1.6124851703643799
1631,0.9542977698147297,7900,0.043151240795850754,632000,1.5518697494640947,1.6385008096694946
1633,0.9448478110134602,8000,0.09019080549478531,640000,2.794796837121248,1.5817477703094482
1632,0.6981690227985382,8100,0.061448294669389725,648000,0.8195742323063314,1.7449233531951904
1633,0.9406508877873421,8200,0.04990500956773758,656000,1.8698446791619063,1.6750154495239258
1632,0.7920707762241364,8300,0.0493587851524353,664000,1.2872581170871853,1.6884530782699585
1633,0.982790207490325,8400,0.011521169915795326,672000,0.9802550819702447,1.6818225383758545
1634,0.7071056365966797,8500,0.0753428041934967,680000,0.969709450006485,1.6789203882217407
1635,0.9099516794085503,8600,0.07403507828712463,688000,1.501318707317114,1.6136195659637451
1637,0.9504841454327106,8700,0.0330209918320179,696000,1.9655921198427677,1.6186290979385376
1638,0.9536520950496197,8800,0.01313431840389967,704000,1.067939531803131,1.6701984405517578
1638,0.9463585093617439,8900,0.026063228026032448,712000,1.0719476906582712,1.698103904724121
1638,0.9642225317656994,9000,0.020134348422288895,720000,1.1106087751686573,1.691938042640686
1639,0.9135421067476273,9100,0.04973429813981056,728000,1.9187023997306825,1.634680151939392
1639,0.8671422451734543,9200,0.04027601331472397,736000,1.1503952972590923,1.6762278079986572
1639,0.977502666413784,9300,0.021595750004053116,744000,1.5468268560245633,1.6183465719223022
1639,0.904794804751873,9400,0.03098433092236519,752000,1.475020894408226,1.6864045858383179
1639,0.9603645615279675,9500,0.025517499074339867,760000,1.8944169953465462,1.5947904586791992
1640,0.8714920878410339,9600,0.0471041314303875,768000,1.2344834808260203,1.7260345220565796
1639,0.851442351937294,9700,0.02701064571738243,776000,0.9379973599687219,1.7279713153839111
1640,0.9147386774420738,9800,0.07041311264038086,784000,1.413686465471983,1.6957204341888428
1638,0.8708319216966629,9900,0.03780743479728699,792000,1.2340892245993018,1.6752593517303467
1639,0.9293776601552963,10000,0.02201056107878685,800000,1.5640115672722459,1.5793261528015137
1638,0.9841471072286367,10100,0.007556509226560593,808000,0.9956492178142071,1.662875771522522
1639,0.9554441086947918,10200,0.029102230444550514,816000,1.696770393103361,1.6182082891464233
1639,0.9939142251387239,10300,0.00511432159692049,824000,2.0685690339654683,1.564001202583313
1638,0.7625098824501038,10400,0.07779986411333084,832000,1.1746372122317552,1.6401363611221313
1640,0.9683926552534103,10500,0.027412474155426025,840000,1.5364432293921708,1.649230718612671
1640,0.8523061126470566,10600,0.07129119336605072,848000,2.1602185014635324,1.5879732370376587
1641,0.9165331050753593,10700,0.03338167071342468,856000,1.5173989797011018,1.6577799320220947
1642,0.8142466396093369,10800,0.1582336723804474,864000,2.178500582277775,1.5848697423934937
1643,0.9142049103975296,10900,0.05015670508146286,872000,2.045779065787792,1.5869309902191162
1643,0.9839378334581852,11000,0.014992469921708107,880000,1.7978294802829624,1.5052895545959473
1645,0.91739222407341,11100,0.04260050505399704,888000,1.116315540857613,1.6851651668548584
1645,0.8609092831611633,11200,0.041497476398944855,896000,0.863512238394469,1.659436821937561
1646,0.9303176030516624,11300,0.04308413341641426,904000,0.977604111097753,1.6799761056900024
1646,0.9509589374065399,11400,0.017044443637132645,912000,0.9273412005975843,1.6982097625732422
1647,0.9745265264064074,11500,0.015009058639407158,920000,0.8755330845247954,1.697180986404419
1647,0.9714052770286798,11600,0.011079021729528904,928000,0.7974103554151952,1.7077791690826416
1647,0.9721175078302622,11700,0.037263356149196625,936000,2.651764162629843,1.55764901638031
1648,0.9553436897695065,11800,0.038927629590034485,944000,2.0016751043498515,1.6046301126480103
1648,0.9805270731449127,11900,0.017302552238106728,952000,1.2499326230026782,1.6827977895736694
1650,0.9734920971095562,12000,0.020762689411640167,960000,1.448987739160657,1.6683738231658936
1650,0.9860291900113225,12100,0.012755371630191803,968000,1.3916728290729226,1.6666358709335327
1651,0.8915874511003494,12200,0.05371743440628052,976000,1.6794904675334692,1.6604564189910889
1651,0.8190095573663712,12300,0.10220716893672943,984000,0.8634177374653518,1.6982271671295166
1651,0.9888198412954807,12400,0.013090978376567364,992000,2.220244433823973,1.4220941066741943
1651,0.7978691160678864,12500,0.09049800783395767,1000000,1.4290808148682117,1.6163923740386963
1652,0.9473420605063438,12600,0.035531144589185715,1008000,1.381767158396542,1.5752248764038086
1652,0.9841402061283588,12700,0.007489797659218311,1016000,1.0487999826669694,1.656071424484253
1653,0.9142539203166962,12800,0.04467175900936127,1024000,1.3671077696606517,1.6246540546417236
1654,0.9841128252446651,12900,0.01710769534111023,1032000,1.6871949585154653,1.6071563959121704
1655,0.9689371082931757,13000,0.03833934664726257,1040000,2.2938677191734316,1.4795751571655273
1655,0.9206042736768723,13100,0.07432212680578232,1048000,1.2194033931940793,1.641601800918579
1655,0.9038480371236801,13200,0.1250402182340622,1056000,2.118905157223344,1.539402723312378
1654,0.8556358069181442,13300,0.08852537721395493,1064000,1.7946110121905803,1.5846887826919556
1653,0.9295535385608673,13400,0.03498382493853569,1072000,1.470715583115816,1.5573627948760986
1653,0.9815953243523836,13500,0.01142397616058588,1080000,1.3741785673424602,1.6216977834701538
1653,0.9645555466413498,13600,0.019378570839762688,1088000,1.5680904293432831,1.5867602825164795
1654,0.9820279777050018,13700,0.02511332929134369,1096000,1.9930389616638422,1.593714952468872
1654,0.9849099880084395,13800,0.009641425684094429,1104000,1.4472049159929157,1.6192340850830078
1654,0.9130231440067291,13900,0.028523635119199753,1112000,1.7698229819536209,1.5638195276260376
1655,0.8743267804384232,14000,0.042902521789073944,1120000,1.5933236055076123,1.615378737449646
1655,0.977023160085082,14100,0.011630254797637463,1128000,1.3647183433175087,1.6256659030914307
1656,0.84203240275383,14200,0.059503424912691116,1136000,1.4688453152775764,1.6363970041275024
1657,0.9486004635691643,14300,0.027940571308135986,1144000,1.1014834567904472,1.6815185546875
1657,0.8840927854180336,14400,0.09492067992687225,1152000,2.02552462592721,1.5763963460922241
1656,0.9406519681215286,14500,0.04724749177694321,1160000,1.7184295356273651,1.619829773902893
1657,0.976666646078229,14600,0.021286288276314735,1168000,1.6821023063734173,1.5916823148727417
1658,0.9527800269424915,14700,0.03566381335258484,1176000,1.7018119349144398,1.563785195350647
1658,0.9748147036880255,14800,0.012207917869091034,1184000,1.1842610526829958,1.6720564365386963
1658,0.9007129147648811,14900,0.1051616221666336,1192000,1.9238388888537883,1.5739612579345703
1658,0.9662478752434254,15000,0.004708339460194111,1200000,0.7841756016016006,1.720808982849121
1659,0.9891627496108413,15100,0.006782520562410355,1208000,1.7239832941442728,1.6266969442367554
1659,0.9041884317994118,15200,0.01728278025984764,1216000,0.8459491429850459,1.6494802236557007
1660,0.9326680600643158,15300,0.02225467748939991,1224000,0.8041387146338821,1.6844654083251953
1660,0.9070588126778603,15400,0.04878624156117439,1232000,1.6715400798246265,1.6258407831192017
1660,0.938059251755476,15500,0.08093531429767609,1240000,2.40967328697443,1.5420963764190674
1660,0.9569275826215744,15600,0.017127256840467453,1248000,1.482012565806508,1.6570161581039429
1661,0.8753149285912514,15700,0.07839987426996231,1256000,0.9250719115138054,1.6900396347045898
1661,0.9616671204566956,15800,0.023557350039482117,1264000,1.129299582913518,1.6683651208877563
1662,0.9582178853452206,15900,0.0437341034412384,1272000,2.339200928993523,1.54315984249115
1662,0.9713956192135811,16000,0.01774546317756176,1280000,1.738413204625249,1.5514299869537354
1661,0.929470993578434,16100,0.04863139986991882,1288000,1.9360315795987844,1.5192539691925049
1662,0.9253260120749474,16200,0.028157904744148254,1296000,1.4842689506709577,1.622388482093811
1662,0.9636537171900272,16300,0.02626396156847477,1304000,1.7313076104968785,1.5934994220733643
1661,0.9036241769790649,16400,0.03336351364850998,1312000,1.3271612152457237,1.6368424892425537
1662,0.9826957583427429,16500,0.012197590433061123,1320000,1.6980165377259255,1.6102864742279053
1662,0.8354290723800659,16600,0.12252302467823029,1328000,2.2657680131494997,1.5910505056381226
1662,0.9344614371657372,16700,0.044149529188871384,1336000,2.284796141088009,1.5738239288330078
1663,0.9412536472082138,16800,0.03812386840581894,1344000,1.4246252138167619,1.6328284740447998
1663,0.9750673696398735,16900,0.018922222778201103,1352000,1.4174806650727987,1.6283290386199951
1664,0.9828827176243067,17000,0.010313315317034721,1360000,1.3438009966164828,1.669255018234253
1665,0.9489972852170467,17100,0.042570680379867554,1368000,1.6097971378359943,1.6239440441131592
1666,0.9737048670649529,17200,0.017080185934901237,1376000,1.3855149880051614,1.6206518411636353
1666,0.9061046093702316,17300,0.057408470660448074,1384000,1.8251609060913325,1.6242862939834595
1665,0.9613883979618549,17400,0.032239802181720734,1392000,2.068566358834505,1.5373146533966064
1665,0.9791706800460815,17500,0.010916891507804394,1400000,2.049249839037657,1.54692804813385
1665,0.9466816335916519,17600,0.024777662009000778,1408000,1.4026002567261457,1.6231178045272827
1665,0.9826473258435726,17700,0.008243252523243427,1416000,0.7525003790273331,1.6933279037475586
1666,0.9516940005123615,17800,0.05590580031275749,1424000,2.125296652130783,1.6005465984344482
1667,0.7407500147819519,17900,0.06277135759592056,1432000,1.684594851359725,1.6673438549041748
1667,0.9424798972904682,18000,0.0227724127471447,1440000,1.62768657207489,1.64093816280365
1667,0.9131582230329514,18100,0.061247359961271286,1448000,1.4154053509235383,1.6012884378433228
1667,0.9681562557816505,18200,0.023189838975667953,1456000,1.5086170367896556,1.6628453731536865
1667,0.9634328074753284,18300,0.02688678540289402,1464000,1.5543910769745708,1.6420857906341553
1666,0.9223343655467033,18400,0.053100813180208206,1472000,0.9929575741000007,1.7253860235214233
1665,0.9088301509618759,18500,0.12096168845891953,1480000,2.0679417073726656,1.5699312686920166
1666,0.9820901937782764,18600,0.023590752854943275,1488000,1.6285563713870943,1.5836236476898193
1666,0.5291056632995605,18700,0.11577030271291733,1496000,1.2217121947556735,1.674826979637146
1666,0.9784820359200239,18800,0.021678196266293526,1504000,1.8451408516615628,1.6761537790298462
1667,0.9826925676316023,18900,0.015770722180604935,1512000,1.7648644611239432,1.6160818338394165
1667,0.9431415572762489,19000,0.02004123106598854,1520000,0.6347734151640907,1.6953766345977783
1667,0.9759162645787001,19100,0.01935577765107155,1528000,1.6669990792870522,1.603467345237732
1667,0.8729550987482071,19200,0.05011559650301933,1536000,1.4852299965918063,1.6260871887207031
1667,0.9389843679964542,19300,0.04572746902704239,1544000,1.9842572532594205,1.587524652481079
1668,0.7318278849124908,19400,0.1383160799741745,1552000,1.5399026231840254,1.644323706626892
1668,0.9722018651664257,19500,0.030990099534392357,1560000,1.23106615038123,1.6944507360458374
1668,0.9641419090330601,19600,0.021546175703406334,1568000,1.5361864613369107,1.6841564178466797
1668,0.9118895977735519,19700,0.04104330390691757,1576000,1.2037985463044607,1.6990480422973633
1668,0.960586205124855,19800,0.018900161609053612,1584000,1.2706471745856107,1.6595804691314697
1668,0.9835516214370728,19900,0.016259772703051567,1592000,1.8914318090304731,1.5934545993804932
1669,0.8822708427906036,20000,0.11077547073364258,1600000,1.9521657325327397,1.644997000694275
1669,0.9616807214915752,20100,0.03171975538134575,1608000,1.6468271467834712,1.5759532451629639
1669,0.9967537559568882,20200,0.01068027038127184,1616000,2.780668409401551,1.5435230731964111
1670,0.9650019221007824,20300,0.022248180583119392,1624000,1.49095203820616,1.6387523412704468
1671,0.9371232911944389,20400,0.02310800924897194,1632000,1.0620529659092426,1.6890007257461548
1671,0.8467415571212769,20500,0.05887069180607796,1640000,0.9537614425644279,1.7109076976776123
1671,0.967839203774929,20600,0.01677588000893593,1648000,1.151130078546703,1.683810830116272
1670,0.901204027235508,20700,0.06534434854984283,1656000,1.7942103929817677,1.6040586233139038
1671,0.939515084028244,20800,0.06002122163772583,1664000,1.828622869029641,1.6423418521881104
1671,0.9617033042013645,20900,0.028659377247095108,1672000,1.7015769554302096,1.639259934425354
1671,0.8051516860723495,21000,0.10483171790838242,1680000,1.6948097247630358,1.622167944908142
1671,0.9109881892800331,21100,0.028533687815070152,1688000,1.6511477453634142,1.5886735916137695
1670,0.9499084614217281,21200,0.03612295910716057,1696000,1.4971666443161666,1.7200992107391357
1671,0.9718636218458414,21300,0.03024526871740818,1704000,1.9448052387684585,1.5764728784561157
1671,0.955608606338501,21400,0.038179073482751846,1712000,1.5937688257545233,1.6422793865203857
1670,0.9808615259826183,21500,0.02518499828875065,1720000,1.9633638451574371,1.5770931243896484
1671,0.9584309533238411,21600,0.0545535571873188,1728000,1.8316951080691068,1.5736157894134521
1672,0.9788509514182806,21700,0.021076945587992668,1736000,1.9445170473307372,1.6100542545318604
1672,0.968295194208622,21800,0.027172544971108437,1744000,1.7528208507224918,1.643273949623108
1672,0.9576655626296997,21900,0.021186117082834244,1752000,1.064916582405567,1.713030219078064
1673,0.9092213064432144,22000,0.084528349339962,1760000,1.6717464201152326,1.6598970890045166
1673,0.9433189481496811,22100,0.01930117979645729,1768000,0.7428031003801152,1.7163852453231812
1673,0.977119505405426,22200,0.035867564380168915,1776000,2.4633875716477633,1.5729992389678955
1673,0.9362553954124451,22300,0.030267398804426193,1784000,1.159629395790398,1.6576579809188843
1673,0.9410909228026867,22400,0.05678510665893555,1792000,1.6081768450327218,1.6565678119659424
1673,0.9706632662564516,22500,0.03797556832432747,1800000,1.3964293826837093,1.6387001276016235
1674,0.9636567085981369,22600,0.02589307352900505,1808000,2.2831344962120057,1.5898442268371582
1674,0.9714748654514551,22700,0.0171226616948843,1816000,1.2243738265708088,1.6981430053710938
1675,0.9818850960582495,22800,0.020030692219734192,1824000,1.841738877259195,1.6520745754241943
1675,0.9778636265546083,22900,0.02024650014936924,1832000,1.3915023243054747,1.696915626525879
1676,0.9015016034245491,23000,0.05993247032165527,1840000,1.6394233476370572,1.688341498374939
1676,0.9838530700653791,23100,0.009053507819771767,1848000,1.1617576289921998,1.6926380395889282
1676,0.8976939916610718,23200,0.02576514147222042,1856000,1.1660223379731178,1.6769020557403564
1677,0.9036441519856453,23300,0.056364722549915314,1864000,1.705047745257616,1.6635839939117432
1677,0.8961264863610268,23400,0.11795346438884735,1872000,2.2812052592635155,1.6190671920776367
1677,0.9361186549067497,23500,0.04016626626253128,1880000,1.6287337699905038,1.6707875728607178
1677,0.9756221771240234,23600,0.02138967253267765,1888000,1.5655850518494845,1.6863094568252563
1678,0.8585488200187683,23700,0.09231604635715485,1896000,1.8621544934809209,1.6665809154510498
1678,0.9906437722966075,23800,0.007131636142730713,1904000,1.752530385926366,1.6279819011688232
1678,0.9693212043493986,23900,0.03278062492609024,1912000,2.2129920065402984,1.6127897500991821
1679,0.9662982784211636,24000,0.048827849328517914,1920000,2.352246271073818,1.5720436573028564
1678,0.9549836069345474,24100,0.0419660285115242,1928000,1.922621025145054,1.6206305027008057
1678,0.9766585417091846,24200,0.02190142497420311,1936000,1.6722789760679007,1.6608965396881104
1679,0.9588906615972519,24300,0.0486411526799202,1944000,1.7561807919293642,1.555777907371521
1680,0.8981212675571442,24400,0.171376571059227,1952000,2.9197211556136606,1.4948992729187012
1680,0.927730105817318,24500,0.0775289386510849,1960000,2.3714492615312337,1.6071332693099976
1680,0.9771551433950663,24600,0.015779931098222733,1968000,1.8843484580516816,1.616109848022461
1681,0.9937188546173275,24700,0.011363550089299679,1976000,2.6366789851337673,1.6037689447402954
1681,0.9480367414653301,24800,0.03751499205827713,1984000,1.7158831980079412,1.6455192565917969
1682,0.947949979454279,24900,0.04804321378469467,1992000,2.033657854422927,1.581337571144104
1682,0.8141349405050278,25000,0.07707203179597855,2000000,1.371312241256237,1.676023244857788
1683,0.9522608071565628,25100,0.02352694422006607,2008000,1.464398942887783,1.6181955337524414
1683,0.979379165917635,25200,0.027222860604524612,2016000,2.5590239092707634,1.6190742254257202
1684,0.9796721693128347,25300,0.023065242916345596,2024000,2.3012734577059746,1.481197714805603
1684,0.9844044055789709,25400,0.016904819756746292,2032000,1.8511718311870937,1.6195552349090576
1685,0.9557306095957756,25500,0.024365684017539024,2040000,1.1446342086419463,1.6842845678329468
1685,0.9860370438545942,25600,0.00932909082621336,2048000,1.6850549589842558,1.6514211893081665
1686,0.8991152867674828,25700,0.056024353951215744,2056000,0.7767846332862973,1.7227210998535156
1686,0.9328379407525063,25800,0.029537856578826904,2064000,0.9133844437077642,1.704442024230957
1686,0.9844581363722682,25900,0.03186407312750816,2072000,2.0145954202627765,1.6091268062591553
1686,0.9631022028625011,26000,0.061831485480070114,2080000,2.3128613766282795,1.678200125694275
1685,0.9692792445421219,26100,0.03233173489570618,2088000,1.5573567259125412,1.6816850900650024
1685,0.797033429145813,26200,0.034865014255046844,2096000,0.9875876646488905,1.7337596416473389
1685,0.891975961625576,26300,0.0586780309677124,2104000,1.4332874435931444,1.7389214038848877
1686,0.965647179633379,26400,0.025418927893042564,2112000,1.395195598527789,1.6229881048202515
1686,0.9391785673797131,26500,0.057116616517305374,2120000,1.3486764032393694,1.6246824264526367
1687,0.9417007006704807,26600,0.034243110567331314,2128000,1.3289939776062965,1.5721805095672607
1686,0.996938792988658,26700,0.003603688906878233,2136000,1.7058854384347797,1.565233588218689
1687,0.7962835431098938,26800,0.13981541991233826,2144000,1.2993467781692742,1.6212050914764404
1687,0.9922239794395864,26900,0.009878520853817463,2152000,1.8214659105986357,1.6390641927719116
1688,0.9580449424684048,27000,0.06375280767679214,2160000,1.915730979666114,1.5809415578842163
1688,0.9119852483272552,27100,0.06558714061975479,2168000,1.6936605341732502,1.5915281772613525
1688,0.99039211217314,27200,0.013458681292831898,2176000,2.41990669593215,1.4879636764526367
1688,0.9833875671029091,27300,0.024878503754734993,2184000,2.35907582603395,1.5670779943466187
1689,0.9926070878282189,27400,0.013619860634207726,2192000,1.6117860252037643,1.6109826564788818
1689,0.9753158688545227,27500,0.0324435755610466,2200000,2.2294191628694535,1.6331573724746704
1689,0.9711573962122202,27600,0.04831055551767349,2208000,2.1277933977544308,1.580016016960144
1690,0.9631038680672646,27700,0.04914453998208046,2216000,2.6269332535564898,1.538860559463501
1690,0.9920460963621736,27800,0.012456564232707024,2224000,2.4050309989601373,1.5640445947647095
1690,0.9864377919584513,27900,0.013018479570746422,2232000,1.9885016167303546,1.6374223232269287
1690,0.9841783344745636,28000,0.013752487488090992,2240000,1.3465619524475188,1.574170708656311
1690,0.9475539438426495,28100,0.06128225848078728,2248000,1.9237559016793966,1.551813006401062
1690,0.9782554227858782,28200,0.02335670404136181,2256000,2.0150240369141104,1.6447572708129883
1691,0.8522876799106598,28300,0.04202299565076828,2264000,1.4116406567394733,1.6104352474212646
1691,0.8957706689834595,28400,0.10281658172607422,2272000,1.1260832198895514,1.6414798498153687
1691,0.9819211717694998,28500,0.03039425238966942,2280000,3.5232428766787054,1.5423600673675537
1691,0.9114298075437546,28600,0.033718597143888474,2288000,1.4582439366728068,1.6332461833953857
1691,0.8976070359349251,28700,0.051695771515369415,2296000,1.2930902656167746,1.6609485149383545
1692,0.96223334223032,28800,0.045822225511074066,2304000,2.5948389099910854,1.5834516286849976
1692,0.9603723809123039,28900,0.06675703823566437,2312000,2.891563154180767,1.4781644344329834
1693,0.9929404952563345,29000,0.005918627139180899,2320000,1.7570515796542168,1.690418004989624
1693,0.96231534704566,29100,0.04851289838552475,2328000,2.1854459039866923,1.4907951354980469
1693,0.7258197963237762,29200,0.25784772634506226,2336000,1.5051769986748695,1.6436771154403687
1693,0.956351675093174,29300,0.03912940248847008,2344000,1.856626182142645,1.6324703693389893
1694,0.6397592425346375,29400,0.12637121975421906,2352000,1.5480362204369158,1.642494797706604
1694,0.945346936583519,29500,0.07771790027618408,2360000,2.1558465622365475,1.550201416015625
1694,0.8835949599742889,29600,0.05834205076098442,2368000,1.364419335871935,1.6545196771621704
1694,0.989623611792922,29700,0.011631472036242485,2376000,1.6979985172918532,1.573889136314392
1694,0.9730013553053141,29800,0.029560338705778122,2384000,1.8857854470610618,1.6072111129760742
1695,0.9742327239364386,29900,0.0647556334733963,2392000,2.7187861457467077,1.6554157733917236
1695,0.9574879594147205,30000,0.0722220242023468,2400000,2.672579852491617,1.5647722482681274
1696,0.9870290057733655,30100,0.016905751079320908,2408000,2.4335436929017304,1.5706589221954346
1696,0.9826534446328878,30200,0.0346042700111866,2416000,2.7683507945388555,1.5486555099487305
1697,0.9818481095135212,30300,0.027800947427749634,2424000,2.2673740674741567,1.539384126663208
1697,0.98513222951442,30400,0.029474129900336266,2432000,2.216695901265484,1.5440733432769775
1697,0.9210013225674629,30500,0.03996610641479492,2440000,1.401078974828124,1.6549532413482666
1697,0.9903611410409212,30600,0.011349529959261417,2448000,2.0550397031009195,1.5468056201934814
1697,0.9757898077368736,30700,0.02960817515850067,2456000,2.7307376146316527,1.5486011505126953
1698,0.9651536270976067,30800,0.045309655368328094,2464000,2.478793323785067,1.6197627782821655
1698,0.8421702086925507,30900,0.06262770295143127,2472000,1.535772519186139,1.5483849048614502
1698,0.9775014668703079,31000,0.031068366020917892,2480000,1.8206315566785634,1.410226583480835
1699,0.949310414493084,31100,0.04830446094274521,2488000,2.598491505533457,1.6278690099716187
1699,0.9389831461012363,31200,0.0791332870721817,2496000,2.917084594350308,1.4267189502716064
1699,0.9674099162220955,31300,0.042699284851551056,2504000,1.9811957665078808,1.547978401184082
1699,0.9631716497242451,31400,0.037461522966623306,2512000,0.9648600387852639,1.5294876098632812
1700,0.9570778384804726,31500,0.040384989231824875,2520000,1.67571584507823,1.5722686052322388
1700,0.9703155849128962,31600,0.025717098265886307,2528000,1.8889091681689023,1.5465511083602905
1700,0.8868286162614822,31700,0.07467248290777206,2536000,1.7982873647706583,1.5758612155914307
1701,0.9807342439889908,31800,0.019350463524460793,2544000,1.8260880798101424,1.4191510677337646
1701,0.9925740319304168,31900,0.014467502012848854,2552000,1.9910282666794956,1.5715453624725342
1701,0.9882292281836271,32000,0.012475929223001003,2560000,1.789330703392625,1.5799901485443115
1702,0.9686323292553425,32100,0.04261507838964462,2568000,2.143543491512537,1.6232318878173828
1702,0.9769898895174265,32200,0.027339497581124306,2576000,1.6463115286082028,1.6277049779891968
1703,0.9834678880870342,32300,0.026313120499253273,2584000,2.3245220366865396,1.4852198362350464
1703,0.9853960517793894,32400,0.020394861698150635,2592000,1.8285017114132642,1.6044533252716064
1703,0.942406676709652,32500,0.04648686200380325,2600000,1.3709601372480393,1.6893155574798584
1704,0.978854538872838,32600,0.026476899161934853,2608000,1.4045017149299384,1.5961755514144897
1704,0.9789886735379696,32700,0.025334501639008522,2616000,1.9857099160552025,1.5958057641983032
1704,0.9723678417503834,32800,0.022629976272583008,2624000,1.9631987117230891,1.6574857234954834
1705,0.9749137070029974,32900,0.013403231278061867,2632000,1.264028126001358,1.5845978260040283
1705,0.9639710821211338,33000,0.032284896820783615,2640000,1.5262472002301366,1.6140238046646118
1706,0.9864808898419142,33100,0.02496037445962429,2648000,1.894349518790841,1.6868181228637695
1706,0.9891731888055801,33200,0.019793782383203506,2656000,2.160235910862684,1.5656883716583252
1707,0.9663830548524857,33300,0.07426371425390244,2664000,3.1275492262095215,1.5572364330291748
1708,0.9773329794406891,33400,0.02163284458220005,2672000,1.757787050306797,1.5116386413574219
1708,0.9639722555875778,33500,0.021425485610961914,2680000,1.607421924173832,1.6430530548095703
1708,0.957497626543045,33600,0.0422312393784523,2688000,1.4573922730982303,1.607796311378479
1708,0.9890148788690567,33700,0.030735690146684647,2696000,3.1848676677793266,1.501413345336914
1709,0.9854654697701335,33800,0.0227018091827631,2704000,2.120205752644688,1.587787389755249
1709,0.9712807834148407,33900,0.02928089164197445,2712000,1.9889609232544898,1.5569143295288086
1710,0.9245078787207603,34000,0.0634322240948677,2720000,1.6823725827038287,1.544450044631958
1710,0.9792401790618896,34100,0.02820376679301262,2728000,2.4282053750008346,1.5427634716033936
1711,0.9596948139369488,34200,0.06551168859004974,2736000,2.7202615240588783,1.3894927501678467
1711,0.9800810199230909,34300,0.027160558849573135,2744000,2.0191720793023706,1.5172152519226074
1712,0.9591422006487846,34400,0.04623754695057869,2752000,2.4612679965794086,1.4761285781860352
1712,0.9699396342039108,34500,0.022126588970422745,2760000,2.1031821615993977,1.5740954875946045
1713,0.9747256096452475,34600,0.03061242401599884,2768000,1.4910544335842133,1.5666059255599976
1713,0.9832205250859261,34700,0.029043173417448997,2776000,2.2190846927464007,1.4895813465118408
1714,0.9685025289654732,34800,0.04226253926753998,2784000,2.7261161357164383,1.406585454940796
1714,0.9875593027099967,34900,0.018423181027173996,2792000,1.5215253075875808,1.486504316329956
1715,0.9262463301420212,35000,0.05793731287121773,2800000,1.7369360110722483,1.4541233777999878
1715,0.9500444382429123,35100,0.046329814940690994,2808000,2.5683669902384283,1.5458711385726929
1715,0.9868649831041694,35200,0.015234449878334999,2816000,2.409199143201113,1.5025379657745361
1716,0.9807228967547417,35300,0.032668352127075195,2824000,2.0137044137809426,1.6061389446258545
1716,0.9938125507906079,35400,0.016162797808647156,2832000,2.3919117965968324,1.5585527420043945
1717,0.960830245167017,35500,0.014592612162232399,2840000,1.2294722916558385,1.6986576318740845
1716,0.9970352230593562,35600,0.005315757356584072,2848000,2.281251774728298,1.5517243146896362
1717,0.8029721230268478,35700,0.09163624048233032,2856000,1.6272515498101712,1.6189979314804077
1717,0.9802105203270912,35800,0.019428445026278496,2864000,1.6051590140908956,1.6017379760742188
1718,0.9535313248634338,35900,0.09008582681417465,2872000,1.7289425996132195,1.5309088230133057
1717,0.9897270500659943,36000,0.026674320921301842,2880000,2.4052917450666427,1.4893989562988281
1718,0.9484949111938477,36100,0.055578865110874176,2888000,2.1017621628940106,1.6672241687774658
1718,0.9524411298334599,36200,0.07026434689760208,2896000,1.2942682195454835,1.6181914806365967
1718,0.9582043215632439,36300,0.03756745159626007,2904000,1.9516655419021844,1.628297209739685
1719,0.9741642475128174,36400,0.03595267981290817,2912000,1.779516131710261,1.6289008855819702
1719,0.961697693914175,36500,0.049553751945495605,2920000,2.106244680087548,1.527042269706726
1720,0.9917302718386054,36600,0.011943316087126732,2928000,2.678232515323907,1.653039574623108
1720,0.9683328047394753,36700,0.023459363728761673,2936000,1.7572830989956856,1.5792680978775024
1720,0.9958640108816326,36800,0.006192948669195175,2944000,1.9608970329165458,1.5533689260482788
1720,0.9690346270799637,36900,0.06361665576696396,2952000,2.2238575593335552,1.5808370113372803
